gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
PRKCB,++,0.23725000353359207,0.18862461744458137,0.8710190970312477,1,0.37724923488916273
PRKCD,+-,0.019971434227300588,0.7863556581503572,0.035287952065352124,-1,0.07057590413070425
PRKCDBP,--,0.018308539163499785,0.9278698097538784,0.02155111221316927,-1,0.04310222442633854
PRKCE,++,0.4038743796083291,0.26981014748938414,0.8471521521391551,1,0.5396202949787683
PRKCG,++,0.04670951532531787,0.04413697303197574,0.9356931435809068,1,0.08827394606395148
PRKCH,--,0.013409329004872739,0.9971500043971988,0.003978612575582154,-1,0.007957225151164309
PRKCI,++,0.13624140661412945,0.14546793405977473,0.8329349405892005,1,0.29093586811954947
PRKCQ,--,0.11590168839655915,0.9054103515881041,0.10279018764669166,-1,0.20558037529338333
PRKCSH,--,0.10975555586478877,0.9615019612238143,0.06578761911773146,-1,0.1315752382354629
PRKCZ,+-,0.017602113783202422,0.6875439556180334,0.03637250417850096,-1,0.07274500835700191
PRKD1,--,0.31822989910237526,0.8316251133750148,0.2520437126680027,-1,0.5040874253360054
PRKD2,--,0.017864344080784647,0.9998108792947658,9.675400523646873e-4,-1,0.0019350801047293745
PRKD3,-+,0.21797862577437296,0.3056102293853944,0.45135680013080937,1,0.6112204587707888
PRKDC,-+,0.32484413119872646,0.3536397915569801,0.6213770298179865,1,0.7072795831139602
PRKG1,--,0.20786179322856693,0.9269710991835521,0.13290415807992248,-1,0.26580831615984496
PRKG2,++,0.06372252325976875,0.07451643468630896,0.8711034522827006,1,0.14903286937261792
PRKRA,-+,0.36522398752152035,0.31934754901545,0.7579533939578289,1,0.6386950980309
PRKRIP1,--,0.07755121555768817,0.8554621681466716,0.09062830968668109,-1,0.18125661937336218
PRKX,--,0.5356309363736678,0.8080675913730013,0.3389202982920789,-1,0.6778405965841579
PRKXP1,--,0.025247498229585684,0.9607177423896718,0.021872741132110553,-1,0.043745482264221106
PRKY,+-,0.20139984725070215,0.48754647837087567,0.2836146516047348,-1,0.5672293032094696
PRL,-+,0.025602258901414727,0.7234853386323076,0.0475289004608787,-1,0.0950578009217574
PRLH,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRLHR,--,0.35920501563021967,0.8755870115544506,0.22983485611636006,-1,0.45966971223272013
PRLR,--,0.013401649993100473,0.965271973638923,0.01223906211354221,-1,0.02447812422708442
PRM1,-+,0.09429816728914557,0.1567059985440889,0.5516285267787621,1,0.3134119970881778
PRM2,++,0.20779585477328655,0.19263977052537104,0.8361463459949916,1,0.3852795410507421
PRM3,--,0.07871472440479686,0.9843164416104571,0.03373153924269061,-1,0.06746307848538122
PRMT1,+-,0.23794164666383807,0.47654824896008513,0.3200466277519302,-1,0.6400932555038604
PRMT1P1,--,0.21583713044650607,0.9600501911918675,0.09622964424718518,-1,0.19245928849437036
PRMT2,+-,0.22127877485293804,0.6278794631841028,0.27348571772568864,-1,0.5469714354513773
PRMT3,-+,0.05929891459062313,0.11895439817604345,0.40883962666519996,1,0.2379087963520869
PRMT5,++,0.31992525973064884,0.1377984772623099,0.9417026990301754,1,0.2755969545246198
PRMT5P1,--,0.0022696610408255912,0.9687439642907008,0.0024940897210164095,-1,0.004988179442032819
PRMT6,+-,0.24738778315472962,0.7986685964526037,0.23446797409691383,-1,0.46893594819382767
PRMT7,+-,0.08027646767507392,0.536482008957524,0.14004014158363257,-1,0.28008028316726513
PRMT8,++,0.10829376310605689,0.07134803857844112,0.9535534338624418,1,0.14269607715688223
PRMT9,-+,0.20845159293993945,0.2639530141515986,0.6218562344205668,1,0.5279060283031972
PRND,+-,0.19830794039821814,0.20534482793844577,0.7925851330447627,1,0.41068965587689155
PRNP,++,0.17337963223903244,0.16515040858797717,0.8490845027660026,1,0.33030081717595433
PRNT,++,0.05283941952083658,0.010880868788583634,0.9967451506844568,1,0.02176173757716727
PROB1,--,0.17400941526172112,0.9756138289254173,0.06491752127968659,-1,0.12983504255937317
PROC,+-,0.586853860251616,0.550511494420727,0.5263350598630606,-1,1.0526701197261212
PROCA1,+-,0.13286514688653023,0.5099396014905165,0.20787066605186202,-1,0.41574133210372405
PROCR,--,0.0974601592830178,0.9809224779895065,0.042616756513948396,-1,0.08523351302789679
PRODH,--,0.2556682957464167,0.963879465805296,0.0937107470975581,-1,0.1874214941951162
PRODH2,--,0.3122739132643576,0.9338209267820056,0.1496629430843039,-1,0.2993258861686078
PROK1,++,0.24002880070358704,0.16443242308777714,0.9046907571198176,1,0.3288648461755543
PROK2,-+,0.15794610226921707,0.5095740483073602,0.23571038778871312,-1,0.47142077557742623
PROKR1,-+,0.09006826000564949,0.16934298413554866,0.3368365452340646,1,0.3386859682710973
PROKR2,++,0.5024175635676781,0.3219190920893838,0.8183090961958064,1,0.6438381841787676
PROM1,--,0.003740498410946356,0.9997238266986577,4.4870760546854e-4,-1,8.9741521093708e-4
PROM2,--,0.1963563896660813,0.8793318210696075,0.16294124316390965,-1,0.3258824863278193
PROP1,--,0.268634288347,0.9377543651803887,0.13722570719469926,-1,0.2744514143893985
PRORSD1P,--,0.2539277139798762,0.884757612274396,0.18612581522609373,-1,0.37225163045218745
PRORY,++,0.5492244480219721,0.3054963529852634,0.8388187129588669,1,0.6109927059705268
PROS1,++,0.10707627317924862,0.11162927898492099,0.8671737602389864,1,0.22325855796984198
PROS2P,++,0.26426025450590823,0.11479298662360349,0.9524706454259255,1,0.22958597324720698
PROSC,+-,0.6256999829218581,0.6264923274206453,0.5036852813145262,-1,1.0073705626290523
PROSER1,++,0.11698142626413112,0.044651513001378276,0.9825874917659921,1,0.08930302600275655
PROSER2,--,0.07555063433578917,0.9950839784870393,0.016544169556619946,-1,0.03308833911323989
PROSER3,+-,0.35199783274255125,0.6826651234658472,0.3484014680584093,-1,0.6968029361168186
PROX1,-+,0.03537062463462715,0.08655671452952363,0.1493613163994727,1,0.17311342905904725
PROX2,--,0.043212070463270705,0.9412119616139788,0.03998058675854828,-1,0.07996117351709656
PROZ,--,0.12032559203276393,0.9890850316895217,0.033443275513579625,-1,0.06688655102715925
PRPF18,-+,0.5789598680463213,0.6878393753366422,0.44944235055300136,-1,0.8988847011060027
PRPF19,++,0.23261050610368042,0.17713299593655837,0.8845804067377783,1,0.35426599187311675
PRPF19P1,++,0.20779585477328655,0.13154003077061133,0.9284073393809087,1,0.26308006154122265
PRPF3,-+,0.47016308685794983,0.7203704957244143,0.3883599454151456,-1,0.7767198908302912
PRPF31,+-,0.20977686089068506,0.29199149584769135,0.48609623589177836,1,0.5839829916953827
PRPF38A,-+,0.6301891919815825,0.6378065352524478,0.49848496852588,-1,0.99696993705176
PRPF38AP1,++,0.11736613746562205,0.12793927141748426,0.8416494533491589,1,0.2558785428349685
PRPF38AP2,-+,0.36772477567750356,0.4302698218193076,0.4538118694036309,1,0.8605396436386152
PRPF38B,--,0.1452648791633351,0.9793974699084698,0.05449062164021303,-1,0.10898124328042606
PRPF39,-+,0.08033950536347076,0.701096556349551,0.12147438412497004,-1,0.24294876824994008
PRPF4,++,0.19349088217441676,0.06864489966037851,0.9746916794082827,1,0.13728979932075702
PRPF40A,-+,0.4285774852533772,0.422857591972796,0.607687016097481,1,0.845715183945592
PRPF40B,+-,0.24248619191844825,0.33749445900444536,0.397336237114405,1,0.6749889180088907
PRPF4B,-+,0.023377722863450256,0.03939611297866906,0.7979275510286536,1,0.07879222595733812
PRPF6,+-,0.2608864352172942,0.4331729570126702,0.3484824769191953,-1,0.6969649538383906
PRPF8,++,0.1803400735414319,0.0812898782818944,0.9659091606842798,1,0.1625797565637888
PRPH,+-,0.19517765451374647,0.23790177032603504,0.6816454576933794,1,0.4758035406520701
PRPH2,-+,0.5209053310165749,0.5614350201486573,0.490410742848809,-1,0.980821485697618
PRPS1,++,0.5536761618110845,0.35740087741358556,0.7932020828495716,1,0.7148017548271711
PRPS1L1,++,0.2853495968541189,0.1215277313662471,0.9496879762226158,1,0.2430554627324942
PRPS1P1,-+,0.4771018361588447,0.6786031752083538,0.4151412375013444,-1,0.8302824750026888
PRPS1P2,-+,0.09730870144299358,0.5991491958985249,0.15491855842028304,-1,0.3098371168405661
PRPS2,++,0.09924006485663286,0.06517229236441001,0.9565614219733669,1,0.13034458472882002
PRPSAP1,+-,0.18690697658083488,0.2086528193295236,0.7595991535638518,1,0.4173056386590472
PRPSAP2,-+,0.3135995423899543,0.5364631683355432,0.3699607663437091,-1,0.7399215326874182
PRR11,+-,0.5080317734229602,0.7079218039102798,0.41108345228026966,-1,0.8221669045605393
PRR12,--,0.5517591692740786,0.766955839545534,0.3813885346075031,-1,0.7627770692150062
PRR13,+-,0.412615844875149,0.45851434427933413,0.46583323395328297,1,0.9170286885586683
PRR13P1,--,0.2516345229620968,0.8993269198006244,0.17335526905195522,-1,0.34671053810391045
PRR13P2,+-,0.46683451901384143,0.5924019140057777,0.44991699324796214,-1,0.8998339864959243
PRR13P3,+-,0.5068511893460725,0.5695351159716486,0.48002416091632577,-1,0.9600483218326515
PRR13P4,-+,0.512370896961547,0.49061173666374114,0.5499094656037846,1,0.9812234733274823
PRR13P5,--,0.17288239450034038,0.93842936987182,0.10983647212371309,-1,0.21967294424742617
PRR13P7,--,0.6863495914076527,0.772590159720423,0.3966339989424178,-1,0.7932679978848356
PRR14,+-,0.13436164385371574,0.7811164515222833,0.15964145386844605,-1,0.3192829077368921
PRR14L,-+,0.09688272049426773,0.16965589730350272,0.4537889002449057,1,0.33931179460700545
PRR15,--,0.011326469671529218,0.9988691161709291,0.0022108029771921766,-1,0.004421605954384353
PRR15L,+-,0.6586232092322843,0.6612302125042475,0.49207260714537504,-1,0.9841452142907501
PRR16,++,0.08589915860176843,0.0265858205400291,0.9905767816899227,1,0.0531716410800582
PRR18,-+,0.009895227010676416,0.7504412697181764,0.020682346210634313,-1,0.041364692421268626
PRR19,+-,0.3032013826744534,0.4368611950231033,0.38405757108551564,-1,0.7681151421710313
PRR20A,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR20B,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR20C,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR20D,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR20E,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR20FP,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRR21,+-,0.5575156128192249,0.4165087371031494,0.7250910531923541,1,0.8330174742062988
PRR22,--,0.17751340506011193,0.8645164967907024,0.16041280174416941,-1,0.32082560348833883
PRR23A,--,0.391132529052863,0.7980393779995244,0.3056010851017845,-1,0.611202170203569
PRR23B,++,0.10922691849312872,0.09966620048601012,0.9028017385828345,1,0.19933240097202023
PRR23C,--,0.41991917956130953,0.8690079889044935,0.25092346865533044,-1,0.5018469373106609
PRR23D1,++,0.23751673690933015,0.16636670286591979,0.9012575115813579,1,0.33273340573183957
PRR23D2,++,0.425025403514372,0.24611852250788793,0.8739263187534044,1,0.49223704501577586
PRR25,+-,0.44297003577522887,0.6160710024738152,0.427457510056099,-1,0.854915020112198
PRR26,+-,0.50308500285538,0.729461381290942,0.3952362443114971,-1,0.7904724886229942
PRR27,--,0.11618621241118467,0.8319442305437508,0.129966028501722,-1,0.259932057003444
PRR29,++,0.14016823167069728,0.060075208134584654,0.9751539695046683,1,0.12015041626916931
PRR3,--,0.6452949947625375,0.7157511703790175,0.447119049956073,-1,0.894238099912146
PRR30,-+,0.6771794017680184,0.4946851223982184,0.6646632720369167,1,0.9893702447964368
PRR32,+-,0.6461493516843224,0.6712156570757264,0.48154139566131476,-1,0.9630827913226295
PRR34,--,0.09600271899505548,0.9765009332338255,0.04714769644480405,-1,0.0942953928896081
PRR35,--,0.012608145598178572,0.8772291423349687,0.019444050356016086,-1,0.03888810071203217
PRR36,+-,0.025670144495483965,0.4243869266256,0.06040046784204502,-1,0.12080093568409005
PRR4,--,0.872940285868382,0.6716891248083318,0.5174844443131881,-1,1.0349688886263761
PRR5,+-,0.14297687660426234,0.22732351535579082,0.44591042213249976,1,0.45464703071158163
PRR5-ARHGAP8,+-,0.07992330271773265,0.1484009229006313,0.42931513539902,1,0.2968018458012626
PRR5L,--,0.005580340222881648,0.8904873692072532,0.009236391761046464,-1,0.018472783522092927
PRR7,--,0.037847187701987216,0.8538695653711981,0.05173884570304657,-1,0.10347769140609314
PRR9,++,0.14750870035363278,0.09388574242622368,0.9456453841406847,1,0.18777148485244735
PRRC1,++,0.0353983981819272,0.04699806979068162,0.8690273498047287,1,0.09399613958136324
PRRC2A,+-,0.17822309419695456,0.19691245187665343,0.775171264772285,1,0.39382490375330687
PRRC2B,++,0.5608033072887153,0.30921250980768333,0.8366443735651463,1,0.6184250196153667
PRRC2C,-+,0.22503413789742271,0.3035195487317131,0.5022733207111054,1,0.6070390974634262
PRRC2CP1,-+,0.13963189983242025,0.1573852920070827,0.8042235244665115,1,0.3147705840141654
PRRG1,-+,0.05246263842544975,0.11638468785217614,0.21197867204418747,1,0.23276937570435227
PRRG2,--,0.5426032783088968,0.8461708974536778,0.29542738145801506,-1,0.5908547629160301
PRRG3,++,0.35745056532322117,0.2422519253191289,0.8621820121087697,1,0.4845038506382578
PRRG4,--,0.09047451158964274,0.8778070276711054,0.09532074650509613,-1,0.19064149301019226
PRRT1,+-,0.07461966495181808,0.14837225052401215,0.3065714845843176,1,0.2967445010480243
PRRT2,+-,0.21403248223094637,0.31388928368850616,0.36794183240879197,1,0.6277785673770123
PRRT3,+-,0.031145431345046652,0.6313323525861425,0.061537271099906025,-1,0.12307454219981205
PRRT4,--,0.43923197093101823,0.7847498906647516,0.3332198370122644,-1,0.6664396740245287
PRRX1,++,0.03339082607695215,0.02070495301295413,0.9793531109191846,1,0.04140990602590826
PRRX2,+-,0.5626565204302036,0.6898382172103614,0.44258596653026716,-1,0.8851719330605343
PRSS1,+-,0.1509471448659772,0.2523179217932422,0.2936089559148128,1,0.5046358435864844
PRSS12,+-,0.6719585874239722,0.6313045265794722,0.5159498075669153,-1,1.0318996151338307
PRSS16,++,0.44846938189984653,0.2860397082565058,0.8420408189400944,1,0.5720794165130116
PRSS2,-+,0.5758759342393514,0.686139758424785,0.4495320319992194,-1,0.8990640639984387
PRSS21,--,5.6063175910272834e-5,0.9965722937760576,3.200373786341325e-5,-1,6.40074757268265e-5
PRSS22,+-,0.12022299095412584,0.23066440920617004,0.21808219489740296,-1,0.43616438979480593
PRSS23,-+,0.10418385235653989,0.1500223508773085,0.6886229026623822,1,0.300044701754617
PRSS27,+-,0.1588789261248167,0.24879890499822122,0.4175609416713971,1,0.49759780999644243
PRSS29P,++,0.1526584677690415,0.05701687229926216,0.9785410293901327,1,0.11403374459852432
PRSS3,+-,0.043957599489378295,0.10270088793594324,0.1588146115980096,1,0.2054017758718865
PRSS30P,--,0.5516193973268646,0.7888591596607615,0.3612487210366261,-1,0.7224974420732522
PRSS33,--,0.021649261395112408,0.9913338411291258,0.009874218956843941,-1,0.019748437913687883
PRSS35,--,0.350776763046192,0.9106447569920472,0.18770706876105367,-1,0.37541413752210734
PRSS36,+-,0.048445009894648054,0.6559703374165325,0.08578756381489713,-1,0.17157512762979427
PRSS37,+-,0.8324239437682311,0.637305548977178,0.5471608825818361,-1,1.0943217651636723
PRSS38,++,0.026554698723598134,0.01588067834783998,0.9828433222855448,1,0.03176135669567996
PRSS3P1,+-,0.6863495914076527,0.5637471835369295,0.5599057747573242,-1,1.1198115495146483
PRSS3P2,++,0.5061084408987615,0.3449255407978048,0.795185648686418,1,0.6898510815956096
PRSS3P3,++,0.14750870035363278,0.14926666673246286,0.845283706406968,1,0.2985333334649257
PRSS3P4,--,0.09399056028962004,0.9862306023738941,0.034823934470243435,-1,0.06964786894048687
PRSS41,++,0.33918283566749213,0.27104481646425016,0.8170543743554372,1,0.5420896329285003
PRSS42,--,0.3214435584991001,0.9197476113640308,0.17076921952781754,-1,0.3415384390556351
PRSS44,--,0.14282861562510973,0.9695418174220789,0.06811184321637258,-1,0.13622368643274516
PRSS45,++,0.06032648873276096,0.06583617151916264,0.8950970808473304,1,0.13167234303832528
PRSS46,++,0.21791396083452577,0.08195207848342954,0.9687398154365259,1,0.1639041569668591
PRSS48,--,0.051059015104927843,0.926668036529484,0.04998137771376756,-1,0.09996275542753512
PRSS50,+-,0.049897124221828605,0.734689387969715,0.08034951610958331,-1,0.16069903221916662
PRSS51,--,0.37019144461750564,0.8779749145190412,0.23017157835545912,-1,0.46034315671091824
PRSS53,--,0.4769331544120924,0.8018117611213675,0.33132448630417854,-1,0.6626489726083571
PRSS54,++,0.016361998811088182,0.008871456164615831,0.9887034395195503,1,0.017742912329231662
PRSS55,++,0.038687906603372194,0.006470438038661839,0.9981840442082608,1,0.012940876077323677
PRSS56,-+,0.5677528888138088,0.45595350423657777,0.6715602671672473,1,0.9119070084731555
PRSS57,+-,0.4047391937264776,0.3898530690278142,0.6558315441432861,1,0.7797061380556284
PRSS58,++,0.5581278694964933,0.3893785207808529,0.7595367195053037,1,0.7787570415617058
PRSS8,--,0.1069919916751316,0.94294739795528,0.07782838810623233,-1,0.15565677621246465
PRTFDC1,--,0.15358434456968698,0.8565324413307482,0.14890527810805781,-1,0.29781055621611563
PRTG,--,0.26064961195430475,0.9371979478811006,0.13638675988255222,-1,0.27277351976510444
PRTN3,+-,0.1158517038155336,0.5566403413284885,0.1822315392202105,-1,0.364463078440421
PRUNE1,++,0.10085875093056647,0.09925458398565896,0.8893292517835987,1,0.19850916797131793
PRUNE2,-+,0.20972015301806585,0.2268054323860577,0.7562864552196822,1,0.4536108647721154
PRUNEP1,++,0.09131192682020078,0.043174010108559986,0.9789425715348922,1,0.08634802021711997
PRX,+-,0.4038270813581473,0.6127609938349289,0.40665369063861895,-1,0.8133073812772379
PRY,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRY2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP4,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP5,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PRYP6,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
PSAP,-+,0.7095606273460675,0.493980835766018,0.675630760723253,1,0.987961671532036
PSAPL1,--,0.7760665705053607,0.7287417962200942,0.4517032404456199,-1,0.9034064808912398
PSAT1,-+,0.4206710422327152,0.36664447453526183,0.7204045003411965,1,0.7332889490705237
PSAT1P1,-+,0.018650737834313414,0.031185399064493063,0.8215448762851639,1,0.062370798128986125
PSAT1P2,-+,0.13963189983242025,0.23210469450532556,0.3639394167164673,1,0.4642093890106511
PSAT1P3,++,0.023932717716578837,0.03485318884305538,0.8614711633635883,1,0.06970637768611077
PSAT1P4,+-,0.5575156128192249,0.49394482099696246,0.5931122672324768,1,0.9878896419939249
PSCA,--,0.30054653933606656,0.8340096594529826,0.24259711750509025,-1,0.4851942350101805
PSD,+-,0.03732524427470215,0.4770846693122319,0.07953027622598244,-1,0.15906055245196488
PSD2,++,0.406451185371806,0.1935943283553292,0.910921747635472,1,0.3871886567106584
PSD3,++,0.07769657876587584,0.025088067371937577,0.9906835240084331,1,0.05017613474387515
PSD4,+-,0.367375848125299,0.4032493369291589,0.5546038605930826,1,0.8064986738583177
PSEN1,-+,0.002398550717741591,0.6238718246352138,0.007034432028190921,-1,0.014068864056381842
PSEN2,++,0.07891897720363548,0.07293587340974382,0.9184927422325054,1,0.14587174681948764
PSENEN,+-,0.10293281417909818,0.15690165223941374,0.6341627880540663,1,0.3138033044788275
PSG1,--,0.12772135856654018,0.8535267520521741,0.1318775865028667,-1,0.2637551730057334
PSG10P,--,0.6113831388929206,0.7622802556593111,0.39848618022807386,-1,0.7969723604561477
PSG11,++,0.8690826265223082,0.5316725586352835,0.6578275565823669,1,1.063345117270567
PSG2,+-,0.047329336795198684,0.7057125583471489,0.07987022545094978,-1,0.15974045090189956
PSG3,-+,0.6908742933762861,0.5565577639871668,0.5729343799167769,1,1.1131155279743337
PSG4,+-,0.42153783485115043,0.7380118566844256,0.35702368394364953,-1,0.7140473678872991
PSG5,--,0.5813387495567697,0.844658911711801,0.2992133556608565,-1,0.598426711321713
PSG6,--,0.5793415072008894,0.7931137981636929,0.36203018370009576,-1,0.7240603674001915
PSG7,--,0.10354157319865402,0.8971870287256769,0.09815856016431011,-1,0.19631712032862023
PSG8,--,0.2832270396143081,0.893083043559352,0.1900524406831153,-1,0.3801048813662306
PSG9,-+,0.5515791739908065,0.45177332625404953,0.6684960356281866,1,0.9035466525080991
PSIP1,--,0.4400335190262623,0.8636861811476939,0.26078193899149843,-1,0.5215638779829969
PSKH1,++,0.02706123475300478,0.008338415387181893,0.9957276039224869,1,0.016676830774363785
PSKH2,-+,0.014515735784894445,0.3985950203619438,0.03819981407582017,-1,0.07639962815164034
PSMA1,++,0.044480009898656206,0.027477915869728798,0.9763987291001419,1,0.054955831739457596
PSMA2,--,0.16551707273046432,0.9297181883515976,0.1141567028408346,-1,0.2283134056816692
PSMA2P1,-+,0.260149878328719,0.631846171135374,0.30368167321221584,-1,0.6073633464244317
PSMA2P2,+-,0.5166765834591267,0.6854356048414585,0.42812666023426693,-1,0.8562533204685339
PSMA2P3,+-,0.09691138587485872,0.13565881244738998,0.7276234619805652,1,0.27131762489477995
PSMA3,++,0.0989050188235022,0.10497985113825435,0.8681571375602661,1,0.2099597022765087
PSMA3P,++,0.3825816350087732,0.19656958982913886,0.9074379176810676,1,0.3931391796582777
PSMA4,++,0.2942997125751705,0.19992745890048502,0.8863079325316121,1,0.39985491780097004
PSMA5,++,0.17627882732048603,0.11887339551356538,0.9293940468749338,1,0.23774679102713075
PSMA6,++,0.43383187202373086,0.3216315450136662,0.7975073174276402,1,0.6432630900273324
PSMA6P1,-+,0.005222115932956693,0.016691152628535877,0.3124817533208603,1,0.033382305257071754
PSMA6P2,++,0.025891098312763403,0.007521913448800388,0.996284936535346,1,0.015043826897600776
PSMA6P3,+-,0.5208197701238667,0.4730789912956539,0.6018246850664376,1,0.9461579825913078
PSMA6P4,++,0.09485794620534832,0.11044720660536539,0.8373802673275749,1,0.22089441321073078
PSMA7,--,0.04558623348842758,0.949027644804361,0.039272972286117105,-1,0.07854594457223421
PSMA8,+-,0.11251073197339766,0.20906577513732588,0.20894511973983138,-1,0.41789023947966275
PSMB1,++,0.3974963968972731,0.32087610260130583,0.7794415700178775,1,0.6417522052026117
PSMB10,--,0.012787042268877351,0.9506541453673858,0.013626101799299718,-1,0.027252203598599437
PSMB11,+-,0.01771458819944679,0.038996617785008875,0.6222724225729684,1,0.07799323557001775
PSMB2,++,0.14062417469585764,0.08067884146925547,0.9574576514231428,1,0.16135768293851094
PSMB3,+-,0.27037569650563564,0.34973890749138686,0.4711911803946866,1,0.6994778149827737
PSMB3P2,++,0.21742899329666449,0.09285203329456623,0.9623676042226982,1,0.18570406658913247
PSMB4,+-,0.16435382958839406,0.22989086081782417,0.5872993441170604,1,0.45978172163564834
PSMB5,++,0.12664689170108623,0.1346056535024825,0.8433707632338006,1,0.269211307004965
PSMB6,+-,0.12698792687257368,0.3201547511909939,0.2203132367150014,-1,0.4406264734300028
PSMB7,+-,0.1547170835609334,0.2196371146706498,0.5903242987070697,1,0.4392742293412996
PSMB7P1,++,0.2767346291057993,0.2372909715554389,0.8241444988310092,1,0.4745819431108778
PSMB8,++,0.27998384284211203,0.1366695743765974,0.93956400021264,1,0.2733391487531948
PSMB9,--,0.49685399553281684,0.7994666289523202,0.33870283044649224,-1,0.6774056608929845
PSMC1,+-,0.3407759298407203,0.5073672590625067,0.39754702811619397,-1,0.7950940562323879
PSMC1P1,+-,0.16773861882323246,0.19521415342609028,0.7539659776138399,1,0.39042830685218055
PSMC1P10,--,0.11271504519727205,0.8473044858514811,0.12246696598012628,-1,0.24493393196025257
PSMC1P11,++,0.01794215714452711,0.015939792261838774,0.9637094770389623,1,0.03187958452367755
PSMC1P12,++,0.5836784480052699,0.3756630752679529,0.7804789563762018,1,0.7513261505359058
PSMC1P13,-+,0.29899674237335694,0.47137693866236346,0.3735871367827313,-1,0.7471742735654626
PSMC1P2,++,0.30787801566341877,0.1909392783858747,0.8998877648219137,1,0.3818785567717494
PSMC1P3,++,0.45838711177451097,0.23057609118667907,0.888655325948938,1,0.46115218237335814
PSMC1P4,-+,0.05148849662667101,0.6201808582688829,0.09301919400389315,-1,0.1860383880077863
PSMC1P5,++,0.07475755157141585,0.08026187203329203,0.8860660355322043,1,0.16052374406658407
PSMC1P6,-+,0.498152706784465,0.4893768862822252,0.5330309661621219,1,0.9787537725644504
PSMC1P7,++,0.2479401223764963,0.09564447640986729,0.962627794923043,1,0.19128895281973457
PSMC1P8,++,0.20237957458867617,0.1296363775886762,0.928411453940295,1,0.2592727551773524
PSMC1P9,-+,0.07193619071037569,0.11191036278061858,0.6983586352870879,1,0.22382072556123717
PSMC2,++,0.5062544799484887,0.33580569635140706,0.8050398877834479,1,0.6716113927028141
PSMC3,+-,0.05969336412357833,0.12250616465065617,0.3541612293233952,1,0.24501232930131234
PSMC3IP,-+,0.27670379445037613,0.27343632773063525,0.7520031905709184,1,0.5468726554612705
PSMC4,+-,0.19026528278665514,0.20285667358535628,0.783920029460506,1,0.40571334717071256
PSMC5,+-,0.032928513676431015,0.08063221671695016,0.1991296653782008,1,0.16126443343390032
PSMC6,++,0.7514607256681358,0.4525593697919077,0.7267966291193757,1,0.9051187395838154
PSMD1,++,0.16789613408540544,0.060599964626821816,0.9776211691651038,1,0.12119992925364363
PSMD10,++,0.16564644589659003,0.17282216347145177,0.8173272077329561,1,0.34564432694290353
PSMD10P1,-+,0.12758362843561757,0.21205612565249876,0.4181552596281889,1,0.4241122513049975
PSMD10P2,+-,0.04197770697820191,0.6904652300563978,0.07383709345824342,-1,0.14767418691648684
PSMD10P3,-+,0.5966641418283246,0.5978785862034895,0.5082511577171447,-1,1.0165023154342894
PSMD11,++,0.3115942379573612,0.17478431938359684,0.9150544297282895,1,0.3495686387671937
PSMD12,++,0.1744874482473672,0.08446014778851865,0.9626745729217039,1,0.1689202955770373
PSMD12P,++,0.5661020188970786,0.36556488085490874,0.7873745128750596,1,0.7311297617098175
PSMD13,+-,0.09973716916970507,0.16102221423655988,0.5729487406322006,1,0.32204442847311976
PSMD14,++,0.14869572214157437,0.08688691972119418,0.953884791274723,1,0.17377383944238836
PSMD2,++,0.09409042105812876,0.04328560010797245,0.9795704096179172,1,0.0865712002159449
PSMD3,+-,0.22822897789508437,0.22048584131412657,0.8035630472401385,1,0.44097168262825315
PSMD4,+-,0.05731189010685568,0.11577327642444701,0.4097392351903428,1,0.23154655284889403
PSMD4P1,++,0.06240611649035901,0.04781727759230084,0.9540979830099743,1,0.09563455518460168
PSMD5,++,0.06368731147962227,0.040235107643753265,0.9697856054792084,1,0.08047021528750653
PSMD6,++,0.16317423977201723,0.10855468299195505,0.935521746830518,1,0.2171093659839101
PSMD7,+-,0.6411595677758548,0.4799918977861153,0.6713862584294019,1,0.9599837955722306
PSMD7P1,--,0.9539252858570377,0.6219265229400871,0.5707442947776039,-1,1.1414885895552078
