gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ATPIF1,++,0.29125748345710933,0.20985618404261597,0.8734117440924856,1,0.41971236808523193,0.19792379648642483,0.18422403467746534,0.3684480693549307
SESN2,-+,0.7273711432573935,0.6688801011147213,0.5031055712006837,-1,1.0062111424013673,0.4873096446700508,0.42647729865389,0.85295459730778
MED18,-+,0.08485800088192975,0.14540035890578537,0.5438342921434635,1,0.29080071781157074,0.12782340862422997,0.1194319283636571,0.2388638567273142
PHACTR4,-+,0.4451160364529948,0.44734168523376944,0.567524379902888,1,0.8946833704675389,0.4441592516541182,0.38920892032167914,0.7784178406433583
RCC1,+-,0.09565765656842917,0.712803564558325,0.1368351291491961,-1,0.2736702582983922,0.11891861061997376,0.1109970339949806,0.2219940679899612
TRNAU1AP,-+,0.128143893400821,0.22346821592318128,0.299519746605488,1,0.44693643184636256,0.21309605293178188,0.19722808418410998,0.39445616836821995
RAB42,-+,0.24855466059131026,0.33177898563443664,0.4648348700506211,1,0.6635579712688733,0.33532968286561715,0.29823760908002056,0.5964752181600411
TAF12,-+,0.3248664472321542,0.377641759642476,0.539249948262427,1,0.755283519284952,0.38039014373716634,0.3375349341242229,0.6750698682484458
GMEB1,++,0.2093361844291051,0.19181875030169993,0.8396704042274759,1,0.38363750060339985,0.17790326260552133,0.1655164546854503,0.3310329093709006
YTHDF2,+-,0.016595582604058454,0.7600786385481102,0.031539968888369435,-1,0.06307993777673887,0.017909085724063196,0.012662559890485968,0.025325119780971937
OPRD1,+-,0.5272364956976374,0.4751326588308047,0.6039187616717129,1,0.9502653176616094,0.46668948208989275,0.40757428848457194,0.8151485769691439
EPB41,-+,0.7484071749147975,0.5202203580399418,0.6527524213209528,1,1.0404407160798836,0.4986881131644992,0.43791707066674274,0.8758341413334855
TMEM200B,+-,0.46664224648471775,0.3991556031840651,0.6993461698568453,1,0.7983112063681302,0.40069587040839605,0.35373296070267496,0.7074659214053499
SRSF4,++,0.4451774748393855,0.3043386540114442,0.8222180887398459,1,0.6086773080228884,0.30315993611681497,0.274796098785148,0.549592197570296
MECR,++,0.3700245707377089,0.2242992536545868,0.8833633828143375,1,0.4485985073091736,0.2137805156285649,0.1980265784520618,0.3960531569041236
PTPRU,++,0.43219023469380236,0.24866110259786764,0.8728081402606855,1,0.4973222051957353,0.24207164042892995,0.2230650772828381,0.4461301545656762
MATN1,++,0.5659515783437119,0.30879994747452116,0.8372320861688745,1,0.6175998949490423,0.3088637919233402,0.27816118177151655,0.5563223635430331
LAPTM5,++,0.28120636698784857,0.22283677421107043,0.850388441829405,1,0.44567354842214085,0.21241159023499886,0.1965436605258655,0.393087321051731
SDC3,+-,0.18776336980810274,0.28902018071136376,0.3465754894180145,1,0.5780403614227275,0.28616244581336986,0.2603661666571608,0.5207323333143216
PUM1,+-,0.2220106207387946,0.5344972714026494,0.29463672277519337,-1,0.5892734455503867,0.29202076085096673,0.2655144877937486,0.5310289755874972
NKAIN1,-+,0.17044886709583207,0.232474830789395,0.605766628044828,1,0.46494966157879,0.22359114761578827,0.20663890948497118,0.41327781896994237
SNRNP40,--,0.3151350881793964,0.8695474188446684,0.22179935401791745,-1,0.4435987080358349,0.21120173387326754,0.19569929272188,0.39139858544376
ZCCHC17,++,0.43056040915970883,0.2216676929274085,0.8933019619377549,1,0.443335385854817,0.2110426648414328,0.19568813095305995,0.3913762619061199
FABP3,++,0.12158906582730977,0.05554568646965086,0.975366827124881,1,0.11109137293930171,0.038558065252110425,0.03125534705983003,0.06251069411966007
SERINC2,++,0.40222670495399016,0.2958869126739756,0.816469386772722,1,0.5917738253479512,0.29352041980378735,0.26658301488621455,0.5331660297724291
TINAGL1,++,0.05836218708014821,0.050679981374406546,0.9408679260103082,1,0.10135996274881309,0.03405201916495551,0.027148805110363314,0.05429761022072663
HCRTR1,-+,0.2890314082613796,0.3625898961252349,0.4849219027158335,1,0.7251797922504698,0.36561715719826604,0.3247019905321394,0.6494039810642788
PEF1,+-,0.3191423273946181,0.4528265615288843,0.3936599386998428,-1,0.7873198773996856,0.39616722751383104,0.3491900524754734,0.6983801049509468
COL16A1,-+,0.11255238814431223,0.42011306176923136,0.193085213090147,-1,0.386170426180294,0.17966121028916898,0.1668377823408624,0.3336755646817248
ADGRB2,+-,0.23678626927805324,0.2916086895324909,0.6068200007893075,1,0.5832173790649818,0.2894136436230892,0.2627616494610164,0.5255232989220328
SPOCD1,--,0.7273076699539491,0.7081733428022269,0.46878563888501684,-1,0.9375712777700337,0.4613015456567615,0.4036048368697239,0.8072096737394479
PTP4A2,-+,0.38382362881536025,0.3594170989942159,0.6982985295772042,1,0.7188341979884318,0.3619666894820899,0.32202133120401527,0.6440426624080305
KHDRBS1,+-,0.5486719968232641,0.583537871180574,0.49434558146957436,-1,0.9886911629391487,0.4806935493070211,0.42077344284736484,0.8415468856947297
TMEM39B,+-,0.5115724338394326,0.6192439268703768,0.46068275104356576,-1,0.9213655020871315,0.45565505047624477,0.3977869039470682,0.7955738078941365
KPNA6,+-,0.3685462298434419,0.5466171745758394,0.4064095856824731,-1,0.8128191713649462,0.40785946500884046,0.3584873374401095,0.716974674880219
TXLNA,+-,0.5058332691064036,0.6329891018334808,0.4514463371525662,-1,0.9028926743051324,0.4479552843209947,0.39191193246634726,0.7838238649326945
CCDC28B,-+,0.06895352748795874,0.14020816638448202,0.2947236883838817,1,0.28041633276896405,0.12251882272416154,0.11446985684138482,0.22893971368276964
IQCC,--,0.6945237129130142,0.7111552607412069,0.4608861991542129,-1,0.9217723983084258,0.455997262305367,0.3979009810631987,0.7958019621263974
DCDC2B,-+,0.3199059144075647,0.6877033684133061,0.3268038875844118,-1,0.6536077751688236,0.3310329093709006,0.29414784394250515,0.5882956878850103
TMEM234,-+,0.5355271404936442,0.602003392299212,0.4798511710711571,-1,0.9597023421423142,0.4695716648605487,0.4104494638375542,0.8208989276751084
EIF3I,-+,0.6794636465141467,0.516431774896851,0.6340337708789114,1,1.032863549793702,0.4959502623773671,0.4352364113386186,0.8704728226772372
FAM167B,++,0.37826661810491125,0.2988717209955985,0.8003040323017931,1,0.597743441991197,0.296828656171572,0.26971995665316834,0.5394399133063367
LCK,-+,0.10598571514673566,0.17572988939743125,0.5107280754741147,1,0.3514597787948625,0.16107688797627195,0.14920435749729083,0.29840871499458166
HDAC1,-+,0.1255339563158138,0.673452306541797,0.17509306406556036,-1,0.3501861281311207,0.1603262419437632,0.14858544375998176,0.2971708875199635
TSSK3,-+,0.47491718339161193,0.641541133881108,0.43268294710394145,-1,0.8653658942078829,0.4318142930473963,0.378507871321013,0.757015742642026
BSDC1,+-,0.3048611889535374,0.6145865723240171,0.34184666161156857,-1,0.6836933232231371,0.3438658529629841,0.3065822496007301,0.6131644992014602
ZBTB8B,-+,0.30791489384191206,0.34498514369516947,0.611416101740332,1,0.6899702873903389,0.34679443303673285,0.31015798779444476,0.6203159755888895
ZBTB8A,-+,0.13240755300648824,0.19918255894731393,0.5700706732330888,1,0.39836511789462786,0.18634496919917864,0.17350139736496892,0.34700279472993784
ZBTB8OS,-+,0.22428416434456763,0.2806118458571016,0.6088967160277186,1,0.5612236917142032,0.2764088523842117,0.2528375064164718,0.5056750128329436
RBBP4,+-,0.20251748261672556,0.6890716940956673,0.24201944301729775,-1,0.4840388860345955,0.23481435008270118,0.21532055669632671,0.43064111339265343
SYNC,+-,0.28427051001830034,0.2963492631442704,0.7072159311674301,1,0.5926985262885408,0.2940908053844399,0.26749557976387384,0.5349911595277477
KIAA1522,+-,0.22702982277683686,0.3046617921525243,0.5060101868839496,1,0.6093235843050486,0.30367328313940223,0.27513831061427024,0.5502766212285405
YARS,+-,0.7377489364061358,0.6030588428585605,0.5531140738001687,-1,1.1062281476003375,0.5174242856328067,0.45585215605749485,0.9117043121149897
S100PBP,--,0.17692623769387666,0.959846361452792,0.08863952755232263,-1,0.17727905510464526,0.0704956367991787,0.06097421857175451,0.12194843714350902
FNDC5,-+,0.4393907207368083,0.4708499452829078,0.4839662200985111,1,0.9416998905658156,0.4633242071640429,0.40517880568071635,0.8103576113614327
HPCA,++,0.14761349946514132,0.12218928442173085,0.9041538402307018,1,0.2443785688434617,0.10312571298197581,0.0950208178862716,0.1900416357725432
TMEM54,-+,0.00621260028691439,0.01581629181280568,0.6399556964350003,1,0.03163258362561136,0.00758612822267853,0.004220612559174129,0.008441225118348258
RNF19B,+-,0.10737728627820506,0.7801886534523141,0.13565400105755904,-1,0.2713080021151181,0.11766383391319227,0.10968514715947981,0.21937029431895963
AK2,-+,0.3053870383284037,0.6787513050117405,0.3208444639111464,-1,0.6416889278222928,0.3232761079107968,0.28924252794889344,0.5784850558977869
AZIN2,-+,0.39129536925859915,0.4600954442749216,0.44548010380610176,-1,0.8909602076122035,0.4433924599326983,0.38751996349532286,0.7750399269906457
TRIM62,--,0.6885588370544391,0.7438159871697666,0.4285601920894296,-1,0.8571203841788592,0.42833513945132035,0.3748574036048369,0.7497148072096738
ZNF362,++,0.1998088270804929,0.059197603412674965,0.9793537676085906,1,0.11839520682534993,0.04163814738763404,0.03387897108310044,0.06775794216620087
A3GALT2,-+,0.1891646240464805,0.3132610477547239,0.2942747207419758,-1,0.5885494414839516,0.2917355843266982,0.2651722564453571,0.5303445128907142
PHC2,++,0.31598523853534377,0.26362579656461466,0.8123859124004431,1,0.5272515931292293,0.25775724389687427,0.2360691267894827,0.4721382535789654
ZSCAN20,--,0.7731000858193771,0.7219097731681835,0.4592384862141113,-1,0.9184769724282226,0.4544002737694633,0.3968742870180242,0.7937485740360484
CSMD2,--,0.38094894129204737,0.8758661863366621,0.2349940486160829,-1,0.4699880972321658,0.22654423087891404,0.20859000684462697,0.41718001368925395
HMGB4,-+,0.5826330783719205,0.48716050614900003,0.6273383881196568,1,0.97432101229800006,0.47598676705452886,0.41567330177379797,0.8313466035475959
C1orf94,++,0.7017284558518196,0.4750147837636828,0.6965840959837971,1,0.9500295675273656,0.466518366415697,0.40757428848457194,0.8151485769691439
