gene_symbol,t,P.Value,target_region
HK3,-1.8913941926712938,0.11024836704898892,nAcc
HK3,-1.9159502006578295,0.11340426919273269,DLPFC
UIMC1,-1.238632337620175,0.27035754980947385,DLPFC
UIMC1,-0.16556957888769006,0.8742371391673062,nAcc
UIMC1,-0.10483955275201742,0.9197350823607576,AnCg
ZNF346,2.4258097512052066,0.05959115655030025,DLPFC
ZNF346,2.0449659274118877,0.0842254714965748,AnCg
ZNF346,-0.41406372710335304,0.6940236337040218,nAcc
FGFR4,-4.53658925352562,0.006158784792572882,DLPFC
FGFR4,-2.239565669624829,0.0689327899296635,nAcc
FGFR4,-0.5143406898752504,0.6244110554211224,AnCg
NSD1,1.5956874668918524,0.1713319688383155,DLPFC
NSD1,-0.3838464069133343,0.7136110888549013,AnCg
NSD1,0.2866736172160424,0.7845419279401218,nAcc
RAB24,2.726006978570896,0.03245068608470998,AnCg
RAB24,-0.4497921627505895,0.6716540678166717,DLPFC
RAB24,0.0452410236105083,0.965465298634103,nAcc
PRELID1,2.444926516411262,0.04790008228082294,AnCg
PRELID1,-1.198331366172495,0.28438617950406814,DLPFC
PRELID1,0.31958480757930113,0.7607220585418981,nAcc
MXD3,-1.6531063360610387,0.1591032613357949,DLPFC
MXD3,-1.2504548845421741,0.2602352990494522,nAcc
MXD3,0.7315777021693255,0.49051964540193915,AnCg
LMAN2,-2.0081129796149786,0.10077844262268859,DLPFC
LMAN2,0.35258842478001073,0.7371242090559906,nAcc
LMAN2,0.2462817422125831,0.8132291688852522,AnCg
RGS14,-2.2434211702094276,0.07478865034126946,DLPFC
RGS14,0.9952264773870053,0.3601611189017633,nAcc
RGS14,0.5081041849642337,0.6285367083816273,AnCg
SLC34A1,1.40137312181963,0.21990950014353572,DLPFC
SLC34A1,1.072809993012249,0.32685616898852143,nAcc
SLC34A1,0.7710735538092091,0.4683608243756008,AnCg
F12,-3.598039275590431,0.015523507531684078,DLPFC
F12,1.4985060469861171,0.18194763637182002,AnCg
F12,1.1967556457736204,0.27900768888085037,nAcc
GRK6,-2.652171019034693,0.04522023904363148,DLPFC
GRK6,1.2752805199061328,0.24685510483989281,AnCg
GRK6,0.9982572044159024,0.35881026924187254,nAcc
PRR7,-2.8014480272573,0.037847187701987216,DLPFC
PRR7,0.6426341563856692,0.5455377551267504,nAcc
PRR7,-0.053573695037508945,0.9589199100684748,AnCg
DBN1,1.9110133232884712,0.10185675579898432,AnCg
DBN1,1.374692997663304,0.2210496655405751,nAcc
DBN1,0.08248588690607822,0.9374546964010697,DLPFC
PDLIM7,-3.7257980707411913,0.013582050342906922,DLPFC
PDLIM7,1.5116452926530215,0.1786623189392165,AnCg
PDLIM7,-0.03545097590759801,0.972934334634836,nAcc
DOK3,-0.9134261442994449,0.39817480195260513,nAcc
DOK3,-0.8193074574781994,0.4498159796590104,DLPFC
DOK3,-0.31876659066404683,0.760124144199291,AnCg
DDX41,2.386736135896063,0.05196868888085826,AnCg
DDX41,1.1609845092027857,0.29215825055239447,nAcc
DDX41,-0.9895384279478815,0.36775443684317466,DLPFC
FAM193B,-2.2794916034176875,0.07148107244721992,DLPFC
FAM193B,-0.8824368218082569,0.41336447676564236,nAcc
FAM193B,-0.6775627153191766,0.5219455693392423,AnCg
TMED9,-1.4510279349547122,0.20636625830392538,DLPFC
TMED9,-0.35235256431528406,0.7359691285221961,AnCg
TMED9,-0.04267044128976523,0.9674261083607473,nAcc
B4GALT7,-1.0215214323084127,0.3537772922111985,DLPFC
B4GALT7,-0.5826473842146075,0.5825282311762017,nAcc
B4GALT7,0.1396979061085096,0.8932226613979453,AnCg
PROP1,-1.2120427160398455,0.268634288347,AnCg
PROP1,-0.8087337611126355,0.45534338426952276,DLPFC
PROP1,0.7406554374359,0.48840990610090584,nAcc
N4BP3,-0.6139074676152443,0.5660795975435614,DLPFC
N4BP3,-0.3094255867213682,0.76689600392983,AnCg
N4BP3,-0.24523593277562272,0.8149022108158863,nAcc
RMND5B,1.1856231577038647,0.2782112736875395,AnCg
RMND5B,-0.9955253104463095,0.36510389252327685,DLPFC
RMND5B,-0.5200146290613428,0.6227094537448702,nAcc
NHP2,-2.4700703591911406,0.056430067709195696,DLPFC
NHP2,1.0574883324856015,0.3288286895954304,AnCg
NHP2,-0.023095470725804607,0.982364860255127,nAcc
HNRNPAB,1.5534426105503647,0.16857425297006237,AnCg
HNRNPAB,-0.4982973298998634,0.6393766555202195,DLPFC
HNRNPAB,0.4265312479383467,0.6854286934920328,nAcc
PHYKPL,-1.0859077606484218,0.3214926640636201,nAcc
PHYKPL,0.676243239658042,0.5227292303132673,AnCg
PHYKPL,0.16750030187019974,0.8735280423544265,DLPFC
COL23A1,1.2529177492722328,0.25940166901899925,nAcc
COL23A1,-1.196493699811805,0.28504113574449746,DLPFC
COL23A1,0.887618680850277,0.4070892030614822,AnCg
CLK4,-1.4171254361231056,0.20356582501908996,AnCg
CLK4,-1.0613793805450988,0.33159760195738813,nAcc
CLK4,-0.4232991775611683,0.6896346677003728,DLPFC
ZNF354A,0.9390942101478638,0.38199738885255285,AnCg
ZNF354A,0.5656898963330342,0.5960008712388356,DLPFC
ZNF354A,-0.42841218896879,0.6841364795072018,nAcc
ZNF354B,0.5117812619313773,0.6261024316258932,AnCg
ZNF354B,0.5156503569850679,0.6280399912456346,DLPFC
ZNF354B,-0.16194542430435935,0.8769615368737141,nAcc
ZFP2,2.2023427680097147,0.0673900710644823,AnCg
ZFP2,2.23568263236498,0.07551936544489826,DLPFC
ZFP2,0.0790314968098454,0.9397209566969524,nAcc
ZNF454,1.2263743940416463,0.27455716484489884,DLPFC
ZNF454,0.5132173166715822,0.6271621034953676,nAcc
ZNF454,-0.09874145459283327,0.9243857131481402,AnCg
GRM6,-1.715394107170842,0.1399423466372838,nAcc
GRM6,-1.547617612088525,0.18227797490117534,DLPFC
GRM6,-0.11038383909111779,0.9155097837345363,AnCg
ZNF879,2.9897095641008815,0.030383649649183487,DLPFC
ZNF879,1.6226519965010586,0.15303488847600147,AnCg
ZNF879,0.559840762086671,0.5969797043909143,nAcc
ZNF354C,3.857836693840952,0.011861769515104573,DLPFC
ZNF354C,1.329798693107104,0.2345478837508479,nAcc
ZNF354C,-0.25062017870191544,0.8100168829558337,AnCg
ADAMTS2,1.915289410519,0.10124084629144071,AnCg
ADAMTS2,-1.2603878107029651,0.25688766210045944,nAcc
ADAMTS2,0.8539232224182418,0.4320734380191852,DLPFC
RUFY1,0.7271197223217044,0.4930645348961261,AnCg
RUFY1,-0.6502212808002659,0.5409669939082927,nAcc
RUFY1,0.05317328239607691,0.9596490887610012,DLPFC
HNRNPH1,-1.4188336935488788,0.20308891735376453,AnCg
HNRNPH1,-0.8217958871427022,0.44852248034588643,DLPFC
HNRNPH1,-0.46684234993296453,0.6579996991659002,nAcc
CBY3,-1.3710731554127538,0.22858250396679136,DLPFC
CBY3,0.34822772465177543,0.7389188610775923,AnCg
CBY3,-0.34879267473405196,0.7398226784967967,nAcc
CANX,1.1865575532864034,0.28860578009024884,DLPFC
CANX,0.641728786971072,0.5460848213741543,nAcc
CANX,-0.09126249363702017,0.9300938393903271,AnCg
MAML1,-0.8511510846917556,0.4255965624828131,AnCg
MAML1,0.1918827302328553,0.8553692893484521,DLPFC
MAML1,0.04072259330648562,0.9689120729704065,nAcc
LTC4S,-5.1956393364871385,0.0034599941483426403,DLPFC
LTC4S,-1.7502460105713893,0.1278881544706132,AnCg
LTC4S,-0.9266636641850179,0.3918188719214096,nAcc
MGAT4B,-2.19470438004592,0.07951786480646543,DLPFC
MGAT4B,0.28203022522307375,0.7879243335871938,nAcc
MGAT4B,0.25675650276509515,0.8054802418509731,AnCg
SQSTM1,-0.6129939739677471,0.5666375397092331,DLPFC
SQSTM1,-0.2597769115657559,0.8032502189112225,AnCg
SQSTM1,-0.25562867195076866,0.8072516350143172,nAcc
C5orf45,-0.5479566434178686,0.6072423857261184,DLPFC
C5orf45,-0.4077087391467866,0.6968719137179459,AnCg
C5orf45,-0.21977144438768392,0.8337420668984983,nAcc
TBC1D9B,1.1707383712365822,0.2943627505793301,DLPFC
TBC1D9B,1.1014357447383405,0.3152295353588378,nAcc
TBC1D9B,-0.6833469489586095,0.5185191329682788,AnCg
RNF130,-1.6888661327508216,0.1394460927476862,AnCg
RNF130,0.9328154380682449,0.39365513796246426,DLPFC
RNF130,0.5049896262029335,0.6325751277940748,nAcc
RASGEF1C,-0.6540884852874713,0.5418862568426068,DLPFC
RASGEF1C,0.27386608104051813,0.7938837985221423,nAcc
RASGEF1C,0.24205258439572527,0.816364332471195,AnCg
MAPK9,1.367408995494299,0.22319039333860052,nAcc
MAPK9,1.3300213809074628,0.24084518597348228,DLPFC
MAPK9,0.8236772872884048,0.4399401761666394,AnCg
GFPT2,2.383799835200345,0.05218327686317983,AnCg
GFPT2,1.1488569651585965,0.29673633142329325,nAcc
GFPT2,0.6719561795522907,0.5313494790145811,DLPFC
CNOT6,2.18789605799824,0.08020376305620996,DLPFC
CNOT6,1.1984641237445761,0.2783926575458164,nAcc
CNOT6,-1.013166254276251,0.34799820906325196,AnCg
SCGB3A1,-4.663810632433078,0.0054861291634630644,DLPFC
SCGB3A1,1.3006633172972033,0.24370339743827737,nAcc
SCGB3A1,0.2666025146126901,0.7982181615651908,AnCg
FLT4,-2.737995428178036,0.03192210809819031,AnCg
FLT4,-1.7068363245597364,0.1484477860624014,DLPFC
FLT4,1.399383923643404,0.21393254662880928,nAcc
OR2Y1,-1.123241951664285,0.31226038095654024,DLPFC
OR2Y1,0.4331858661344321,0.67920179503043,AnCg
OR2Y1,-0.3880268886730985,0.7121355731836991,nAcc
MGAT1,-0.4086424605066361,0.6977768987156611,nAcc
MGAT1,0.30534999454190026,0.7698576862520614,AnCg
MGAT1,-0.17214495977554786,0.8700617308506435,DLPFC
ZFP62,1.8457177863281418,0.12411750210456717,DLPFC
ZFP62,0.26377037972252737,0.801274589150093,nAcc
ZFP62,0.07756454910591151,0.9405598656404311,AnCg
BTNL8,2.111126249267755,0.08838748265937747,DLPFC
BTNL8,-1.4982573493422122,0.18750849259579722,nAcc
BTNL8,-0.14373908797479845,0.8901579573638135,AnCg
BTNL3,-1.7479774013429903,0.14077514874384503,DLPFC
BTNL3,-0.6413798801790717,0.5437070960859817,AnCg
BTNL3,0.42131127034428834,0.6890210194799484,nAcc
BTNL9,-0.4160501699151444,0.6945959214460358,DLPFC
BTNL9,0.3530447698446288,0.7354745975493966,AnCg
BTNL9,-0.22757071833301196,0.8279580711028498,nAcc
OR2V1,3.70204680068962,0.009080074874387209,AnCg
OR2V1,0.643417407860835,0.5482445316920063,DLPFC
OR2V1,0.028377507189598264,0.9783327803902047,nAcc
OR2V2,2.336583858473921,0.06656240160527788,DLPFC
OR2V2,-1.977990023252274,0.09262316734057834,AnCg
OR2V2,-1.762331450543501,0.13132394624807242,nAcc
TRIM7,1.930325950645032,0.09910421683572516,AnCg
TRIM7,-1.2710972398116074,0.25951455861240824,DLPFC
TRIM7,-0.0766631774141471,0.9415231051227311,nAcc
TRIM41,-1.84744937767612,0.12384123943628678,DLPFC
TRIM41,-1.077352329123339,0.32051867184665656,AnCg
TRIM41,-0.5386961775484709,0.6105631654722303,nAcc
RACK1,0.5546564184979824,0.6002938370123195,nAcc
RACK1,-0.4085764913677999,0.6997291353065478,DLPFC
RACK1,0.22979894462267655,0.8254687959301621,AnCg
TRIM52,-1.1786056613086378,0.28080340498926065,AnCg
TRIM52,-0.845940324208743,0.43181230167451873,nAcc
TRIM52,0.37719063006704495,0.7214822594223254,DLPFC
DUSP22,0.5911632249800578,0.5800745114072869,DLPFC
DUSP22,0.5331991626913462,0.6141231910195674,nAcc
DUSP22,-0.06751148498366742,0.9482493042942335,AnCg
IRF4,1.145246721867283,0.3038533307662622,DLPFC
IRF4,0.7529126080882564,0.48156425571763783,nAcc
IRF4,0.09756828188670617,0.9252807945784389,AnCg
EXOC2,2.3904584976429306,0.062253918020867154,DLPFC
EXOC2,0.9823856474806172,0.36592988614891886,nAcc
EXOC2,0.9030367575486029,0.399447009151138,AnCg
HUS1B,-1.7452510176369684,0.13439786268683684,nAcc
HUS1B,-0.9056157714917313,0.3981792656875497,AnCg
HUS1B,-0.7328539562663261,0.49648303242554614,DLPFC
FOXQ1,-2.2117888016658416,0.0664958844014579,AnCg
FOXQ1,-1.8001562083209444,0.13161737435010287,DLPFC
FOXQ1,-0.5031313256727966,0.6338012319671138,nAcc
FOXF2,-2.7208239754149304,0.03268207634976112,AnCg
FOXF2,-1.5287905896228,0.1867488554273083,DLPFC
FOXF2,-1.489861371995194,0.1896277219569871,nAcc
FOXC1,-4.895622155817993,0.004468016143074233,DLPFC
FOXC1,-2.0465052651275784,0.08404172285023612,AnCg
FOXC1,-1.0412150448107782,0.34010041175880207,nAcc
GMDS,1.843766934753339,0.11204371424499976,AnCg
GMDS,0.7599206146165327,0.4776804641872511,nAcc
GMDS,-0.7022185753478193,0.5138194925620136,DLPFC
MYLK4,1.7130078661678776,0.1472705416060793,DLPFC
MYLK4,1.4334386420506888,0.20446290317943333,nAcc
MYLK4,0.2793923600509584,0.7888174477909626,AnCg
WRNIP1,-0.8541152646421195,0.43197651403542503,DLPFC
WRNIP1,0.6926637966535387,0.513030718886545,AnCg
WRNIP1,0.2710280215785522,0.7959591055532794,nAcc
SERPINB1,3.1856801725919976,0.02431639691182471,DLPFC
SERPINB1,0.46935418795564454,0.6544929791606335,AnCg
SERPINB1,0.044685011447542965,0.9658893959193546,nAcc
SERPINB9,3.234023716211764,0.023037817711877105,DLPFC
SERPINB9,0.35263905876425894,0.7370882404064882,nAcc
SERPINB9,0.13359174537386692,0.8978571500419112,AnCg
SERPINB6,-0.596553105462838,0.5714366701853066,AnCg
SERPINB6,-0.5685955342399068,0.5941709219036859,DLPFC
SERPINB6,0.11243985485901245,0.9143468891169122,nAcc
NQO2,2.0206660982511164,0.08718020015665451,AnCg
NQO2,-0.953972478544364,0.38382714721944017,DLPFC
NQO2,0.3783185479140531,0.7189435235771766,nAcc
RIPK1,2.7467798212470496,0.040380833617039494,DLPFC
RIPK1,1.538381014281572,0.17214666678932972,AnCg
RIPK1,0.4437386353963117,0.6736516839300006,nAcc
BPHL,-4.325108173710874,0.007500865696366222,DLPFC
BPHL,-1.14995596844538,0.2963189452102353,nAcc
BPHL,-0.2795734299893708,0.7886846303593983,AnCg
TUBB2A,4.442954481918851,0.003796411277432016,AnCg
TUBB2A,1.5594328250790868,0.17273030540113357,nAcc
TUBB2A,-0.1694417014627502,0.8720787780687302,DLPFC
TUBB2B,0.7386551667868356,0.4932469388069227,DLPFC
TUBB2B,0.6584172860980139,0.5333901962570136,AnCg
TUBB2B,-0.35453621729008983,0.7357410974136558,nAcc
PSMG4,1.5091087487522399,0.17929224064124688,AnCg
PSMG4,-0.9788267004611594,0.37253624289475984,DLPFC
PSMG4,-0.6172652277001541,0.5609981506671391,nAcc
SLC22A23,-0.9787094485883838,0.3635063102243461,AnCg
SLC22A23,-0.5163412133528963,0.6251135815598639,nAcc
SLC22A23,0.4439893333590674,0.6755717709647373,DLPFC
PXDC1,2.0274435702023115,0.09832133476545205,DLPFC
PXDC1,0.971030122866839,0.36703532136529404,AnCg
PXDC1,0.35716067756533043,0.7338792279130384,nAcc
FAM50B,-1.9530914134010708,0.10812917656629156,DLPFC
FAM50B,0.5556621680438422,0.5996500693101323,nAcc
FAM50B,-0.29786814947360923,0.7753055658317232,AnCg
PRPF4B,3.2208818700602557,0.023377722863450256,DLPFC
PRPF4B,-0.15410141303925534,0.8823090136646135,AnCg
PRPF4B,-0.06427903260765386,0.9509526853148274,nAcc
FAM217A,-1.5912079423427867,0.15991975455835114,AnCg
FAM217A,-0.5666971086923269,0.5926131795679144,nAcc
FAM217A,0.29834234254684516,0.7774198698707336,DLPFC
C6orf201,-0.6509178944041674,0.5379161304346728,AnCg
C6orf201,0.4806622136186296,0.6510129456531113,DLPFC
C6orf201,0.1030618774998059,0.9214597176555506,nAcc
ECI2,1.1650256422746659,0.2964665924721124,DLPFC
ECI2,0.6493052014320013,0.5415175691697933,nAcc
ECI2,0.4756589746373361,0.6502326605985501,AnCg
CDYL,1.631794436502641,0.15668525343431833,nAcc
CDYL,-1.0298788907218603,0.3406675488908622,AnCg
CDYL,0.24854718021536515,0.813578505950419,DLPFC
RPP40,1.831931849449426,0.1263395733866707,DLPFC
RPP40,1.428742651973834,0.20034252408229178,AnCg
RPP40,0.5210629418497265,0.6220243117732387,nAcc
LYRM4,1.659255831180476,0.1453742041038907,AnCg
LYRM4,-0.6041258112116596,0.57207211359075,DLPFC
LYRM4,0.34880347470007644,0.7398149947416534,nAcc
PPP1R3G,-2.801652298213352,0.033024908088165876,nAcc
PPP1R3G,-1.0250233665341002,0.3522740737510401,DLPFC
PPP1R3G,-0.9920529865765477,0.3574375065064784,AnCg
FARS2,0.8808037609294148,0.410501676617139,AnCg
FARS2,-0.8165262004222879,0.45126499730785313,DLPFC
FARS2,0.029428865208046173,0.9775302994202592,nAcc
NRN1,-2.8104851873594705,0.03744556549207744,DLPFC
NRN1,1.1105893775853661,0.30699852598415683,AnCg
NRN1,-0.06611972434184216,0.9495505397603672,nAcc
F13A1,-2.5217393659948804,0.04742739348492945,nAcc
F13A1,-0.5913018126198806,0.5799885883973908,DLPFC
F13A1,-0.5299679878494948,0.614137798759385,AnCg
LY86,-2.2960235329320575,0.059040413614210134,AnCg
LY86,-1.5830803226678576,0.17413873198414054,DLPFC
LY86,1.0365139886724732,0.3421082886211578,nAcc
RREB1,0.3345770489700103,0.7514974015925734,DLPFC
RREB1,-0.1321432699153007,0.8989571700216772,AnCg
RREB1,0.011452434897592683,0.9912545096837724,nAcc
SSR1,1.0695967680530338,0.3336048903595121,DLPFC
SSR1,0.6757543362981453,0.5257664108028656,nAcc
SSR1,0.12466096146613592,0.9046432945688253,AnCg
CAGE1,0.6692593405553994,0.5296064034901788,nAcc
CAGE1,-0.3143189136275781,0.7659471563996393,DLPFC
CAGE1,-0.2937840195315392,0.7782852849710067,AnCg
RIOK1,0.9033133309631252,0.3993109112251879,AnCg
RIOK1,0.6646888966538692,0.532319494059303,nAcc
RIOK1,0.22757593735328938,0.8289721266838014,DLPFC
DSP,-7.351745028204052,2.4807645554551875e-4,AnCg
DSP,-2.280033498297607,0.0714325928491247,DLPFC
DSP,1.8604196545067067,0.11497558247012266,nAcc
SNRNP48,-1.0453455023614004,0.3339939936192662,AnCg
SNRNP48,-1.026645962997483,0.3463546079906339,nAcc
SNRNP48,0.8877545290706899,0.41525544342542836,DLPFC
BMP6,2.757737781231274,0.034930868156532215,nAcc
BMP6,1.079572848803915,0.32954340189186,DLPFC
BMP6,0.4279273992761455,0.6828313666526553,AnCg
TXNDC5,1.6107724377713362,0.16803205527114173,DLPFC
TXNDC5,1.0885041813023295,0.3204382119609056,nAcc
TXNDC5,-0.0638000636767311,0.9510896885907342,AnCg
BLOC1S5,1.516154085332851,0.18980927421039853,DLPFC
BLOC1S5,-0.3163397424203004,0.7630583379743621,nAcc
BLOC1S5,-0.037593005308238954,0.9711657395127193,AnCg
EEF1E1,0.5980016963772804,0.5758441581044162,DLPFC
EEF1E1,-0.17667349857361833,0.8659020339836997,nAcc
EEF1E1,-0.01992455815823457,0.9847146429630145,AnCg
SLC35B3,2.581520482823605,0.049250352294624225,DLPFC
SLC35B3,0.45648745637550775,0.6632310727277744,AnCg
SLC35B3,0.04057639124599503,0.9690236125479442,nAcc
OFCC1,3.0961068911420138,0.019707178582880496,AnCg
OFCC1,-0.8838897128395242,0.41264260091190624,nAcc
OFCC1,0.5699515187609628,0.5933180971720222,DLPFC
TFAP2A,-2.9215009273386707,0.032879619834205426,DLPFC
TFAP2A,0.7467744040300937,0.4849840643776768,nAcc
TFAP2A,-0.7064556665763858,0.5049759175750841,AnCg
GCNT2,-1.0745700788846149,0.3315748370592591,DLPFC
GCNT2,-0.9021129067875279,0.3999018760313512,AnCg
GCNT2,-0.7336141392162189,0.492372790963824,nAcc
C6orf52,1.0899602215017299,0.31984815594625626,nAcc
C6orf52,-0.4529665673627297,0.6656322932340688,AnCg
C6orf52,0.3745228981178334,0.7233454503114579,DLPFC
PAK1IP1,0.32797605133781554,0.7534700943210918,AnCg
PAK1IP1,0.31812065515439597,0.761775827758042,nAcc
PAK1IP1,0.16899830384058534,0.8724097266895239,DLPFC
TMEM14C,-1.723940153634501,0.14520814414940056,DLPFC
TMEM14C,-1.3024434552019923,0.2379830117358077,AnCg
TMEM14C,-0.5006272558644242,0.6354554560017482,nAcc
TMEM14B,-1.5448431280745376,0.18293022297933115,DLPFC
TMEM14B,-1.008234272285913,0.3501853305316065,AnCg
TMEM14B,-0.1296094780157749,0.901347714446127,nAcc
MAK,-2.879052596923997,0.03454801052200923,DLPFC
MAK,-1.401035786658347,0.21346400976121738,nAcc
MAK,-0.8777185564782436,0.41205351741133583,AnCg
GCM2,1.0168034755268147,0.3506326601726035,nAcc
GCM2,-0.8086884161607585,0.44791049356539137,AnCg
GCM2,-0.2719495137591522,0.7965126043240929,DLPFC
SYCP2L,0.6518192833377313,0.5373708629320207,AnCg
SYCP2L,-0.06627231657910439,0.9494343116637898,nAcc
SYCP2L,-0.03532905979966472,0.9731818382249213,DLPFC
ELOVL2,1.9674614514421984,0.10615709722524946,DLPFC
ELOVL2,-1.0631539700802655,0.33085778273345867,nAcc
ELOVL2,0.17395838041274406,0.8673094936173714,AnCg
SMIM13,1.6815493499680796,0.15337071017854131,DLPFC
SMIM13,0.8770125865606244,0.4160679982993026,nAcc
SMIM13,0.18236965879304476,0.8609733798451171,AnCg
ERVFRD-1,-4.397971520722119,0.007003403117544358,DLPFC
ERVFRD-1,-1.3054816595434682,0.2421673994707462,nAcc
ERVFRD-1,-0.17475515029031802,0.8667088305490471,AnCg
NEDD9,1.1949311966283365,0.27480445586684804,AnCg
NEDD9,0.96251359639897,0.3799161095504372,DLPFC
NEDD9,0.44790632932002045,0.6708144529085824,nAcc
TMEM170B,2.01778796583943,0.09954072899723505,DLPFC
TMEM170B,1.010428092015248,0.3534265675167737,nAcc
TMEM170B,-0.46192658905900713,0.6595301260024163,AnCg
ADTRP,-1.937365508523662,0.11033096652373903,DLPFC
ADTRP,-1.294369718250996,0.2457228587113318,nAcc
ADTRP,0.15219320779858353,0.8837533270093326,AnCg
HIVEP1,-0.5253585273134876,0.6192212534410695,nAcc
HIVEP1,-0.23206223513396726,0.8237849070530209,AnCg
HIVEP1,0.07773708045681597,0.9410465492778416,DLPFC
EDN1,4.572863182488409,0.005957683613691153,DLPFC
EDN1,1.7991866614824148,0.119342038521415,AnCg
EDN1,1.4669845231357783,0.19551693751382296,nAcc
PHACTR1,1.9412249178673522,0.10305069635505618,nAcc
PHACTR1,0.8697036814059903,0.4161052555088076,AnCg
PHACTR1,0.5303112823053443,0.6185515693906141,DLPFC
TBC1D7,-2.2719794547072385,0.07215677810789703,DLPFC
TBC1D7,-0.9861727751167235,0.36422086891895344,nAcc
TBC1D7,-0.5121823832628061,0.6258371909536564,AnCg
GFOD1,1.5501546552124372,0.1693481526068111,AnCg
GFOD1,0.6230072940153001,0.5605407105219053,DLPFC
GFOD1,0.08575611233268858,0.9346061286621182,nAcc
SIRT5,1.8351283055613523,0.1258207580764262,DLPFC
SIRT5,1.5934490655391835,0.15941952734298262,AnCg
SIRT5,0.16179635387645258,0.8770736384560429,nAcc
NOL7,-1.248287839450725,0.2670905083810223,DLPFC
NOL7,-1.1004177959643215,0.311085325559169,AnCg
NOL7,-0.09108266930272217,0.9305571270171962,nAcc
RANBP9,2.1104934302903855,0.08845850374421087,DLPFC
RANBP9,1.5133770231377017,0.17823344283780698,AnCg
RANBP9,1.1704044588507816,0.2886442860299668,nAcc
MCUR1,1.5611844574803515,0.17912112552700118,DLPFC
MCUR1,1.1762100806467988,0.2816929635586425,AnCg
MCUR1,-0.020869739720964016,0.9840640686467718,nAcc
RNF182,0.8500123394288511,0.43405088752773757,DLPFC
RNF182,0.7700669036294033,0.46891690130446073,AnCg
RNF182,-0.03889581171623797,0.9703058051313479,nAcc
CD83,1.3798570149666436,0.21422593924726177,AnCg
CD83,0.9784333927246202,0.372712783859678,DLPFC
CD83,0.4762808667542686,0.6516597428973654,nAcc
JARID2,0.8189082481736792,0.45002375080094503,DLPFC
JARID2,0.38089433944233825,0.7171344303192084,nAcc
JARID2,-0.22401856417079538,0.8297739430422495,AnCg
DTNBP1,2.118833026939523,0.07584878994749941,AnCg
DTNBP1,1.5811949039848263,0.16774598888489448,nAcc
DTNBP1,-0.5819747335344467,0.585788857510662,DLPFC
MYLIP,-2.2315238455090913,0.06466668217459648,AnCg
MYLIP,-1.8822460254543862,0.11162383085042937,nAcc
MYLIP,-0.07627704243407488,0.9421512015150584,DLPFC
GMPR,1.3379409115906886,0.23204547050860055,nAcc
GMPR,0.4930360319079965,0.6428361965428795,DLPFC
GMPR,-0.39349801219777164,0.7068191157495722,AnCg
ATXN1,0.816240571356605,0.4472707547988656,nAcc
ATXN1,-0.6376940929000033,0.5459552700778458,AnCg
ATXN1,-0.595711711921644,0.5772586204609629,DLPFC
STMND1,-1.422994364618201,0.20732504426957207,nAcc
STMND1,-0.5359636292572765,0.6149156288564142,DLPFC
STMND1,0.4270412907568047,0.6834438967297363,AnCg
RBM24,1.4181370892088827,0.2086687500723833,nAcc
RBM24,1.2739930774039177,0.2472827146485079,AnCg
RBM24,0.8011135972769733,0.45935806863754475,DLPFC
CAP2,2.343048335228725,0.06602884187590978,DLPFC
CAP2,1.5245120456002934,0.17549851650883658,AnCg
CAP2,1.1151890129834177,0.3097682219818087,nAcc
FAM8A1,1.7947594820188046,0.13253582067677597,DLPFC
FAM8A1,-0.6303459794174231,0.5504544675717356,AnCg
FAM8A1,0.584969405488014,0.5810686715111333,nAcc
NUP153,1.0491379990287701,0.3420674160365139,DLPFC
NUP153,-0.8073442585475581,0.44863023655812184,AnCg
NUP153,0.6493499316228237,0.5414906774295867,nAcc
KIF13A,-2.0001839764868974,0.0897513629692503,AnCg
KIF13A,-1.3296595312449928,0.23459086524226547,nAcc
KIF13A,0.1571002667845942,0.8813011396136743,DLPFC
NHLRC1,2.320246541698817,0.05705984007248296,AnCg
NHLRC1,1.8021264922607474,0.12442949437085356,nAcc
NHLRC1,1.5455948686663143,0.1827532732629884,DLPFC
TPMT,1.3866708266778571,0.21224009116680537,AnCg
TPMT,0.41531803376699383,0.6931566140543675,nAcc
TPMT,-0.16157479591332383,0.8779549124795467,DLPFC
KDM1B,0.9465516678447282,0.3872515591759542,DLPFC
KDM1B,0.7644256363586893,0.4751954346985213,nAcc
KDM1B,-0.6873194797026368,0.5161743415687363,AnCg
DEK,-1.951678366060229,0.09614684538782024,AnCg
DEK,-1.308101424807174,0.24133592624594505,nAcc
DEK,-0.09216276788850944,0.9301407159383972,DLPFC
RNF144B,1.708217432197101,0.14818351677738037,DLPFC
RNF144B,-0.9966021591685796,0.3553867820166604,AnCg
RNF144B,-0.5374296728643749,0.6113823488622725,nAcc
ID4,-0.21703951718530046,0.8357708398858767,nAcc
ID4,-0.10226146076395948,0.9217008211673179,AnCg
ID4,-0.048542424907912836,0.9631597800561483,DLPFC
MBOAT1,-2.825499629970652,0.02833056854944961,AnCg
MBOAT1,-1.38399449635689,0.22484527379220706,DLPFC
MBOAT1,-0.5559343075890734,0.5994759451450777,nAcc
E2F3,1.2221433024471484,0.2699894804784248,nAcc
E2F3,0.9901847385970279,0.3674675383362187,DLPFC
E2F3,0.9311419399963045,0.38579496817313524,AnCg
CDKAL1,-1.1947197318755154,0.2748814574969489,AnCg
CDKAL1,-0.5034183372390294,0.6360193019571622,DLPFC
CDKAL1,0.1098844179482034,0.9162842462279752,nAcc
