gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
OR2H1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR2H2,+-,0.12222159680534976,0.5774682951837806,0.18677084093859841,-1,0.37354168187719683
OR2K2,-+,0.12125045223391832,0.8053797751770846,0.1418008322412754,-1,0.2836016644825508
OR2L13,++,0.3771231444587352,0.2532366149679185,0.8566847583244779,1,0.506473229935837
OR2L2,-+,0.08946313642893416,0.16233058449954657,0.4217782499593573,1,0.32466116899909314
OR2L3,-+,0.011945761526382536,0.02150605300352564,0.8200561190518536,1,0.04301210600705128
OR2L5,-+,0.2208229420696768,0.7888070892197541,0.22212049415928742,-1,0.44424098831857484
OR2L8,-+,0.23982427238192258,0.5557003975011094,0.3059999940319103,-1,0.6119999880638206
OR2M2,+-,0.06251609855505809,0.10848572594302447,0.6187777028859262,1,0.21697145188604894
OR2M3,++,0.07884011160577926,0.05730143042607978,0.9532604481520377,1,0.11460286085215957
OR2M4,++,0.19362030148443846,0.08685799464021778,0.9637845746648028,1,0.17371598928043555
OR2M5,+-,0.3563459513847603,0.7329182987239216,0.3280198113051537,-1,0.6560396226103073
OR2M7,-+,0.3030495593104898,0.32270746251065924,0.6692432373432989,1,0.6454149250213185
OR2S2,--,0.03612721720104325,0.9756409645516776,0.02372023321274452,-1,0.04744046642548904
OR2T1,+-,0.46502449414388586,0.7171071905461377,0.38819390243382773,-1,0.7763878048676555
OR2T12,++,0.40291275033381835,0.3020568975992065,0.8088735524502821,1,0.604113795198413
OR2T33,++,0.5430631909943975,0.28956773930469837,0.8505658405995229,1,0.5791354786093967
OR2T4,++,0.009653155530846148,7.927078680205853e-4,0.9997903490759603,1,0.0015854157360411707
OR2T6,++,0.039023224511496486,0.007416540152847887,0.9977581867827715,1,0.014833080305695774
OR2T8,++,0.01910025454330709,0.01033527067445092,0.9880467349007799,1,0.02067054134890184
OR2V1,++,0.009080074874387209,0.00956915673911133,0.9573665737302688,1,0.01913831347822266
OR2V2,-+,0.06656240160527788,0.14124827597919898,0.1838362006416559,1,0.28249655195839796
OR2W3,++,0.695987502174362,0.3814981852794282,0.78511868856611,1,0.7629963705588564
OR2W5,++,0.05605954170134635,0.01991629361193122,0.9912945503522111,1,0.03983258722386244
OR2Y1,+-,0.31226038095654024,0.6447284681407022,0.3373676781493884,-1,0.6747353562987768
OR2Z1,-+,0.25242714373049346,0.6787633765301436,0.28389492093687446,-1,0.5677898418737489
OR3A1,--,0.32720955968555254,0.8663941750830046,0.2286954242420859,-1,0.4573908484841718
OR3A2,++,0.12259863888339481,0.03863062126322712,0.9866295796027603,1,0.07726124252645424
OR3A3,-+,0.024061279975383112,0.06319199338211169,0.1600466036495818,1,0.12638398676422338
OR4A15,-+,0.36883417537549257,0.6893547105472833,0.3552546003244284,-1,0.7105092006488568
OR4A16,+-,0.4464445090324658,0.4032690078815771,0.6737483599124375,1,0.8065380157631542
OR4A47,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR4A5,+-,0.9112465124054744,0.5680569371533999,0.6229279753848093,1,1.1361138743067998
OR4B1,++,0.5827717896667721,0.4008350463952926,0.7532051476266267,1,0.8016700927905852
OR4C11,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
OR4C12,++,0.01921699533534393,0.0038916855180897987,0.9984224071968897,1,0.007783371036179597
OR4C13,++,0.3653353060497007,0.2901461596720492,0.8052568038034824,1,0.5802923193440984
OR4C15,+-,0.6341271969402438,0.5708477568834427,0.5367808246557414,-1,1.0735616493114828
OR4C16,-+,0.662914086236954,0.48815435401090385,0.6684567119234884,1,0.9763087080218077
OR4C46,-+,0.5827717896667721,0.4494948840908012,0.6896374105942551,1,0.8989897681816024
OR4C6,+-,0.10961462325571836,0.19536812997137967,0.3488492701496498,1,0.39073625994275935
OR4D1,+-,0.4464445090324658,0.37669647123527406,0.7231398057863907,1,0.7533929424705481
OR4D10,-+,0.13963189983242025,0.23210469450532556,0.3639394167164673,1,0.4642093890106511
OR4D11,-+,0.8959721944666521,0.5866016855397931,0.6003480779153484,1,1.1732033710795862
OR4D2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR4D5,+-,0.44282206828657183,0.7223853054799187,0.37555634885169903,-1,0.7511126977033981
OR4D6,++,0.07828131344233631,0.023775765399886618,0.9915482911789012,1,0.047551530799773235
OR4D9,++,0.10633805955632648,0.07868507357273496,0.9410027269462232,1,0.15737014714546993
OR4E2,-+,0.13963189983242025,0.21093573971961732,0.5436539103711738,1,0.42187147943923464
OR4F15,++,0.13963189983242025,0.09612746978379919,0.9386749993963732,1,0.19225493956759837
OR4K13,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
OR4K14,++,0.016658195896237085,0.01640448132748047,0.954941769309242,1,0.03280896265496094
OR4K15,+-,0.6461493516843224,0.6712156570757264,0.48154139566131476,-1,0.9630827913226295
OR4K17,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR4L1,-+,0.13963189983242025,0.16178048219081712,0.7894054567876452,1,0.32356096438163423
OR4P4,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR4S1,++,0.2767346291057993,0.2372909715554389,0.8241444988310092,1,0.4745819431108778
OR4S2,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
OR4X1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR4X2,++,0.18592031284658975,0.1216632028399687,0.9305606225731575,1,0.2433264056799374
OR51A2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR51A4,-+,0.4597240724017657,0.5597375214548006,0.4584714201997691,-1,0.9169428403995382
OR51A7,--,0.60083095526696,0.770492409420668,0.38860454578412557,-1,0.7772090915682511
OR51B2,++,0.13442856774238945,0.08958037443305242,0.9443542721433791,1,0.17916074886610484
OR51B4,-+,0.768861356603006,0.5967361237373744,0.5654163501364533,-1,1.1308327002729066
OR51B5,-+,0.382042699229968,0.3306487226356192,0.7522569812022901,1,0.6612974452712383
OR51B6,+-,0.7595216302045242,0.5226909029285516,0.6524067493445339,1,1.0453818058571032
OR51D1,++,0.9112465124054744,0.5555477662203725,0.6359105551219852,1,1.111095532440745
OR51E1,--,0.37592581381854245,0.8589827979511924,0.2507256235168121,-1,0.5014512470336242
OR51E2,--,0.17437516184028595,0.9519607429459479,0.09708817124293037,-1,0.19417634248586074
OR51F1,++,0.06784697274317365,0.07990515286245459,0.8638727447122737,1,0.15981030572490917
OR51F2,++,0.533309612043245,0.27198992076629813,0.8627629994732922,1,0.5439798415325963
OR51G1,-+,0.1853000354622421,0.3169015133213413,0.2896393319276744,-1,0.5792786638553488
OR51G2,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
OR51I1,-+,0.1529203939741305,0.173408344521932,0.7867978871472517,1,0.346816689043864
OR51I2,++,0.5110359377421403,0.3510423028332941,0.78976900479376,1,0.7020846056665881
OR51L1,++,0.20222109386687023,0.16489034008648548,0.8811321880484873,1,0.32978068017297096
OR51M1,++,0.10705566761093649,0.09712255415945335,0.9054078203418889,1,0.1942451083189067
OR51Q1,++,0.16255821686343075,0.06228579055854514,0.9762595404296227,1,0.12457158111709028
OR51S1,-+,0.5589704551331112,0.4525885703417601,0.6717901804629813,1,0.9051771406835202
OR51T1,++,0.13963189983242025,0.13298510827273455,0.8720373603527478,1,0.2659702165454691
OR51V1,-+,0.5358589408869985,0.5085808946070363,0.5344627537476337,1,1.0171617892140725
OR52A1,++,0.06251609855505809,0.03263103435381122,0.98006586668621,1,0.06526206870762244
OR52A5,++,0.042093087822219315,0.05125772185211241,0.885671475513311,1,0.10251544370422482
OR52B2,-+,0.013761591922929223,0.04010915318702413,0.1345079554942217,1,0.08021830637404825
OR52B4,-+,0.18706706933170414,0.628509660437991,0.2434290031805931,-1,0.4868580063611862
OR52B6,--,0.6794202171944983,0.6960983643907518,0.47091070698851545,-1,0.9418214139770309
OR52D1,-+,0.014515735784894445,0.5053769066018524,0.03602693047368778,-1,0.07205386094737556
OR52E2,-+,0.3720201859233328,0.42161490527452417,0.5007095769305749,1,0.8432298105490483
OR52E4,++,0.032809164074992465,0.04407064603284056,0.8699154408153956,1,0.08814129206568112
OR52E6,++,0.11736613746562205,0.10448902367635107,0.9037238869799721,1,0.20897804735270215
OR52E8,+-,0.44282206828657183,0.49929860378492197,0.4684649085328482,-1,0.9369298170656964
OR52H1,+-,0.40162690170952003,0.43288658142480313,0.531054272407317,1,0.8657731628496063
OR52I1,+-,0.595947165291077,0.4856440126024847,0.6390743214671581,1,0.9712880252049694
OR52I2,++,0.2451938124753602,0.2170051241189617,0.8305656289564963,1,0.4340102482379234
OR52J3,++,0.029291259953134547,0.031352007833288426,0.9303217290683392,1,0.06270401566657685
OR52K1,++,0.4177578090208313,0.31901865786251926,0.7934703212238601,1,0.6380373157250385
OR52K2,--,0.24296737383775496,0.8850705918737556,0.18130087035737055,-1,0.3626017407147411
OR52L1,--,0.054374527187338186,0.8579472802011601,0.06834166823539113,-1,0.13668333647078226
OR52M1,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
OR52N1,++,0.17133828372356394,0.13200356074406047,0.908436247252564,1,0.26400712148812094
OR52N2,++,0.34753826857871495,0.20819506975230048,0.8932086820277901,1,0.41639013950460096
OR52N4,++,0.0739835906807238,0.016793136451124197,0.9949180877429019,1,0.033586272902248394
OR52R1,--,0.04344336705861822,0.9838104267214492,0.022676698571432435,-1,0.04535339714286487
OR52W1,++,0.1837954091805124,0.1595607106623723,0.87320079846601,1,0.3191214213247446
OR56A1,+-,0.391132529052863,0.5594906689748415,0.4173175473987377,-1,0.8346350947974754
OR56A3,--,0.6586217403627568,0.8038068163171697,0.356588288596141,-1,0.713176577192282
OR56A4,-+,0.3101783188270514,0.4561803591133195,0.38580706222983174,-1,0.7716141244596635
OR56A5,++,0.07420100142154112,0.013721284887716836,0.9961853074966892,1,0.027442569775433672
OR56B1,+-,0.10934542596914,0.6895475504010308,0.15538637059813662,-1,0.31077274119627324
OR56B4,++,0.1289822080871439,0.02849504506988426,0.9913096422268899,1,0.05699009013976852
OR5A1,++,0.5704219676879065,0.3241633411526632,0.8254394265732401,1,0.6483266823053264
OR5A2,-+,0.9007670824456954,0.5761409265061727,0.6131218309730507,1,1.1522818530123453
OR5AC2,++,0.10633805955632648,0.090538794337422,0.9188867755245441,1,0.181077588674844
OR5AK2,++,0.06364355105261792,0.06601349337704629,0.9047507185258306,1,0.13202698675409258
OR5AN1,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
OR5AP2,++,0.023880827954386657,0.03380575277564042,0.8714279625971315,1,0.06761150555128084
OR5AR1,++,0.13963189983242025,0.03322412841353822,0.9895841982416882,1,0.06644825682707645
OR5AS1,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
OR5AU1,-+,0.13963189983242025,0.19783752542993024,0.6269962242726311,1,0.3956750508598605
OR5B12,++,0.011564467320467262,0.016399840887801328,0.9039881462668593,1,0.032799681775602656
OR5B17,++,0.016418672102344344,0.012810964457543001,0.9741186277576188,1,0.025621928915086002
OR5B2,-+,0.25242714373049346,0.6194042261640677,0.3010635014847785,-1,0.602127002969557
OR5B3,--,0.660000067000345,0.7178941582744031,0.44842280747171315,-1,0.8968456149434263
OR5D13,-+,0.1379845892366532,0.2090777920704747,0.5439458917727593,1,0.4181555841409494
OR5D14,++,0.41797919276558343,0.22387667098163264,0.8906942800505242,1,0.44775334196326527
OR5D16,++,0.4615665456659199,0.2164693849252704,0.8979221716590429,1,0.4329387698505408
OR5D18,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR5F1,-+,0.2815118527641708,0.2656842795861278,0.7754012351861419,1,0.5313685591722556
OR5H1,-+,0.13963189983242025,0.1573852920070827,0.8042235244665115,1,0.3147705840141654
OR5H14,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR5H15,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR5H2,-+,0.8574749162423145,0.6065706683646036,0.5762475344331188,-1,1.1524950688662376
OR5H6,++,0.5575156128192249,0.35456623496955125,0.796732304765442,1,0.7091324699391025
OR5I1,-+,0.13963189983242025,0.23813084636397147,0.29743835715971917,1,0.47626169272794294
OR5J2,++,0.15659768858812875,0.10530446792774181,0.9362049093962271,1,0.21060893585548363
OR5K1,++,0.20779585477328655,0.12288463375754961,0.9371652087336483,1,0.24576926751509923
OR5K2,+-,0.2826508756797073,0.6497844165564858,0.3150497695582235,-1,0.630099539116447
OR5K3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR5K4,++,0.20779585477328655,0.13154003077061133,0.9284073393809087,1,0.26308006154122265
OR5L1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR5L2,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
OR5M1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR5M10,++,0.5575156128192249,0.3860683777936245,0.7632074862563227,1,0.772136755587249
OR5M11,++,0.10626014071986334,0.11324758204111758,0.8603131713830681,1,0.22649516408223516
OR5M3,--,0.4597240724017657,0.8505917027189913,0.27922885564944055,-1,0.5584577112988811
OR5M9,++,0.3653353060497007,0.2901461596720492,0.8052568038034824,1,0.5802923193440984
OR5P2,-+,0.5589704551331112,0.441728875335641,0.6891720585823579,1,0.883457750671282
OR5P3,+-,0.6341271969402438,0.6744251217848571,0.4758235693322015,-1,0.951647138664403
OR5R1,++,0.67920179503043,0.44013691120016296,0.7308127008496854,1,0.8802738224003259
OR5T1,++,0.10633805955632648,0.11435113909655735,0.85703500789363,1,0.2287022781931147
OR5T2,-+,0.9007670824456954,0.5884376725977309,0.5988359706012759,1,1.1768753451954619
OR5T3,++,0.10633805955632648,0.11435113909655735,0.85703500789363,1,0.2287022781931147
OR5W2,-+,0.4469207322741301,0.39799209292252263,0.6846897604089616,1,0.7959841858450453
OR6A2,--,0.4960486468736762,0.766415846246914,0.36615962236801763,-1,0.7323192447360353
OR6B1,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
OR6B2,++,0.2046606749867557,0.13876290855505255,0.9190044333642519,1,0.2775258171101051
OR6B3,-+,0.03863505679346006,0.6323761670791562,0.07318284291673854,-1,0.1463656858334771
OR6C1,++,0.5575156128192249,0.3860683777936245,0.7632074862563227,1,0.772136755587249
OR6C2,-+,0.3312686751548544,0.3663575093726132,0.5950713249692732,1,0.7327150187452264
OR6C3,+-,0.3457226077607193,0.7446342456824948,0.31649963525361285,-1,0.6329992705072257
OR6C4,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR6C6,++,0.5704219676879065,0.34728058502542797,0.805586879038495,1,0.6945611700508559
OR6C65,++,0.14750870035363278,0.11558209538657868,0.9153516560704632,1,0.23116419077315736
OR6C68,+-,0.10961462325571836,0.1684991477687457,0.6058184468404234,1,0.3369982955374914
OR6C70,-+,0.267526852852815,0.25605051574846,0.778362729573477,1,0.51210103149692
OR6C74,-+,0.13963189983242025,0.1573852920070827,0.8042235244665115,1,0.3147705840141654
OR6C76,++,0.06784697274317365,0.06725040374528497,0.9116503231973829,1,0.13450080749056995
OR6F1,-+,0.04344336705861822,0.5007603286723665,0.08856620590187075,-1,0.1771324118037415
OR6K2,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR6K3,++,0.08868672562540289,0.05108571153766009,0.9694185926626022,1,0.10217142307532018
OR6K6,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR6M1,+-,0.5885915894937768,0.5343493634861739,0.5340123381018118,-1,1.0680246762036236
OR6N1,-+,0.13963189983242025,0.23813084636397147,0.29743835715971917,1,0.47626169272794294
OR6N2,++,0.14750870035363278,0.04499179864112213,0.9846555335988827,1,0.08998359728224425
OR6P1,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
OR6Q1,+-,0.6294092337496067,0.57201707045806,0.5343391867596399,-1,1.0686783735192797
OR6S1,-+,0.9007670824456954,0.5884376725977309,0.5988359706012759,1,1.1768753451954619
OR6T1,-+,0.2632874072892879,0.29701946741573004,0.6624024049051992,1,0.5940389348314601
OR6V1,--,0.9465604529138592,0.6204503252241905,0.5720847017797086,-1,1.1441694035594172
OR6X1,+-,0.5123604368888495,0.4446074949270821,0.6524181805659409,1,0.8892149898541643
OR6Y1,++,0.32356990840718586,0.18646194802965316,0.9074453122564031,1,0.3729238960593063
OR7A10,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR7A17,+-,0.21136166738429787,0.28259888373482195,0.5462645373456445,1,0.5651977674696439
OR7A5,++,0.1631950541688819,0.08747713568294395,0.9577332530521915,1,0.1749542713658879
OR7C1,-+,0.6567726782424745,0.5083008656298571,0.6359420074267141,1,1.0166017312597142
OR7C2,++,0.016658195896237085,0.007858527884864908,0.991632692675514,1,0.015717055769729815
OR7D2,+-,0.17537301142149472,0.19517899437955152,0.7737855792108652,1,0.39035798875910305
OR7D4,++,0.3992592006857927,0.21639978028202497,0.8944432230282126,1,0.43279956056404995
OR7E24,-+,0.3312686751548544,0.31094670794184076,0.7399668421303434,1,0.6218934158836815
OR7G1,++,0.5575156128192249,0.2785118876440139,0.8586478372760413,1,0.5570237752880278
OR7G2,-+,0.2767346291057993,0.3027320063205556,0.6747632038174111,1,0.6054640126411112
OR7G3,++,0.03781237603799881,0.028046269469205222,0.9671698154677194,1,0.056092538938410444
OR8A1,-+,0.3984651373631385,0.33722268791414206,0.7540158538814081,1,0.6744453758282841
OR8B12,++,0.29813414918867365,0.20165002137998383,0.885828690017595,1,0.40330004275996767
OR8B2,++,0.08872826306253995,0.017627202128678847,0.9949552511296652,1,0.035254404257357694
OR8B3,-+,0.33357121648704174,0.30773666957195095,0.7491091392581443,1,0.6154733391439019
OR8B4,-+,0.06656240160527788,0.13588932277425586,0.3056702481698794,1,0.2717786455485117
OR8B8,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR8D1,-+,0.0998298597266678,0.1299504498117001,0.773172288137973,1,0.2599008996234002
OR8D2,+-,0.44282206828657183,0.7223853054799187,0.37555634885169903,-1,0.7511126977033981
OR8D4,++,0.03527487649077038,0.018823328501606337,0.9847514102327812,1,0.03764665700321267
OR8G1,+-,0.1526584677690415,0.19899648398603095,0.6866678921614822,1,0.3979929679720619
OR8G2P,-+,0.5827717896667721,0.48758596402577115,0.6266562701793579,1,0.9751719280515423
OR8G5,+-,0.67920179503043,0.5577177919516045,0.5630513090960848,1,1.115435583903209
OR8H1,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR8H2,-+,0.20779585477328655,0.21836312911318553,0.7757962450077638,1,0.43672625822637107
OR8H3,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR8I2,++,0.3769922085835527,0.23349130105868668,0.8763970891590742,1,0.46698260211737336
OR8J1,-+,0.4824648343796794,0.4030106201654663,0.7043976986443807,1,0.8060212403309326
OR8J3,++,0.06364355105261792,0.07588196589308023,0.8646067439224661,1,0.15176393178616046
OR8K1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR8K3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR8K5,++,0.5827717896667721,0.4008350463952926,0.7532051476266267,1,0.8016700927905852
OR8S1,+-,0.4192644511765165,0.38929079149626516,0.6744081659003671,1,0.7785815829925303
OR8U1,++,0.20779585477328655,0.13154003077061133,0.9284073393809087,1,0.26308006154122265
OR9A2,-+,0.12442700177079163,0.5482215903752893,0.1932429357225062,-1,0.3864858714450124
OR9G1,++,0.13963189983242025,0.14148927964150249,0.8509489161576463,1,0.28297855928300497
OR9G4,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR9I1,++,0.45996818440413095,0.24022972027061068,0.881993406315833,1,0.48045944054122136
OR9K2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
OR9Q1,-+,0.7465567654800447,0.515833629921952,0.6578164061958144,1,1.031667259843904
OR9Q2,++,0.1780872997989043,0.17308600184129128,0.8380400669686745,1,0.34617200368258255
ORAI1,--,0.5990254914987163,0.820484218415078,0.3325781652361736,-1,0.6651563304723472
ORAI2,+-,0.012746519489154883,0.5462253491516016,0.031444467821421844,-1,0.06288893564284369
ORAI3,--,0.7322343209815789,0.767901935031441,0.4037515627660718,-1,0.8075031255321437
ORAOV1,+-,0.1926494546924592,0.7208918657906933,0.2250342633050945,-1,0.450068526610189
ORC1,+-,0.06174392814610924,0.11541361084401479,0.5213721141197788,1,0.23082722168802958
ORC2,-+,0.5199809850032756,0.49956212611457795,0.536797149963245,1,0.9991242522291559
ORC3,++,0.11288602795588133,0.09189347005050402,0.9238515987135192,1,0.18378694010100805
ORC4,++,0.10227783106751452,0.06243281787290941,0.9619768125087054,1,0.12486563574581883
ORC5,++,0.17089203128878905,0.11000327387972898,0.9373922357847075,1,0.22000654775945797
ORC6,+-,0.34546836732363284,0.4973928752995533,0.4034858685950606,-1,0.8069717371901212
ORM1,--,0.02857111762419751,0.9951172198510838,0.009279585638229927,-1,0.018559171276459854
ORM2,--,0.011396164457266659,0.8507989893663528,0.01924389697288616,-1,0.03848779394577232
ORMDL1,++,0.05755098568733278,0.0602350729329828,0.9078922669677234,1,0.1204701458659656
ORMDL2,--,0.572621644283507,0.7715604435764808,0.3820478111808263,-1,0.7640956223616526
ORMDL3,++,0.12647752749602478,0.11716026885228378,0.8885329404896367,1,0.23432053770456757
OS9,+-,0.07862283984775495,0.12929706290052623,0.6213385542102174,1,0.25859412580105245
OSBP,++,0.11479379625307742,0.12873306193229156,0.8322557193985681,1,0.2574661238645831
OSBP2,--,0.1174708559733359,0.986246260402808,0.03869913826257414,-1,0.07739827652514827
OSBPL10,-+,0.5317270953447255,0.4389830755612596,0.6771283054394074,1,0.8779661511225192
OSBPL11,++,0.006187379620397169,0.002095116010799241,0.9971268778156285,1,0.004190232021598482
OSBPL1A,-+,0.19697633201034964,0.26384236147337886,0.5739801018084066,1,0.5276847229467577
OSBPL2,-+,0.3072021365549249,0.7276174812844854,0.30260822098353485,-1,0.6052164419670697
OSBPL3,-+,0.5048840164625408,0.6761176362659987,0.4286079011673839,-1,0.8572158023347678
OSBPL5,+-,0.38595451041580603,0.4370273912952861,0.47878990511019115,1,0.8740547825905722
OSBPL6,++,0.5671516668644855,0.37811045801342597,0.7745358403336502,1,0.7562209160268519
OSBPL7,++,0.48514037913892727,0.34337508225975616,0.7905088486359118,1,0.6867501645195123
OSBPL8,-+,0.05242629059068029,0.1083496608489379,0.40180511341865627,1,0.2166993216978758
OSBPL9,-+,0.5003573703633621,0.48220418059223624,0.5554602109940473,1,0.9644083611844725
OSCAR,++,0.0913028081062713,0.04193152052131184,0.9800839103742252,1,0.08386304104262368
OSCP1,++,0.12415369622341761,0.1101846275451454,0.9006269939203149,1,0.2203692550902908
OSER1,-+,0.5790107599916406,0.5176837298911994,0.5621795159555292,1,1.0353674597823987
OSGEP,+-,0.1201045740683042,0.6417329038761138,0.17481277351176855,-1,0.3496255470235371
OSGEPL1,-+,0.3395147615975593,0.3619452522233668,0.6258998801952737,1,0.7238905044467336
OSGIN1,++,0.1348242420615635,0.05873495639656694,0.9753001878821533,1,0.11746991279313387
OSGIN2,-+,0.11943931872726186,0.17070180873283006,0.6623212421299022,1,0.3414036174656601
OSM,++,0.03430114507005009,0.04523444514488688,0.8732655217043404,1,0.09046889028977376
OSMR,++,0.0019102940491146807,7.910600554221895e-4,0.9967268547065443,1,0.001582120110844379
OSR1,--,0.24655168111390496,0.9187568150790995,0.15365113806050962,-1,0.30730227612101924
OSR2,+-,0.04259144067493688,0.6366734266841599,0.0788300788548984,-1,0.1576601577097968
OST4,--,0.2400497994158125,0.8499042579694323,0.20326915226398523,-1,0.40653830452797046
OSTC,--,0.16603018896418315,0.9791140997376565,0.057637911324744134,-1,0.11527582264948827
OSTF1,++,0.27833499386635546,0.13951610296547637,0.9373549318825173,1,0.27903220593095274
OSTM1,++,0.05889888690362881,0.02914633810362235,0.9827758665940263,1,0.0582926762072447
OSTN,--,0.0025452694536782345,0.9677089096474829,0.0027997420342986364,-1,0.005599484068597273
OTOA,+-,0.4352646051241281,0.4559050507073831,0.5249183351024209,1,0.9118101014147661
OTOF,-+,0.6352549810739846,0.5134198991524357,0.6154841590046695,1,1.0268397983048714
OTOG,++,0.24890834779062407,0.2334903094323705,0.8025960964551417,1,0.466980618864741
OTOGL,++,0.32370692006062274,0.1898624065733528,0.9045372149224931,1,0.3797248131467056
OTOL1,+-,0.13354296793951573,0.7850090460778432,0.15788213889561578,-1,0.31576427779123156
OTOP1,++,0.03195659599167696,0.00544235316413206,0.9983905839601983,1,0.01088470632826412
OTOP2,-+,0.2487902101868348,0.30303787424358075,0.6004605071720056,1,0.6060757484871615
OTOP3,--,0.3768670448762346,0.7947839509419042,0.3020616783551745,-1,0.604123356710349
OTOR,--,0.36141440004212344,0.7787668671973738,0.30545462898281406,-1,0.6109092579656281
OTOS,+-,0.3404680304042778,0.3771306346839454,0.5805541530213267,1,0.7542612693678908
OTP,--,0.27730572103317425,0.9310223088192809,0.14775060039524535,-1,0.2955012007904907
OTUB1,+-,0.07190388210914252,0.13612582197235282,0.4392656998621548,1,0.27225164394470563
OTUB2,-+,0.4980147483221051,0.4648909691564276,0.5952018936175096,1,0.9297819383128552
OTUD1,--,0.05908798006255347,0.952434630989441,0.046597937407200495,-1,0.09319587481440099
OTUD3,++,0.1098789306756886,0.06925531962027041,0.9572529926082447,1,0.13851063924054083
OTUD4,++,0.011834622801731202,0.011503773198820977,0.961482455391138,1,0.023007546397641954
OTUD6B,-+,0.3323494756882762,0.41172827250410443,0.4158688998188879,1,0.8234565450082089
OTUD7A,++,0.06679355657489258,0.04883520767901541,0.9570928873909397,1,0.09767041535803082
OTUD7B,-+,0.29567103848947635,0.7161875481092133,0.30022869233399413,-1,0.6004573846679883
OTULIN,-+,0.2370618169631492,0.32794797623236355,0.4254870911268319,1,0.6558959524647271
OTX1,++,0.5702604700948628,0.296526418198219,0.8463862890117696,1,0.593052836396438
OTX2,-+,0.22232362299621275,0.23793504367156137,0.7504629968729788,1,0.47587008734312275
OVCA2,+-,0.2819554251066117,0.7713738113522524,0.2678581247617653,-1,0.5357162495235306
OVCH1,++,0.6096432274386725,0.3259744301090161,0.8258732474436058,1,0.6519488602180322
OVCH2,++,0.10745513314544285,0.07573105909702689,0.946604445142027,1,0.15146211819405378
OVGP1,++,0.12913809946193242,0.057296512001341664,0.9754191839653928,1,0.11459302400268333
OVOL1,+-,0.015904157822091536,0.034987261440923276,0.642708997551489,1,0.06997452288184655
OVOL2,--,0.012207043774547654,0.9454484262114038,0.013653986730022685,-1,0.02730797346004537
OVOL3,-+,0.010369253297909076,0.7521681810997893,0.02146710684783977,-1,0.04293421369567954
OVOS2,+-,0.1565283886487638,0.7305772396824614,0.1921258642512784,-1,0.3842517285025568
OXA1L,++,0.02851405392313066,0.005039513552611731,0.9984229542646531,1,0.010079027105223463
OXCT1,++,0.1707437863982335,0.10230067157909756,0.945724051331516,1,0.20460134315819511
