gene_symbol,AnCg.F_nAcc.F_DLPFC.F_AnCg.M_nAcc.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
MICB,----+-,0.0750966929648062,0.08461844085802962,0.946437398687648,1,0.16923688171605925,0.06354095368469086,0.07483031996806024,0.1270819073693817
MICU1,++++--,0.11379815647884291,0.18742551881107855,0.708455618729152,1,0.3748510376221571,0.15326260552133242,0.1578737238350539,0.30652521104266484
MICU2,-+++++,0.43418923329338854,0.4946817848395048,0.7088894897881766,1,0.9893635696790096,0.4397672826830938,0.4250270917698055,0.850054183539611
MICU3,++++-+,0.29979920780298136,0.3381003756533727,0.584667082850766,1,0.6762007513067454,0.2965434633812457,0.28973934865681855,0.5794786973136371
MIEF1,++++-+,0.6883519816532078,0.8034579656241145,0.4597038537577112,-1,0.9194077075154224,0.4111104773855016,0.39618982432124117,0.7923796486424823
MIEF2,+++++-,0.5252368342795669,0.6568801842216039,0.5280049421322479,-1,1.0560098842644958,0.4635829578509097,0.4485512206251426,0.8971024412502852
MIER1,-++-+-,0.2916668427924172,0.2566363464554953,0.8818626040093763,1,0.5132726929109906,0.21971252566735114,0.21855928819939544,0.43711857639879087
MIER2,++-++-,0.2800071861135524,0.6178548335907288,0.4550041047295071,-1,0.9100082094590142,0.40620544116808305,0.39299566506958705,0.7859913301391741
MIER3,--++-+,0.05605096126940356,0.594669332920695,0.1726874757150934,-1,0.3453749514301868,0.13910910853818514,0.14596167008898014,0.2782182170763703
MIF,++-++-,0.5779173833973171,0.46760500091777196,0.7541179866114666,1,0.9352100018355439,0.418092630618298,0.403125534705983,0.806251069411966
MIF4GD,+---+-,0.47304901444496283,0.6115917054114255,0.5281107025315435,-1,1.056221405063087,0.4636970284606171,0.4486652977412731,0.8973305954825462
MIIP,++--+-,0.3177727003966138,0.36446351016009165,0.7358459460682496,1,0.7289270203201833,0.3228952772073922,0.31512005931671705,0.6302401186334341
MINA,++++-+,0.1613301466516562,0.13360207189275708,0.7909749299399893,1,0.26720414378551416,0.10495094684006388,0.11486910397536075,0.20990189368012777
MINK1,++++-+,0.45800663297886646,0.7621690106589071,0.4484364192740322,-1,0.8968728385480644,0.40021673415844405,0.3873488478211271,0.7746976956422542
MINOS1,---+++,0.41911866118807795,0.38391563969494236,0.8301593557616291,1,0.7678312793898847,0.3418320784850559,0.3329150744310728,0.6658301488621456
MINOS1-NBL1,-++---,0.16816501906940548,0.9519939919850546,0.12647287391034456,-1,0.2529457478206891,0.09929846575029944,0.10865845311430528,0.19859693150059887
MINPP1,+-+--+,0.00998557453690632,0.5898406110079386,0.03910353432523939,-1,0.07820706865047879,0.02925911138995038,0.037759525439196896,0.05851822277990076
MIOS,+-++-+,0.026871979840904454,0.6450969609969016,0.10905156533749323,-1,0.21810313067498646,0.08492556892716592,0.09354323522701347,0.16985113785433184
MIOX,---++-,0.6220121473129563,0.5068607531820436,0.7436452403476657,1,1.0137215063640872,0.4497490303445129,0.4339245993269834,0.8678491986539668
MIP,--++--,0.06771484277944019,0.9098677722615911,0.10675630438135679,-1,0.21351260876271358,0.08281526264757885,0.09148984713666439,0.1656305252951577
MIPEP,---+-+,0.03866633554145628,0.9785827561520866,0.027356992480685495,-1,0.05471398496137099,0.02041863913762619,0.02726443075519051,0.04083727827525238
MIPOL1,+-+-+-,0.1820251363661106,0.3967335803066173,0.5425832964581352,1,0.7934671606132346,0.3542664841432809,0.3444932413163748,0.6889864826327496
MIS12,+-+--+,0.40770344657534474,0.4561183909640668,0.7392341180462141,1,0.9122367819281336,0.40714122746976955,0.39354360349056067,0.7870872069811213
MIS18A,++-++-,0.2601197233437928,0.23406651627749148,0.8905325816307329,1,0.46813303255498295,0.1976956422541638,0.19814064906176923,0.3953912845083276
MIS18BP1,----++,0.1398343118147708,0.6619165364811087,0.29180113482189035,-1,0.5836022696437807,0.25500484800091255,0.24885922883869496,0.4977184576773899
MISP,---++-,0.24047892150002725,0.20824838992200412,0.7377297045449015,1,0.41649677984400824,0.17248459958932238,0.17469913876689672,0.34496919917864477
MITD1,----++,0.27344824511438276,0.2631878736894208,0.8270662167072084,1,0.5263757473788416,0.22484599589322382,0.2233502538071066,0.4467005076142132
MITF,-++---,0.12966302355758758,0.8921907276528009,0.17398793190478656,-1,0.3479758638095731,0.1400216734158444,0.14715947980835045,0.2800433468316888
MIXL1,----++,0.1062829911073986,0.1542366823415881,0.8915929160024657,1,0.3084733646831762,0.12286105407255304,0.13158044829749616,0.2457221081451061
MKI67,-+----,0.17297178169249602,0.8177650909163179,0.16043937013924428,-1,0.32087874027848856,0.1282724006159813,0.1356376910791695,0.2565448012319626
MKKS,-+++--,0.1288824804897886,0.5733994008361722,0.3217423878048591,-1,0.6434847756097182,0.28164033536759253,0.2752680812229067,0.5505361624458134
MKL1,++++--,0.2356499981572317,0.44769695892590267,0.5578959791521901,1,0.8953939178518053,0.39978325347935206,0.38692750812753096,0.7738550162550619
MKL2,++++-+,0.3158334574060553,0.48458869331836063,0.5442899987412183,1,0.9691773866367213,0.43121149897330596,0.41778360805338505,0.8355672161067701
MKLN1,-+++-+,0.051484569073492865,0.7037541499686091,0.14178213243750076,-1,0.2835642648750015,0.11230251525694405,0.12086470454026922,0.2246050305138881
MKNK1,+-+-++,0.10798792203778551,0.05822293047027816,0.9736846754443804,1,0.11644586094055633,0.043121149897330596,0.055495351622654426,0.08624229979466119
MKNK2,---++-,0.3656754924945538,0.3282843811884343,0.8625684010934526,1,0.6565687623768686,0.28758840976500116,0.2814121941481777,0.5628243882963554
MKRN1,++++--,0.12106102115369885,0.28175039033278426,0.6301715130729116,1,0.5635007806655685,0.2447524526579968,0.240061598129242,0.480123196258484
MKRN2,++++-+,0.04764856502807599,0.024459577372539117,0.8177874583614162,1,0.048919154745078235,0.01859456992927219,0.024582216391946615,0.03718913985854438
MKRN2OS,---+-+,0.5698129688400402,0.5797549097088124,0.6219276962244131,1,1.1595098194176248,0.4935546429386265,0.47578851308960246,0.9515770261792049
MKRN3,--+-+-,0.018787784270305488,0.9894561323357547,0.014391538756947788,-1,0.028783077513895576,0.011121884446472366,0.014373716632443531,0.022243768892944733
MKS1,++++-+,0.10162562899886424,0.11367857593916735,0.9223032924962791,1,0.2273571518783347,0.08829568788501027,0.09735926538527348,0.17659137577002054
MKX,++++-+,0.3882171444081648,0.4123196520067044,0.7887342245391924,1,0.8246393040134088,0.3693817020305727,0.35778246734728797,0.7155649346945759
MLANA,----+-,0.09063597547499205,0.7135384861703002,0.1522983264615264,-1,0.3045966529230528,0.1206296697655849,0.13033310517910107,0.2412593395311698
MLC1,++++--,0.35416067278887,0.3570087114999562,0.7852124094768307,1,0.7140174229999124,0.31627880447182294,0.3078195402954429,0.6156390805908858
MLEC,++++--,0.69679978281925,0.5325191355086779,0.7445105073245324,1,1.0650382710173558,0.4668035592060233,0.451377402612217,0.902754805224434
MLF1,-++--+,0.3339702958433325,0.5064615385952108,0.5973655939968878,1,1.0129230771904216,0.4491216062057951,0.43358238749786115,0.8671647749957223
MLF2,++-++-,0.2551723786655135,0.45659092268333157,0.5270445148992403,1,0.9131818453666631,0.4079397672826831,0.39371470940512177,0.7874294188102435
MLH1,+++---,0.13573905235303468,0.9212243447334458,0.11178270951458057,-1,0.22356541902916113,0.08675069868248446,0.09610997033994981,0.17350139736496892
MLH3,--+-+-,0.12007982568659364,0.6464387604441477,0.28475851965566684,-1,0.5695170393113337,0.24810357611361433,0.24292721879990875,0.4858544375998175
MLIP,----++,0.23538197405706276,0.43329479403100557,0.5775451805159926,1,0.8665895880620111,0.38751996349532286,0.37495009410825303,0.7499001882165061
MLKL,--+-+-,0.36879443743477314,0.34084204494010295,0.7944794541927963,1,0.6816840898802059,0.29922427561031256,0.2924770432897964,0.5849540865795928
MLLT1,++-+--,0.5022360594096845,0.625731263159104,0.5397417142809757,-1,1.0794834285619515,0.47191011235955055,0.4555669632671686,0.9111339265343372
MLLT10,--++-+,0.2083100589863402,0.6478491044644311,0.3838143082985847,-1,0.7676286165971694,0.34169851137854335,0.33281998631074605,0.6656399726214921
MLLT11,++++--,0.4588779366933019,0.39203410582439746,0.8174529342401557,1,0.7840682116487949,0.34964636093999546,0.3398163463183711,0.6796326926367422
MLLT3,++++-+,0.06885358184753664,0.1032352283150686,0.9133714695369074,1,0.2064704566301372,0.07962582705909195,0.08943135801060857,0.1592516541181839
MLLT4,--+--+,0.13386144169491054,0.36143068570673853,0.29871401521641316,-1,0.5974280304328263,0.2618490845833571,0.25496235455167693,0.5099247091033539
MLLT6,-+-++-,0.29862309120434705,0.7903178910250306,0.3570227853001534,-1,0.7140455706003068,0.31637483602349853,0.30783709787816566,0.6156741957563313
MLN,+++---,0.0839185662130456,0.9925356340068896,0.028887208241576024,-1,0.05777441648315205,0.021331204015285463,0.028633356148756558,0.04266240803057093
MLNR,-++-++,0.6202159831235761,0.5665784833040657,0.6708104893796878,1,1.1331569666081314,0.487109285877253,0.47054126504306165,0.9410825300861233
MLPH,----+-,0.13107910896416022,0.33119944723322225,0.5426093732258142,1,0.6623988944664445,0.290269221994068,0.28414988878115555,0.5682997775623111
MLST8,+--++-,0.2308114640003515,0.19329206345106079,0.6599390383145947,1,0.38658412690212157,0.15919461556011863,0.1627787600524725,0.31838923112023726
MLX,+-+++-,0.3620311328379524,0.23090342580690087,0.9158348783086097,1,0.46180685161380175,0.19433036732831394,0.19551702503849883,0.38866073465662787
MLXIPL,++-+++,0.057723054399723375,0.023596483482054783,0.984019486062109,1,0.047192966964109566,0.01808122290668492,0.023840757428848457,0.03616244581336984
MLYCD,++----,0.25039364678978454,0.9705879161974377,0.12000588831776365,-1,0.2400117766355273,0.09336679404551418,0.1027834816335843,0.18673358809102836
MMAA,++++-+,0.2444186676332879,0.31760171022725975,0.7207984813024397,1,0.6352034204545195,0.2774355464293863,0.2722295100667313,0.5444590201334626
MMAB,+++-+-,0.1215596723482197,0.08796742860666171,0.9698981204849985,1,0.17593485721332341,0.06605065023956194,0.07745394399133064,0.13210130047912388
MMACHC,--+-+-,0.2340145025139091,0.8504114949203452,0.1818178910495405,-1,0.363635782099081,0.14846289853419267,0.1536618754277892,0.29692579706838534
MMADHC,++++-+,0.32914884824167756,0.2921818551694149,0.768296201296564,1,0.5843637103388298,0.25530458590006844,0.24918724690583471,0.49837449381166943
MMD,+++---,0.056374125116163395,0.9346763545475927,0.06748997664515956,-1,0.13497995329031912,0.04944960930816175,0.06291352954597308,0.0988992186163235
MMD2,---+-+,0.08435427895188573,0.9487405708958335,0.0922759044253532,-1,0.1845518088507064,0.07078081332344721,0.08065252110426649,0.14156162664689442
MME,-+-+-+,0.6290886694912545,0.7956677375051844,0.46533373877985146,-1,0.9306674775597029,0.4158444076883591,0.4014944102213096,0.8029888204426192
MMEL1,+++-+-,0.1033945987213304,0.15917051914869762,0.8714910117253734,1,0.31834103829739524,0.1271959844855122,0.134888495979011,0.2543919689710244
MMP1,+++++-,0.6182790749499762,0.4576569737110553,0.8079286962527845,1,0.9153139474221106,0.40930869267624914,0.3945702389779273,0.7891404779558546
MMP10,-+++-+,0.6343920523352118,0.48890279509163104,0.7775716076231214,1,0.9778055901832621,0.4349760438056126,0.421262761649461,0.842525523298922
MMP11,+--++-,0.10082093979470881,0.044469225532793984,0.9687047414535431,1,0.08893845106558797,0.03325347935204198,0.042377231506302404,0.06650695870408396
MMP12,-+++-+,0.5584070242279703,0.5153271363456268,0.7400175942414371,1,1.0306542726912535,0.45539584759297286,0.4399703416414761,0.8799406832829522
MMP13,------,0.34355906436251726,0.9164671128653981,0.23577050089093912,-1,0.47154100178187824,0.1992243198539896,0.19974903034451288,0.3984486397079792
MMP14,-++-+-,0.5860824262345767,0.5830637978874887,0.6622569896768717,1,1.1661275957749775,0.4946383755418663,0.4769292191866766,0.9538584383733532
MMP15,++-++-,0.27471012156261276,0.44059430735991917,0.4964246555123559,1,0.8811886147198383,0.3943075519050878,0.3808817658130383,0.7617635316260766
MMP16,++++-+,0.18615148874498114,0.3197347601594979,0.5069275881506677,1,0.6394695203189958,0.2797741273100616,0.27376946329778135,0.5475389265955627
MMP17,-+-++-,0.2485972656360115,0.8165855155524752,0.3165023963277157,-1,0.6330047926554314,0.2762219814064906,0.27144649783253477,0.5428929956650695
MMP19,--+-++,0.267255916508891,0.32062564154281614,0.8009325024109052,1,0.6412512830856323,0.28051562856490986,0.2741687104317573,0.5483374208635146
MMP2,--+-++,0.1899406819247848,0.5299095063328134,0.4122181512137246,-1,0.8244363024274493,0.36918952831802887,0.35768879762719596,0.7153775952543919
MMP20,+++--+,0.4103322390815062,0.41853302896049294,0.7894158510187349,1,0.8370660579209859,0.37417294090805386,0.36274453886956026,0.7254890777391205
MMP21,--++-+,0.1463181858592942,0.34841829801462737,0.5130122420860008,1,0.6968365960292547,0.3073807894136436,0.3001768094450465,0.600353618890093
MMP24,++++-+,0.2588190693560947,0.43348938108707247,0.47722129219414483,1,0.8669787621741449,0.38763404061145335,0.3750641647179604,0.7501283294359208
MMP25,----+-,0.1999227092539833,0.5133563043503773,0.24134345137804825,-1,0.4826869027560965,0.20452860320538413,0.20459730778005933,0.40905720641076826
MMP26,--++++,0.4141787589133912,0.3699211597989232,0.6773146169223905,1,0.7398423195978464,0.3278576317590691,0.3200250955341356,0.6400501910682712
MMP27,-+++-+,0.7180667489879992,0.5075552495338307,0.7737478743388686,1,1.0151104990676614,0.45043349304129593,0.43449495237552044,0.8689899047510409
MMP28,---+++,0.344414312556074,0.3332820958744067,0.8516630044717921,1,0.6665641917488134,0.2922655715263518,0.2866024068898648,0.5732048137797296
MMP3,+++-++,0.26759009630658787,0.280248404940896,0.8654571733979373,1,0.560496809881792,0.24338352726443074,0.23857868020304568,0.47715736040609136
MMP7,----++,0.48927445895241584,0.5190942390586162,0.7076763977685265,1,1.0381884781172324,0.45836185261236595,0.44225175383562426,0.8845035076712485
MMP8,-+++--,0.5501548235780627,0.8833089810690535,0.3335324076611183,-1,0.6670648153222366,0.2925340785946501,0.2866757928359571,0.5733515856719142
MMP9,++-++-,0.7287294529286367,0.5682378044334032,0.7225776691750083,1,1.1364756088668064,0.48767967145790553,0.4712256887013061,0.9424513774026122
MMRN1,---+-+,0.577495723138814,0.7538356916161714,0.5065730833941721,-1,1.0131461667883441,0.449438202247191,0.4336641569701118,0.8673283139402236
MMRN2,--+++-,0.0910706980690638,0.0412965526718122,0.9635893270968203,1,0.0825931053436244,0.03057266712297513,0.04003878400730052,0.06114533424595026
MMS19,++++-+,0.18769476335391583,0.17025118781964751,0.7999963391919114,1,0.34050237563929503,0.13683550079853982,0.1440711800604574,0.27367100159707963
MMS22L,+-+-+-,0.4054734551386897,0.5038145037974067,0.6623379949096206,1,1.0076290075948133,0.4473534109057723,0.43158615182798155,0.8631723036559631
MN1,-+-+-+,0.23457149586141063,0.9738300660352104,0.11237005982920285,-1,0.2247401196584057,0.08709291051160668,0.09650924024640657,0.17418582102321337
MNAT1,-++-+-,0.15829278622605958,0.406493250552713,0.35911742080049264,-1,0.7182348416009853,0.3177436833399874,0.31006160164271046,0.6201232032854209
MND1,---+++,0.593537578791031,0.8476668704121011,0.38813864726304875,-1,0.7762772945260975,0.34603319454742487,0.33607118412046544,0.6721423682409309
MNDA,----++,0.09129068984038724,0.44416628853524587,0.1567463550417942,-1,0.3134927100835884,0.12507842354417384,0.13341318731462468,0.2501568470883477
MNS1,++--+-,0.6109323120436294,0.5606591857776944,0.6796415990483033,1,1.1213183715553887,0.48397216518366415,0.467575429190669,0.935150858381338
MNT,++++--,0.6640783479937007,0.5713866405148315,0.7032987014882683,1,1.142773281029663,0.48933378964179786,0.47202418296925797,0.9440483659385159
MNX1,++-+++,0.14960529575115702,0.11417137241420816,0.9422343490498887,1,0.22834274482841632,0.08892311202372805,0.0977014772143957,0.1778462240474561
MOAP1,++++--,0.16731519429997696,0.5916023867989875,0.3228542160865821,-1,0.6457084321731642,0.2825529002452518,0.27623773671001595,0.5524754734200319
MOB1A,-++--+,0.364580512133186,0.3687125348106757,0.8181067432743467,1,0.7374250696213513,0.32665982203969884,0.31899846004676896,0.6379969200935379
MOB1B,++++-+,0.178106231384881,0.2891835009813929,0.7762491908014196,1,0.5783670019627858,0.25302304357745836,0.24701990532139395,0.4940398106427879
MOB2,+--++-,0.07934031396847405,0.4599774836582362,0.24822636513985805,-1,0.4964527302797161,0.21091655734899903,0.21087154916723705,0.4217430983344741
MOB3A,----+-,0.24464511483863471,0.36171814233937316,0.7205891108770187,1,0.7234362846787463,0.32044261921058637,0.31289568242742255,0.6257913648548451
MOB3B,-++---,0.01469137758647699,0.9992073107887446,0.0017765440683591566,-1,0.003553088136718313,0.00205327097473336,0.0015970796258270592,0.0031941592516541184
MOB3C,+-++--,0.14697950487875208,0.07563639724467985,0.9805113050287109,1,0.1512727944893597,0.05584074834588182,0.0679860833856157,0.11168149669176364
MOB4,-+++-+,0.28708467920923275,0.645766087367313,0.4410893424063876,-1,0.8821786848127752,0.395026521416757,0.3813597992242756,0.7627195984485512
MOBP,----+-,0.2516139809553614,0.7639024736387625,0.29663597427996047,-1,0.5932719485599209,0.25962470769406265,0.2532511978097194,0.5065023956194388
MOCOS,+---+-,0.2386351791962704,0.4180896888915472,0.6260337469700913,1,0.8361793777830944,0.3740018252338581,0.36251639765014543,0.7250327953002909
MOCS1,+-+++-,0.28908713874784425,0.36410188970639906,0.7508601304586635,1,0.7282037794127981,0.3225530458590007,0.31483488279244853,0.6296697655848971
MOCS2,++++--,0.2984913680200179,0.27483805447992876,0.8582237424095586,1,0.5496761089598575,0.23767967145790556,0.2334455027662123,0.4668910055324246
MOCS3,+++--+,0.5649117750092711,0.6006796368670558,0.6294752767176995,1,1.2013592737341117,0.49971480720967376,0.48314606741573035,0.9662921348314607
MOG,----+-,0.051395933254453775,0.9855186002365526,0.03305900776965778,-1,0.06611801553931557,0.024240004562824387,0.03274013232945471,0.048480009125648774
MOGAT1,--+++-,0.2563792437230288,0.26554488348766875,0.8182991742013839,1,0.5310897669753375,0.2270134610997034,0.22603091313523072,0.45206182627046143
MOGAT2,--+-++,0.21060573929925822,0.1996244794321394,0.9158532489858169,1,0.3992489588642788,0.1648414328085786,0.1682541493184281,0.3296828656171572
MOGAT3,----+-,0.10092373227595677,0.33110735302607147,0.37364335962639067,1,0.6622147060521429,0.2900981063198722,0.28403581817144813,0.5680716363428963
MOGS,+-++++,0.5072951538413664,0.2451076892439101,0.9306269429355618,1,0.4902153784878202,0.20790554414784393,0.20749443905777676,0.4149888781155535
MOK,+--+++,0.514042930147535,0.40131033493857127,0.8372964147205032,1,0.8026206698771425,0.35917180013689254,0.34854274796098783,0.6970854959219757
MON1A,++-++-,0.5076501832425635,0.6855128918076598,0.47471561139505086,-1,0.9494312227901017,0.42320196201448695,0.40976500114077113,0.8195300022815423
MON1B,--+-+-,0.47645607356579256,0.7903329209002239,0.3829174488856041,-1,0.7658348977712082,0.3406148405863229,0.331907369381702,0.663814738763404
MON2,--+--+,0.10446465239693814,0.7742360758392657,0.08939672531489266,-1,0.17879345062978533,0.06724462442251754,0.07871321013004791,0.13448924884503508
MORC1,--+-++,0.3974383708735567,0.35289285495455586,0.7260039199286858,1,0.7057857099091117,0.3124572210814511,0.3043403866993669,0.6086807733987338
MORC2,++-+--,0.13493381274295552,0.6486526186301038,0.21502606830023696,-1,0.4300521366004739,0.1785775394969486,0.1801848049281314,0.3571550789938972
MORC3,--+--+,0.27379940681817955,0.714264779509139,0.3323139508916794,-1,0.6646279017833588,0.2913363371927223,0.2857061373488478,0.5714122746976956
MORF4L1,++++-+,0.411299080441188,0.3820784205989478,0.7459563691936297,1,0.7641568411978956,0.3394364590463153,0.33091883876119316,0.6618376775223863
MORN1,++-++-,0.2028334777636634,0.8370318363126821,0.26726079597227437,-1,0.5345215919445487,0.22916785490218444,0.22752680812229067,0.45505361624458135
MORN2,++-+++,0.4357055367270194,0.28292744844223366,0.8891993012094754,1,0.5658548968844673,0.2459502623773671,0.24103119831175498,0.48206239662350997
MORN3,++-++-,0.13245381520054675,0.19773873351677798,0.641846271223158,1,0.39547746703355596,0.16324435318275154,0.16654309017281696,0.3264887063655031
MORN4,++++-+,0.6159735837213315,0.477129026791196,0.7877203091782675,1,0.954258053582392,0.42488021902806294,0.4120800775680146,0.8241601551360292
MORN5,++-++-,0.5481362090099637,0.4127095063266097,0.8341016471403162,1,0.8254190126532194,0.3697809719370294,0.3580676438715565,0.716135287743113
MOS,+-+++-,0.3952259237967418,0.47217832310204116,0.5993941182923369,1,0.9443566462040823,0.4212867898699521,0.40774539439913304,0.8154907887982661
MOSPD3,++-++-,0.3803671151732818,0.36129132440693074,0.7705994664360477,1,0.7225826488138615,0.32010038786219486,0.31266754120800777,0.6253350824160155
MOV10,+----+,0.8926364270952126,0.7146846773013876,0.5910074420222281,-1,1.1820148840444562,0.4973478583243027,0.48003650467716175,0.9600730093543235
MOV10L1,----+-,0.12448659502128309,0.933336770114386,0.09056290598142301,-1,0.18112581196284602,0.06906975417783608,0.0795687885010267,0.13813950835567215
MOXD1,+-++--,0.15111433744034805,0.24288089424293008,0.4482624554217982,1,0.48576178848586016,0.20613734884782112,0.20612559174128786,0.4122511834825757
MPC1,---+++,0.5938736828725568,0.5485753432187621,0.705979618057633,1,1.0971506864375242,0.4767853068674424,0.46033194547424855,0.9206638909484971
MPC2,-+-++-,0.7335952754865396,0.5877278760883049,0.7010208077799718,1,1.1754557521766098,0.49623545516769335,0.47864027833228767,0.9572805566645753
MPDU1,+++++-,0.23458946453475613,0.24811157866201672,0.7073903339538671,1,0.49622315732403344,0.21087154916723705,0.21074545143443793,0.42149090286887586
MPDZ,-++---,0.02706291572326483,0.9533382011459993,0.03972021267627086,-1,0.07944042535254171,0.029715393828780017,0.038272872461784166,0.05943078765756003
MPEG1,----+-,0.024668420994827037,0.8858999041294315,0.02904587808791921,-1,0.05809175617583842,0.021331204015285463,0.028861510381017568,0.04266240803057093
MPG,++-++-,0.6351620986596505,0.5754098388688929,0.6622427816308217,1,1.1508196777377857,0.49155829340634266,0.4739063480294302,0.9478126960588604
MPHOSPH10,----+-,0.49346493633179567,0.6821638777973358,0.4844998094098726,-1,0.9689996188197452,0.4310728340842982,0.4176933607118412,0.8353867214236824
MPHOSPH6,+++-+-,0.38230205558048613,0.24529748149612096,0.9195351581061902,1,0.4905949629922419,0.20813369838010495,0.20777961558204527,0.41555923116409055
MPHOSPH8,+--++-,0.4218864717014883,0.38425541362113014,0.7257276430563511,1,0.7685108272422603,0.34223134839151265,0.3333713568699025,0.666742713739805
MPHOSPH9,--+--+,0.3718620121467823,0.633341471595094,0.3586019654299918,-1,0.7172039308599836,0.31757257742542633,0.3094341775039927,0.6188683550079854
MPI,+-+++-,0.314818516410012,0.3340180966067368,0.5990231968441082,1,0.6680361932134736,0.29317818845539584,0.287343865852963,0.574687731705926
MPL,----+-,0.14009868762866973,0.8168151761881217,0.1623625391461798,-1,0.3247250782923596,0.13061084811498316,0.13723477070499657,0.2612216962299663
MPND,++-++-,0.3850911463517034,0.4235753881849245,0.6483251473389686,1,0.847150776369849,0.3802190280629706,0.3671362573432955,0.734272514686591
MPO,+++++-,0.44559072207643546,0.5047100500135892,0.6440084773827646,1,1.0094201000271783,0.4479808350444901,0.432270575486226,0.864541150972452
MPP2,---+--,0.13488332420649812,0.9929547349871645,0.03221079016256174,-1,0.06442158032512348,0.023726686819141047,0.03165639972621492,0.047453373638282094
MPP3,++++++,0.11624751304575788,0.10612354326854526,0.9511960298914381,1,0.2122470865370905,0.08247775496235456,0.091085381851366,0.16495550992470911
MPP4,++--++,0.5268141833519112,0.4074657386127721,0.8091790855712783,1,0.8149314772255442,0.36487565594341775,0.35390406661723606,0.7078081332344721
MPP5,-++---,0.28918417670720975,0.9157805373275291,0.19703072932860394,-1,0.3940614586572079,0.16249358352820395,0.1655829340634269,0.3249871670564079
MPP6,++++-+,0.20380340118752416,0.25401127209296476,0.6831833021589038,1,0.5080225441859295,0.21646132785763175,0.2158215935664176,0.4316431871328352
MPP7,-+++-+,0.2988503515225907,0.4091718679544877,0.5565151759468702,1,0.8183437359089754,0.3661875427789186,0.3551588433240176,0.7103176866480352
MPPE1,++++-+,0.12457782041014291,0.131344033538653,0.5891304699155269,1,0.262688067077306,0.10301163586584532,0.1129299036103348,0.20602327173169063
MPPED1,+--++-,0.1702359219118821,0.3497070397240848,0.5723944470073504,1,0.6994140794481696,0.30892083048140545,0.30108937432270577,0.6021787486454115
MPPED2,++++-+,0.4728828625422219,0.7524256887480345,0.4429216047232169,-1,0.8858432094464338,0.3963383334283922,0.38227241615331964,0.7645448323066393
MPRIP,++++--,0.28199497115580857,0.8464516269190349,0.22869507615700796,-1,0.4573901523140159,0.19220897735698397,0.1929614419347479,0.38441795471396795
MPST,----+-,0.2789551673411747,0.7045819514015675,0.24022268960855853,-1,0.48044537921711705,0.20361603832772487,0.2034565366187543,0.4069130732375086
MPV17,++-++-,0.013997979982228131,0.030210380071536102,0.8483664992525597,1,0.060420760143072204,0.02218799908738307,0.029829464438487423,0.04437599817476614
MPV17L,+---++,0.4782930204979393,0.7114632425196827,0.510215893571231,-1,1.020431787142462,0.4524040380995836,0.43737166324435317,0.8747433264887063
MPV17L2,+++++-,0.10485765173834692,0.0829745863154443,0.7674071792300419,1,0.1659491726308886,0.06188683550079854,0.07306222551759539,0.12377367100159709
MPZ,----++,0.21980915689584846,0.19106787853650103,0.8073055992146991,1,0.38213575707300207,0.15679899612137804,0.16112473621171505,0.3135979922427561
MPZL1,-+++--,0.741869055506535,0.5750558088438383,0.6952622491367584,1,1.1501116176876767,0.49121606205795115,0.4736782068100154,0.9473564136200308
MPZL2,+++-++,0.08400267794949244,0.08889203313858965,0.9525284299489819,1,0.1777840662771793,0.06667807437827972,0.0781954029544288,0.13335614875655943
MPZL3,-++---,0.5566088147915127,0.7110054814369617,0.4628817659892063,-1,0.9257635319784125,0.41384817201847945,0.39921286789869953,0.7984257357973991
MR1,++++++,0.08814842875494851,0.016260186650298967,0.997756459811992,1,0.032520373300597934,0.012548482774355465,0.016882450236696517,0.02509696554871093
MRAP,-++-+-,0.11377495250694693,0.2370890567471839,0.5830922945361824,1,0.4741781134943678,0.2005475701574264,0.20099241430445447,0.4010951403148528
MRAP2,---+--,0.6908738546303255,0.5733476522698425,0.7079639392984584,1,1.146695304539685,0.49041752224503765,0.4728797125420635,0.945759425084127
MRAS,++++-+,0.21906772649163553,0.6786759985930382,0.37858850308123587,-1,0.7571770061624717,0.3363371927222951,0.32808578599133015,0.6561715719826603
MRC2,----+-,0.03233427217498147,0.8432238655591116,0.04996283155364857,-1,0.09992566310729714,0.03673073632578566,0.048026465890942276,0.07346147265157132
MRE11A,-+---+,0.12830958982699645,0.7831803233717518,0.2342562341707678,-1,0.4685124683415356,0.1980265784520618,0.19826602783481634,0.3960531569041236
MREG,+-+++-,0.6055628124084294,0.4541732241236505,0.7711611832458032,1,0.908346448247301,0.4054871092858773,0.39251696800319397,0.7850339360063879
MRFAP1,++-++-,0.7376994436047681,0.5746015924963619,0.6980871787142349,1,1.1492031849927238,0.4909308692676249,0.4736211715051617,0.9472423430103234
MRFAP1L1,++-++-,0.19677599985334757,0.27403651762553743,0.8224700775939358,1,0.5480730352510749,0.23648186173853525,0.23287514971767523,0.46575029943535046
MRGBP,---+++,0.7556850377849327,0.5266183094592922,0.7643344103902544,1,1.0532366189185844,0.46263974446725986,0.44727086066275024,0.8945417213255005
MRGPRD,--+---,0.36651680913660323,0.966594758634476,0.1478760518985355,-1,0.295752103797071,0.11754976330348486,0.12639744467259867,0.23509952660696973
