gene_symbol,AnCg.F_nAcc.F_DLPFC.F_AnCg.M_nAcc.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AADACL2,+--+++,0.05557492857680782,0.9956142530145173,0.02490825016893619,-1,0.04981650033787238,0.03182570010836708,0.04563084645220169,0.06365140021673416
AADAC,+--+-+,0.156215636684144,0.9421474377131968,0.19734239279727767,-1,0.39468478559455533,0.23412992642445674,0.21720282911248004,0.4344056582249601
SUCNR1,-+--++,0.03938306377182647,0.859390592733936,0.07116849287989331,-1,0.14233698575978662,0.09216905264358638,0.09833447410449464,0.18433810528717276
MBNL1,++++-+,0.05290230366727031,0.04412465131609715,0.945141606449794,1,0.0882493026321943,0.05817932922655715,0.06901271887298238,0.1163586584531143
TMEM14EP,+-----,0.003359210384895303,0.16242548795287048,0.1392976946569382,-1,0.2785953893138764,0.17429989163292078,0.16786447638603696,0.33572895277207393
P2RY1,+++--+,0.05330003640226991,0.07255754758639399,0.9754900900256371,1,0.14511509517278798,0.09394250513347023,0.09992585410369019,0.18788501026694046
RAP2B,+++--+,0.025836608795717628,0.23102129820860104,0.45570446906665757,1,0.4620425964172021,0.26825233858088066,0.2453658814806365,0.490731762961273
ARHGEF26,+-+--+,0.35978626309862494,0.4645122396731591,0.8657394692536595,1,0.9290244793463182,0.44763860369609854,0.4042662408030571,0.8085324816061142
DHX36,+++--+,0.37465824248941787,0.3769778370140334,0.9140818466773063,1,0.7539556740280668,0.38980150581793294,0.34956938344835453,0.6991387668967091
GPR149,-+++-+,0.04416799130443157,0.16693848002624717,0.6561137712279645,1,0.33387696005249434,0.20322838238649327,0.19203787144242285,0.3840757428848457
MME,-+-+-+,0.2540170160375756,0.9145741564700521,0.3505785645826351,-1,0.7011571291652702,0.3726116466092511,0.33401779603011633,0.6680355920602327
PLCH1,+-++--,0.05327781648775936,0.15437568292844014,0.7907456563365249,1,0.3087513658568803,0.19050878393794204,0.18137226943478013,0.36274453886956026
C3orf33,--++++,0.13205343509173315,0.9670601050020247,0.1252095314236302,-1,0.2504190628472604,0.15833000627388352,0.1543463381245722,0.3086926762491444
SLC33A1,--++-+,0.17782662487654183,0.8631419142976491,0.3753845680092738,-1,0.7507691360185476,0.3893229909313865,0.3487337440109514,0.6974674880219028
GMPS,++++-+,0.07657997092082404,0.1212811816926443,0.8982155609814028,1,0.2425623633852886,0.15383299110198495,0.15040209889921863,0.30080419779843726
KCNAB1,++++-+,0.2647006834120282,0.46427357665962754,0.6103621276407455,1,0.9285471533192551,0.4474674880219028,0.4042092054982034,0.8084184109964068
SSR3,-++---,0.49186562626822583,0.46941256432936396,0.8899515902344121,1,0.9388251286587279,0.4506046087154917,0.40637654708264415,0.8127530941652883
TIPARP,+++---,0.025841167684797262,0.007303002333435965,0.9981131936816898,1,0.01460600466687193,0.01003878621948437,0.01836536816289283,0.02007757243896874
LEKR1,-+-+--,0.22825887156814084,0.7810543175379436,0.5366675075729076,-1,1.0733350151458152,0.48434380881765815,0.4382842801733972,0.8765685603467944
CCNL1,++---+,0.033833193852086905,0.07566888062430334,0.9376445475284885,1,0.15133776124860668,0.09827743554642938,0.10323390178520504,0.19655487109285877
VEPH1,++++--,0.07131653556871227,0.11137884513525623,0.7178207505324805,1,0.22275769027051245,0.14293862651152178,0.14042092054982033,0.28084184109964067
PTX3,+--+--,0.4295551722562654,0.777882367654597,0.528093748040379,-1,1.056187496080758,0.48109279644099695,0.43417750399269905,0.8683550079853981
PQLC2L,++++--,0.07556666242291121,0.042126833933898315,0.9663821992950562,1,0.08425366786779663,0.05509924709103354,0.0668453772885416,0.11019849418206708
SHOX2,-+-+++,0.32338391356963586,0.8509898219510954,0.4249405063821564,-1,0.8498810127643128,0.424741915245537,0.38039014373716634,0.7607802874743327
RSRC1,+++-+-,0.2652766867781795,0.45291730863351165,0.7553080386162652,1,0.9058346172670233,0.4412502851927903,0.3969657217817829,0.7939314435635658
MLF1,-++--+,0.37296426751265765,0.4280373225357771,0.8769589002456517,1,0.8560746450715542,0.4275610312571298,0.38219357782467345,0.7643871556493469
GFM1,+-++-+,0.04769517347506015,0.2696882594839546,0.6166381370957272,1,0.5393765189679092,0.3049281314168378,0.2735413220783665,0.547082644156733
LXN,-+-++-,0.1825574038297744,0.9125133275708455,0.09031744357692037,-1,0.18063488715384074,0.11652312781611818,0.11892539356605066,0.23304625563223635
RARRES1,---+-+,0.019696157811675347,0.9815640847368577,0.005114424384615041,-1,0.010228848769230083,0.0076997661552500995,0.014487793748574037,0.015399532310500199
MFSD1,--++--,0.23753331887521725,0.7208062260367307,0.42333033400649217,-1,0.8466606680129843,0.42348713853875547,0.37942048825005703,0.7588409765001141
IQCJ,---+++,0.07209292136317715,0.9998204221783936,0.005265929339037579,-1,0.010531858678075158,0.007756801460103805,0.014715947980835045,0.01551360292020761
IQCJ-SCHIP1,-+-+-+,0.07184525652576165,0.22320866276781082,0.5137655712214193,1,0.44641732553562163,0.2618069815195072,0.24023270404380312,0.48046540808760624
SCHIP1,---++-,0.2618673947669255,0.8501243207698485,0.48568743800946285,-1,0.9713748760189257,0.4582216391946615,0.41467031713438285,0.8293406342687657
IL12A,++---+,0.20940103637311047,0.46122862653721075,0.7934752249241502,1,0.9224572530744215,0.44569929272187997,0.4022129698283237,0.8044259396566474
C3orf80,++-++-,0.21205589819165221,0.5964776326989001,0.5781744315935488,-1,1.1563488631870975,0.5005988707009639,0.45300022815423224,0.9060004563084645
IFT80,--++-+,0.06494765889376065,0.3252400305015256,0.6087178698631405,1,0.6504800610030512,0.3521560574948665,0.3157474476701078,0.6314948953402156
SMC4,------,0.029496885039040254,0.16480347639778187,0.23454675776397382,1,0.32960695279556373,0.20123203285420946,0.1899275651628358,0.3798551303256716
TRIM59,--+-+-,0.004708426872757775,0.559302532465491,0.03307788363634717,-1,0.06615576727269434,0.04289054924998574,0.0553844398813598,0.08578109849997148
KPNA4,++++-+,0.052062221949608876,0.06631327804873653,0.9081710440009532,1,0.13262655609747306,0.08607118412046544,0.09359493526492899,0.17214236824093088
ARL14,+-+++-,0.07188116503542179,0.6727520769996285,0.3660510008205481,-1,0.7321020016410962,0.383448354531455,0.34285877253023045,0.6857175450604609
PPM1L,++++-+,0.21556834990206436,0.36830053744105984,0.7241439356262596,1,0.7366010748821197,0.38466803559206025,0.34443620601152114,0.6888724120230423
B3GALNT1,-+++-+,0.09447183765513346,0.276013935173026,0.566913279211268,1,0.552027870346052,0.31011864020077573,0.27890264073461474,0.5578052814692295
NMD3,+++--+,0.1060426825957606,0.09978743379458593,0.966980761921734,1,0.19957486758917187,0.128964179785535,0.12775908287229795,0.2555181657445959
SPTSSB,++++--,0.22066695026694477,0.5609676013540739,0.7139006938863963,1,1.1219352027081477,0.4942961441934748,0.44709975474818914,0.8941995094963783
OTOL1,++--+-,0.13354296793951573,0.5846403695410632,0.5674725775232463,-1,1.1349451550464926,0.49711971710488795,0.4494638375541866,0.8989276751083732
SI,+++-+-,0.08572297440933765,0.0707810840433093,0.9232497524543046,1,0.1415621680866186,0.09137577002053388,0.09798665373866423,0.18275154004106775
SLITRK3,++++-+,0.025608161541143603,0.011194077803503753,0.7623564946112434,1,0.022388155607007507,0.013575176819530002,0.024753322306507727,0.027150353639060005
BCHE,------,0.22599199573057627,0.447304528337779,0.5994894238135668,1,0.894609056675558,0.4380561259411362,0.3938287800148292,0.7876575600296584
ZBBX,++++-+,0.19396378735329672,0.4963048041598453,0.5054380281134188,1,0.9926096083196906,0.4643509012092174,0.4201220555523869,0.8402441111047738
SERPINI2,++++--,0.29676285719059503,0.39290870098178493,0.9000677443624007,1,0.7858174019635699,0.40172256445357063,0.35977870301716763,0.7195574060343353
WDR49,-++-+-,0.2149004330792127,0.31868394466740724,0.8418040684821786,1,0.6373678893348145,0.34576773899155827,0.3107853761478355,0.621570752295671
PDCD10,--+--+,0.32213556821916606,0.6007598810789209,0.7278787310444483,1,1.2015197621578417,0.5064453570613735,0.46016083955968745,0.9203216791193749
SERPINI1,-+-+-+,0.15759877931592065,0.5914301327921453,0.44213867696185205,-1,0.8842773539237041,0.43478012889978895,0.39060004563084644,0.7812000912616929
GOLIM4,-++-+-,0.27932816811484784,0.5051586918199573,0.7904476580629995,1,1.0103173836399146,0.46948437143509014,0.42405749158729256,0.8481149831745851
MECOM,---++-,0.017669290269289872,0.9883420467690196,0.0019562756405506923,-1,0.003912551281101385,0.0031939770718074486,0.007415012548482774,0.006387954143614897
ACTRT3,--++-+,0.024227838418350817,0.6552152492704459,0.13336170012197995,-1,0.2667234002439599,0.1681400787087207,0.161989504905316,0.323979009810632
MYNN,--++-+,0.03806380661130489,0.10395705377798581,0.8352049617939584,1,0.20791410755597162,0.13409765001140772,0.13289226030913134,0.2657845206182627
LRRC34,-++--+,0.23280602949464513,0.5232661560517003,0.7342233997581558,1,1.0465323121034007,0.47861054072553044,0.4323276107910797,0.8646552215821594
LRRIQ4,+----+,0.04144650742516124,0.43593251902798275,0.4025562797405711,-1,0.8051125594811422,0.4094564535447442,0.3661305042208533,0.7322610084417066
LRRC31,-++-++,0.0756457547657018,0.3058181193055184,0.39607029827976664,1,0.6116362386110368,0.3353867214236824,0.3016026920663891,0.6032053841327782
SAMD7,-+-+++,0.05262974031344365,0.9366040307185033,0.1475382222818119,-1,0.2950764445636238,0.18410996406775795,0.175564681724846,0.351129363449692
SEC62,-+++-+,0.36501805859814945,0.5103880930180227,0.8450063720096512,1,1.0207761860360454,0.4721081451060917,0.42690925682997777,0.8538185136599555
GPR160,-++--+,0.03359179789476436,0.04858520035089448,0.8531317808876302,1,0.09717040070178896,0.06428245493953913,0.07386071978554726,0.12856490987907826
PHC3,-++--+,0.053589722631104404,0.12268098410448906,0.7636144652935213,1,0.24536196820897813,0.1553159936116815,0.15211315804482975,0.3042263160896595
PRKCI,++++-+,0.025666327663366396,0.04952364282701298,0.8437137929201858,1,0.09904728565402596,0.06553730321697468,0.07540067301659728,0.13107460643394936
SKIL,-++--+,0.17619422027297957,0.2944283447441134,0.7606571791937748,1,0.5888566894882268,0.32546201232032856,0.29242000798494266,0.5848400159698853
CLDN11,--+-+-,0.010102746803907037,0.3045094820048329,0.03826901220778248,-1,0.07653802441556495,0.049905891746991386,0.06177275838466804,0.09981178349398277
SLC7A14,-++--+,0.07801108970726725,0.16156693969881894,0.6291152287169637,1,0.3231338793976379,0.19798083504449007,0.18724690583471168,0.37449381166942336
RPL22L1,-+-+++,0.305549619969357,0.8591946938158874,0.31507156584843976,-1,0.6301431316968795,0.34198368790281186,0.30829340634268765,0.6165868126853753
EIF5A2,++++--,0.058460704267847254,0.06840358085397835,0.7543161336933999,1,0.1368071617079567,0.08818161076887976,0.09536302971539383,0.17636322153775952
SLC2A2,--+-++,0.5160396766610486,0.7505156307685368,0.5781153992679626,-1,1.1562307985359253,0.5005988707009639,0.45288615103810176,0.9057723020762035
TNIK,+-+--+,0.054140833749725066,0.04629826167011075,0.9732322273725182,1,0.0925965233402215,0.06080310289755875,0.07163634289625279,0.1216062057951175
PLD1,--+-+-,0.014105817391036394,0.27591649617749503,0.06727805833986017,-1,0.13455611667972034,0.08720698112131409,0.0944558521560575,0.17441396224262817
TMEM212,+-+-++,0.36956124478262586,0.4981574527786462,0.7577464302331961,1,0.9963149055572924,0.4657198266027835,0.4209775851251925,0.841955170250385
FNDC3B,-++--+,0.07976482083216636,0.12146241685916462,0.9209049246646555,1,0.24292483371832924,0.15406114533424595,0.1504591342040723,0.3009182684081446
GHSR,++++--,0.042022869880061216,0.05252478667084643,0.9758769756538772,1,0.10504957334169286,0.06970111795573808,0.07905093252723436,0.13940223591147616
TNFSF10,---+++,0.007337869679631663,0.9999818651501585,2.487549352030415e-4,-1,4.97509870406083e-4,5.703530485370444e-4,0.0021674652064795803,0.0011407060970740888
NCEH1,++++-+,0.06209681519792431,0.04069956150338948,0.5943908661055987,1,0.08139912300677896,0.0527606662103582,0.06507728283807677,0.1055213324207164
ECT2,+++--+,0.2899347001050761,0.2859199279989252,0.9180266184620894,1,0.5718398559978504,0.31838923112023726,0.28563280670735186,0.5712656134147037
SPATA16,+-+++-,0.41600148282804705,0.7341712846676504,0.591072858223576,-1,1.182145716447152,0.5039639536873325,0.4573351585671914,0.9146703171343828
NLGN1,-+++-+,0.023922560490369338,0.06944571920595266,0.7268946538446506,1,0.13889143841190532,0.0895505361624458,0.09661780642217532,0.1791010723248916
NAALADL2,+++-++,0.5001694460996106,0.7220941646916562,0.692254156486971,-1,1.384508312973942,0.5230137455084698,0.47410449463837556,0.9482089892767511
TBL1XR1,-++--+,0.07810357722123042,0.30419739062115175,0.5785820723637775,1,0.6083947812423035,0.3338466803559206,0.3004049506644613,0.6008099013289226
KCNMB2,--+++-,0.3368514132982568,0.8679769271657649,0.49706249390620405,-1,0.9941249878124081,0.465065875777106,0.42048825005703855,0.8409765001140771
ZMAT3,-++--+,0.2121154578220091,0.4453415560043833,0.7282918445121522,1,0.8906831120087666,0.4367442391056354,0.3929162151371699,0.7858324302743398
PIK3CA,--++-+,0.05856289304963383,0.26168913966767626,0.40337459488772764,1,0.5233782793353525,0.296828656171572,0.26795186220270345,0.5359037244054069
KCNMB3,++--++,0.2252874248979743,0.7865729506723582,0.28671365909145097,-1,0.5734273181829019,0.31905549535162264,0.28661875427789185,0.5732375085557837
ZNF639,++++-+,0.10785871191276193,0.3192313512414012,0.5622214775434993,1,0.6384627024828023,0.3461099703399498,0.31124165858666514,0.6224833171733303
MFN1,-----+,0.06484203657638726,0.8721456596827664,0.2424852428122439,-1,0.4849704856244878,0.2785604289054925,0.25268081222906685,0.5053616244581337
GNB4,--+-+-,0.2715526250265292,0.49008688190774885,0.6509879082849248,1,0.9801737638154977,0.4605863563769108,0.41664290195631093,0.8332858039126219
ACTL6A,------,0.29120003644906106,0.7609228712967323,0.4147613512085738,-1,0.8295227024171477,0.41806878457765356,0.37440109514031483,0.7488021902806297
MRPL47,---++-,0.4576894113069758,0.8870316709285284,0.4454105910291508,-1,0.8908211820583016,0.4367763645696686,0.3929386265115218,0.7858772530230436
NDUFB5,++++-+,0.17092987598088916,0.2592344028105836,0.7516849184247588,1,0.5184688056211672,0.29420488250057036,0.26629783836194604,0.5325956767238921
USP13,+++--+,0.01585830275851838,0.03689002673480582,0.9426055207409609,1,0.07378005346961164,0.04819758156513803,0.060400387840073004,0.09639516313027606
PEX5L,--++-+,0.07774795018171296,0.5042925309931634,0.5450728505967961,1,1.0085850619863268,0.46885694729637234,0.4237152797581703,0.8474305595163406
TTC14,--+-++,0.10660491879367584,0.6324325239855799,0.3673565174496717,-1,0.7347130348993434,0.3841898134945531,0.3437713894592745,0.687542778918549
CCDC39,+-+++-,0.42411924440689885,0.6884848385580191,0.719860376963517,1,1.3769696771160382,0.5225872689938398,0.4739063480294302,0.9478126960588604
FXR1,--+---,0.12141512689188129,0.4159928102034263,0.48273234269921667,1,0.8319856204068526,0.41872005475701574,0.3752923059373752,0.7505846118747505
DNAJC19,++++-+,0.24718866589174096,0.5948991459044981,0.6287076294707434,1,1.1897982918089962,0.5049623545516769,0.4584497804140763,0.9168995608281526
SOX2,+---++,0.28372745388600107,0.7847884398249665,0.40815016350184297,-1,0.8163003270036859,0.4143614897621628,0.3702943189596167,0.7405886379192334
ATP11B,-++--+,0.0744184822641483,0.1851348904894286,0.7013086336134147,1,0.3702697809788572,0.22279260780287474,0.20738036844806937,0.41476073689613874
DCUN1D1,-++---,0.09831562483689023,0.22563324161027823,0.8770629325365338,1,0.45126648322055646,0.264031485284052,0.24194376318941424,0.4838875263788285
MCCC1,--++-+,0.16822410130726503,0.6700535193351542,0.4403552903717956,-1,0.8807105807435912,0.4338675640221297,0.38917408167921513,0.7783481633584303
LAMP3,----++,0.27940737429899803,0.7389991680161829,0.514858526865008,-1,1.029717053730016,0.4749900188216506,0.4281884553958476,0.8563769107916952
MCF2L2,-+---+,0.28441270562405024,0.47493738829759413,0.7246579941093387,1,0.9498747765951883,0.4534565366187543,0.409114241715622,0.818228483431244
B3GNT5,-+--++,0.15622890136369227,0.586093570889538,0.3392557599080235,-1,0.678511519816047,0.36411338618604916,0.3260894364590463,0.6521788729180926
KLHL6,+---+-,0.19391190543945802,0.6529793077092811,0.4438931766594558,-1,0.8877863533189116,0.4357497290823019,0.39168377823408623,0.7833675564681725
KLHL24,--+--+,0.04947836073332671,0.09686644488862889,0.47785904106962257,1,0.19373288977725778,0.12537075062742414,0.12536360006844235,0.2507272001368847
YEATS2,-+++-+,0.060460027563200736,0.32151454285270176,0.6604850548954875,1,0.6430290857054035,0.3483915126625599,0.31272457651286145,0.6254491530257229
MAP6D1,--+-+-,0.02397152887704502,0.19035977236859677,0.25497350359248194,1,0.38071954473719355,0.2282112708190737,0.2120002281412194,0.4240004562824388
PARL,++-+-+,0.014711901692552064,0.3692414388049894,0.1809331521359647,-1,0.3618663042719294,0.21901557063822505,0.20374172940908053,0.40748345881816106
ABCC5,++++-+,0.0600866209003936,0.12078040921983776,0.6730310437499953,1,0.24156081843967553,0.1526922199406799,0.149945816460389,0.299891632920778
HTR3D,+++-+-,0.26504296638491626,0.503475034405163,0.7590258877250626,1,1.006950068810326,0.4682295231576546,0.4234301032339018,0.8468602064678036
HTR3C,--+-+-,0.04575774947884633,0.43048933765832914,0.34159983401865845,-1,0.6831996680373169,0.3656533394170992,0.32780059320100385,0.6556011864020077
HTR3E,-+--+-,0.1528341969344773,0.841370980022667,0.35546706274064205,-1,0.7109341254812841,0.37643301203444934,0.3366986082591832,0.6733972165183664
EIF2B5,+-++--,0.12732878375186993,0.3845474606295107,0.6415754006661183,1,0.7690949212590213,0.3949920146018709,0.35464552558033424,0.7092910511606685
DVL3,++-++-,0.29934986824296145,0.5333789422478155,0.7157296217018427,1,1.066757884495631,0.48277435546429387,0.43706154109393713,0.8741230821878743
AP2M1,++-+--,0.05828252672195812,0.22301279969109036,0.5728867658361747,1,0.4460255993821807,0.26163586584531145,0.240061598129242,0.480123196258484
ABCF3,++-+--,0.10033271236502982,0.6545213866029171,0.38513361270505575,-1,0.7702672254101115,0.3953687332458792,0.3549509468400639,0.7099018936801278
VWA5B2,++-+++,0.018484479982160476,0.2755187648232719,0.5137672723988688,1,0.5510375296465438,0.3093201003878622,0.27844635829578507,0.5568927165915701
ALG3,+++++-,0.02853292619536227,0.04508880373157054,0.6406047291538769,1,0.09017760746314107,0.059034907597535935,0.07038156618947128,0.11806981519507187
ECE2,++-+--,0.006597044430556277,0.6760041313737455,0.14604034949235298,-1,0.29208069898470596,0.1821137283978783,0.17413871777321469,0.34827743554642937
CAMK2N2,---++-,0.011316738784192053,0.9560738082432305,0.02103514656548199,-1,0.04207029313096398,0.026920663890948496,0.03969883641341547,0.05384132778189699
PSMD2,++++-+,0.09409042105812876,0.11823312053455237,0.6857356523261573,1,0.23646624106910474,0.1497262149212868,0.14726515713226487,0.29453031426452975
EIF4G1,+++++-,0.08299007688622337,0.16292268295020507,0.9088150464846384,1,0.32584536590041013,0.19929272187999086,0.18827354132207835,0.3765470826441567
FAM131A,++-+--,0.07792498875075103,0.23508570657353467,0.4731309123910242,1,0.47017141314706934,0.2720739219712526,0.2479324701990532,0.4958649403981064
CLCN2,----+-,0.05929407386420394,0.7703311961936656,0.16531391825098077,-1,0.33062783650196154,0.20184794387726002,0.1904517453798768,0.3809034907597536
POLR2H,---++-,0.05767723282278415,0.8825492557875144,0.07109877922224732,-1,0.14219755844449464,0.09199794672902527,0.09816335843029889,0.18399589345805054
THPO,++-+++,0.013911872919464397,0.34655481084000794,0.1301205985717217,-1,0.2602411971434434,0.1643757485883762,0.15896646132785763,0.31793292265571527
CHRD,++-++-,0.011436998437738113,0.6994975653449186,0.06763057230525023,-1,0.13526114461050046,0.08737808703587521,0.094798083504449,0.17475617407175043
EPHB3,+--++-,0.0014442643637351503,0.9839309614784051,0.002089765334221381,-1,0.004179530668442762,0.0033080476815148577,0.0077002053388090345,0.0066160953630297155
MAGEF1,++-+--,0.10853026230085469,0.17368719518037545,0.5385017375507646,1,0.3473743903607509,0.21018708647045403,0.197798437232647,0.395596874465294
VPS8,++++-+,0.16682258683475804,0.2977757991459378,0.9208664377740726,1,0.5955515982918757,0.3279717088751996,0.29453031426452975,0.5890606285290595
C3orf70,++++-+,0.011117927721820596,0.008460921611361026,0.9734980023923421,1,0.01692184322272205,0.01106548026465891,0.020988992186163236,0.02213096052931782
EHHADH,+-++--,0.03265801393654976,0.14664636561851016,0.8547176230885145,1,0.2932927312370203,0.18275154004106775,0.17475617407175043,0.34951234814350085
MAP3K13,++-+--,0.2514866188515507,0.7120225077099089,0.6350054823106233,-1,1.2700109646212465,0.5156561911823418,0.4676020990189368,0.9352041980378736
TMEM41A,+++++-,0.1278329366464139,0.1271520501530481,0.9461860032503419,1,0.2543041003060962,0.16039242527948894,0.15627673529915018,0.31255347059830035
LIPH,----+-,0.04286128613295484,0.8600187484757009,0.015472973909274379,-1,0.030945947818548758,0.01973421547938174,0.030287474332648872,0.03946843095876348
SENP2,++++-+,0.07339856802203645,0.4096074240236066,0.3063495305598071,-1,0.6126990611196143,0.3359379455883192,0.3019621263974447,0.6039242527948894
IGF2BP2,---++-,0.08764482651815668,0.9655805633668619,0.11243627309970734,-1,0.22487254619941469,0.14447042719443334,0.14145562400182524,0.2829112480036505
TRA2B,--++--,0.2029635477266383,0.4626846621813236,0.632711917365206,1,0.9253693243626472,0.44638375541866304,0.4030684994011293,0.8061369988022586
ETV5,---+--,0.002723832132396975,0.6306314289501335,0.04560337757077391,-1,0.09120675514154782,0.06005817601095078,0.07101300479123887,0.12011635202190156
DGKG,++++-+,0.021892171300299842,0.015383935832762267,0.9246673173972945,1,0.030767871665524534,0.019621263974446725,0.030000570353048536,0.03924252794889345
CRYGS,----++,0.2957056743119507,0.9288176291997352,0.24816716789449828,-1,0.49633433578899655,0.28449210061027774,0.2576431667807438,0.5152863335614876
TBCCD1,----+-,0.24970763466128845,0.6542749223872905,0.4553920184352441,-1,0.9107840368704881,0.4429932127987224,0.3983002509696555,0.796600501939311
DNAJB11,------,0.017303695005495074,0.681321623782473,0.022804259676568055,-1,0.04560851935313611,0.029088005475389266,0.042379648642482316,0.05817601095077853
AHSG,+++---,0.2620205834425767,0.11485463040406237,0.9912483598278807,1,0.22970926080812473,0.1466461327857632,0.14401414475560373,0.28802828951120746
FETUB,--+-+-,0.2739178248954,0.4483305585741607,0.7853142929933088,1,0.8966611171483214,0.4386265115217887,0.3942850624536588,0.7885701249073176
HRG,----++,0.08590958284418992,0.7564079829424554,0.1936606149737466,-1,0.3873212299474932,0.23047966691381966,0.21457905544147843,0.42915811088295686
KNG1,+++-+-,0.037626766773011834,0.12983344978620087,0.8657388521686714,1,0.25966689957240174,0.16392881587953456,0.15878628871271316,0.31757257742542633
EIF4A2,++++-+,0.06595509642944046,0.43558359216419656,0.5248415655507943,1,0.8711671843283931,0.43132557608943645,0.38652826099355503,0.7730565219871101
RFC4,----++,0.31639339671149463,0.9738126317145674,0.20735721866159587,-1,0.41471443732319174,0.24445331660297726,0.22564453570613735,0.4512890714122747
ADIPOQ,----+-,0.21527855948055616,0.7386794828666177,0.23257806654719482,-1,0.46515613309438963,0.26971995665316834,0.2464065708418891,0.4928131416837782
ST6GAL1,-+++++,0.229600786328146,0.6812444477615245,0.5303531673909933,-1,1.0607063347819865,0.4817201847943877,0.4349760438056126,0.8699520876112252
RPL39L,----+-,0.01041649119679283,0.7301885490092859,0.054477226235715624,-1,0.10895445247143125,0.0719215194205213,0.08127994524298426,0.1438430388410426
RTP1,++-++-,0.08569801719423269,0.6168847522794152,0.16866115154333428,-1,0.33732230308666855,0.205327097473336,0.19358886607346568,0.38717773214693135
MASP1,+++-+-,0.05566539852305711,0.01531241291490216,0.9890949904060774,1,0.03062482582980432,0.01945014830025097,0.030000570353048536,0.03890029660050194
RTP4,---+++,0.10489071858971466,0.9934513872087269,0.05321194950023092,-1,0.10642389900046184,0.07032453088461758,0.08002509696554871,0.14064906176923517
SST,----+-,0.0033051588650170544,0.5703641861800597,0.004391838993304795,-1,0.00878367798660959,0.007129413106713055,0.01271959844855122,0.01425882621342611
RTP2,+-+--+,0.01921699533534393,0.18693341349431897,0.7281219704406003,1,0.37386682698863793,0.2247319187770933,0.20892032167911936,0.41784064335823873
BCL6,++++--,0.05544588234909636,0.038012083758958565,0.9903360579183769,1,0.07602416751791713,0.04945242984257358,0.06148405863229339,0.09890485968514716
LPP,+++-+-,0.3768797917719695,0.38592621020424467,0.9183717696333044,1,0.7718524204084893,0.39584759297284966,0.3555580904579935,0.711116180915987
TPRG1,++--+-,0.2003837137383879,0.3280292909379081,0.7702593877159257,1,0.6560585818758162,0.35443759981747663,0.3181999657788171,0.6363999315576342
TP63,---+++,0.047690748179956555,0.9952007368303492,0.03799486366792895,-1,0.0759897273358579,0.04944960930816175,0.06143052703627652,0.0988992186163235
P3H2,-+--+-,0.04101395670118476,0.052383409223692605,0.8422384468661871,1,0.10476681844738521,0.06953000228154232,0.07893686191752695,0.13906000456308465
CLDN1,-+----,0.06423586413230344,0.715941740971565,0.21767798793129298,-1,0.43535597586258595,0.25631666001254777,0.2351129363449692,0.4702258726899384
CLDN16,++--+-,0.20673828886599233,0.3351561732003809,0.8996630772353397,1,0.6703123464007618,0.3608829568788501,0.32293389608167455,0.6458677921633491
TMEM207,++++-+,0.1790749736292235,0.33523915233612567,0.63304642397199,1,0.6704783046722513,0.36093999543691535,0.32304796669138197,0.6460959333827639
IL1RAP,++++++,0.046906118657016056,0.11951559987848367,0.9219180610645886,1,0.23903119975696735,0.1513803331051791,0.14851993383904638,0.29703986767809276
GMNC,-+-+--,0.04919326764847125,0.5097966561180464,0.2792938641476784,-1,0.5585877282953567,0.31283864712256887,0.2804015514487794,0.5608031028975587
OSTN,-+-++-,0.0025452694536782345,0.8709321060945295,0.022087349788393287,-1,0.044174699576786575,0.028118405292876292,0.041124800365046774,0.056236810585752584
UTS2B,--+--+,0.2696280642310295,0.6408915491149134,0.6027294053889838,-1,1.2054588107779676,0.5071008954542862,0.4605863563769108,0.9211727127538216
CCDC50,-++--+,0.29560317152289634,0.33001137644195727,0.8078623686531544,1,0.6600227528839145,0.35620579511749945,0.3195117777904523,0.6390235555809046
PYDC2,++--++,0.01326753785018599,0.3526362582586091,0.09175426962624623,-1,0.18350853925249247,0.11823418696172931,0.11989504905315994,0.23646837392345862
FGF12,-+++-+,0.17480752576681258,0.29200316879355365,0.8062656759207529,1,0.5840063375871073,0.32415012548482774,0.29065191353447783,0.5813038270689557
MB21D2,-+++--,0.03984606404147754,0.14461523622714909,0.6438710880920727,1,0.28923047245429817,0.18041295916039243,0.1722466206581874,0.3444932413163748
HRASLS,-+--+-,0.7141336949777372,0.7927774442454922,0.6987523285532791,-1,1.3975046571065581,0.5234700279472994,0.47444672598676707,0.9488934519735341
ATP13A5,-++-+-,0.36204731430170944,0.5623379290569908,0.8489714366436838,1,1.1246758581139815,0.49509468400638834,0.44738493127245765,0.8947698625449153
ATP13A4,+-+--+,0.07095168974731156,0.0917370830012788,0.9081905459945286,1,0.1834741660025576,0.11818389231120237,0.11988821080248674,0.23636778462240474
OPA1,++++--,0.03018424400259237,0.03766256281673711,0.9461021841196716,1,0.07532512563347422,0.048996121378051566,0.06114184680317116,0.09799224275610313
HES1,++++++,0.027498441964773256,0.03056777673624233,0.8081954781204059,1,0.06113555347248466,0.03975587497148072,0.05241544516055438,0.07951174994296144
CPN2,----++,0.10085978141328615,0.9630705300076662,0.16160917855328272,-1,0.32321835710656543,0.19814064906176923,0.18731462468628793,0.37462924937257586
