gene_symbol,AnCg_nAcc_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SGCZ,--+,0.2240137985137503,0.5379001413534222,0.25532257008437226,-1,0.5106451401687445,0.5646246862879306,0.2906114533424595,0.581222906684919
SGF29,+--,0.3022349644013637,0.5288209896530255,0.4651552298083673,-1,0.9303104596167346,0.5574948665297741,0.446155601186402,0.892311202372804
SGIP1,-++,0.1720708909070598,0.09998953688661612,0.8891345425888751,1,0.19997907377323224,0.16318731462468627,0.7835957107004335,0.32637462924937255
SGK1,-++,0.05149310350539797,0.13141796111706483,0.7873854962863625,1,0.26283592223412966,0.20539584759297286,0.6797284964636094,0.4107916951859457
SGK2,--+,0.016112433786946496,0.7832225365832748,0.023810358411318372,-1,0.047620716822636744,0.7463495322838238,0.05840748345881816,0.11681496691763632
SGK223,-+-,0.06253534769154782,0.9013561034389843,0.06604050538307435,-1,0.1320810107661487,0.8492470910335387,0.1176705452886151,0.2353410905772302
SGK3,---,0.038868296137180215,0.9802306044201374,0.032400997745110356,-1,0.06480199549022071,0.9437599817476614,0.07215377595254392,0.14430755190508784
SGK494,---,0.18702112625745332,0.9773309825134271,0.0887915093245396,-1,0.1775830186490792,0.939368012776637,0.1431667807437828,0.2863335614875656
SGMS1,-++,0.021274875780934194,0.6361135050800374,0.08846841129289051,-1,0.17693682258578103,0.6387748117727584,0.14271047227926079,0.28542094455852157
SGMS2,---,0.1363247510024844,0.9914082610086927,0.04669287571916896,-1,0.09338575143833792,0.965605749486653,0.09297284964636093,0.18594569929272187
SGO1,---,0.10001339253085519,0.9928368792980478,0.024568666849376097,-1,0.04913733369875219,0.9695984485512206,0.05971937029431896,0.11943874058863792
SGO2,---,0.2552127517459589,0.9397648244056962,0.18639555502902305,-1,0.3727911100580461,0.8892881587953456,0.23317362537075062,0.46634725074150124
SGPL1,+-+,0.12765679164090743,0.22863717970883157,0.7933318047443553,1,0.45727435941766315,0.31103125712981977,0.6849760438056126,0.6220625142596395
SGPP1,+++,0.026669805717390756,0.0193200543502493,0.9840998949975164,1,0.0386401087004986,0.0364476386036961,0.9425621720282912,0.0728952772073922
SGPP2,-++,0.14308634524393554,0.14708287496882458,0.8568373456679562,1,0.29416574993764916,0.22518822724161533,0.7466917636322153,0.45037645448323066
SGSH,++-,0.549077108368566,0.47170332879822185,0.7571353175614437,1,0.9434066575964437,0.5136322153775953,0.6568560346794433,1
SGSM1,++-,0.4243737881657881,0.4749452128072273,0.6784870096428686,1,0.9498904256144546,0.5163700661647274,0.5931439653205567,1
SGSM2,++-,0.1706958254868913,0.1789631493532416,0.4931566312795911,1,0.3579262987064832,0.2598106319872234,0.4644079397672827,0.5196212639744467
SGSM3,+--,0.015718143179688955,0.7991851722591126,0.03433938530735343,-1,0.06867877061470685,0.7604380561259412,0.07489162673967602,0.14978325347935204
SGTA,---,0.10063588689443147,0.8336969264420768,0.18332971887339003,-1,0.36665943774678006,0.7891854893908282,0.2310631987223363,0.4621263974446726
SGTB,+++,0.28662471614521334,0.083454748693547,0.9848967347251526,1,0.166909497387094,0.1392311202372804,0.9447866757928359,0.2784622404745608
SH2B1,++-,0.1912665555520705,0.5136986686091012,0.4190381892889661,-1,0.8380763785779322,0.5462012320328542,0.4116472735569245,0.823294547113849
SH2B2,++-,0.029070720598930615,0.09763359294739822,0.3221712308034569,1,0.19526718589479644,0.15970796258270592,0.3416039242527949,0.31941592516541184
SH2B3,-++,0.14617729873120044,0.5635008267168422,0.32997732862576645,-1,0.6599546572515329,0.5853296828656172,0.3476500114077116,0.6953000228154232
SH2D1B,+-+,0.22308440022189027,0.1569888795180651,0.8513771166677641,1,0.3139777590361302,0.23574036048368696,0.7413871777321469,0.4714807209673739
SH2D2A,+++,0.13749854491068988,0.046498199112042664,0.9900033005082927,1,0.09299639822408533,0.08310517910107232,0.961099703399498,0.16621035820214464
SH2D3A,+--,0.2308574869112145,0.6414384108665216,0.28236692982603484,-1,0.5647338596520697,0.6432808578599133,0.31091718001368923,0.6218343600273785
SH2D3C,+++,0.016110666276724556,0.004515114631903614,0.9964917065188623,1,0.009030229263807229,0.010323979009810632,0.9831736253707506,0.020647958019621264
SH2D4A,---,0.1022279495350542,0.9351528070736059,0.11761188802081271,-1,0.23522377604162542,0.88347022587269,0.17168605977640886,0.3433721195528177
SH2D4B,-++,0.09522600138905955,0.12361699714776311,0.8888391683239435,1,0.24723399429552623,0.19490075290896647,0.7829112480036504,0.38980150581793294
SH2D5,++-,0.23856839628763513,0.431960345811128,0.4578848128916361,1,0.863920691622256,0.4831165868126854,0.44016655258955056,0.8803331051791011
SH2D6,+--,0.19665641667100459,0.46591551508884516,0.3929815245385162,-1,0.7859630490770324,0.5096965548710929,0.39373716632443534,0.7874743326488707
SH2D7,+++,0.2520166969407076,0.14105500497394569,0.9460010729272703,1,0.28211000994789137,0.21817248459958932,0.8620237280401551,0.43634496919917864
SH3BGR,-++,0.27387131972021794,0.4226428861295176,0.6220926630679223,1,0.8452857722590352,0.4761578827287246,0.552703627652293,0.9523157654574492
SH3BGRL2,+++,0.0241443691491619,0.00785367863950874,0.9966838130020883,1,0.01570735727901748,0.01642710472279261,0.98414328085786,0.03285420944558522
SH3BGRL3,++-,0.03715139840577689,0.02423034565971193,0.38655890085459715,1,0.04846069131942386,0.045459730778005934,0.3893451973534109,0.09091946155601187
SH3BP1,-+-,7.865929892713364e-4,0.805441129084316,0.005302288177729897,-1,0.010604576355459795,0.76494410221309606,0.02355692448094912,0.04711384896189824
SH3BP2,+-+,0.13185091400548518,0.07865575599456288,0.9383143246232395,1,0.15731151198912577,0.1325576089436459,0.85067305498517,0.2651152178872918
SH3BP4,--+,0.03157015240195685,0.8738644112866369,0.048281904098717965,-1,0.09656380819743593,0.8248345881816108,0.09474104494638376,0.18948208989276752
SH3BP5,+++,0.7113944772023924,0.42691782178962495,0.8366211801800317,1,0.8538356435792499,0.4794661190965092,0.7258156513803331,0.9589322381930184
SH3BP5L,---,0.12002709860232863,0.9178864715523954,0.14268682158113902,-1,0.28537364316227803,0.8651038101756787,0.19347478895733516,0.38694957791467033
SH3D19,-++,0.02792691736683139,0.6674625120286529,0.11042090503472925,-1,0.2208418100694585,0.6630732375085557,0.16501254848277436,0.3300250969655487
SH3D21,-+-,0.08657508359150513,0.8956745567587499,0.07299660023173289,-1,0.14599320046346578,0.8443988135979923,0.12497148072096738,0.24994296144193476
SH3GL1,++-,0.09315851499608534,0.27083811141945024,0.33481933614598264,1,0.5416762228389005,0.35369609856262835,0.35198494182067075,0.7039698836413415
SH3GL2,+++,0.3257172463139177,0.10154057356722733,0.9804145753324529,1,0.20308114713445466,0.1655829340634269,0.9321811544604153,0.3311658681268538
SH3GL3,---,0.07020419263807112,0.9752786502431948,0.05694757724886036,-1,0.11389515449772072,0.9352041980378736,0.10649098790782568,0.21298197581565137
SH3GLB1,+++,0.024778368233420917,0.023485841619916983,0.9718809312772765,1,0.046971683239833965,0.044147843942505136,0.9118754277891855,0.08829568788501027
SH3GLB2,---,0.1391648324362726,0.9868126120004167,0.054426747228019386,-1,0.10885349445603877,0.9556810403832992,0.1027834816335843,0.2055669632671686
SH3PXD2A,-+-,0.2595850758204169,0.8527921443768179,0.2781930506575807,-1,0.5563861013151614,0.8056125941136209,0.30749486652977415,0.6149897330595483
SH3PXD2B,--+,0.04532794485857247,0.17188583096198393,0.5140657998735724,1,0.34377166192396785,0.2526237736710016,0.4787816563997262,0.5052475473420032
SH3RF1,-++,0.678184305336017,0.5355692537714002,0.7353699045960645,1,1.0711385075428004,0.5625712981975816,0.6373488478211271,1
SH3RF2,+++,0.1250906807524768,0.1602856503107744,0.9008348926344696,1,0.3205713006215488,0.23979009810631988,0.7968856947296372,0.47958019621263975
SH3TC1,+++,0.06557078963923287,0.0338950218877046,0.9860830739302893,1,0.0677900437754092,0.06262833675564682,0.9478667579283596,0.12525667351129363
SH3TC2,---,0.020542925226085394,0.9903196657287715,0.00462006678645167,-1,0.00924013357290334,0.9628108601414557,0.021218343600273786,0.04243668720054757
SH3YL1,--+,0.2649045860951456,0.8261129560523959,0.28121520421307006,-1,0.5624304084261401,0.7829112480036504,0.31034679443303675,0.6206935888660735
SHANK1,-+-,0.2982780781035093,0.47684519695429184,0.5789269121524288,1,0.9536903939085837,0.5175108373260324,0.5225302304357746,1
SHANK2,+++,0.2273819905535385,0.18219279912005182,0.9217360382367188,1,0.36438559824010364,0.2637462924937258,0.8249486652977412,0.5274925849874516
SHANK3,---,0.36101054930346105,0.9188924572131283,0.2378942021506307,-1,0.4757884043012614,0.8663016198950491,0.2770933150809948,0.5541866301619895
SHARPIN,+--,0.029241046646153564,0.7640566761680982,0.06450916542294441,-1,0.12901833084588882,0.7308920830481406,0.11556011864020077,0.23112023728040154
SHB,---,0.17327316621253602,0.8394459277430529,0.24622656063512358,-1,0.49245312127024715,0.7931781884553959,0.2835386721423682,0.5670773442847364
SHBG,---,0.12461842808327335,0.8952545215840618,0.16009385216078145,-1,0.3201877043215629,0.8440565822496008,0.21018708647045403,0.42037417294090806
SHC1,+++,0.07349563060577037,0.02971289362758043,0.9833053561660816,1,0.05942578725516086,0.05532740132329455,0.9403376682637463,0.1106548026465891
SHC2,+--,0.09541116025057339,0.5790868727835113,0.19582530825934938,-1,0.39165061651869876,0.596623317362537,0.2419005247547342,0.4838010495094684
SHC3,+++,0.26710987646928247,0.14624887425469038,0.9561410082376041,1,0.29249774850938076,0.2243896874287018,0.8791923340177961,0.4487793748574036
SHC4,---,0.0832774217793965,0.9895228603524406,0.021777070344439653,-1,0.043554140688879306,0.9615560118640201,0.05504220853296829,0.11008441706593658
SHCBP1,---,0.08438583816827869,0.9675072957131692,0.046472801585541436,-1,0.09294560317108287,0.9242527948893452,0.09274469541409994,0.18548939082819987
SHCBP1L,++-,0.4544019379439476,0.6686796708971153,0.5271041283885072,-1,1.0542082567770144,0.6637006616472736,0.4884211727127538,0.9768423454255076
SHD,+++,0.2556633964414529,0.1535832667634162,0.937086445648718,1,0.3071665335268324,0.23203285420944558,0.8489048596851472,0.46406570841889117
SHE,+-+,0.4174778824604616,0.5905147446305861,0.5599853994373333,-1,1.1199707988746666,0.6052931781884554,0.5094684006388318,1
SHF,++-,0.011237539487767179,0.30685383634849833,0.07620684999436804,-1,0.15241369998873608,0.3856376910791695,0.12964864248231805,0.2592972849646361
SHFM1,---,0.22187039901775288,0.9050660043183413,0.21000065907824608,-1,0.42000131815649216,0.8528405201916496,0.2546201232032854,0.5092402464065708
SHH,-++,0.6749910849795757,0.4889955534585192,0.767607760407558,1,0.9779911069170384,0.5272073921971252,0.6642710472279261,1
SHISA2,-+-,0.0015423051256582862,0.5652426630152894,0.009462627531832603,-1,0.018925255063665207,0.586413415468857,0.03353867214236824,0.06707734428473648
SHISA3,+-+,0.18978643717767024,0.3839187940080345,0.42761802928605114,1,0.767837588016069,0.4474674880219028,0.41826374629249374,0.8365274925849875
SHISA4,+--,0.21137035058962061,0.838785108619457,0.226065526232731,-1,0.452131052465462,0.7927218799908738,0.26711156741957565,0.5342231348391513
SHISA5,+++,0.00430351551518032,0.0037471642304692295,0.9916374926287806,1,0.007494328460938459,0.009012092174309833,0.9661761350673055,0.018024184348619667
SHISA6,+++,0.3170461969427281,0.12842163125025358,0.9713531053362965,1,0.25684326250050715,0.20100387862194843,0.9109628108601414,0.40200775724389687
SHISA7,+++,0.5693162373358276,0.3695522665803657,0.8567402778885118,1,0.7391045331607314,0.43742870180241844,0.7466347250741501,0.8748574036048369
SHISA8,---,0.3055654500581651,0.9722449020269199,0.12698445115880408,-1,0.25396890231760816,0.9317248459958932,0.17921514944102213,0.35843029888204425
SHISA9,++-,0.7011613954289383,0.5674375896781617,0.7174800063686557,1,1.1348751793563234,0.5880675336527492,0.6246862879306411,1
SHKBP1,---,0.05510487653876675,0.9998818985028661,0.001789100932617474,-1,0.003578201865234948,0.9976614191193247,0.01055213324207164,0.02110426648414328
SHMT1,+++,0.02629750266525378,0.06758493874299513,0.8663914451592463,1,0.13516987748599027,0.11710015970796259,0.7577572438968743,0.23420031941592517
SHMT2,+--,0.3723332232182107,0.6450388678897102,0.44859293864218003,-1,0.8971858772843601,0.6457905544147844,0.4329226557152635,0.865845311430527
SHOC2,+++,0.07217480842731615,0.09041318667789487,0.9412032732343862,1,0.18082637335578974,0.14915582934063426,0.8548939082819986,0.2983116586812685
SHOX2,-+-,0.32338391356963586,0.7497013650215221,0.27722385693668233,-1,0.5544477138733647,0.7214236824093087,0.30709559662331737,0.6141911932466347
SHPK,+-+,0.4071753521132785,0.5105659886469583,0.5691515172642609,1,1.0211319772939167,0.5440337668263746,0.5154574492356834,1
SHPRH,--+,0.05622673322046859,0.22731877480246393,0.41569048117262924,1,0.45463754960492786,0.30983344741044944,0.4087953456536619,0.6196668948208989
SHQ1,+-+,0.25342095518736907,0.36229367049133376,0.7369447224970052,1,0.7245873409826675,0.4313826146475017,0.6390029660050194,0.8627652292950034
SHROOM1,---,0.002248819106581738,0.9998254574946005,1.2869938025216065e-4,-1,2.573987605043213e-4,0.9972621492128679,0.001483002509696555,0.00296600501939311
SHROOM3,-++,0.6191338271927571,0.642267934232841,0.6029370454421328,-1,1.2058740908842656,0.643908281998631,0.5397558749714807,1
SHTN1,---,0.09892945500913451,0.972750928414062,0.05020158333579935,-1,0.1004031666715987,0.9324663472507415,0.0971937029431896,0.1943874058863792
SI,+++,0.08572297440933765,0.026587627940996117,0.9950911032644801,1,0.053175255881992234,0.049566506958704085,0.9776408852384212,0.09913301391740817
SIAE,-++,0.2510475383278129,0.23894298626329483,0.8763342886238247,1,0.47788597252658965,0.32238193018480493,0.7682523385808807,0.6447638603696099
SIAH1,-++,0.4165235910828469,0.7161405325239245,0.480709498085076,-1,0.961418996170152,0.6967830253251198,0.4560232717316906,0.9120465434633812
SIAH2,---,0.1275758145494413,0.9642517475330655,0.07330584247466441,-1,0.14661168494932883,0.9195756331279945,0.12571298197581565,0.2514259639516313
SIAH3,-+-,0.5948350317868322,0.6602122166810213,0.5807547155327539,-1,1.1615094310655079,0.6574264202600958,0.5239561943874059,1
SIDT1,+++,0.3938291871801396,0.23570856960667608,0.9134035612315743,1,0.47141713921335215,0.31844626967830253,0.8133127994524298,0.6368925393566051
SIDT2,+++,0.26814499089555716,0.26806505995086327,0.8744791724909313,1,0.5361301199017265,0.350901209217431,0.7657996805840749,0.701802418434862
SIGIRR,++-,0.13100651652808912,0.28887874712698003,0.39050767944369,1,0.5777574942539601,0.3689824321241159,0.39191193246634726,0.7379648642482318
SIGLEC1,---,0.10534055712606825,0.9510735119284922,0.08881454862652916,-1,0.1776290972530583,0.9012662559890486,0.1432808578599133,0.2865617157198266
SIGLEC10,-+-,0.43709523993664484,0.8482243058002553,0.341982902346012,-1,0.683965804692024,0.8005932010038787,0.35694729637234773,0.7138945927446955
SIGLEC11,---,0.1074162292988343,0.994473026515575,0.02835323280909148,-1,0.05670646561818296,0.9750741501254848,0.0664499201460187,0.1328998402920374
SIGLEC12,---,0.055758344661776135,0.9791363177406658,0.04080987460769728,-1,0.08161974921539455,0.9419917864476386,0.08418891170431211,0.16837782340862423
SIGLEC15,---,0.09151447942408067,0.8543967378721802,0.16229812078691347,-1,0.32459624157382694,0.8069244809491216,0.21252566735112938,0.42505133470225875
SIGLEC5,-++,0.15782478845007278,0.11405641257968294,0.8999502311973991,1,0.22811282515936587,0.182352270134611,0.7956308464522017,0.364704540269222
SIGLEC6,+++,0.07961787512621799,0.02311364375062412,0.9871798272840993,1,0.04622728750124824,0.043634496919917866,0.9514601870864704,0.08726899383983573
SIGLEC7,+-+,0.035757281364795473,0.09840903366611524,0.8077841042895191,1,0.19681806733223048,0.1610198494182067,0.6984941820670774,0.3220396988364134
SIGLEC8,---,0.06722264013897722,0.9904111978022043,0.022022635401131863,-1,0.044045270802263725,0.9630390143737166,0.0554985169974903,0.1109970339949806
SIGLEC9,+++,0.05607868904151717,0.03328104082056201,0.9880357843661307,1,0.06656208164112402,0.06143052703627652,0.9545973077800594,0.12286105407255304
SIGLECL1,-++,0.28416175283930534,0.26572106316731475,0.8065655901246667,1,0.5314421263346295,0.34879078256901663,0.6974674880219028,0.6975815651380333
SIGMAR1,+++,0.019271043285588544,0.002513689902751332,0.9989354626573166,1,0.005027379805502664,0.006445357061373488,0.99435318275154,0.012890714122746977
SIK1,+++,0.06294338572910621,0.03510930288732385,0.988367311178147,1,0.0702186057746477,0.06508099475245266,0.9556810403832992,0.13016198950490532
SIK2,+++,0.31228966132168023,0.25189946868732205,0.9013819872504419,1,0.5037989373746441,0.3348163358430299,0.7973990417522245,0.6696326716860598
SIK3,-++,0.19149462970958325,0.5255371801455385,0.41352704549485975,-1,0.8270540909897195,0.5552133242071641,0.4072553045859001,0.8145106091718002
SIKE1,+-+,0.04312306458094269,0.10334127988804302,0.8423657947483036,1,0.20668255977608604,0.1679215149441022,0.7312913529545974,0.3358430298882044
SIL1,---,0.10162890524938654,0.9099990957718103,0.1327613957939791,-1,0.2655227915879582,0.8575747205110654,0.18469085101528634,0.3693817020305727
SIM1,+-+,0.31347192814964236,0.33050040467546266,0.806425981309238,1,0.6610008093509253,0.4055441478439425,0.6971252566735113,0.811088295687885
SIM2,+--,0.19960938811371917,0.5016913797949998,0.25589317356563707,-1,0.5117863471312741,0.5371321013004792,0.291181838923112,0.582363677846224
SIMC1,+++,0.11775092797995197,0.0659230161003145,0.9752671374901932,1,0.131846032200629,0.11441934747889573,0.9193474788957335,0.22883869495779147
SIN3A,+++,0.15047489745463088,0.040783052855438845,0.9934489071460331,1,0.08156610571087769,0.07386493269450148,0.9720511065480265,0.14772986538900296
SIN3B,++-,0.34202449178319255,0.3553094851080726,0.7950175451291743,1,0.7106189702161452,0.425792835957107,0.6866301619895049,0.851585671914214
SIPA1,---,0.2607159172908793,0.9618159898294935,0.1460730018192431,-1,0.2921460036384862,0.9163244353182751,0.19695414099931555,0.3939082819986311
SIPA1L1,+++,0.2180256572373612,0.08813135898220975,0.9819423092703465,1,0.1762627179644195,0.1462468628793064,0.9366872005475702,0.2924937257586128
SIPA1L2,+++,0.34248946464504026,0.13353751538890984,0.9706506866624509,1,0.2670750307778197,0.20847592972849646,0.9095938854665754,0.4169518594569929
SIPA1L3,-++,0.07008391947076548,0.16044876033838126,0.6859315651517357,1,0.3208975206767625,0.23996121378051563,0.5992470910335387,0.47992242756103126
SIRPA,+++,0.16491228350753012,0.08463926981131625,0.9565555943616914,1,0.1692785396226325,0.1412274697695642,0.8798767967145791,0.2824549395391284
SIRPB1,+++,0.0010740057746808432,0.0010877014276768117,0.9823390193041972,1,0.0021754028553536233,0.0038786219484371436,0.9379990873830709,0.007757243896874287
SIRPB2,--+,0.14304957383620825,0.8728749925402792,0.18759647173915653,-1,0.37519294347831306,0.8238078941364362,0.23425735797399042,0.46851471594798083
SIRPD,--+,0.0046003507516490785,0.7441062623837151,0.014598068799686474,-1,0.029196137599372948,0.7174309833447411,0.043121149897330596,0.08624229979466119
SIRPG,+-+,0.13966463817736186,0.32467809786901886,0.40513879535172953,1,0.6493561957380377,0.40086698608259186,0.4013803331051791,0.8017339721651837
SIRT1,-++,0.020715119095354104,0.0931103493461283,0.42521285023554684,1,0.1862206986922566,0.15320556696326718,0.4170659365731234,0.30641113392653435
SIRT2,---,0.0364821889110452,0.976426411575813,0.025740249318521338,-1,0.051480498637042675,0.9374287018024184,0.06148756559434178,0.12297513118868356
SIRT3,++-,0.14652752538313918,0.48508112357525196,0.35118213236164825,-1,0.7023642647232965,0.5238991558293407,0.3645904631530915,0.729180926306183
SIRT4,+-+,0.1050057187505869,0.5873593701717063,0.2788850541124593,-1,0.5577701082249186,0.6021560574948666,0.3082363677846224,0.6164727355692448
SIRT5,+++,0.1258207580764262,0.05683550849950915,0.962714397430222,1,0.1136710169990183,0.09970339949806069,0.8919119324663473,0.19940679899612138
SIRT6,++-,0.06726406138165633,0.07906758923114385,0.6563155397728355,1,0.1581351784622877,0.13318503308236368,0.5772302076203514,0.26637006616472736
SIRT7,---,0.158471870803716,0.9906162950524229,0.0510755914390657,-1,0.1021511828781314,0.9636664385124344,0.0985055897786904,0.1970111795573808
SIT1,--+,0.16081717389099573,0.5111225423480319,0.3002137875959956,-1,0.6004275751919912,0.5446611909650924,0.32494866529774125,0.6498973305954825
SIVA1,+--,0.20592203312427115,0.57236007668093,0.33764503287757885,-1,0.6752900657551577,0.5920031941592516,0.35381017567875883,0.7076203513575177
SIX1,---,0.17695088940828743,0.981189851038972,0.06232742104530763,-1,0.12465484209061525,0.9456422541638148,0.11225188227241616,0.2245037645448323
SIX2,---,0.027788296775494624,0.9963807384322992,0.003015499000456182,-1,0.006030998000912364,0.9810631987223363,0.015685603467944332,0.031371206935888664
SIX3,-+-,0.02862326297850153,0.7100993687242332,0.08295293561601313,-1,0.16590587123202627,0.6929044033766827,0.1366073465662788,0.2732146931325576
SIX4,--+,0.07409789009269858,0.22601795652942158,0.5019146225516282,1,0.45203591305884316,0.3084645220168834,0.47170887519963495,0.6169290440337668
SIX5,+--,0.15416137861334608,0.920393633421834,0.1188729751567927,-1,0.2377459503135854,0.8677846224047456,0.17265571526351814,0.3453114305270363
SIX6,-++,0.11143858610380179,0.15241055464769215,0.5772734488127782,1,0.3048211092953843,0.23060689025781428,0.521275382158339,0.46121378051562856
SKA1,+--,0.07979805589858988,0.813274398699479,0.11807623580877981,-1,0.23615247161755962,0.7716746520647958,0.17202829112480036,0.34405658224960073
SKA2,-+-,0.5450697392437274,0.7688774212184276,0.4510746901693718,-1,0.9021493803387436,0.735740360483687,0.43451973534109056,0.8690394706821811
SKA3,++-,0.06767196893590105,0.18349175429198247,0.6761095651097,1,0.36698350858396495,0.2647729865389003,0.5915468856947297,0.5295459730778006
SKAP1,+-+,0.1001773091668393,0.1950364499549286,0.47435197245651733,1,0.3900728999098572,0.27697923796486423,0.45220168834131874,0.5539584759297285
SKAP2,+++,0.039202133690190315,0.006217791095262182,0.9986506090692038,1,0.012435582190524364,0.013118868355007985,0.993212411590235,0.02623773671001597
SKI,-+-,0.11189513918890805,0.46865369101364535,0.20945166446405925,-1,0.4189033289281185,0.5119210586356376,0.25422085329682864,0.5084417065936573
SKIDA1,---,0.32178416518739367,0.8951142563526036,0.2735648572047228,-1,0.5471297144094456,0.8438284280173397,0.30435774583618525,0.6087154916723705
SKIL,-++,0.17619422027297957,0.23688269358993677,0.6857222962215683,1,0.47376538717987354,0.3199292721879991,0.5990759753593429,0.6398585443759982
SKIV2L,+++,0.0487043615355904,0.0562619182532795,0.9586769434834694,1,0.112523836506559,0.0987337440109514,0.8842117271275383,0.1974674880219028
SKIV2L2,-++,0.04338878213050725,0.11259524762782733,0.7838548062590887,1,0.22519049525565465,0.1805840748345882,0.6768765685603468,0.3611681496691764
SKOR1,++-,0.07347539038469907,0.18784134153151616,0.7030481593628546,1,0.3756826830630323,0.26899383983572894,0.6130504220853297,0.5379876796714579
SKOR2,+-+,0.09155577757342293,0.06416638381811658,0.5900066381205982,1,0.12833276763623316,0.11162445813369838,0.5306867442391057,0.22324891626739676
SKP1,+++,0.677102542761052,0.40681904132011276,0.8487444804091568,1,0.8136380826402255,0.46338124572210815,0.738478211270819,0.9267624914442163
SKP2,--+,0.12458100480288592,0.8783342518666032,0.17380589422438203,-1,0.34761178844876406,0.8292835957107004,0.22227926078028748,0.44455852156057496
SLA,-++,0.10907598839786264,0.12508682333406415,0.6930923458673285,1,0.2501736466681283,0.19661190965092404,0.6050079853981292,0.3932238193018481
SLA2,---,0.07957318799037107,0.9891449333760287,0.023159857179462503,-1,0.046319714358925006,0.9605293178188455,0.05738078941364362,0.11476157882728724
SLAIN1,--+,0.05149363156228751,0.4377747902940674,0.0424842588773587,-1,0.0849685177547174,0.4880789413643623,0.08709787816563998,0.17419575633127996
SLAIN2,+++,0.13478412540616533,0.10327431513355896,0.9640905842364187,1,0.20654863026711792,0.16786447638603696,0.8951060917180014,0.33572895277207393
SLAMF1,+++,0.37346152651479886,0.2090141979649555,0.9373846565626,1,0.418028395929911,0.2924937257586128,0.8491900524754734,0.5849874515172256
SLAMF6,+-+,0.4986723445365342,0.7263559101520636,0.5077116552929224,-1,1.0154233105858448,0.7042550764316678,0.47496007300935433,0.9499201460187087
SLAMF7,---,0.6008845897866886,0.8253221041241323,0.42373164848920475,-1,0.8474632969784095,0.7823408624229979,0.41581108829568786,0.8316221765913757
SLAMF8,+-+,0.2383838413120151,0.6308708169226988,0.4175135760208676,-1,0.8350271520417352,0.635067305498517,0.41005019393109743,0.8201003878621949
SLAMF9,---,0.3002583443571537,0.9640312777837219,0.13939005565532947,-1,0.27878011131065894,0.9191763632215377,0.19056582249600731,0.38113164499201463
SLBP,-++,0.43045342922541957,0.38684335797379393,0.8088478619691104,1,0.7736867159475879,0.44934976043805613,0.6996919917864476,0.8986995208761123
SLC10A1,---,0.20157589500661968,0.9203582652631274,0.18729310770658175,-1,0.3745862154131635,0.8677275838466804,0.23385808806753366,0.46771617613506733
SLC10A2,-++,0.1713063147217508,0.35227070498185165,0.4419899546847828,1,0.7045414099637033,0.42322610084417067,0.42824549395391287,0.8464522016883413
SLC10A4,---,0.030435658679732396,0.9235203910271426,0.055172827434343555,-1,0.11034565486868711,0.8713780515628565,0.10420944558521561,0.20841889117043122
SLC10A5,++-,0.3345314205149444,0.436150135670438,0.7001629450776936,1,0.872300271340876,0.48659593885466573,0.6110540725530459,0.9731918777093315
SLC10A6,-++,0.04512722576105423,0.08947530537021164,0.24453887574443936,1,0.1789506107404233,0.14818617385352498,0.28228382386493267,0.29637234770704995
SLC10A7,--+,0.05390969738605828,0.20556139871898468,0.4386259518007334,1,0.41112279743796937,0.28867214236824096,0.4249942961441935,0.5773442847364819
SLC11A1,+++,0.008585872257052738,0.01426094434574047,0.966410240277754,1,0.02852188869148094,0.027093315080994752,0.8998973305954825,0.054186630161989505
SLC11A2,--+,0.05106319929882421,0.20055938243316426,0.48488802231562605,1,0.4011187648663285,0.28302532511978096,0.45904631530914897,0.5660506502395619
SLC12A1,-++,0.22102591010104639,0.32453324269117745,0.7138414372571458,1,0.6490664853823549,0.40058179329226556,0.6220054757015743,0.8011635865845311
SLC12A2,--+,0.03713948749895839,0.39092546076920376,0.06680191436632754,-1,0.13360382873265508,0.45242984257357977,0.11858316221765913,0.23716632443531827
SLC12A3,---,0.16628382251639448,0.9623762296445451,0.08649575627055778,-1,0.17299151254111556,0.916951859456993,0.14042892995665068,0.28085785991330137
SLC12A4,---,0.1664452130244955,0.8636275939599645,0.22081849445096388,-1,0.44163698890192776,0.8149669176363221,0.26277663700661646,0.5255532740132329
SLC12A5,+++,0.42355489261413,0.2654851884661184,0.9170923818191499,1,0.5309703769322368,0.3483915126625599,0.8180469997718458,0.6967830253251198
SLC12A6,-++,0.3225132053712078,0.3348954660643649,0.6036854472828848,1,0.6697909321287298,0.40885238421172715,0.5402121834360027,0.8177047684234543
SLC12A7,---,0.12127353343601208,0.9758938809033869,0.07542785008472007,-1,0.15085570016944014,0.9364590463153092,0.12850787132101302,0.25701574264202603
SLC12A8,+++,0.051868135531858574,0.022538917122204932,0.9936885632241355,1,0.045077834244409865,0.04272187999087383,0.9729066849190052,0.08544375998174766
SLC12A9,---,0.09210542650608318,0.9890003314075613,0.04375522840158057,-1,0.08751045680316114,0.9600159707962582,0.08932238193018481,0.17864476386036962
SLC13A1,--+,0.31459917039742685,0.5023721212994774,0.5451047745084303,1,1.0047442425989548,0.5378736025553273,0.5000570385580653,1
