gene_symbol,t,P.Value,target_region
GNB1,0.8819521734538686,0.38367850444157625,DLPFC
GNB1,-0.5272619052453876,0.6014335687392496,nAcc
CALML6,1.131937829755707,0.26557638743129847,nAcc
CALML6,-0.6540071315194221,0.5172811465899216,DLPFC
CALML6,-0.2083880217671384,0.8360752965934426,AnCg
TMEM52,1.174097525513134,0.24850980997975639,nAcc
TMEM52,0.8325611308307825,0.41046382175271123,AnCg
TMEM52,0.5002732127746515,0.6199402411499381,DLPFC
CFAP74,-0.7303521661341342,0.4699215090747556,DLPFC
CFAP74,0.5003611684086396,0.6200423954134022,nAcc
CFAP74,-0.47759508369326154,0.6357634738768093,AnCg
PRKCZ,1.1518768666678394,0.2568013841022973,AnCg
PRKCZ,-0.5644683394620231,0.5759507231814888,DLPFC
PRKCZ,0.4960905546349964,0.62302059560630485,nAcc
FAAP20,1.9623645097112428,0.05794129406233107,nAcc
FAAP20,-0.2644888012835772,0.792918105816353,DLPFC
FAAP20,-0.18285768861920454,0.8559135403857075,AnCg
SKI,-0.49239292999543066,0.625604425893818,nAcc
SKI,-0.33905520872748185,0.7365463955795548,DLPFC
SKI,0.03614724213898689,0.9713603543692402,AnCg
MORN1,-1.123350991679031,0.268755605846707,DLPFC
MORN1,0.28999729989196743,0.773578604137125,nAcc
MORN1,0.13064587657138596,0.8967671423720138,AnCg
RER1,0.7060000217175231,0.4846346265758703,AnCg
RER1,0.5948555536623875,0.5558762222424107,nAcc
RER1,-0.5230452331939549,0.6041610498148878,DLPFC
PEX10,-0.9108391020395624,0.36846460144174353,DLPFC
PEX10,0.7306642027646543,0.46998673001613234,nAcc
PEX10,0.5549460732180124,0.5822897331272248,AnCg
PLCH2,-0.3487254925780042,0.72928306658869,AnCg
PLCH2,0.15215458843141516,0.8799181686278983,DLPFC
PLCH2,0.1302586459819343,0.8971289810462229,nAcc
PANK4,1.1884749895882365,0.2422608194657864,AnCg
PANK4,-0.9296529951925976,0.3591007899485841,nAcc
PANK4,-0.050278301890111635,0.9601797284848224,DLPFC
HES5,0.8305296675098599,0.41173690256530227,DLPFC
HES5,0.2884442913366623,0.7746254192591483,AnCg
HES5,-0.16168868654407187,0.8725074827824202,nAcc
TNFRSF14,2.7670719193379734,0.009081094359067392,nAcc
TNFRSF14,0.6322195064169889,0.5311526305529484,AnCg
TNFRSF14,-0.5218233908373351,0.6050029034219356,DLPFC
FAM213B,1.1528058008295954,0.25642467213282816,AnCg
FAM213B,-0.8642727358381628,0.393184734550163,DLPFC
FAM213B,-0.037623582727089926,0.9702077195771268,nAcc
MMEL1,-2.206063418504889,0.03387540790814902,DLPFC
MMEL1,-0.7742429693317896,0.44373392348208984,AnCg
MMEL1,0.6750425553414718,0.5042111196938709,nAcc
TTC34,0.511626422972636,0.6122176127494241,nAcc
TTC34,0.2789354683731821,0.7818972821331055,DLPFC
TTC34,-0.24884367102628213,0.8048655172248238,AnCg
ACTRT2,-0.4798356142108058,0.6342591912404638,DLPFC
ACTRT2,0.20470119066303544,0.8390253932571581,nAcc
ACTRT2,0.003376634494709442,0.9973240819196733,AnCg
PRDM16,0.19867933156068834,0.843636149820046,DLPFC
PRDM16,0.051736516246463214,0.959018502673991,AnCg
PRDM16,0.04316146247071024,0.9658251651809393,nAcc
ARHGEF16,1.303706800413509,0.2010870653816828,nAcc
ARHGEF16,-0.7707735873862201,0.4458918365769047,DLPFC
ARHGEF16,-0.01891064109582754,0.9850145677855684,AnCg
MEGF6,2.3153754153772437,0.02675501243750383,nAcc
MEGF6,1.2436760025749467,0.22148449544166618,AnCg
MEGF6,-0.24848878468195046,0.8051743462120552,DLPFC
TPRG1L,0.9273588771693714,0.35978376571096327,AnCg
TPRG1L,-0.8113455211382308,0.42280769836671817,nAcc
TPRG1L,-0.04038242607249204,0.9680123193425565,DLPFC
WRAP73,0.9318358249958143,0.3579876431935306,nAcc
WRAP73,-0.39303927532452987,0.6966182191515847,DLPFC
WRAP73,0.044162394042679284,0.9650137630081129,AnCg
TP73,-2.0002193780533144,0.05309643862708418,DLPFC
TP73,-1.2650438830426796,0.2138090546185776,AnCg
TP73,0.13146881015209122,0.8961788877357526,nAcc
CCDC27,-1.4780455483301305,0.14790549113768994,AnCg
CCDC27,1.2507474253552295,0.2195607093883221,nAcc
CCDC27,0.6550485074047884,0.5166182227995804,DLPFC
SMIM1,0.6384509125855484,0.5271344294017112,AnCg
SMIM1,0.3073271689644229,0.760467879460379,nAcc
SMIM1,-0.19751765099101848,0.84453822746834,DLPFC
LRRC47,1.03335392977877,0.30818280744522053,AnCg
LRRC47,-0.5187439959956309,0.607127044909761,DLPFC
LRRC47,-0.4833718381775848,0.6319283347903368,nAcc
CEP104,-1.415656853059005,0.16550611971917806,DLPFC
CEP104,-1.0864597389047348,0.2843422614575689,AnCg
CEP104,0.598947883488052,0.5531754266379838,nAcc
DFFB,0.7228670466662946,0.47470221045816685,nAcc
DFFB,-0.5925875270432021,0.5570818656670169,AnCg
DFFB,0.2714367489085469,0.7876122384611028,DLPFC
C1orf174,0.6212217726536761,0.5385942437293858,nAcc
C1orf174,0.16468309829515973,0.8700948340242882,AnCg
C1orf174,0.051302426601839986,0.9593693484860232,DLPFC
AJAP1,-1.6129001294270526,0.1160056334611412,nAcc
AJAP1,1.0234585903603255,0.3129484778607304,DLPFC
AJAP1,0.34132947611328396,0.7347971944734413,AnCg
NPHP4,-0.9774492824798355,0.3352466704958347,nAcc
NPHP4,-0.5271633535025178,0.6012444634601135,AnCg
NPHP4,0.2641222938511583,0.7931982728955489,DLPFC
KCNAB2,0.9496814802710639,0.34847064019143914,AnCg
KCNAB2,-0.5219783929555458,0.6050676744858776,nAcc
KCNAB2,-0.3764464517229473,0.7088040555838251,DLPFC
CHD5,1.134631785125341,0.26446122411778994,nAcc
CHD5,0.4098388004853924,0.6843006433138188,AnCg
CHD5,-0.1740472837629474,0.8628075084120432,DLPFC
RPL22,0.8144271407009418,0.42106493272296075,nAcc
RPL22,0.7614306290886456,0.4512528481233553,AnCg
RPL22,0.4911480740540803,0.6263153738402631,DLPFC
RNF207,-0.9990895128469393,0.32427680877823406,AnCg
RNF207,0.6570847736823469,0.5153232942603061,DLPFC
RNF207,0.14218257412457036,0.8877745127506538,nAcc
ICMT,2.0081499815580885,0.05201110497271655,AnCg
ICMT,-0.9776862741876554,0.3347817947989076,DLPFC
ICMT,-0.39065355909651706,0.6984890021219132,nAcc
HES3,1.2716563722427852,0.21168403717962767,DLPFC
HES3,-1.1523446123222563,0.25721293064865974,nAcc
HES3,0.7494521995417955,0.4583498250360466,AnCg
GPR153,-0.4805116091344785,0.6337832467689744,DLPFC
GPR153,0.10030835671594096,0.920688337256895,nAcc
GPR153,0.010953591151054544,0.9913196504333655,AnCg
ACOT7,1.7153519668795951,0.09469197207645597,AnCg
ACOT7,-0.8318474663617659,0.41100235243640526,DLPFC
ACOT7,0.2271136083853708,0.8216946996345075,nAcc
HES2,1.5344244740588162,0.13417386508112752,nAcc
HES2,-0.7889087502826065,0.4352194015383597,AnCg
HES2,0.4035652627709052,0.6889297359625574,DLPFC
ESPN,-0.7659985857932569,0.4486919431221823,DLPFC
ESPN,0.645090419716584,0.5231955279934194,nAcc
ESPN,-0.18216416498072535,0.8564538272621713,AnCg
TNFRSF25,-0.6146608963606072,0.5425613528452875,AnCg
TNFRSF25,-0.37057065122801114,0.7131381622138506,DLPFC
TNFRSF25,0.14541703707161238,0.8852397914786638,nAcc
PLEKHG5,0.5620311177764854,0.5775028399256039,AnCg
PLEKHG5,-0.5325930292290866,0.5977771771508811,nAcc
PLEKHG5,-0.43287191638709027,0.6677012077210782,DLPFC
NOL9,-1.0309120582477802,0.3098558432780568,nAcc
NOL9,0.6238975846506223,0.5366451822861875,DLPFC
NOL9,-0.4423178662899905,0.6608484156071346,AnCg
TAS1R1,0.8143305535886975,0.4208325674315804,DLPFC
TAS1R1,-0.15626265942890866,0.8766802196552008,AnCg
TAS1R1,0.0960223972808091,0.9240662081444764,nAcc
ZBTB48,-1.1600672388884725,0.2536896641916588,DLPFC
ZBTB48,-0.4072774198834649,0.6861640882505199,AnCg
ZBTB48,-0.1349879111651651,0.8934169493574299,nAcc
KLHL21,-1.5936965663890308,0.12025393674927196,nAcc
KLHL21,0.8447307444078868,0.40372056141313784,AnCg
KLHL21,-0.6408736520997574,0.5256809617704472,DLPFC
PHF13,-1.4716398272644486,0.15030903461071846,nAcc
PHF13,-0.7519881754082225,0.4569675822206478,DLPFC
PHF13,0.577365430846194,0.5672090181691554,AnCg
THAP3,2.1223508919094916,0.04116841849916972,nAcc
THAP3,-1.3721256405020632,0.17855034455218574,DLPFC
THAP3,-0.23940751730555082,0.8121182339008338,AnCg
DNAJC11,-1.9046545313618508,0.06530840020235719,nAcc
DNAJC11,1.034581879980387,0.30761642503237685,AnCg
DNAJC11,-0.12513084379292136,0.9011190855922256,DLPFC
CAMTA1,0.9410849367398018,0.3527992280071368,AnCg
CAMTA1,0.7297982990056433,0.47025587552016546,DLPFC
CAMTA1,-0.29805210695855233,0.7674761669322038,nAcc
VAMP3,-0.9325625977037731,0.3572848343431302,DLPFC
VAMP3,-0.8854663631951915,0.38165556373528775,AnCg
VAMP3,0.40982386573801366,0.684504435901725,nAcc
PER3,1.09479052910037,0.2809100764620966,DLPFC
PER3,0.9230558729373787,0.3619918553431595,AnCg
PER3,-0.8251944439260991,0.4150103002420926,nAcc
UTS2,1.665513224769467,0.10452749399239877,DLPFC
UTS2,1.3717670462210794,0.17844305232575203,AnCg
UTS2,0.6371817127458282,0.5282715240512488,nAcc
TNFRSF9,1.1625700924038351,0.25309466299970057,nAcc
TNFRSF9,-1.0689163419080379,0.2920700885116607,AnCg
TNFRSF9,-0.41406741060385766,0.6812918986264097,DLPFC
PARK7,1.1032805339705511,0.277648736413679,nAcc
PARK7,1.0731426161618816,0.2901951181206539,AnCg
PARK7,-0.5374919057832177,0.5942490820982744,DLPFC
ERRFI1,-2.7279733886511135,0.010008088670738158,nAcc
ERRFI1,-1.9634336676212658,0.05738954211480524,DLPFC
ERRFI1,0.05446692929108184,0.9568578304284632,AnCg
SLC45A1,1.2652249672033387,0.21374487271066175,AnCg
SLC45A1,-0.5589660900260387,0.5796603714062836,DLPFC
SLC45A1,-0.4007642506982784,0.6910996380973583,nAcc
RERE,1.0226801614988044,0.3131362495607841,AnCg
RERE,-0.16984895811987982,0.8661349438943227,nAcc
RERE,0.06940923632034719,0.9450496303853193,DLPFC
ENO1,1.3420878816722432,0.18779089455360468,AnCg
ENO1,-0.7346560335327678,0.46732795936091376,DLPFC
ENO1,-0.14848708170256347,0.8828350522182513,nAcc
CA6,1.2443082018622402,0.22189105349194022,nAcc
CA6,0.8855154285048257,0.3817804416140944,DLPFC
CA6,-0.04127174260965213,0.9673024066846292,AnCg
SLC2A7,1.5428949592031416,0.13210820430098713,nAcc
SLC2A7,0.7352182604523054,0.4668672996859936,AnCg
SLC2A7,-0.2571849646000575,0.7985065414288705,DLPFC
SLC2A5,1.1562595025708258,0.2556305218655726,nAcc
SLC2A5,-0.7586071264329304,0.45291986184878885,AnCg
SLC2A5,0.09013079246759723,0.9286850108400843,DLPFC
GPR157,1.3735879046313801,0.17855428522073283,nAcc
GPR157,-1.0930197738830045,0.2816762693809827,DLPFC
GPR157,-0.7000040476591805,0.4883273722000284,AnCg
H6PD,-1.0401977158766456,0.3050353103306157,AnCg
H6PD,-0.7646399803245563,0.44949053971268693,DLPFC
H6PD,0.40396536175468184,0.6887664673697063,nAcc
SPSB1,-1.0372030713117977,0.3065873953541459,DLPFC
SPSB1,-0.2244788591182689,0.823727526123021,nAcc
SPSB1,0.17150441888674664,0.8647669189842856,AnCg
SLC25A33,1.2553840378422327,0.21789412362565436,nAcc
SLC25A33,-0.9042463869988516,0.37190189781133953,DLPFC
SLC25A33,0.14113077736679375,0.8885364906209122,AnCg
TMEM201,-0.6518396442516055,0.5186624061952588,DLPFC
TMEM201,0.5571198248880214,0.5808190233304308,AnCg
TMEM201,-0.14737256267974877,0.8837079161155657,nAcc
PIK3CD,2.7985475052266335,0.008393663952842266,nAcc
PIK3CD,0.85717742370991,0.39689565905753144,AnCg
PIK3CD,0.2467841535220539,0.8064831241139183,DLPFC
CLSTN1,1.7093426089491874,0.09581028180819817,AnCg
CLSTN1,-0.5198505716322279,0.6065341318570605,nAcc
CLSTN1,0.2478053326068633,0.805699017421467,DLPFC
CTNNBIP1,1.597229664995859,0.11876844248213211,AnCg
CTNNBIP1,-1.098242807926932,0.27942054374687175,DLPFC
CTNNBIP1,1.0426023701386338,0.30448517767729333,nAcc
LZIC,-0.6203665824649239,0.5389407045813914,DLPFC
LZIC,-0.4398870457646847,0.6625920596741165,AnCg
LZIC,-0.3924207940745279,0.6971952448410872,nAcc
NMNAT1,1.3525126827022715,0.1851334965666006,nAcc
NMNAT1,-1.2180554617327837,0.23095625494424948,AnCg
NMNAT1,-1.0929215899720306,0.28171879604627026,DLPFC
RBP7,1.7988498578921472,0.08091967767916405,nAcc
RBP7,-0.8145014302859712,0.4207359842201236,DLPFC
RBP7,-0.7810819065608634,0.43975116765567657,AnCg
UBE4B,-1.5246626202431146,0.13658672001964284,nAcc
UBE4B,0.5141390444724041,0.6102290925641463,AnCg
UBE4B,0.3152402337532237,0.7544071352240656,DLPFC
KIF1B,-1.99111969554897,0.054547530030134794,nAcc
KIF1B,-0.637474768015525,0.5277628089131616,AnCg
KIF1B,0.46838674975525063,0.6423437549790125,DLPFC
PGD,2.054932583127903,0.047037264844301444,AnCg
PGD,-1.1328357548498624,0.2648036222591807,DLPFC
PGD,-0.8801377509822524,0.3849600296352844,nAcc
APITD1,-1.3806354038683952,0.175939504114434,DLPFC
APITD1,1.1501590019186292,0.25749908570819563,AnCg
APITD1,0.18148586598661592,0.8570632284609352,nAcc
APITD1-CORT,-0.891750582075958,0.3784735940637456,DLPFC
APITD1-CORT,0.5326014511584736,0.5977714092603488,nAcc
APITD1-CORT,-0.2677437026157507,0.7903918488516299,AnCg
CORT,-1.5139834129972962,0.13879814668739784,DLPFC
CORT,-1.1485331009865707,0.25816069697499644,AnCg
CORT,1.1042680507069573,0.27722633465495455,nAcc
DFFA,1.5828960019312555,0.12269866414312469,nAcc
DFFA,-0.6066658588728079,0.5478959263981398,DLPFC
DFFA,-0.16928640996279334,0.8664986451905551,AnCg
PEX14,1.001445305429109,0.32315236218324084,AnCg
PEX14,-0.9776925117081625,0.3347787513752304,DLPFC
PEX14,0.5265441776891261,0.6019266318968481,nAcc
CASZ1,-0.7287300490051432,0.47090115865344795,DLPFC
CASZ1,0.22310226610182107,0.8246898966540936,AnCg
CASZ1,-0.20247429922008453,0.8407519815190118,nAcc
C1orf127,0.8801382879364499,0.38495974290589363,nAcc
C1orf127,-0.2526112685900223,0.8020115527303566,DLPFC
C1orf127,0.2042972486801656,0.8392470789432972,AnCg
TARDBP,-1.8328544770678203,0.07558820023384659,nAcc
TARDBP,1.2247762891860037,0.22844306800659211,AnCg
TARDBP,-0.1433084445731409,0.8868491441144977,DLPFC
MASP2,-2.3251646368604417,0.026163004774237,nAcc
MASP2,0.14332975015436106,0.8868324400695305,DLPFC
MASP2,0.07421444866638802,0.941241764513046,AnCg
SRM,1.5915377724225812,0.12004480038168883,AnCg
SRM,1.073615236353095,0.29055165671464817,nAcc
SRM,-0.3011718234450677,0.7650235772681692,DLPFC
EXOSC10,-0.9313683315029613,0.35773425497200184,AnCg
EXOSC10,0.14264357126633548,0.8873704457232174,DLPFC
EXOSC10,-0.03385662367197761,0.9731893524759943,nAcc
MTOR,-1.4366110326114434,0.15996189576369396,nAcc
MTOR,0.6409303879382969,0.5256445192971951,DLPFC
MTOR,0.6356515517559287,0.528937543061989,AnCg
ANGPTL7,-2.6789588119776093,0.011294479482549918,nAcc
ANGPTL7,1.5909002311653049,0.12041358457622267,DLPFC
ANGPTL7,0.4128508402881105,0.6821118950985909,AnCg
UBIAD1,-1.8690029140081652,0.06981024726143356,DLPFC
UBIAD1,-0.7341330301481734,0.467897608002111,nAcc
UBIAD1,-0.6899404427941708,0.4945606092524407,AnCg
DISP3,-0.6444333301978397,0.5236162655590128,nAcc
DISP3,0.43647353311193315,0.6651109241653637,DLPFC
DISP3,0.3805462064028691,0.7057282084822688,AnCg
FBXO2,1.679296582660389,0.10225725639664925,nAcc
FBXO2,0.8498253493821395,0.40091822880359207,AnCg
FBXO2,-0.6802188480984059,0.500735754796938,DLPFC
FBXO44,1.1020330586199987,0.27760393130758615,AnCg
FBXO44,-0.8876826788070226,0.3806289393561185,DLPFC
FBXO44,0.43714041598661013,0.6647719500007114,nAcc
FBXO6,1.0113425986603002,0.3184572149147835,AnCg
FBXO6,0.7583908273759242,0.4534392655177676,nAcc
FBXO6,0.21103763898472336,0.8340530461262253,DLPFC
MAD2L2,1.1535215279076796,0.2567364735895412,nAcc
MAD2L2,-0.2795933263972606,0.7813964925302794,DLPFC
MAD2L2,0.20708728179151964,0.8370835275969513,AnCg
DRAXIN,1.0910534137275074,0.282528829402393,DLPFC
DRAXIN,-0.8253654679857292,0.4144835724707506,AnCg
DRAXIN,0.4967959485939094,0.6225282284796374,nAcc
AGTRAP,1.428998888985114,0.16212301264108722,nAcc
AGTRAP,-1.156347507804857,0.25518752953386153,DLPFC
AGTRAP,-0.7834141129140302,0.43839787173936207,AnCg
C1orf167,1.950136984046219,0.05943907419490175,nAcc
C1orf167,0.8760586489049358,0.3868310373644763,DLPFC
C1orf167,0.0346288883116877,0.9725628492380691,AnCg
MTHFR,0.4191578004835439,0.6777357233325034,nAcc
MTHFR,-0.15616069802922208,0.8767600162470973,AnCg
MTHFR,0.04584067772905192,0.9636916620250343,DLPFC
CLCN6,1.1491779234191113,0.25789815927307325,AnCg
CLCN6,-0.8737915714924063,0.3883583625543695,nAcc
CLCN6,-0.23641879116384673,0.8144534508580425,DLPFC
NPPA,-0.9436248360428406,0.35151664970592156,AnCg
NPPA,0.5605060761620616,0.5788072410389304,nAcc
NPPA,-0.14296795516200217,0.8871161024169816,DLPFC
NPPB,0.8999420240668392,0.3741572441530312,DLPFC
NPPB,-0.5471029955977015,0.5876111755468688,AnCg
NPPB,-0.42771864730041154,0.6715514170032103,nAcc
KIAA2013,-0.9233308193513786,0.36200840728926154,DLPFC
KIAA2013,0.6591226676457996,0.5142540586667438,nAcc
KIAA2013,0.08434713261351413,0.9332377038967723,AnCg
PLOD1,0.8404380302756476,0.40653104596809164,nAcc
PLOD1,-0.7798828911403733,0.44057892099891705,DLPFC
PLOD1,0.28514940304361175,0.7771286696017018,AnCg
MFN2,1.285786580172232,0.20655097722599186,AnCg
MFN2,-0.8571979622975391,0.3973339622848616,nAcc
MFN2,-0.4539667550999438,0.6525894629437086,DLPFC
MIIP,-1.0346448470711245,0.30776455659871027,DLPFC
MIIP,0.8554497978102172,0.3982871102663148,nAcc
MIIP,-0.15039694672954948,0.881272914209509,AnCg
TNFRSF8,0.6467481779433564,0.5219148068023642,DLPFC
TNFRSF8,0.5270553205193175,0.6013187321811888,AnCg
TNFRSF8,0.33030169109024454,0.7431975548705267,nAcc
TNFRSF1B,-1.5899688350381633,0.12062371216245998,DLPFC
TNFRSF1B,-1.12909953129602,0.2661637049896756,AnCg
TNFRSF1B,0.9953617011119668,0.3265877904124651,nAcc
VPS13D,-1.3280955687817686,0.1929884269728602,nAcc
VPS13D,0.8520612527559642,0.39969220014510665,AnCg
VPS13D,0.5374907792610778,0.5942498519846774,DLPFC
DHRS3,-1.6966657584381004,0.09842825489146406,DLPFC
DHRS3,0.7852965841410612,0.4373073611963195,AnCg
DHRS3,0.6840127126115264,0.4986003068421877,nAcc
AADACL4,0.8725401838510252,0.3885723725392003,AnCg
AADACL4,-0.6004200989192446,0.5520036509857643,DLPFC
AADACL4,-0.5109369692962072,0.6126951911831975,nAcc
AADACL3,-1.0374092857196942,0.30631503506685254,AnCg
AADACL3,0.9625574325130489,0.3425619788427099,nAcc
AADACL3,0.9581354831368479,0.3444123639791238,DLPFC
C1orf158,-0.7250960800887672,0.4729795650600399,AnCg
C1orf158,0.5840996320971531,0.5630066606171618,nAcc
C1orf158,0.5642872019116977,0.5760726610066356,DLPFC
PRAMEF12,1.038674229629077,0.30573404210900257,AnCg
PRAMEF12,0.6399373939571461,0.5264998917920507,nAcc
PRAMEF12,0.5422920918583986,0.5909728698336605,DLPFC
PRAMEF1,1.888491110479322,0.0670732706936261,DLPFC
PRAMEF1,-0.782454081512825,0.43895464153184915,AnCg
PRAMEF1,-0.7747110913987271,0.44386182544201225,nAcc
PRAMEF2,0.6041245291992811,0.5494679348178354,AnCg
PRAMEF2,-0.3669881299913412,0.7157854563820426,DLPFC
PRAMEF2,-0.20521164532273875,0.8386297332477819,nAcc
LRRC38,1.681616259696938,0.10111343550282845,AnCg
LRRC38,1.4422994232171154,0.1583618421114133,nAcc
LRRC38,0.16702349335690705,0.8682901976774813,DLPFC
PDPN,0.5021822715956553,0.6187743850363329,nAcc
PDPN,0.3100801274352602,0.7582956152019285,DLPFC
PDPN,0.08080075882453219,0.9360383173919896,AnCg
PRDM2,-0.56429704128917,0.5760660370273739,DLPFC
PRDM2,-0.3687392869415125,0.7146069772070665,nAcc
PRDM2,-0.28255063676655845,0.7791047523698317,AnCg
KAZN,-0.6124198304506764,0.5441256277488702,DLPFC
KAZN,-0.3962028052030588,0.6944296029342917,nAcc
