gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
LZTS2,-+,0.48338846532943547,0.8027437512227472,0.3322459054275056,-1,0.6644918108550112,0.7592972849646361,0.3358430298882044,0.6716860597764088
M1AP,++,0.41900427723210554,0.6082847571326406,0.4171776180538404,-1,0.8343552361076808,0.582363677846224,0.40503080082135523,0.8100616016427105
MAATS1,+-,0.5587184492923873,0.3123052367136552,0.8341001795299923,1,0.6246104734273104,0.337326032397901,0.756559434177504,0.674652064795802
MAB21L1,--,0.24246519173352968,0.2651808540416025,0.7137655578020702,1,0.530361708083205,0.297969427332877,0.6440223591147616,0.595938854665754
MAB21L2,+-,0.7000171228504561,0.4197868411657296,0.7531579587165049,1,0.8395736823314592,0.4239105635409537,0.6786447638603696,0.8478211270819074
MAB21L3,++,0.04293018455953956,0.8188132484601238,0.0620870740699297,-1,0.1241741481398594,0.7752680812229067,0.06998631074606435,0.1399726214921287
MACC1,-+,0.37951452925891394,0.8660756287058082,0.24480539260958478,-1,0.48961078521916956,0.8282569016655259,0.25849874515172255,0.5169974903034451
MACF1,+-,0.07599360371811525,0.047225301134131155,0.9675515531696424,1,0.09445060226826231,0.06063198722336299,0.9448437143509012,0.12126397444672599
MACROD1,-+,0.45155750621889446,0.9022080492640882,0.20933503807654202,-1,0.41867007615308405,0.8698380104950947,0.2261578827287246,0.4523157654574492
MACROD2,+-,0.1624334448980484,0.06929810081440356,0.9718046697988743,1,0.13859620162880712,0.09628108601414556,0.9530002281542322,0.19256217202829112
MAD1L1,++,0.07752517724844299,0.3202290213644007,0.15201232819298888,-1,0.30402465638597775,0.34365731234314395,0.16695185945699292,0.33390371891398585
MAD2L1,+-,0.06979987313445618,0.03868791724337779,0.975828859907992,1,0.07737583448675558,0.04654346338124572,0.9624686287930642,0.09308692676249145
MAD2L1BP,-+,0.4953923298255746,0.8470834177296296,0.28915326782837575,-1,0.5783065356567515,0.8069815195071869,0.2976271959844855,0.595254391968971
MAD2L2,-+,0.2567364735895412,0.8329362352484997,0.22186163169012818,-1,0.44372326338025636,0.7919233401779603,0.23716632443531827,0.47433264887063653
MADCAM1,-+,0.26427838434733564,0.9611873915218428,0.0993436898465489,-1,0.1986873796930978,0.9465548710928587,0.11059776408852384,0.22119552817704768
MADD,+-,0.39991963196498115,0.22168952184589558,0.8904205510796169,1,0.44337904369179115,0.2600387862194844,0.8177047684234543,0.5200775724389688
MAEA,--,0.4332832845695343,0.5271376865345991,0.4539893303225306,-1,0.9079786606450612,0.5140885238421172,0.4353182751540041,0.8706365503080082
MAEL,-+,0.22385201754652867,0.8269260245432932,0.2067566344591442,-1,0.4135132689182884,0.7847935204198038,0.22324891626739676,0.4464978325347935
MAF,-+,0.06872696495305247,0.9971609586695056,0.010762391555974141,-1,0.021524783111948283,0.9969199178644764,0.010381017567875885,0.02076203513575177
MAF1,++,0.2195113049763313,0.7884766848877842,0.22138906125121624,-1,0.4427781225024325,0.7448094912160621,0.23659593885466576,0.4731918777093315
MAFA,+-,0.8192061188720816,0.4807868041267658,0.7041098432366397,1,0.9615736082535316,0.47353410905772303,0.6353524982888432,0.9470682181154461
MAFB,++,0.2153962616989656,0.7057392858504209,0.24750785972026035,-1,0.4950157194405207,0.6658681268537532,0.26100844170659365,0.5220168834131873
MAFF,+-,0.9169628934814816,0.5517286495220773,0.6399153187288359,1,1.1034572990441547,0.5345083276294775,0.5820214464978325,1
MAFK,-+,0.3274847988415528,0.826039527305575,0.2598789405231342,-1,0.5197578810462684,0.7837668263746292,0.2732146931325576,0.5464293862651152
MAG,-+,0.040222090011407245,0.9346523335124652,0.03945987062995233,-1,0.07891974125990465,0.9105065023956195,0.04357745836185261,0.08715491672370522
MAGEF1,+-,0.10853026230085469,0.12044902754291541,0.8428827150769659,1,0.24089805508583081,0.1592516541181839,0.76494410221309606,0.3185033082363678
MAGEL2,+-,0.2827015758939445,0.19263438339926667,0.8900176247347206,1,0.38526876679853334,0.23368697239333788,0.817419575633128,0.46737394478667577
MAGI1,-+,0.6837671067744475,0.7746380053059547,0.39405874082258013,-1,0.7881174816451603,0.7306639288158795,0.38729180926306184,0.7745836185261237
MAGI2,--,0.21572316076871573,0.22358066824354464,0.7765731417034152,1,0.4471613364870893,0.2615217887291809,0.7006046087154917,0.5230435774583618
MAGI3,+-,0.5342970148997148,0.3861025893989688,0.7557161704731177,1,0.7722051787979376,0.3982432124115902,0.6811544604152407,0.7964864248231804
MAGOH,++,0.06139238974975263,0.811063000340307,0.08371501378142338,-1,0.16743002756284675,0.7672826830937713,0.09354323522701347,0.18708647045402693
MAGOHB,+-,0.5203201607253575,0.2584796767388789,0.8716752580291655,1,0.5169593534777578,0.2922085329682866,0.7942048825005704,0.5844170659365732
MAJIN,+-,0.349058772924453,0.2940064141087892,0.7881940233470609,1,0.5880128282175784,0.32306639288158795,0.7100159707962582,0.6461327857631759
MAK,-+,0.21346400976121738,0.9506916211776504,0.10881459167235628,-1,0.21762918334471257,0.931667807437828,0.121720282911248,0.243440565822496
MAK16,+-,0.06533979630785058,0.03271536775332172,0.9811894128736924,1,0.06543073550664344,0.03690394706821812,0.9738763404061145,0.07380789413643624
MAL,-+,0.0814813825960545,0.9811641282458086,0.03792807936500691,-1,0.07585615873001382,0.9749030344512891,0.041124800365046774,0.08224960073009355
MAL2,+-,0.03313588602035237,0.015431241907778072,0.9889523398586796,1,0.030862483815556143,0.011921058635637692,0.9876226328998403,0.023842117271275384
MALL,-+,0.02578145715269328,0.8448591489166738,0.0386958810976415,-1,0.077391762195283,0.8040155144877937,0.04226557152635181,0.08453114305270362
MALRD1,--,0.17997642405946193,0.8057215516333308,0.1874329497110606,-1,0.3748658994221212,0.7618640200775725,0.2037987679671458,0.4075975359342916
MALSU1,-+,0.38557524258964004,0.8932441959351884,0.21579479154183642,-1,0.43158958308367285,0.859057723020762,0.23243212411590236,0.4648642482318047
MALT1,--,0.7965605755730087,0.567079093281682,0.6037407445164378,1,1.134158186563364,0.547056810403833,0.55430070727812,1
MAMDC2,-+,0.27848433025001795,0.8568031081679482,0.21718036544707073,-1,0.43436073089414146,0.818332192562172,0.23334474104494637,0.46668948208989275
MAMDC4,-+,0.06853768320600126,0.955598375190597,0.05054042913912337,-1,0.10108085827824674,0.939368012776637,0.057494866529774126,0.11498973305954825
MAML1,+-,0.46710326801169233,0.35969867050020193,0.7620314586489476,1,0.7193973410004039,0.37645448323066394,0.6870294318959617,0.7529089664613279
MAML2,+-,0.21936785602499945,0.09629777664324816,0.9603630424829033,1,0.19259555328649633,0.13210130047912388,0.9302418434861967,0.26420260095824777
MAML3,--,0.2557043126768534,0.2540136926534982,0.7666116675672854,1,0.5080273853069964,0.28815879534565364,0.6909650924024641,0.5763175906913073
MAMSTR,-+,0.04090156949369498,0.9708364911276293,0.028317853680059707,-1,0.056635707360119414,0.9607004334930414,0.03023043577458362,0.06046087154916724
MAN1A1,+-,0.14000111691520079,0.08476546343514518,0.9528344990657193,1,0.16953092687029037,0.11789869952087612,0.9171229751311887,0.23579739904175223
MAN1A2,++,0.6533661513914515,0.5864759655952954,0.5359917020078242,-1,1.0719834040156484,0.5626853753137121,0.5005133470225873,1
MAN1C1,++,0.20283537999560683,0.25187298235823824,0.6521293206237354,1,0.5037459647164765,0.2863906000456308,0.5914898471366644,0.5727812000912617
MAN2A1,--,0.05010575624387872,0.6120311946040874,0.09166561909714295,-1,0.1833312381942859,0.5855578370978781,0.10244125028519278,0.20488250057038557
MAN2A2,--,0.6553944290362038,0.5263271520299256,0.6052281027736429,1,1.0526543040598513,0.5136892539356606,0.5552133242071641,1
MAN2B1,-+,0.18515156114189374,0.896290402548145,0.14672444838742196,-1,0.2934488967748439,0.8625941136208076,0.16278804471822952,0.32557608943645905
MAN2B2,+-,0.23361318657194394,0.1241374407109885,0.9421911705104026,1,0.248274881421977,0.16387177732146932,0.897273556924481,0.32774355464293864
MAN2C1,-+,0.3313589845373428,0.9388148716682155,0.14346688191769377,-1,0.28693376383538755,0.9154118183892311,0.15936573123431438,0.31873146246862877
MANBA,+-,0.48842906000650343,0.2677353413576525,0.8636153203862618,1,0.535470682715305,0.3004791238877481,0.7858772530230436,0.6009582477754962
MANBAL,+-,0.5358942896369541,0.3547977857110998,0.7921017975966553,1,0.7095955714221996,0.37274697695642256,0.7142938626511521,0.7454939539128451
MANEA,+-,0.11698170277351815,0.1115956658248941,0.88668176926041,1,0.2231913316497882,0.14949806068902577,0.8131987223362993,0.29899612137805154
MANEAL,+-,0.21232810886870895,0.08706053831315305,0.9654919412098291,1,0.1741210766263061,0.12063655030800821,0.9403947068218116,0.24127310061601642
MANF,-+,0.5725403302640644,0.8278492105107498,0.32134453883255826,-1,0.6426890776651165,0.7857061373488479,0.32700205338809035,0.6540041067761807
MANSC1,+-,0.2949663622064579,0.24982020290477047,0.8184071979238988,1,0.49964040580954094,0.2843372119552818,0.7400182523385809,0.5686744239105636
MANSC4,++,0.8593705851037391,0.6254476516240598,0.5608474456458531,-1,1.1216948912917062,0.5960529317818846,0.5214464978325348,1
MAP10,+-,0.08221218380102448,0.024464443973802468,0.9914873944307503,1,0.048928887947604936,0.024526579968058407,0.9919575633127995,0.049053159936116815
MAP1A,+-,0.29651063073043077,0.14941660069580148,0.9324170535172193,1,0.29883320139160297,0.19062286105407256,0.8776522929500342,0.3812457221081451
MAP1B,+-,0.521744178012,0.3540891357352476,0.7893494627367881,1,0.7081782714704952,0.3720054757015743,0.7112708190736938,0.7440109514031485
MAP1LC3A,++,0.03521189528032602,0.48862401101746755,0.07538087621658714,-1,0.15076175243317427,0.4806068902578143,0.08493041295916039,0.16986082591832077
MAP1LC3B,+-,0.6626050432805517,0.38640321244826037,0.7799539089666434,1,0.7728064248965207,0.39858544375998173,0.7032283823864933,0.7971708875199635
MAP1LC3B2,++,0.2521320970381333,0.7954801456094107,0.2388170486710516,-1,0.4776340973421032,0.7515970796258271,0.25342231348391514,0.5068446269678303
MAP1LC3C,-+,0.022410252586345533,0.971934231137285,0.017176075582558518,-1,0.034352151165117036,0.9621834360027378,0.01808122290668492,0.03616244581336984
MAP1S,++,0.18886843965332178,0.19551241415228504,0.8009959795191152,1,0.3910248283045701,0.23619666894820898,0.7229066849190052,0.47239333789641796
MAP2,+-,0.185377180832445,0.0846512278894052,0.9642395016921811,1,0.1693024557788104,0.11738535249828884,0.9376568560346794,0.23477070499657768
MAP2K1,+-,0.11732720994176511,0.0705597476359194,0.9593121858134412,1,0.1411194952718388,0.0985055897786904,0.9281314168377823,0.1970111795573808
MAP2K2,-+,0.3192567657974362,0.7884100068493968,0.27941151339624176,-1,0.5588230267924835,0.7447524526579968,0.2889573351585672,0.5779146703171344
MAP2K3,+-,0.5994907199580535,0.3239420819938298,0.8271225717842654,1,0.6478841639876596,0.34679443303673285,0.7498859228838695,0.6935888660734657
MAP2K4,+-,0.141451522471887,0.1085482336100403,0.9216790287338017,1,0.2170964672200806,0.1461327857631759,0.8605407255304586,0.2922655715263518
MAP2K5,+-,0.2177331876493674,0.13916058422025765,0.923945546617976,1,0.2783211684405153,0.1801848049281314,0.8640200775724389,0.3603696098562628
MAP2K6,++,0.2800235976801688,0.3416237872885799,0.5456625755512723,1,0.6832475745771598,0.36133926534337213,0.508384668035592,0.7226785306867443
MAP2K7,-+,0.06415710425326251,0.9167146101634274,0.0628862707417235,-1,0.125772541483447,0.8868355007985398,0.07107004334930413,0.14214008669860825
MAP3K1,+-,0.09235260736968896,0.06724725074854675,0.9481452777736363,1,0.1344945014970935,0.09411362080766598,0.9081679215149441,0.18822724161533197
MAP3K10,++,0.17509871704979768,0.23959398627750952,0.5919765271611208,1,0.47918797255501905,0.2760666210358202,0.5451745379876797,0.5521332420716404
MAP3K11,-+,0.39258024341015574,0.9132554992617945,0.18901530959928645,-1,0.3780306191985729,0.8829568788501027,0.2055669632671686,0.4111339265343372
MAP3K12,--,0.36408433189419254,0.38302399823289796,0.6107983366442258,1,0.7660479964657959,0.39630390143737165,0.5602897558749714,0.7926078028747433
MAP3K13,+-,0.6453811476083264,0.4143481422260738,0.7519382462997546,1,0.8286962844521476,0.4195756331279945,0.6773328770248688,0.839151266255989
MAP3K14,+-,0.39365247516693724,0.26568642591534936,0.8484738647939312,1,0.5313728518306987,0.2984827743554643,0.7697353410905773,0.5969655487109286
MAP3K19,+-,0.6411847895093459,0.42709544875222155,0.7376880515004804,1,0.8541908975044431,0.43012776637006617,0.6650125484827744,0.8602555327401323
MAP3K2,+-,0.12478810309686635,0.09392636294806138,0.9315144268039968,1,0.18785272589612276,0.12919233401779603,0.8755989048596852,0.25838466803559207
MAP3K3,-+,0.6374158305432993,0.8175732126734632,0.3377969150882687,-1,0.6755938301765374,0.7740702715035364,0.34023499885922887,0.6804699977184577
MAP3K4,+-,0.09218866485751,0.08610236392811696,0.9079868701825724,1,0.17220472785623392,0.11966689482089893,0.8408624229979466,0.23933378964179786
MAP3K5,+-,0.06747899780224645,0.06616986643622377,0.9142064093114355,1,0.13233973287244755,0.09188911704312115,0.8491900524754734,0.1837782340862423
MAP3K6,++,0.09971720417849939,0.6029130506102203,0.1573255754525434,-1,0.3146511509050868,0.5774583618526123,0.1730549851699749,0.3461099703399498
MAP3K7,+-,0.07073594731206925,0.07006437690064586,0.9096532552704358,1,0.14012875380129172,0.09747889573351586,0.8425735797399042,0.1949577914670317
MAP3K7CL,--,0.3840669435902698,0.41445092264291994,0.5540884398789812,1,0.8289018452858399,0.41968971024412505,0.5163130276066621,0.8393794204882501
MAP3K8,+-,0.5186533769981712,0.3133382728227997,0.8291408060500955,1,0.6266765456455994,0.3381245722108145,0.7516541181838923,0.676249144421629
MAP3K9,+-,0.39105488196624466,0.2518381015615693,0.8620636472116596,1,0.5036762031231387,0.2863335614875656,0.783481633584303,0.5726671229751312
MAP4,++,0.16140112310060004,0.8057275765651798,0.17384435442062934,-1,0.3476887088412587,0.7619210586356376,0.18976728268309376,0.3795345653661875
MAP4K1,-+,0.034793191766529466,0.947474382287902,0.032079368300644694,-1,0.06415873660128939,0.9273328770248688,0.03410905772302076,0.06821811544604152
MAP4K2,-+,0.023071255798018043,0.8541521063618874,0.03448467929680437,-1,0.06896935859360874,0.8157654574492357,0.03684690851015286,0.07369381702030572
MAP4K3,+-,0.04077539861975016,0.02743040002527524,0.9727071472653146,1,0.05486080005055048,0.029146703171343828,0.9551676933607118,0.058293406342687655
MAP4K4,-+,0.05252810003739638,0.9816033349769807,0.027715766524947366,-1,0.05543153304989473,0.9757015742642026,0.02971708875199635,0.0594341775039927
MAP4K5,--,0.3793536664200904,0.7194260499773306,0.34682040407399406,-1,0.6936408081479881,0.6784166096281086,0.34793520419803786,0.6958704083960757
MAP6,+-,0.19929542285677224,0.08906230008604403,0.9629749270783712,1,0.17812460017208806,0.12343143965320556,0.9357745836185262,0.24686287930641113
MAP6D1,-+,0.2813389007158265,0.805001448546539,0.25049545343882956,-1,0.5009909068776591,0.7609514031485284,0.2643737166324435,0.528747433264887
MAP7,-+,0.37946554041453195,0.8611089205715858,0.24968700212406675,-1,0.4993740042481335,0.8225530458590007,0.263118868355008,0.526237736710016
MAP7D1,+-,0.34246378523534304,0.24793526117580658,0.8498709560436063,1,0.49587052235161316,0.28302532511978096,0.7711613050422085,0.5660506502395619
MAP9,+-,0.09688586322499423,0.07811869392256221,0.9327085621412763,1,0.15623738784512442,0.10780287474332649,0.8782226785306867,0.21560574948665298
MAPK1,+-,0.03146201228184405,0.01258816918310442,0.9921624313905965,1,0.02517633836620884,0.008441706593657313,0.9931553730321697,0.016883413187314626
MAPK10,+-,0.18442968595296688,0.15698603070023054,0.8785089586706731,1,0.3139720614004611,0.19929272187999086,0.8033310517910107,0.39858544375998173
MAPK11,++,0.31684270926286157,0.6714944136216503,0.3309908015489494,-1,0.6619816030978988,0.635067305498517,0.3349304129591604,0.6698608259183207
MAPK12,-+,0.23339077129267913,0.9175083375825681,0.15056456240198207,-1,0.30112912480396414,0.8882614647501711,0.16563997262149213,0.33127994524298426
MAPK13,++,0.6033960481093764,0.6320853466392389,0.49241105395656726,-1,0.9848221079131345,0.6014715947980835,0.4648642482318047,0.9297284964636094
MAPK14,+-,0.04482405331145031,0.04678475801985148,0.9197854632869894,1,0.09356951603970295,0.059776408852384215,0.8574036048368697,0.11955281770476843
MAPK15,-+,0.46101797729561933,0.8227452007203524,0.3080417366661209,-1,0.6160834733322418,0.7795459730778006,0.3149098790782569,0.6298197581565138
MAPK1IP1L,+-,0.09269279153056133,0.036341311393250975,0.9849535565652174,1,0.07268262278650195,0.04295003422313484,0.9811202372804015,0.08590006844626968
MAPK3,++,0.46610546499753414,0.46092133992896295,0.5628032508902835,1,0.9218426798579259,0.4571070043349304,0.5229865389002966,0.9142140086698608
MAPK4,+-,0.16366802557728485,0.04207296890437601,0.9862568318736719,1,0.08414593780875201,0.05207620351357518,0.9831165868126853,0.10415240702715035
MAPK6,+-,0.06306722760908674,0.05358781337968124,0.941351885892582,1,0.10717562675936249,0.07107004334930413,0.8955624001825234,0.14214008669860825
MAPK7,+-,0.8211787993295365,0.48359881400181154,0.7016225731994443,1,0.9671976280036231,0.4761578827287246,0.63347022587269,0.9523157654574492
MAPK8,+-,0.17953238336705787,0.09235640274946248,0.9573518464776858,1,0.18471280549892496,0.12748117727583846,0.9245379876796714,0.25496235455167693
MAPK8IP1,++,0.25912285133028035,0.2789664456491834,0.7080556415096311,1,0.5579328912983668,0.310175678758841,0.6389459274469541,0.620351357517682
MAPK8IP2,++,0.1817843852831541,0.21266335888495785,0.7332671557008862,1,0.4253267177699157,0.25279488934519734,0.661761350673055,0.5055897786903947
MAPK8IP3,+-,0.664334685973023,0.4405383881419848,0.7276826746886983,1,0.8810767762839696,0.4403376682637463,0.6565708418891171,0.8806753365274926
MAPK9,+-,0.10459115950526762,0.03585435777619523,0.9867937398441493,1,0.07170871555239046,0.04226557152635181,0.9839151266255989,0.08453114305270362
MAPKAP1,+-,0.19299537893356156,0.0782663252579949,0.9692415808084571,1,0.1565326505159898,0.108145106091718,0.9483230663928816,0.216290212183436
MAPKAPK2,++,0.7442244032283241,0.5712586234524434,0.5768677235470251,1,1.1425172469048868,0.5500798539812913,0.5342231348391513,1
MAPKAPK3,-+,0.37442599978229124,0.9229572667999908,0.172475117133256,-1,0.344950234266512,0.8954483230663929,0.18856947296372348,0.37713894592744696
MAPKAPK5,+-,0.6306999709059307,0.3447621989491523,0.8122507012119144,1,0.6895243978983046,0.36419119324663474,0.73414328085786,0.7283823864932695
MAPKBP1,+-,0.6007174577312249,0.3215956531820984,0.8289055565332276,1,0.6431913063641967,0.3446840063883185,0.751368925393566,0.689368012776637
MAPRE1,--,0.7194770657269045,0.5005106823629686,0.6700851279040995,1,1.0010213647259372,0.4909308692676249,0.6054642938626511,0.9818617385352498
MAPRE2,+-,0.06144308120815181,0.03491774916328225,0.9764274749799859,1,0.0698354983265645,0.04089664613278576,0.9637234770704997,0.08179329226557153
MAPRE3,+-,0.13878849800935716,0.09692514109641466,0.9370699464447684,1,0.19385028219282932,0.1328998402920374,0.8876910791695186,0.2657996805840748
MAPT,++,0.302262317965509,0.6796277069154762,0.3184634152873777,-1,0.6369268305747554,0.642083048140543,0.32426420260095823,0.6485284052019165
MARC1,--,0.25891908541029723,0.5417298220845964,0.32528010158660553,-1,0.6505602031732111,0.5256103125712982,0.33019621263974447,0.6603924252794889
MARC2,--,0.6544800185180354,0.6099242659099802,0.5233115551103158,-1,1.0466231102206316,0.5838466803559206,0.48921971252566737,0.9784394250513347
MARCH1,--,0.5052563883192085,0.4380604147437656,0.6589588791623674,1,0.8761208294875312,0.4383413187314625,0.5970225872689938,0.876682637462925
MARCH10,+-,0.4018649128624782,0.31159332449906485,0.7954801356970536,1,0.6231866489981297,0.33686972393337894,0.71720282911248,0.6737394478667579
MARCH11,+-,0.331569697723168,0.20340908777300767,0.8940302673585715,1,0.40681817554601535,0.2440679899612138,0.8222678530686744,0.4881359799224276
MARCH2,-+,0.0018842413362750632,0.8947415938343046,0.003508060458903787,-1,0.007016120917807574,0.8610540725530459,0.003137120693588866,0.006274241387177732
MARCH3,-+,0.6488817161736454,0.8097542547462304,0.34852248909702965,-1,0.6970449781940593,0.7652292950034223,0.3490759753593429,0.6981519507186859
MARCH4,+-,0.3008218179854047,0.14299540775186256,0.9372901862752417,1,0.2859908155037251,0.1836641569701118,0.8881473876340407,0.3673283139402236
MARCH5,+-,0.053867658699797,0.0489347135765016,0.9369759140455294,1,0.0978694271530032,0.06331279945242985,0.8875770020533881,0.1266255989048597
MARCH6,+-,0.03065537294257975,0.02680430405093572,0.9563001968995917,1,0.05360860810187144,0.028005932010038787,0.9225986767054529,0.05601186402007757
MARCH7,+-,0.07150641885089716,0.049805271991586096,0.959922793329655,1,0.09961054398317219,0.06485284052019165,0.9296144193474789,0.1297056810403833
MARCH8,+-,0.5267442835385012,0.3577303238688719,0.7866769586481476,1,0.7154606477377438,0.3749144421629021,0.7085900068446269,0.7498288843258042
MARCH9,++,0.2971176550430713,0.3171627355757062,0.6736558872227332,1,0.6343254711514124,0.3412616929044034,0.6090006844626967,0.6825233858088068
MARCKS,+-,0.4286194010167521,0.24060149059300864,0.8789047664871196,1,0.4812029811860173,0.276922199406799,0.8037303216974675,0.553844398813598
MARCO,-+,0.4709980410826118,0.8805265361578354,0.24318063507025914,-1,0.4863612701405183,0.8445128907141227,0.2571868583162218,0.5143737166324436
MARK1,+-,0.0594983455516645,0.04061957406334853,0.9655438190393173,1,0.08123914812669707,0.049794661190965095,0.9405658224960073,0.09958932238193019
MARK2,+-,0.31331888500943017,0.22358142773620537,0.8666654111521327,1,0.44716285547241075,0.2615788272872462,0.7888432580424367,0.5231576545744924
MARK3,-+,0.8280417973905415,0.6560605418650834,0.529953418023419,-1,1.059906836046838,0.6218913985854437,0.4942391056354095,0.988478211270819
MARK4,++,0.07365674181431534,0.10787488911069389,0.7425152690048433,1,0.21574977822138777,0.1455624001825234,0.6682067077344285,0.2911248003650468
MARS,--,0.19208565457570465,0.2383370807871849,0.6695686710422836,1,0.4766741615743698,0.27469769564225416,0.6047227926078029,0.5493953912845083
MARS2,+-,0.049884851971477136,0.047817291545755904,0.9311438505306434,1,0.09563458309151181,0.06131644992014602,0.8750285192790326,0.12263289984029203
MARVELD1,++,0.20259104636288308,0.6656850824404205,0.2482642270543804,-1,0.4965284541087608,0.6303331051791011,0.26197809719370296,0.5239561943874059
MARVELD2,-+,0.011464323875104506,0.9658560852583675,0.010641570509532657,-1,0.021283141019065314,0.953171343828428,0.010209901893680129,0.020419803787360257
MARVELD3,-+,0.12125057718146483,0.9804743478679392,0.04861303517250121,-1,0.09722607034500241,0.973762263289984,0.05504220853296829,0.11008441706593658
MAS1,-+,0.058842116065645864,0.9682367056291683,0.03883125736215497,-1,0.07766251472430993,0.9565366187542779,0.04243668720054757,0.08487337440109514
MASP1,++,0.13049427906506464,0.17627310003244193,0.693562995314589,1,0.35254620006488385,0.21885694729637234,0.6258270590919461,0.4377138945927447
MASP2,--,0.026163004774237,0.05684080561369698,0.5523942580090004,1,0.11368161122739397,0.07660278348163359,0.5147729865389002,0.15320556696326718
MAST1,-+,0.10331202291822263,0.980533373062443,0.04456014579118517,-1,0.08912029158237034,0.9738193018480493,0.04939539128450833,0.09879078256901666
MAST2,+-,0.34964880072483423,0.14952769488833528,0.9358541593858604,1,0.29905538977667057,0.1906798996121378,0.8851243440565822,0.3813597992242756
MAST3,+-,0.3127571906914146,0.14416043481560917,0.9374441871389333,1,0.28832086963121834,0.18503308236367785,0.8887177732146931,0.3700661647273557
MAST4,-+,0.180894852472869,0.9590659118573912,0.0905805707141365,-1,0.181161141428273,0.9438170203057267,0.10107232489162674,0.20214464978325347
MASTL,+-,0.11621055551357096,0.07044684722818018,0.9589346547058977,1,0.14089369445636035,0.09810631987223363,0.9273328770248688,0.19621263974446726
MAT1A,+-,0.5091937836179918,0.3364028258694274,0.8051195987461945,1,0.6728056517388548,0.3578599133013917,0.7271845767738991,0.7157198266027834
MAT2A,--,0.03854543927320478,0.08859876340406753,0.29800506092188855,1,0.17719752680813505,0.12268993839835729,0.3058977869039471,0.24537987679671458
MAT2B,+-,0.09821619997293796,0.07042237811781973,0.9478182906321233,1,0.14084475623563947,0.09804928131416837,0.9073123431439654,0.19609856262833675
MATK,++,0.3655191628540094,0.43057239246495765,0.4455967123093074,1,0.8611447849299153,0.43229523157654576,0.42801733972165185,0.8560346794433037
MATN1,++,0.5659515783437119,0.5683878628609509,0.509028496142599,-1,1.018056992285198,0.5481405430070728,0.4779260780287474,0.9558521560574949
MATN2,++,0.49833189766117414,0.44746465190401535,0.6339972110224888,1,0.8949293038080307,0.4455281770476842,0.5770590919461556,0.8910563540953684
MATN3,-+,0.10643593381366921,0.9421804590913517,0.07802009057143185,-1,0.1560401811428637,0.9204312114989733,0.08812457221081452,0.17624914442162903
MATN4,++,0.2413851578341658,0.7871483926276924,0.23606183188044744,-1,0.4721236637608949,0.7437257586128223,0.25085557837097877,0.5017111567419575
MATR3,+-,0.0839910959498154,0.07650773187947743,0.9182261157605662,1,0.15301546375895486,0.10563540953684691,0.8552361396303901,0.21127081907369383
MAU2,--,0.3854362909174731,0.6383421355480984,0.38600200677062846,-1,0.7720040135412569,0.6068332192562172,0.3817020305726671,0.7634040611453342
MAVS,++,0.43616140375289747,0.7122671091426092,0.37829513202698706,-1,0.7565902640539741,0.6712297513118869,0.3748003650467716,0.7496007300935432
MAX,-+,0.23907222876340764,0.8833002652957633,0.18091778691294158,-1,0.36183557382588316,0.8475929728496464,0.19729637234770706,0.3945927446954141
MAZ,++,0.1911703822430535,0.5750717614201991,0.25818306316395656,-1,0.5163661263279131,0.5529888204426192,0.27150353639060004,0.5430070727812001
MB,-+,0.2458182433111358,0.9276775719546125,0.14411530589934035,-1,0.2882306117986807,0.9016084873374401,0.16010723248916267,0.32021446497832534
MB21D1,-+,0.09615153137357116,0.9513948844714157,0.06717380736668281,-1,0.13434761473336562,0.9330937713894593,0.07626055213324207,0.15252110426648413
MB21D2,+-,0.03984606404147754,0.029862069354096778,0.9655171410190786,1,0.059724138708193555,0.03245493953912845,0.940508783937942,0.0649098790782569
MBD1,+-,0.2837752320755532,0.20101338356325926,0.8807382939984476,1,0.4020267671265185,0.24212867898699522,0.8061829796942733,0.48425735797399044
MBD2,+-,0.15896591501382565,0.06032178683571703,0.9771207242833211,1,0.12064357367143407,0.08190736938170202,0.9652064795801962,0.16381473876340405
MBD3,++,0.0240043433719416,0.7646662064964278,0.04256175478973314,-1,0.08512350957946628,0.7209673739447867,0.04711384896189824,0.09422769792379648
MBD3L1,-+,0.08158668092721193,0.8602441760573412,0.09297432753965693,-1,0.18594865507931385,0.8215263518138262,0.10403832991101986,0.2080766598220397
MBD4,-+,0.8220844040098787,0.6623038303114666,0.5235305036034053,-1,1.0470610072068105,0.6272530230435774,0.48944786675792834,0.9788957335158567
MBD5,+-,0.0902254452067144,0.0662062421536471,0.9480369969948619,1,0.1324124843072942,0.0921743098334474,0.9078827287246178,0.1843486196668948
MBD6,+-,0.6165643813444361,0.3447521975169335,0.8117312951064336,1,0.689504395033867,0.36413415468856947,0.7335158567191421,0.7282683093771389
MBIP,+-,0.07101378793393574,0.08769236270685903,0.8418052025068997,1,0.17538472541371805,0.121720282911248,0.7637462924937257,0.243440565822496
MBL2,++,0.24932390073651428,0.7805931969314874,0.24392593767165086,-1,0.4878518753433017,0.73642482318047,0.2576431667807438,0.5152863335614876
