gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
RP11-19G24.1,-+,0.3854037223856286,0.4429584941894397,0.4536165509396753,1,0.8859169883788794
RP11-19G24.2,--,0.19243308290555097,0.9657563526470985,0.08370352306816987,-1,0.16740704613633975
RP11-19H6.1,-+,0.6204562966422471,0.5330366128995011,0.5673125450050189,1,1.0660732257990022
RP11-19J3.5,--,0.4204082810671702,0.8593954196982359,0.261619512828589,-1,0.523239025657178
RP11-19J5.1,++,0.560380318625723,0.4069042030334544,0.7388443935712513,1,0.8138084060669089
RP11-19N8.2,++,0.1388525662666113,0.060442076997191334,0.9746925134183955,1,0.12088415399438267
RP11-19N8.3,-+,0.12045511207883584,0.6015037779920439,0.18136383920313803,-1,0.36272767840627607
RP11-19N8.6,++,0.1276405504984038,0.11003822353498893,0.9053253836046381,1,0.22007644706997787
RP11-19P22.10,-+,8.342591063027438e-4,0.00354080631104132,0.16102441575523152,1,0.00708161262208264
RP11-19P22.2,--,0.7746888653970222,0.7310659969840978,0.44899099168971923,-1,0.8979819833794385
RP11-19P22.3,++,0.82134870380883,0.48209195275416067,0.7029880260250553,1,0.9641839055083213
RP11-19P22.6,++,0.21201413640875763,0.17998003398908505,0.8644781377739599,1,0.3599600679781701
RP11-19P22.7,++,0.3271372840080575,0.26150573656833187,0.8234361502306928,1,0.5230114731366637
RP11-1E1.2,-+,0.75139985792986,0.5661659661907661,0.5884764332367401,1,1.1323319323815322
RP11-1E11.1,--,0.5393950258452034,0.8174977651848929,0.3295243625197208,-1,0.6590487250394416
RP11-1E11.2,+-,0.2914279083050704,0.5113482998800549,0.3587401755508692,-1,0.7174803511017384
RP11-1G11.2,--,0.4347955417288423,0.7683030088117551,0.343312142936113,-1,0.686624285872226
RP11-1H15.1,++,0.26353474074214767,0.21194474789082343,0.85452865375482,1,0.42388949578164686
RP11-1H8.1,-+,0.07428237733239919,0.40867596273250284,0.14169399082431408,-1,0.28338798164862816
RP11-1H8.4,++,0.28470389554428127,0.19828883458232802,0.8843577835875389,1,0.39657766916465603
RP11-1H8.6,++,0.424651904298866,0.3428565967795805,0.7629797376085885,1,0.685713193559161
RP11-1J11.1,--,0.5968082499522439,0.8339132186292322,0.3146368041285945,-1,0.629273608257189
RP11-1J4.1,+-,0.5589207307508417,0.6562361112525236,0.46174546673431127,-1,0.9234909334686225
RP11-1K3.1,-+,0.21408016605935096,0.6825567652441854,0.2532082945428958,-1,0.5064165890857916
RP11-1O2.2,+-,0.82134870380883,0.5402808950254854,0.6435356141130145,1,1.0805617900509707
RP11-1O7.1,+-,0.19982567399702655,0.613447215937198,0.2582357473436851,-1,0.5164714946873702
RP11-200A13.1,-+,0.20188101903097952,0.6985297452738057,0.2388790302023939,-1,0.4777580604047878
RP11-200A13.2,++,0.2144454275075181,0.17267691734045842,0.8785286594568944,1,0.34535383468091685
RP11-200A13.3,--,0.05550720211279393,0.8804356315447872,0.06496560006643672,-1,0.12993120013287343
RP11-201K10.3,++,0.041778600541072554,0.030401049123647682,0.967004162072773,1,0.060802098247295364
RP11-201O14.1,++,0.16612201839352778,0.11524736505819605,0.9286431907137972,1,0.2304947301163921
RP11-201O14.2,-+,0.11938826463190651,0.44588144521815337,0.19915403596330872,-1,0.39830807192661744
RP11-203F10.1,-+,0.18389829096491955,0.2818648320886661,0.37179816991313364,1,0.5637296641773322
RP11-203F10.6,-+,0.13618968093070175,0.48207076364423757,0.21516473497517896,-1,0.4303294699503579
RP11-203I16.7,-+,0.498757363434721,0.5994576747490971,0.4634289614506236,-1,0.9268579229012472
RP11-203I2.2,-+,0.32051584802315436,0.4184174140985508,0.40178342681090995,-1,0.8035668536218199
RP11-203L2.3,--,0.427541982657314,0.7687359487435961,0.34018721979819644,-1,0.6803744395963929
RP11-203M5.6,--,0.14804276749595563,0.9890289580770262,0.034780672976239164,-1,0.06956134595247833
RP11-203P23.2,-+,0.19059107351422205,0.208538230376806,0.7683584474605989,1,0.417076460753612
RP11-204C16.4,--,0.454545896666697,0.8937370658704373,0.222766258084922,-1,0.445532516169844
RP11-204E4.4,++,0.7641339471126584,0.453065490422496,0.7270668167436204,1,0.906130980844992
RP11-204K16.1,+-,0.18248508008596803,0.24245339790459164,0.6131339848844888,1,0.4849067958091833
RP11-204M4.1,++,0.4558003418341002,0.35948568645635076,0.7563852900782575,1,0.7189713729127015
RP11-204M4.2,++,0.278426637970023,0.09815035110365347,0.9619890848174488,1,0.19630070220730694
RP11-205A8.3,-+,0.010505751663831246,0.6257363737222724,0.025077566851997645,-1,0.05015513370399529
RP11-205M3.1,--,0.34605600492278216,0.9029067430185743,0.19660850082467568,-1,0.39321700164935136
RP11-206F17.2,-+,0.06042587716142417,0.23869545790725702,0.1289476258782506,-1,0.2578952517565012
RP11-206L10.17,+-,0.043364103829758686,0.07331094416318322,0.718887685197908,1,0.14662188832636644
RP11-206L10.2,++,0.12982734475918573,0.07242684614762271,0.9621849816030064,1,0.14485369229524542
RP11-206L10.8,--,0.16843684687624766,0.9004152824764775,0.13559751970453504,-1,0.2711950394090701
RP11-206P5.1,-+,0.21628751761784798,0.27084880563991304,0.6212894729690868,1,0.5416976112798261
RP11-206P5.2,-+,0.10251219614698831,0.43761070577903177,0.1785076752093992,-1,0.3570153504187984
RP11-207F8.1,++,0.15285887201255255,0.04012480901006884,0.9869541841710996,1,0.08024961802013768
RP11-208C17.4,++,0.5374857032548477,0.35360704617369376,0.793706668690402,1,0.7072140923473875
RP11-208G20.2,+-,0.4935711912656011,0.42689775983408795,0.6703079620484383,1,0.8537955196681759
RP11-208G20.3,--,0.0216660783894864,0.9485448521609873,0.02159003043797118,-1,0.04318006087594236
RP11-208P4.1,-+,0.22526708918060828,0.46414041581764015,0.3104583005203202,-1,0.6209166010406404
RP11-209A2.1,+-,0.5468550336898699,0.46859386834165967,0.6348784737131066,1,0.9371877366833193
RP11-209D20.2,-+,0.2865693265807641,0.7198356841717296,0.29296451663327805,-1,0.5859290332665561
RP11-209M4.1,-+,0.1537954549783831,0.1943743018296167,0.7115616983211576,1,0.3887486036592334
RP11-20B24.3,-+,0.057058417985359086,0.11736386886927679,0.3720217043008561,1,0.23472773773855357
RP11-20D14.4,--,0.008919834632009616,0.9185184114833156,0.012299692575732593,-1,0.024599385151465186
RP11-20E23.1,++,0.7087190845825295,0.42601361071698746,0.7481581279077237,1,0.8520272214339749
RP11-20I20.1,-+,0.13805822632952336,0.19107614575107965,0.65570626528084,1,0.3821522915021593
RP11-20I23.1,-+,0.059923322502305906,0.4200239696798278,0.11928971374061605,-1,0.2385794274812321
RP11-20I23.3,--,0.5533775714565199,0.7994117648464338,0.35107696976637487,-1,0.7021539395327497
RP11-20I6.1,++,0.2105533564267689,0.15088345921612548,0.9069733804765098,1,0.30176691843225095
RP11-20L24.1,++,0.40846024608678616,0.32708882236230113,0.7768666916764086,1,0.6541776447246023
RP11-20O24.1,-+,0.16560033218466882,0.2716165753175807,0.2727449789431565,1,0.5432331506351614
RP11-20O24.4,-+,0.365072205306422,0.521404426191967,0.4111982656856244,-1,0.8223965313712488
RP11-20P5.2,-+,0.03809154177638765,0.5396922390529308,0.0777607968070467,-1,0.1555215936140934
RP11-210H10__A.1,--,0.13224262148984853,0.9444041775222198,0.08860314237623222,-1,0.17720628475246444
RP11-210K20.6,--,0.3714980064016665,0.8706850485302782,0.23805501012855698,-1,0.47611002025711396
RP11-210L7.1,+-,0.3202413377422095,0.3912216291033766,0.46813260084607494,1,0.7824432582067532
RP11-210N13.1,--,0.3201747906121614,0.9506695974504266,0.12137068175785345,-1,0.2427413635157069
RP11-211A18.1,--,0.6488989589548022,0.7759300404561797,0.3897641104812482,-1,0.7795282209624964
RP11-211A18.2,--,0.2299627184123635,0.8488152597250784,0.19858481439740172,-1,0.39716962879480344
RP11-211G3.2,++,0.45102378985340363,0.2693235367155486,0.8579660487388169,1,0.5386470734310972
RP11-211N8.3,--,0.1519352755936475,0.9152288438633844,0.11793327093865287,-1,0.23586654187730574
RP11-211N8.6,--,0.13022076369216407,0.990640286308301,0.030290504735125415,-1,0.06058100947025083
RP11-212D19.4,--,0.8271295707430956,0.6859218334694758,0.5006793233003158,-1,1.0013586466006317
RP11-212D19.5,+-,0.3551243376290566,0.5307441945349325,0.40168688050412743,-1,0.8033737610082549
RP11-212D3.2,++,0.3202413377422095,0.19123243972152856,0.9025908038559625,1,0.3824648794430571
RP11-212F11.1,++,0.45939111265304866,0.3584299689981743,0.7598642584839449,1,0.7168599379963486
RP11-212J19.1,++,0.4917215767469777,0.24545246815365407,0.8797820240589735,1,0.49090493630730814
RP11-212P7.1,-+,0.09230369602809597,0.5863296523196915,0.15034928121699054,-1,0.3006985624339811
RP11-213G2.1,--,0.12888318789510375,0.977845137007999,0.053933394597471616,-1,0.10786678919494323
RP11-213G2.3,-+,0.3699056472095532,0.3714325581922766,0.6520048994093653,1,0.7428651163845532
RP11-213G2.5,-+,0.2519117165500102,0.3075753677221831,0.5924342881467045,1,0.6151507354443662
RP11-213L8.1,+-,0.7963134855321365,0.5926225434887837,0.5748040482070937,-1,1.1496080964141875
RP11-213N20.1,-+,0.8536073939859707,0.6259123137039578,0.5597218800046714,-1,1.1194437600093428
RP11-214J9.1,--,0.06271550628964977,0.9910970051686154,0.021625741390429543,-1,0.04325148278085909
RP11-214K3.25,++,0.5919631743186186,0.31623251058588103,0.8326411618053893,1,0.6324650211717621
RP11-214K3.5,-+,0.06964964117263148,0.79182966821399,0.09570994199594297,-1,0.19141988399188595
RP11-214N15.5,-+,0.10253354453342386,0.12293441286695822,0.8150133800817362,1,0.24586882573391644
RP11-214N16.2,-+,0.19775307736401687,0.5897073740524174,0.2613981262743031,-1,0.5227962525486062
RP11-214O14.1,--,0.28339976098065894,0.9031468553973577,0.1805443043592898,-1,0.3610886087185796
RP11-215A19.2,--,0.7855588440546326,0.7119680044318686,0.47075246422785405,-1,0.9415049284557081
RP11-215A21.2,++,0.2687248927482328,0.1307240428671918,0.9424541357579113,1,0.2614480857343836
RP11-215C7.3,+-,0.44164695768267703,0.7353647920872554,0.3673369313218244,-1,0.7346738626436488
RP11-215D10.1,--,0.34833033236132016,0.8967819246851985,0.20431571320349462,-1,0.40863142640698924
RP11-215G15.4,--,0.054469661962546524,0.9915899469500692,0.019195110983376486,-1,0.03839022196675297
RP11-215H18.5,++,0.7455950205881793,0.4259391424318554,0.7500261825725559,1,0.8518782848637108
RP11-215I16.1,+-,0.22526634195546916,0.22554377124591607,0.7875988183663866,1,0.45108754249183214
RP11-215P8.1,--,0.5542696994640189,0.7914064971957024,0.359293856847946,-1,0.718587713695892
RP11-216F5.1,+-,0.4917215767469777,0.3854693238011336,0.7377995184787383,1,0.7709386476022672
RP11-216L13.16,+-,0.82134870380883,0.5473253395713682,0.6352459759609744,1,1.0946506791427364
RP11-216L13.17,-+,0.18712177481953146,0.7377218296124122,0.2156412265066071,-1,0.4312824530132142
RP11-216L13.21,--,0.47926193004344675,0.84777004477415,0.2858584333615142,-1,0.5717168667230283
RP11-216M21.1,--,0.14968693567839533,0.8202940943447152,0.15999219529007674,-1,0.3199843905801535
RP11-216M21.4,+-,0.1350899751511271,0.19757784295805872,0.5998355867125972,1,0.39515568591611744
RP11-216M21.8,+-,0.1730764854107054,0.230247395606365,0.6296401804622892,1,0.46049479121273
RP11-216M21.9,+-,0.6076318585803538,0.5683486326531931,0.5272473853241259,-1,1.0544947706482517
RP11-216N14.10,++,0.5313007720406466,0.34475850372442696,0.8014510414562787,1,0.6895170074488539
RP11-216N14.5,-+,0.5967039529105902,0.5328335606141521,0.5456856746884539,1,1.0656671212283042
RP11-216N14.7,--,0.435686958853143,0.8331702314707697,0.2916335756503374,-1,0.5832671513006747
RP11-216N21.1,-+,0.4646186748311193,0.3759436199250179,0.736656498723314,1,0.7518872398500358
RP11-216N21.2,++,0.7167544868076996,0.4400846906905323,0.7357159022630585,1,0.8801693813810646
RP11-216P16.4,++,0.2073431123243121,0.15822315127982794,0.8950804954522991,1,0.3164463025596559
RP11-216P16.6,+-,0.4672058639443636,0.49346325625677473,0.4850170679570191,-1,0.9700341359140382
RP11-216P16.7,-+,0.09790860195226651,0.1438687468582055,0.6841875005456726,1,0.287737493716411
RP11-216P6.2,--,0.35717063908701274,0.893134006424986,0.21043890111133914,-1,0.4208778022226783
RP11-217F16.1,+-,0.22162850450430216,0.6996462701851004,0.2541775803152572,-1,0.5083551606305144
RP11-217O12.1,++,0.0037965774836880846,0.007508571061817481,0.8483464811647428,1,0.015017142123634962
RP11-218C23.1,--,0.07530698328764092,0.9373951079435746,0.06297961146515,-1,0.1259592229303
RP11-218D6.3,++,0.3792518376373676,0.2766613692888287,0.8305186241766729,1,0.5533227385776573
RP11-218E15.1,--,0.6376550245648227,0.7743207071114063,0.3902502195521421,-1,0.7805004391042842
RP11-218F4.2,--,0.29268399041211784,0.8079520057078831,0.2547997465766368,-1,0.5095994931532736
RP11-219A15.1,--,0.1218586338589144,0.9909584145848744,0.029215419495409584,-1,0.05843083899081917
RP11-219G10.1,--,0.010453059208975895,0.9739642348877419,0.008763282684454896,-1,0.017526565368909792
RP11-219G17.6,-+,0.004181300558489779,0.009769796018029717,0.7567838565501144,1,0.019539592036059435
RP11-219H23.1,++,0.41410432301229727,0.30653867250515215,0.808172553924233,1,0.6130773450103043
RP11-219H23.2,++,0.22869624626892418,0.18171599612809872,0.8752937685522197,1,0.36343199225619743
RP11-219I21.1,++,0.30514456836962606,0.2063351640760421,0.8832339813906734,1,0.4126703281520842
RP11-21C4.4,--,0.1568095957415771,0.8579974865575835,0.1504203763496358,-1,0.3008407526992716
RP11-21C4.5,-+,0.48045484329816956,0.39094123777594586,0.7228985555549577,1,0.7818824755518917
RP11-21G15.1,++,0.18991248873349068,0.07876096293137969,0.968664335968415,1,0.15752192586275937
RP11-21G20.4,-+,0.3835781839947944,0.7250631105192381,0.34612131406909025,-1,0.6922426281381805
RP11-21I4.2,++,0.19713131307866177,0.10470093021148122,0.9508284249148802,1,0.20940186042296244
RP11-21I4.3,+-,0.18974655169044327,0.4248619618518428,0.28125473869275724,-1,0.5625094773855145
RP11-21I4.4,+-,0.41224681560352217,0.6914274205122803,0.37754747816647444,-1,0.7550949563329489
RP11-21M7.2,++,0.056756663317011534,0.05747133205623942,0.9157355604809763,1,0.11494266411247885
RP11-220D10.1,--,0.7410620308296987,0.7277101590390777,0.45076822589284543,-1,0.9015364517856909
RP11-220H4.2,+-,0.7087625058606769,0.4969871799604522,0.6716334373568401,1,0.9939743599209044
RP11-220H4.6,-+,0.3258017997931687,0.5999574612582775,0.3610660170018985,-1,0.722132034003797
RP11-220I1.4,--,0.48259103151568683,0.7682980918951097,0.3603855803151947,-1,0.7207711606303894
RP11-221H10.1,+-,0.82134870380883,0.5606033224903367,0.6188677218300199,1,1.1212066449806735
RP11-221H10.2,-+,0.5278062960402861,0.4939576536416668,0.5611801335599681,1,0.9879153072833337
RP11-222O23.1,-+,0.2038964275402895,0.5402725083076386,0.27678701766496744,-1,0.5535740353299349
RP11-223J15.2,-+,0.07493667110957006,0.09630855919006527,0.8182834372070389,1,0.19261711838013054
RP11-223J6.1,++,0.3202413377422095,0.2717450693068146,0.8024262766127228,1,0.5434901386136292
RP11-224O19.4,+-,0.5399953776389086,0.5586677927554686,0.50097399703483525,-1,1.0019479940696705
RP11-224O19.5,--,0.2709890035194881,0.894568728272104,0.18450022914481892,-1,0.36900045828963784
RP11-224P11.1,+-,0.4096156593374264,0.33811144106617713,0.7605908065540103,1,0.6762228821323543
RP11-225B17.1,++,0.09773498771431138,0.03078331228933013,0.9891587702521856,1,0.06156662457866026
RP11-225N10.3,--,0.22501911911702657,0.8109172721982446,0.21512871916252582,-1,0.43025743832505164
RP11-226E21.4,--,0.3059476722483303,0.9133835986761865,0.17553097799725684,-1,0.3510619559945137
RP11-226F19.1,--,0.44596936023277545,0.7644971311801261,0.3501999719453514,-1,0.7003999438907028
RP11-226L15.1,+-,0.4691896258755921,0.44364100407594353,0.6106015804411453,1,0.8872820081518871
RP11-226P1.1,-+,0.7746888653970222,0.6174353463711546,0.5524398804517914,-1,1.1048797609035828
RP11-227D13.2,++,0.4546786006011808,0.3418523784992292,0.7804121340940774,1,0.6837047569984585
RP11-227G15.6,+-,0.07985076393051231,0.14971333165750272,0.40967563408826035,1,0.29942666331500545
RP11-227H15.7,-+,0.30001024364748846,0.3888968099701175,0.39694240805705955,1,0.777793619940235
RP11-227H4.1,++,0.3271372840080575,0.1487492909070094,0.9354377317606086,1,0.2974985818140188
RP11-228G3.1,++,0.4653372205670264,0.31356047863475134,0.8180390447269543,1,0.6271209572695027
RP11-228M15.1,-+,0.3204156500071561,0.4510720992888609,0.39503877866774284,-1,0.7900775573354857
RP11-228O6.2,-+,0.6618353311609162,0.6528612219566189,0.49873939831374936,-1,0.9974787966274987
RP11-229A12.2,-+,0.3286866842411982,0.5000674815293688,0.3903547635274257,-1,0.7807095270548514
RP11-229C3.4,++,0.3202413377422095,0.18048210670570672,0.9118605041992345,1,0.36096421341141344
RP11-229M1.2,-+,0.34006679535578577,0.6882654681970415,0.33897596832308385,-1,0.6779519366461677
RP11-229P13.2,-+,0.2770015393234253,0.3135392841869638,0.6414178326727833,1,0.6270785683739276
RP11-229P13.27,++,0.25568885739257174,0.15525362718796237,0.9198861633714057,1,0.31050725437592475
RP11-22B10.3,--,0.24584441352113665,0.9497507550971608,0.11643395859243957,-1,0.23286791718487915
RP11-22B23.1,--,0.7700706390838709,0.7333220835164024,0.44624666983937544,-1,0.8924933396787509
RP11-22B23.2,+-,0.43955017241996297,0.4006825160093898,0.6720972471376632,1,0.8013650320187796
RP11-22C11.1,++,0.3271372840080575,0.24958142141283365,0.8402683344934498,1,0.4991628428256673
RP11-22C8.1,--,0.43420926293967765,0.8450645568641172,0.27965704838939526,-1,0.5593140967787905
RP11-22K10.1,++,0.82134870380883,0.5083525857200772,0.677996934019227,1,1.0167051714401545
RP11-22N12.2,++,0.5934240524067713,0.38732896725330523,0.7704004658185815,1,0.7746579345066105
RP11-230C9.1,++,0.17420134787725516,0.08966497977937245,0.9584467309975583,1,0.1793299595587449
RP11-231C14.4,-+,0.3197816289545816,0.37795954959795625,0.5232148955396033,1,0.7559190991959125
RP11-231C14.5,++,0.4738045404133323,0.33827064875359114,0.7926448324177106,1,0.6765412975071823
RP11-231C14.6,-+,0.902017692896784,0.5713267434246655,0.6186234703489606,1,1.142653486849331
RP11-231C14.8,+-,0.4707540898272652,0.6777385441329868,0.41272091992630655,-1,0.8254418398526131
RP11-231C18.3,++,0.4590476592164593,0.21432758063666815,0.8992198132133267,1,0.4286551612733363
RP11-231E6.3,++,0.6783747235229711,0.43540956430378785,0.7355936740317601,1,0.8708191286075757
RP11-231I13.2,++,0.6734111475874895,0.46688603840497483,0.6994073864887415,1,0.9337720768099497
RP11-231N9.1,--,0.26078451968087685,0.912549745084763,0.16426721871009087,-1,0.32853443742018174
RP11-231P20.2,-+,0.16246270344217628,0.2547218598169933,0.40149709702758596,1,0.5094437196339866
RP11-231P20.5,++,0.3315472853255983,0.13361059001433345,0.944360059815798,1,0.2672211800286669
RP11-231P20.6,-+,0.5443488260311076,0.6709286614867432,0.4475558124309992,-1,0.8951116248619984
RP11-232A1.2,-+,0.38687936230687886,0.6652154109076887,0.37588118564776085,-1,0.7517623712955217
RP11-232D9.1,--,0.15234407448719178,0.8420481191578418,0.15393696291359515,-1,0.3078739258271903
RP11-232D9.2,++,0.5651121793358956,0.40989615387264455,0.7367327271445806,1,0.8197923077452891
RP11-232D9.4,--,0.7746888653970222,0.6977598862397247,0.48456491277476776,-1,0.9691298255495355
RP11-232L2.1,-+,0.4566232953935859,0.42652258032991003,0.6350527696005129,1,0.8530451606598201
RP11-234A1.1,-+,0.17594858289835053,0.2693817618865998,0.4034426681911324,1,0.5387635237731996
RP11-234B24.5,+-,0.6737449591000689,0.6684383110391681,0.4910376485176638,-1,0.9820752970353276
RP11-234B24.6,-+,0.10523868312291162,0.1857907950958519,0.3951528939129342,1,0.3715815901917038
RP11-234N17.1,--,0.6719943656912872,0.738869414008076,0.4312625954536027,-1,0.8625251909072054
RP11-234P3.2,++,0.21312058453041668,0.18069151749690268,0.8642691063988146,1,0.36138303499380536
RP11-234P3.4,+-,0.38734504040993023,0.6760331871034623,0.3714611053041518,-1,0.7429222106083035
RP11-235D19.2,+-,0.22611979790126402,0.774335365119117,0.23152729975382505,-1,0.4630545995076501
RP11-235D19.4,--,0.7584528563312444,0.7397886554442213,0.4383790874794873,-1,0.8767581749589746
RP11-235E17.2,-+,0.13009858194160656,0.16688516597608966,0.7362420320610951,1,0.3337703319521793
RP11-235E17.5,++,0.0591909462355746,0.06826799064206882,0.8806547151120989,1,0.13653598128413763
RP11-235G24.2,--,0.916654648810018,0.6376251483768381,0.5540381056383945,-1,1.108076211276789
RP11-235P11.1,+-,0.3846532172875773,0.6662026939881319,0.374203714921457,-1,0.748407429842914
RP11-236F9.2,--,0.6146320619324023,0.7476441985586486,0.41277795959483304,-1,0.8255559191896661
RP11-236P24.1,++,0.3858646381702441,0.2204191324060809,0.8895264617269618,1,0.4408382648121618
RP11-237P21.1,--,0.7686501685398881,0.7032129563629218,0.478534494684265,-1,0.95706898936853
RP11-239C9.1,--,0.019616032446401963,0.9983136947044782,0.004090574058317671,-1,0.008181148116635341
RP11-23A22.1,-+,0.47193245307271403,0.4346569163377475,0.6341304484604876,1,0.869313832675495
RP11-23B5.2,-+,0.46930681450378553,0.44769152262051626,0.6010809585251209,1,0.8953830452410325
RP11-23B7.4,--,0.38687936230687886,0.8894756561077604,0.2206650204555522,-1,0.4413300409111044
RP11-23E10.4,++,0.4456641044275974,0.21588326599240043,0.8979494897792768,1,0.43176653198480086
RP11-23E10.5,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
RP11-23E10.7,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
RP11-23F23.3,+-,0.532171302993588,0.4520813572065093,0.6542816551265486,1,0.9041627144130187
RP11-23J18.1,++,0.5699942189872436,0.3645810769632243,0.7890820646053524,1,0.7291621539264486
RP11-23J9.3,++,0.12871559660776355,0.09164739695172391,0.9379651500533375,1,0.18329479390344783
RP11-23J9.6,-+,0.7215911909017512,0.596649105065517,0.5525834088121162,-1,1.1051668176242324
RP11-23J9.7,--,0.21616426327103908,0.9179941199755672,0.14399844251458505,-1,0.2879968850291701
RP11-240B13.2,-+,0.41828937438189684,0.36976522944905965,0.712552907900338,1,0.7395304588981193
RP11-240E2.2,+-,0.759032753482619,0.5277433836121723,0.6458964990468471,1,1.0554867672243446
RP11-240G22.1,+-,0.12782786104343533,0.22142269861786879,0.3196862407271688,1,0.44284539723573757
RP11-241F15.1,--,0.09205338301254921,0.9794439500302841,0.042848324998629915,-1,0.08569664999725983
RP11-241F15.10,+-,0.08461943359633327,0.16803900277088635,0.2211804156994285,1,0.3360780055417727
RP11-241F15.3,-+,0.5324998834010748,0.7329159781554434,0.4029026538964856,-1,0.8058053077929712
RP11-241F15.5,++,0.6005595707837335,0.33626848501958284,0.8176538654423303,1,0.6725369700391657
RP11-241F15.7,--,0.5120630376836768,0.8750612588789497,0.2531896333694771,-1,0.5063792667389542
RP11-241F15.9,++,0.5672225701119165,0.39946339204605713,0.7503342199481461,1,0.7989267840921143
RP11-241I20.1,-+,0.5650806244147775,0.4885857197640855,0.6109094443035505,1,0.977171439528171
RP11-241I20.4,+-,0.18972707452731338,0.7938231869997684,0.19883632487805494,-1,0.3976726497561099
RP11-241I20.5,-+,0.13734842673103914,0.5910632271581989,0.20137487612171495,-1,0.4027497522434299
RP11-241J12.1,--,0.7393086896188785,0.6875993956198653,0.4894466458710457,-1,0.9788932917420914
RP11-241J12.3,+-,0.8443604441445787,0.6404653183526936,0.5459008758028162,-1,1.0918017516056324
RP11-241K18.2,--,0.40153879548890686,0.87829555575511975,0.23668313374196842,-1,0.47336626748393684
RP11-241M13.2,+-,0.07735596055462071,0.7501294099222292,0.11084240111859822,-1,0.22168480223719644
RP11-241N4.2,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
RP11-242C24.2,-+,0.050673356822256696,0.11364987162960591,0.19980541603471053,1,0.22729974325921182
RP11-242C24.3,++,0.3088175957396248,0.2682741442522925,0.7987342490458558,1,0.536548288504585
RP11-242D8.2,--,0.16659884737409156,0.870591731815701,0.15080775128665874,-1,0.3016155025733175
RP11-242D8.3,++,0.4212239972370858,0.25845182267086864,0.8624927201544716,1,0.5169036453417373
RP11-243J16.8,++,0.3645698352698455,0.2065674278666422,0.8976699580230223,1,0.4131348557332844
RP11-244B22.7,--,0.49961332247597934,0.7929139226915728,0.345283615023338,-1,0.690567230046676
RP11-244C20.2,+-,0.3202413377422095,0.33501245734831825,0.6665430659974863,1,0.6700249146966365
RP11-244E17.1,--,0.5215704059036992,0.8136082823879163,0.33054864713527504,-1,0.6610972942705501
RP11-244F12.1,-+,0.9255004146188541,0.5831601509089762,0.6076463322078787,1,1.1663203018179524
RP11-244H18.4,--,0.28248241322497036,0.8851605540571641,0.19679887942903454,-1,0.3935977588580691
RP11-244H3.4,+-,0.06137809857001455,0.13429868512205873,0.1346451223735123,1,0.26859737024411745
RP11-244J10.1,--,0.506016440052835,0.8036614260427253,0.33705882706765816,-1,0.6741176541353163
RP11-244K5.6,++,0.7097165417215056,0.45435998778486547,0.7206976940006683,1,0.9087199755697309
RP11-244K5.7,--,0.2447133215273854,0.8230837345449467,0.2207423116520458,-1,0.4414846233040916
RP11-244N20.7,+-,0.3941447632708688,0.6955722853974433,0.366184237704318,-1,0.732368475408636
RP11-245G13.1,+-,0.5405909071651105,0.6474138798534907,0.45930505187282733,-1,0.9186101037456547
RP11-247C2.1,-+,0.8921699440366837,0.6207752806702408,0.5685084537675483,-1,1.1370169075350967
RP11-247I13.3,++,0.4136569181054184,0.23789688604394965,0.8791470965897284,1,0.4757937720878993
RP11-247I13.6,+-,0.09777612503215367,0.18227894481845966,0.30634630993089507,1,0.3645578896369193
RP11-248B24.5,--,0.13363420595479406,0.9102776166892785,0.11096556966842233,-1,0.22193113933684466
RP11-248C1.3,--,0.5329219825924161,0.7844161242104298,0.3612679596830823,-1,0.7225359193661646
RP11-248C1.4,+-,0.12135596596870386,0.14386036871165112,0.7981067530135506,1,0.28772073742330223
RP11-248E9.1,-+,0.645491335846695,0.4922738456988803,0.6552604176543044,1,0.9845476913977605
RP11-248E9.4,++,0.7064519074977818,0.4251155926785359,0.74880307376342,1,0.8502311853570718
RP11-248E9.7,-+,0.12456016010288243,0.5482096047607095,0.19339699933815607,-1,0.38679399867631215
RP11-248J23.5,++,0.23785683757034012,0.21055587568795647,0.8350057144784466,1,0.42111175137591295
RP11-248J23.7,+-,0.0029497668035879617,0.4317099761287233,0.009642808133308615,-1,0.01928561626661723
RP11-249C24.12,+-,0.19508603820584708,0.774761152190364,0.20963596040817284,-1,0.4192719208163457
RP11-249L12.1,++,0.13208887189351123,0.14115315837330134,0.83631160061893,1,0.28230631674660267
RP11-249L21.2,--,0.37851426189502047,0.9139757342909299,0.18668884722208842,-1,0.37337769444417684
RP11-249L21.4,--,0.5354045460261366,0.7817091001599143,0.3643156744096763,-1,0.7286313488193527
RP11-24B13.2,-+,0.5742355838707485,0.4922732497756701,0.6112048510816159,1,0.9845464995513402
RP11-24C14.1,-+,0.2791622985986145,0.4562053573969518,0.3601649633100885,-1,0.720329926620177
RP11-24H1.1,++,0.052009206032516575,0.046361385792236205,0.9408575366766019,1,0.09272277158447241
