gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
OR6B3,-+-+,0.4457081552861386,0.6875467710502798,0.3959454789845804,-1,0.7918909579691608,0.3503678777163064,0.35227013461099704,0.7007357554326128
OR6C1,+++-,0.2748207459623196,0.7609130688863317,0.26837961693872997,-1,0.5367592338774599,0.2232932185022529,0.23568332192562172,0.4465864370045058
OR6C2,-+++,0.4709213945672096,0.3256681520263795,0.8063467160684294,1,0.651336304052759,0.2803445128907141,0.28774311298693894,0.5606890257814282
OR6C3,+-++,0.29911833081597483,0.30186855213332753,0.7175052285724968,1,0.6037371042666551,0.25747205110654803,0.2667541208007757,0.51494410221309606
OR6C4,++++,0.5193009344399651,0.3916508791109193,0.7424775151358908,1,0.7833017582218386,0.3463381245722108,0.34820053613186563,0.6926762491444216
OR6C6,++++,0.03316470201022396,0.01300431853543083,0.9922714307050022,1,0.02600863707086166,0.006502395619438741,0.013403296640620545,0.013004791238877482
OR6C65,+++-,0.0779968995884848,0.14332278355689546,0.46050882443349395,1,0.2866455671137909,0.10785991330139175,0.12473621171505161,0.2157198266027835
OR6C68,+-++,0.1998915644872111,0.06855812258353566,0.974988189340378,1,0.13711624516707133,0.04506046087154917,0.06382250613129527,0.09012092174309834
OR6C70,-+++,0.8506563150934174,0.6464792763555787,0.5411353907726874,-1,1.0822707815453747,0.4759025836993099,0.47199406798996124,0.9439881359799225
OR6C74,-+++,0.24005800296680196,0.14937739508638173,0.9209976578495589,1,0.29875479017276346,0.1133926534337212,0.1296982832373239,0.2267853068674424
OR6C76,+++-,0.3675421554386191,0.3256779050038405,0.7485239698721794,1,0.651355810007681,0.2804015514487794,0.28774311298693894,0.5608031028975587
OR6F1,-++-,0.28692495280438585,0.8731873978689663,0.2083788959189851,-1,0.4167577918379702,0.16665716078252438,0.18189596167008898,0.33331432156504875
OR6K2,++--,0.3006528022810785,0.8662441844472188,0.21921167152458565,-1,0.4384233430491713,0.17641019791250784,0.19028062970568105,0.3528203958250157
OR6K3,++++,0.4836859792132622,0.3444644274276914,0.7887126954421526,1,0.6889288548553828,0.2987109285877253,0.30508184566246505,0.5974218571754506
OR6K6,+++-,0.31466873891307023,0.734889623745096,0.30384075323539494,-1,0.6076815064707899,0.25905435464552556,0.2683664156970112,0.5181087092910511
OR6M1,+-+-,0.529396521913064,0.42308234408861733,0.7016477359370726,1,0.8461646881772347,0.37571298197581565,0.37763075343637714,0.7514259639516313
OR6N1,-+-+,0.16244795903535228,0.5437194994066612,0.2352821696255612,-1,0.4705643392511224,0.19175269491815433,0.20505361624458135,0.38350538983630866
OR6N2,++++,0.09324902036362363,0.10300804971811234,0.8595857861640874,1,0.20601609943622468,0.07186858316221766,0.09148462898534193,0.1437371663244353
OR6P1,++++,0.04352857509874583,0.04748368420528536,0.9118482862395126,1,0.09496736841057073,0.029089664613278575,0.045742314492670966,0.05817932922655715
OR6Q1,+-+-,0.17074531218894082,0.20592837131341227,0.7245574998150519,1,0.41185674262682453,0.16387177732146932,0.1797752808988764,0.32774355464293864
OR6S1,-++-,0.020891347061005098,0.7651961480074226,0.03791134556166083,-1,0.07582269112332166,0.021160098100724348,0.03758840976500114,0.042320196201448695
OR6T1,-+--,0.5502591785323079,0.7925562942621016,0.35736701241460045,-1,0.7147340248292009,0.3106713055381281,0.3171343828428017,0.6213426110762562
OR6V1,----,0.09065012150299603,0.9903301572496673,0.02770796273269008,-1,0.05541592546538016,0.014658073347402042,0.02783481633584303,0.029316146694804084
OR6X1,+-+-,0.7126878624180678,0.6825913133126409,0.4889496777412956,-1,0.9778993554825912,0.4354645525580334,0.43480492813141686,0.8696098562628337
OR6Y1,++++,0.06465037334651222,0.028555815529571614,0.9854631122099728,1,0.05711163105914323,0.015058179329226557,0.028973934865681856,0.030116358658453114
OR7A10,++-+,0.7122942311889378,0.6990103343519005,0.47481600148347924,-1,0.9496320029669585,0.4238863856727314,0.4235112936344969,0.8470225872689938
OR7A17,+--+,0.5831062128433432,0.710420646484481,0.4350244262120719,-1,0.8700488524241438,0.3873837905663606,0.3887748117727584,0.7747675811327212
OR7A5,++++,0.7267662237129024,0.47374011504033425,0.7027901818410252,1,0.9474802300806685,0.4231690622861054,0.42274567957565734,0.8454913591513147
OR7C1,-++-,0.4919960302784283,0.695994870741009,0.4118897813577089,-1,0.8237795627154177,0.36502595106370844,0.3669860825918321,0.7300519021274169
OR7C2,++++,0.3235422615822646,0.23561910039006953,0.8565448130902908,1,0.47123820078013906,0.1921058635637691,0.2052700621684823,0.3842117271275382
OR7D2,+---,0.8345616209055684,0.6448850161758601,0.5408076149556623,-1,1.0816152299113246,0.47584554839445614,0.47193702943189597,0.9438740588637919
OR7D4,+++-,0.22527473548968363,0.27433497941203383,0.6377356365842615,1,0.5486699588240677,0.229409080538444,0.2401186334340957,0.458818161076888
OR7E24,-++-,0.1181413012059845,0.13119208930520226,0.8331519136414224,1,0.26238417861040453,0.09628108601414556,0.11452689214623853,0.19256217202829112
OR7G1,++++,0.15769823506756034,0.1630643381618769,0.8281357058290335,1,0.3261286763237538,0.12428701802418435,0.1410483089032111,0.2485740360483687
OR7G2,-+++,0.5155597178420211,0.3472717795693461,0.7951555683510574,1,0.6945435591386921,0.3016198950490532,0.307990646210004,0.6032397900981064
OR7G3,++++,0.0763118382372213,0.05942804039387593,0.9464537573019846,1,0.11885608078775187,0.03758840976500114,0.05583756345177665,0.07517681953000228
OR8A1,-++-,0.34596962856283175,0.6764091045242383,0.34735055810258086,-1,0.6947011162051617,0.3017737979809502,0.3081222906684919,0.6035475959619004
OR8B12,++--,0.0993603906061485,0.8847843554563306,0.09979011389653507,-1,0.19958022779307014,0.06964010722637312,0.08852384211727128,0.13928021445274624
OR8B2,++++,0.4758428773938158,0.28682141616594736,0.8464102336961292,1,0.5736428323318947,0.242984257357974,0.25198197684366624,0.485968514715948
OR8B3,-++-,0.4845897186159205,0.8050544891830329,0.3304778006883773,-1,0.6609556013767546,0.28551873609764444,0.29175222450376453,0.5710374721952889
OR8B4,-+++,0.4833625011195686,0.3491026315085459,0.7829695727163527,1,0.6982052630170918,0.30361624458133696,0.3093024582216392,0.6072324891626739
OR8B8,+++-,0.18505847980210288,0.8268620686130272,0.18248172936876697,-1,0.36496345873753394,0.1412764501226259,0.15902349988592288,0.2825529002452518
OR8D1,-++-,0.4831378527154514,0.47005472259997405,0.5632749025712164,1,0.9401094451999481,0.419461556011864,0.4204072320766554,0.838923112023728
OR8D2,+---,0.39594824964365194,0.873191263986989,0.24129584530415843,-1,0.48259169060831686,0.19711401357440256,0.20990189368012777,0.3942280271488051
OR8D4,++-+,0.15844222252889376,0.22010866825394937,0.6088924303788285,1,0.44021733650789874,0.17727583846680356,0.1911823418696173,0.3545516769336071
OR8G1,+-++,0.6881201459901133,0.4518962879686196,0.7198166417665093,1,0.9037925759372392,0.4013803331051791,0.4044373467176182,0.8027606662103582
OR8G2P,-++-,0.036245508037812145,0.06548558113970104,0.6921636735066049,1,0.1309711622794021,0.04249372575861282,0.06131295271773227,0.08498745151722564
OR8G5,+-++,0.30057920810677047,0.1595742567516807,0.9254023357218129,1,0.3191485135033614,0.1216062057951175,0.13848172018479438,0.243212411590235
OR8H1,+++-,0.27755778860217034,0.40255085439332094,0.3685652480948456,-1,0.7371304961896912,0.32139394285062456,0.32700205338809035,0.6427878857012491
OR8H2,-+++,0.2696488843312074,0.2578527610625295,0.7772107328856027,1,0.515705522125059,0.21286789869952089,0.22557463069640107,0.42573579739904177
OR8H3,++++,0.10463196433082504,0.06797372908846727,0.9559823257252591,1,0.13594745817693454,0.04437599817476614,0.06325215308275822,0.08875199634953228
OR8I2,+++-,0.41370283405542885,0.3318246937185797,0.7729573710201691,1,0.6636493874371594,0.28696098562628336,0.2931044316431871,0.5739219712525667
OR8J1,-+++,0.4999555206815839,0.2398745506301645,0.8835687478645995,1,0.479749101260329,0.19581336983801048,0.20869218045970456,0.39162673967602096
OR8J3,++++,0.09001734619501747,0.035422457528188525,0.9851968703079219,1,0.07084491505637705,0.01922199406798996,0.035076712485028236,0.03844398813597992
OR8K1,++-+,0.610562473598615,0.6597872974874368,0.47821018906984053,-1,0.9564203781396811,0.4264529743911481,0.4263632215377595,0.852726443075519
OR8K3,+++-,0.016363289500728784,0.7121159037788721,0.03326066312617172,-1,0.06652132625234344,0.017680944504648376,0.033424595026237736,0.03536188900929675
OR8K5,+++-,0.1764072999256893,0.8331025218489996,0.1740804699415673,-1,0.3481609398831346,0.1335766839673758,0.1511521788729181,0.2671533679347516
OR8S1,+--+,0.857504762690435,0.6416713751792452,0.546231389783139,-1,1.092462779566278,0.47852620772258025,0.47598676705452886,0.9519735341090577
OR8U1,+++-,0.0761722733465259,0.13632565719245057,0.5155433336033928,1,0.27265131438490114,0.10112936344969199,0.11897564592482747,0.20225872689938398
OR9A2,-++-,0.049740727625557674,0.8776717563529258,0.06011737005555162,-1,0.12023474011110324,0.038099583642274566,0.05663928815879535,0.07619916728454913
OR9G1,+++-,0.4649135881294997,0.4325002922402734,0.6311216875688279,1,0.8650005844805468,0.38478211270819074,0.3865852962984087,0.7695642254163815
OR9G4,++++,0.6680135698512644,0.4747186380780845,0.6881203980958778,1,0.949437276156169,0.42373944786675793,0.4234301032339018,0.8468602064678036
OR9I1,+++-,0.32839488060503796,0.3519945929905345,0.6335365238126067,1,0.703989185981069,0.30646817248459957,0.31209718815947074,0.6129363449691991
OR9K2,++++,0.2941918053001842,0.29338082421346784,0.730602474339457,1,0.5867616484269357,0.24908738307095596,0.2580277191581589,0.4981747661419119
OR9Q1,-+++,0.6116236592436856,0.35024740718216196,0.8070106471899365,1,0.7004948143643239,0.304757015742642,0.3105572349284207,0.609514031485284
OR9Q2,++++,0.3134599365947168,0.2552287625843324,0.8237260867502649,1,0.5104575251686648,0.21064339493497605,0.22249472423430103,0.4212867898699521
ORAI1,--+-,0.39346143265697175,0.4014692531339791,0.6101125946562159,1,0.8029385062679582,0.35592060232717315,0.35783950265214165,0.7118412046543463
ORAI2,+---,0.535874807636805,0.7898583969121495,0.35691542457513353,-1,0.7138308491502671,0.3102150230992985,0.31656399726214923,0.620430046198597
ORAI3,--+-,0.38367429389706154,0.4906191370887674,0.43236013079871916,-1,0.8647202615974383,0.38458906062852904,0.3862651152178873,0.7691781212570581
ORAOV1,+--+,0.8535445878801737,0.6445213058042379,0.5432241333455305,-1,1.086448266691061,0.4769292191866766,0.47381930184804927,0.9476386036960985
ORC1,+-++,0.43933343555235915,0.24327055188738778,0.8780004651170075,1,0.48654110377477555,0.19946383755418662,0.2118291222266583,0.39892767510837324
ORC2,-+-+,0.5201133010023214,0.6800468471070814,0.43265546673727834,-1,0.8653109334745567,0.38515941367706613,0.38666438512434403,0.7703188273541323
ORC3,++--,0.704227270067118,0.7750025005952548,0.39445949962839827,-1,0.7889189992567965,0.3490560657046712,0.35067305498517,0.6981121314093424
ORC4,++-+,0.42287217711358005,0.38500480910274343,0.6871576809797796,1,0.7700096182054869,0.3392083048140543,0.34204072320766554,0.6784166096281086
ORC5,++++,0.07198791570576145,0.0404608223495783,0.9746298670393319,1,0.0809216446991566,0.022359114761578827,0.0398676780927394,0.044718229523157654
ORC6,+---,0.46435381072988946,0.7863084853382215,0.3405005000878099,-1,0.6810010001756198,0.2950436320082131,0.30150581793292264,0.5900872640164262
ORM1,--+-,0.04686694325452885,0.2529673233452664,0.10513600062635745,-1,0.2102720012527149,0.07374664917583984,0.0932580424366872,0.14749329835167968
ORM2,--++,0.6391343765199009,0.4779478386731104,0.673468415788322,1,0.9558956773462208,0.42624914442162903,0.426281868476587,0.8524982888432581
ORMDL1,++++,0.01410210171707204,0.010779516404030241,0.9766755345889083,1,0.021559032808060482,0.005418663016198951,0.010950778531911252,0.010837326032397902
ORMDL2,----,0.552656547027093,0.7501841693810207,0.3957127311424452,-1,0.7914254622848904,0.3500827011920379,0.35192790326260553,0.7001654023840758
ORMDL3,+++-,0.06610274524330499,0.12767314701614846,0.43721584968990596,1,0.2553462940322969,0.09337211955281771,0.11173216220840701,0.18674423910563542
OS9,+-+-,0.03430977040297435,0.05927743192048305,0.7373629690183013,1,0.1185548638409661,0.037531371206935886,0.05578052814692294,0.07506274241387177
OSBP,++++,0.684553068416524,0.3805185354524313,0.7857195671917554,1,0.7610370709048626,0.33487337440109516,0.33799121656305253,0.6697467488021903
OSBP2,--+-,0.0567090178375573,0.9442991289011551,0.04832883080994075,-1,0.0966576616198815,0.029772429133633718,0.04665754049737623,0.059544858267267436
OSBPL10,-+++,0.6376550643223415,0.47463644011028483,0.6775539313082799,1,0.9492728802205697,0.42368240930869266,0.4234301032339018,0.8468602064678036
OSBPL11,++--,0.8654583814629186,0.5503200497535172,0.6380529449503326,1,1.1006400995070345,0.48112023728040154,0.4782980665031655,0.956596133006331
OSBPL1A,-++-,0.6867219885110771,0.6689475925294122,0.4939362986398457,-1,0.9878725972796913,0.4392288826783779,0.43874058863791926,0.8774811772758385
OSBPL2,-++-,0.7087205317550664,0.77883304744079,0.38969849827870684,-1,0.7793969965574137,0.3439228882678378,0.34645220168834134,0.6878457765356756
OSBPL3,-++-,0.37859620967424856,0.82602081409761,0.2800184236967224,-1,0.5600368473934448,0.2349284206924086,0.24543691535477982,0.4698568413848172
OSBPL5,+-+-,0.3794851384241136,0.587990112040047,0.4005797059610708,-1,0.8011594119221416,0.35510180801916386,0.3567761806981519,0.7102036160383277
OSBPL6,++++,0.07299627103577806,0.0682722825862086,0.9199223957228457,1,0.1365445651724172,0.044661190965092405,0.06359436491188046,0.08932238193018481
OSBPL7,+++-,0.5742700543759317,0.5216169080613884,0.5481569352379224,1,1.0432338161227768,0.46269678302532513,0.4586208863286374,0.9172417726572748
OSBPL8,-+-+,0.4512474799798183,0.5527603963325388,0.45612079980504855,-1,0.9122415996100971,0.40483659385159415,0.4086242299794661,0.8096731877031883
OSBPL9,-+--,0.4076107537704301,0.8628230972094066,0.25509167657220005,-1,0.5101833531444001,0.2104602749101694,0.22233629933835272,0.4209205498203388
OSCAR,+++-,0.5349828961373027,0.3639997203064901,0.7819467735291599,1,0.7279994406129802,0.3175336527492585,0.32407460217874867,0.635067305498517
OSCP1,+++-,0.27284263601847836,0.32372662235787886,0.594353841710006,1,0.6474532447157577,0.2785192790326261,0.28654537158501114,0.5570385580652522
OSER1,-++-,0.6321431750535536,0.5418440419607324,0.558834001568711,1,1.0836880839214649,0.47638603696098564,0.4724804654080876,0.9449609308161752
OSGEP,+---,0.271876406157423,0.8793129865290588,0.19761609332453375,-1,0.3952321866490675,0.15467974676324645,0.17311202372804016,0.3093594935264929
OSGEPL1,-+++,0.24291823596982065,0.12384168748314439,0.9440107282016122,1,0.24768337496628878,0.0906342687656856,0.10802486739291621,0.1812685375313712
OSGIN1,+++-,0.3700421407008744,0.3339109753430858,0.7353679946645938,1,0.6678219506861716,0.28878621948437144,0.2951577026179205,0.5775724389687429
OSGIN2,-++-,0.6487793274423928,0.5422854867311027,0.5711640210610623,1,1.0845709734622053,0.4765571526351814,0.4728797125420635,0.945759425084127
OSM,+++-,0.6567451415680436,0.44231347836285256,0.7241174821109174,1,0.8846269567257051,0.3936230892083048,0.3953116979410255,0.7872461784166096
OSMR,++--,0.24871511827097198,0.12535931981425674,0.9437403313243128,1,0.2507186396285135,0.09177503992699064,0.10973592653852735,0.18355007985398128
OSR1,--++,0.7885663106577763,0.49619186054575565,0.6873441774532582,1,0.9923837210915113,0.4407939767282683,0.4402555181657446,0.8805110363314892
OSR2,+-++,0.23226273911676054,0.2711685993585875,0.6700806055265454,1,0.542337198717175,0.2260438056125941,0.23789425654480123,0.4520876112251882
OST4,--+-,0.7390602283726002,0.4583973712530099,0.7201968150706484,1,0.9167947425060198,0.40702715035363907,0.40996977128842754,0.8140543007072781
OSTC,--+-,0.7828099362768995,0.5789073049111698,0.5815479515465203,1,1.1578146098223396,0.49612137805156287,0.49358352820395823,0.9871670564079165
OSTF1,+++-,0.24046418176221396,0.20061470486862634,0.8546688398993252,1,0.4012294097372527,0.15793976728268308,0.17538356242514117,0.31587953456536616
OSTM1,++++,0.15209829634423608,0.08546225579375755,0.9564598234962559,1,0.1709245115875151,0.05703855806525211,0.07602806136998802,0.11407711613050422
OSTN,--+-,0.19232332464089819,0.9400049561176194,0.115103339223653,-1,0.230206678447306,0.08235898020874921,0.10164271047227925,0.16471796041749842
OTOA,+--+,0.5357060202513648,0.29600804029848066,0.8453030219775564,1,0.5920160805969613,0.25233858088067534,0.26116466092511265,0.5046771617613507
OTOF,-+--,0.14764483198823372,0.9296938408574218,0.10623999943127958,-1,0.21247999886255917,0.07511549649232875,0.09411362080766598,0.1502309929846575
OTOG,+++-,0.032858605032270796,0.5038314475269833,0.07063808926138507,-1,0.14127617852277013,0.046654879370330235,0.06530914898471367,0.09330975874066047
OTOGL,++++,0.604857436275138,0.4244171168316597,0.7316699704117847,1,0.8488342336633194,0.3771959844855122,0.37899960075286604,0.7543919689710245
OTOL1,+---,0.14791683316435722,0.866544057425467,0.14084314980009696,-1,0.2816862996001939,0.10551531397935322,0.12251882272416154,0.21103062795870645
OTOP1,++++,0.17802896809207408,0.07240203890823223,0.9715009117260811,1,0.14480407781646445,0.04819758156513803,0.06633205954485827,0.09639516313027606
OTOP2,-+++,0.7320106056365137,0.5196337872770325,0.6489525766064597,1,1.039267574554065,0.46047227926078027,0.4572520390121485,0.914504078024297
OTOP3,----,0.16672781744045959,0.7338279851896171,0.20003244716842916,-1,0.4000648943368583,0.15718930017680943,0.17505133470225873,0.31437860035361886
OTOR,--++,0.4978731128902172,0.38285733795853816,0.7446982719938362,1,0.7657146759170763,0.3372119552817705,0.3403296640620544,0.674423910563541
OTOS,+-++,0.4695552245279221,0.2338370020507111,0.8868890742571846,1,0.4676740041014222,0.19016655258955054,0.2039012148519934,0.38033310517910107
OTP,--+-,0.043345399125701116,0.9194029047263312,0.04564111258733973,-1,0.09128222517467946,0.027433981634631836,0.04380561259411362,0.05486796326926367
OTUB1,+-+-,0.1389914098262714,0.18292723166882305,0.7013337726997437,1,0.3658544633376461,0.1417408167921515,0.15935664176125022,0.283481633584303
OTUB2,-++-,0.503415176696555,0.49506681401461866,0.5251103502580594,1,0.9901336280292373,0.4401095140314853,0.43945702389779273,0.8789140477955855
OTUD1,--+-,0.4031080788923629,0.8643261231403682,0.25246170515456196,-1,0.5049234103091239,0.20823589802087492,0.21982660278348162,0.41647179604174983
OTUD3,++-+,0.20773176528727602,0.13194920495557821,0.9279476215987503,1,0.26389840991115643,0.0974218571754506,0.11509724519477557,0.1948437143509012
OTUD4,++-+,0.10726186712534766,0.11827707379911614,0.8466881333102048,1,0.2365541475982323,0.08561487565594342,0.10380425483374209,0.17122975131188684
OTUD6B,-+++,0.4271821536742567,0.43118771236299724,0.5834663011415181,1,0.8623754247259945,0.3836413415468857,0.3851023783722124,0.7672826830937713
OTUD7A,++-+,0.40111893390073583,0.6960612116631061,0.3695862049930336,-1,0.7391724099860671,0.32276279016711346,0.3275724389687429,0.6455255803342269
OTUD7B,-+--,0.05271700149645714,0.9812081370905814,0.02807025513211013,-1,0.05614051026422026,0.014886214566816859,0.02840520191649555,0.029772429133633718
OTULIN,-+--,0.6858659496464652,0.7794057343640663,0.38841350922649603,-1,0.7768270184529921,0.3427821821707637,0.3453114305270363,0.6855643643415275
OTX1,+++-,0.4393084615464984,0.36090965641030226,0.7441887861487255,1,0.7218193128206045,0.31433949349760437,0.3205954485826727,0.6286789869952087
OTX2,-+--,0.4450960335082902,0.685877651567849,0.3965132226629,-1,0.7930264453258,0.35093823076484343,0.35306867442391054,0.7018764615296869
OVCA2,+-++,0.3824009044469916,0.34784683190043125,0.7205080064742783,1,0.6956936638008625,0.3023043577458362,0.30850396395368734,0.6046087154916724
OVCH1,++-+,0.32917854257447,0.3125504192498093,0.7341014951699287,1,0.6251008384996186,0.26745379876796715,0.2770204756744425,0.5349075975359343
OVCH2,++-+,0.24283080006037955,0.2755955520930896,0.6824349678826352,1,0.5511911041861792,0.23077800593201003,0.2412593395311698,0.46155601186402007
OVGP1,++++,0.2498604868874192,0.10396172418307538,0.9580326854697169,1,0.20792344836615076,0.07261008441706594,0.0925112644727086,0.14522016883413189
OVOL1,+-++,0.20277140283965506,0.16729973132310974,0.8776600805525608,1,0.3345994626462195,0.12833675564681724,0.14515485085267782,0.25667351129363447
OVOL2,--+-,0.06538274188896677,0.7759270003289285,0.09359202484676174,-1,0.18718404969352348,0.06393657674100268,0.08259183207848506,0.12787315348200537
OVOL3,-+--,0.10713082528860604,0.9739665481498155,0.05318467349258185,-1,0.1063693469851637,0.032909370900587466,0.05093543235227013,0.06581874180117493
OVOS2,+--+,0.19309316514948963,0.7893595556050454,0.20289651643636328,-1,0.40579303287272656,0.1604973478583243,0.17687656856034678,0.3209946957166486
OXA1L,+++-,0.00031744712029313033,2.538814183570655e-4,0.9902487678231322,1,5.07762836714131e-4,2.851927903262606e-4,3.992471339759311e-4,5.703855806525211e-4
OXCT1,++++,0.10088203527446754,0.10272363845109057,0.8796011045397478,1,0.20544727690218115,0.0716974674880219,0.09125648776592711,0.1433949349760438
OXER1,----,0.13274120798216546,0.9830486398951761,0.046447700708315366,-1,0.09289540141663073,0.028061369988022587,0.0447752680812229,0.05612273997604517
OXGR1,-+++,0.36128406214414244,0.31456434308746023,0.7630514852312749,1,0.6291286861749205,0.26973534109057723,0.2786744995151999,0.5394706821811545
OXLD1,+-+-,0.40955537823133503,0.7596754031082846,0.3386581354288009,-1,0.6773162708576018,0.29344664347230937,0.29996577686516085,0.5868932869446187
OXNAD1,++-+,0.44663636420339015,0.46919729663933113,0.5045805813886896,1,0.9383945932786623,0.41826374629249374,0.4198368790281184,0.8365274925849875
OXR1,-+++,0.7193496177637297,0.43387127590605484,0.741765069048591,1,0.8677425518121097,0.38666438512434403,0.388068214224605,0.7733287702486881
OXSM,+++-,0.40405795958470103,0.20016495421278582,0.9064865532989275,1,0.40032990842557165,0.15719826602783482,0.17521245651058004,0.31439653205566964
OXSR1,+++-,0.73104072689297,0.530607831843754,0.6336592068517508,1,1.061215663687508,0.4683436002737851,0.46546512291108194,0.9309302458221639
OXT,+-+-,0.40781563145964084,0.4053715853869347,0.622151967016809,1,0.8107431707738694,0.35917180013689254,0.3606912678948269,0.7183436002737851
OXTR,++--,0.282258291135637,0.29325727524573286,0.7118687618952176,1,0.5865145504914657,0.2486881131644992,0.2579706838533052,0.4973762263289984
P2RX1,-+-+,0.514675425122231,0.5228339462685262,0.5019266641719701,-1,1.0038533283439401,0.4461301545656762,0.44433036732831394,0.8886607346566279
P2RX2,----,0.09062014354322731,0.9752093734238014,0.04671137795322506,-1,0.09342275590645012,0.0282324759025837,0.04511749942961442,0.0564649518051674
P2RX3,-+--,0.4773539390381458,0.7055640915367316,0.4001905944441077,-1,0.8003811888882154,0.35475959619004166,0.3561487565594342,0.7095191923800833
P2RX4,----,0.41880713070957054,0.9170214210330494,0.18402330654037694,-1,0.36804661308075387,0.14275936804882222,0.16050650239561945,0.28551873609764444
P2RX5,----,0.1834483332975908,0.9749918904934395,0.06711564199226555,-1,0.1342312839845311,0.043689043517937606,0.06268537531371207,0.08737808703587521
P2RX6,+-+-,0.3306270389748407,0.6124445913841782,0.36045819816340646,-1,0.7209163963268129,0.31403638852449667,0.3199292721879991,0.6280727770489933
P2RX7,----,0.0739533346493929,0.9865357257034651,0.029926455854007918,-1,0.059852911708015835,0.015741744139622427,0.03034451289071412,0.03148348827924485
P2RY1,++-+,0.35659433085359427,0.7833992911217348,0.3004189071568253,-1,0.6008378143136506,0.25614555409798667,0.26574264202600956,0.5122911081959733
P2RY11,+-+-,0.2820312256863632,0.3631417878929219,0.45341930704631556,1,0.7262835757858438,0.3163928815879535,0.3232761079107968,0.632785763175907
P2RY12,---+,0.07220937702815464,0.954776770451546,0.05295501208602555,-1,0.1059100241720511,0.032795300290880056,0.050593201003878624,0.06559060058176011
P2RY13,---+,0.1328210730001591,0.9094664908309251,0.11093696387722832,-1,0.22187392775445663,0.07876575600296584,0.09810631987223363,0.15753151200593168
P2RY14,--++,0.45709350070066,0.7642653590837629,0.3544975106469657,-1,0.7089950212939314,0.3084469286488336,0.31439653205566964,0.6168938572976672
P2RY2,++--,0.8246251125584467,0.6889451829154855,0.4973843196202635,-1,0.994768639240527,0.44213768322591684,0.44107916951859455,0.8821583390371891
P2RY6,++-+,0.05949149461691948,0.04773704338998129,0.9503063721663675,1,0.09547408677996258,0.029317818845539585,0.04608452632179319,0.05863563769107917
P3H1,+---,0.9526650385570967,0.5813302174653674,0.61121332269707,1,1.1626604349307348,0.49697695642254164,0.4944960930816175,0.988992186163235
P3H2,----,0.16371110826868784,0.9819496916363086,0.05184742914952123,-1,0.10369485829904246,0.03199680602292819,0.04973762263289984,0.06399361204585638
P3H3,+---,0.5251300031892618,0.7943823211199431,0.35023124044975373,-1,0.7004624808995075,0.30473963383334285,0.3105179101072325,0.6094792676666857
P3H4,++--,0.6057143153500959,0.3581741862232302,0.7998348362217974,1,0.7163483724464604,0.31125941136208074,0.31785775394969484,0.6225188227241615
P4HA1,-+--,0.3532390730221754,0.8348983096352286,0.2637884414540059,-1,0.5275768829080117,0.21878742941881024,0.2312913529545973,0.4375748588376205
P4HA2,-++-,0.2892460306193855,0.17091540581015952,0.9138822826205724,1,0.34183081162031903,0.1310175678758841,0.14817772200992416,0.2620351357517682
P4HA3,+-+-,0.23062087281255214,0.42748672845512364,0.3215356911279887,-1,0.6430713822559774,0.27587976957736837,0.28519279032626055,0.5517595391547367
P4HB,+-+-,0.08639167244672914,0.12186774255193365,0.7427704656990122,1,0.2437354851038673,0.08892311202372805,0.1064849141618662,0.1778462240474561
P4HTM,+-+-,0.2624444041682747,0.25326506747034566,0.7777665485512341,1,0.5065301349406913,0.20876112251882273,0.2207836650886899,0.41752224503764546
PA2G4,+++-,0.24947946788588318,0.2861660526433454,0.6641521939786135,1,0.5723321052866908,0.24212867898699522,0.2513545884902755,0.48425735797399044
PAAF1,--++,0.6084056424288343,0.5001449459824233,0.6216896210023757,1,1.0002898919648466,0.4446155601186402,0.4432213540181372,0.8864427080362745
PABPC1,+--+,0.4958785593720705,0.3476415143981314,0.7890504424333171,1,0.6952830287962628,0.30219028062970565,0.3084469286488336,0.6043805612594113
PABPC1L,+--+,0.29524760364888947,0.9144367076648331,0.1717874039910712,-1,0.3435748079821424,0.13180858951691096,0.14909879078256902,0.2636171790338219
PABPC3,-+++,0.18153053826725796,0.09698177592407414,0.9538851223213338,1,0.19396355184814829,0.06684919005247547,0.08578109849997148,0.13369838010495094
PABPC4,----,0.5689593655955352,0.42771592542178993,0.7145599309627584,1,0.8554318508435799,0.3809034907597536,0.38185136599555125,0.7618069815195072
PABPC4L,--++,0.6145241323713563,0.8230088520025368,0.329979635223276,-1,0.659959270446552,0.2849483830491074,0.2915811088295688,0.5698967660982148
PABPN1,+-+-,0.7648469941650357,0.569640706078182,0.5887066968472292,1,1.139281412156364,0.49195756331279944,0.4895340215593452,0.9790680431186904
PABPN1L,+---,0.3626700716351262,0.9110635183373162,0.18894302154812304,-1,0.37788604309624607,0.14652369816916672,0.1654118183892311,0.29304739633833343
PACRG,+-+-,0.3521539676887282,0.31792088291988924,0.7484281915318588,1,0.6358417658397785,0.27253023043577457,0.2819825471967148,0.5450604608715491
PACRGL,++++,0.07201546205241081,0.06518932055446917,0.9265279993052338,1,0.13037864110893835,0.04215149441022131,0.06097074088861005,0.08430298882044263
