gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AQP2,+--+,0.09323020436624667,0.41048292778506024,0.3176450666960738,-1,0.6352901333921476,0.3171733302914504,0.30852156057494867,0.6170431211498973
AQP3,+-++,0.474165626017209,0.7376730232957794,0.49348902976570863,-1,0.9869780595314173,0.45143443791707066,0.43885466575404974,0.8777093315080995
AQP4,++--,0.19625220726555173,0.15140014646050964,0.9648179738398123,1,0.3028002929210193,0.15212183436002738,0.1553641704214909,0.30424366872005476
AQP5,+-+-,0.0774438510077987,0.555315848856859,0.3064872547212502,-1,0.6129745094425004,0.3075343637711744,0.29774127310061604,0.5954825462012321
AQP6,----,0.08569704328280245,0.2882210529146315,0.5237571912594052,1,0.576442105829263,0.29021218343600275,0.28072777048993325,0.5614555409798665
AQP7,+---,0.032676814745839375,0.12873112119031999,0.6176591316302972,1,0.25746224238063997,0.12759525439196898,0.13255004848000912,0.25519050878393795
AQP8,+--+,0.2749984176648203,0.526448560039928,0.587968514399364,1,1.052897120079856,0.46874287018024186,0.45536987395197626,0.9107397479039525
AQP9,--+-,0.024571785461242886,0.9741866933625878,0.018836831344326763,-1,0.03767366268865353,0.01819426224833172,0.02110426648414328,0.03638852449666344
AQR,++++,0.09586970540531545,0.36531873023759337,0.5267766044996902,1,0.7306374604751867,0.35831622176591377,0.34831460674157305,0.6966292134831461
ARAP1,----,0.06443165146651884,0.498067800947158,0.11974627359776482,-1,0.23949254719552965,0.11772086921804598,0.12354551676933608,0.23544173843609195
ARAP2,-+--,0.018864002643377273,0.047653932630923185,0.3697166371325283,1,0.09530786526184637,0.04460415240702715,0.052016198026578454,0.0892083048140543
ARAP3,+-++,0.4477129162044603,0.7844884482397697,0.4986436852966681,-1,0.9972873705933362,0.4546284149888781,0.4415354779831166,0.8830709559662332
ARC,----,0.003189630305668643,0.3780964302114509,0.04465205189934826,-1,0.08930410379869652,0.04192094906747276,0.048539812913529545,0.08384189813494553
ARCN1,-++-,0.16592615936780739,0.39570246958084376,0.5331525973205421,1,0.7914049391616875,0.3845539584759297,0.37569155307135116,0.7513831061427023
AREL1,++++,0.074469912242095,0.10648806503314291,0.6607061568699804,1,0.21297613006628582,0.10352498288843258,0.11133291507443108,0.20704996577686516
ARF1,+++-,0.023848559841140853,0.05446099070319763,0.6931449670676345,1,0.10892198140639527,0.050365046771617614,0.05817601095077853,0.10073009354323523
ARF3,++++,0.11647704890362809,0.3124739423405844,0.45239854470802054,1,0.6249478846811688,0.3130276066621036,0.3041692807848058,0.6083385615696116
ARF4,+++-,0.17450515636296432,0.2900589016122989,0.7997340042778677,1,0.5801178032245978,0.29237964864248234,0.28306621798893516,0.5661324359778703
ARF5,+-+-,0.057189046273589235,0.20528144861899494,0.20694730428387775,1,0.4105628972379899,0.20647958019621265,0.20481377972965265,0.4096275594593053
ARF6,-++-,0.6062743538519442,0.6368195375930574,0.6219619331513583,-1,1.2439238663027166,0.49894484686020646,0.4888204426192106,0.9776408852384212
ARFGAP1,+-+-,0.099357078920048,0.4257939623154284,0.3103228079318502,-1,0.6206456158637004,0.31089944675754294,0.30184804928131415,0.6036960985626283
ARFGAP2,+-+-,0.10537121756241981,0.18453176541261251,0.4850691522421347,1,0.36906353082522503,0.18469085101528634,0.18399589345805054,0.36799178691610107
ARFGAP3,-+++,0.08259245629087675,0.2935768414990612,0.7069670864070371,1,0.5871536829981224,0.29563084645220167,0.2866024068898648,0.5732048137797296
ARFGEF1,-+++,0.2165743406733717,0.6012817971715257,0.3927300074721084,-1,0.7854600149442168,0.3813380482518679,0.3729180926306183,0.7458361852612366
ARFGEF2,++++,0.21786638774186873,0.4434570543871461,0.45550841414409876,1,0.8869141087742922,0.41906228610540724,0.40654765299720524,0.8130953059944105
ARFGEF3,-+-+,0.14024342704372883,0.31768126921333273,0.3066848858423913,-1,0.6133697716847826,0.3077054696857355,0.29785535021674653,0.5957107004334931
ARFIP1,-+--,0.24185614135563735,0.3862391027838848,0.7907775770214733,1,0.7724782055677696,0.3755418663016199,0.36804882222095475,0.7360976444419095
ARFIP2,+-+-,0.04874138375080981,0.1972465303903529,0.3090869956105474,1,0.3944930607807058,0.19809491216062058,0.19722808418410998,0.39445616836821995
ARFRP1,+-+-,0.19083574610426707,0.4468856098184216,0.485524268706714,1,0.8937712196368433,0.42117271275382157,0.40888610049620716,0.8177722009924143
ARG1,-+++,0.18380307745303226,0.8490812307392058,0.32151933864418336,-1,0.6430386772883667,0.32053841327781896,0.31188683550079854,0.6237736710015971
ARG2,--+-,0.10778441105846369,0.922437840338164,0.09937254266201621,-1,0.19874508532403243,0.09553413562995494,0.10420944558521561,0.19106827125990988
ARGFX,+++-,0.5780393357456897,0.43281850346830103,0.8589247250133023,1,0.8656370069366021,0.41033538672142367,0.39970341641476076,0.7994068328295215
ARGLU1,---+,0.2987580355252505,0.6265387701221734,0.48225989396983,-1,0.96451978793966,0.44470427194433354,0.43229523157654576,0.8645904631530915
ARHGAP1,-+--,0.15461741682607474,0.2126331439433859,0.7110524161287832,1,0.4252662878867718,0.21395163130276065,0.21302686362858608,0.42605372725717217
ARHGAP10,--+-,0.19288354494617513,0.8093430858736477,0.2927315227680292,-1,0.5854630455360584,0.2950436320082131,0.2856490987907826,0.5712981975815652
ARHGAP11A,+--+,0.14876669247157212,0.5594627577203047,0.401717029844211,-1,0.803434059688422,0.38892374379741057,0.38004791238877483,0.7600958247775497
ARHGAP12,-+++,0.018597704140622822,0.15911443617339668,0.5280143575072516,1,0.31822887234679337,0.15908053844398815,0.1618661951748132,0.3181610768879763
ARHGAP15,-+-+,0.6394150106100982,0.7140316248800817,0.5991951350928646,-1,1.1983902701857292,0.49386870472822675,0.48243212411590236,0.9648642482318047
ARHGAP17,----,0.10913986888529,0.2936155060064712,0.4144357349848102,1,0.5872310120129424,0.29568788501026694,0.2866024068898648,0.5732048137797296
ARHGAP18,--++,0.35263958854276867,0.9683276733537056,0.18984694440300826,-1,0.3796938888060165,0.19049791821137285,0.1882842801733972,0.3765685603467944
ARHGAP19,++--,0.13204818147925662,0.14139687208680712,0.9543148787172782,1,0.28279374417361425,0.14042892995665068,0.1450407802429704,0.28085785991330137
ARHGAP20,-+++,0.5156051668283845,0.8491531771739232,0.4264226761777815,-1,0.852845352355563,0.40574915872925343,0.3959046315309149,0.7918092630618297
ARHGAP21,-+--,0.18976959193738668,0.549961394417526,0.519487483134234,-1,1.038974966268468,0.46523698169166716,0.452030572667123,0.904061145334246
ARHGAP22,----,0.03621214352987071,0.13623125670269134,0.054835584513084255,-1,0.10967116902616851,0.051046597844065476,0.05863563769107917,0.10209319568813095
ARHGAP23,----,0.009112706873226658,0.4194530977243082,0.07687751954276992,-1,0.15375503908553984,0.07209262533508241,0.08093771389459274,0.14418525067016483
ARHGAP24,++++,0.034829786636994,0.13439355383783141,0.21546801123108167,1,0.26878710767566283,0.1335272644307552,0.13791136713625735,0.2670545288615104
ARHGAP25,----,0.18241385877202096,0.4316310900804804,0.4692788059711435,1,0.8632621801609608,0.4094227697923796,0.39873381623224774,0.7974676324644955
ARHGAP26,++++,0.27694422999942303,0.33604870197986364,0.6123383342802358,1,0.6720974039597273,0.3340748345881816,0.3231620373010894,0.6463240746021788
ARHGAP27,--++,0.4037393504025679,0.9052115817599445,0.34568350308846457,-1,0.6913670061769291,0.3420977585125192,0.3321925621720283,0.6643851243440566
ARHGAP28,++++,0.6714988936866754,0.6782867979301808,0.6751295649583104,-1,1.350259129916621,0.5048765185649917,0.49446725986767054,0.9889345197353411
ARHGAP29,-+--,0.18574750625141867,0.26351894076811855,0.6854909918271861,1,0.5270378815362371,0.2647729865389003,0.26008099013289226,0.5201619802657845
ARHGAP30,-+--,0.10131942110591609,0.1119783160768939,0.8742693354470918,1,0.2239566321537878,0.10934291581108829,0.11583870415787373,0.21868583162217659
ARHGAP31,++--,0.4388673011553388,0.3069475649807583,0.9238735131044392,1,0.6138951299615166,0.30783709787816566,0.2981805737751668,0.5963611475503336
ARHGAP32,++++,0.07293747405166594,0.12467026223742923,0.44207741186175264,1,0.24934052447485847,0.12354551676933608,0.12815833000627389,0.24709103353867215
ARHGAP33,+---,0.22774301801046948,0.7129030859532531,0.4611304362383394,-1,0.9222608724766788,0.43101579877944446,0.41854893908282,0.83709787816564
ARHGAP35,+++-,0.28555793882721375,0.4165331798953396,0.7258525481462392,1,0.8330663597906792,0.3992699064567648,0.38955113215080134,0.7791022643016027
ARHGAP39,+-++,0.06320731404973738,0.26308661246254056,0.6689093835995188,1,0.5261732249250811,0.26420260095824777,0.25973877830377,0.51947755660754
ARHGAP40,+---,0.012663207102670094,0.017713150876042832,0.780575341235172,1,0.035426301752085665,0.017111567419575632,0.020190497918211373,0.034223134839151265
ARHGAP42,-+--,0.3303534501386847,0.292900617105068,0.914452523815444,1,0.585801234210136,0.29534565366187543,0.2858609479267667,0.5717218958535334
ARHGAP44,++++,0.09169530148858775,0.4751598312710898,0.3204904325335895,-1,0.640980865067179,0.3197399190098671,0.3109742185717545,0.621948437143509
ARHGAP45,--+-,0.07523753242377548,0.8822312199046054,0.13762026869408742,-1,0.27524053738817483,0.13699880225859806,0.14134154688569472,0.2739976045171961
ARHGAP5,-+-+,0.114746431761704,0.21922388387702607,0.5356600187343207,1,0.43844776775405214,0.2209673739447867,0.21924371185763988,0.43848742371527977
ARHGAP8,+--+,0.029936288378429515,0.14788933142736602,0.6314488090098338,1,0.29577866285473203,0.14824321241159025,0.15177094621570753,0.2964864248231805
ARHGAP9,--+-,0.20625921214379436,0.6486594393344729,0.3151403524190167,-1,0.6302807048380334,0.31529116523127815,0.30652521104266484,0.6130504220853297
ARHGDIA,+-+-,0.011267166524974654,0.05522175124324272,0.5205106544300193,1,0.11044350248648543,0.05139174081679215,0.0590315405235841,0.1027834816335843
ARHGDIB,--+-,0.051800616215513365,0.9036703466572443,0.0582551319386032,-1,0.1165102638772064,0.05361318656248218,0.06274241387177733,0.10722637312496436
ARHGDIG,+-+-,0.01796325970984745,0.4863349801368726,0.11530278176593728,-1,0.23060556353187456,0.11253065647635886,0.11903947068218115,0.22506131295271772
ARHGEF1,----,0.03740621782589468,0.5757874205517358,0.07374463618236733,-1,0.14748927236473466,0.06884161295842127,0.07768651608487337,0.13768322591684254
ARHGEF10,-+--,0.03901905463997712,0.018208429962523344,0.9837907029276032,1,0.03641685992504669,0.017681953000228155,0.020703815661894713,0.03536390600045631
ARHGEF10L,+-+-,0.30003606462847476,0.5192865273148409,0.6389298513753601,1,1.0385730546296819,0.46520647958019623,0.451947755660754,0.903895511321508
ARHGEF11,+++-,0.1624535914038629,0.2654083887229082,0.7272733586891857,1,0.5308167774458163,0.26682637462924935,0.261677978668796,0.523355957337592
ARHGEF12,++++,0.15679298784305762,0.26911752713774595,0.6714962278189458,1,0.5382350542754919,0.2713324207164043,0.265157132264872,0.530314264529744
ARHGEF15,--++,0.05398438618119157,0.9868090655611715,0.01628127927370363,-1,0.03256255854740726,0.015627673529915016,0.01865160848733744,0.03125534705983003
ARHGEF16,----,0.4175001627336074,0.6782401924062398,0.5214576545305711,-1,1.0429153090611423,0.4667198996178635,0.4531143052703628,0.9062286105407256
ARHGEF17,++++,0.1937272883428997,0.47911836998726826,0.4773124732837449,-1,0.9546249465674898,0.4416243654822335,0.4289299566506959,0.8578599133013918
ARHGEF18,--+-,0.23665633589285967,0.6188593404668549,0.41519781872360406,-1,0.8303956374472081,0.3982775337934181,0.38843258042436685,0.7768651608487337
ARHGEF19,+-++,0.27165949823032637,0.8824185442190035,0.23598244368283086,-1,0.4719648873656617,0.2374950094108253,0.23368697239333788,0.46737394478667577
ARHGEF2,-+--,0.17299646203026472,0.2293883209701114,0.6249519763176518,1,0.4587766419402228,0.23197581565138034,0.22757086636628074,0.4551417327325615
ARHGEF25,+-++,0.02474311460357743,0.5166566366226834,0.1363841343220522,-1,0.2727682686441044,0.13568699024696287,0.13991558293406342,0.27137398049392575
ARHGEF26,++-+,0.35978626309862494,0.4478385615024664,0.806409279872503,1,0.8956771230049329,0.42191421400866985,0.4093994182398905,0.818798836479781
ARHGEF28,++++,0.22539418070640263,0.3463937324224853,0.6387065142632702,1,0.6927874648449706,0.3426876568560347,0.33302914504078024,0.6660582900815605
ARHGEF3,++++,0.11076424430638142,0.26866318498000524,0.37361514838795473,1,0.5373263699600105,0.27070499657768654,0.2645297439114812,0.5290594878229624
ARHGEF33,--+-,0.26754783730577647,0.8062265205865132,0.36853902460117055,-1,0.7370780492023411,0.36080533850453433,0.3514715947980835,0.702943189596167
ARHGEF37,----,0.012906847567627333,0.3823827830811051,0.05567368759881802,-1,0.11134737519763604,0.05173102150230993,0.05937713894592745,0.10346204300461986
ARHGEF38,+-+-,0.34119094291420304,0.5343129245531263,0.6534309888969585,1,1.0686258491062526,0.47182295231576543,0.4593053099868819,0.9186106199737638
ARHGEF39,+---,0.19374392770777302,0.20047257705600405,0.8258225061295617,1,0.4009451541120081,0.2015172256445357,0.20110648491416186,0.4022129698283237
ARHGEF4,+-+-,0.02839816940404375,0.6686982498300507,0.13727571979475206,-1,0.2745514395895041,0.13682769634403696,0.14094227697923797,0.27365539268807393
ARHGEF40,+---,0.3547196694458329,0.2544145709350518,0.921729851713343,1,0.5088291418701036,0.2557608943645905,0.2517538356242514,0.5035076712485028
ARHGEF5,+-++,0.16037124639802894,0.8884629648703681,0.22969791493313346,-1,0.4593958298662669,0.2322477613642845,0.22775496235455167,0.45550992470910334
ARHGEF7,-+++,0.2022653364666053,0.6075885515523595,0.23696914288686297,-1,0.47393828577372593,0.23817943306906975,0.2353410905772302,0.4706821811544604
ARID1A,++--,0.25802583376279137,0.21035055023652044,0.9509073897960773,1,0.4207011004730409,0.2120123203285421,0.21108766326356015,0.4221753265271203
ARID1B,-+-+,0.2934490389036748,0.6319997094469553,0.5036737747056905,-1,1.007347549411381,0.45759425084127076,0.4439881359799224,0.8879762719598449
ARID2,-+-+,0.04188526816901521,0.136330826398017,0.5593059815527104,1,0.272661652796034,0.13558065252110427,0.139907602806137,0.27116130504220853
ARID3A,+-+-,0.2343496675314783,0.7293557087698254,0.38332254436583013,-1,0.7666450887316603,0.3736953174014715,0.3654460415240703,0.7308920830481406
ARID3B,----,0.044306449776956656,0.23521763206939114,0.4421204559435527,1,0.4704352641387823,0.23642482318047,0.23287514971767523,0.46575029943535046
ARID3C,+++-,0.22787520150362375,0.586771096866719,0.5139462090985174,-1,1.0278924181970348,0.46244225175383563,0.4498060689025781,0.8996121378051563
ARID4A,----,0.4111510523769639,0.8112558149534572,0.43799401184166986,-1,0.8759880236833397,0.41430445445730907,0.40309148984713666,0.8061829796942733
ARID4B,----,0.13121706094571284,0.37847156862662706,0.34193855164743553,-1,0.6838771032948711,0.33947413448924885,0.3284850558977869,0.6569701117955739
ARID5A,++--,0.008749911067693449,0.007448621488837908,0.9847406405916906,1,0.014897242977675817,0.007243896874287018,0.00975303712998346,0.014487793748574037
ARID5B,++-+,0.010579033800547904,0.023865590042287665,0.918513347730448,1,0.04773118008457533,0.023385808806753366,0.02606513431814293,0.04677161761350673
ARIH1,++++,0.1742300974599567,0.21766767108391033,0.8436830839611399,1,0.43533534216782066,0.21954140999315538,0.21781782923629728,0.43563565847259456
ARIH2,-++-,0.12126435484040227,0.23927507907222303,0.833811192669808,1,0.47855015814444607,0.24030344512890714,0.23720983288655678,0.47441966577311356
ARIH2OS,---+,0.34371890116980325,0.8254307656699568,0.3369496773567134,-1,0.6738993547134268,0.3350824160155136,0.3238649326945015,0.647729865389003
ARL1,+++-,0.052297676876539946,0.12799881381071912,0.7988666710233779,1,0.25599762762143824,0.1268537531371207,0.13163748360234986,0.2537075062742414
ARL10,++++,0.07165898852074806,0.7307320409821152,0.25089130611403493,-1,0.5017826122280699,0.2527234358067644,0.24800365046771616,0.4960073009354323
ARL11,+---,0.29858093699019156,0.38366888108744557,0.7639093074801759,1,0.7673377621748911,0.3740018252338581,0.36576741002680657,0.7315348200536131
ARL13B,-+--,0.003179066501966758,0.01662838864847643,0.9271362623359521,1,0.03325677729695286,0.01591375770020534,0.018935721211429876,0.03182751540041068
ARL14,+++-,0.07188116503542179,0.47395667601038205,0.3509731608971708,-1,0.7019463217943416,0.34626133576683965,0.3376682637462925,0.675336527492585
ARL14EP,-+++,0.21785159150018868,0.5127173602010028,0.6194324463023836,1,1.0254347204020056,0.46195528177047684,0.44892488450350765,0.8978497690070153
ARL14EPL,++++,0.43296011565889914,0.5861214004138056,0.6408287950020927,1,1.1722428008276111,0.4902464065708419,0.47938173729538586,0.9587634745907717
ARL15,++++,0.03381030936705351,0.08530697050829261,0.6534492966396855,1,0.17061394101658522,0.08082363677846224,0.09045799349797524,0.1616472735569245
