gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
HINT2,-+-+,0.424768869,0.6084444981774065,0.6006167319733147,-1,1.2012334639466293,0.4714514020049397,0.5058481656374864,0.9429028040098794
TMEM8B,--++,0.311402297,0.9594493355257547,0.18548083058387646,-1,0.3709616611677529,0.18545692285340695,0.1966581910642935,0.3709138457068139
RECK,+++-,0.07814891,0.06464208950277049,0.7134307788372118,1,0.12928417900554098,0.05688339992735198,0.06421618480313816,0.11376679985470396
GLIPR2,+++-,0.071719338,0.10435575319574422,0.8694603826737111,1,0.20871150639148844,0.09901925172539049,0.10591311927938399,0.19803850345078097
CLTA,--+-,0.371613928,0.5589599529965914,0.7075938377912181,1,1.1179199059931828,0.458844896476571,0.4922998692430626,0.917689792953142
GNE,+++-,0.233287051,0.3959972737736891,0.6983905580638863,1,0.7919945475473782,0.36694515074464223,0.3932151678047363,0.7338903014892845
RNF38,+--+,0.247160577,0.4116643284869112,0.8041897360052329,1,0.8233286569738224,0.3780602978568834,0.4050559349121023,0.7561205957137668
ZCCHC7,--++,0.110438212,0.9529437239907562,0.13157402563616838,-1,0.26314805127233676,0.12952201075112596,0.13759535052669813,0.2590440215022519
GRHPR,++++,0.542973991,0.5023466202041529,0.7918658927721215,1,1.0046932404083058,0.4329095532146749,0.4638965567339823,0.8658191064293498
ZBTB5,++--,0.44165866,0.2743309018629686,0.9435168286140609,1,0.5486618037259372,0.2651652742462768,0.2851227662356531,0.5303305484925536
POLR1E,-++-,0.114350856,0.23418549058692717,0.4973778759818314,1,0.46837098117385434,0.22789683981111514,0.24596832776405636,0.4557936796222303
FBXO10,--+-,0.083856579,0.9000275658383959,0.11470591648349346,-1,0.22941183296698692,0.10990847014383263,0.11718125681075191,0.21981694028766527
TOMM5,--+-,0.074586835,0.8208325829006677,0.18090296031997985,-1,0.3618059206399597,0.18015400261513875,0.19099164547766073,0.3603080052302775
FRMPD1,+-++,0.120773857,0.9691062890882474,0.07770187083926124,-1,0.15540374167852247,0.07031817521429609,0.07831456592807846,0.14063635042859218
TRMT10B,+++-,0.309208679,0.5878670685356363,0.5685932515329235,-1,1.137186503065847,0.46164463170129305,0.4957500908100254,0.9232892634025861
EXOSC3,++--,0.255292602,0.1311618614859119,0.9781806351735771,1,0.2623237229718238,0.12916818016709045,0.13714949876507337,0.2583363603341809
DCAF10,++--,0.110090483,0.09823138754305215,0.9777882477571359,1,0.1964627750861043,0.09291681801670905,0.09886677320935638,0.1858336360334181
SLC25A51,-+--,0.550146989,0.5408847319059131,0.736547715608099,1,1.0817694638118263,0.4505630221576462,0.4837280255702455,0.9011260443152924
SHB,+-++,0.179780991,0.6424694619411767,0.3072439159144967,-1,0.6144878318289934,0.29391253813744006,0.31623683254631313,0.5878250762748801
ALDH1B1,+-++,0.268323446,0.7385418473078336,0.41018474843280645,-1,0.8203694968656129,0.37665262240302194,0.4037050490374137,0.7533052448060439
IGFBPL1,-++-,0.035672007,0.043982025879910853,0.860833875363143,1,0.08796405175982171,0.03537958590628405,0.04184221996222577,0.0707591718125681
ANKRD18A,+-++,0.108390967,0.9615298695404186,0.08165787798381446,-1,0.16331575596762893,0.07489466802266453,0.08252815110788231,0.14978933604532907
CNTNAP3,--++,0.119552016,0.9977088085448651,0.02531418219542756,-1,0.05062836439085512,0.019831468836263258,0.023247366509262624,0.039662937672526516
PGM5,++++,0.234561899,0.503417086174752,0.46870150951172995,-1,0.9374030190234599,0.41508063344471885,0.44409734834725756,0.8301612668894377
PIP5K1B,----,0.049057304,0.06882682474890937,0.22755030739638238,1,0.13765364949781875,0.06131492916818017,0.06930117681243644,0.12262985833636034
FAM122A,--++,0.297930038,0.9515689453146465,0.2254394673704761,-1,0.4508789347409522,0.22097922417550486,0.23683254631311296,0.4419584483510097
FXN,-++-,0.308329811,0.5486488120829723,0.5274673500037501,-1,1.0549347000075002,0.4453000145285486,0.47686160552124957,0.8906000290570972
TJP2,+++-,0.014939076,0.006652826957089443,0.9577142238132055,1,0.013305653914178886,0.003922993098438067,0.004867063780328345,0.007845986196876134
FAM189A2,+++-,0.013083726,0.02116929695632103,0.8380432524073802,1,0.04233859391264206,0.016926988739556847,0.019613540607293332,0.033853977479113694
APBA1,---+,0.297138272,0.829634178490571,0.28055927347550674,-1,0.5611185469510135,0.27044893215167803,0.2908826734471486,0.5408978643033561
PTAR1,++--,0.140627796,0.05499272169492776,0.9924475906663759,1,0.10998544338985553,0.046131492916818014,0.05448205724248147,0.09226298583363603
MAMDC2,---+,0.089946096,0.8489222770802631,0.1921585107087971,-1,0.3843170214175942,0.19243062618044457,0.2042862332001453,0.38486125236088914
SMC5,+++-,0.057071067,0.1674639874355198,0.5713003614554983,1,0.3349279748710396,0.16636396658191063,0.17644922272265,0.33272793316382127
KLF9,+-+-,0.055155835,0.14785056979264974,0.7849179416973077,1,0.2957011395852995,0.1451507446422085,0.1553101845125672,0.290301489284417
TRPM3,----,0.171095819,0.6892287187392019,0.35742349576438703,-1,0.7148469915287741,0.3385878250762749,0.36193243734108244,0.6771756501525498
CEMIP2,+++-,0.122029352,0.15200084124296853,0.9199837682445485,1,0.30400168248593706,0.14965492190337815,0.15901496440505594,0.2993098438067563
ABHD17B,+++-,0.207248587,0.14715752277676586,0.9252135709777397,1,0.2943150455535317,0.14442426443879405,0.15487432805462734,0.2888485288775881
C9orf85,++++,0.047592168,0.14868900792072184,0.2914509509122637,1,0.2973780158414437,0.14624046494733017,0.15589132645648698,0.29248092989466035
GDA,----,0.132271268,0.5866008161356971,0.3495696306277076,-1,0.6991392612554151,0.33125090803428736,0.3547402833272793,0.6625018160685747
ZFAND5,----,0.263747627,0.5808996408479999,0.5141824048887743,-1,1.0283648097775486,0.4389074531454308,0.47039593171086086,0.8778149062908616
TMC1,+---,0.195619612,0.6227658412108613,0.48345845070543275,-1,0.9669169014108655,0.42256283597268635,0.45266981474754814,0.8451256719453727
ALDH1A1,++++,0.009533842,0.011940377915226567,0.8519522388506984,1,0.023880755830453133,0.0084271703596077,0.009806770303646666,0.0168543407192154
ANXA1,+-+-,0.090014476,0.2588648241420931,0.393532194067704,1,0.5177296482841862,0.2507809662186705,0.2702310039227081,0.501561932437341
RORB,+--+,0.002520664,0.04220859359184281,0.25718461613366606,1,0.08441718718368563,0.033999273519796584,0.04060729333139619,0.06799854703959317
TRPM6,++++,0.014996979,0.06713318656340209,0.62353562217618,1,0.13426637312680417,0.05942608063930258,0.06726718000871713,0.11885216127860516
C9orf40,-+-+,0.254853832,0.46728842030706946,0.6134577941584994,1,0.9345768406141389,0.4143116600072648,0.4430480894958594,0.8286233200145297
CARNMT1,--+-,0.207250795,0.8756500603559856,0.3087315146478805,-1,0.617463029295761,0.2955833212262095,0.3180530330548493,0.591166642452419
NMRK1,++++,0.044086482,0.09796903467421952,0.8298167616554044,1,0.19593806934843905,0.09277152197602616,0.0985035594944065,0.18554304395205232
OSTF1,--++,0.322247221,0.9717135306557092,0.17708563275525305,-1,0.3541712655105061,0.17608600900770013,0.18677806029785687,0.35217201801540027
