gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
MGAT4A,-+++-+----+-,0.00545836,0.25776780523037734,0.38658494890094125,1,0.5155356104607547
SGO2,+++-+++---+-,0.001461391,0.29767122001622387,0.2578115538967168,-1,0.5156231077934336
RP11-521B24.3,+-+-+-++++++,0.148074573,0.25785945172525787,0.8454253414039238,1,0.5157189034505157
TTLL11-IT1,+---+++--+++,0.02218025,0.2579129116677913,0.7219170018750192,1,0.5158258233355826
AC137723.5,--+---++++++,0.026208875,0.257941129773535,0.49726394825484815,1,0.51588225954707
C14orf28,+++++++---+-,0.02068321,0.5242495389500696,0.25802693869328114,-1,0.5160538773865623
RP11-820K3.2,+---++----++,0.036693477,0.72681939420620445,0.258056001104134,-1,0.516112002208268
AC009967.3,-++--+---+++,0.05532366,0.2581103111138859,0.9304743913124783,1,0.5162206222277718
TBC1D19,++++-+-+----,0.024846801,0.2581119424138127,0.5569929797551073,1,0.5162238848276254
RP11-696L21.2,+++-+++--++-,0.13636263,0.2581293633214462,0.8991315486625907,1,0.5162587266428924
RPL12P4,--+-+-+++++-,0.016055643,0.25814452084597056,0.7439280721055573,1,0.5162890416919411
RPL18A,------++++-+,0.016733605,0.2581535393547655,0.34713246663028746,1,0.516307078709531
SCAND2P,+-+-++++--+-,0.073839086,0.865167590243422,0.25816165059680324,-1,0.5163233011936065
PDK2,------++++++,0.035904192,0.25819256815069525,0.6197571408209088,1,0.5163851363013905
DRP2,------+++--+,0.034944239,0.6836470422968524,0.25821750667990373,-1,0.5164350133598075
ZNF274,+++++++---++,0.102009807,0.25825165489716867,0.9330407553159601,1,0.5165033097943373
KDELR2,-+++++------,0.045440999,0.5792498641349734,0.2583088358329045,-1,0.516617671665809
HPRT1,-+---+++++-+,0.03368268,0.6071382454908543,0.2583229808983687,-1,0.5166459617967374
AARD,--+---+--+++,0.147900871,0.9409070463751887,0.2583460458301022,-1,0.5166920916602044
RP11-9G1.3,+++-++++---+,0.028057986,0.2583601834538779,0.7020100626872889,1,0.5167203669077558
NSUN3,+++--+-+--+-,0.048995668,0.2583622144385776,0.5807430436966599,1,0.5167244288771552
AC118278.1,+++---+--++-,0.025882924,0.7628408586437254,0.258362911082907,-1,0.516725822165814
ZNF385C,-++-+-++++++,0.137644258,0.25839613135072537,0.866093775681961,1,0.5167922627014507
GOLGA2P8,++----++--+-,0.018349556,0.6405050631120819,0.25840242594790475,-1,0.5168048518958095
RP4-751H13.7,+--++-+--++-,0.048590659,0.2584176776077575,0.7651834174763155,1,0.516835355215515
RBFA,+----++++-++,0.13688453,0.25842798939011585,0.9392714901920473,1,0.5168559787802317
U47924.31,++-+-+++++-+,0.199566821,0.25844011426398883,0.9570692522123803,1,0.5168802285279777
RNF2,-+-+-+-+----,0.205595411,0.9174906158526437,0.25851983236989834,-1,0.5170396647397967
AF196970.3,+++-++-+-+++,0.071036647,0.2585766779524437,0.7522815282084785,1,0.5171533559048874
HMGN1P15,+-++++-----+,0.011761141,0.25857999312829405,0.3429950158716798,1,0.5171599862565881
METTL17,+++-++-+--++,0.072149093,0.2585809592041228,0.7811811745801543,1,0.5171619184082455
RIOK1,-----++-+---,0.195963082,0.9643286530619966,0.2586216275960537,-1,0.5172432551921075
MRPS21P3,+++++----+++,0.074520505,0.2586367184343471,0.6888177248604505,1,0.5172734368686942
ZNF425,++++--++++--,0.211587039,0.2586433977117032,0.9498681069408669,1,0.5172867954234064
RP11-477D19.2,+-+-++++--++,0.183388167,0.25870660891588054,0.9652777809783895,1,0.5174132178317611
HAS3,-+--++---+++,0.045162336,0.7748481545649067,0.2587218577993464,-1,0.5174437155986928
ZNF347,+-+-++-----+,0.053819846,0.6936842448842542,0.25882697529104176,-1,0.5176539505820835
MHENCR,++--++++++-+,0.219380811,0.25887987266927187,0.9738762466419332,1,0.5177597453385437
HNRNPA3P6,++--+++--++-,0.055223661,0.7378703807313709,0.25892635006494846,-1,0.5178527001298969
RP11-324O2.6,+-++--+----+,0.054179442,0.25895544746226967,0.4803232234694692,1,0.5179108949245393
GCN1,--+-+-++-+++,0.083722836,0.25896776873159955,0.8099776865858084,1,0.5179355374631991
PKP4,--+-+-+-++++,0.071605251,0.2589758630453574,0.9440533123527964,1,0.5179517260907148
ANTXR1,--+-++-+--++,0.032657444,0.7687643759771131,0.2589919661784635,-1,0.517983932356927
EIF1AD,---++---++--,0.095935959,0.9601476756663433,0.25899786529928925,-1,0.5179957305985785
CTD-3131K8.2,+++-+-------,0.035104651,0.34394935475914357,0.25901387353005734,-1,0.5180277470601147
IDE,+++-+-----+-,0.036693076,0.32522193227659174,0.25902854005351794,-1,0.5180570801070359
UBE2J1,-++--+-+----,0.120394427,0.874162275013906,0.25905633535790523,-1,0.5181126707158105
GZF1,-+++-+------,0.14858167,0.9249726530938254,0.2591323287063109,-1,0.5182646574126218
ARF4,-+++-+---+--,0.012096357,0.34762833403723586,0.25914516366028706,-1,0.5182903273205741
ALG8,+-+---++--+-,0.056917909,0.7791819335320972,0.2591653750058864,-1,0.5183307500117728
TGFA,++++++------,0.033744264,0.2592195483265499,0.29734745474123464,1,0.5184390966530998
RP11-674N23.4,-++-++++-+++,0.084246441,0.2592357860261235,0.8156506131773298,1,0.518471572052247
RP11-166P13.3,++++++-----+,0.042122683,0.25930546393768267,0.6473603031984451,1,0.5186109278753653
NELFB,++----++++++,0.046396808,0.2593083440108558,0.30358685132742935,1,0.5186166880217116
THAP12P8,------+-+-+-,0.091938646,0.8217516143917797,0.25931258361595044,-1,0.5186251672319009
MPP4,+-+-+++++---,0.028261829,0.599188461678464,0.259327260739078,-1,0.518654521478156
TRPV1,+---+-+--++-,0.053597061,0.7077585967046058,0.25933913650196017,-1,0.5186782730039203
DSN1,++---++++-+-,0.251943429,0.25935176375234215,0.9652707374776738,1,0.5187035275046843
URB2,-++-++----+-,0.091417494,0.7274987176348757,0.25936750405742426,-1,0.5187350081148485
TNIK,+---++-+--++,0.040274315,0.39989424731533896,0.2593966179219081,-1,0.5187932358438162
RP11-1114A5.4,+-+-+-+---+-,0.076600368,0.8848046061231241,0.2594211001103608,-1,0.5188422002207216
RP11-411B10.4,++++++--+--+,0.045542256,0.2594441713466552,0.5758562211198,1,0.5188883426933104
RP4-612B15.3,++--+++++--+,0.164910362,0.2594489735961917,0.9465008619920782,1,0.5188979471923834
FAM149B1,+++-+--+-+-+,0.160784879,0.2595163192256973,0.8758354200607751,1,0.5190326384513946
SNORD115-39,+------++++-,0.036729458,0.5330568204726014,0.25952250248980285,-1,0.5190450049796057
DOP1A,++--++++--+-,0.027944318,0.2595570557594019,0.6567626682179539,1,0.5191141115188038
CNN2P9,+---+-++-+-+,0.045398261,0.6292918712689903,0.25956337566391974,-1,0.5191267513278395
RETREG1,++++++----+-,0.046330623,0.2596099230237945,0.4615088708675881,1,0.519219846047589
EMID1,--+----+++-+,0.030723902,0.814317953573529,0.2596169509130193,-1,0.5192339018260386
CDC42BPA,+++-+++---++,0.044375682,0.2596448106371137,0.6609480578822066,1,0.5192896212742274
ZNF233,+++---+++-++,0.080163693,0.2596599595857416,0.9105882137995248,1,0.5193199191714832
ALS2,-++---+-+-+-,0.118446126,0.9536864603575453,0.2596882279163139,-1,0.5193764558326278
HCLS1,+-++++--++-+,0.122194136,0.25971185642048333,0.9516294355076097,1,0.5194237128409667
CTB-50E14.5,+--+-++---+-,0.049510673,0.5910635428617723,0.2597201148000191,-1,0.5194402296000382
KLRC2,+++-+-++-+++,0.176721009,0.259722490555765,0.9787851528834857,1,0.51944498111153
MTND4P32,+---+-----+-,0.245418448,0.9813265187989956,0.2597525093295448,-1,0.5195050186590896
ZNF501,--+---+---++,0.064347101,0.9382730667455963,0.25977859762252636,-1,0.5195571952450527
RRP12,----+---+++-,0.176141882,0.9721015285991568,0.2598301557702408,-1,0.5196603115404816
PIANP,------+-+++-,0.103687645,0.9149151631992335,0.2598382721061022,-1,0.5196765442122044
VIPR1,------++++-+,0.061045349,0.5782509598989259,0.2599752135243149,-1,0.5199504270486298
MAP3K9,--------++-+,0.151709826,0.9147048184989066,0.259975552035819,-1,0.519951104071638
DDX60,-++-++++-+++,0.187191671,0.2600588727676064,0.9534785432810876,1,0.5201177455352128
NUTM2B-AS1,+-----++----,0.131098157,0.9641394199422435,0.26010588467823087,-1,0.5202117693564617
PRR12,----+-++++++,0.030131835,0.3631242679717637,0.26015923893596526,-1,0.5203184778719305
AKT1S1,+-+-+++++++-,0.013413695,0.26019965147890045,0.32147211827739164,1,0.5203993029578009
STAC3,+-----++--+-,0.043692615,0.8974132266568131,0.2602707813213187,-1,0.5205415626426374
SMCHD1,+++-+-+---++,0.041444958,0.26029469248687515,0.4503770534124108,1,0.5205893849737503
CAMKK1,-+----+++++-,0.044449021,0.26034937478253833,0.8009518741417561,1,0.5206987495650767
RBBP7,++++-++---+-,0.057046446,0.260352204463488,0.5672657838676267,1,0.520704408926976
SNRNP48,+++-+++---+-,0.045559656,0.26952121853069366,0.26038800212135516,-1,0.5207760042427103
TAF3,----+----+-+,0.10138981,0.9132656087425948,0.2604042008778558,-1,0.5208084017557116
LINC00551,------+-+-+-,0.229399145,0.9642795786926914,0.26043000856919407,-1,0.5208600171383881
AC067940.1,--+-+-++--++,0.090446488,0.8667059067078846,0.260433253131851,-1,0.520866506263702
ESRRA,--+-+--++++-,0.15359227,0.26047277433065535,0.894268709375851,1,0.5209455486613107
NADK2,++++-++-----,0.129087756,0.2604804575679235,0.8395884190619184,1,0.520960915135847
GRK6P1,+-+---++-+-+,0.032407611,0.2604892793592029,0.4746840491169187,1,0.5209785587184058
BMP4,-++-+-++-+--,0.107317966,0.7841521524610202,0.2604998452865281,-1,0.5209996905730562
SSBP4,------++++--,0.01383865,0.2605120220029804,0.5997604274884225,1,0.5210240440059608
FOXO3,----+-+-+-++,0.099353676,0.9012248676257234,0.260540227155373,-1,0.521080454310746
RP11-811P12.3,+-+--++-+-++,0.053357244,0.2605431121071379,0.6698373890381677,1,0.5210862242142758
APH1A,++++-+++--+-,0.159543869,0.2605967801514242,0.9451651149326191,1,0.5211935603028484
DUSP8P5,--+-+-++++++,0.026398469,0.2605992968419875,0.8657349878983134,1,0.521198593683975
CXXC1,--+-+-++++++,0.041150251,0.2606130441176935,0.54361103018806,1,0.521226088235387
MTBP,-++-+++----+,0.083977617,0.4100978714470746,0.2606922481430934,-1,0.5213844962861868
ZNF473,-++---+++---,0.098526536,0.6079221714460497,0.26072806460731784,-1,0.5214561292146357
CLSTN2,---+++--++--,0.111489072,0.9312098548710203,0.2607486182991401,-1,0.5214972365982802
P3H2-AS1,+----+-++++-,0.085844272,0.2607574685722327,0.7971503663627739,1,0.5215149371444654
CCDC154,++-++-+-++++,0.138874162,0.2608188712115426,0.9791004453023241,1,0.5216377424230852
RP11-770J1.3,-+--+-++--++,0.025341225,0.3627430100589268,0.26082508480022737,-1,0.5216501696004547
POC1B-AS1,+---++-----+,0.126590998,0.8960341810792194,0.26082707914046954,-1,0.5216541582809391
PGGT1B,-++-+++-----,0.029606396,0.8248729827542656,0.2609504960638014,-1,0.5219009921276028
PMS2P3,------++++++,0.052211687,0.2609621539518216,0.41994205091023856,1,0.5219243079036432
ZNF300,++++++---+++,0.057836784,0.2609673707975186,0.8092866465161186,1,0.5219347415950372
RP11-405A12.2,+++---++++-+,0.198599506,0.26098068620207054,0.953932626459272,1,0.5219613724041411
RP11-1246C19.1,+-----+--+++,0.093954459,0.6777245266972995,0.2609829052312423,-1,0.5219658104624846
RFK,++++-+++++--,0.067311916,0.2611295709693077,0.7758310046715374,1,0.5222591419386154
RP11-613M10.6,+++--+------,0.062386969,0.5804066343400266,0.2611453736869257,-1,0.5222907473738514
SVBP,---+---+++--,0.003013417,0.2611637193408797,0.4539091810384113,1,0.5223274386817593
ZMYND10,++++--++--+-,0.114437754,0.26117862600582087,0.6473043789069951,1,0.5223572520116417
PTGES3,+-++-++--+--,0.048165702,0.2611999030738661,0.8753359076715752,1,0.5223998061477322
RP11-182L21.6,--+++-------,0.165493589,0.954039680386454,0.2612398941915841,-1,0.5224797883831682
PRR4,+---+-+--++-,0.019784554,0.2612510838603344,0.6711369323583696,1,0.5225021677206688
PLEC,----+-++++++,0.048416686,0.26129443298124333,0.5762761271650089,1,0.5225888659624867
AL117190.2,-----+-+++--,0.008450555,0.2613117786722951,0.33299506129635986,1,0.5226235573445902
DIXDC1,-+++-+------,0.08092497,0.8878799875066627,0.26132573665727765,-1,0.5226514733145553
ACOT4,++++--+++--+,0.043728228,0.2613311820487147,0.8128905366596668,1,0.5226623640974294
CCDC14,++--+++---++,0.066096356,0.5314428863546132,0.26139075974758663,-1,0.5227815194951733
PRRT1,----+-+++++-,0.016931437,0.44445841526700575,0.26146073547548976,-1,0.5229214709509795
SYNJ2,--++++----++,0.026351764,0.6982563242081752,0.2614859239426061,-1,0.5229718478852122
COL4A3BP,+++++++---+-,0.055424885,0.2615429655395388,0.6086849729406665,1,0.5230859310790776
IFT88,-++--+----+-,0.069607522,0.8377157586309946,0.26156024619618523,-1,0.5231204923923705
TBC1D16,--+---++++++,0.032482264,0.26157748418165555,0.35356658812369957,1,0.5231549683633111
GGT7,--+-+-+++++-,0.022895199,0.2615919682373886,0.4593146322203945,1,0.5231839364747772
THEM6,++----+-++-+,0.046965405,0.2616410704451764,0.6989161190272666,1,0.5232821408903529
SRRT,--+-----++++,0.010601211,0.851354104721103,0.26165763408790005,-1,0.5233152681758001
GRM5-AS1,++-+++-+++--,0.070078011,0.2617106569506384,0.7360343997658455,1,0.5234213139012768
HIRA,-+------++++,0.010717736,0.5930009676028848,0.2617123872302454,-1,0.5234247744604908
ZNF540,-+---++-+-+-,0.216826194,0.963841376580157,0.2617440209950365,-1,0.523488041990073
BTF3L4P2,+-++++-+-+++,0.1560821,0.26175770166277834,0.977899200161656,1,0.5235154033255567
ABCF2P1,+-++++-+++-+,0.127931836,0.2617693821660953,0.9575827875367899,1,0.5235387643321906
PHEX,+++-++------,0.110026739,0.5271302118692134,0.2617922201902643,-1,0.5235844403805286
RP11-231P20.2,-++-++++-++-,0.103562082,0.26179264168586797,0.7583900299079515,1,0.5235852833717359
CDYL,------++++++,0.067408904,0.36682779579101066,0.2618632802008384,-1,0.5237265604016768
ZNFX1,+++-+--+--++,0.036221103,0.26187150304987544,0.9293644713549009,1,0.5237430060997509
LINC01122,----+-+-+-++,0.056346871,0.373692465718429,0.26191171282374,-1,0.52382342564748
ULBP2,--+-+++++++-,0.092665815,0.2619337933022603,0.7538992819528461,1,0.5238675866045206
ELMO1,--+++-+--+++,0.017769074,0.26198098702225997,0.4236152952077493,1,0.5239619740445199
CCDC68,++--+---++-+,0.006668856,0.31906033071052997,0.26199783449493025,-1,0.5239956689898605
CRYZL2P-SEC16B,----+++++-++,0.175326684,0.2620428441000427,0.8367164089847412,1,0.5240856882000854
SNORA20,--++++-++---,0.006055385,0.2620632150717841,0.2852404542374714,1,0.5241264301435682
PTOV1-AS1,--+++-+---++,0.067722079,0.2620741683353544,0.702569496516425,1,0.5241483366707088
BCAT1,-+++-+++-+++,0.21612013,0.2621172932061105,0.9535348318751998,1,0.524234586412221
UNC5A,------+-++--,0.020089714,0.659509980469392,0.2622013482109297,-1,0.5244026964218594
WNT3,------+++---,0.097924582,0.9737299486585289,0.2622127050537188,-1,0.5244254101074376
MARCH11,-+----+++--+,0.043479291,0.2622954034431042,0.6149295601959459,1,0.5245908068862084
TXNL1,++-+-+-+----,0.071774423,0.26231214146085974,0.7928770227752766,1,0.5246242829217195
AC012442.6,-++--+----++,0.00558205,0.497221605644885,0.2623149750121611,-1,0.5246299500243222
MTHFD2,++++-++++++-,0.147482461,0.262332433712332,0.9846134213109048,1,0.524664867424664
OSTN,+-------+--+,0.16056362,0.8995241723682719,0.26233601193683703,-1,0.5246720238736741
MPDU1,-+++-+-++-+-,0.052063708,0.26241431502924023,0.721726249014391,1,0.5248286300584805
NLRP9P1,-+----+-+-+-,0.062428506,0.4893565242045801,0.26243122219312914,-1,0.5248624443862583
ACTG1P3,+---+-++++++,0.011597747,0.26255886816383656,0.7916323795564282,1,0.5251177363276731
ATP7B,+++-++++-++-,0.057480304,0.26256041290596244,0.7012502114352305,1,0.5251208258119249
LSMEM1,++--++++--++,0.05279543,0.26264149972655343,0.4331199785404101,1,0.5252829994531069
AP2A1,----+--+++-+,0.05211412,0.26264535271901307,0.7613539320959812,1,0.5252907054380261
ABHD12,++++++--++--,0.077973991,0.2626503727648982,0.7682117954099226,1,0.5253007455297964
PNP,+++--+++----,0.061695055,0.5831488142106819,0.2627397986231107,-1,0.5254795972462214
USP19,--+-+--+++-+,0.031616066,0.6463886882110146,0.2627460802421915,-1,0.525492160484383
PREX1,-++-++---+++,0.035228731,0.26277278415921906,0.8738867488200235,1,0.5255455683184381
ZNF703,--+-+-+-++-+,0.054655178,0.809724544029323,0.2627930883066189,-1,0.5255861766132378
OSGIN1,--+++++--+++,0.056848716,0.2627945055511976,0.9555768407276563,1,0.5255890111023952
KCNJ8,----+---++--,0.117415224,0.9755611558113622,0.2628095936799613,-1,0.5256191873599226
HADHB,+++-++------,0.073716543,0.2628626742494216,0.43988708134530996,1,0.5257253484988432
OPRD1,-+--+---++++,0.010494388,0.45246497990539836,0.2628760935192659,-1,0.5257521870385318
ZNF484,+++--++-----,0.172521831,0.2630264461794135,0.9544487669733397,1,0.526052892358827
GPRC5B,+++-++-----+,0.05911143,0.5159859664282023,0.2630377693468543,-1,0.5260755386937086
KIAA1586,++-+-+------,0.008959408,0.41159443680055735,0.26308372407073155,-1,0.5261674481414631
RP11-561O23.8,++-+++----+-,0.053239914,0.3543868895485547,0.2631038662940746,-1,0.5262077325881492
CRTC3,--+-+++---++,0.073210397,0.5902047206263058,0.263130672202465,-1,0.52626134440493
NPTX1,---+----++--,0.061867558,0.8080994077621925,0.2631556541451328,-1,0.5263113082902656
RALA,+++-++---+-+,0.004449598,0.47525518169047615,0.26317974879485906,-1,0.5263594975897181
AC093690.1,---+++-+--++,0.054747362,0.6301799098253233,0.26318274763105654,-1,0.5263654952621131
VWDE,+++++++-+-++,0.213414057,0.26326350474195986,0.981983028186283,1,0.5265270094839197
SLA,-----++++++-,0.036832538,0.49750377982871974,0.2632649474257656,-1,0.5265298948515312
SNORD13,+--+++-++---,0.026745533,0.263265672505347,0.6983736325030354,1,0.526531345010694
FAM110B,++++--++++-+,0.090388591,0.26327441508953475,0.6357990478747786,1,0.5265488301790695
PRXL2A,++++-+-+++--,0.049889039,0.26334230684291093,0.9148061322515124,1,0.5266846136858219
IGSF8,-++-+---++++,0.108168807,0.2634038762562678,0.9529891672337492,1,0.5268077525125356
HSP90AB3P,+++++++-+++-,0.237861768,0.26341627077186536,0.9772552328296821,1,0.5268325415437307
KCNK12,-+------+--+,0.015853046,0.6117367543322128,0.2634506541467342,-1,0.5269013082934684
TACC1,++-++--++--+,0.011758716,0.26348890357879745,0.3676070814083882,1,0.5269778071575949
DNAJC8,+-++-+--+-+-,0.040109446,0.26349165214905323,0.8993624632281338,1,0.5269833042981065
RNF113A,+-++++-+++--,0.018678068,0.26354532249317714,0.5838479700747061,1,0.5270906449863543
MICA,+++-+++-----,0.093789696,0.26359430603009915,0.8372393940551854,1,0.5271886120601983
METTL14,+++++++---+-,0.015185965,0.43088957919435533,0.26360947532597445,-1,0.5272189506519489
HLTF,++++-+----+-,0.036601048,0.3373759041409138,0.26364026677041397,-1,0.5272805335408279
KCNE1,+-+++--+-++-,0.050593343,0.26368517421222293,0.6713404116500454,1,0.5273703484244459
IZUMO4,+-+---++++-+,0.050031449,0.26369946909447545,0.5667200352428303,1,0.5273989381889509
POC1B,-+--++----++,0.024376415,0.8611095427904463,0.2637319934283205,-1,0.527463986856641
SYNPR,++++-+-++++-,0.195362917,0.2637796530568208,0.8931672436243652,1,0.5275593061136415
WASH7P,+----+++++-+,0.021612786,0.2637916334216239,0.4976011823031658,1,0.5275832668432477
INAVA,+---+-++++-+,0.10982367,0.263845936687143,0.9041858657598691,1,0.527691873374286
NAMPTP1,++-+-+------,0.074070119,0.7124638271727793,0.26394531631632656,-1,0.5278906326326531
RP11-17M24.1,+---+--+--+-,0.027463894,0.650031355260896,0.263946675196745,-1,0.52789335039349
C1QTNF7,------+++-+-,0.035265047,0.8316428650644877,0.26398652672866496,-1,0.5279730534573299
HIST1H3D,+++--+-+++--,0.067898592,0.2640247121205887,0.6964953379184572,1,0.5280494242411774
ABCB8,--+-+-+-++++,0.072992885,0.26403220147955725,0.7477844383386855,1,0.5280644029591145
WTAP,-++--++-----,0.123958158,0.9097440907837065,0.26411239480042714,-1,0.5282247896008543
RP11-266K22.2,+--+++++++--,0.045576594,0.26412110493286484,0.2972016591772015,1,0.5282422098657297
FOXO1,-+++-+----+-,0.034382164,0.8093843334175601,0.2641324426361763,-1,0.5282648852723526
PHKA2,--+-+++---++,0.107661547,0.2641547723674428,0.7796728389417524,1,0.5283095447348856
RTN4IP1,+--+++++-++-,0.071975515,0.2641713207793663,0.9408539045157733,1,0.5283426415587326
ZFAND2A,++++-+--++--,0.122263013,0.26418496412463077,0.9176948544660622,1,0.5283699282492615
CTNS,+++-++----++,0.07649842,0.26419220801927656,0.8625281567859195,1,0.5283844160385531
TUBBP1,--+++--++-+-,0.049929382,0.26421120219782757,0.6276082968815337,1,0.5284224043956551
FBXL7,++++++----++,0.009987873,0.2642400286470211,0.3860112768478534,1,0.5284800572940422
EHHADH,++++-+----++,0.076877497,0.2642473488171929,0.7998987656686093,1,0.5284946976343858
CUL4A,-++++++---++,0.118171396,0.2643358314609136,0.9004866918277866,1,0.5286716629218272
CDKN2AIP,++++------+-,0.018241455,0.4344940125854322,0.26435572098066895,-1,0.5287114419613379
FBN3,----+-++++++,0.127202286,0.264394130370805,0.6942991613140623,1,0.52878826074161
FGF7P3,+-++++--+++-,0.155353192,0.26439702308535556,0.9520693419844294,1,0.5287940461707111
ACVR2B,+++++------+,0.017821583,0.7508880130282043,0.2644746454449024,-1,0.5289492908898048
RAB8B,++++-+-+-+--,0.07096031,0.26449494128500134,0.4700266349204126,1,0.5289898825700027
TMEM132A,------++++++,0.021896527,0.2645914128449979,0.6020602627705538,1,0.5291828256899958
RP11-357G3.2,-++--+++--++,0.009576342,0.5742127077679888,0.26460215772083706,-1,0.5292043154416741
MMP25-AS1,++-----+++++,0.121999537,0.26460973448605446,0.9201727547908329,1,0.5292194689721089
UBE2G2,+-+-+-+---+-,0.103307342,0.9061791884350128,0.26461156346756187,-1,0.5292231269351237
GPR137,--+-+-++++--,0.028654639,0.7227109623247251,0.26462304039074563,-1,0.5292460807814913
RP11-1020A11.1,+-+-+-+-----,0.148945759,0.9118441756966722,0.26468904257444326,-1,0.5293780851488865
PCF11,++--+++---++,0.023491729,0.8272890697084353,0.2647512527610111,-1,0.5295025055220222
SLC8A1,-+++-+-+----,0.080277773,0.7130593103875186,0.2647861220793865,-1,0.529572244158773
SLC35G2,++++-+-+----,0.025956368,0.2647870450024627,0.27326549660732163,1,0.5295740900049254
LINC00384,----+-+--++-,0.166702683,0.7590424065887327,0.2647941528486498,-1,0.5295883056972996
HAGLR,++++++---+--,0.056052313,0.2648459676563295,0.666965128040578,1,0.529691935312659
RP11-728F11.4,---++--++++-,0.016207935,0.2648963949312855,0.8562047830831294,1,0.529792789862571
LINC00504,+-+----+-++-,0.094344243,0.8339878018793068,0.26490353749037415,-1,0.5298070749807483
RABIF,-+-++---+---,0.01293028,0.7137961118311746,0.2650196027609313,-1,0.5300392055218626
RP11-676M6.1,++-++++-++--,0.111716711,0.26502048368327696,0.8120456721931071,1,0.5300409673665539
RP11-225B17.2,++--+-----++,0.054213133,0.9132853843697875,0.26505304915984307,-1,0.5301060983196861
NCAPG,+----++---+-,0.075945976,0.7468874618663297,0.26508363639271054,-1,0.5301672727854211
LTBP2,-++---+--+++,0.089433637,0.26511182118392174,0.49906721162996287,1,0.5302236423678435
TGIF2,+-+--++--+--,0.048838494,0.8404921465145294,0.26512980844136386,-1,0.5302596168827277
ENTPD5,+++-++-----+,0.004405518,0.6626420659548169,0.26516156384135675,-1,0.5303231276827135
GUSBP2,+---+------+,0.120244496,0.9466668151692846,0.2652128465046314,-1,0.5304256930092628
RP11-713P17.3,+-+---+-++++,0.032498376,0.26535636533004847,0.6737214507238501,1,0.5307127306600969
UIMC1,++---+++-+++,0.153293933,0.2653653374716328,0.8870479598794209,1,0.5307306749432656
POLD4,+-+---+-+--+,0.006033128,0.29904199200355025,0.265435675825618,-1,0.530871351651236
SUPT16HP1,---+----+++-,0.055225488,0.6369510898512359,0.2654388397123119,-1,0.5308776794246238
TMEM176B,+-++++-+---+,0.129256571,0.2654657209467331,0.9787611181470812,1,0.5309314418934662
NAP1L4,+-+++++---+-,0.03111724,0.265470425613127,0.6951887147417084,1,0.530940851226254
TLE2,------++-+--,0.141591895,0.9019367094383068,0.26550094106644123,-1,0.5310018821328825
ZFYVE27,-+----+++++-,0.043192349,0.7418790794054921,0.26552561331976376,-1,0.5310512266395275
TBRG4,+++--+-++++-,0.24983577,0.265526522226122,0.977526612121866,1,0.531053044452244
PLPP3,+++-++-----+,0.091294196,0.6060501621951908,0.2656061509843471,-1,0.5312123019686942
RHOG,-+++++---+-+,0.051720316,0.26564521987503664,0.8853967099048198,1,0.5312904397500733
HS6ST2,-+++-+-+-+-+,0.048983002,0.4115823341312393,0.26565350904684387,-1,0.5313070180936877
PPIAP2,+-+-++++--+-,0.094654238,0.26574265468065955,0.754343000649549,1,0.5314853093613191
PANK1,-------+++--,0.111599247,0.8939922214132574,0.2657432297299289,-1,0.5314864594598578
ABCA1,+++--+----+-,0.036365291,0.74801642784599,0.26574327728835795,-1,0.5314865545767159
ALDH1A3,++-++-++++++,0.094891486,0.26578093547907844,0.9741100450070587,1,0.5315618709581569
SYF2,+++++++--+++,0.066678644,0.26578317065936763,0.9568603104303921,1,0.5315663413187353
WBP1L,-------+++-+,0.173323258,0.892568549513629,0.2657970399029818,-1,0.5315940798059636
PPP1R3G,-+---+-----+,0.229416835,0.9836094526871874,0.2658176135542789,-1,0.5316352271085578
SLC47A1P1,-+-+++-+-++-,0.006450666,0.36070387818702765,0.2658238619681678,-1,0.5316477239363356
ZBTB4,----+--+++-+,0.112847341,0.7325771024943483,0.265866925435586,-1,0.531733850871172
TWNK,-+++-----++-,0.094921047,0.843723836613397,0.26586923860710304,-1,0.5317384772142061
CPLANE1,++--+-+---++,0.073426877,0.4481890323209708,0.26586981271313553,-1,0.5317396254262711
RP11-560I19.1,++-+++-----+,0.051951753,0.2658900113819885,0.4693365239911192,1,0.531780022763977
TASOR2,-++-+-++--+-,0.093018275,0.7728719260955107,0.26589783110105497,-1,0.5317956622021099
PPIP5K2,-+----+++-++,0.075389947,0.6859219805772522,0.26589950033553467,-1,0.5317990006710693
NR2C1,+---+-+---+-,0.061427349,0.6468642695039506,0.2659434496531617,-1,0.5318868993063234
SNORD114-26,------+++--+,0.140438435,0.9175336063119062,0.26597511985240213,-1,0.5319502397048043
STMN1,+--++-++++-+,0.101713395,0.26599723268135844,0.6731539712896716,1,0.5319944653627169
WDR60,+---+-+--+++,0.013357019,0.3131637640426433,0.26602200643935386,-1,0.5320440128787077
RP11-329A14.1,+-+++-++++-+,0.163630663,0.266067722025367,0.9774117161093978,1,0.532135444050734
ABCA3,------++++-+,0.108262607,0.8578697705360085,0.2661763085038876,-1,0.5323526170077753
LURAP1,-++-+-++++++,0.194372653,0.26617679760570356,0.9141978552945119,1,0.5323535952114071
