gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
TMEM140,++++++-+----,0.001415761,0.0012849275157766733,0.998327730841386,1,0.0025698550315533465,0.03697784235379586,0.9332364693062114,0.07395568470759172
JOSD2,-++++--+++++,0.049235866,0.8131604079768835,0.03944991697583545,-1,0.0788998339516709,0.6733018525245187,0.17348347257537233,0.34696694515074467
PLD5,------++--+-,9.87995e-4,0.26536485766448364,0.18526464924058345,-1,0.3705292984811669,0.36549219033781327,0.3190701053396295,0.638140210679259
EPDR1,++++-+-+++--,0.04249677,0.12983380504195896,0.527270004044993,1,0.2596676100839179,0.2656011623683255,0.5107155830003632,0.531202324736651
CTXN3,++++++++-+++,0.004062987,0.10751047222142603,0.5870336838952273,1,0.21502094444285205,0.24489647657101343,0.5420268797675263,0.48979295314202687
SLC39A10,++++++--+--+,3.99894e-4,0.0018678974503471538,0.9882004713313002,1,0.0037357949006943075,0.04424264438794043,0.8770795495822739,0.08848528877588085
NR1H3,+++--+++++++,0.019080486,0.5370076157704013,0.12711771844320052,-1,0.25423543688640104,0.5188521612786051,0.2738103886669088,0.5476207773338176
TEAD1,--+-++------,0.045816203,0.003167370587052732,0.9877924692828117,1,0.006334741174105464,0.057464584090083544,0.8754086451144206,0.11492916818016709
CZIB,+++-++++++++,0.043124417,0.39116011792992744,0.23625961664194475,-1,0.4725192332838895,0.4403922993098438,0.3539411551035234,0.7078823102070468
TTC6,+++++-+++-+-,0.002300537,0.44146445902269105,0.16489931829987778,-1,0.32979863659975556,0.4682164911006175,0.30548492553577916,0.6109698510715583
DHRS13,++++++++++++,0.066320746,0.30370157349480403,0.490899058207128,1,0.6074031469896081,0.3884489647657101,0.49153650563022155,0.7768979295314202
ZNF215,--------+---,0.036767734,0.6324416804664413,0.0475108303192259,-1,0.0950216606384518,0.5666545586632764,0.18866690882673448,0.37733381765346896
SCARA3,-----------+,0.012920914,0.8038188218629715,0.0698381876872222,-1,0.1396763753744444,0.6667635306937886,0.21801670904467854,0.4360334180893571
IKZF5,-+-+++-----+,2.05638e-4,0.0017397274937798744,0.9659723590685142,1,0.0034794549875597487,0.04278968398111151,0.82411914275336,0.08557936796222303
PICK1,-++++++++++-,0.040265893,0.03991103101360662,0.7398449208722906,1,0.07982206202721324,0.1637486378496186,0.6261532873229204,0.3274972756992372
ANKRD13D,-+----+++++-,0.00328118,0.9877453327222676,1.1127591259033866e-4,-1,2.2255182518067732e-4,0.8730839084634944,0.017290228841264077,0.034580457682528154
BTF3,+-++-+++++++,0.028884402,0.758118288668419,0.04472761424699789,-1,0.08945522849399579,0.637486378496186,0.1837994914638576,0.3675989829277152
SIGIRR,-++---++++++,0.022405922,0.9936342445147227,0.0027892618706151433,-1,0.0055785237412302865,0.8974209952778787,0.06276788957500908,0.12553577915001815
IARS2,++++++++++--,0.005794141,0.008735399321067278,0.9504591966192565,1,0.017470798642134557,0.08841264075553941,0.7962949509625863,0.17682528151107882
UBE2D2,++++-++++++-,0.020059863,0.6307295759336988,0.09836370825971823,-1,0.19672741651943645,0.5653468942971304,0.24714856520159825,0.4942971304031965
MKLN1,++---+------,0.006264956,5.642763398446693e-4,0.9990285682804734,1,0.0011285526796893386,0.024555030875408643,0.9447148565201599,0.04911006175081729
ENG,+-+-+-++++++,0.019325109,0.5503532304313575,0.15525043004798636,-1,0.3105008600959727,0.5245187068652379,0.2966218670541228,0.5932437341082456
CEP78,+++-++----+-,0.008329126,2.5843886059915502e-5,0.9995588221117622,1,5.1687772119831005e-5,0.006538321830730113,0.957936796222303,0.013076643661460226
PLEKHM1,----+-+-++++,0.001673561,0.9992707115983716,4.581204962403005e-4,-1,9.16240992480601e-4,0.9505266981474755,0.032473665092626225,0.06494733018525245
TESC,+++-++++++--,0.002627649,0.33998475667434297,0.12333633565552088,-1,0.24667267131104176,0.4095895386850708,0.2711950599346168,0.5423901198692336
MRPL42,++++-+++++++,0.033627643,0.24447277913339482,0.4288911498302089,1,0.48894555826678965,0.3508899382491827,0.4608063930257901,0.7017798764983654
RHBDL1,++++---+++-+,0.00174657,0.3259347532207918,0.04865832669778801,-1,0.09731665339557602,0.40087177624409737,0.1904831093352706,0.3809662186705412
SNX3,++++-++++++-,0.064216571,0.22898806133887933,0.3404137150971883,1,0.45797612267775867,0.33999273519796586,0.41452960406828915,0.6799854703959317
TMEM173,+++---++++++,0.019879706,0.43158254429993026,0.17758667601905379,-1,0.35517335203810757,0.46291318561569195,0.3143479840174355,0.628695968034871
C1orf216,++++-++-++--,0.023952709,0.03890394226364021,0.7108676598983465,1,0.07780788452728042,0.16251362150381402,0.6087904104613149,0.32502724300762803
MPP7,++++-+++++--,0.066480971,0.16547519343210243,0.2916200453847794,1,0.33095038686420486,0.29611333091173264,0.3886669088267345,0.5922266618234653
MRPL57,+++--+++++--,0.020895895,0.19742694689346224,0.20834039404798815,1,0.3948538937869245,0.3178350889938249,0.3345441336723574,0.6356701779876498
SERPINI2,+-+-++++--+-,0.01168273,0.02850463801785767,0.21858674753228446,1,0.05700927603571534,0.1416636396658191,0.3416636396658191,0.2833272793316382
GIMAP6,++++++++++-+,0.018659911,0.3983280294790752,0.34490365527745187,-1,0.6898073105549037,0.4447511805303305,0.41627315655648384,0.8325463131129677
C11orf96,-------+----,0.054262902,0.9278728447620888,0.040361078897649776,-1,0.08072215779529955,0.7724664002905921,0.17529967308390845,0.3505993461678169
SLCO2B1,++++++++++++,0.084825814,0.4310350644274876,0.3903472320885785,-1,0.780694464177157,0.4626952415546676,0.44097348347257537,0.8819469669451507
MTRF1L,++++++-+-+--,0.010770377,7.252838632200136e-4,0.9984982478680233,1,0.001450567726440027,0.027751543770432256,0.9353432618961133,0.05550308754086451
SLC19A2,-+----------,0.017959364,0.08316059927769734,0.6724993734429807,1,0.16632119855539468,0.22099527787867781,0.5864874682164911,0.44199055575735563
B4GALNT1,-------++++-,0.019910623,0.9802433072376412,0.004138903018247582,-1,0.008277806036495163,0.8523792226661824,0.07511805303305485,0.1502361060661097
USHBP1,+-+-+-++++++,0.023153406,0.9480285426346613,0.01128739663555866,-1,0.02257479327111732,0.7946240464947331,0.11049763893933891,0.22099527787867781
POM121,------++++++,0.003384878,0.99999292861085,4.9971148738304794e-5,-1,9.994229747660959e-5,0.9927351979658554,0.011187795132582638,0.022375590265165276
RLF,++----------,0.008512244,0.019178835459652016,0.8285129523983492,1,0.03835767091930403,0.1206683617871413,0.6820922629858336,0.2413367235742826
DCTPP1,++++-++-++++,0.07415131,0.10985930455758713,0.4813684338766068,1,0.21971860911517427,0.24765710134398838,0.4869596803487105,0.49531420268797677
DONSON,+++-++++--++,0.018939796,0.01697285865216908,0.8342914317626319,1,0.03394571730433816,0.11456592807845986,0.687686160552125,0.22913185615691972
METTL15,++++-++++---,0.002465642,9.698342069133025e-4,0.9816342616222337,1,0.001939668413826605,0.03298220123501634,0.8571739920087178,0.06596440247003268
KANSL3,++++++-+++++,0.02253991,0.07239249422663256,0.807042375836255,1,0.14478498845326512,0.20799128223755903,0.6673447148565201,0.41598256447511806
ADAP1,++--+-++++++,0.004798118,0.8530450113968033,0.008678473008229303,-1,0.017356946016458607,0.7028695968034872,0.09974573192880494,0.19949146385760988
CD93,++++++++++++,0.085260901,0.2568182763911014,0.5527303852187546,1,0.5136365527822028,0.35888122048674176,0.5238648746821649,0.7177624409734835
SYT12,------+-++--,0.025500087,0.984456574964177,0.0041233649905120335,-1,0.008246729981024067,0.8631311296767163,0.07475481293134761,0.14950962586269523
MAFF,----+-------,0.068807413,0.29158731200059734,0.3494827529206217,1,0.5831746240011947,0.3814021067925899,0.418743189248093,0.7628042135851798
SMIM20,++++-+++-++-,0.017969091,0.030835889093041004,0.7594158574387534,1,0.06167177818608201,0.14645840900835452,0.637486378496186,0.29291681801670905
MYL6B,-++---++++++,0.001938085,0.9978643372200772,2.1198577468781185e-4,-1,4.239715493756237e-4,0.9286596440247004,0.023174718488921178,0.046349436977842356
CNTROB,-------+-+-+,0.023527267,0.9914069918728753,0.006400331027104746,-1,0.012800662054209492,0.8869596803487105,0.08928441699963675,0.1785688339992735
UCHL1,++++-+-+++--,0.015601365,0.046187689348586365,0.6073146004725967,1,0.09237537869717273,0.1731202324736651,0.5516164184525971,0.3462404649473302
OAS1,-+++++++++++,0.071674763,0.9211310312004466,0.041878642445585826,-1,0.08375728489117165,0.7647657101343989,0.17864148201961497,0.35728296403922993
RBP7,++++++---++-,0.004711863,5.800295455064654e-4,0.9996398772041117,1,0.0011600590910129309,0.02484562295677443,0.9603341808935707,0.04969124591354886
PYCARD,+++--+++++--,0.005495439,0.1918298971598491,0.32050501582406793,1,0.3836597943196982,0.31420268797675266,0.40341445695604794,0.6284053759535053
PRELID2,++--+-++++++,0.013882286,0.7114406375247504,0.08180399936581009,-1,0.16360799873162019,0.6095168906647294,0.23131129676716308,0.46262259353432617
LCMT1,+++--++++++-,0.007661012,0.87582222716247,0.006119280609433294,-1,0.012238561218866588,0.7219760261532874,0.08790410461314929,0.17580820922629858
SREK1IP1,-+---+------,0.027252844,0.02756182051838702,0.9153926455125809,1,0.05512364103677404,0.13955684707591717,0.7557573556120596,0.27911369415183435
RMDN1,++++++-----+,0.038105076,4.764202183984776e-5,0.9996436793983466,1,9.528404367969553e-5,0.0084271703596077,0.9604794769342535,0.0168543407192154
SSBP3,-------+++-+,0.018414115000000002,0.9995902256563564,4.296508729885905e-4,-1,8.59301745977181e-4,0.961205957137668,0.03181983290955322,0.06363966581910643
AKT1,+++---++++++,0.002979595,0.9724002396083395,0.0020051418254737907,-1,0.004010283650947581,0.8341445695604794,0.05535779150018162,0.11071558300036324
MRPL33,++-+-++++++-,0.03176229,0.5130112708701812,0.13918547441985052,-1,0.27837094883970104,0.5073011260443153,0.2841264075553941,0.5682528151107882
RRP1B,-----------+,0.024514961,0.8510466536485015,0.033384328606531476,-1,0.06676865721306295,0.7009081002542681,0.16353069378859425,0.3270613875771885
IQSEC3,-------+-+-+,0.014342336,0.9940520428688282,0.00475978246366621,-1,0.00951956492733242,0.8994551398474392,0.08020341445695604,0.1604068289139121
DDR2,++++++------,0.01287957,4.122858106235762e-5,0.9999970191958161,1,8.245716212471524e-5,0.008209226298583363,0.9948419905557574,0.016418452597166726
BANF1,+-+-+-++++-+,0.007507183,0.9077542495316804,0.011458472141411684,-1,0.022916944282823367,0.7510352342898656,0.1112967671630948,0.2225935343261896
OAS2,-++++-++++++,0.057752407,0.7766866073482755,0.09820643241767513,-1,0.19641286483535025,0.6506356701779876,0.24693062114057393,0.49386124228114786
NR3C2,-+++-++-----,0.004508685,0.0011288660797143136,0.9941343603978487,1,0.002257732159428627,0.035016345804576826,0.9011260443152924,0.07003269160915365
ALOX5,++++-+++++++,0.034966125,0.2708020176768555,0.47411379730672354,1,0.541604035353711,0.3690519433345441,0.48354522339266254,0.7381038866690882
RPS29,++++++++++++,0.079840222,0.8576412320633713,0.08656379265400198,-1,0.17312758530800396,0.7076643661460226,0.2354522339266255,0.470904467853251
RBMS1,----+-----++,0.037926793,0.41996712355833704,0.128130822612698,-1,0.256261645225396,0.4567381038866691,0.2749001089720305,0.549800217944061
CFI,++++++++-++-,0.016677472,0.10114898173524214,0.5761278498258551,1,0.2022979634704843,0.23872139484199056,0.5353432618961134,0.47744278968398113
TAS2R20,-+--++----+-,0.013862858,0.02220783873599587,0.8012811376273439,1,0.04441567747199174,0.12945877224845623,0.6636396658191064,0.25891754449691246
DLGAP2,--------+--+,0.027304279,0.9688686756792789,0.007919669956976532,-1,0.015839339913953063,0.826734471485652,0.09625862695241555,0.1925172539048311
VWC2L,--------+--+,0.006410831,0.233729046341607,0.25807205019391294,1,0.467458092683214,0.34289865601162367,0.36861605521249546,0.6857973120232473
ZNF577,+-+-++++-+++,0.030243084,0.5228811639476829,0.10808054476515329,-1,0.21616108953030658,0.5117326552851434,0.2579004722121322,0.5158009444242644
TRADD,-+++-+++++++,0.009643294,0.6850559872667743,0.056826536150377575,-1,0.11365307230075515,0.5944787504540501,0.20145296040682892,0.40290592081365784
PEX11G,+++++++-++++,0.059246474,0.1428757404437005,0.6072669710233587,1,0.285751480887401,0.277588085724664,0.5515437704322558,0.555176171449328
TP53TG5,+++++++--+++,0.059952316,0.018334652068934414,0.9571278426698194,1,0.03666930413786883,0.11870686523792226,0.8070468579731203,0.23741373047584452
YARS,+++++++++++-,0.04833507,0.12942512620717755,0.7051567083772738,1,0.2588502524143551,0.2653105702869597,0.605375953505267,0.5306211405739194
DYRK3,----+-------,0.023707255,0.3913739640607627,0.29884113552830927,-1,0.5976822710566185,0.44046494733018526,0.39317108608790413,0.7863421721758083
RBM42,+++++-++++-+,0.010102066,0.4704494704367253,0.18496035399276006,-1,0.3699207079855201,0.48616055212495457,0.3187795132582637,0.6375590265165274
E4F1,+-+-+-++++-+,0.001935701,0.9656782050715743,0.004364482665722998,-1,0.008728965331445996,0.8212858699600436,0.0767889575009081,0.1535779150018162
GNA14,--------+---,0.014976894,0.7598127645617243,0.10084453404926096,-1,0.2016890680985219,0.6389393389030149,0.25012713403559755,0.5002542680711951
RAB40B,++++-+++-++-,0.010492101,0.037192898420892406,0.8947456141813097,1,0.07438579684178481,0.1594624046494733,0.7350526698147476,0.3189248092989466
RNF220,+-+++++-++++,0.00846905,0.6124241797424829,0.14351404498724737,-1,0.28702808997449475,0.555830003632401,0.2869596803487105,0.573919360697421
KAT14,++++-++++++-,0.026402711,0.5234047380395177,0.1637318653405308,-1,0.3274637306810616,0.5119505993461678,0.30410461314929166,0.6082092262985833
CAMK2N1,------++++-+,0.009156328,0.9996494199882873,4.3640284750575586e-5,-1,8.728056950115117e-5,0.9636033418089357,0.010243370868143843,0.020486741736287686
LRRC39,++-+--++++++,0.00917178,0.941894299624836,0.011374124594489816,-1,0.022748249188979632,0.787286596440247,0.11100617508172902,0.22201235016345805
PCED1A,+++-+-++++++,0.016577262,0.455127402751756,0.1785502822601336,-1,0.3571005645202672,0.47700690156193243,0.3152924082818743,0.6305848165637487
RUVBL1,+++++++++++-,0.001119252,0.02831213461483222,0.8506076371554858,1,0.05662426922966444,0.1413003995641119,0.6994551398474391,0.2826007991282238
IQGAP1,+++++++--+++,0.010304828,0.1924265367754712,0.5131399882210654,1,0.3848530735509424,0.3146385760988013,0.5035234289865601,0.6292771521976026
DDHD1,----++----+-,0.001059162,0.03303277275945421,0.7069690901529141,1,0.06606554551890842,0.1503814021067926,0.606683617871413,0.3007628042135852
UROD,++++-++++++-,0.035227268,0.24730101138741692,0.33833215387426,1,0.49460202277483384,0.35256084271703597,0.4132219397021431,0.7051216854340719
IDH3B,++++-++++++-,0.018587408,0.20048666582603294,0.582861246168964,1,0.4009733316520659,0.32008717762440975,0.5391936069742099,0.6401743552488195
FGD2,++++-+++++++,0.075720824,0.3672967240475577,0.3871508868466805,1,0.7345934480951154,0.42666182346531056,0.4395931710860879,0.8533236469306211
ISOC2,++++++-+++-+,0.00162732,0.3245281794683581,0.2285042364568423,-1,0.4570084729136846,0.4001452960406829,0.3488557936796222,0.6977115873592444
ZNF732,++++++++-+++,0.008859519,0.6562274058037596,0.13746035753937802,-1,0.27492071507875604,0.5782782419179078,0.2825281511078823,0.5650563022157646
DNAJB1,----+-------,0.092738902,0.1423905196138755,0.7701091990141932,1,0.284781039227751,0.2770795495822739,0.643370868143843,0.5541590991645478
YOD1,++++++------,0.006846365,3.21520179116066e-6,0.9999999852695385,1,6.43040358232132e-6,0.0024700326916091537,0.9995641118779514,0.004940065383218307
ANKRD55,-----++----+,0.019204901,0.8000814570883036,0.05477198016419286,-1,0.10954396032838572,0.6640755539411551,0.19847439157282964,0.3969487831456593
SLC9A2,+++--++++++-,0.02637412,0.6750054656306259,0.035078225064585904,-1,0.07015645012917181,0.5881583726843443,0.16687250272430076,0.33374500544860153
AQP1,++++++---+--,0.012965398,0.00135662336180778,0.9950667150381023,1,0.00271324672361556,0.038067562658917545,0.9067199418815838,0.07613512531783509
SP100,++++++++++++,0.104332701,0.273250970556624,0.6038147467851702,1,0.546501941113248,0.37079549582273885,0.5495096258626953,0.7415909916454777
SLC2A5,+++++++++++-,0.017997976,0.021601364777493144,0.9654453974344116,1,0.04320272955498629,0.12822375590265164,0.823320014529604,0.2564475118053033
ST6GALNAC3,++++++---+--,0.012152303,5.103644411351935e-5,0.9999781173448785,1,1.020728882270387e-4,0.0086451144206320385,0.985978932074101,0.017290228841264077
NDUFA8,++++-+++++-+,0.005213216,0.5829756054842127,0.04421174639869693,-1,0.08842349279739387,0.5407192154013803,0.1822012350163458,0.3644024700326916
TRIM69,++++++++++++,0.058900676,0.27159584776897255,0.5281435188363499,1,0.5431916955379451,0.3696331274972757,0.5114420632037777,0.7392662549945515
HSPA1A,--+-++------,0.052021844,0.006498101801531725,0.9964026815311141,1,0.01299620360306345,0.07824191790773702,0.9154377043225572,0.15648383581547404
GGH,++++-+-+--+-,0.001567381,0.001591361631518175,0.9470536364077469,1,0.00318272326303635,0.0405375953505267,0.7903378132945877,0.0810751907010534
ERG,+++++-++++++,0.050880231,0.6277370231418108,0.17807450071456288,-1,0.35614900142912576,0.563966581910643,0.3147838721394842,0.6295677442789684
PTPRB,++--+-+++-++,0.013512466,0.6249768654237883,0.03403639004358556,-1,0.06807278008717112,0.5629495096258627,0.16440247003269162,0.32880494006538324
TET2,----+-----++,0.035184503,0.6211562151758931,0.11266710689871333,-1,0.22533421379742666,0.5606974209952779,0.2619687613512532,0.5239375227025064
PIK3C3,----+-----+-,0.032749218,0.20291233440775575,0.46326651661817375,1,0.4058246688155115,0.3221213221939702,0.47838721394841993,0.6442426443879404
NTAN1,+++++-++++++,0.043801646,0.48613627488463607,0.26040338976867405,-1,0.5208067795373481,0.4948056665455866,0.3699237195786415,0.739847439157283
TUBGCP5,++++++++-+++,0.050217616,0.14767610423715855,0.6657396471364259,1,0.2953522084743171,0.281656374863785,0.5828550671994188,0.56331274972757
PURG,+---+-------,0.004210172,0.04059006561264045,0.8886476200933571,1,0.0811801312252809,0.1648383581547403,0.7302579004722122,0.3296767163094806
ASPHD1,+---+-++++++,0.00678247,0.9999222499620762,1.881480799319838e-5,-1,3.762961598639676e-5,0.9808935706501998,0.006901561932437341,0.013803123864874683
HECTD3,+-+-+-++++++,0.018778145,0.2843733891649587,0.17304465038753838,-1,0.34608930077507677,0.3768252815110788,0.31151471122411917,0.6230294224482383
IGIP,++++-+-----+,0.001897794,3.395607231209023e-5,0.997590983397436,1,6.791214462418047e-5,0.007482746095168907,0.9253178350889938,0.014965492190337814
GPAT2,++-++-++++++,0.012029468,0.8924690167091396,0.03571105312867567,-1,0.07142210625735133,0.7381765346894297,0.1680348710497639,0.3360697420995278
DMTN,+-----++++++,0.001585887,0.9999722762756694,3.3970575087732794e-5,-1,6.794115017546559e-5,0.9877224845622957,0.009008354522339267,0.018016709044678534
KANK3,+++-+--+++++,0.004510091,0.822456929344504,0.03345764375614056,-1,0.06691528751228112,0.6806393025790047,0.1636033418089357,0.3272066836178714
TNFRSF14,----+-+++++-,0.002132099,0.7413377294322283,0.0031293217869359565,-1,0.006258643573871913,0.6266618234653105,0.06610969851071559,0.13221939702143118
TOR2A,++++-++++-++,0.049373418,0.30837302758180274,0.36438978049601983,1,0.6167460551636055,0.3903378132945877,0.42600799128223754,0.7806756265891754
RPS26,--+--+++++++,0.003046322,0.9998569857176574,2.592189283223847e-4,-1,5.184378566447694e-4,0.9748637849618598,0.02579004722121322,0.05158009444242644
PSMB7,++++-+++++--,0.031132525,0.4652245747291862,0.11886586891014937,-1,0.23773173782029874,0.4839084634943698,0.26763530693788595,0.5352706138757719
BACE2,+++++-++-+-+,0.010854506,0.2938675584137831,0.22263704544274124,-1,0.4452740908854825,0.3828550671994188,0.3440610243370868,0.6881220486741736
SLC39A11,--+-++----+-,0.063182439,0.010034475372778592,0.8758262874635058,1,0.020068950745557184,0.09342535415909917,0.7203777697057755,0.18685070831819833
GLCCI1,--+-----+--+,0.029216217,0.8608133670795877,0.00909432843777062,-1,0.01818865687554124,0.7100617508172903,0.10199782055938976,0.20399564111877952
RAB5A,++-+-+++-+--,0.016429843,0.03125937750287138,0.5997827486846714,1,0.06251875500574276,0.14696694515074465,0.5479840174355248,0.2939338903014893
ZNF549,------++++++,0.002778519,0.9999189094011636,1.9140755591317277e-4,-1,3.8281511182634555e-4,0.9807482746095169,0.0219397021431166,0.0438794042862332
UROS,+++--+++++++,0.040762833,0.8898445532592494,0.058099587950210196,-1,0.11619917590042039,0.735779150018162,0.2034871049763894,0.4069742099527788
TMEM237,++++++----++,9.97316e-4,9.223941010396219e-4,0.9941327221489432,1,0.0018447882020792437,0.03189248092989466,0.901053396294951,0.06378496185978932
PYM1,+++-+-++++++,0.007861531,0.8656502108961575,0.02001493594459913,-1,0.04002987188919826,0.7135488557936797,0.1365782782419179,0.2731565564838358
FANCD2,+++++++--+++,0.040090033,0.05459330140471513,0.8826845105561062,1,0.10918660280943027,0.1845986196876135,0.7258263712313839,0.369197239375227
RIF1,++++++----+-,0.003727931,1.8904789218201858e-6,0.9999698058780357,1,3.7809578436403717e-6,0.001888848528877588,0.9843806756265892,0.003777697057755176
ATP6V1D,++++-+++++--,0.028430052,0.1927133672776305,0.2098689279619827,1,0.385426734555261,0.31471122411914276,0.33541590991645476,0.6294224482382855
MFAP3L,-++-++------,0.018380803,0.0015798376607306026,0.9990974678153272,1,0.003159675321461205,0.04031965128950236,0.9461678169269887,0.08063930257900472
PLEKHA3,----------+-,0.05240731,0.12694786536892635,0.7469156979643266,1,0.2538957307378527,0.26305848165637485,0.6300036324010171,0.5261169633127497
SMAGP,++++---++++-,0.049242295,0.46692374373599865,0.13416930499476032,-1,0.26833860998952064,0.48470759171812566,0.2793316382128587,0.5586632764257174
UBXN2A,+++-+++--+-+,0.002732621,0.009985238483469942,0.8951443758954941,1,0.019970476966939883,0.09306211405739194,0.7354885579367962,0.18612422811478388
ESAM,--+++-++++++,0.044311801,0.983718053569498,0.006978325623937647,-1,0.013956651247875294,0.8608063930257901,0.0918997457319288,0.1837994914638576
C6orf48,++++++-+++++,0.016568714,0.5173127847533912,0.23023184768840946,-1,0.4604636953768189,0.5095532146749001,0.3502361060661097,0.7004722121322194
TMEM175,--+-+-++++++,0.002199186,0.979746060962214,8.951300491084483e-4,-1,0.0017902600982168965,0.8515800944424264,0.04090083545223393,0.08180167090446785
ZSWIM2,-+++-+-+++++,0.00788892,0.30771849024697817,0.2710341279515417,-1,0.5420682559030834,0.3901198692335634,0.3760988013076644,0.7521976026153288
ATP6V0B,-++--+-++---,5.34164e-5,0.021298572906454764,0.43470231351842353,1,0.04259714581290953,0.12691609153650563,0.46349436977842356,0.25383218307301125
SRP9,++++-+++++--,0.025237629,0.10045645486835468,0.5959414917753274,1,0.20091290973670936,0.23806756265891754,0.5466037050490374,0.4761351253178351
PLEKHM2,-+----++++-+,0.003242619,0.9997223338899102,5.7621748010347034e-8,-1,1.1524349602069407e-7,0.9669451507446422,3.632401017072285e-4,7.26480203414457e-4
AQP11,++++++----++,0.045711265,0.002715302592386638,0.9675138605310245,1,0.005430605184773276,0.052887758808572466,0.8276788957500908,0.10577551761714493
C9orf3,----+-----++,0.003479084,0.6694038048166631,0.01002708198922139,-1,0.02005416397844278,0.5858336360334181,0.10592081365782782,0.21184162731565565
LEO1,------------,0.016209427,0.5518035863970664,0.2373713838067662,-1,0.4747427676135324,0.525172539048311,0.35503087540864514,0.7100617508172903
RORA,-+--+------+,0.003374784,0.008571260713329117,0.924695277681384,1,0.017142521426658234,0.08768616055212496,0.7660733745005449,0.1753723211042499
ATP1B3,------------,0.020136322,0.7794180726384602,0.1256389331172838,-1,0.2512778662345676,0.6525971667272067,0.2725027243007628,0.5450054486015256
TF,++++++---+++,0.028396024,0.001299164541345295,0.9986065768959729,1,0.00259832908269059,0.03726843443516164,0.9370141663639666,0.07453686887032328
STARD13,----------++,0.060423092,0.8006231316350401,0.029615110728442067,-1,0.059230221456884134,0.6642934980021794,0.15684707591718125,0.3136941518343625
VPS9D1,----+-++++++,0.012045401,0.9999557966634295,5.902973661824872e-6,-1,1.1805947323649744e-5,0.9848165637486378,0.00421358517980385,0.0084271703596077
OGDHL,++++-+++++++,0.013691763,0.7270819730856705,0.10299929752712296,-1,0.20599859505424592,0.6177261169633127,0.25259716672720667,0.5051943334544133
TNKS,-+++--------,0.022516598,0.023228516158502844,0.9422519551130782,1,0.04645703231700569,0.13156556483835816,0.7846712677079549,0.2631311296767163
ZNF491,+++--+++-++-,0.01382045,0.08311444683716486,0.45010395325276714,1,0.16622889367432972,0.22092262985833636,0.47184889211768977,0.4418452597166727
C12orf76,++++++-++++-,0.024741928,0.009887025315984715,0.9839199649221039,1,0.01977405063196943,0.09255357791500182,0.8634943697784235,0.18510715583000364
FRS2,-+--++------,0.009838192,0.005247569222316626,0.9805278869759466,1,0.010495138444633251,0.07061387577188522,0.8544133672357428,0.14122775154377043
DHRS4L2,++++++++++--,0.038926719,0.09017333248299848,0.7473973342877441,1,0.18034666496599697,0.22855067199418816,0.6302942244823828,0.4571013439883763
KIF27,+++++++--++-,0.038174634,0.005726369548670136,0.8470979177945451,1,0.011452739097340271,0.07359244460588449,0.696331274972757,0.14718488921176898
RRAS,+++++-++++++,0.010538454,0.723105361418578,0.0926624058659063,-1,0.1853248117318126,0.6157646204140937,0.24155466763530695,0.4831093352706139
TFAP4,+-+++-++++++,0.054715759,0.8751993810243754,0.06120332890725935,-1,0.1224066578145187,0.7213948419905557,0.20741009807482746,0.41482019614965493
GMPR2,-+++-++++++-,0.021174395,0.2869872758050338,0.3940671049757944,1,0.5739745516100676,0.37864148201961495,0.4426443879404286,0.7572829640392299
NDUFAF2,++++-++++++-,0.072970241,0.813748304022736,0.08574013291215019,-1,0.17148026582430037,0.6738103886669088,0.2347984017435525,0.469596803487105
FCGR2B,++++++++++-+,0.0170262,0.31283050661980216,0.40014570275222594,1,0.6256610132396043,0.3925172539048311,0.44562295677442787,0.7850345078096622
MPG,++++--+++++-,0.002079301,0.7015755647403965,0.017469130187075063,-1,0.034938260374150126,0.6034144569560479,0.13018525245187068,0.26037050490374136
DMAC1,++++-+++++--,4.81374e-4,0.017521936024664432,0.8746141753666397,1,0.035043872049328864,0.11616418452597167,0.7193606974209953,0.23232836905194335
PSMD5,-----+------,0.04303511,0.2072034792405536,0.50179177719785,1,0.4144069584811072,0.32539048310933527,0.49698510715583,0.6507809662186705
ARL15,+++++++-++--,0.001239004,0.006394676352030061,0.9597868359339358,1,0.012789352704060121,0.07729749364329822,0.8116963312749728,0.15459498728659643
SLC23A2,-+-+--------,0.070434057,0.06661869981434533,0.841792085096432,1,0.13323739962869066,0.19970940791863423,0.6920450417726117,0.39941881583726846
LRP12,-+-+-+----+-,0.01877371,0.019339879827453187,0.727496684446628,1,0.03867975965490637,0.12110424990918997,0.619397021431166,0.24220849981837994
PCGF5,++++++-----+,3.43334e-4,3.4157975477535545e-5,0.9995497348409911,1,6.831595095507109e-5,0.007555394115510352,0.9574282600799128,0.015110788231020704
ELAVL1,---------+--,0.013862945,0.903352823721,0.04524530071889359,-1,0.09049060143778719,0.7473301852524519,0.1848892117689793,0.3697784235379586
SNX33,------+---+-,0.013529447,0.9643618976807729,0.02340399247807602,-1,0.04680798495615204,0.8188158372684344,0.14413367235742827,0.28826734471485654
IRGQ,----+---++-+,0.035809772,0.746080809508933,0.044661362635109746,-1,0.08932272527021949,0.629495096258627,0.18358154740283328,0.36716309480566656
