gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
C19orf71,-++++-,0.318841432,0.4399645514623113,0.7938206863320896,1,0.8799291029246226,0.49582273883036687,0.588594260806393,0.9916454776607337
DDAH2,+-+-+-,0.243358306,0.44004527913514285,0.8315827972977203,1,0.8800905582702857,0.49589538685070833,0.6189611333091173,0.9917907737014167
MYOZ3,-+-+-+,0.141951544,0.4400588440965672,0.5173727449575132,1,0.8801176881931344,0.4959680348710498,0.41278605158009446,0.8255721031601889
NPHS1,-+++++,0.268284982,0.4400720303781585,0.7719369629520024,1,0.880144060756317,0.4960406828913912,0.5728296403922993,0.9920813657827824
ISCA1,++++--,0.273850902,0.4403270211651141,0.7314016960799804,1,0.8806540423302281,0.4961859789320741,0.5433345441336723,0.9923719578641482
KIF20B,+---++,0.159524921,0.4644175794227068,0.4403599767478355,-1,0.880719953495671,0.5114420632037777,0.37079549582273885,0.7415909916454777
ZKSCAN3,+-++++,0.427660797,0.44038377418186847,0.8560814124620897,1,0.8807675483637369,0.49625862695241557,0.6412640755539412,0.9925172539048311
GOSR2,+++-++,0.344690428,0.44043570710119284,0.8663748604936788,1,0.8808714142023857,0.496331274972757,0.652161278605158,0.992662549945514
LHFPL4,+++++-,0.48704188,0.4404420861849977,0.9034895224224153,1,0.8808841723699954,0.49640392299309843,0.6921176897929532,0.9928078459861969
ASCL1,----++,0.214448335,0.5345058877689608,0.4404941761544386,-1,0.8809883523088772,0.5524881946966945,0.3709407918634217,0.7418815837268434
KAT6A,+---++,0.184543088,0.6123721839147687,0.44062626033050234,-1,0.8812525206610047,0.5970214311660007,0.3710134398837632,0.7420268797675263
AGBL1,++--+-,0.276862214,0.44074593076278384,0.6684564202680832,1,0.8814918615255677,0.4964765710134399,0.5032328369051944,0.9929531420268798
KCNMB2,+-+---,0.107268869,0.4407907078854036,0.5517101102454788,1,0.8815814157708072,0.49654921903378135,0.4318924809298947,0.8637849618597894
OGN,+++++-,0.27087571,0.4407977821707205,0.7751477185266176,1,0.881595564341441,0.49662186705412276,0.5746458409008355,0.9932437341082455
MCM3,++++++,0.559214983,0.4408236777869921,0.9340722837216868,1,0.8816473555739842,0.4966945150744642,0.7355612059571377,0.9933890301489284
PAM16,---+++,0.225824005,0.7993820934491748,0.4410530626292221,-1,0.8821061252584442,0.7134762077733382,0.37115873592444604,0.7423174718488921
GSR,-+++--,0.147907195,0.4412083138462441,0.6506932816310428,1,0.8824166276924882,0.49683981111514713,0.4908826734471486,0.9817653468942972
TLL1,-+++--,0.353450796,0.839885593263974,0.44122808566505783,-1,0.8824561713301157,0.7408645114420632,0.3712313839447875,0.742462767889575
SUMF1,++--+-,0.293712182,0.44125334139260647,0.8561032860989386,1,0.8825066827852129,0.49691245913548854,0.6413367235742826,0.9938249182709771
B3GNT4,+---+-,0.178211712,0.7327373461188778,0.4413246125622415,-1,0.882649225124483,0.6690156193243734,0.37130403196512896,0.7426080639302579
MAPK6,--+---,0.250030288,0.8831023206171209,0.44149056939674153,-1,0.8829811387934831,0.7759535052669815,0.3713766799854704,0.7427533599709408
XPO6,----+-,0.209591463,0.75339766602901,0.4418116064066833,-1,0.8836232128133666,0.6818016709044679,0.3715219760261533,0.7430439520523066
P4HA3,-+--+-,0.156621821,0.6438725078402623,0.4419399315566871,-1,0.8838798631133742,0.6156919723937523,0.3717399200871776,0.7434798401743552
ALOX12B,+--+-+,0.276887641,0.7599309842491676,0.4419721709449436,-1,0.8839443418898872,0.6845622956774428,0.37181256810751906,0.7436251362150381
TRRAP,++-+++,0.243547072,0.4421012141486427,0.7723655021625309,1,0.8842024282972853,0.4971304031965129,0.5730475844533236,0.9942608063930258
VSIR,++++-+,0.454672739,0.442106849123917,0.8977104876040849,1,0.884213698247834,0.4972030512168543,0.6865237922266618,0.9944061024337086
USP54,---+++,0.267206356,0.6951165146106746,0.44215886261553927,-1,0.8843177252310785,0.6470032691609153,0.3718852161278605,0.743770432255721
LDLR,++--+-,0.218762907,0.8298619860863611,0.4422685107380161,-1,0.8845370214760322,0.7335997094079186,0.3720305121685434,0.7440610243370868
LYRM7,-+++--,0.283690103,0.4423638793964366,0.7995124894639896,1,0.8847277587928732,0.4972756992371958,0.592662549945514,0.9945513984743916
C3orf20,+--++-,0.220465611,0.701091606885248,0.4425424446387327,-1,0.8850848892774654,0.6504177261169634,0.37210316018888484,0.7442063203777697
TMA16,+---+-,0.225787437,0.798148079244173,0.44258560543509173,-1,0.8851712108701835,0.711805303305485,0.3721758082092263,0.7443516164184526
UBALD2,---+++,0.140973172,0.44264736807834454,0.7129094243288133,1,0.8852947361566891,0.49734834725753724,0.5309843806756266,0.9946966945150745
DAAM2,---+++,0.300417627,0.44264981628073335,0.6866862626937669,1,0.8852996325614667,0.4974209952778787,0.5141300399564112,0.9948419905557574
NECAB1,--+---,0.36563348,0.820941032065337,0.44267542808048854,-1,0.8853508561609771,0.7275699237195786,0.37224845622956776,0.7444969124591355
PTPN1,+++-+-,0.130519717,0.442690647229638,0.5269585584566703,1,0.885381294459276,0.4974936432982201,0.4171449328005812,0.8342898656011624
CLCN6,+-++--,0.167149137,0.44281543895146647,0.7691311861385608,1,0.8856308779029329,0.49756629131856156,0.5704322557210316,0.9951325826371231
COPS4,-++---,0.134637917,0.4429336858788728,0.6679854751584402,1,0.8858673717577455,0.497638939338903,0.5025790047221214,0.995277878677806
MARCKS,-+---+,0.353986298,0.8445085826746314,0.4429375633511106,-1,0.8858751267022212,0.7444242644387941,0.3724664002905921,0.7449328005811842
TMEM169,-++-+-,0.080413564,0.44301809519289004,0.5020445289717715,1,0.8860361903857801,0.4977115873592445,0.4045041772611696,0.8090083545223392
ADAM32,+-+-+-,0.159942782,0.4430640515778117,0.7418769143844184,1,0.8861281031556234,0.4977842353795859,0.551107882310207,0.9955684707591718
PPA1,++++--,0.353881361,0.44318180312995165,0.8467706796399225,1,0.8863636062599033,0.49785688339992734,0.6325463131129677,0.9957137667998547
ZNF540,+-+-+-,0.216826194,0.790717877534151,0.4432215707955304,-1,0.8864431415910607,0.7071558300036324,0.37253904831093354,0.7450780966218671
ARID1B,+++++-,0.537587699,0.44326276463378306,0.9286219154795972,1,0.8865255292675661,0.4979295314202688,0.7273519796585544,0.9958590628405376
CHST3,---++-,0.2073516,0.7664979066798016,0.44330776615947876,-1,0.8866155323189575,0.6898656011623683,0.3726843443516164,0.7453686887032328
VEPH1,++-++-,0.191094727,0.4433325899836914,0.7637919347695625,1,0.8866651799673828,0.49800217944061026,0.5661460225208863,0.9960043588812205
FASTKD3,++--+-,0.237864514,0.4434870027155385,0.569461202180909,1,0.886974005431077,0.4981474754812931,0.44155466763530693,0.8831093352706139
CTU1,--+---,0.318967078,0.8144362014947404,0.44349177405671114,-1,0.8869835481134223,0.7235016345804577,0.3728296403922993,0.7456592807845986
AK1,-+-++-,0.176522929,0.44350813855589033,0.7745442687253834,1,0.8870162771117807,0.4982201235016346,0.5741373047584454,0.9964402470032692
MED11,++-++-,0.336820811,0.4435188279086074,0.7897551094873664,1,0.8870376558172148,0.49829277152197604,0.5856883399927352,0.9965855430439521
OAS3,++-+++,0.345758627,0.4435331208465712,0.8647991969213548,1,0.8870662416931424,0.49836541954231744,0.6502724300762804,0.9967308390846349
ELOVL1,---++-,0.358823904,0.7854981599898243,0.44360026960088483,-1,0.8872005392017697,0.7024337086814384,0.3729749364329822,0.7459498728659644
MANBA,+--+++,0.259542659,0.44365841319269655,0.8911796124091107,1,0.8873168263853931,0.4984380675626589,0.677588085724664,0.9968761351253178
SCAMP4,---+++,0.291064242,0.4437767329854223,0.802008722446166,1,0.8875534659708446,0.49851071558300036,0.5948419905557574,0.9970214311660007
SHANK2,+++--+,0.402461904,0.44395881514497315,0.8782186247443328,1,0.8879176302899463,0.4985833636033418,0.6645840900835452,0.9971667272066836
RNFT2,---+--,0.125872075,0.6428246077772916,0.44401947866450453,-1,0.8880389573290091,0.6150381402106793,0.37304758445332364,0.7460951689066473
DDX27,+-----,0.356377082,0.8897380977807952,0.4441509974467587,-1,0.8883019948935174,0.7811841627315655,0.3731202324736651,0.7462404649473302
TNK1,+--++-,0.238228944,0.4443511115622932,0.8357285254291518,1,0.8887022231245864,0.49894660370504906,0.6224482382855068,0.9978932074100981
ZNF223,--+--+,0.101447802,0.4962900036447313,0.44436452967902285,-1,0.8887290593580457,0.5314202687976752,0.37319288049400656,0.7463857609880131
SNRPB2,+++++-,0.213477533,0.44449600965936986,0.7639311855772717,1,0.8889920193187397,0.49901925172539047,0.5663639665819107,0.9980385034507809
SSB,++--+-,0.20017399,0.7215829768304889,0.4445012861921483,-1,0.8890025723842966,0.66080639302579,0.37326552851434797,0.7465310570286959
CCNF,+-+++-,0.12358517,0.44476449055480005,0.6831890711161073,1,0.8895289811096001,0.4990918997457319,0.5115873592444606,0.9981837994914639
YWHAB,+-++--,0.148147221,0.44488516669633177,0.6036105718230268,1,0.8897703333926635,0.4991645477660734,0.46116963312749726,0.9223392662549945
HLCS,++-++-,0.092704857,0.4983394296892025,0.4448946921489156,-1,0.8897893842978312,0.5324373410824556,0.3733381765346894,0.7466763530693789
C5AR2,---+--,0.150487196,0.7201389472090168,0.44490885142830405,-1,0.8898177028566081,0.6602252088630585,0.3734108245550309,0.7468216491100618
WDR49,++-++-,0.161673774,0.4449411464004204,0.5396331452543722,1,0.8898822928008407,0.49923719578641484,0.4244823828550672,0.8489647657101344
MAPK4,++--++,0.19033824,0.444961673526663,0.6378272407302251,1,0.889923347053326,0.49930984380675625,0.48245550308754087,0.9649110061750817
LGALSL,-++---,0.183143058,0.7785354343061244,0.4450918998742022,-1,0.8901837997484044,0.6981474754812932,0.37348347257537234,0.7469669451507447
SPOCK2,-+-+-+,0.24424756,0.4451215222273558,0.6871574586106737,1,0.8902430444547116,0.4993824918270977,0.5145659280784599,0.9987649836541954
CERS3,+--+++,0.212368407,0.44528308782507336,0.6749491789884887,1,0.8905661756501467,0.4995277878677806,0.5072284780239739,0.9990555757355613
ABHD10,-+----,0.499060608,0.8888169667814432,0.4454168494990128,-1,0.8908336989980256,0.7806756265891754,0.37355612059571375,0.7471122411914275
KYAT1,+--+++,0.274574519,0.4454333988584105,0.6789822104729375,1,0.890866797716821,0.49960043588812203,0.5094805666545587,0.9992008717762441
HDAC10,---+++,0.069096845,0.4455850332416907,0.595152151931716,1,0.8911700664833814,0.4996730839084635,0.4559389756629132,0.9118779513258264
NAV1,+---++,0.384683602,0.8332915273814914,0.44567446700580543,-1,0.8913489340116109,0.7359970940791863,0.3736287686160552,0.7472575372321104
ZBTB2,++--+-,0.319503883,0.786659169436783,0.4457083538564339,-1,0.8914167077128679,0.7035960770069015,0.37370141663639667,0.7474028332727933
TANC2,+++-++,0.43081524,0.44574975163408576,0.8887291201183932,1,0.8914995032681715,0.49974573192880495,0.6747548129313476,0.9994914638576099
DUSP12,+-+++-,0.526378245,0.44585926409570886,0.9225033193188849,1,0.8917185281914177,0.4998183799491464,0.7197239375227025,0.9996367598982928
MAP3K11,---+++,0.203147096,0.44587690232784805,0.5502711769107401,1,0.8917538046556961,0.4998910279694878,0.431456592807846,0.862913185615692
ZFYVE1,+--+++,0.194628916,0.4458992616372602,0.7344231903987536,1,0.8917985232745204,0.49996367598982927,0.5454413367235743,0.9999273519796585
IFFO2,---+-+,0.219715742,0.8363186379866917,0.4459865764309214,-1,0.8919731528618428,0.7381038866690882,0.37384671267707953,0.7476934253541591
SEMA6C,-+-+++,0.372185263,0.44606120181247166,0.882991751138353,1,0.8921224036249433,0.5000363240101707,0.668942971304032,1
CDK5R1,++++--,0.200412353,0.44609416646023486,0.8171562929246416,1,0.8921883329204697,0.5001089720305122,0.6076280421358518,1
NR2C1,+---+-,0.168510904,0.46211082552472993,0.44618129821707214,-1,0.8923625964341443,0.5097711587359245,0.373919360697421,0.747838721394842
ING2,+-+---,0.132648765,0.621662547017638,0.44619746902776264,-1,0.8923949380555253,0.6023247366509262,0.37399200871776245,0.7479840174355249
SMPDL3A,-++-+-,0.23146895,0.6349257234522154,0.4464011785457241,-1,0.8928023570914482,0.6108245550308754,0.3740646567381039,0.7481293134762078
ANO4,+--+++,0.334828581,0.4464800728533545,0.8471906062461023,1,0.892960145706709,0.5002542680711951,0.632764257173992,1
SMARCA5,+----+,0.174633849,0.5091753158868895,0.4465303043655271,-1,0.8930606087310542,0.539048310933527,0.37420995277878677,0.7484199055575735
EPM2A,-+---+,0.373385086,0.8740479940955433,0.44682238617359815,-1,0.8936447723471963,0.7687613512531783,0.3743552488194697,0.7487104976389394
IARS2,++++--,0.125688242,0.4469289427961825,0.5845121085026195,1,0.893857885592365,0.5003995641118779,0.44983654195423173,0.8996730839084635
ITGB4,-+-++-,0.205264857,0.4470155409043149,0.7411654660488294,1,0.8940310818086298,0.5004722121322194,0.5503087540864512,1
SYT6,---+-+,0.276955447,0.7152608526083574,0.44717795795915405,-1,0.8943559159183081,0.657537232110425,0.3744278968398111,0.7488557936796222
ALKBH2,--+--+,0.248075726,0.4472118620117052,0.8135265919479624,1,0.8944237240234104,0.5005448601525608,0.6048674173628769,1
ZNFX1,-+--++,0.308877593,0.447239713164793,0.8811450276569949,1,0.894479426329586,0.5006175081729023,0.6672720668361787,1
OCA2,-+++-+,0.211959899,0.44725126617740435,0.6367913749153028,1,0.8945025323548087,0.5006901561932438,0.481656374863785,0.96331274972757
NFATC1,-+--+-,0.226300212,0.62087888681345,0.44725209244340575,-1,0.8945041848868115,0.6018162005085361,0.37450054486015255,0.7490010897203051
ICAM2,+---+-,0.265681537,0.7540096929693838,0.4472777719365329,-1,0.8945555438730658,0.6820196149654922,0.374573192880494,0.749146385760988
FAM78B,+-----,0.313510882,0.8894348259645274,0.44743372476486715,-1,0.8948674495297343,0.7810388666908826,0.37479113694151833,0.7495822738830367
SORL1,--+--+,0.299967356,0.7782453216794656,0.44743857895393524,-1,0.8948771579078705,0.6979295314202688,0.3748637849618598,0.7497275699237196
LPCAT4,+-++++,0.497778979,0.44744145749494485,0.9176576812301552,1,0.8948829149898897,0.5007628042135852,0.7119505993461678,1
CYB5R2,---+++,0.243830447,0.5530558518457467,0.44753413655557134,-1,0.8950682731111427,0.56382128586996,0.37493643298220125,0.7498728659644025
DMRT2,---++-,0.227294268,0.6921843699590988,0.44756084387268585,-1,0.8951216877453717,0.6456229567744279,0.37500908100254265,0.7500181620050853
FBLN1,++-++-,0.353030661,0.44758478882096747,0.795800453238814,1,0.8951695776419349,0.5008354522339267,0.5901925172539049,1
INSYN2B,+--+++,0.053554764,0.5246529941065066,0.44769552134699875,-1,0.8953910426939975,0.546531057028696,0.3750817290228841,0.7501634580457682
TTBK2,-++--+,0.225028986,0.8206158502871284,0.44771216471898,-1,0.89542432943796,0.7273519796585544,0.3751543770432256,0.7503087540864511
CLOCK,-++--+,0.16806597,0.725683606318712,0.4477213090657572,-1,0.8954426181315144,0.6640755539411551,0.37522702506356703,0.7504540501271341
VGLL3,++-++-,0.189277239,0.6127931514900128,0.4477765817920115,-1,0.895553163584023,0.5972393752270251,0.37529967308390844,0.7505993461678169
HIBADH,++--++,0.264409457,0.44805155739246905,0.7351419653993209,1,0.8961031147849381,0.5010533962949509,0.5461678169269888,1
ACTR2,--++--,0.161220336,0.7935296231860363,0.4482499367997522,-1,0.8964998735995044,0.708899382491827,0.3753723211042499,0.7507446422084998
IL17RB,++---+,0.212101905,0.4483073062572683,0.574081189315441,1,0.8966146125145366,0.5011260443152924,0.4438067562658918,0.8876135125317836
EI24,-+++--,0.224881588,0.4483779355698814,0.6697518135016345,1,0.8967558711397629,0.5011986923356339,0.5035960770069016,1
PRSS53,+--+++,0.130945708,0.44845624616984586,0.5448887874646592,1,0.8969124923396917,0.5012713403559753,0.4272430076280421,0.8544860152560843
MYO10,-----+,0.336960057,0.817197674035496,0.4485054589609872,-1,0.8970109179219744,0.7248819469669452,0.37544496912459135,0.7508899382491827
LRRC37B,++--++,0.223520512,0.448650412594654,0.7887985697684095,1,0.897300825189308,0.5013439883763168,0.5851071558300036,1
HIST1H2BD,++++--,0.189057855,0.44867231910782757,0.6611030393403863,1,0.8973446382156551,0.5014166363966582,0.49785688339992734,0.9957137667998547
SLC35G1,-+--+-,0.253794509,0.7678056583311481,0.4486902339883734,-1,0.8973804679767468,0.6905920813657828,0.3755176171449328,0.7510352342898656
CFAP20,--+++-,0.299096529,0.4487755481686186,0.782198248890999,1,0.8975510963372372,0.5014892844169997,0.579949146385761,1
XPO1,+---+-,0.340657017,0.8028143266758302,0.44889731661383553,-1,0.8977946332276711,0.7153650563022158,0.3755902651652743,0.7511805303305485
INA,-+++-+,0.097990022,0.5748563018054522,0.44904490044373657,-1,0.8980898008874731,0.5766799854703959,0.3756629131856157,0.7513258263712314
KEL,---+++,0.129177172,0.7396250865396183,0.4493336146851806,-1,0.8986672293703613,0.6720668361787141,0.37573556120595714,0.7514711224119143
PSMF1,---+--,0.317814766,0.8778580982779616,0.4495405699699981,-1,0.8990811399399962,0.7718125681075191,0.37588085724664005,0.7517617144932801
SLC26A11,--+--+,0.310726514,0.8663064499323612,0.4495511608213194,-1,0.8991023216426388,0.7623683254631312,0.37595350526698146,0.7519070105339629
PHLDB3,+++++-,0.39377084,0.4495993201363707,0.8305136677080491,1,0.8991986402727414,0.501561932437341,0.6182346531057029,1
TRIM47,+-++-+,0.322274981,0.4496045993977922,0.8892298689913353,1,0.8992091987955844,0.5016345804576825,0.6756265891754449,1
LARP4B,---+-+,0.27127504,0.8363874430554653,0.449656582242941,-1,0.899313164485882,0.7382491827097711,0.3760261532873229,0.7520523065746458
SNX22,---+++,0.270814817,0.44969006459563465,0.7308926884880487,1,0.8993801291912693,0.501707228478024,0.5428986560116237,1
ESCO1,++--++,0.175489517,0.44969030004588567,0.618490555521193,1,0.8993806000917713,0.5017798764983654,0.47032328369051946,0.9406465673810389
MGAT2,--+-+-,0.386462921,0.8686998426444128,0.4498959449956572,-1,0.8997918899913144,0.764620414093716,0.37617144932800584,0.7523428986560117
UBLCP1,----+-,0.320894823,0.8978433043657035,0.4499040212346463,-1,0.8998080424692926,0.7890301489284417,0.37624409734834724,0.7524881946966945
PEX7,+-+++-,0.470775077,0.449975541237374,0.9043406407616128,1,0.899951082474748,0.5019251725390483,0.6937885942608064,1
SLC25A46,-+----,0.612901195,0.9169537313946177,0.4499823861310196,-1,0.8999647722620392,0.8065383218307302,0.3763167453686887,0.7526334907373774
NXNL2,+++-++,0.296210278,0.4500856476174527,0.7810201405542281,1,0.9001712952349054,0.5019978205593898,0.5789320741009808,1
AZGP1,---++-,0.420244051,0.8235424721194909,0.450527139634474,-1,0.901054279268948,0.7293861242281148,0.376534689429713,0.753069378859426
FAM234A,+--++-,0.094284821,0.5545561770435432,0.45056101419314404,-1,0.9011220283862881,0.5646930621140573,0.3766073374500545,0.753214674900109
NR2C2AP,----++,0.240467892,0.7393009197076481,0.45066139290417484,-1,0.9013227858083497,0.6719215401380313,0.37667998547039594,0.7533599709407919
MCM8,---+++,0.204009945,0.4507886384878307,0.5700493227392149,1,0.9015772769756614,0.5020704685797313,0.44191790773701417,0.8838358154740283
GNAI2,++++-+,0.354421799,0.4507967655459319,0.9067249282300889,1,0.9015935310918638,0.5021431166000726,0.6969124591354886,1
ANKH,--+--+,0.39453548,0.9025295664090177,0.45089860889649,-1,0.90179721779298,0.7942608063930258,0.3767526334907374,0.7535052669814748
MGAT5,-+--++,0.156544055,0.633479166188214,0.45115454129823834,-1,0.9023090825964767,0.6100980748274609,0.3768252815110788,0.7536505630221576
ZNRF1,+-++++,0.4986901,0.4512349100094054,0.9184209601285245,1,0.9024698200188108,0.5022884126407555,0.7131856156919724,1
ANKRD2,--+--+,0.264906107,0.7281231411096856,0.4512452616321653,-1,0.9024905232643305,0.6657464584090084,0.37689792953142026,0.7537958590628405
ANKRD10,+---+-,0.271409244,0.7174990821426999,0.45125953558416204,-1,0.9025190711683241,0.6586996004358882,0.3769705775517617,0.7539411551035234
LARP1,+-++++,0.29040089,0.4512967190853933,0.8954960432112542,1,0.9025934381707866,0.502361060661097,0.6827460951689066,1
CCDC86,--++++,0.371714768,0.45142775812203056,0.8571162448222066,1,0.9028555162440611,0.5024337086814384,0.6428623320014529,1
PABPC1,+--+++,0.425405711,0.4515154847110491,0.7422185562787876,1,0.9030309694220982,0.5025063567017799,0.5513258263712314,1
TVP23C,----++,0.106232155,0.45158150468899244,0.4655198168203085,1,0.9031630093779849,0.5025790047221214,0.3836541954231747,0.7673083908463494
PRUNE2,---+++,0.173806071,0.5677009889121155,0.45160619262756757,-1,0.9032123852551351,0.5726843443516164,0.37718852161278604,0.7543770432255721
ACSF3,+---++,0.206721072,0.4516362457966626,0.7448958904132317,1,0.9032724915933252,0.5026516527424628,0.5537958590628406,1
ANXA6,-+++++,0.300756224,0.4516488639228964,0.785882103994686,1,0.9032977278457928,0.5027243007628042,0.582564475118053,1
SLC39A10,--+--+,0.254190982,0.7784385139733764,0.45165888783441954,-1,0.9033177756688391,0.6980748274609517,0.3772611696331275,0.754522339266255
SLC25A12,+++-+-,0.299885109,0.4516610862247379,0.843372825385561,1,0.9033221724494758,0.5027969487831456,0.6289139120958954,1
CNNM4,----++,0.205386016,0.8410900393280825,0.45170071213281526,-1,0.9034014242656305,0.7420995277878678,0.37733381765346896,0.7546676353069379
SYCP3,-+--+-,0.16709422,0.48130643687931557,0.45178191428323156,-1,0.9035638285664631,0.5213948419905557,0.37740646567381037,0.7548129313476207
STRIP1,-++--+,0.214841173,0.45187175998634627,0.765067928602179,1,0.9037435199726925,0.5028695968034871,0.5671630948056665,1
CCDC3,-++-+-,0.118115893,0.45187250868734097,0.6615767124547527,1,0.9037450173746819,0.5029422448238285,0.49851071558300036,0.9970214311660007
CATSPERB,--++-+,0.117995906,0.6220286420829835,0.45188286893962537,-1,0.9037657378792507,0.6026879767526335,0.3774791136941518,0.7549582273883036
PREPL,-++---,0.302114483,0.7625839867383413,0.45193122686491727,-1,0.9038624537298345,0.6866690882673447,0.3775517617144933,0.7551035234289866
TRIP6,+--++-,0.179542445,0.45196692289905416,0.8297893901082778,1,0.9039338457981083,0.50301489284417,0.6176534689429714,1
STARD7,+++-+-,0.246542931,0.4519693989278106,0.798141503269188,1,0.9039387978556211,0.5030875408645115,0.5921540138031238,1
OSGEPL1,++--++,0.236226151,0.7168718334095489,0.4522036739315932,-1,0.9044073478631864,0.6584090083545223,0.37762440973483474,0.7552488194696695
BEST4,+--++-,0.155134202,0.45222285129146883,0.5405731430360919,1,0.9044457025829377,0.5031601888848529,0.4246276788957501,0.8492553577915002
PCLO,-+++-+,0.361976435,0.4522618005596358,0.8840387771832154,1,0.9045236011192715,0.5032328369051944,0.6703232836905194,1
DDX60,++-+++,0.187191671,0.4524046291501583,0.7153491443146193,1,0.9048092583003166,0.5033054849255357,0.5325826371231384,1
POLR2D,+++---,0.311059718,0.8492597930247939,0.4525913921587892,-1,0.9051827843175784,0.7476207773338176,0.37769705775517615,0.7553941155103523
DNAJA2,--++--,0.103139867,0.4527179564473351,0.6592694107888645,1,0.9054359128946702,0.5033781329458772,0.4967671630948057,0.9935343261896113
KIAA2026,+--+++,0.326366472,0.45281195014349596,0.7673305997016542,1,0.9056239002869919,0.5034507809662186,0.56934253541591,1
EWSR1,+---+-,0.121902555,0.5163563393612709,0.4528159531812995,-1,0.905631906362599,0.5428260079912822,0.37784235379585907,0.7556847075917181
ASIC2,-+++-+,0.264999577,0.45315669308498463,0.6766291355832321,1,0.9063133861699693,0.5035234289865601,0.5080276062477298,1
TRMT10B,+--++-,0.286374382,0.45336076460725416,0.714761818855445,1,0.9067215292145083,0.5035960770069016,0.5322920450417726,1
PLCD4,+---++,0.214936733,0.5885400354211736,0.45346300786742416,-1,0.9069260157348483,0.5842353795859063,0.37798764983654193,0.7559752996730839
EMILIN3,++++-+,0.093005555,0.45348750416522415,0.5796133081818483,1,0.9069750083304483,0.503668725027243,0.4473665092626226,0.8947330185252452
C12orf73,-----+,0.53991902,0.9246882508860441,0.4535346622494267,-1,0.9070693244988534,0.8144569560479477,0.3780602978568834,0.7561205957137668
CABYR,+-++--,0.294610876,0.741777529963499,0.45356088712591663,-1,0.9071217742518333,0.673665092626226,0.37813294587722485,0.7562658917544497
PCDHGC3,-----+,0.249957852,0.7704610630070664,0.45362662196829734,-1,0.9072532439365947,0.6926262259353433,0.3782055938975663,0.7564111877951326
COL5A2,++++--,0.258093067,0.45368057494262976,0.8536721580958144,1,0.9073611498852595,0.5037413730475845,0.6385760988013076,1
SPCS2,+--+++,0.26481676,0.45368953665025635,0.7875821311406468,1,0.9073790733005127,0.5038140210679259,0.584525971667272,1
CEP135,-+--++,0.14258912,0.7750352220568779,0.4537965795840243,-1,0.9075931591680486,0.6961859789320741,0.3782782419179077,0.7565564838358154
AHNAK,++--+-,0.260508315,0.45394776558571936,0.7236710906994994,1,0.9078955311714387,0.5038866690882673,0.5378859426080639,1
PTP4A1,-+-+-+,0.10547138,0.5803900610215335,0.454050321929838,-1,0.908100643859676,0.5803850345078096,0.37835088993824917,0.7567017798764983
WIPI1,-+-+-+,0.18029501,0.45414080202730855,0.47787564457383713,1,0.9082816040546171,0.5039593171086088,0.3912822375590265,0.782564475118053
SLC16A3,-+++--,0.273119697,0.8221828852083228,0.4541497222777542,-1,0.9082994445555084,0.728441699963676,0.37842353795859063,0.7568470759171813
KCNE1,-+-++-,0.152485971,0.45422050970633027,0.7115932128266385,1,0.9084410194126605,0.5040319651289502,0.5304758445332365,1
GALNT16,++++--,0.133676886,0.45431950278800004,0.6694749398097022,1,0.9086390055760001,0.5041046131492917,0.5035234289865601,1
CAPN14,+---++,0.157412921,0.4544351177558412,0.657895006292239,1,0.9088702355116824,0.5041772611696331,0.49582273883036687,0.9916454776607337
ZNF587,++-++-,0.392740941,0.4545373587649927,0.8992362039695023,1,0.9090747175299854,0.5042499091899746,0.6878314565928079,1
EFTUD2,+++++-,0.320153745,0.45457428444519715,0.8573215323891593,1,0.9091485688903943,0.504322557210316,0.6432255721031602,1
TP53TG5,+--+++,0.410631638,0.454588851687221,0.8048182884097459,1,0.909177703374442,0.5043952052306575,0.597384671267708,1
CAPRIN1,+++---,0.09209513,0.45465943011386034,0.5122038539084955,1,0.9093188602277207,0.504467853250999,0.4097348347257537,0.8194696694515075
POU3F1,-++++-,0.359107081,0.4547205217793792,0.7244886984597445,1,0.9094410435587584,0.5045405012713403,0.5381765346894297,1
ACTL6A,-+-++-,0.164777838,0.45502291062594674,0.4642170529910149,1,0.9100458212518935,0.5046131492916818,0.38292771521976027,0.7658554304395205
INKA2,--+---,0.046333489,0.48887965635792763,0.45505251706053773,-1,0.9101050341210755,0.5262622593534326,0.37856883399927355,0.7571376679985471
TDRD3,+--+++,0.271893051,0.4550527816138053,0.7697398844003271,1,0.9101055632276106,0.5046857973120232,0.5709407918634217,1
COPS5,+++-+-,0.11073546,0.45516416484715366,0.5748092537776028,1,0.9103283296943073,0.5047584453323647,0.44446058844896474,0.8889211768979295
WRNIP1,+++-+-,0.160493478,0.4553417936872594,0.6379809387222506,1,0.9106835873745188,0.5048310933527062,0.48274609516890665,0.9654921903378133
SPOCK3,---++-,0.206920698,0.7889410944597877,0.45548940763276824,-1,0.9109788152655365,0.7055575735561206,0.37864148201961495,0.7572829640392299
TOMM70,+++++-,0.48245605,0.45557314961604367,0.8640947236621451,1,0.9111462992320873,0.5049037413730476,0.6496912459135489,1
SETD3,+++-++,0.532515221,0.4556474884890678,0.9141228563071538,1,0.9112949769781356,0.5049763893933891,0.7062114057391936,1
