gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SGCE,-+--,0.345631689,0.7582662251887703,0.2959686519147712,-1,0.5919373038295423,0.3356094726136859,0.23981111514711223,0.47962223029422446
PEG10,-+--,0.071810916,0.9644191901475863,0.0506083481153919,-1,0.1012166962307838,0.06915589132645648,0.03559752996730839,0.07119505993461678
PPP1R9A,----,0.428283009,0.8765636632262923,0.3902951802847802,-1,0.7805903605695604,0.42110998111288683,0.3176171449328006,0.6352342898656012
PON1,----,0.711476654,0.8564711824109249,0.485997273945999,-1,0.971994547891998,0.4891035885515037,0.38053033054849256,0.7610606610969851
PON3,+++-,0.328251565,0.2859875774074924,0.854706996917169,1,0.5719751548149848,0.32662549945513986,0.23187563562400115,0.4637512712480023
PON2,++-+,0.175055894,0.39487383523217395,0.49927017659171885,1,0.7897476704643479,0.4243370868143843,0.32064506755775096,0.6412901351155019
ASB4,+++-,0.002089515,0.014526754443488676,0.8496377790650136,1,0.02905350888697735,0.021358517980385034,0.010387912247566468,0.020775824495132936
PDK4,----,0.571939613,0.9028053909927427,0.38648429635062637,-1,0.7729685927012527,0.41718727299142816,0.3147838721394842,0.6295677442789684
DYNC1I1,-++-,0.47471432,0.6412367287017953,0.5406407815801515,-1,1.081281563160303,0.5199041115792532,0.4105339629495096,0.8210679258990192
SLC25A13,++++,0.120394916,0.05429876272494268,0.9870934998846268,1,0.10859752544988537,0.073301852524518707,0.038791224756646814,0.07758244951329363
SEM1,++++,0.041334244,0.04689256187458334,0.9754015271645697,1,0.09378512374916669,0.06356701779876499,0.033125090803428736,0.06625018160685747
DLX6,--+-,0.200375813,0.652259465935246,0.2767468320144586,-1,0.5534936640289172,0.3173761441232021,0.22499091899745732,0.44998183799491465
DLX5,--+-,0.019016819,0.8773169242083378,0.04387183751341054,-1,0.08774367502682108,0.05978497748074967,0.030802760624772975,0.06160552124954595
SDHAF3,-+--,0.795643367,0.7394200360083338,0.6374648476442747,-1,1.2749296952885494,0.5496876362051432,0.44140937159462407,0.8828187431892481
TAC1,-+--,0.129601951,0.41348525859429575,0.45882282176184885,1,0.8269705171885915,0.438794042862332,0.33473775969780617,0.6694755193956123
ASNS,-++-,0.153473385,0.40853874258961853,0.3577344320876463,-1,0.7154688641752927,0.39038210082812724,0.29117326552851436,0.5823465310570287
LMTK2,---+,0.081176243,0.6588721356778537,0.26841058736450646,-1,0.5368211747290129,0.3094580851372948,0.21794406102433708,0.43588812204867416
TECPR1,--++,0.327210999,0.6696041481648749,0.435549133859766,-1,0.871098267719532,0.4552520703181752,0.34994551398474394,0.6998910279694879
BRI3,++++,0.219481269,0.055827214770976984,0.9950320796705872,1,0.11165442954195397,0.07540864511442064,0.040389365102426265,0.08077873020485253
BAIAP2L1,---+,0.131199511,0.7546632913979351,0.3112282822203997,-1,0.6224565644407994,0.3487578090948714,0.25383218307301125,0.5076643661460225
NPTX2,----,0.009780972,0.9998623107755684,2.1969792645438574e-4,-1,4.3939585290877147e-4,7.990701728897283e-4,5.811841627315655e-4,0.001162368325463131
TMEM130,--+-,0.406790089,0.8645938612660252,0.40131767580209987,-1,0.8026353516041997,0.4296091820427139,0.3257537232110425,0.651507446422085
TRRAP,+-++,0.391323776,0.5416387688287155,0.6621374518242849,1,1.083277537657431,0.5202324736650926,0.4113758535522301,0.8227517071044602
SMURF1,--++,0.005186436,0.7038811847037039,0.04712427845169664,-1,0.09424855690339327,0.06370768560220834,0.033200145296040685,0.06640029059208137
ARPC1A,-++-,0.223925606,0.3648997064663476,0.3766663034391704,1,0.7297994129326952,0.39782055938975663,0.2968182478570391,0.5936364957140782
ARPC1B,++++,0.23887105,0.10926520497208564,0.9818253355507768,1,0.21853040994417128,0.14202687976752634,0.08361179718146157,0.16722359436292314
PDAP1,+-++,0.235661025,0.2704303170303087,0.776524256636356,1,0.5408606340606174,0.311006175081729,0.21981694028766527,0.43963388057533054
BUD31,-++-,0.233648423,0.6246482763051576,0.43195934058494234,-1,0.8639186811698847,0.45241900334156615,0.3479840174355249,0.6959680348710497
PTCD1,+--+,0.45479652,0.6283029188384411,0.5860688098161373,-1,1.1721376196322746,0.537992154583757,0.429495096258627,0.858990192517254
CPSF4,---+,0.243504066,0.6727184481739625,0.39829567556732715,-1,0.7965913511346543,0.42663082958012494,0.32328369051943334,0.6465673810388667
ATP5MF,-+--,0.458485487,0.7013678293116502,0.51675710932439,-1,1.03351421864878,0.5074095597849775,0.3989102796948783,0.7978205593897566
ZNF789,+-+-,0.469193341,0.5484133126208689,0.6793896044262404,1,1.0968266252417378,0.5234289865601163,0.41515327618770886,0.8303065523754177
ZNF394,-+++,0.504546354,0.4523109639280021,0.8525981427882868,1,0.9046219278560041,0.46654558663276424,0.36190614557605694,0.7238122911521139
ZKSCAN5,-+-+,0.305010283,0.36993150403900427,0.7544781161461421,1,0.7398630080780085,0.4023247366509263,0.30132209792241754,0.6026441958448351
FAM200A,-+--,0.316718494,0.8803098518428223,0.17147805777688174,-1,0.3429561155537635,0.2097195990120587,0.13599709407918634,0.2719941881583727
ZNF655,+-+-,0.240764364,0.38756583858333504,0.6659003668691177,1,0.7751316771666701,0.41837994914638577,0.3153421473194828,0.6306842946389656
ZSCAN25,--++,0.19489883,0.20467675649871436,0.8220849064549919,1,0.4093535129974287,0.24286233200145296,0.1658433822461136,0.3316867644922272
CYP3A5,+-+-,0.166825387,0.3471872211219278,0.6918263139756093,1,0.6943744422438556,0.3818379949146386,0.282434984745024,0.564869969490048
CYP3A43,+-+-,0.517102181,0.6336815403381456,0.6508939789274828,1,1.2673630806762912,0.5487831456592808,0.4399970942902804,0.8799941885805608
TRIM4,++++,0.462809715,0.30512900798979947,0.9252776977518745,1,0.61025801597959894,0.34413367235742826,0.24836553828272556,0.4967310765654511
AZGP1,+++-,0.360332759,0.3841595833009645,0.7480313420276901,1,0.768319166601929,0.4146022520886306,0.3129449368008136,0.6258898736016272
ZKSCAN1,++++,0.055769169,0.019049789575880396,0.9871347856314705,1,0.03809957915176079,0.02753359970940792,0.013220979224175505,0.02644195844835101
ZSCAN21,----,0.235254895,0.9368999243300717,0.24050186269956672,-1,0.48100372539913344,0.2808368443992445,0.19593171086087904,0.3918634217217581
ZNF3,++++,0.317308559,0.18104513181499532,0.9551941337440176,1,0.36209026362999064,0.21983290955321466,0.14390527386314106,0.2878105477262821
COPS6,-+++,0.076758626,0.5095548844771945,0.34367846027336263,-1,0.6873569205467253,0.3797762603515909,0.27976752633490737,0.5595350526698147
MCM7,++++,0.117329553,0.044016346195905505,0.9830687312401435,1,0.08803269239181101,0.0599346167816927,0.030945808513729477,0.061891617027458955
AP4M1,++--,0.44900335,0.4180622539649956,0.830745101877991,1,0.8361245079299912,0.44191790773701417,0.3376434694174052,0.6752869388348104
TAF6,+--+,0.129353321,0.4101077442672849,0.36689391909807245,-1,0.7337878381961449,0.39924451547290424,0.29880130766436613,0.5976026153287323
CNPY4,+-+-,0.42264248,0.49514721022989533,0.7144066142067572,1,0.9902944204597907,0.4944424264438794,0.3866773209356385,0.773354641871277
MBLAC1,--+-,0.183025415,0.9053732760540518,0.23251643451684686,-1,0.46503286903369373,0.27255557169838734,0.18939338903014893,0.37878677806029787
LAMTOR4,++++,0.103666335,0.06896841670992067,0.9834794223225809,1,0.13793683341984134,0.09291681801670905,0.05041406363504286,0.10082812727008572
C7orf43,-+-+,0.434714934,0.49737624158589566,0.7882651108090909,1,0.9947524831717913,0.49582273883036687,0.3876216765945082,0.7752433531890164
GAL3ST4,++--,0.376874744,0.5235912564237379,0.6706751445006793,1,1.0471825128474759,0.5112241191427533,0.40244079616446315,0.8048815923289263
GPC2,+-++,0.639651711,0.5595960850942945,0.7956696409068142,1,1.119192170188589,0.5279331638212859,0.4202382681970071,0.8404765363940142
STAG3,++++,0.143817782,0.10491058277635626,0.9690785863670867,1,0.20982116555271252,0.13563385397747912,0.07961644631701294,0.15923289263402587
CASTOR3,+-++,0.07058559,0.06511627621378631,0.9494976733383108,1,0.13023255242757262,0.08841264075553941,0.04729042568647392,0.09458085137294785
PILRB,--++,0.047661292,0.10843134738678241,0.39818592983748524,1,0.21686269477356482,0.14079186342172176,0.0829580124945518,0.1659160249891036
PILRA,-+++,0.158511908,0.11569870982599448,0.9485863274544425,1,0.23139741965198896,0.14892844169996367,0.08891471741972977,0.17782943483945954
ZCWPW1,++++,0.055634299,0.009657777451431494,0.9992541434516627,1,0.019315554902862988,0.013294587722484562,0.007554845270957431,0.015109690541914862
MEPCE,--++,0.266920986,0.6825540087437519,0.3654248456956263,-1,0.7308496913912526,0.39815487432805463,0.29720305121685436,0.5944061024337087
TSC22D4,++++,0.166601075,0.051552988416054525,0.9877015142086452,1,0.10310597683210905,0.0699600435888122,0.036394014237977626,0.07278802847595525
NYAP1,+--+,0.082134736,0.5707269243031843,0.3232004311373853,-1,0.6464008622747706,0.3596542205433677,0.26204140937159465,0.5240828187431893
AGFG2,-++-,0.278703545,0.6426984240513062,0.3907910825852768,-1,0.7815821651705536,0.42132790934185677,0.31790773701416636,0.6358154740283327
LRCH4,+-++,0.034264577,0.07683186726212304,0.8843416262396443,1,0.1536637345242461,0.103668725027243,0.05644341130321081,0.11288682260642162
PCOLCE,--++,0.014565705,0.5305981227659557,0.07535605147440384,-1,0.15071210294880769,0.10184512567194537,0.055139847439157286,0.11027969487831457
MOSPD3,+-++,0.003373124,0.01027164224949391,0.6815912235089762,1,0.02054328449898782,0.014311660007264802,0.007918058985907308,0.015836117971814615
TFR2,--++,0.61950049,0.6147491199861302,0.7247303614014302,1,1.2294982399722605,0.54573192880494,0.4365102426267616,0.8730204852535232
ACTL6B,--+-,0.030389076,0.9274858447644821,0.04104155946946329,-1,0.08208311893892659,0.056225483074240884,0.02731565564838358,0.05463131129676716
GNB2,---+,0.365256927,0.8394469596757624,0.3213145731052452,-1,0.6426291462104904,0.35747493825366844,0.2602252088630585,0.520450417726117
GIGYF1,+-++,0.13272221,0.17242331098191457,0.5835845485426953,1,0.34484662196382915,0.21104249909189973,0.13693157053610344,0.2738631410722069
POP7,-+++,0.331428142,0.47815757433219436,0.6527550940367449,1,0.9563151486643887,0.4839084634943698,0.3761441232020921,0.7522882464041842
EPHB4,+-+-,0.15819697,0.5176210860716003,0.3329104168504881,-1,0.6658208337009762,0.3697515618189743,0.27054122775154377,0.5410824555030875
SLC12A9,++++,0.016004991,0.005424311008470403,0.995583759955293,1,0.010848622016940805,0.008209226298583363,0.004649135551358419,0.009298271102716839
TRIP6,+++-,0.145957241,0.10893349633775447,0.9315374848219594,1,0.21786699267550894,0.14137304758445332,0.08332122620950166,0.16664245241900333
SRRT,--++,0.409838496,0.5859739054178441,0.6663660985549995,1,1.1719478108356882,0.5379585906284053,0.429463896556734,0.858927793113468
ACHE,++++,0.327704737,0.32426575015258197,0.896874709697804,1,0.6485315003051639,0.361205957137668,0.26289408688072063,0.5257881737614413
TRIM56,++++,0.080666345,0.021111606242713448,0.9966782756677455,1,0.042223212485426896,0.030294224482382854,0.014455905855005086,0.02891181171001017
SERPINE1,+---,0.724037967,0.8037352545953973,0.5414501896391377,-1,1.0829003792782754,0.5200493970652332,0.41118779513258263,0.8223755902651653
AP1S1,-++-,0.273748133,0.698304331309753,0.47210567295760103,-1,0.9442113459152021,0.4800232456777568,0.37304758445332364,0.7460951689066473
VGF,---+,0.167093539,0.8859719978461298,0.2137200265914114,-1,0.4274400531828228,0.25214296091820426,0.17355612059571376,0.34711224119142753
MGAT3,+--+,0.15866689,0.8430255089416074,0.2962184917304752,-1,0.5924369834609504,0.33568211535667586,0.240101707228478,0.480203414456956
PLOD3,+-++,0.026525031,0.02862389357973994,0.9039566147044116,1,0.05724778715947988,0.039593171086087904,0.019177684149353478,0.038355368298706956
ZNHIT1,+++-,0.389435122,0.34435956011137575,0.8928000971471903,1,0.6887191202227515,0.3801670904467853,0.2803283451983147,0.5606566903966294
CLDN15,+--+,0.123382406,0.3366363830037182,0.7372722200700516,1,0.6732727660074364,0.3728296403922993,0.2740810693011768,0.5481621386023536
FIS1,++++,0.419535168,0.3187921292183272,0.9227655910976693,1,0.6375842584366544,0.35575735561205957,0.25846287955833214,0.5169257591166643
IFT22,--+-,0.323699119,0.8419052116881737,0.3330130299722087,-1,0.6660260599444174,0.36982420456196424,0.2707591718125681,0.5415183436251362
COL26A1,+-++,0.06022862,0.24541542095883262,0.4012785038127473,1,0.49083084191766524,0.2861605521249546,0.20005811419439198,0.40011622838878397
CUX1,+-++,0.081463313,0.22325832027695186,0.4890280877746367,1,0.4465166405539037,0.26225935343261897,0.18037193084410869,0.36074386168821737
SH2B2,-+++,0.029461595,0.09230777992318583,0.7486573747406535,1,0.18461555984637165,0.12001452960406829,0.06915589132645648,0.13831178265291297
PRKRIP1,--++,0.423276185,0.5283165064524176,0.7622403663610474,1,1.0566330129048351,0.5141300399564112,0.4041115792532326,0.8082231585064652
ORAI2,----,0.366700781,0.9603853366207298,0.20960795219389577,-1,0.41921590438779155,0.24778439633880575,0.17035960770069017,0.34071921540138034
ALKBH4,--+-,0.472125973,0.8865730912390473,0.35599556882921296,-1,0.7119911376584259,0.38871131773935785,0.2893570650199782,0.5787141300399564
LRWD1,+-+-,0.19142366,0.5179443780284682,0.44728577129822317,-1,0.8945715425964463,0.4633154147900625,0.3583000363240102,0.7166000726480204
POLR2J,--++,0.240740679,0.5566455443028316,0.4954129546476129,-1,0.9908259092952258,0.49469707976173183,0.3867780602978569,0.7735561205957138
FAM185A,++++,0.151876658,0.09034252569405003,0.9620682258059755,1,0.18068505138810007,0.11783508899382492,0.06741246549469708,0.13482493098939416
FBXL13,++++,0.11588185,0.08021919438411429,0.9749080425341918,1,0.16043838876822858,0.10715583000363241,0.058695336335900045,0.11739067267180009
LRRC17,-+++,0.196164964,0.34506303220501794,0.64558859317904,1,0.6901260644100359,0.3809662186705412,0.2808368443992445,0.561673688798489
ARMC10,+++-,0.056378435,0.22834077944606404,0.6820033763530522,1,0.4566815588921281,0.2677806029785688,0.1855295655963969,0.3710591311927938
NAPEPLD,++-+,0.052741458,0.03667452567039807,0.92666679119775,1,0.07334905134079614,0.05005448601525608,0.0241173906726718,0.0482347813453436
PMPCB,-+--,0.263542679,0.6727128192717262,0.33326427337970366,-1,0.6665285467594073,0.3702600610199041,0.27097711587359247,0.5419542317471849
DNAJC2,--+-,0.439855076,0.6892860363871225,0.5481458429735991,-1,1.0962916859471983,0.5232456777567921,0.4151107882310207,0.8302215764620414
PSMC2,++--,0.166747782,0.4721407653945926,0.5491787379014923,1,0.9442815307891852,0.48005811841627316,0.3730931279965132,0.7461862559930263
RELN,+-++,0.353591033,0.3930676638618972,0.7093853813518438,1,0.7861353277237944,0.42324736650926265,0.3194827836699114,0.6389655673398228
ORC5,-+-+,0.062605968,0.22621758650573454,0.6868783401302612,1,0.45243517301146907,0.2656738103886669,0.18327764056370768,0.36655528112741537
LHFPL3,--++,0.27198594,0.33064487065913817,0.8205864133037901,1,0.6612897413182763,0.3675263349073738,0.2684875780909487,0.5369751561818974
KMT2E,+-++,0.037967339,0.03516355079573035,0.8995253301291509,1,0.0703271015914607,0.048819469669451505,0.02288246404184222,0.04576492808368444
SRPK2,-+++,0.427607439,0.4647164624491506,0.8086384184819659,1,0.9294329248983012,0.4742462767889575,0.36953363359000435,0.7390672671800087
PUS7,++++,0.22471159,0.16909389927903762,0.9595426329350444,1,0.33818779855807524,0.20704685797312022,0.13424378904547435,0.2684875780909487
RINT1,+++-,0.041778073,0.023110935428083252,0.9777768189419079,1,0.046221870856166504,0.032473665092626225,0.015327618770884788,0.030655237541769575
ATXN7L1,--++,0.132872636,0.6611687435055837,0.32692208129344935,-1,0.6538441625868987,0.3638674996367863,0.26545586632764256,0.5309117326552851
CDHR3,+++-,0.297234833,0.325317336999473,0.7982308454388263,1,0.650634673998946,0.36207773338176535,0.2639110852825803,0.5278221705651606
SYPL1,++--,0.046265361,0.08891760758318897,0.8055744975541964,1,0.17783521516637793,0.11594624046494734,0.06632282434984745,0.1326456486996949
NAMPT,++--,0.363706416,0.7280776532799703,0.490147579967035,-1,0.98029515993407,0.49121022809821296,0.3833636033418089,0.7667272066836178
CCDC71L,--+-,0.011207128,0.9405364945234317,0.01956338821537911,-1,0.03912677643075822,0.02862124073805027,0.013439883763167454,0.02687976752633491
PIK3CG,++-+,0.211756267,0.37425203161137754,0.7569520383009855,1,0.7485040632227551,0.405375953505267,0.30517216330088626,0.6103443266017725
PRKAR2B,--+-,0.040994079,0.9178395512920546,0.09076117696069869,-1,0.18152235392139737,0.11833502833066976,0.0675626589175445,0.135125317835089
HBP1,+++-,0.048026609,0.15382358385284325,0.8365951290690152,1,0.3076471677056865,0.192662549945514,0.12167659450820863,0.24335318901641725
COG5,++--,0.205658663,0.5322538002064314,0.5134043259338694,-1,1.0268086518677388,0.5048670637803283,0.3966581910642935,0.793316382128587
GPR22,-+--,0.053702833,0.9493363660365965,0.01695167458050729,-1,0.03390334916101458,0.024625889873601627,0.012059571376679986,0.02411914275335997
DUS4L,-+--,0.020251676,0.13681116465625745,0.7055511827449599,1,0.2736223293125149,0.17253904831093353,0.10751125962516345,0.2150225192503269
BCAP29,-+--,0.173381419,0.7990128111174762,0.29471252132123615,-1,0.5894250426424723,0.33451983146883624,0.23872139484199056,0.47744278968398113
SLC26A4,----,0.174916727,0.9792832153097756,0.08804005554354072,-1,0.17608011108708144,0.11535667586808078,0.06523792226661823,0.13047584453323646
CBLL1,+++-,0.35556077,0.329437673336882,0.8379776616760416,1,0.658875346673764,0.36607337450054483,0.267688507918059,0.535377015836118
DLD,-++-,0.221385118,0.5376924602633484,0.4478669455424552,-1,0.8957338910849104,0.4638239139909923,0.35888122048674176,0.7177624409734835
LAMB1,----,0.285233095,0.911127440338408,0.3044507780817198,-1,0.6089015561634396,0.34338224611361323,0.24780239738467127,0.49560479476934255
NRCAM,++--,0.029363758,0.7461290581107278,0.11754842660745005,-1,0.2350968532149001,0.15080633444718872,0.09073737740646567,0.18147475481293135
PNPLA8,-+--,0.150367705,0.839271451457064,0.09143367447873085,-1,0.1828673489574617,0.11891617027458957,0.0682164911006175,0.136432982201235
THAP5,-+--,0.382611215,0.6897319782117872,0.4659664239792879,-1,0.9319328479585758,0.47522882464041843,0.37014166363966583,0.7402833272793317
DNAJB9,-+--,0.21191576,0.8089801791686831,0.15063942789901316,-1,0.3012788557980263,0.18865320354496587,0.11877951325826372,0.23755902651652744
IMMP2L,+-+-,0.163615146,0.2839127886508662,0.3949348377660697,1,0.5678255773017324,0.3240101707228478,0.2302774952782217,0.4605549905564434
LRRN3,-+--,0.08405429,0.7728359096546789,0.20313165146849904,-1,0.4062633029369981,0.24160976318465785,0.1641118779513258,0.3282237559026516
DOCK4,-+--,0.104025216,0.6074785583678006,0.27813236980200945,-1,0.5562647396040189,0.3189742844689816,0.22608063930257902,0.45216127860515803
ZNF277,++-+,0.232391414,0.3857023099277067,0.8095447932862375,1,0.7714046198554134,0.4163458045768253,0.31425250617463313,0.6285050123492663
IFRD1,--+-,0.110210015,0.9159639846159601,0.13017132571922507,-1,0.26034265143845015,0.16489902658724392,0.10199782055938976,0.20399564111877952
LSMEM1,++++,0.070822702,0.04377179285893799,0.9498345277966525,1,0.08754358571787597,0.05942608063930258,0.030655237541769575,0.06131047508353915
TMEM168,-+--,0.219854017,0.6959999206597054,0.42710276507761286,-1,0.8542055301552257,0.4490774371640273,0.3447148565201598,0.6894297130403196
BMT2,-+--,0.0595582,0.49227681229402714,0.07487296354072823,-1,0.14974592708145645,0.10104605549905564,0.054558663276425716,0.10911732655285143
GPR85,++--,0.335389718,0.5930135802451653,0.43730500805452327,-1,0.8746100161090465,0.45655963969199476,0.3512531783508899,0.7025063567017799
FOXP2,---+,0.05427998,0.31876810026072044,0.47508471722677975,1,0.6375362005214409,0.3556847075917181,0.25846287955833214,0.5169257591166643
MDFIC,+---,0.7166317,0.7373270723257838,0.6303842853781843,-1,1.2607685707563685,0.5485979950602935,0.43930257900472214,0.8786051580094443
TFEC,++--,0.155488607,0.4020024424880232,0.6888675630030784,1,0.8040048849760464,0.4305121685434072,0.32638384425395905,0.6527676885079181
TES,--+-,0.296840269,0.8594853980572197,0.36607954665609455,-1,0.7321590933121891,0.3984454453000145,0.2979295314202688,0.5958590628405376
CAV2,+-++,0.142096155,0.15461393852393077,0.8919321954574603,1,0.30922787704786153,0.19331638212858698,0.1220398082231585,0.244079616446317
CAV1,+-++,0.063688106,0.10959401236298551,0.8782872738221827,1,0.21918802472597101,0.1426080639302579,0.0838297254104315,0.167659450820863
MET,+-+-,0.366777758,0.6969840835766848,0.49337886747925513,-1,0.9867577349585103,0.4931715821589423,0.38547039593171084,0.7709407918634217
CAPZA2,-+--,0.155699292,0.6063014075857158,0.20695127654399223,-1,0.41390255308798446,0.24466075839023682,0.16796222302942246,0.3359244460588449
ST7,--++,0.117045184,0.8112419844666559,0.25327030551637547,-1,0.5065406110327509,0.29427575185238997,0.20595713766799856,0.4119142753359971
WNT2,----,0.296946209,0.9710801544629899,0.15530449242405417,-1,0.31060898484810834,0.19402876652622403,0.122411914275336,0.244823828550672
CFTR,-+++,0.238956548,0.11353168815318908,0.9684608429784051,1,0.22706337630637816,0.14667635306937887,0.08688072061601046,0.17376144123202092
CTTNBP2,++++,0.145545711,0.09079416321703879,0.9766941156747726,1,0.18158832643407757,0.11834362513621503,0.06770303646665699,0.13540607293331397
LSM8,+++-,0.152427196,0.29032427498149904,0.8303121867435541,1,0.5806485499629981,0.3304758445332365,0.23550777277349993,0.47101554554699987
ANKRD7,-+-+,0.384920176,0.604743615070907,0.5620367489677223,-1,1.1240734979354445,0.52912973993898,0.4215038140210679,0.8430076280421358
KCND2,++--,0.425396874,0.7130464329486077,0.5022226591321537,-1,1.0044453182643074,0.49861978788319045,0.39070105339629496,0.7814021067925899
TSPAN12,-+-+,0.121472169,0.26603907751192457,0.4416216796334407,1,0.5320781550238491,0.30693788594260807,0.21633008862414646,0.4326601772482929
ING3,-+-+,0.073692285,0.6937354988373924,0.13414845878334125,-1,0.2682969175666825,0.16983873311056225,0.1055575735561206,0.2111151471122412
CPED1,-+-+,0.137977414,0.4103628856157242,0.596651322163414,1,0.8207257712314484,0.4362513621503814,0.33248583466511694,0.6649716693302339
WNT16,--++,0.028396834,0.28760065862333206,0.18812449607483336,-1,0.37624899214966673,0.22584628795583322,0.15045405012713403,0.30090810025426806
FAM3C,----,0.298081661,0.908790429927257,0.29844752827518145,-1,0.5968950565503629,0.3384425395902949,0.24235379585906283,0.48470759171812566
PTPRZ1,++-+,0.047738906,0.3421717306833432,0.33845145879045707,-1,0.6769029175809141,0.37425541188435274,0.2758445332364693,0.5516890664729386
AASS,++++,0.127516958,0.03368060450090011,0.9922994849925676,1,0.06736120900180022,0.04693062114057392,0.021865465639982564,0.04373093127996513
CADPS2,----,0.277267833,0.9368951979279683,0.2370456768751252,-1,0.4740913537502504,0.2767688507918059,0.19280784598619688,0.38561569197239376
RNF133,--+-,0.06623349,0.9547831183162764,0.06374000182628978,-1,0.12748000365257955,0.08629957867209066,0.046349436977842356,0.09269887395568471
RNF148,---+,0.292716413,0.9049112186943438,0.24141645337700576,-1,0.4828329067540115,0.282289699259044,0.19702143116600074,0.3940428623320015
IQUB,+++-,0.310411783,0.30387451525550074,0.8666020733331384,1,0.6077490305110015,0.3428260079912822,0.24749382536684586,0.4949876507336917
NDUFA5,-+--,0.088618816,0.40164107280162736,0.44348701395719886,1,0.8032821456032547,0.4299309843806756,0.3260932732819991,0.6521865465639982
WASL,-+--,0.103868099,0.8320620270721617,0.055761190511112786,-1,0.11152238102222557,0.07518523899462444,0.04031965128950236,0.08063930257900472
TMEM229A,+++-,0.434558333,0.414252610646526,0.8063420284121671,1,0.828505221293052,0.4392299309843807,0.335246258898736,0.670492517797472
GPR37,++++,0.083504656,0.06986567620801441,0.9724545852325632,1,0.13973135241602883,0.09415183436251362,0.05128577655092256,0.10257155310184513
POT1,++-+,0.084843808,0.20249998186092996,0.8717643558013248,1,0.4049999637218599,0.24097348347257538,0.16373674269940433,0.32747348539880866
GRM8,+-++,0.210642539,0.09585913463346346,0.8869253696580358,1,0.19171826926692692,0.12371957864148202,0.0720616010460555,0.144123202092111
ZNF800,-+++,0.064920288,0.19733554245550303,0.834923571525266,1,0.39467108491100605,0.23588812204867418,0.1591602498910359,0.3183204997820718
GCC1,--+-,0.517486902,0.8490993034558663,0.4279181906311994,-1,0.8558363812623988,0.4496585791079471,0.34558663276425716,0.6911732655285143
ARF5,----,0.458545374,0.9637584704550075,0.21876691467674753,-1,0.43753382935349505,0.2575911666424524,0.1769705775517617,0.3539411551035234
SND1,--+-,0.110396481,0.9214783789704734,0.12368619841954416,-1,0.24737239683908832,0.1579253232602063,0.09654921903378133,0.19309843806756266
LRRC4,---+,0.00586899,0.7496480787537905,0.003316467552923439,-1,0.006632935105846878,0.005012349266308296,0.0031965128950236107,0.006393025790047221
RBM28,++++,0.139379317,0.09931017127765739,0.9633129342924611,1,0.19862034255531477,0.12800581184162732,0.07547580996658435,0.1509516199331687
PRRT4,--++,0.163032273,0.3832208728573137,0.5181669032163022,1,0.7664417457146274,0.41373047584453326,0.31163736742699405,0.6232747348539881
IMPDH1,+++-,0.499571882,0.497443243763641,0.7992072175505732,1,0.994886487527282,0.49589538685070833,0.3876216765945082,0.7752433531890164
HILPDA,++--,0.085675543,0.3267392568047006,0.3100127524134433,-1,0.6200255048268866,0.34788609617899174,0.2524518706865238,0.5049037413730476
METTL2B,++--,0.329575705,0.8704815998209527,0.3289699126328429,-1,0.6579398252656858,0.36590149644050557,0.26712677079549585,0.5342535415909917
FAM71F2,+-++,0.077215379,0.1592696339188229,0.8821095236896517,1,0.3185392678376458,0.19840174355248819,0.1255993026296673,0.2511986052593346
FAM71F1,--++,0.144508479,0.585483313546616,0.4055509409697147,-1,0.8111018819394294,0.43374981839314253,0.32902288412640757,0.6580457682528151
CALU,++--,0.066594003,0.7520030760856555,0.23690369782421838,-1,0.47380739564843677,0.276550922562836,0.19258990192517253,0.38517980385034506
CCDC136,+-++,0.169915281,0.3297450645918128,0.7114007348159606,1,0.6594901291836256,0.36665455866327645,0.26812436437599885,0.5362487287519977
FLNC,+++-,0.008637526,0.011639446654950578,0.9434313879805564,1,0.023278893309901155,0.017144932800581183,0.00820862995786721,0.01641725991573442
ATP6V1F,-+-+,0.340703269,0.6620828581272062,0.48530662087090704,-1,0.9706132417418141,0.4884498038645939,0.37987649836541953,0.7597529967308391
KCP,+-++,0.421701434,0.38437625056936137,0.7665986921428949,1,0.7687525011387227,0.4149654921903378,0.31301757954380355,0.6260351590876071
IRF5,++++,0.109780593,0.08552496490801566,0.9474857915107908,1,0.17104992981603132,0.11216854340719215,0.06290861542931861,0.12581723085863722
TNPO3,-+--,0.26600015,0.7799566090271507,0.23178909061346123,-1,0.46357818122692246,0.2718291442684876,0.1885216127860516,0.3770432255721032
TSPAN33,++--,0.512153844,0.7672799219040828,0.502999557113222,-1,1.005999114226444,0.49898300159814035,0.391354885579368,0.782709771158736
SMO,--+-,0.361101853,0.6482698992938845,0.5170531903436097,-1,1.0341063806872195,0.5074822025279675,0.3991282237559027,0.7982564475118054
AHCYL2,----,0.179810398,0.9960768619869773,0.04151123392390243,-1,0.08302246784780486,0.057097195990120586,0.0278241917907737,0.0556483835815474
STRIP2,+-+-,0.251787543,0.494986246138359,0.5990596975511941,1,0.989972492276718,0.49415183436251364,0.3865320354496586,0.7730640708993172
