gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
MBOAT1,++++,0.469967676,0.2829679426477383,0.9369543457173259,1,0.5659358852954766
TIMM10,-+--,0.446172409,0.9224218830287525,0.28301590297681867,-1,0.5660318059536373
YRDC,----,0.303652475,0.9220659978989336,0.2830453672015311,-1,0.5660907344030622
DDIT4-AS1,++--,0.070389398,0.5990999172892866,0.28306082121583837,-1,0.5661216424316767
RN7SKP96,+-+-,0.148091405,0.2830704002944757,0.5086255527228776,1,0.5661408005889514
NBEA,-+--,0.12296888,0.7623258827067018,0.28315119661833793,-1,0.5663023932366759
METTL2A,+---,0.277198125,0.8117492168273639,0.28317045519091993,-1,0.5663409103818399
RP11-124N2.1,++++,0.325224453,0.2831782422270144,0.931631327710641,1,0.5663564844540288
ABRAXAS2,-++-,0.155798734,0.2832385273359207,0.3876089622642393,1,0.5664770546718414
RP1-101K10.6,++--,0.107025133,0.4602226701842509,0.28328709658681217,-1,0.5665741931736243
RPS15AP1,++++,0.350607824,0.2832968168837538,0.9282378510680367,1,0.5665936337675076
HIST1H4J,--++,0.060372322,0.4641131269920293,0.2833160891546228,-1,0.5666321783092456
RNF40,+-++,0.225160227,0.28334817461577716,0.675234131047082,1,0.5666963492315543
NUP160,+-++,0.149891747,0.2833659466010219,0.8360401488090792,1,0.5667318932020438
ATP1A1-AS1,++--,0.096919742,0.3479656356458085,0.2833999755282444,-1,0.5667999510564888
RP11-22P6.2,--++,0.101152659,0.28341570327110804,0.7877972375265299,1,0.5668314065422161
RIC8B,+-+-,0.137133575,0.28341688450496266,0.8090908391352842,1,0.5668337690099253
TSSK6,+-+-,0.166550871,0.2835553603879189,0.6883932761066616,1,0.5671107207758378
INSM2,--++,0.181047777,0.28359250736078806,0.5545457654328907,1,0.5671850147215761
ERVK13-1,++++,0.338675885,0.2836610962613279,0.9121351470543845,1,0.5673221925226558
CTC-137K3.1,+-++,0.132130147,0.2836875158410512,0.7959540610207412,1,0.5673750316821023
LINC01114,++++,0.259547462,0.28369101940663377,0.912216527674582,1,0.5673820388132675
RSPH4A,+-+-,0.080377162,0.3489426273523373,0.28371494114143614,-1,0.5674298822828723
SSPO,+-++,0.313654305,0.2837610554786921,0.7855528099957221,1,0.5675221109573843
GZF1,-+--,0.14858167,0.8147674631686865,0.2837659161678248,-1,0.5675318323356496
PNPLA2,---+,0.241834885,0.8992285645133212,0.28376731391884774,-1,0.5675346278376955
RP11-379K22.3,-++-,0.173842155,0.28380666096614343,0.7904042965135879,1,0.5676133219322869
TG,++--,0.128055438,0.5249649662279251,0.28381661119903917,-1,0.5676332223980783
CS,---+,0.333750018,0.9152127216527259,0.2838647297339565,-1,0.567729459467913
HCG24,-++-,0.071451897,0.28387160398474803,0.508107131791401,1,0.5677432079694961
RBM15B,--+-,0.107699769,0.7419599117532045,0.28389322756132573,-1,0.5677864551226515
PTAR1,++--,0.140627796,0.5368210999746631,0.28390003852268964,-1,0.5678000770453793
SEPHS2,-+++,0.156342683,0.2839123145676721,0.8502312815312005,1,0.56782462913534415
IMMP2L,+-+-,0.163615146,0.2839127886508662,0.3949348377660697,1,0.5678255773017324
NEU3,-+++,0.320206906,0.28391455321089804,0.8633165005288446,1,0.5678291064217961
C14orf119,-+++,0.211274315,0.28391478420217087,0.6383859097701235,1,0.5678295684043417
ZMAT2,+++-,0.161755167,0.2839204367099013,0.5855411178323155,1,0.5678408734198026
CTD-2538C1.2,+-++,0.205781352,0.2839223041580955,0.8522232992490724,1,0.567844608316191
INE1,+++-,0.164435626,0.28393191844421267,0.6169282150125072,1,0.5678638368884253
CIT,+-++,0.057430882,0.2839340920231712,0.3894744295269382,1,0.5678681840463424
RP11-509E16.1,+++-,0.194216401,0.28394659965515057,0.6301601893229739,1,0.5678931993103011
SNRNP200,+-++,0.14898823,0.28395430474092026,0.8267805228013282,1,0.5679086094818405
INO80B,+-++,0.217692512,0.28400180454560525,0.8373537533192486,1,0.5680036090912105
AP003025.2,++-+,0.307670115,0.28401561353094806,0.8893559737458224,1,0.5680312270618961
COLEC10,++-+,0.08134247,0.2840243937691494,0.4485387230520573,1,0.5680487875382988
TEX29,--++,0.076298708,0.28410050099777007,0.3753647807023127,1,0.5682010019955401
TBC1D5,+++-,0.150293729,0.2841089932314106,0.8359942035897165,1,0.5682179864628212
BCHE,+++-,0.191950999,0.28412667208953685,0.6446255163227738,1,0.5682533441790737
PBRM1,+-++,0.427692915,0.2841285362839608,0.9241345642367487,1,0.5682570725679216
CRIM1,+--+,0.200297398,0.2841358590595839,0.8279523799358685,1,0.5682717181191678
AC004540.4,---+,0.184197786,0.8777012003285422,0.2842059432999499,-1,0.5684118865998998
IRAK1BP1,+++-,0.057332919,0.5675644442953978,0.2842073561432875,-1,0.568414712286575
RP11-77K12.3,-++-,0.172280246,0.28421042685823367,0.4035161661094229,1,0.5684208537164673
PIP5KL1,+-++,0.263217129,0.2842298721373155,0.7801543171310844,1,0.568459744274631
CDC7,++++,0.417798731,0.2842475309997203,0.9372646117416311,1,0.5684950619994406
TRAPPC11,-++-,0.192623722,0.2842490716793373,0.5032059730087143,1,0.5684981433586745
TTBK1,+-++,0.071021784,0.6845113955923425,0.28425448833325584,-1,0.5685089766665117
SYVN1,+-++,0.279464553,0.2842695410855207,0.7210854527746167,1,0.5685390821710414
IQCA1,+-++,0.167523302,0.28427221402225855,0.8589503168695458,1,0.5685444280445171
KCNIP2,-++-,0.149507315,0.6772384713025549,0.2842904008418139,-1,0.5685808016836278
ZNF706,+++-,0.19252423,0.28429604279379717,0.8331787592051341,1,0.5685920855875943
GEMIN2,-++-,0.277562896,0.28431150137615024,0.8240625763698286,1,0.5686230027523005
DCPS,+-++,0.38571682,0.2843432726074489,0.8756918872880834,1,0.5686865452148978
PRKX,+++-,0.2065669,0.28435686496401374,0.8935004560138161,1,0.5687137299280275
LINC02115,-+++,0.138901525,0.28443259446641056,0.8030971223875623,1,0.5688651889328211
APTR,++++,0.403428658,0.2844445798759455,0.9378762441740873,1,0.568889159751891
SSR1,++--,0.158285074,0.28445848670097895,0.573629864430512,1,0.5689169734019579
ZNF581,-++-,0.063336834,0.2844735594244294,0.3392083818113493,1,0.5689471188488588
RSU1,+++-,0.096587237,0.28448055885718726,0.7218433202531884,1,0.5689611177143745
LINC00391,++++,0.313255999,0.28450852959628586,0.9251065517087519,1,0.5690170591925717
UNGP1,+-++,0.311860699,0.2845183360590867,0.8930963838460032,1,0.5690366721181734
TPT1-AS1,+-+-,0.262362377,0.284565601824687,0.8288112122517057,1,0.569131203649374
PTPN18,--++,0.1831837,0.28465604948502277,0.7359767746874426,1,0.5693120989700455
LINC00299,++-+,0.172010575,0.2846571000063599,0.8179134853615345,1,0.5693142000127198
RNU1-4,++-+,0.226198642,0.2847020088587577,0.8578590322726994,1,0.5694040177175154
NEDD4L,----,0.408546711,0.9347635685766731,0.28474489457508473,-1,0.5694897891501695
PTGES2,--+-,0.186032622,0.7752553943551918,0.28479053388478176,-1,0.5695810677695635
CEMIP,--+-,0.144511947,0.5702569071773701,0.28482035969542796,-1,0.5696407193908559
JAZF1,----,0.487725608,0.9421082851674685,0.2848729842792478,-1,0.5697459685584956
SPESP1,--+-,0.059218596,0.28487520954344486,0.6030969021829549,1,0.5697504190868897
PPAN,----,0.36726323,0.9160880524821118,0.284985715276212,-1,0.569971430552424
MGAT4B,--++,0.120840738,0.6817064631823002,0.2850215741693751,-1,0.5700431483387502
RXYLT1,-++-,0.154391615,0.521834992725423,0.2850418247799748,-1,0.5700836495599496
LINC02144,-+--,0.2602967,0.7167494940702324,0.2850950224490744,-1,0.5701900448981488
ZNF425,----,0.533796448,0.9447091010836561,0.2851105500020954,-1,0.5702211000041908
RP11-549L6.2,++++,0.389753467,0.28517443512680707,0.9260390639259317,1,0.5703488702536141
HMBS,+-++,0.374384398,0.28517983557306453,0.8453002146189592,1,0.5703596711461291
FNDC5,--++,0.165786696,0.2852168722636114,0.7634316639798533,1,0.5704337445272228
KCNH1,----,0.225871738,0.9058410975530693,0.2852489092588718,-1,0.5704978185177436
F10,+-+-,0.105384631,0.6424810080461787,0.28527404102442055,-1,0.5705480820488411
RNU12,----,0.290929376,0.9083796652788094,0.2852869411746943,-1,0.5705738823493886
PEX19,-+--,0.087149635,0.4496415720098606,0.2853201856862139,-1,0.5706403713724278
CNOT3,+-++,0.282931558,0.28549899601167916,0.8462943855400133,1,0.5709979920233583
SIPA1L1,--+-,0.256563943,0.7055789121767657,0.28551426034886723,-1,0.5710285206977345
COMMD6,-++-,0.099219522,0.2855510311909524,0.6804631107508924,1,0.5711020623819048
VSX1,-+--,0.16920678,0.6622569218511137,0.2855529856067074,-1,0.5711059712134148
KCNK2,++++,0.447839766,0.2856090855830317,0.9346336038808242,1,0.5712181711660634
SPIN1,-+--,0.322351095,0.7495407080088395,0.28563453353446094,-1,0.5712690670689219
FMO5,++--,0.081563853,0.2856360268727106,0.32443578022816166,1,0.5712720537454212
RP6-99M1.3,--+-,0.21174741,0.6544505684719666,0.28566704543837385,-1,0.5713340908767477
SART3,+++-,0.28288473,0.2856782440313418,0.7398922173502536,1,0.5713564880626836
AC073343.1,--++,0.068806004,0.48033427214895996,0.28568941485630134,-1,0.5713788297126027
EIF2S3,++--,0.077606936,0.28569087548720956,0.610631566039068,1,0.5713817509744191
PTPRN,+---,0.378353841,0.9061872638341086,0.2857161127695203,-1,0.5714322255390406
SHISA2,--+-,0.213545218,0.8561352209972065,0.2857316300136847,-1,0.5714632600273694
ST6GALNAC4,+-+-,0.069728007,0.6017330216724635,0.2857537577227073,-1,0.5715075154454146
RP11-248J18.3,+++-,0.047480682,0.41179881582546585,0.2857842083981831,-1,0.5715684167963662
ACAP1,-++-,0.112626314,0.28578433831525313,0.5920974028816564,1,0.5715686766305063
MIR762HG,--+-,0.300130585,0.8321893773461662,0.28581415666657,-1,0.57162831333314
NIPSNAP3B,-+-+,0.092451352,0.3345841614718154,0.2858192727776112,-1,0.5716385455552224
GPAM,-+-+,0.134909644,0.5984174886495895,0.28585699554393573,-1,0.5717139910878715
SEPT10,++--,0.105097933,0.2859020731056863,0.7310690800760761,1,0.5718041462113727
CHID1,--++,0.185454648,0.7389337753466613,0.2859087319364378,-1,0.5718174638728756
RN7SL546P,-+-+,0.164981366,0.7825865702796448,0.28592495557318415,-1,0.5718499111463683
DARS,++--,0.085517309,0.28596994034095835,0.6424577231404047,1,0.5719398806819167
MIR568,++--,0.059051832,0.28597922135956233,0.36954120777565813,1,0.5719584427191247
RP11-197K6.1,--++,0.194108481,0.28598626193377485,0.8213898152477523,1,0.5719725238675497
PON3,+++-,0.328251565,0.2859875774074924,0.854706996917169,1,0.5719751548149848
RP11-574O16.1,+-+-,0.068334767,0.28598994026653524,0.32303584457759005,1,0.5719798805330705
RSAD2,--++,0.258883883,0.28600771853027845,0.7305758162277951,1,0.5720154370605569
PLEKHM3,--++,0.253998206,0.7929224238446339,0.2860356970172575,-1,0.572071394034515
BORCS6,+---,0.339106021,0.9188969913981423,0.28603685682198327,-1,0.5720737136439665
IL13RA1,+++-,0.224389035,0.28604137313134953,0.8610717977079648,1,0.5720827462626991
ATP9A,----,0.429002543,0.9266934865526832,0.2860560251298046,-1,0.5721120502596092
C1orf87,+++-,0.243449213,0.2860949847690148,0.8103812100380574,1,0.5721899695380296
MYCL,-+--,0.37231484,0.8810340976541521,0.28610417987537623,-1,0.5722083597507525
ZNF703,+--+,0.054655178,0.4117048745755797,0.28611526512295804,-1,0.5722305302459161
LINC02525,-+++,0.043906493,0.4461519248551493,0.28615052064526453,-1,0.57230104129052906
SMARCA5,++-+,0.367723945,0.28616562929602946,0.9130647580529447,1,0.5723312585920589
RASGRF2,++--,0.116240859,0.8127491114251508,0.2862565164503797,-1,0.5725130329007594
ADAMTS2,--+-,0.272028051,0.8481824683243692,0.28633213152799963,-1,0.5726642630559993
HNRNPH2,-+--,0.322944873,0.8313195221476246,0.28634095626914113,-1,0.5726819125382823
CARHSP1,--++,0.130734888,0.6091145704861954,0.2863864670290502,-1,0.5727729340581004
CDH22,+--+,0.101395734,0.4567750437978943,0.28639683626875084,-1,0.5727936725375017
STK38L,----,0.409385548,0.9377165596519861,0.2864113104560608,-1,0.5728226209121215
ATP13A5-AS1,++++,0.275392399,0.2864403372727759,0.9024596009887906,1,0.5728806745455518
HDLBP,+++-,0.3092146,0.2864500571726549,0.8287838347436857,1,0.5729001143453099
PKDREJ,+-+-,0.109448592,0.6560173903877642,0.286461920752199,-1,0.572923841504398
CTD-2013N24.2,----,0.384909822,0.9245840135405634,0.28648863447234835,-1,0.5729772689446967
SLC1A2,++-+,0.047266966,0.42915118806013713,0.2865199125619868,-1,0.5730398251239736
MSL3P1,-+-+,0.062121727,0.5714000703801301,0.2865283292442468,-1,0.5730566584884936
FHDC1,++++,0.308625046,0.28655912249015664,0.9183309239202392,1,0.5731182449803133
PDE2A,--+-,0.13540971,0.843090507728883,0.28656066063337804,-1,0.5731213212667561
RP11-115C21.2,+-++,0.12797855,0.2865804469457095,0.7687825060906305,1,0.573160893891419
MAST3,+-++,0.082587205,0.7350308967481496,0.2865886142505657,-1,0.5731772285011314
MRAP2,---+,0.09666231,0.49127960312127256,0.28659818484517846,-1,0.5731963696903569
DPY19L4,++--,0.226859848,0.2866157500328918,0.7353905020966958,1,0.5732315000657836
PRDM10,+---,0.135570748,0.80570827242368,0.28661707120974234,-1,0.5732341424194847
RPA3,-++-,0.120483787,0.2866374532702131,0.7815545720533901,1,0.5732749065404262
LHFPL6,---+,0.105404434,0.5390085648164507,0.2866747937447792,-1,0.5733495874895584
COX4I1,--++,0.137214065,0.5775628248137086,0.28668265548136873,-1,0.5733653109627375
ZNF761,+-+-,0.143336393,0.2866847748539944,0.7833475847536613,1,0.5733695497079888
NELL2,++--,0.106648731,0.7401074659666933,0.2867397136244666,-1,0.5734794272489332
AHCTF1,--+-,0.344104288,0.8875013705605626,0.28679067845360157,-1,0.5735813569072031
TMCO1-AS1,+++-,0.239637764,0.28679129725619873,0.7967147058394581,1,0.5735825945123975
ZNF75A,--+-,0.071775851,0.2868084099871642,0.6062816704057934,1,0.5736168199743285
RGS11,---+,0.149421472,0.7749206230632109,0.286835232469904,-1,0.573670464939808
TRAF5,--+-,0.042028127,0.2868482314259936,0.31110848657247,1,0.5736964628519872
RP11-83J16.3,--++,0.072109014,0.41072361535198165,0.2868784321832111,-1,0.5737568643664221
SHMT2,-+--,0.154420056,0.5586146664776709,0.2869701163781831,-1,0.5739402327563662
ELOA,--+-,0.154204251,0.7887579058924215,0.28697031262030753,-1,0.5739406252406151
TRIM21,++-+,0.188445976,0.2870908481685081,0.8533678371773582,1,0.5741816963370162
HAUS5,+-+-,0.183282238,0.28717295104160684,0.7659902403694167,1,0.5743459020832137
POP4,+++-,0.264285558,0.28719787355910426,0.8902002497734185,1,0.5743957471182085
USP24,++-+,0.3500399,0.28721702595401244,0.9034645063830509,1,0.5744340519080249
CDKN2D,--++,0.162689639,0.4848608963789673,0.28722559209193865,-1,0.5744511841838773
AL583842.3,+-++,0.059489375,0.583202519367656,0.28724967954234876,-1,0.5744993590846975
NMNAT1P3,+++-,0.256448121,0.2873561373488725,0.8915907771596827,1,0.574712274697745
ADIPOR1,--+-,0.116550094,0.6863283247371714,0.28736056501514307,-1,0.5747211300302861
RP11-347C18.5,++--,0.087605032,0.5320808518180884,0.2873618259122766,-1,0.5747236518245532
FALEC,+-+-,0.112010853,0.2874120617541652,0.4789975987264355,1,0.5748241235083305
GOLPH3L,-+--,0.057651942,0.2874570859895267,0.5811849668536885,1,0.5749141719790534
PER1,--+-,0.125277932,0.8123973849367938,0.28748253339322777,-1,0.5749650667864555
P2RY1,-+-+,0.07162989,0.28749930108546895,0.4550610753185713,1,0.5749986021709379
ZNF609,+-++,0.278772677,0.287536843089113,0.8148110194412256,1,0.575073686178226
AP3M1,-+--,0.250150106,0.6429846717618944,0.28759839152612443,-1,0.5751967830522489
CD274,-+-+,0.232753051,0.8444086082340478,0.2876098229917966,-1,0.5752196459835932
PTPN23,+-++,0.198922996,0.28763451316951866,0.814667059478408,1,0.5752690263390373
MRPS21P3,+-++,0.422631969,0.2877061754169479,0.9149400784347638,1,0.5754123508338957
ZNF721,---+,0.107121006,0.7326021216290364,0.2877129646692294,-1,0.5754259293384588
MMADHC,-++-,0.075364969,0.28781975180936187,0.4259293119486467,1,0.5756395036187237
CABIN1,+-++,0.158171667,0.28785483297850706,0.562847047062104,1,0.5757096659570141
RP11-420N3.2,+-++,0.059159225,0.603994089498429,0.2878557874137264,-1,0.5757115748274528
PLIN5,-+++,0.170226006,0.2880010582745876,0.6880437507411685,1,0.5760021165491752
RP11-427H3.3,+-+-,0.12611051,0.2880518052512122,0.7700844358646125,1,0.5761036105024244
RRP15,++-+,0.235611212,0.288100676091894,0.8542023681299991,1,0.576201352183788
MMP28,-+-+,0.191082634,0.28812786863616713,0.46565974057890924,1,0.5762557372723343
ABCE1,-+--,0.189925636,0.7276194911963607,0.2881344267693525,-1,0.576268853538705
ANKRD26,+-++,0.129344128,0.28819282274102853,0.6794722092755153,1,0.5763856454820571
RPS3AP37,+++-,0.249651538,0.28819482529315843,0.847290778248871,1,0.5763896505863169
VAPB,---+,0.237495423,0.6793465048836196,0.2882196074679448,-1,0.5764392149358896
DCAF16,+++-,0.31030955,0.2883699646360962,0.8944089115184976,1,0.5767399292721924
RPS3AP44,-+-+,0.213006721,0.5237654736135829,0.2883950266210799,-1,0.5767900532421598
SERPINE3,++-+,0.237435155,0.28839532259668044,0.7084642782490292,1,0.5767906451933609
C16orf46,+--+,0.070703353,0.28842322185843666,0.5686791274373102,1,0.5768464437168733
FAM204BP,--++,0.132060913,0.2884737949678849,0.6861711197775011,1,0.5769475899357698
SLC35A4,---+,0.146167998,0.8299327959050307,0.2884873416616718,-1,0.5769746833233436
WAPL,+++-,0.223467801,0.2885065468638624,0.6677682571151202,1,0.5770130937277248
FAM160B2,+-++,0.186584737,0.2886198311519003,0.851769821194805,1,0.5772396623038006
SMARCD3,---+,0.245792336,0.6604789158150774,0.2886357143191301,-1,0.5772714286382602
TMEM217,++++,0.396302073,0.288640033153854,0.9340220313539931,1,0.577280066307708
RN7SL665P,---+,0.256233913,0.8983757430519204,0.2886614381359208,-1,0.5773228762718416
LINC00645,-+-+,0.09167132,0.7007020654809395,0.28872121470261053,-1,0.5774424294052211
BRWD3,++++,0.486196407,0.2887440771855879,0.9387562650029833,1,0.5774881543711758
C6orf89,-+--,0.243221656,0.8377109869209303,0.2887533434407411,-1,0.5775066868814822
SRA1,---+,0.17474294,0.8080892759856517,0.2887534650039376,-1,0.5775069300078752
RP11-158M2.5,+++-,0.183778876,0.28875347766742426,0.8669719351999572,1,0.5775069553348485
MTOR,+-++,0.313193984,0.2887579222836533,0.8551458247483356,1,0.5775158445673066
HHIPL1,-+++,0.358188695,0.2887724289694037,0.9051327441865697,1,0.5775448579388074
ZNF571,+---,0.123692957,0.5184401050445717,0.28883043036324035,-1,0.5776608607264807
CTD-3162L10.1,++++,0.345096051,0.2888944927533126,0.9087308988287804,1,0.5777889855066252
DCAF10,++--,0.110090483,0.6642338380858612,0.2889059267645914,-1,0.5778118535291829
DUTP3,--++,0.212759832,0.6650920807972076,0.28891434577700825,-1,0.5778286915540165
MGAT1,+-++,0.350440496,0.2889545915926047,0.8367754022379437,1,0.5779091831852095
SEC22A,-++-,0.071433865,0.39644427148614786,0.2889728042804355,-1,0.577945608560871
LINC01284,+-+-,0.069922425,0.28900138085770005,0.5463692122048318,1,0.5780027617154001
WNT5B,-+++,0.312740963,0.2890505351401584,0.9076418705330906,1,0.5781010702803168
RP11-110G21.2,+--+,0.163065507,0.7560109845693844,0.2890513518434594,-1,0.5781027036869189
DYRK3,+---,0.294605095,0.8636646850630435,0.28905326668736797,-1,0.5781065333747359
ZNF121,-+--,0.10091703,0.6879090079196429,0.2891257451921187,-1,0.5782514903842374
PBXIP1,++-+,0.365806408,0.2891416849351284,0.9218776225147339,1,0.5782833698702567
TANK,+++-,0.434338473,0.28916846933503954,0.8287203242814072,1,0.5783369386700791
TFRC,---+,0.146791951,0.6537804430276566,0.28916857590429873,-1,0.5783371518085975
HENMT1,-+--,0.161753124,0.7355707200699104,0.2892242701852424,-1,0.5784485403704848
RPL38,--++,0.129617558,0.2892768954435217,0.6229952295336247,1,0.5785537908870434
SVBP,----,0.478055677,0.9409225056832514,0.2892998185829797,-1,0.5785996371659594
SPATC1L,+-++,0.223619643,0.28933367383803366,0.8867110774734226,1,0.5786673476760673
SMNDC1,+--+,0.104198731,0.2893443280202026,0.5595014464948688,1,0.5786886560404052
RP11-101E13.5,-++-,0.069466597,0.2893677065477034,0.3982583201002407,1,0.5787354130954068
SF3B6,-+--,0.213683345,0.6424589201013909,0.28939525595529897,-1,0.5787905119105979
KDM5C,+--+,0.069606556,0.6196236018331978,0.2894072268748751,-1,0.5788144537497502
WDR20,+++-,0.256513015,0.2894156756282582,0.8827353202656248,1,0.5788313512565164
POLR2KP1,++++,0.443845199,0.28945520702325267,0.9367606780776855,1,0.5789104140465053
ANK2,---+,0.255699976,0.8418549529298117,0.2895162380519581,-1,0.5790324761039162
ANAPC16,-++-,0.235013549,0.7027773383039813,0.289570632070754,-1,0.579141264141508
FKBP14,+---,0.255974763,0.894010520140244,0.2895968213487022,-1,0.5791936426974044
SLC7A11-AS1,++--,0.132298417,0.43489480885844173,0.28963083809103163,-1,0.5792616761820633
CCNC,-+--,0.071861617,0.4064441929077443,0.2896542456702389,-1,0.5793084913404778
PNPLA7,--++,0.201017683,0.5592317721408582,0.2896631997369667,-1,0.5793263994739334
AKNAD1,+++-,0.292672124,0.2896854787623361,0.7899481435926596,1,0.5793709575246722
CBLN4,---+,0.035118393,0.2897146395693156,0.31944960136984596,1,0.5794292791386312
KIAA1109,++--,0.141758677,0.28973243812536353,0.6949495680344531,1,0.5794648762507271
DNAJC14,--+-,0.158291993,0.7600123959446481,0.28974189677138534,-1,0.5794837935427707
SLCO4A1,+-++,0.146914672,0.2897607726731469,0.6952621245779267,1,0.5795215453462939
JHY,--+-,0.127368695,0.65661966879357,0.28976412109136584,-1,0.5795282421827317
YBX1P8,+-+-,0.215559277,0.28979883720563215,0.745551355960941,1,0.5795976744112643
ADGRE5,+-++,0.315375479,0.2898067483993731,0.8769919197786132,1,0.5796134967987462
AKR1A1,--+-,0.070361293,0.28983240487547685,0.6746571467125416,1,0.5796648097509537
RP11-525K10.3,-+++,0.241092498,0.2898534021946412,0.7120401731563851,1,0.5797068043892823
CSTF1,-+--,0.191361491,0.8622340757944205,0.2898754352699994,-1,0.5797508705399989
BTBD7,---+,0.094466013,0.5426253770380156,0.2898882507112077,-1,0.5797765014224154
ZNF821,--++,0.232363527,0.2898901507776088,0.7304242000339322,1,0.5797803015552176
LRRC47,-+-+,0.128086172,0.2899205534934653,0.8189991306073712,1,0.5798411069869306
CCDC174,+-++,0.296785614,0.2899421809509411,0.8887831848036678,1,0.5798843619018822
ACAP2-IT1,-++-,0.134655483,0.5235531505207702,0.2899526996952468,-1,0.5799053993904936
ACSL4,-+--,0.088369952,0.41161109494996184,0.29002548080612994,-1,0.5800509616122599
DOCK7,+++-,0.27733235,0.29005187012626366,0.8809306995404992,1,0.5801037402525273
LINC01485,--++,0.194011848,0.7840675885497804,0.2900685386833867,-1,0.5801370773667734
NAA10,--++,0.213080137,0.6192560158788966,0.2901310878742898,-1,0.5802621757485796
LMNTD1,+++-,0.264613901,0.2901329888562595,0.7974061754778045,1,0.580265977712519
RN7SL600P,+-++,0.049402645,0.4861000643266422,0.2901696787048823,-1,0.5803393574097646
MIR940,++--,0.259485509,0.29017136097938967,0.7319381124391899,1,0.5803427219587793
EIF2AK3-DT,-+--,0.16977829,0.5822803223512022,0.29023984227197724,-1,0.5804796845439545
RP11-410L14.2,++--,0.125844058,0.29028574680352254,0.5478325352198297,1,0.5805714936070451
AP000347.2,+-++,0.297657145,0.2903063412618405,0.8817365648952382,1,0.580612682523681
NDUFAF2,-++-,0.140042615,0.29031471115309676,0.8179156638486484,1,0.5806294223061935
PDE1C,++++,0.43653263,0.2903153734384113,0.9327582975167318,1,0.5806307468768226
RRN3P3,+-++,0.045837855,0.3417811552039941,0.29032062818654975,-1,0.5806412563730995
LSM8,+++-,0.152427196,0.29032427498149904,0.8303121867435541,1,0.5806485499629981
FGFR1,-+--,0.235895166,0.7552811155303285,0.29035124567308324,-1,0.5807024913461665
TTC6,+-+-,0.224137337,0.29039069661656197,0.7857425085160432,1,0.5807813932331239
PPP1R12A-AS1,+--+,0.063088594,0.2904241984056326,0.4671533120392436,1,0.5808483968112652
CTC-529L17.2,++-+,0.042761555,0.41119444412070827,0.2904247431095446,-1,0.5808494862190892
SLC39A13,+-++,0.117407465,0.29049712045536574,0.46880983678633165,1,0.5809942409107315
RP11-106M3.3,-+--,0.334877118,0.8996801709033498,0.29052950819096995,-1,0.5810590163819399
TMEM176B,++-+,0.29236397,0.29052995475890975,0.8866395014758929,1,0.5810599095178195
UBA3,++--,0.182500306,0.2905408032215006,0.8020940330098287,1,0.5810816064430012
GLRX,-+--,0.050157626,0.29057091051427886,0.3252644778229898,1,0.5811418210285577
CPT1C,--+-,0.227544033,0.8467537403289755,0.2905726516629735,-1,0.581145303325947
DHRS11,+-++,0.081275256,0.6979320321761389,0.29071947069485143,-1,0.5814389413897029
TMEM191C,--++,0.198497768,0.2907331624508686,0.40553037368324,1,0.5814663249017372
RN7SL177P,--+-,0.185944489,0.6133782076860955,0.2907693583234858,-1,0.5815387166469717
RSL24D1,-+--,0.049291697,0.3598211328323491,0.2907807893023653,-1,0.5815615786047306
AC012065.5,--++,0.22627815,0.29084954222549336,0.7635297967050967,1,0.5816990844509867
CACNA1C-IT1,++-+,0.283016731,0.29097712941918835,0.8902276702598408,1,0.5819542588383767
RP4-791C19.1,++--,0.106784357,0.424087036334716,0.2910096036979338,-1,0.5820192073958677
RAB27A,++++,0.455948671,0.2910278435498687,0.9395274614983318,1,0.5820556870997374
RPS6KA2,+-++,0.073822899,0.29104390836410793,0.40209074973471176,1,0.5820878167282159
RP3-511B24.5,++--,0.126244845,0.5781852385674671,0.29104895795728425,-1,0.5820979159145685
RP1-30E17.2,-+-+,0.142358902,0.5031698137488969,0.29105521246311034,-1,0.5821104249262207
CEP126,+-++,0.042434019,0.2910812973332975,0.2978199476529035,1,0.582162594666595
ZNF607,++--,0.205256003,0.2911383821250931,0.5647625509258646,1,0.5822767642501862
IGSF6,-+++,0.159613777,0.29118523191584333,0.8456074657981573,1,0.5823704638316867
RP11-109A6.3,++--,0.10115997,0.6128157368958307,0.2911871841099056,-1,0.5823743682198111
MED22,--++,0.241843063,0.29119139969931696,0.7735357924792812,1,0.5823827993986339
RPS19BP1,++-+,0.207347029,0.2912021052861199,0.8824955000332835,1,0.5824042105722398
RXRB,----,0.327066557,0.9200786798428634,0.29120588981306694,-1,0.5824117796261339
ATG7,+-++,0.34691999,0.2912237429400262,0.7843115991876217,1,0.5824474858800524
FAM153C,--+-,0.14827611,0.8038897521123869,0.29122825660712964,-1,0.5824565132142593
CTD-2210P24.4,+--+,0.100987416,0.29123330975641354,0.5188675413362894,1,0.5824666195128271
COTL1,-+-+,0.083172496,0.291248836428052,0.6076145887802319,1,0.582497672856104
BRMS1L,-+-+,0.083025598,0.48103964243766395,0.2912550449022541,-1,0.5825100898045082
NEURL1B,----,0.232233685,0.8986451910749278,0.2912619899260252,-1,0.5825239798520504
DRD5,-+--,0.163302228,0.6985442663865784,0.29131232715309435,-1,0.5826246543061887
