gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CTDSP1,+++----+,0.084272245,0.08149599600024977,0.9476996443064944,1,0.16299199200049955,0.2513077593722755,0.1400653832183073,0.2801307664366146
RFX3,-+--+---,0.052537707,0.7893183116501756,0.08150514712317769,-1,0.16301029424635538,0.2513621503814021,0.14007555943039815,0.2801511188607963
FAM131A,-----++-,0.125085255,0.8887183423635575,0.08155566788863204,-1,0.16311133577726408,0.2513621503814021,0.14014821272885788,0.28029642545771577
PLA2R1,--+-+++-,0.001639741,0.7942167040299783,0.08157022938296177,-1,0.16314045876592354,0.2513621503814021,0.14022086602731765,0.2804417320546353
YPEL4,+--+++++,0.049790697,0.08165872393732086,0.906688848729539,1,0.16331744787464172,0.25138041267073524,0.14028332727933163,0.28056665455866325
BUD31,++-+++++,0.148494717,0.08167879489488693,0.9900116297627787,1,0.16335758978977385,0.251453065969195,0.14028332727933163,0.28056665455866325
AFG3L2,+++++-+-,0.043493386,0.08175944935947824,0.9579054944486239,1,0.16351889871895647,0.25152571926765477,0.14028332727933163,0.28056665455866325
WASF3,++------,0.082405526,0.9802049807452116,0.08176191598854855,-1,0.1635238319770971,0.25158009444242646,0.14029351932577738,0.28058703865155477
ZSCAN12,-++++++-,0.01969796,0.08176891807246517,0.9396595204464524,1,0.16353783614493034,0.2515983725661145,0.14035597529967309,0.28071195059934617
AQR,++++++--,0.008881235,0.08189930867291377,0.20700644114351763,1,0.16379861734582754,0.25167102586457424,0.14035597529967309,0.28071195059934617
RO60,++++----,0.009744549,0.4077121741931132,0.08195785784335508,-1,0.16391571568671015,0.2517253904831093,0.14036617262423715,0.2807323452484743
TSPAN4,+-+-+++-,0.051339702,0.08199792894745939,0.8723743320139892,1,0.16399585789491877,0.25174367916303403,0.14042862332001452,0.28085724664002903
CRACR2A,----++-+,0.008022277,0.08199921155870252,0.7074783647532206,1,0.16399842311740503,0.25181633246149376,0.14042862332001452,0.28085724664002903
LDHB,++++---+,0.103698632,0.08202913309072722,0.9499565399692949,1,0.16405826618145444,0.2518889857599535,0.14042862332001452,0.28085724664002903
DUSP8,----+-++,0.045611383,0.47079864040207275,0.08206675889319504,-1,0.16413351778639007,0.25194333454413365,0.14043882592269688,0.28087765184539376
CYB5B,++-+-++-,0.061986809,0.08207966107868693,0.9360316385144692,1,0.16415932215737386,0.25196163905841323,0.14050127134035598,0.28100254268071195
DGKA,----+-+-,0.011899384,0.3202954616489795,0.08209144422026414,-1,0.16418288844052828,0.2520159825644751,0.14051147922115664,0.2810229584423133
DNAJC13,++++----,0.003747586,0.08211436153750702,0.4138570764224246,1,0.16422872307501404,0.252034292356873,0.1405739193606974,0.2811478387213948
AP4M1,+-+-+-++,0.086563089,0.08212265297307034,0.9408192164133837,1,0.16424530594614067,0.25210694565533276,0.1405739193606974,0.2811478387213948
DPF2,+-++++++,0.022742242,0.08229267232607994,0.9724204812149041,1,0.16458534465215988,0.2521795989537925,0.1405739193606974,0.2811478387213948
MTMR7,+++++---,0.009554398,0.08232138181069787,0.5438515570113898,1,0.16464276362139574,0.25225225225225223,0.1405739193606974,0.2811478387213948
SND1,--+-++++,0.003883817,0.0823464917772075,0.8804500183588736,1,0.164692983554415,0.252324905550712,0.1405739193606974,0.2811478387213948
IMPAD1,++++----,0.038840358,0.45789112651647035,0.08236328167943317,-1,0.16472656335886635,0.25237922266618235,0.14058413251961638,0.28116826503923276
PRNP,++-+----,0.003481222,0.0824591841388719,0.36260784000777324,1,0.1649183682777438,0.25239755884917175,0.14064656738103887,0.28129313476207773
ZNF136,+++++++-,0.15515031,0.08251032920514169,0.9962643542761382,1,0.16502065841028338,0.2524702121476315,0.14064656738103887,0.28129313476207773
TMEM192,++++---+,0.015738861,0.08252741890159641,0.47196774948322384,1,0.16505483780319283,0.2525428654460913,0.14064656738103887,0.28129313476207773
PCDHA11,--------,0.139666439,0.9977978570779004,0.08253937056545528,-1,0.16507874113091056,0.25259716672720667,0.14065678581807614,0.2813135716361523
HAUS8,++++-+-+,6.84445e-4,0.5988711867997567,0.08256036267327338,-1,0.16512072534654676,0.25259716672720667,0.1407294391165359,0.2814588782330718
ST3GAL4,-++-----,0.058267208,0.8923324616971606,0.08256832592854521,-1,0.16513665185709042,0.25259716672720667,0.14080209241499564,0.2816041848299913
C3orf70,----++--,0.04320888,0.9718631695456542,0.0825961093350705,-1,0.165192218670141,0.25259716672720667,0.1408747457134554,0.2817494914269108
LCA5,+++-----,0.008728499,0.3466825782230059,0.0826298564628837,-1,0.1652597129257674,0.25259716672720667,0.14094739901191514,0.2818947980238303
PRR5L,++++---+,0.037457219,0.08267250284124021,0.6620934565545245,1,0.16534500568248042,0.252615518744551,0.1410098074827461,0.2820196149654922
ENPP4,++++----,0.027522628,0.19609199550322204,0.0826952655031521,-1,0.1653905310063042,0.2526698147475481,0.1410200523103749,0.2820401046207498
PRPH2,-+------,0.148539355,0.9935835636422437,0.08269809998373745,-1,0.1653961999674749,0.2526698147475481,0.14109270560883463,0.28218541121766927
TULP3,++++----,0.024292627,0.7646362375001712,0.08281322937451985,-1,0.1656264587490397,0.2526698147475481,0.1411653589072944,0.2823307178145888
SLC22A9,-----++-,0.143280788,0.8667193943824234,0.0828283165565967,-1,0.1656566331131934,0.2526698147475481,0.14123801220575413,0.28247602441150826
PCDHGA7,-----+-+,0.013837237,0.9706262001370763,0.08284964789001821,-1,0.16569929578003642,0.2526698147475481,0.1413106655042139,0.2826213310084278
SIRT2,++++--++,0.069173948,0.0829389709436752,0.9640792540445184,1,0.1658779418873504,0.25268817204301075,0.14137304758445332,0.28274609516890664
NUP58,-+-+----,0.043843433,0.675465043332345,0.08299356236193185,-1,0.1659871247238637,0.2527424627678896,0.14138331880267363,0.28276663760534726
SERPINH1,--+-----,0.084031368,0.9671963440010152,0.08300177505761551,-1,0.16600355011523102,0.2527424627678896,0.1414559721011334,0.2829119442022668
HLA-DPB1,++++++-+,0.062237341,0.08302249181955419,0.991887750021477,1,0.16604498363910838,0.2527608253414705,0.1415183436251362,0.2830366872502724
CASC4,++++----,0.030914143,0.2499672472793961,0.08314637070435624,-1,0.16629274140871247,0.25281511078823105,0.14152862539959316,0.2830572507991863
IL1B,++++----,0.027585503,0.08314937825164836,0.46261970962612436,1,0.16629875650329673,0.2528334786399303,0.14159099164547767,0.28318198329095534
RPN1,-+++-+++,0.061958977,0.0831595029157808,0.9610110762939991,1,0.1663190058315616,0.25290613193839,0.14159099164547767,0.28318198329095534
TNFAIP1,-+----+-,0.142069854,0.9674871203493531,0.08317270141567086,-1,0.16634540283134172,0.2529604068289139,0.1416012786980529,0.2832025573961058
RHCE,++++-+--,0.015884617,0.08317839437302744,0.7871950776591119,1,0.1663567887460549,0.25297878523684975,0.1416636396658191,0.2833272793316382
TBC1D31,++--++++,0.072840191,0.08319554756648187,0.8628191453854144,1,0.16639109513296374,0.2530514385353095,0.1416636396658191,0.2833272793316382
CDK8,+++-----,0.064318271,0.9571353953735052,0.08320355759463156,-1,0.16640711518926313,0.2531057028695968,0.14167393199651265,0.2833478639930253
ECE2,----++-+,0.030130378,0.5649065925438107,0.08322901820479739,-1,0.16645803640959478,0.2531057028695968,0.1417465852949724,0.2834931705899448
PDCD2,+++-+++-,0.076951117,0.08323384271160462,0.8620484543470563,1,0.16646768542320925,0.25312409183376927,0.141808935706502,0.283617871413004
SPSB3,-+--++++,0.00591276,0.08327058690638196,0.6187993274253918,1,0.16654117381276393,0.253196745132229,0.141808935706502,0.283617871413004
CAPS,-+++++-+,0.010525571,0.0833081687913838,0.9207540851902497,1,0.1666163375827676,0.25326939843068874,0.141808935706502,0.283617871413004
UBTD2,-+------,0.10161182,0.9829246112515891,0.08335023412045216,-1,0.16670046824090431,0.25332364693062115,0.14181923859343215,0.2836384771868643
PAPSS1,++++---+,0.046497411,0.08336670815929394,0.9312769789416693,1,0.16673341631858787,0.2533420517291485,0.14188158372684345,0.2837631674536869
ZNF668,+++-++-+,0.013750799,0.08338038974068207,0.9089241671974769,1,0.16676077948136414,0.25341470502760827,0.14188158372684345,0.2837631674536869
ATXN10,-+--++++,0.040786079,0.08340214515954512,0.9416344172711858,1,0.16680429031909025,0.253487358326068,0.14188158372684345,0.2837631674536869
C6orf89,++++----,0.025611592,0.08346446592022098,0.1785909772730647,1,0.16692893184044197,0.25356001162452774,0.14188158372684345,0.2837631674536869
INPP5K,-+++-+++,0.028557819,0.08357169536401397,0.9746166012541908,1,0.16714339072802795,0.2536326649229875,0.14188158372684345,0.2837631674536869
GBP5,+-+-++--,0.053616938,0.08359788983349331,0.8859415854190896,1,0.16719577966698662,0.25370531822144726,0.14188158372684345,0.2837631674536869
RFNG,-+--++++,0.048337669,0.08360111171571516,0.9171951737510163,1,0.16720222343143032,0.253777971519907,0.14188158372684345,0.2837631674536869
CDK17,++++----,0.003428266,0.08371245404519004,0.10357240576095988,1,0.16742490809038008,0.25385062481836673,0.14188158372684345,0.2837631674536869
EYA1,+-+-----,0.106893066,0.9688909468140589,0.0837553287490228,-1,0.1675106574980456,0.2539048310933527,0.14189189189189189,0.28378378378378377
MIIP,+++-++++,0.109144586,0.08375613871245449,0.9278856651592045,1,0.16751227742490898,0.2539232781168265,0.14195423174718488,0.28390846349436977
MFN1,+++-----,0.015708348,0.5808446987146048,0.0838153907170258,-1,0.1676307814340516,0.25397747911369417,0.14196454519035165,0.2839290903807033
AACS,----+-+-,0.057208274,0.9197219513089814,0.08382942032993163,-1,0.16765884065986325,0.25397747911369417,0.14203719848881138,0.28407439697762277
ZNF503,-++----+,0.04616173,0.9439221579211285,0.08383592371221509,-1,0.16767184742443017,0.25397747911369417,0.14210985178727115,0.2842197035745423
DOT1L,--+-++++,0.005405702,0.5173739456598029,0.08384005184297508,-1,0.16768010368595015,0.25397747911369417,0.14218250508573088,0.28436501017146176
OPN3,++-+-++-,0.077802718,0.08386009844363189,0.9789301653043357,1,0.16772019688726378,0.25399593141528626,0.14224482382855066,0.28448964765710133
NR2C1,+---+---,0.061427349,0.9185998170898994,0.08386453179736426,-1,0.16772906359472853,0.2540501271340356,0.14225515838419064,0.2845103167683813
GATC,--------,0.18990181,0.9954539283573535,0.08393014846052198,-1,0.16786029692104396,0.2540501271340356,0.14232781168265038,0.28465562336530076
RPL36AL,+++-++++,0.18734786,0.08401830226571691,0.9815950513404295,1,0.16803660453143382,0.254068584713746,0.14239011986923356,0.2847802397384671
OTUD1,-----++-,0.119052784,0.9818759787367968,0.0840258669751365,-1,0.168051733950273,0.25412277515437703,0.14240046498111014,0.2848009299622203
CORO1A,------+-,0.014885356,0.5901113033328514,0.08402923390807292,-1,0.16805846781614583,0.25412277515437703,0.1424731182795699,0.2849462365591398
FGL1,+++-++++,0.078162454,0.08405219396731062,0.9613275090017394,1,0.16810438793462124,0.25414123801220573,0.14253541590991645,0.2850708318198329
CPNE3,++++----,0.019030346,0.41075991826032554,0.08405304272527817,-1,0.16810608545055633,0.2541954231747185,0.14254577157802964,0.2850915431560593
TLR10,+++-++++,0.043310392,0.08405406312130467,0.9769301464773302,1,0.16810812624260935,0.2542138913106655,0.1426080639302579,0.2852161278605158
REP15,-+--+-+-,0.039291544,0.6731251193824499,0.08410982774038052,-1,0.16821965548076104,0.25426807119505995,0.1426184248764894,0.2852368497529788
ABCC11,+++-----,0.009133951,0.08411448891715091,0.5514673095662797,1,0.16822897783430182,0.25428654460912525,0.14268071195059934,0.2853614239011987
SCN2B,++++++++,0.073674167,0.08411631132263482,0.9892330031967165,1,0.16823262264526964,0.254359197907585,0.14268071195059934,0.2853614239011987
GMCL1,----++--,0.107421101,0.9798603724503075,0.08413495655139618,-1,0.16826991310279235,0.2544133672357428,0.14269107817494914,0.2853821563498983
GALNTL5,++-+-++-,0.009090563,0.08414123441947201,0.8490992920863217,1,0.16828246883894402,0.2544318512060448,0.1427533599709408,0.2855067199418816
ASF1A,++++----,0.01907534,0.0841729632419557,0.20606546694926658,1,0.1683459264839114,0.2545045045045045,0.1427533599709408,0.2855067199418816
SIN3A,---++---,0.039263032,0.932141794034286,0.0842002136714349,-1,0.1684004273428698,0.25455866327642573,0.1427637314734089,0.2855274629468178
CAVIN3,--++-++-,0.002398712,0.08423143419269154,0.7806935526153527,1,0.16846286838538307,0.25457715780296425,0.14282600799128223,0.28565201598256446
ZDHHC13,++++-+--,0.014546318,0.7797656161335874,0.08424310633836271,-1,0.16848621267672542,0.25463131129676714,0.14283638477186864,0.28567276954373727
EEF1AKMT1,+++-+++-,0.155405831,0.08427311430432995,0.9363264112379532,1,0.1685462286086599,0.254649811101424,0.1428986560116237,0.2857973120232474
ZC3H13,+---+--+,0.005752536,0.7996596719677647,0.08428958801837631,-1,0.16857917603675263,0.2547039593171086,0.1429090380703284,0.2858180761406568
CARD10,-+++++++,0.115095658,0.08430814745035711,0.9918297313112807,1,0.16861629490071423,0.2547224643998838,0.14297130403196512,0.28594260806393024
CORO1B,++++-+++,0.098804947,0.0843101427625459,0.9753767603453651,1,0.1686202855250918,0.2547951176983435,0.14297130403196512,0.28594260806393024
RAB14,-+-+-+--,0.051646403,0.6992103733112227,0.08441256827831074,-1,0.16882513655662149,0.2548492553577915,0.14298169136878813,0.28596338273757627
TP53INP2,--+----+,0.108298955,0.9346472229145295,0.08446795571946282,-1,0.16893591143892564,0.2548492553577915,0.1430543446672479,0.2861086893344958
CNKSR3,--+----+,0.057513211,0.9227706707202229,0.08447881535551316,-1,0.16895763071102632,0.2548492553577915,0.14312699796570763,0.28625399593141526
NT5C2,+++-+---,0.042077527000000003,0.7854996008295496,0.08448367535404819,-1,0.16896735070809638,0.2548492553577915,0.1431996512641674,0.2863993025283348
BCS1L,+++-++++,0.050031605,0.08451174946764915,0.9468259342029097,1,0.1690234989352983,0.25486777099680324,0.1432618961133309,0.2865237922266618
BTN3A3,++++++-+,0.053471551,0.0845213157434955,0.9587442460272532,1,0.169042631486991,0.254940424295263,0.1432618961133309,0.2865237922266618
MEAK7,-----+--,0.039465868,0.9850186635087657,0.08456147397575733,-1,0.16912294795151467,0.2549945513984744,0.14327230456262716,0.2865446091252543
GRAMD4,----++++,0.002867788,0.08457878595494504,0.24627770429785228,1,0.1691575719098901,0.25501307759372277,0.14333454413367236,0.2866690882673447
VWA3A,+++-++-+,0.115916354,0.08458441756121401,0.9467669179038861,1,0.16916883512242803,0.2550857308921825,0.14333454413367236,0.2866690882673447
TMEM116,+++-+---,0.007789499,0.08460531143522858,0.20398663495087452,1,0.16921062287045716,0.25515838419064224,0.14333454413367236,0.2866690882673447
VWA7,----++++,0.018313627,0.08463135691704683,0.1867758114934356,1,0.16926271383409366,0.25523103748910203,0.14333454413367236,0.2866690882673447
C12orf50,+--+-+--,0.016833485,0.7140094321799413,0.08464022585794295,-1,0.1692804517158859,0.25528514347984016,0.1433449578610869,0.2866899157221738
C4orf50,----+--+,0.088391874,0.9603484283498415,0.0847027584784888,-1,0.1694055169569776,0.25528514347984016,0.14341761115954665,0.2868352223190933
RHBDD2,++++-+++,0.081586854,0.08473159975585474,0.9554511044664006,1,0.1694631995117095,0.25530369078756177,0.14347984017435525,0.2869596803487105
FOXG1,----++++,0.042727184,0.7288351022975315,0.0847359658193065,-1,0.169471931638613,0.2553577915001816,0.1434902644580064,0.2869805289160128
REXO1,----++++,0.002299925,0.08474659664722889,0.09966490765398472,1,0.16949319329445778,0.2553763440860215,0.14355248819469668,0.28710497638939336
CAPN7,+++-++--,0.017194281,0.08475098531322146,0.2556671792602137,1,0.16950197062644293,0.25544899738448124,0.14355248819469668,0.28710497638939336
JADE1,++--++-+,0.102468257,0.08476171778819822,0.9602110306091466,1,0.16952343557639643,0.255521650682941,0.14355248819469668,0.28710497638939336
OXCT1,++++--++,0.065397893,0.08478537519842076,0.9686093710082835,1,0.16957075039684152,0.25559430398140076,0.14355248819469668,0.28710497638939336
UBIAD1,--+-+--+,0.110947614,0.9673487760694093,0.08478774214019702,-1,0.16957548428039404,0.2556483835815474,0.14356291775646615,0.2871258355129323
ANGPTL6,+-+-+++-,0.040851155,0.08480035862013977,0.8848898926480414,1,0.16960071724027953,0.2556669572798605,0.14362513621503814,0.2872502724300763
ATP10D,+++-+---,0.029961109,0.6351082878310974,0.08481336890651492,-1,0.16962673781302984,0.25572103160188886,0.1436355710549259,0.2872711421098518
CAMK1G,----+++-,0.056748184,0.9323616151711628,0.08481624057999167,-1,0.16963248115998333,0.25572103160188886,0.14370822435338565,0.2874164487067713
AMPD3,+++++--+,0.070206579,0.08482530687701911,0.8578393051274061,1,0.16965061375403823,0.25573961057832023,0.14377043225572103,0.28754086451144206
VRK1,--------,0.223545085,0.9984497266019831,0.08493948941840491,-1,0.16987897883680983,0.2557936796222303,0.14378087765184538,0.28756175530369077
RBFOX2,----+++-,0.024892737,0.7754168940621284,0.08496917118603887,-1,0.16993834237207775,0.2557936796222303,0.14385353095030515,0.2877070619006103
TMX4,++++----,0.014826908,0.0849965853079128,0.891325821052039,1,0.1699931706158256,0.25581226387678,0.14391572829640392,0.28783145659280784
FAM163B,----++++,0.0024054050000000002,0.08508635844817918,0.6344712711439813,1,0.17017271689635835,0.25588491717523976,0.14391572829640392,0.28783145659280784
CLIP1,----++--,0.086172884,0.9881063755638134,0.08509268055339728,-1,0.17018536110679455,0.2559389756629132,0.14392618424876488,0.28785236849752976
RIPOR1,----+-+-,0.08440272,0.8108029691957905,0.08517957095323514,-1,0.17035914190647028,0.2559389756629132,0.14399883754722465,0.2879976750944493
TRMU,+++-++++,0.12586912,0.08520156730435353,0.9320159045259385,1,0.17040313460870707,0.2559575704736995,0.1440610243370868,0.2881220486741736
TUBD1,+++-++-+,0.053108354,0.08520779206169292,0.7506275592781404,1,0.17041558412338584,0.2560302237721593,0.1440610243370868,0.2881220486741736
ERICH1,----++++,0.001225491,0.08523198820301385,0.14865498460978605,1,0.1704639764060277,0.256102877070619,0.1440610243370868,0.2881220486741736
TCERG1L,----++++,0.041736185,0.6312353019755386,0.0852469974651543,-1,0.1704939949303086,0.2561569197239375,0.1440714908456844,0.2881429816913688
RAD9B,++++---+,0.032250145,0.0852738894606029,0.856992182092246,1,0.1705477789212058,0.25617553036907875,0.14413367235742827,0.28826734471485654
SIPA1L3,----++++,0.012270316,0.6010642431041262,0.08527996580376776,-1,0.17055993160753552,0.25622956774427896,0.14414414414414414,0.2882882882882883
PCF11,++--+---,0.023491729,0.8994579959865072,0.08529022914040094,-1,0.17058045828080187,0.25622956774427896,0.1442167974426039,0.2884335948852078
CBX5,-----+--,0.038100852,0.9744122114587119,0.08534142067170156,-1,0.1706828413434031,0.25622956774427896,0.14428945074106364,0.2885789014821273
DDX17,+++-----,0.066566565,0.8953689362818807,0.08535762956884001,-1,0.17071525913768001,0.25622956774427896,0.1443621040395234,0.2887242080790468
CPT1C,----++++,0.039696694,0.08537746125607884,0.4568354106283078,1,0.17075492251215768,0.2562481836675385,0.14442426443879405,0.2888485288775881
PKD1L2,+++++--+,0.127294645,0.08540383821668526,0.9160095621871704,1,0.17080767643337053,0.2563208369659983,0.14442426443879405,0.2888485288775881
ITGAL,++++-++-,0.084744614,0.08540669775316252,0.990323737247954,1,0.17081339550632504,0.256393490264458,0.14442426443879405,0.2888485288775881
ATPAF1,++++-+-+,0.044998616,0.08540726821730275,0.9733675347509068,1,0.1708145364346055,0.25646614356291775,0.14442426443879405,0.2888485288775881
ADAMTS4,++++---+,0.030000853,0.0854087491651606,0.37676110602201635,1,0.1708174983303212,0.2565387968613775,0.14442426443879405,0.2888485288775881
DDO,+++++--+,0.010203436,0.08541343748653106,0.8397444012151486,1,0.17082687497306212,0.2566114501598373,0.14442426443879405,0.2888485288775881
CKS2,-------+,0.123250402,0.993613445491549,0.08542323839661488,-1,0.17084647679322976,0.25666545586632766,0.14443475733798314,0.2888695146759663
TCOF1,--+-+-++,0.016821773,0.08544946112245891,0.6770423005195978,1,0.17089892224491782,0.256684103458297,0.14449691245913548,0.28899382491827097
AOC2,--+-++--,0.060396672,0.8838604009961815,0.0856101986634291,-1,0.1712203973268582,0.25673810388666907,0.1445074106364429,0.2890148212728858
SYMPK,----++++,0.054824435,0.4854991319933865,0.08561431642988776,-1,0.17122863285977552,0.25673810388666907,0.14458006393490264,0.2891601278698053
SLC4A9,-++----+,0.020928616,0.5812388722528999,0.0856346958930063,-1,0.1712693917860126,0.25673810388666907,0.1446527172333624,0.2893054344667248
GMFB,++++-+++,0.049057227,0.0856784409604141,0.9908925760454416,1,0.1713568819208282,0.25675675675675674,0.14471485652015983,0.28942971304031967
GTPBP10,++++++++,0.089218399,0.08567961906887081,0.9951268855003518,1,0.17135923813774162,0.25682941005521653,0.14471485652015983,0.28942971304031967
RAB3C,++++-++-,0.082787382,0.08569204150835251,0.9884348715309074,1,0.17138408301670502,0.25690206335367627,0.14471485652015983,0.28942971304031967
DIP2C,--+----+,0.123596399,0.9796196902565785,0.08569353910882185,-1,0.1713870782176437,0.25695604794769344,0.14472537053182213,0.28945074106364427
WDR48,++++-+--,0.004729742,0.08570214663894647,0.5025831740910147,1,0.17140429327789294,0.256974716652136,0.14478750454050127,0.28957500908100253
NEK2,-++++++-,0.01761474,0.0857052522329372,0.9281614527004148,1,0.1714105044658744,0.25704736995059574,0.14478750454050127,0.28957500908100253
SFT2D1,++++----,0.001414004,0.24943085853482103,0.08572803765738746,-1,0.17145607531477491,0.2571013439883763,0.1447980238302819,0.2895960476605638
HTR4,-+--++--,0.0718445,0.8964023082529194,0.08577727497114948,-1,0.17155454994229896,0.2571013439883763,0.14487067712874163,0.28974135425748326
DNAJB14,++++----,0.015432448,0.08579269924875337,0.7380671190681664,1,0.17158539849750673,0.25712002324905553,0.14493280058118416,0.2898656011623683
ANKH,------+-,0.017541563,0.9762105905403534,0.08579731381973432,-1,0.17159462763946864,0.25717399200871777,0.1449433304272014,0.2898866608544028
MYL12A,-+++++++,0.063462721,0.08585046303101512,0.9906548820607135,1,0.17170092606203025,0.25719267654751526,0.14500544860152562,0.29001089720305123
RNASEH2C,-++-+-++,0.103987674,0.08587644292745657,0.9649499637203219,1,0.17175288585491313,0.257265329845975,0.14500544860152562,0.29001089720305123
ITPR2,+++-----,0.04605268,0.8778861437101451,0.08596290405822328,-1,0.17192580811644656,0.25731928804940063,0.14501598372566116,0.2900319674513223
PCDHGB3,----+---,0.122451365,0.9647547213775186,0.08604497087976387,-1,0.17208994175952774,0.25731928804940063,0.1450886370241209,0.2901772740482418
PPP1R10,-------+,0.039960572,0.9825821233979333,0.08606011251779967,-1,0.17212022503559934,0.25731928804940063,0.14516129032258066,0.2903225806451613
GALNT13,-+++++--,0.013152482,0.08611067424006086,0.3831103162821715,1,0.17222134848012172,0.25733798314443473,0.14522339266254994,0.2904467853250999
TMEM161A,-++-+++-,0.028946322,0.08611958600658991,0.9035640472482709,1,0.17223917201317981,0.2574106364428945,0.14522339266254994,0.2904467853250999
PPIL3,++++----,0.027635807,0.0861726349898105,0.5974487861513718,1,0.172345269979621,0.25748328974135426,0.14522339266254994,0.2904467853250999
TPPP3,++++---+,0.118000312,0.08618154665639682,0.9712853854419976,1,0.17236309331279365,0.257555943039814,0.14522339266254994,0.2904467853250999
SYNE2,+++-++++,0.116291516,0.08618998357398754,0.9850714757632492,1,0.17237996714797507,0.2576285963382738,0.14522339266254994,0.2904467853250999
VWA2,-+++++++,0.110876747,0.08625763318765087,0.99073329289112,1,0.17251526637530173,0.2577012496367335,0.14522339266254994,0.2904467853250999
TMTC4,++++---+,0.038769101,0.0863669063448374,0.4065847890273566,1,0.1727338126896748,0.25777390293519326,0.14522339266254994,0.2904467853250999
CETN3,+++++---,0.03957868,0.08639323781199881,0.7248586313235029,1,0.17278647562399763,0.257846556233653,0.14522339266254994,0.2904467853250999
CASC1,++++++-+,0.080032391,0.08646745148944024,0.9641624041287064,1,0.17293490297888048,0.2579192095321128,0.14522339266254994,0.2904467853250999
ASRGL1,-++-----,0.122080557,0.9664219357750916,0.08650251473362758,-1,0.17300502946725516,0.25797312023247365,0.1452339436210404,0.2904678872420808
PAK6,----++++,0.039021391,0.08654685724552552,0.32974725683427686,1,0.17309371449105104,0.2579918628305725,0.1452960406828914,0.2905920813657828
SPATA33,+---+-++,0.008832339,0.0865592451283948,0.11884826874102483,1,0.1731184902567896,0.25806451612903225,0.1452960406828914,0.2905920813657828
ATM,+++++---,0.067444569,0.08657617809753797,0.520985707016234,1,0.17315235619507593,0.258137169427492,0.1452960406828914,0.2905920813657828
RABL3,++++-+--,0.007304713,0.08659573500811125,0.659923738337703,1,0.1731914700162225,0.2582098227259518,0.1452960406828914,0.2905920813657828
HHIP,++++---+,0.046055457,0.08660001385486323,0.6369384964990661,1,0.17320002770972645,0.2582824760244115,0.1452960406828914,0.2905920813657828
KDM8,+-+-++++,0.033534302,0.08660517459873533,0.8989667901434354,1,0.17321034919747066,0.25835512932287125,0.1452960406828914,0.2905920813657828
P3H4,++--++++,0.001070075,0.08665310967857155,0.22232363255519197,1,0.1733062193571431,0.258427782621331,0.1452960406828914,0.2905920813657828
GPR85,++++----,0.003668938,0.08666804960441872,0.2903538112696268,1,0.17333609920883744,0.25850043591979077,0.1452960406828914,0.2905920813657828
RBM45,+++-+---,0.020393325,0.08667178204631634,0.7092099240734222,1,0.17334356409263268,0.2585730892182505,0.1452960406828914,0.2905920813657828
MIS18A,++++-+++,0.106449505,0.08668333609582228,0.9551249404206934,1,0.17336667219164456,0.25864574251671024,0.1452960406828914,0.2905920813657828
GSDME,+-++--+-,0.021805643,0.8106346848748329,0.08670387925361463,-1,0.17340775850722925,0.25869960043588813,0.14530659691950015,0.2906131938390003
PCDHB3,----+---,0.213825777,0.9868768412164912,0.08670696087964608,-1,0.17341392175929216,0.25869960043588813,0.1453792502179599,0.2907585004359198
POLR3E,----+-+-,0.079086441,0.927177985068707,0.08682564014837543,-1,0.17365128029675087,0.25869960043588813,0.14545190351641965,0.2909038070328393
RNF180,-+-+-+--,0.011012149,0.8191515698853039,0.0868673358668708,-1,0.1737346717337416,0.25869960043588813,0.14552455681487939,0.29104911362975877
KCP,-+---+++,0.051413203,0.08694088266950599,0.6538393564626973,1,0.17388176533901198,0.25871839581517003,0.14558663276425718,0.29117326552851436
FAM234A,----+--+,0.094284821,0.9579342063789992,0.08694121310986282,-1,0.17388242621972563,0.2587722484562296,0.14559721011333915,0.2911944202266783
DOCK2,+++-++++,0.077318111,0.08695517453492703,0.9881926205136301,1,0.17391034906985406,0.25879104911362977,0.1456592807845986,0.2913185615691972
DCTN1,+--+++++,0.047767387,0.0869869236308152,0.7824816365016568,1,0.1739738472616304,0.2588637024120895,0.1456592807845986,0.2913185615691972
MRPL47,++++++-+,0.053873068,0.08703661986485227,0.9912982884524637,1,0.17407323972970454,0.25893635571054924,0.1456592807845986,0.2913185615691972
GJC2,--++--++,0.04900558,0.08705531730895709,0.759259553163856,1,0.17411063461791418,0.25900900900900903,0.1456592807845986,0.2913185615691972
ZNF461,--+---+-,0.018456553,0.9518421918516909,0.08707971563107919,-1,0.17415943126215838,0.2590628405375954,0.14566986341179888,0.29133972682359777
DTNBP1,-+-+++++,0.030186813,0.08709060520710127,0.9586498072187101,1,0.17418121041420254,0.25908166230746876,0.14573192880494007,0.29146385760988014
CCAR1,+-+-+---,0.035167872,0.7571443769074195,0.08711309477663567,-1,0.17422618955327135,0.2591354885579368,0.14574251671025865,0.2914850334205173
STX10,-+---+++,0.008818295,0.08711459957356152,0.8539861952836714,1,0.17422919914712304,0.2591543156059285,0.1458045768252815,0.291609153650563
