gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
MMS19,-+----+++---,0.024352367,0.9656457379068709,0.12113501525108525,-1,0.2422700305021705,0.3037413730475845,0.15940133682069166,0.3188026736413833
ETS1,--+-+-+-+-++,0.037276886,0.12115387728492731,0.4346790206283321,1,0.24230775456985462,0.30376344086021506,0.1594624046494733,0.3189248092989466
ANP32A,+-+++++--+++,0.027819375,0.12115584783127396,0.577093966587132,1,0.24231169566254793,0.3038360941586748,0.1594624046494733,0.3189248092989466
TAF15,----+++---++,0.033980302,0.8067674816061892,0.12124165280389843,-1,0.24248330560779685,0.30388666908826734,0.15947399011915142,0.31894798023830284
MPST,+++-+++--+++,0.038031742,0.12149169495552997,0.9719746094685321,1,0.24298338991105994,0.30390874745713453,0.15953505266981474,0.3190701053396295
EMC4,++-+--+++++-,0.057546857,0.12151147773296572,0.8989898923486976,1,0.24302295546593145,0.3039814007555943,0.15953505266981474,0.3190701053396295
RP9,++----+-++++,0.071964829,0.12153665491375996,0.981548890517245,1,0.24307330982751993,0.30405405405405406,0.15953505266981474,0.3190701053396295
VPS13C,+++-+++----+,0.026622687,0.12156486933120343,0.2326970713800583,1,0.24312973866240686,0.3041267073525138,0.15953505266981474,0.3190701053396295
CEMIP,------+-+-+-,0.097244998,0.7011667988339005,0.12159111744452655,-1,0.2431822348890531,0.3041772611696331,0.15954664341761116,0.3190932868352223
PAICS,++++++-----+,0.090358746,0.12160497801544816,0.8090417739087445,1,0.24320995603089632,0.3041993606509735,0.1596077006901562,0.3192154013803124
IQCH,+++++-++-++-,0.13700201,0.12162231526161084,0.9852737517069585,1,0.24324463052322168,0.3042720139494333,0.1596077006901562,0.3192154013803124
CWC15,++++-++++++-,0.156206121,0.12164686742884329,0.9933213702498226,1,0.24329373485768657,0.30434466724789305,0.1596077006901562,0.3192154013803124
TPT1,-++---+++++-,0.050669344,0.12176663948874261,0.6698973819028835,1,0.24353327897748522,0.3044173205463528,0.1596077006901562,0.3192154013803124
KCNJ3,++++++++++--,0.042473951,0.12177966573146608,0.9235992452057755,1,0.24355933146293215,0.3044899738448126,0.1596077006901562,0.3192154013803124
PROC,+++---+-++++,0.037592563,0.12178644336800966,0.9495614087239264,1,0.24357288673601932,0.3045626271432723,0.1596077006901562,0.3192154013803124
TSR1,+++++++-++-+,0.065314124,0.12183564188735685,0.9746983808351615,1,0.2436712837747137,0.30463528044173205,0.1596077006901562,0.3192154013803124
MARCH7,++--++-+--+-,0.001315912,0.17608403222375366,0.12188714158837094,-1,0.24377428317674188,0.3046857973120232,0.15961929671607092,0.31923859343214184
BDH2,+++-++++---+,0.034075015,0.12190376510425754,0.8316991530697976,1,0.2438075302085151,0.3047079337401918,0.15968034871049763,0.31936069742099527
ZBTB49,-++---+---+-,0.087879167,0.9629512155490899,0.12198753380112129,-1,0.24397506760224258,0.3047584453323647,0.15969195001453065,0.3193839000290613
F3,++++++------,0.020175128,0.12201071190744937,0.3123168174948432,1,0.24402142381489875,0.3047805870386516,0.1597529967308391,0.3195059934616782
PHF20,++-++-++++++,0.150337927,0.12201600805545575,0.988063813682243,1,0.2440320161109115,0.3048532403371113,0.1597529967308391,0.3195059934616782
PLK1,+++-+-++-+++,0.188253242,0.12202778490964171,0.9592017223508671,1,0.24405556981928342,0.30492589363557104,0.1597529967308391,0.3195059934616782
DHX37,------+++++-,0.027963745,0.12203547589234355,0.3352606764951292,1,0.2440709517846871,0.3049985469340308,0.1597529967308391,0.3195059934616782
TECPR2,+---+-+-++++,0.053866595,0.12205724566797015,0.8387513947607137,1,0.2441144913359403,0.30507120023249057,0.1597529967308391,0.3195059934616782
NRF1,-+--+-+---+-,0.027823945,0.7333497434230296,0.12208517745015152,-1,0.24417035490030303,0.3051216854340719,0.15976460331299042,0.31952920662598083
CREB3L2,--++++---+++,0.018878815,0.12212321428483804,0.8448304334762393,1,0.24424642856967607,0.3051438535309503,0.15982564475118052,0.31965128950236105
CKAP4,+++-+-++++-+,0.14042899,0.12217685241621343,0.947474374484849,1,0.24435370483242685,0.30521650682941004,0.15982564475118052,0.31965128950236105
RAB11B,----+-++++++,0.109838017,0.12219887877160239,0.5574798171616557,1,0.24439775754320478,0.30528916012786983,0.15982564475118052,0.31965128950236105
MRPS2,-+------++--,0.056011834,0.9524800599849184,0.1222752729185132,-1,0.2445505458370264,0.30533962949509624,0.15983725661145015,0.3196745132229003
DVL2,--+-+-++-+++,0.037126551,0.122301047455695,0.9575681944876105,1,0.24460209491139,0.30536181342632956,0.15989829277152198,0.31979658554304397
ZDHHC4,-++--+-++++-,0.019866403,0.12230506982210347,0.8998901468024312,1,0.24461013964420694,0.3054344667247893,0.15989829277152198,0.31979658554304397
FRMPD2,--++++++-+++,0.161052786,0.12233058798000589,0.9132028682130406,1,0.24466117596001177,0.30550712002324903,0.15989829277152198,0.31979658554304397
SIL1,+++-++++++++,0.044224624,0.12233307535688513,0.9720551732084282,1,0.24466615071377026,0.3055797733217088,0.15989829277152198,0.31979658554304397
SLC2A4,+---+++-++++,0.027604614,0.12236548695804139,0.5774343178045809,1,0.24473097391608278,0.30565242662016856,0.15989829277152198,0.31979658554304397
DGKA,------+-+-+-,0.011899384,0.46320596130006014,0.1223740148606122,-1,0.2447480297212244,0.3057028695968035,0.15990990990990991,0.31981981981981983
RERG,++++-+------,0.030818041,0.45353321153210213,0.12239956283435947,-1,0.24479912566871895,0.3057028695968035,0.15998256320836965,0.3199651264167393
TAGLN2,+++---+++++-,0.072481797,0.1224113452311487,0.9882041846894618,1,0.2448226904622974,0.3057250799186283,0.16004358881220487,0.32008717762440975
NARS,++++-+-++---,0.059502866,0.12244977783057406,0.9314948200511742,1,0.24489955566114813,0.30579773321708803,0.16004358881220487,0.32008717762440975
ABR,------++++-+,0.032256739,0.12249703083047557,0.6449965829159487,1,0.24499406166095114,0.3058703865155478,0.16004358881220487,0.32008717762440975
ACSL3,++-+++------,0.003556242,0.12251961305187443,0.42358961422182556,1,0.24503922610374887,0.30594303981400756,0.16004358881220487,0.32008717762440975
AKAP7,++--+++--+++,0.036318538,0.12259786073944114,0.9689271339774584,1,0.24519572147888227,0.3060156931124673,0.16004358881220487,0.32008717762440975
RNFT2,----+----+--,0.101062989,0.9322621018065554,0.12261643527083999,-1,0.24523287054167997,0.3060661096985107,0.1600552165068294,0.3201104330136588
PABPC4,+-+-+++++++-,0.106933924,0.1226499491479145,0.929943375668648,1,0.245299898295829,0.3060883464109271,0.1601162368325463,0.3202324736650926
SETD4,+++-+++---+-,0.128509407,0.12269333772015535,0.9824113263477047,1,0.2453866754403107,0.3061609997093868,0.1601162368325463,0.3202324736650926
LRFN4,+++++--+++--,0.005433349,0.12270996286350075,0.8006627728813115,1,0.2454199257270015,0.30623365300784655,0.1601162368325463,0.3202324736650926
CAMK2D,++-+-+-++--+,0.053610342,0.12276981236769724,0.882980848951996,1,0.24553962473539448,0.3063063063063063,0.1601162368325463,0.3202324736650926
PIK3R3,++++++-+-+-+,0.056787302,0.12279381046427981,0.9595585503244888,1,0.24558762092855962,0.3063789596047661,0.1601162368325463,0.3202324736650926
MOK,--+---++-++-,0.0369742,0.6193416145041373,0.1228146976995801,-1,0.2456293953991602,0.30642934980021796,0.16012786980528915,0.3202557396105783
ULK4,------++--+-,0.015035817,0.7748061756115332,0.12290723435088188,-1,0.24581446870176377,0.30642934980021796,0.1602005231037489,0.3204010462074978
PML,+-+-+-+-++++,0.159821296,0.12295633921071444,0.9707526612330747,1,0.2459126784214289,0.3064516129032258,0.1602615328732292,0.3205230657464584
PNPLA8,-+---+------,0.150367705,0.9548855611823097,0.12298086742556232,-1,0.24596173485112463,0.30650199782055937,0.16027317640220867,0.32054635280441734
PMP2,++++++-----+,0.012178469,0.1232046120859818,0.14241947078466974,1,0.2464092241719636,0.30652426620168555,0.16033418089357065,0.3206683617871413
PRKAR1A,++++-+-+++--,0.110695325,0.12324390847266678,0.9587721418574061,1,0.24648781694533356,0.3065969195001453,0.16033418089357065,0.3206683617871413
FFAR4,+++++-+++-++,0.008824627,0.12336491949286105,0.9406581725857323,1,0.2467298389857221,0.3066695727986051,0.16033418089357065,0.3206683617871413
KCNH3,------++++-+,0.004883709,0.12337843124195333,0.38750122011888133,1,0.24675686248390666,0.3067422260970648,0.16033418089357065,0.3206683617871413
TCTE1,--++++-++-+-,0.023158027,0.12340639345631242,0.9421224896676763,1,0.24681278691262484,0.30681487939552454,0.16033418089357065,0.3206683617871413
SPIN1,++++-+++++--,0.068389388,0.12342498715089066,0.9386131179776518,1,0.24684997430178132,0.30688753269398433,0.16033418089357065,0.3206683617871413
RGPD4,++++--++++++,0.168822174,0.12346869438227775,0.9912117612903159,1,0.2469373887645555,0.30696018599244407,0.16033418089357065,0.3206683617871413
HNRNPR,+++++++---+-,0.090092724,0.12356850825918374,0.8839657221563247,1,0.24713701651836747,0.3070328392909038,0.16033418089357065,0.3206683617871413
GRIA2,++-+-++-----,0.052065841,0.7421329771883207,0.12366934432322924,-1,0.24733868864645847,0.30708318198329093,0.1603458297006684,0.3206916594013368
TEAD2,+++++-++-++-,0.120517013,0.12369118332907636,0.9555402513457147,1,0.24738236665815272,0.30710549258936354,0.1604068289139121,0.3208136578278242
DNLZ,----+----++-,0.112635908,0.9324967860995315,0.1237379115817414,-1,0.2474758231634828,0.3071558300036324,0.16041848299912817,0.32083696599825634
DDX39B,----+-+--+++,0.007987176,0.8162254677596015,0.1237961916154182,-1,0.2475923832308364,0.3071558300036324,0.1604911362975879,0.3209822725951758
ARHGEF3,-+-+-++-+---,0.091584592,0.9255251207578857,0.12383270838383514,-1,0.2476654167676703,0.3071558300036324,0.16056378959604767,0.32112757919209534
CPSF4,--+---++++-+,0.065592919,0.12389087497206827,0.6816358803695728,1,0.24778174994413654,0.30717814588782333,0.16062477297493644,0.32124954594987287
AMER2,++++++------,0.031716927,0.4771194116115457,0.12390338928386876,-1,0.24780677856773753,0.30722847802397385,0.1606364428945074,0.3212728857890148
UMPS,+++--+++---+,0.048926819,0.12391537359992602,0.7465045864494086,1,0.24783074719985204,0.30725079918628306,0.16069742099527787,0.32139484199055574
ZNF286A,++++++------,0.076367583,0.5924106447148818,0.12394563304730288,-1,0.24789126609460577,0.3073011260443153,0.16070909619296717,0.32141819238593433
SELENOP,++++++------,0.089646999,0.12400513021163218,0.5917147071119595,1,0.24801026042326435,0.3073234524847428,0.16077006901561933,0.32154013803123865
UQCC1,++++-++-++++,0.152259602,0.12400529877934068,0.9897528196944178,1,0.24801059755868135,0.30739610578320253,0.16077006901561933,0.32154013803123865
IQCG,++++++-+-++-,0.032695388,0.12400562678364363,0.9058903588049358,1,0.24801125356728726,0.3074687590816623,0.16077006901561933,0.32154013803123865
DLC1,----+-----++,0.047503255,0.9274942041218419,0.12406607102062242,-1,0.24813214204124484,0.30751907010533963,0.1607817494914269,0.3215634989828538
MYO15A,+++--+++++++,0.11595311,0.12412844823587209,0.9746931641839794,1,0.24825689647174418,0.30754141238012206,0.16084271703596076,0.3216854340719215
TFAP2E,+++-+-+-++++,0.085205568,0.12413639269777246,0.987973453108187,1,0.24827278539554493,0.3076140656785818,0.16084271703596076,0.3216854340719215
CACNA1A,------++++++,0.029157756,0.17517296188684886,0.1241629075193974,-1,0.2483258150387948,0.3076643661460225,0.16085440278988666,0.3217088055797733
SCML4,--+---+-++-+,0.037306152,0.6217489132946885,0.12418078185405795,-1,0.2483615637081159,0.3076643661460225,0.1609270560883464,0.3218541121766928
ZNF774,--+-+-++++++,0.040420432,0.12427783464290483,0.6257745522818243,1,0.24855566928580966,0.3076867189770416,0.16098801307664365,0.3219760261532873
WDR61,+-+-+++---+-,0.075607577,0.12428333884575574,0.7027092958113716,1,0.24856667769151147,0.3077593722755013,0.16098801307664365,0.3219760261532873
CLEC1A,-++---++-+++,0.048819602,0.1243139534310235,0.9765686049849672,1,0.248627906862047,0.30783202557396105,0.16098801307664365,0.3219760261532873
CIAPIN1,-+++---++-+-,0.037783467,0.12432686639174684,0.8519153052666641,1,0.24865373278349368,0.3079046788724208,0.16098801307664365,0.3219760261532873
SHISA9,---+--+-+-++,0.027790087,0.8848308565933154,0.1243283201173873,-1,0.2486566402347746,0.30795495822738833,0.16099970938680616,0.3219994187736123
CRLS1,-+---+-+----,0.060941276,0.853758724273912,0.12435362479953095,-1,0.2487072495990619,0.30795495822738833,0.16107236268526592,0.32214472537053185
PSMB2,++++-+-+++--,0.075557243,0.12446568611916559,0.8731221993436364,1,0.24893137223833117,0.3079773321708806,0.16113330911732654,0.3222666182346531
RPIA,--+---+++-+-,0.052561423,0.828176335046794,0.12451881237142651,-1,0.24903762474285301,0.30802760624772973,0.16114501598372566,0.3222900319674513
CNST,++++--+-+---,0.010278181,0.12452628558055545,0.8178942544868895,1,0.2490525711611109,0.3080499854693403,0.161205957137668,0.322411914275336
SYT1,+--+-+--+---,0.10785544,0.9158650213223711,0.12453016333024956,-1,0.24906032666049913,0.3081002542680712,0.16121766928218542,0.32243533856437084
TRIM27,+++++++++-+-,0.008431285,0.12462598871460254,0.7422365000892038,1,0.24925197742920507,0.30812263876780005,0.16127860515800943,0.32255721031601886
FBRS,----+-++++++,0.041367528,0.12465072023085917,0.427076852072545,1,0.24930144046171834,0.3081952920662598,0.16127860515800943,0.32255721031601886
QDPR,-++++----+++,0.07651611,0.1246702084412235,0.6602720207633243,1,0.249340416882447,0.3082679453647196,0.16127860515800943,0.32255721031601886
SNRPD3,+-+---+++++-,0.018242269,0.12467123997893993,0.8700088103852359,1,0.24934247995787986,0.3083405986631793,0.16127860515800943,0.32255721031601886
NDST4,--+--+++---+,0.010600938,0.12467233047686785,0.3287809884736708,1,0.2493446609537357,0.30841325196163905,0.16127860515800943,0.32255721031601886
ALDH16A1,++++++++++++,0.09064082,0.12474353395130051,0.9954471098442802,1,0.24948706790260103,0.30848590526009884,0.16127860515800943,0.32255721031601886
UPP2,++---++++++-,0.065743709,0.12475744412023929,0.9526477809100511,1,0.24951488824047857,0.30855855855855857,0.16127860515800943,0.32255721031601886
SEMA3A,+-+++------+,0.029473556,0.7258419111793899,0.12480816513087561,-1,0.24961633026175123,0.3086087904104613,0.16129032258064516,0.3225806451612903
RPRD2,----+-+---++,0.088253896,0.9261561604000942,0.12480987398704904,-1,0.24961974797409808,0.3086087904104613,0.16136297587910492,0.32272595175820984
VWC2,----+-+++--+,0.036128528,0.9066092455819883,0.12484855649898786,-1,0.24969711299797573,0.3086087904104613,0.16143562917756465,0.3228712583551293
CYFIP1,+++-++++++-+,0.113204642,0.12490096071722612,0.9936767908366188,1,0.24980192143445223,0.3086312118570183,0.16149654921903378,0.32299309843806756
ALK,------++-+-+,0.007322388,0.9048160372016245,0.12490650262139845,-1,0.2498130052427969,0.30868143843080276,0.16150828247602442,0.32301656495204883
GTF2A1,-+-+---+---+,0.088595841,0.9494427262854451,0.12495758045458863,-1,0.24991516090917726,0.30868143843080276,0.16158093577448415,0.3231618715489683
PRRT3,-++---++++++,0.02514215,0.1250280981056171,0.5203246023920911,1,0.2500561962112342,0.30870386515547804,0.16164184525971667,0.32328369051943334
KIDINS220,++++++----+-,0.109469245,0.12504322708729115,0.3995787026409453,1,0.2500864541745823,0.30877651845393783,0.16164184525971667,0.32328369051943334
MED22,-++---++++++,0.068231715,0.1250554552750034,0.9802834476333172,1,0.2501109105500068,0.30884917175239757,0.16164184525971667,0.32328369051943334
LRRIQ4,--++-+++++++,0.18095613,0.1250561787697894,0.9669001579412381,1,0.2501123575395788,0.3089218250508573,0.16164184525971667,0.32328369051943334
ADAMTS15,+++---+--+++,0.021887535,0.12507224385451282,0.353639581762519,1,0.25014448770902564,0.30899447834931704,0.16164184525971667,0.32328369051943334
ENO4,+++-++++--+-,0.043038919,0.12507488774148895,0.828773019416401,1,0.2501497754829779,0.3090671316477768,0.16164184525971667,0.32328369051943334
CAP1,++++++-++---,0.055261951,0.12511778448949554,0.9804148677902303,1,0.2502355689789911,0.30913978494623656,0.16164184525971667,0.32328369051943334
ADA2,++++++-+++++,0.115385045,0.12522892220938361,0.9969245390394436,1,0.25045784441876723,0.3092124382446963,0.16164184525971667,0.32328369051943334
SMCO2,+-----++++++,0.016945248,0.6892298851158365,0.12526111381653615,-1,0.2505222276330723,0.3092626225935343,0.16165358907294392,0.32330717814588783
ATP6V0A4,-+--+-++----,0.088156319,0.7309150581917708,0.12526136267610452,-1,0.25052272535220904,0.3092626225935343,0.16172624237140365,0.3234524847428073
KCNV1,-+-+---++---,0.053536734,0.8404038437418057,0.12533631783121205,-1,0.2506726356624241,0.3092626225935343,0.1617988956698634,0.3235977913397268
C22orf24,-+---++-+++-,0.005803019,0.4691283046721745,0.12535158878447555,-1,0.2507031775689511,0.3092626225935343,0.16187154896832318,0.32374309793664635
TRIM23,++++-+------,0.002809965,0.12542105024398398,0.7274124798145896,1,0.25084210048796796,0.30928509154315603,0.16193243734108245,0.3238648746821649
MTA1,--+-+-++++++,0.113219672,0.12547782351559553,0.6825142763420109,1,0.25095564703119105,0.3093577448416158,0.16193243734108245,0.3238648746821649
HIRIP3,--+-+-+-++++,0.004900675,0.12548403879535497,0.37337726111349523,1,0.25096807759070994,0.30943039814007556,0.16193243734108245,0.3238648746821649
GRHPR,+++-++--++++,0.053442186,0.12548583802635876,0.9813641228512637,1,0.25097167605271753,0.3095030514385353,0.16193243734108245,0.3238648746821649
CMIP,------++++-+,0.036307926,0.8053063618039152,0.1255447759135045,-1,0.251089551827009,0.3095532146749001,0.1619442022667829,0.3238884045335658
ZBTB5,+-++++------,0.038849577,0.8754462365541434,0.1256580912619409,-1,0.2513161825238818,0.3095532146749001,0.16201685556524267,0.32403371113048535
FBXO15,++++++----+-,0.049976675,0.12578893349122908,0.8578908635779344,1,0.25157786698245815,0.3095757047369951,0.16207773338176534,0.3241554667635307
ZNF713,----++------,0.097634683,0.9306813730299283,0.12580108479518448,-1,0.25160216959036896,0.30962586269524156,0.1620895088637024,0.3241790177274048
PPP2R5A,+++--++----+,0.001009585,0.3743380059511517,0.12580837782997353,-1,0.25161675565994707,0.30962586269524156,0.16216216216216217,0.32432432432432434
VILL,--+---++++++,0.072252985,0.12583612689593526,0.6911426505034332,1,0.2516722537918705,0.3096483580354548,0.16222302942244823,0.32444605884489647
EIF2B5,-++---++++++,0.033641305,0.12585445434167578,0.9097397475067494,1,0.25170890868335155,0.30972101133391455,0.16222302942244823,0.32444605884489647
AMN1,++++-+-++---,0.078970795,0.12590315257301848,0.9451703168596738,1,0.25180630514603697,0.3097936646323743,0.16222302942244823,0.32444605884489647
UGGT2,++--+++++-++,0.120317977,0.12592990177893834,0.8735751338636539,1,0.2518598035578767,0.3098663179308341,0.16222302942244823,0.32444605884489647
EHF,-++++-----+-,0.011007386,0.3341041440485062,0.12595016691313896,-1,0.2519003338262779,0.30991645477660734,0.1622348154606219,0.3244696309212438
FNBP1,+-+-++---+++,0.01674888,0.12600010845447884,0.5889394369273191,1,0.2520002169089577,0.3099389712292938,0.1622956774427897,0.3245913548855794
C3orf38,++---+------,0.012117534,0.5883673883255737,0.1260184297608468,-1,0.2520368595216936,0.3099891027969488,0.16230746875908167,0.32461493751816334
PCDHB9,--+-+++---++,0.016676552,0.12606098220700293,0.9510781653628324,1,0.25212196441400586,0.31001162452775355,0.16236832546313112,0.32473665092626225
SET,++++-++-+++-,0.142706425,0.12618393998905464,0.9777568624391195,1,0.2523678799781093,0.3100842778262133,0.16236832546313112,0.32473665092626225
DUSP11,+++++++++-+-,0.189983311,0.12622417773543004,0.9944035975574157,1,0.2524483554708601,0.3101569311246731,0.16236832546313112,0.32473665092626225
PSME3,+-++++++++--,0.034108551,0.12625551908036814,0.6638676994371915,1,0.2525110381607363,0.3102295844231328,0.16236832546313112,0.32473665092626225
AATF,+-++++---+++,0.022478555,0.12628741476020078,0.544648880153399,1,0.25257482952040156,0.31030223772159254,0.16236832546313112,0.32473665092626225
MALRD1,+-+--+------,0.069667075,0.9636675988215619,0.12631924094212643,-1,0.25263848188425286,0.310352342898656,0.1623801220575414,0.3247602441150828
RABL2A,+---+-+--++-,0.031197442,0.65929110287858,0.1263212372025487,-1,0.2526424744050974,0.310352342898656,0.16245277535600117,0.32490555071200233
PCNX3,------+-++++,0.036275837,0.23795844223684381,0.1263381629976385,-1,0.252676325995277,0.310352342898656,0.1625254286544609,0.3250508573089218
DPEP2,++--++-+++++,0.092466923,0.12637494432835752,0.975167161206604,1,0.25274988865671505,0.31037489102005233,0.16258626952415547,0.32517253904831095
CCNG2,-+----------,0.08697492,0.9703455070898492,0.12637864228399484,-1,0.2527572845679897,0.31042499091899745,0.16259808195292066,0.32519616390584133
HCN2,----+-+--+++,0.040831916,0.6960962933646745,0.12644512120025114,-1,0.2528902424005023,0.31042499091899745,0.1626707352513804,0.3253414705027608
UBE2Q2,++---+++++++,0.041364673,0.12645830032341618,0.9434980046875366,1,0.25291660064683236,0.31044754431851207,0.16273156556483837,0.32546313112967673
TRPV5,--++++---+++,0.081247536,0.1264858069480313,0.70367446425875,1,0.2529716138960626,0.3105201976169718,0.16273156556483837,0.32546313112967673
PDRG1,++++--+-++++,0.087838063,0.12652237564914137,0.9926345403928262,1,0.25304475129828274,0.31059285091543154,0.16273156556483837,0.32546313112967673
TAS2R46,--+-++-+--+-,0.080102529,0.8207946483256452,0.12652846935270706,-1,0.2530569387054141,0.31064293498002177,0.16274338854984016,0.3254867770996803
CEP70,+++-++++--+-,0.038321606,0.12654535698903818,0.9271480729980088,1,0.25309071397807636,0.31066550421389133,0.1628042135851798,0.3256084271703596
NIPAL4,++++++----+-,0.02918666,0.12664962239960023,0.5075713113469933,1,0.25329924479920046,0.31073815751235107,0.1628042135851798,0.3256084271703596
EIF4A1,----++++-+--,0.037866553,0.9243096686231509,0.1266812590271428,-1,0.2533625180542856,0.3107882310207047,0.16281604184829992,0.32563208369659985
NMNAT1,+++--+++-++-,0.012420881,0.12668158397610096,0.6862719026511431,1,0.25336316795220193,0.3108108108108108,0.16287686160552126,0.3257537232110425
DUSP27,+---+---++-+,0.030362347,0.7487851789515871,0.12668692842868312,-1,0.25337385685736624,0.31086087904104615,0.16288869514675966,0.3257773902935193
PCDH20,++-+-+--+---,0.015726843,0.4031453308304076,0.12671781768046106,-1,0.2534356353609221,0.31086087904104615,0.16296134844521942,0.32592269689043885
C19orf12,-+-+--++++-+,0.00683343,0.12673727764369347,0.5954319807859454,1,0.25347455528738694,0.31088346410927054,0.16302215764620415,0.3260443152924083
RABGEF1,--+-+++---+-,0.021377059,0.7492503619007651,0.12674305530532057,-1,0.25348611061064114,0.3109335270613876,0.16303400174367916,0.3260680034873583
NRXN1,-+-+----+--+,0.030829089,0.6708269642319538,0.12679006644883548,-1,0.25358013289767095,0.3109335270613876,0.16310665504213892,0.32621331008427784
MSH6,++++++----++,0.078798716,0.12689351136053745,0.48425226236988506,1,0.2537870227210749,0.3109561174077303,0.16316745368688704,0.3263349073737741
DNAH9,+-+-++++-++-,0.042633667,0.12692658272067894,0.8226975147924978,1,0.2538531654413579,0.31102877070619006,0.16316745368688704,0.3263349073737741
ZNF98,--+-+++++-++,0.019379799,0.1269459057281018,0.7885293857859503,1,0.2538918114562036,0.3111014240046498,0.16316745368688704,0.3263349073737741
CFAP43,+++-+-++--+-,0.034121136,0.12701129945074813,0.799576471976899,1,0.25402259890149625,0.3111740773031096,0.16316745368688704,0.3263349073737741
ZNF827,------+--+-+,0.050807086,0.6490512288323801,0.12704510671638447,-1,0.25409021343276894,0.3112241191427534,0.16317930834059866,0.3263586166811973
ZNF367,-+++-+----+-,0.002865121,0.4495826198357899,0.12708452443159565,-1,0.2541690488631913,0.3112241191427534,0.16325196163905842,0.32650392327811684
WASF3,++--+------+,0.082405526,0.9333347571251194,0.12723164388241465,-1,0.2544632877648293,0.3112241191427534,0.16332461493751815,0.3266492298750363
IGFN1,------++-++-,0.063102002,0.6679545369349754,0.12724945962126807,-1,0.25449891924253615,0.3112241191427534,0.16339726823597792,0.32679453647195583
NCOA1,----++++--+-,0.033368178,0.9511283261544778,0.12727616891607746,-1,0.2545523378321549,0.3112241191427534,0.16346992153443765,0.3269398430688753
CCM2L,++-----+++++,0.048045974,0.1272797060309027,0.8841951523240188,1,0.2545594120618054,0.3112467306015693,0.16353069378859425,0.3270613875771885
EEF1A2,------++++-+,0.028744677,0.3409428622470781,0.12728773642228586,-1,0.2545754728445717,0.3112967671630948,0.16354257483289741,0.32708514966579483
LIPT1,++--++++-++-,0.021976731,0.12729187051095098,0.8249416541475779,1,0.25458374102190195,0.31131938390002906,0.1636033418089357,0.3272066836178714
SPRY1,++---++-----,0.00679569,0.7576361947090251,0.12730054165135476,-1,0.25460108330270953,0.31136941518343625,0.16361522813135718,0.32723045626271435
TMEM109,+-+++-+-++++,0.124353734,0.12732917741541516,0.8962111099546621,1,0.2546583548308303,0.3113920371984888,0.16367598982927714,0.3273519796585543
RHCG,-+----++++++,0.019026442,0.12736083352615185,0.5667993317213132,1,0.2547216670523037,0.3114646904969486,0.16367598982927714,0.3273519796585543
CCDC170,++++++++-++-,0.076092864,0.1273947993326495,0.8898936825104999,1,0.254789598665299,0.3115373437954083,0.16367598982927714,0.3273519796585543
FECH,-+++++---+++,0.104799446,0.12740671209960389,0.9020995599978914,1,0.25481342419920777,0.31160999709386805,0.16367598982927714,0.3273519796585543
SLC39A9,++++-+------,0.014882614,0.21798740597271962,0.12742553967614834,-1,0.25485107935229667,0.31166000726480203,0.1636878814298169,0.3273757628596338
CGAS,+++-++++---+,0.046172855,0.12745835036934747,0.8771795840662218,1,0.25491670073869493,0.3116826503923278,0.1637486378496186,0.3274972756992372
HS3ST5,-++-+----+++,0.033140764,0.12746383829961577,0.8565583745112564,1,0.25492767659923155,0.3117553036907876,0.1637486378496186,0.3274972756992372
SCAMP3,+-+++--++++-,0.16410367,0.127493894643268,0.9149180438134021,1,0.254987789286536,0.3118279569892473,0.1637486378496186,0.3274972756992372
ARPC4,-+-+---+++--,0.015777406,0.1274941986847299,0.6786106436207866,1,0.2549883973694598,0.31190061028770705,0.1637486378496186,0.3274972756992372
ADAM8,+++-++++++-+,0.097125667,0.1275245311593642,0.9944280638853105,1,0.2550490623187284,0.31197326358616684,0.1637486378496186,0.3274972756992372
SOX6,+++-+-+----+,0.068401631,0.8990877018660549,0.12755008759898756,-1,0.2551001751979751,0.31202324736650927,0.16376053472827667,0.32752106945655335
MGME1,+++-++----++,0.034434504,0.12755505223474403,0.901340100285173,1,0.25511010446948806,0.3120459168846266,0.16382128586996003,0.32764257173992006
PTRH2,++++-++--+--,0.041913557,0.12767108138058472,0.884803182611854,1,0.25534216276116944,0.3121185701830863,0.16382128586996003,0.32764257173992006
NPNT,+-+--++---+-,0.075442291,0.916236426048852,0.1277168975242841,-1,0.2554337950485682,0.31216854340719213,0.1638331880267364,0.3276663760534728
NOL10,------++--+-,0.125133706,0.9362512238737111,0.12787266216181434,-1,0.2557453243236287,0.31216854340719213,0.16390584132519617,0.32781168265039234
BTN3A3,++++++++-+-+,0.053471551,0.12789838040053636,0.9649378450627807,1,0.2557967608010727,0.31219122348154604,0.16396658191064292,0.32793316382128584
MPZL1,-++-+-------,0.010029519,0.936380052799471,0.1279831245598566,-1,0.2559662491197132,0.3122411914275336,0.1639784946236559,0.3279569892473118
UAP1,-+-+-----+--,0.04770161,0.975025045722622,0.12807566349137228,-1,0.25615132698274456,0.3122411914275336,0.16405114792211567,0.32810229584423134
