gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZNF45,-++-----,0.093739502,0.1308279071645561,0.8640221112188722,1,0.2616558143291122
CD209,+-++++++,0.172023178,0.679208981810143,0.363561860046029,-1,0.727123720092058
CDNF,++++-+-+,0.028285819,0.0337093244668326,0.989070535877575,1,0.0674186489336652
PILRA,--+-++++,0.026016893,0.9998252280045656,0.001594866326154048,-1,0.003189732652308096
PKP1,------++,0.076571864,0.7258184063525681,0.17160710505440765,-1,0.3432142101088153
CPLX1,-----+++,0.004922504,0.990947573231434,0.002197390897035974,-1,0.004394781794071948
KLHL7,+++++-++,0.058171393,0.06694735581844753,0.9701274372926825,1,0.13389471163689506
CCDC18,+++-+---,0.0221505,0.07678377501141342,0.6050872427693266,1,0.15356755002282685
CCDC6,-----+--,0.148635724,0.8426097598647917,0.22656260986176535,-1,0.4531252197235307
PURA,-------+,0.04507876,0.21961842861609274,0.8105390456782959,1,0.4392368572321855
CDC42EP1,++++---+,0.051574042,0.013458852255229395,0.9949877810736589,1,0.02691770451045879
PCDH12,+-++++++,0.082672287,0.6987413340990758,0.2582990707125866,-1,0.5165981414251732
ZCWPW1,+++-++-+,0.043807977,0.7598735616449604,0.15259106341933856,-1,0.3051821268386771
KCMF1,++---+++,0.009914701,0.8761518112996135,0.08475295542140189,-1,0.16950591084280378
ZNF441,++++++++,0.12389172,0.3232724267281947,0.7098047409575883,1,0.6465448534563893
CCT5,++++--++,0.030703316,0.023939716614699433,0.9932522010053648,1,0.04787943322939887
RP11-285F16.1,++++----,0.0487012,0.001260642716856899,0.9999628323516829,1,0.002521285433713798
HBA2,----++++,0.008167366,0.9999286317719444,4.7091940247682827e-4,-1,9.418388049536565e-4
RP11-181B18.1,++++-+--,0.025535805,5.140904705284058e-4,0.9995670386666172,1,0.0010281809410568115
SNORD115-44,+----+--,0.024957109,0.8201042687620985,0.026072755929448854,-1,0.05214551185889771
TTYH3,----++++,0.048927854,0.9991802160622316,0.0038492496905102734,-1,0.007698499381020547
ZNF425,++++++++,0.211587039,0.43707688243295495,0.6647539767716342,1,0.8741537648659099
UBE2E2,--++-+++,0.003279687,0.7276818924102131,0.021376573967812278,-1,0.042753147935624555
RUSC1-AS1,++--++-+,0.068067647,0.6291777622135238,0.25870322925225586,-1,0.5174064585045117
AC105393.2,-+-++-+-,0.001543614,0.01961921046951677,0.6131454161068577,1,0.03923842093903354
RP11-32B5.1,+-+-----,0.051506926,0.04939346117412626,0.970549372996451,1,0.09878692234825252
NSD3,++-+----,0.022673628,0.09533286156174035,0.901221149514142,1,0.1906657231234807
U7,-+------,0.08436249,0.21626412288348798,0.611436756993542,1,0.43252824576697596
TUBB2A,+-++-+++,0.021499775,0.7614422064106064,0.1641350352522023,-1,0.3282700705044046
ADCY5,----+--+,0.192321475,0.8537377654002124,0.20246463136653692,-1,0.40492926273307384
ZNF398,----+---,0.107285525,0.3940689502620646,0.5918395462209493,1,0.7881379005241292
CXorf56,-++-++++,0.12622463,0.8834730408990817,0.11978240643491575,-1,0.2395648128698315
METRNL,--+--+++,0.006383439,0.9396867136274417,0.04088371838607354,-1,0.08176743677214708
HLA-DMA,+++-++++,0.069686595,0.5425299519908368,0.4231149700057216,-1,0.8462299400114432
EDRF1-DT,++++++--,0.137581212,0.020449095915990808,0.965277691774682,1,0.040898191831981616
ZFPM1,----++++,0.019678065,0.9996607203696752,0.002993758076774744,-1,0.005987516153549488
GLCE,-++-----,0.082568406,0.023454275020974042,0.9851321211890537,1,0.046908550041948084
SLC25A14,++++--+-,0.012014559,0.028766743781164412,0.9877487433797483,1,0.057533487562328824
SCAF1,----+-++,0.006851406,0.9996234934057432,3.3967003756850075e-4,-1,6.793400751370015e-4
RN7SK,+++--+++,0.062174522,0.6323784137799651,0.34800855976835393,-1,0.6960171195367079
CTTNBP2,+-+-----,0.040096248,0.31258074275651954,0.4929780777252968,1,0.6251614855130391
C12orf66,+++++---,0.061808779,0.013338951711356713,0.994624577684852,1,0.026677903422713426
ZNF124,-+--++++,0.047373152,0.9923146612102103,0.026862852134108793,-1,0.053725704268217586
SAFB,+---+--+,0.0058269,0.8960432445676448,0.05479324453920719,-1,0.10958648907841438
MAPK4,--+-++--,0.07829718,0.7826945424327161,0.15944860277043973,-1,0.31889720554087947
HBB,----++++,0.017127125,0.9999934558951964,1.0270090338262866e-4,-1,2.0540180676525732e-4
AC012506.3,+-++++++,0.031718076,0.20455367947883174,0.6503328740597306,1,0.4091073589576635
PSIP1,+-+++++-,0.043411872,0.1754760314094466,0.7246083850356043,1,0.3509520628188932
MDK,+++-++++,0.140798049,0.6264851736685102,0.22266048908136973,-1,0.44532097816273947
RPL7P18,----+-+-,0.111190217,0.6459392779921715,0.17637170862459312,-1,0.35274341724918623
ZNF496,----++++,0.014967419,0.998895567732493,0.005254705292498709,-1,0.010509410584997419
RP11-64B16.2,--+-+--+,0.094649414,0.2745675747771511,0.48614523965763284,1,0.5491351495543022
PPP2R1A,-+---+++,0.036279824,0.9011835421646068,0.06045029440390771,-1,0.12090058880781542
NCKAP1L,++++++++,0.088754149,0.6057356317165226,0.4481450211376299,-1,0.8962900422752598
CNRIP1,++-+-+++,0.079871448,0.5395067126393729,0.39232478481606886,-1,0.7846495696321377
RP5-1024N4.4,--+-+---,0.129224412,0.8142622330074808,0.21479648356434675,-1,0.4295929671286935
METTL27,-+---++-,0.010064884,0.9588072923263911,0.007381439814045107,-1,0.014762879628090215
TOM1L1,++--++++,0.040297288,0.9592618727993836,0.039500155222899055,-1,0.07900031044579811
TTYH2,++++---+,0.035766191,0.004434551488922796,0.9995931779257091,1,0.008869102977845591
ISCA2,++++---+,0.080875324,0.00812548495128,0.999081693305719,1,0.01625096990256
KMT5B,--+-+---,0.08332943,0.5521951378250223,0.381856460588953,-1,0.763712921177906
LINC01268,++++++++,0.045464808,0.2381662142601223,0.8044821625319646,1,0.4763324285202446
MEF2C-AS2,++-+-+++,0.009377644,0.7955249749587029,0.04607347786804837,-1,0.09214695573609674
CACNA1D,----+++-,0.037147419,0.9909948098089867,0.022215788731048867,-1,0.044431577462097735
FGF14-AS2,+++++-++,0.078390813,0.10593531988378721,0.9434729925955402,1,0.21187063976757442
PUS7L,++--+---,0.007519553,0.07789044024658796,0.8312146083354839,1,0.15578088049317593
HINT3,++++--++,0.008523953,0.018001165196371148,0.9913999104366409,1,0.036002330392742296
USP31,-+++----,0.061125274,0.046365246913830815,0.9893641085628587,1,0.09273049382766163
ABLIM2,----++++,0.030992217,0.9999996594626079,1.0649435905723798e-4,-1,2.1298871811447595e-4
UMPS,+++-++--,0.048926819,0.19832851960421133,0.5083433695665851,1,0.39665703920842266
ZNF528,+++-----,0.030378568,0.06674192507447071,0.9434240814607585,1,0.13348385014894143
RP11-399O19.9,-+---+--,0.079924778,0.6590540312838106,0.1870836178129948,-1,0.3741672356259896
ELP2,+++-+---,0.058690773,0.008675143034184091,0.9536485330368787,1,0.017350286068368182
RP11-324I22.4,+---+---,0.102089798,0.28209395137462984,0.5401013670559879,1,0.5641879027492597
EIF4BP6,-++-++-+,0.0191749,0.3052967201311958,0.516844417186746,1,0.6105934402623916
HS6ST3,-+-++++-,0.115743268,0.4594160929672752,0.34136689791638075,-1,0.6827337958327615
SELL,-+++++-+,0.054753938,0.6340881438083347,0.28394254786936707,-1,0.5678850957387341
RP11-10K16.1,+-+-----,0.079358414,0.051405689427731,0.9643875671421636,1,0.102811378855462
RP11-641C17.3,--+-+---,0.068318922,0.05249282032121294,0.8174395329343025,1,0.10498564064242588
EFR3B,+---+++-,0.025620951,0.994117622109455,0.004000933086720573,-1,0.008001866173441147
RPL26P19,-+-+++++,0.062172612,0.4405928893667128,0.43297603115629657,-1,0.8659520623125931
ZNF806,++++----,0.029842855,0.0020547887752005133,0.9997525229781103,1,0.0041095775504010265
RELN,++-+++--,0.009939806,0.16116689521444139,0.3159835260205041,1,0.32233379042888277
RP11-38L15.3,+--+++++,0.066156802,0.9633301508638803,0.051727341060584506,-1,0.10345468212116901
PIK3AP1,+++++-++,0.107145503,0.1570302620656863,0.8963075942314603,1,0.3140605241313726
NIPAL3,++++---+,0.054896439,0.0029261626749335565,0.9954568087205611,1,0.005852325349867113
LINC01359,----++--,0.025845188,0.2527700397366275,0.674476446545851,1,0.505540079473255
TMEM184C,-+++----,0.070189498,0.04788806003772439,0.8679511716898267,1,0.09577612007544878
RPL12P38,+-++-+++,0.058599263,0.494497243911876,0.16524056319868427,-1,0.33048112639736854
SPPL2B,+-+-++++,0.108910392,0.7954626976813379,0.15248495660079348,-1,0.30496991320158695
RALGAPA2,+-+-+---,0.020559701,0.49863785015812767,0.31192639527070437,-1,0.6238527905414087
TXNDC9,++++-+++,0.054902625,0.14507448794918604,0.8675956784538545,1,0.2901489758983721
RP11-498B4.5,++---++-,0.008738607,0.5707502412748868,0.2288400766806004,-1,0.4576801533612008
FAM98B,-----+--,0.053127574,0.8696849059044471,0.17887083169165358,-1,0.35774166338330715
AP2A2,----++++,0.020506943,0.9995448013732303,0.0016194077995204852,-1,0.0032388155990409704
RP11-21B21.4,-++-++-+,0.01561083,0.9501998584118294,0.03444379796327129,-1,0.06888759592654257
STAG3L3,----+++-,0.018510378,0.9961099959156599,0.013793390931541834,-1,0.027586781863083668
AEN,++++++++,0.110592889,0.35749623316707296,0.7156108929887111,1,0.7149924663341459
HRH3,++---+++,0.012126836,0.9019407964921389,0.0556492610440612,-1,0.1112985220881224
MRPL54,--+--++-,0.009409937,0.9441088071839733,0.01765880172831171,-1,0.03531760345662342
SNX5,+++--+--,0.028243216,0.033680419349233215,0.9027434606720455,1,0.06736083869846643
DERL3,-+++-+++,0.166108013,0.5532673651513359,0.32287369336729416,-1,0.6457473867345883
RP11-589M4.1,++++-+--,0.001990737,3.634185705604016e-4,0.999094694492695,1,7.268371411208032e-4
SUN1,--+-+---,0.019205705,0.6947428029709057,0.261487768175393,-1,0.522975536350786
RBP7,++++---+,0.083195165,0.0066114282680677676,0.9993817745182892,1,0.013222856536135535
CALM1,++-+++++,0.105797477,0.8832309427274186,0.1604973566016475,-1,0.320994713203295
NLGN4X,--+-----,0.166048597,0.21279989251992648,0.8554691476231928,1,0.42559978503985296
RP11-441O15.3,-++-----,0.070536972,0.13446275590076445,0.8904950927338473,1,0.2689255118015289
COMMD7,-----+++,0.018431621,0.9970634590669297,0.004722601529844572,-1,0.009445203059689143
STAG3L5P,----++++,0.014286875,0.9999966156850371,6.887430375543898e-5,-1,1.3774860751087796e-4
DARS2,++++++--,0.069574121,0.013106479894532678,0.979795082768013,1,0.026212959789065356
EDIL3,++++---+,0.036641735,0.00342879465789519,0.9996856184723728,1,0.00685758931579038
RRN3P1,----+---,0.067615462,0.9497837999106505,0.11367407185744394,-1,0.22734814371488787
COMTD1,++-+-+++,0.09050303,0.5005970779907755,0.4287052170179942,-1,0.8574104340359884
RP11-192H23.5,++-+-+-+,0.021977069,0.31480114518679203,0.47255531420834956,1,0.6296022903735841
LINC01921,+-+-+---,0.067248086,0.3022545701959778,0.47051967280138723,1,0.6045091403919556
CCDC120,----+-+-,0.052414229,0.9740637600093656,0.033170014618346344,-1,0.06634002923669269
DYNC2LI1,+++-+++-,0.093873026,0.33797432143232725,0.5778508599751253,1,0.6759486428646545
CIC,----+-++,0.019681288,0.9990240714589339,0.0030451439667417033,-1,0.006090287933483407
MRVI1,+-+-----,0.06107312,0.1740449997684657,0.7644237178140467,1,0.3480899995369314
CHTF8,+---++++,0.004077348,0.9895324395914016,0.0043860466679144046,-1,0.008772093335828809
GIHCG,+++-++-+,0.058010116,0.24120988505078503,0.7562262082682142,1,0.48241977010157006
SLC26A6,+++-++++,0.057277306,0.41369461346294445,0.5696040285484361,1,0.8273892269258889
PQLC2,++++-+++,0.019923541,0.6844264808577231,0.26745827368847785,-1,0.5349165473769557
CIZ1,----++++,0.008462235,0.9998532952458513,3.220264962621267e-4,-1,6.440529925242534e-4
VASH2,---+----,0.090902005,0.21320305774125725,0.7496869141104429,1,0.4264061154825145
ADAM11,-+-+-+++,0.085594718,0.7560576863837659,0.16906217753266817,-1,0.33812435506533634
ZNF414,+-+++-++,0.02677109,0.8698122613348428,0.06130497470506024,-1,0.12260994941012048
PIGB,+--++---,0.015058326,0.04402286424731441,0.9137311555159456,1,0.08804572849462881
ZFP2,++++++++,0.191693365,0.6571811419917342,0.4177676501593951,-1,0.8355353003187902
MEP1B,-++-++--,0.037784955,0.07865872501425009,0.4084420283093789,1,0.15731745002850017
CANT1,--++-+--,0.098770257,0.23338311222289893,0.734597437717363,1,0.46676622444579785
HRASLS,++-+++++,0.057750657,0.7617682656827452,0.17195288668823608,-1,0.34390577337647216
HS3ST4,------++,0.063745257,0.6503203319797994,0.17728069186825146,-1,0.3545613837365029
E2F6,--+---+-,0.058294025,0.3272744725080451,0.3102838510751499,-1,0.6205677021502998
PTPN13,+++++---,0.014314017,7.728014558013509e-4,0.9987088300725895,1,0.0015456029116027018
PPFIA1,--+-+---,0.085421362,0.29410614725079304,0.5541781116205772,1,0.5882122945015861
MEOX2,++++--++,0.00901468,0.0822222721047071,0.9078820967524163,1,0.1644445442094142
NTRK3,----+++-,0.026638228,0.9752301968859766,0.038006287461102635,-1,0.07601257492220527
CHTF18,-+--++++,0.040435497,0.9988719571095404,0.010580599727121163,-1,0.021161199454242326
PPFIA3,----++++,0.007262301,0.9995615999290564,0.0015711210248836982,-1,0.0031422420497673963
CAB39L,++-+++++,0.092904616,0.5585816922161789,0.42733750260384046,-1,0.8546750052076809
RP11-166B2.3,+-+-+---,0.021821848,0.18873857249904746,0.6945337781169274,1,0.3774771449980949
SVBP,---+-+++,0.003013417,0.9839638274662655,0.006934045911847588,-1,0.013868091823695175
AP000221.1,+-+-+-+-,0.011723143,0.2139702601291029,0.28142662956946934,1,0.4279405202582058
RP11-549L6.2,++++----,0.010052895,0.014391666890759646,0.9958768183666191,1,0.02878333378151929
MEF2C,++-++++-,0.082265069,0.3891990749698737,0.4907502712707693,1,0.7783981499397474
CRHR1,-+--++++,0.078570686,0.9988912986031196,0.012205925498861559,-1,0.024411850997723118
RP11-220I1.1,+++++++-,0.024004934,0.16712742579073622,0.8557202346352852,1,0.33425485158147245
SLC13A5,+---+---,0.079465513,0.6676867058242647,0.34599855243514965,-1,0.6919971048702993
AC073343.1,----++++,0.027719962,0.9999908750617514,8.278462688902332e-4,-1,0.0016556925377804665
ARHGEF2,++++++++,0.153444633,0.683556975593571,0.3612198940073128,-1,0.7224397880146256
RN7SKP56,+++++---,0.006885813,0.0014921100694070967,0.9984011645053164,1,0.0029842201388141933
FAN1,++++-+--,0.017140704,0.04305937871837702,0.9854267792090762,1,0.08611875743675404
CTR9,+-++----,0.066168073,0.017673846975176155,0.9955046496712834,1,0.03534769395035231
ENO2,+-++++++,0.105943657,0.9022600527470288,0.13938430281170422,-1,0.27876860562340844
EIF2A,-+-+++++,0.022426092,0.8257756973607053,0.15217218130231286,-1,0.3043443626046257
RP11-805I24.1,+++-++++,0.041932709,0.33656882021532336,0.2538573580828706,-1,0.5077147161657412
RPEP3,+-+-++-+,0.001833722,0.1582604611816287,0.1430225108975063,-1,0.2860450217950126
CNTN3,+---+-+-,0.022816188,0.8765537539743078,0.04289105455019494,-1,0.08578210910038989
ZNF678,++++----,0.019254656,0.0036884734362430905,0.9979239014031345,1,0.007376946872486181
RN7SL128P,+--+++++,0.021684335,0.9981702467769127,0.0015849172762072196,-1,0.003169834552414439
CXADR,-+-+----,0.044786531,0.015326711955219738,0.9817310313700002,1,0.030653423910439476
STKLD1,++++++--,0.128766461,0.29818884628397,0.6119531505679681,1,0.59637769256794
AP3S1,++-++++-,0.056838286,0.8634694110430718,0.15303882986266912,-1,0.30607765972533824
ACSL3,++-+----,0.003556242,0.0022785138756445476,0.9990434731654577,1,0.004557027751289095
EP400,----+--+,0.04849558,0.9654824156001804,0.055770401663157894,-1,0.11154080332631579
SCAMP3,+-++-+++,0.168002714,0.41431083139243,0.45650342881208383,1,0.82862166278486
ATF4,-+++-+++,0.055164908,0.4901377169458769,0.36994042147348194,-1,0.7398808429469639
AC010528.1,---+-+-+,0.017343836,0.1982005571461148,0.5162349131955635,1,0.3964011142922296
NAALADL2,+++-----,0.00914314,0.013595583568110314,0.9903568362289429,1,0.027191167136220627
MBIP,+-+----+,0.001161141,0.046421123592255344,0.8978153633423894,1,0.09284224718451069
RP1-74M1.3,--------,0.063193773,0.7738768199265047,0.2859804790694477,-1,0.5719609581388954
CD59,++++----,0.033538949,0.008773361095758483,0.9994801308246859,1,0.017546722191516966
MYADM,-------+,0.036600505,0.7314140413947099,0.2829132504606337,-1,0.5658265009212674
TTN,+++-----,0.036062492,0.08247777890257393,0.8003675357540181,1,0.16495555780514787
KIAA0232,++-+----,0.061297882,0.0061876693552887696,0.9972040974637688,1,0.012375338710577539
KCNIP3,-----+++,0.00229084,0.9999230588912762,6.127398746134718e-5,-1,1.2254797492269436e-4
TACC2,----++-+,0.024054482,0.9880660632608562,0.01939855258606599,-1,0.03879710517213198
SLC6A12,+-+-++++,0.10158635,0.9783161558013552,0.05460692385302504,-1,0.10921384770605008
PLCG2,++++++++,0.144682296,0.8575260186859064,0.22319076192929818,-1,0.44638152385859636
LANCL1,-+++-+--,0.014596258,0.005318571486269549,0.9778751279305851,1,0.010637142972539098
ANAPC10P1,+-------,0.031559343,0.11344207422378899,0.8356596375206138,1,0.22688414844757798
RP3-418C23.2,--+-+---,0.013963603,0.48132408160022633,0.06896818369995762,-1,0.13793636739991524
HHIPL1,+---++++,0.019495225,0.9859546664042796,0.01753154750813859,-1,0.03506309501627718
RP11-44N22.3,++++-++-,0.036397096,0.12247125995844342,0.6508414416242597,1,0.24494251991688684
INPP4B,-+--++--,0.040038563,0.07638038134642931,0.4724740190380143,1,0.15276076269285863
RP11-355B11.2,+-+--+-+,0.029780211,0.37206467337069643,0.21599322891369976,-1,0.43198645782739953
ATF2,++-+-++-,0.011846113,0.11428398967747834,0.7954406747364463,1,0.22856797935495668
SET,+++++-++,0.142706425,0.15856722820498495,0.9183992728307002,1,0.3171344564099699
TYMP,++++++++,0.186401322,0.5249333454536599,0.5425486663510422,1,1.0498666909073198
EVI2B,++++--++,0.103688729,0.12504092484294915,0.8853981447226114,1,0.2500818496858983
INSYN2,--+--+-+,0.073810509,0.3942834236040781,0.46466449997836384,1,0.7885668472081562
AFG1L,+++--+--,0.006896379,0.006600047313595151,0.7232647605209419,1,0.013200094627190302
HSD17B3,+++++--+,0.055650215,0.02142263560311702,0.9783947859192375,1,0.04284527120623404
MFF,++++-++-,0.07502255,0.017201871616442783,0.976353485479438,1,0.034403743232885566
CARM1,----++++,0.043471049,0.9999934845628977,2.851243754431415e-4,-1,5.70248750886283e-4
UACA,+++++--+,0.058875245,0.10947216066678214,0.8424476669311652,1,0.21894432133356428
CYP24A1,+++-++++,0.086998845,0.5785060644115648,0.45285578803742155,-1,0.9057115760748431
LINC00601,+-++----,0.029099698,0.010357445112586289,0.9904920577807883,1,0.020714890225172578
SYPL2,----+++-,0.015169987,0.9564953680363132,0.028791074585863708,-1,0.057582149171727416
TYW3,++++----,0.024828851,0.012470530436640379,0.998485073193665,1,0.024941060873280758
HAVCR2,+++++-++,0.062100829,0.19285177017166616,0.8115631924581992,1,0.3857035403433323
KCNJ10,+++-----,0.078403974,0.030570454540473812,0.9952811069441562,1,0.061140909080947624
SHANK2,----+++-,0.045658354,0.9974554635272779,0.014927613566889266,-1,0.02985522713377853
FABP5,+-+-++++,0.073046676,0.7362804249576507,0.17230190869245215,-1,0.3446038173849043
CTD-2540M10.1,----+---,0.100854449,0.8598670326344273,0.13559456318541893,-1,0.27118912637083786
UBE2V1P2,---++---,0.065772884,0.8361179757410153,0.1443484791475961,-1,0.2886969582951922
RPSAP35,++-++-+-,0.07686023,0.17158812408532326,0.6104066605816811,1,0.3431762481706465
LINGO1,----++++,0.020573512,0.9998889841227949,6.245845396572405e-4,-1,0.001249169079314481
CHN1,++-+-+++,0.116109708,0.32670735767904663,0.6690263761594375,1,0.6534147153580933
NUDT7,-++--+++,0.049062225,0.6824878188167683,0.18942299199915777,-1,0.37884598399831554
RP11-736K20.6,++++-+--,0.05222121,0.033483881593465485,0.8842580262650032,1,0.06696776318693097
FBXO36,++++----,0.016651466,3.0985263608196916e-4,0.9999837809976747,1,6.197052721639383e-4
VLDLR-AS1,+++-++-+,0.017694434,0.77502018694137,0.20606253544427258,-1,0.41212507088854516
DDIT4,--++----,0.095383423,0.03193087248762119,0.992857427091611,1,0.06386174497524238
ANKS1A,----++++,0.021398713,0.9999264991022958,0.001472012627175895,-1,0.00294402525435179
IGFL2,--+-+---,0.043749887,0.6403683472752475,0.28108647190361985,-1,0.5621729438072397
RBM8A,+-+++-++,0.058528879,0.22809462017958407,0.4881574046354872,1,0.45618924035916814
LINC00938,++++----,0.028214016,2.3200643525237967e-4,0.9999818315062129,1,4.6401287050475934e-4
FAM110B,++++++++,0.160201566,0.8726548739143929,0.21154047685353627,-1,0.42308095370707255
SLC25A39,-++--+++,0.101905654,0.8230358417795395,0.054664024900560305,-1,0.10932804980112061
MAN2B2,+--+-+++,0.054497083,0.8294891123363839,0.1161647801925753,-1,0.2323295603851506
RP11-214K3.19,-+------,0.02310174,0.19600436779449276,0.6763049563871788,1,0.3920087355889855
RP11-562L8.1,++-++-++,0.049162736,0.41655583889679054,0.3579768217210085,-1,0.715953643442017
AEBP2,-+--+---,0.139995084,0.5930808174153159,0.3792870824741178,-1,0.7585741649482356
HNRNPA1P5,+-+-+---,0.047995224,0.5274969631100845,0.35002938954024604,-1,0.7000587790804921
KARS,+++-++++,0.085484193,0.7666212780770943,0.20491675217748392,-1,0.40983350435496785
EP300,----++-+,0.09219387,0.9790170563059268,0.04151390868497214,-1,0.08302781736994427
BCAP29,++-+----,0.001821038,0.0018335878443364022,0.9967447217478792,1,0.0036671756886728045
RPL7P29,--+-+-+-,0.03433269,0.5149925745956029,0.21683923882181272,-1,0.43367847764362544
SERAC1,++++----,0.065103739,0.005345158138563195,0.9998168998781605,1,0.01069031627712639
TNPO2,----++++,0.009662226,0.9997282350047338,0.001419663781166393,-1,0.002839327562332786
LITAF,++++---+,0.053152307,0.0020121975468121766,0.9986679535213947,1,0.004024395093624353
DPF1,----++++,0.002639982,0.99995847732259,1.1295669127123118e-4,-1,2.2591338254246236e-4
RP11-299L17.1,---+----,0.033780404,0.14971545477635134,0.8962852841890983,1,0.2994309095527027
NECAB1,-+-+--+-,0.013365659,0.08206931362024986,0.8751524036263967,1,0.1641386272404997
ZNF283,+++-----,0.036470466,0.011870527170283324,0.9914477438255946,1,0.02374105434056665
LRSAM1,+---++++,0.009191949,0.99647645658494155,0.006673096030916911,-1,0.013346192061833823
TFEB,++++---+,0.093585347,0.007081238369135156,0.9892790566152108,1,0.014162476738270311
TMEM248,-+++----,0.010515664,9.848597170750318e-4,0.9952045414949177,1,0.0019697194341500635
SNRNP48,+++-+---,0.045559656,0.012201062377752326,0.9463319032100386,1,0.024402124755504653
ERAL1,+-++-+++,0.063330842,0.7336199310431333,0.20877758289422454,-1,0.4175551657884491
HELZ2,--+-+++-,0.068095796,0.9341062133903977,0.023893601788535144,-1,0.04778720357707029
MGST2,+++-++++,0.068746771,0.9064124553989547,0.1448720517017802,-1,0.2897441034035604
DNASE1L2,++-++-++,0.133750138,0.5577487805757653,0.3289844270828601,-1,0.6579688541657202
UBAC1,-++-++++,0.045912667,0.6819102203476961,0.14501979848021868,-1,0.29003959696043735
TXLNG,+---+---,0.066574419,0.3095336045698133,0.6598670507207398,1,0.6190672091396267
BDH1,----++++,0.020159303,0.9995693887908301,0.003491966900815065,-1,0.00698393380163013
ARHGAP5,+++-----,0.050107038,0.042629838223254495,0.9891507935484489,1,0.08525967644650899
PARP3,-++-++++,0.086516819,0.9837880458376809,0.047703593617996004,-1,0.09540718723599201
PRKAG1,++++++++,0.118690603,0.5226216148405728,0.5423327673619264,1,1.0452432296811456
AC010733.5,+-+-++--,0.008730112,0.4392594284351734,0.23181788176969334,-1,0.4636357635393867
RP11-10C24.1,++-----+,0.063929095,0.26219704745568834,0.654999670445758,1,0.5243940949113767
LINC00271,++++----,0.016753005,0.004367064222353367,0.9993989013615857,1,0.008734128444706734
IRAK2,+++-++++,0.016072908,0.909976572289529,0.13521370256832782,-1,0.27042740513665564
MET,-++++-+-,0.009989727,0.029797483277599564,0.9712833470963331,1,0.05959496655519913
KIAA1217,-----+++,0.013726781,0.9946338910028569,0.008201651573340185,-1,0.01640330314668037
RORB-AS1,+-----++,3.66866e-4,0.7235717531979808,0.00226382561612735,-1,0.0045276512322547
LINC00326,++++--+-,0.003776105,7.931460704906113e-5,0.9997603614431096,1,1.5862921409812226e-4
TRIM33,----+---,0.045354591,0.18262777973472857,0.8353228068075029,1,0.36525555946945715
MIR3685,-+--+-++,0.008397797,0.35024115591574523,0.12082296822428992,-1,0.24164593644857985
FAM161A,++-+++-+,0.082511691,0.21011648954499867,0.5697142930761069,1,0.42023297908999735
CLEC16A,----+--+,0.038955235,0.9947202136002059,0.017278701137624763,-1,0.034557402275249526
FUCA2,+++-----,0.019928841,0.01524847365273847,0.995039163424464,1,0.03049694730547694
GLYCTK,+-+-++++,0.100360749,0.9883648493292082,0.010983487116287707,-1,0.021966974232575414
RP11-301M17.1,+-+++++-,0.018288672,0.5074085022947691,0.22842999904404623,-1,0.45685999808809247
NR3C2,-++++---,0.022974273,0.01927551470358722,0.965221046614985,1,0.03855102940717444
CDIP1,--+-++++,0.007231683,0.9481631198755961,0.0487197834544197,-1,0.0974395669088394
RAD18,--+-----,0.083710305,0.19054614671786602,0.8670828289640011,1,0.38109229343573203
RYR3,+-------,0.101689058,0.2739190125582836,0.6699670790936704,1,0.5478380251165672
SCOC-AS1,+--++---,0.019332606,0.001338628933849448,0.9653840862681609,1,0.002677257867698896
SNORA74B,--+-+++-,0.006596398,0.530044336113258,0.0588032205001099,-1,0.1176064410002198
FAM45BP,-+++---+,0.001342575,0.032857298660630044,0.9636206949319419,1,0.06571459732126009
TPI1P1,+++++-++,0.094008984,0.6847138986332753,0.32849294876696605,-1,0.6569858975339321
NUDT3,-----++-,0.087067556,0.8219497945424068,0.22250476456053528,-1,0.44500952912107056
FEZ2,++-++---,0.020091418,0.04216299054291523,0.969494903874328,1,0.08432598108583046
RP1-60N8.1,-+-+-+--,0.047470424,0.2045696472102137,0.7064044997947487,1,0.4091392944204274
CYP2D7,-+--++++,0.063869427,0.9645124789986723,0.027592491068788937,-1,0.05518498213757787
LINC02495,++++++++,0.205074212,0.557285323959785,0.5486083962570277,-1,1.0972167925140555
CASK,--+-++--,0.039537202,0.19606393874908448,0.7283586703420482,1,0.39212787749816896
TGFBR3L,--+-++++,0.006822222,0.9967007697285745,0.007015831166484863,-1,0.014031662332969727
RP4-740C4.7,-+----+-,0.027276778,0.71793730183335,0.18759894818181608,-1,0.37519789636363216
KSR1,--+-----,0.103731038,0.8377691703380047,0.20161581860337144,-1,0.4032316372067429
SSTR3,++++++++,0.179360752,0.2755334362272505,0.8225371281497704,1,0.551066872454501
SLC9A6,++++----,0.017431294,0.0027557311176185607,0.9995864868057387,1,0.005511462235237121
MSTO2P,+-+-++--,0.004112543,0.19476173901961474,0.5372032233344304,1,0.3895234780392295
UBALD2,-------+,0.05908289,0.8678001409673921,0.18850773315509792,-1,0.37701546631019583
PLA2G4C,+++++--+,0.066001636,0.10138028414675715,0.9071488567357406,1,0.2027605682935143
