gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ASB1,+---++++,0.095609266,0.966449508650092,0.09110239277532914,-1,0.18220478555065828,0.8501271340355975,0.23363603341808936,0.4672720668361787
RAP1GAP2,-----+++,0.027471826,0.9788314044436749,0.013656914506630887,-1,0.027313829013261775,0.8732292045041773,0.109698510715583,0.219397021431166
RIOK3,++++----,0.069959349,0.0015028272773650714,0.9999393063702661,1,0.003005654554730143,0.032473665092626225,0.9869960043588812,0.06494733018525245
SLC6A11,+++-----,0.100466413,0.11639488697168097,0.931779106516514,1,0.23278977394336195,0.2532509989102797,0.7803850345078097,0.5065019978205594
NLRC5,+++++-++,0.130934877,0.3304018356091024,0.7713454467030316,1,0.6608036712182048,0.4144569560479477,0.6476571013439884,0.8289139120958954
ZNF667,+++++---,0.020080786,0.018292270074228737,0.979734524400952,1,0.036584540148457474,0.11093352706138758,0.8586269524155467,0.22186705412277516
DCC,-----+--,0.088550193,0.6154740749194912,0.5191492141136238,-1,1.0382984282272476,0.5836541954231748,0.5096258626952416,1
SPOPL,-+++----,0.061918357,0.019287373924398166,0.9983659487922654,1,0.03857474784879633,0.11354885579367963,0.9444969124591355,0.22709771158735925
FIZ1,+---++++,0.02468318,0.995864999158945,0.009178584880595642,-1,0.018357169761191283,0.9322920450417727,0.0928441699963676,0.1856883399927352
PHLPP1,-+++----,0.098054069,0.1099006059706993,0.9810254907923049,1,0.2198012119413986,0.2462767889575009,0.862913185615692,0.4925535779150018
PRXL2A,++++-+++,0.049889039,0.19567148048154892,0.9297380813438068,1,0.39134296096309784,0.32444605884489647,0.7781329458772248,0.6488921176897929
DCLK1,---+---+,0.116134532,0.7142602750008566,0.3624477458565685,-1,0.724895491713137,0.6406102433708681,0.4244823828550672,0.8489647657101344
MPPED1,-----+++,0.017749675,0.9838965796848964,0.01678970417297,-1,0.03357940834594,0.8865964402470032,0.11848892117689792,0.23697784235379585
NAA20,-++-+-++,0.025006007,0.9279472923178775,0.10151465584841045,-1,0.2030293116968209,0.8010897203051217,0.24409734834725755,0.4881946966945151
MTREX,+++++---,0.017179612,0.002427089640334517,0.9986400527495484,1,0.004854179280669034,0.04090083545223393,0.9473301852524518,0.08180167090446785
SOX2,+-+-----,0.203051664,0.12904015813429065,0.9522444355896466,1,0.2580803162685813,0.2666182346531057,0.8071195059934617,0.5332364693062114
GNPNAT1,++---+++,0.122674661,0.5958336230105896,0.4462828416738848,-1,0.8925656833477696,0.5712313839447875,0.4694515074464221,0.9389030148928442
PCNT,+---+--+,0.096599581,0.914919308789571,0.165669571060955,-1,0.33133914212191,0.7869233563385398,0.2980748274609517,0.5961496549219034
ZNF43,++++-+--,0.060119548,0.021582824183265768,0.9966779043997332,1,0.043165648366531535,0.11885216127860516,0.9261896113330912,0.23770432255721033
RBMXL1,+++-----,0.101327173,0.08792754018865827,0.9223418479683523,1,0.17585508037731654,0.22390119869233563,0.7697057755176171,0.44780239738467126
HAUS3,+++-+---,0.060926705,0.08594680121366617,0.9102926378335807,1,0.17189360242733234,0.2219397021431166,0.7573556120595714,0.4438794042862332
CREB3L4,++++++--,0.07207167,0.1348516633209024,0.937570439246051,1,0.2697033266418048,0.2723574282600799,0.788594260806393,0.5447148565201598
PRTG,-++-++-+,0.136710351,0.5933300178654772,0.23807646789939657,-1,0.47615293579879314,0.5694878314565928,0.3503814021067926,0.7007628042135852
NCAN,--------,0.168346,0.7689310381785648,0.43648456743048797,-1,0.8729691348609759,0.6751180530330548,0.4650199782055939,0.9300399564111878
ARFIP1,++++----,0.019784401,0.015800729878401962,0.99660664018092,1,0.031601459756803923,0.10243370868143843,0.9258990192517254,0.20486741736287686
PSEN1,++++----,0.049470937,0.004624324020704761,0.9998814308330671,1,0.009248648041409522,0.0565928078459862,0.9824918270977115,0.1131856156919724
CIAO2B,-+---+++,0.139232003,0.9264983582291423,0.1417664530739017,-1,0.2835329061478034,0.799346167816927,0.27831456592807846,0.5566291318561569
IL12A,++++----,0.002824544,0.004915672826308208,0.9991369120561201,1,0.009831345652616416,0.05891754449691246,0.9569197239375227,0.11783508899382492
IL17RC,----+++-,0.049321392,0.9930669751909463,0.03619355789975817,-1,0.07238711579951634,0.9161641845259717,0.16091536505630222,0.32183073011260444
ENGASE,+-+-++++,0.304926529,0.8198485448812728,0.3470451041123979,-1,0.6940902082247958,0.7115147112241191,0.41583726843443514,0.8316745368688703
LRRFIP2,+-+-+---,0.166293781,0.3893846882774478,0.45406702764673756,1,0.7787693765548956,0.45266981474754814,0.47431892480929894,0.9053396294950963
NTN1,-++-++-+,0.04192472,0.8796935163045,0.042855123836270846,-1,0.08571024767254169,0.7539411551035234,0.1721758082092263,0.3443516164184526
CMTM5,++++---+,0.046496107,0.008961546118036824,0.9979680646359734,1,0.01792309223607365,0.07925899019251725,0.9407192154013803,0.1585179803850345
NSF,++++-+++,0.082100155,0.15187782629157803,0.9430017011990747,1,0.30375565258315607,0.2888485288775881,0.7962223029422448,0.5776970577551762
BAZ2A,--+-+--+,0.050142556,0.8566290018753184,0.09846967404654287,-1,0.19693934809308575,0.7352706138757719,0.24162731565564838,0.48325463131129676
ULK4,----++--,0.015035817,0.9815084031780413,0.03307340455187873,-1,0.06614680910375746,0.8802760624772975,0.1548855793679622,0.3097711587359244
C1D,--++----,0.112623015,0.18332365555888225,0.798758597778829,1,0.3666473111177645,0.31456592807845984,0.6664729386124228,0.6291318561569197
RAB6B,++-+++++,0.164203324,0.7245405178522015,0.4096826177094047,-1,0.8193652354188093,0.6467853250998911,0.4493280058118416,0.8986560116236832
GLTP,-+++----,0.074985203,0.011045964192259483,0.999025337654768,1,0.022091928384518966,0.08645114420632037,0.9540138031238649,0.17290228841264074
PIK3IP1,++++----,0.039753537,0.0013417541063993226,0.9999914265385028,1,0.0026835082127986453,0.030802760624772975,0.9954958227388304,0.06160552124954595
GLDC,----+-+-,0.049710276,0.9324614719902637,0.03509082014145501,-1,0.07018164028291002,0.8058118416273157,0.15895386850708318,0.31790773701416636
PARVG,++++++++,0.218181128,0.5625279463761342,0.6501647809880786,1,1.1250558927522685,0.5523428986560116,0.5773338176534689,1
COPS5,+++++++-,0.024260821,0.2517138970338516,0.8512598072414364,1,0.5034277940677032,0.3646930621140574,0.7042499091899745,0.7293861242281148
ERICH6,+++++-+-,0.06699525,0.15800557566321655,0.9044316685092201,1,0.3160111513264331,0.29480566654558665,0.7519070105339629,0.5896113330911733
SFXN1,-++-----,0.127553527,0.1082431457374708,0.9683464746694039,1,0.2164862914749416,0.24453323646930622,0.8352342898656011,0.48906647293861244
CBLB,+-+-+---,0.098097221,0.21085164377926713,0.7934729135029179,1,0.42170328755853426,0.3355612059571377,0.6626225935343262,0.6711224119142754
MYO19,-++-++++,0.048256302,0.6324031579883664,0.22757079585656204,-1,0.45514159171312407,0.5929531420268798,0.34289865601162367,0.6857973120232473
DGKI,-+-++++-,0.059361507,0.5428498717174819,0.4725042204167675,-1,0.945008440833535,0.5410098074827461,0.4841264075553941,0.9682528151107882
ACTA2,++--++++,0.095090546,0.96594529747189,0.11559988704212813,-1,0.23119977408425627,0.848892117689793,0.2563748637849619,0.5127497275699238
ZIC4,-++-++-+,0.015294045,0.34971990196980296,0.12233148083999955,-1,0.2446629616799991,0.4262985833636033,0.2621867054122775,0.524373410824555
CNPY3,+-+-+-++,0.081083184,0.779543257712986,0.2881269717857464,-1,0.5762539435714928,0.6822375590265165,0.3831456592807846,0.7662913185615692
NIM1K,+++++-++,0.14616591,0.255346028822325,0.9151659266255652,1,0.51069205764465,0.36745368688703234,0.7630948056665456,0.7349073737740647
SH3BP1,--+-+-++,0.003706746,0.9394014763143449,0.02651133237402315,-1,0.0530226647480463,0.8124228114783872,0.141155103523429,0.282310207046858
GGPS1,+++-++++,0.083065258,0.8452338253875045,0.29167007478313667,-1,0.5833401495662733,0.7275699237195786,0.38547039593171084,0.7709407918634217
NCK1,+-+++---,0.100610724,0.08887861716380563,0.9685544297964345,1,0.17775723432761126,0.22499091899745732,0.8357428260079913,0.44998183799491465
HTR2A,++-+--+-,0.046408391,0.12381516431192685,0.8515344916180762,1,0.2476303286238537,0.2611696331274973,0.7046857973120233,0.5223392662549946
VWA8,-+--++-+,0.018684072,0.892886301901566,0.01232640072661799,-1,0.02465280145323598,0.7661460225208863,0.1046131492916818,0.2092262985833636
KHDRBS2,----+++-,0.028515203,0.997902620124021,0.002169237033585306,-1,0.004338474067170612,0.9474754812931347,0.052451870686523794,0.10490374137304759
ZNF534,-+--++++,0.059066381,0.9940940636520161,0.029191396861763752,-1,0.058382793723527504,0.92124954594987285,0.14733018525245187,0.29466037050490373
PDLIM5,+++-----,0.061913773,0.020756915408268378,0.9964948221897278,1,0.041513830816536756,0.11747184889211769,0.9252451870686523,0.23494369778423538
PTGER4,-+--+-++,0.038808925,0.9657469785491147,0.02517317026430801,-1,0.05034634052861602,0.8483109335270614,0.13824918270977116,0.2764983654195423
THSD7A,+--++++-,0.008441058,0.6957350061272888,0.17579520093185527,-1,0.35159040186371054,0.6301489284417,0.30628405375953505,0.6125681075190701
ING1,++--+-+-,0.040597671,0.2697754375082315,0.5065622520505697,1,0.539550875016463,0.3772611696331275,0.5033054849255357,0.754522339266255
CMAS,++++-+++,0.213851638,0.4201412462885707,0.7659024602099532,1,0.8402824925771414,0.471558300036324,0.6451144206320377,0.943116600072648
SNRNP200,----+--+,0.052537157,0.93464264187203006,0.12171765517541665,-1,0.2434353103508333,0.8076280421358518,0.2616781692698874,0.5233563385397748
FAM20A,-----+++,0.019227816,0.989167761337001,0.0038315531466789963,-1,0.007663106293357993,0.9025790047221213,0.06538321830730112,0.13076643661460224
ZNF675,++-+----,0.010878935,0.0034885134017936595,0.9984568166616381,1,0.006977026803587319,0.049400653832183075,0.9455139847439157,0.09880130766436615
RASD2,----++-+,0.065892868,0.994368532637794,0.050456687405713026,-1,0.10091337481142605,0.923065746458409,0.1839447875045405,0.367889575009081
ICOSLG,++++---+,0.074080531,0.01491457572766835,0.9925341550823088,1,0.0298291514553367,0.09901925172539049,0.9016345804576825,0.19803850345078097
CELSR2,----++++,0.078312742,0.9996738917918732,0.009413492611220676,-1,0.01882698522244135,0.9731202324736651,0.0937885942608064,0.1875771885216128
VIP,----++++,0.050456209,0.9989377651200858,0.015114054044571171,-1,0.030228108089142343,0.9577915001816201,0.11420268797675263,0.22840537595350527
ZC3H4,--+-+-++,0.005417945,0.9805318233723234,0.0069396921012990125,-1,0.013879384202598025,0.8776607337450054,0.08325463131129676,0.16650926262259352
MAP3K19,+++++---,0.096792347,0.08993639291755208,0.9588738005987943,1,0.17987278583510416,0.2262259353432619,0.8183073011260443,0.4524518706865238
BEST3,--+-----,0.016523519,0.1375295094992808,0.9273861765335953,1,0.2750590189985616,0.2750454050127134,0.7747911369415184,0.5500908100254268
EDC4,----++++,0.040031666,0.998843627726447,0.008261930392652939,-1,0.016523860785305877,0.9567744278968399,0.08833999273519796,0.17667998547039593
MMRN1,++++--+-,0.030504614,0.04962154960952861,0.9884776548274061,1,0.09924309921905722,0.17166727206683619,0.8836905194333454,0.34333454413367237
CREB1,++-+----,0.070045407,0.1267454879372586,0.9702785534354527,1,0.2534909758745172,0.2637123138394479,0.8389393389030149,0.5274246276788958
ZNF287,++++-+--,0.046774791,0.1109889305519058,0.9730818038878483,1,0.2219778611038116,0.24758445332364692,0.8443152924082818,0.49516890664729385
NELFA,+-+-++++,0.143716857,0.8978585408090539,0.20665862669950222,-1,0.41331725339900444,0.7704322557210316,0.32793316382128584,0.6558663276425717
CAMK2D,++-+-++-,0.152408188,0.17346063677290902,0.9203652847349247,1,0.34692127354581803,0.30722847802397385,0.7680348710497639,0.6144569560479477
DDX31,+-+-----,0.131031829,0.09617394065176707,0.9609245450819364,1,0.19234788130353414,0.23174718488921178,0.8216491100617508,0.46349436977842356
ANKRD12,++-+----,0.071344987,0.02763212709066827,0.987103158572729,1,0.05526425418133654,0.13250998910279696,0.8791863421721758,0.2650199782055939
TBK1,++++----,0.054334339,0.0033128907486693463,0.9998925947659972,1,0.006625781497338693,0.04809298946603705,0.9835088993824919,0.0961859789320741
CNTN4,++-+--+-,0.084873105,0.3710107761120763,0.5858479823440582,1,0.7420215522241526,0.43981111514711224,0.544424264438794,0.8796222302942245
CFDP1,+---++++,0.111051727,0.9965832924291566,0.009578106786410861,-1,0.019156213572821722,0.9370141663639666,0.09466037050490374,0.18932074100980747
HIF1AN,----+-+-,0.138030587,0.7850591682556434,0.33111040805433173,-1,0.6622208161086635,0.6854340719215402,0.4071195059934617,0.8142390119869234
ADAMTS13,----++++,0.016131566,0.9995932866088227,5.64694679695533e-4,-1,0.001129389359391066,0.9701416636396658,0.02949509625862695,0.0589901925172539
ABCA1,+++-----,0.036365291,0.09414581962508763,0.9467534484409025,1,0.18829163925017525,0.22949509625862696,0.8,0.4589901925172539
KMT5A,+---+-+-,0.021436524,0.8927975606822036,0.05774299036702252,-1,0.11548598073404504,0.765928078459862,0.1950599346167817,0.3901198692335634
AKT3,++--++++,0.227337328,0.9115217507781229,0.21111854955558584,-1,0.4222370991111717,0.7837994914638576,0.33076643661460225,0.6615328732292045
C6orf47,+++++-++,0.175964045,0.4710425130191073,0.7032736670632639,1,0.9420850260382146,0.5012713403559753,0.6067562658917545,1
C7orf25,+++-+---,0.048398103,0.05415771262701904,0.9721488749637425,1,0.10831542525403808,0.1795132582637123,0.84220849981838,0.3590265165274246
HECTD1,++++----,0.02240383,0.020562556451142844,0.9985255037582911,1,0.04112511290228569,0.11710860879041046,0.9462404649473302,0.23421721758082092
HLX,-+-+-+++,0.127912938,0.7944622639276839,0.26115467965319106,-1,0.5223093593063821,0.691609153650563,0.36672720668361786,0.7334544133672357
TPMT,++-++-++,0.110044487,0.48679746757688996,0.5750263543692545,1,0.9735949351537799,0.5085361423901199,0.5382491827097712,1
VMAC,+-+-+--+,0.060510496,0.6390204962795369,0.2168596894381474,-1,0.4337193788762948,0.5966581910642935,0.3350526698147476,0.6701053396294951
GBP4,++++++-+,0.167148203,0.2431392759825977,0.8922198214005626,1,0.4862785519651954,0.35779150018162004,0.7404286233200146,0.7155830003632401
TKT,-++--+++,0.120987956,0.80158038566818,0.2915370203282279,-1,0.5830740406564558,0.6967671630948057,0.38539774791136944,0.7707954958227389
VASN,-+++++++,0.098983412,0.7659529127414666,0.3889166423598046,-1,0.7778332847196092,0.6727206683617871,0.43886669088267344,0.8777333817653469
PIGM,---+----,0.126588036,0.12088739992410456,0.9426390259746527,1,0.24177479984820913,0.2586269524155467,0.7956411187795133,0.5172539048310933
TMEM109,+-+++-++,0.133846065,0.7432578216150407,0.22199184967341154,-1,0.4439836993468231,0.6585543043952052,0.3384671267707955,0.676934253541591
PRPF6,--+-++++,0.085850137000000007,0.9989737673384842,0.017358410767571244,-1,0.03471682153514249,0.9582273883036687,0.12095895386850708,0.24191790773701416
METTL2B,+++++++-,0.069236603,0.551092904558448,0.5643618791784797,1,1.102185809116896,0.545877224845623,0.531856156919724,1
RALA,+++----+,0.004449598,0.04596367696648724,0.9535340297821486,1,0.09192735393297448,0.16621867054122774,0.8093715946240465,0.3324373410824555
MAP3K8,+++-+---,0.086916993,0.1263453892157172,0.8332075515192228,1,0.2526907784314344,0.2632037776970578,0.6901561932437341,0.5264075553941155
LSS,++++---+,0.081904825,0.10001590512208246,0.9725596111635791,1,0.20003181024416491,0.23588812204867418,0.8432982201235016,0.47177624409734836
C12orf29,++-++++-,0.04028411,0.24316495904666932,0.7299511026600922,1,0.48632991809333864,0.3578641482019615,0.622666182346531,0.715728296403923
MGAT4A,-+++----,0.00545836,0.004898231872829549,0.9963188615308505,1,0.009796463745659099,0.05869960043588812,0.9234289865601162,0.11739920087177624
CDC42,++++-+++,0.129744166,0.43514779533569303,0.68539718670408,1,0.8702955906713861,0.4804213585179804,0.597384671267708,0.9608427170359608
ARL5A,+++++---,0.026596886,0.01971152427286886,0.9751847169254212,1,0.03942304854573772,0.1147838721394842,0.8487468216491101,0.2295677442789684
ANTXR2,--+-++-+,0.01454836,0.9519245795363867,0.04269949946561589,-1,0.08539899893123178,0.8276062477297493,0.17181256810751908,0.34362513621503815
TRABD2A,-----++-,0.062223825,0.9923532196947233,0.02675608273384718,-1,0.05351216546769436,0.9134762077733382,0.14144569560479478,0.28289139120958956
MTERF4,+-+----+,0.007687375,0.0212438906076384,0.859551518087264,1,0.0424877812152768,0.1181256810751907,0.7121685434071922,0.2362513621503814
SLF2,++++----,0.051773651,0.0019214759944964645,0.9998358946787864,1,0.003842951988992929,0.03712313839447875,0.9793679622230295,0.0742462767889575
RNMT,+++++-+-,0.06591397,0.0991022180496558,0.977671291540164,1,0.1982044360993116,0.23494369778423538,0.8533236469306211,0.46988739556847076
ZNF143,+-+--+--,0.144753459,0.17937224842259802,0.9064059046181492,1,0.35874449684519605,0.31136941518343625,0.7535052669814748,0.6227388303668725
AKAP2,-+--+--+,0.017183278,0.8524427529254732,0.1382239288151793,-1,0.2764478576303586,0.7327279331638212,0.27569923719578643,0.5513984743915729
GALK1,+++-+-++,0.086585453,0.6183709156655954,0.4378128341023561,-1,0.8756256682047122,0.5854703959317109,0.4656738103886669,0.9313476207773338
C17orf67,--+-+-++,0.022939138,0.8687306370244308,0.044873986836980226,-1,0.08974797367396045,0.7442063203777697,0.17595350526698147,0.35190701053396295
PABPN1,+-+-+++-,0.059609514,0.9912017108225976,0.005417060064216629,-1,0.010834120128433258,0.9086814384308027,0.07373774064656738,0.14747548129313476
HAUS6,++++----,0.017299994,7.254832744004037e-4,0.9999513056775209,1,0.0014509665488008075,0.021067925899019253,0.9882310207046858,0.042135851798038505
DSCAML1,----+--+,0.098614842,0.7935324456461705,0.18027032325676,-1,0.36054064651352,0.6908826734471486,0.30962586269524156,0.6192517253904831
SUCNR1,+++++-+-,0.101698086,0.21477784921029375,0.9229537331834777,1,0.4295556984205875,0.3389030148928442,0.7705775517617145,0.6778060297856884
DDHD2,++++++++,0.234218332,0.4415023117882515,0.7910202963184001,1,0.883004623576503,0.4844169996367599,0.6615328732292045,0.9688339992735198
AMFR,-+++++-+,0.109835828,0.2064102545982926,0.9012437159569089,1,0.4128205091965852,0.3328005811841627,0.7493643298220124,0.6656011623683254
MARK4,----+-++,0.017085231,0.9986155669053555,0.004723595787381583,-1,0.009447191574763166,0.9541590991645478,0.07032328369051943,0.14064656738103887
TRAPPC13,++++----,0.036541754,0.03695614736571268,0.9956066536869571,1,0.07391229473142535,0.15096258626952416,0.918488921176898,0.3019251725390483
APOD,+-++++-+,0.050167332,0.5675395844300594,0.49625829907157476,-1,0.9925165981431495,0.5549582273883037,0.49785688339992734,0.9957137667998547
EIF1B,-++-++++,0.11361482,0.737115930673872,0.21587306891248687,-1,0.43174613782497373,0.6544133672357428,0.334471485652016,0.668942971304032
ACKR1,-------+,0.075068377,0.884317681644405,0.11184339165485042,-1,0.22368678330970085,0.7580094442426444,0.2527424627678896,0.5054849255357792
DIS3,+++++---,0.006293786,0.013609356367005943,0.9892166036847878,1,0.027218712734011885,0.09451507446422085,0.8865237922266618,0.1890301489284417
RAP2B,++-++-+-,0.074348212,0.08265917841929846,0.9394458675820194,1,0.1653183568385969,0.2175081729022884,0.7917907737014166,0.4350163458045768
SH3GL2,---+-+++,0.10274156,0.8442637266341247,0.2175900274887172,-1,0.4351800549774344,0.7269160915365056,0.3354885579367962,0.6709771158735924
SETMAR,+++--+++,0.089741222,0.3535590232246061,0.7477098813399428,1,0.7071180464492122,0.42884126407555395,0.6336360334180894,0.8576825281511079
CBR4,++++----,0.013703076,0.0017727032067764111,0.9998629292125204,1,0.0035454064135528223,0.034871049763893935,0.9814747548129313,0.06974209952778787
MRPS30,-+++----,0.017387951,0.013001782826710129,0.9954454791368441,1,0.026003565653420258,0.09255357791500182,0.9174718488921176,0.18510715583000364
PIBF1,-++-+---,0.015271656,0.12850811668574036,0.8209584918489284,1,0.2570162333714807,0.26589175444969126,0.681511078823102,0.5317835088993825
ERBB3,++++---+,0.056664787,0.006060859081351695,0.9977520673374881,1,0.01212171816270339,0.06436614602252089,0.9379585906284054,0.12873229204504177
CNNM2,--------,0.164711462,0.43678223290064155,0.7918945954511323,1,0.8735644658012831,0.4815837268434435,0.6620414093715946,0.963167453686887
CRBN,+++++---,0.039241427,0.026348388095948253,0.9968236449981148,1,0.052696776191896506,0.12982201235016347,0.9280058118416273,0.25964402470032694
NCAM1,+--+----,0.146089576,0.4830151491336877,0.6676416147503499,1,0.9660302982673754,0.5070105339629495,0.5869960043588812,1
CSNK1G3,++++++-+,0.122416052,0.32615120065578257,0.8246933299489757,1,0.6523024013115651,0.4114783872139484,0.6839811115147112,0.8229567744278968
GNAI1,++++----,0.053613255,0.043446856687422694,0.9955251478815255,1,0.08689371337484539,0.16178714130039956,0.9179077370141664,0.3235742826007991
ZNF586,----++++,0.094992328,0.9938708744039153,0.029431252506724268,-1,0.058862505013448536,0.9202324736650926,0.1476934253541591,0.2953868507083182
TRIM35,-+++++-+,0.048903878,0.1299322929892733,0.9117115826902369,1,0.2598645859785466,0.26763530693788595,0.7589538685070831,0.5352706138757719
SUSD5,+++++-+-,0.083896079,0.10671251657088555,0.9719001698351942,1,0.2134250331417711,0.24300762804213585,0.8419179077370141,0.4860152560842717
CEP250,----+-++,0.058425062,0.9614349094094808,0.07984688018000026,-1,0.15969376036000052,0.8421358517980385,0.22150381402106792,0.44300762804213584
COL26A1,-+--++++,0.029549017,0.9958178971451813,0.03280605384418223,-1,0.06561210768836447,0.9318561569197239,0.15372321104249909,0.30744642208499817
TCTEX1D2,+---++-+,0.077400855,0.8741101535958375,0.21980564650667195,-1,0.4396112930133439,0.7487831456592808,0.33715946240464945,0.6743189248092989
SORBS3,----++++,0.043405061,0.9982468849618399,0.013291551036868831,-1,0.026583102073737663,0.9505993461678169,0.10839084634943698,0.21678169269887396
ZNF501,--+-+---,0.064347101,0.28559294606087016,0.8108541289009883,1,0.5711858921217403,0.3877224845622957,0.6741736287686161,0.7754449691245914
HVCN1,++++++-+,0.064953068,0.05748988689716257,0.9514445513524041,1,0.11497977379432514,0.18423537958590627,0.8060297856883399,0.36847075917181255
UNC13C,----++++,0.044390298,0.999883433926203,0.0023790195063249204,-1,0.004758039012649841,0.9831456592807846,0.054558663276425716,0.10911732655285143
AMDHD2,++----++,0.018792157,0.6757764162270075,0.28285313753705554,-1,0.5657062750741111,0.6183799491463857,0.3795132582637123,0.7590265165274246
COPS3,-+++-++-,0.022485952,0.2302340084340156,0.8196780639412043,1,0.4604680168680312,0.34972756992371956,0.6807119505993462,0.6994551398474391
NOP56,+-++++++,0.140645222,0.8117834694402226,0.35957596481667314,-1,0.7191519296333463,0.7047584453323646,0.4226661823465311,0.8453323646930622
RSRC2,+-++----,0.007074637,0.0027544275724685936,0.9944590291836208,1,0.005508855144937187,0.043661460225208865,0.9112241191427534,0.08732292045041773
BRD1,----+-++,0.052866523,0.9933898130667469,0.04466840427602456,-1,0.08933680855204912,0.9181256810751907,0.1755176171449328,0.3510352342898656
RCL1,-+++++-+,0.152453354,0.6485992919796297,0.3311134141826641,-1,0.6622268283653282,0.601961496549219,0.4071921540138031,0.8143843080276062
SLC40A1,++++++-+,0.10154992,0.21618264780735963,0.8514283957270778,1,0.43236529561471926,0.33984743915728294,0.7044678532509989,0.6796948783145659
ZSWIM9,+---++-+,0.007938628,0.949088905972096,0.0783003980002375,-1,0.156600796000475,0.8243370868143843,0.21976026153287323,0.43952052306574646
SP3,++++----,0.03966246,0.01503025279132859,0.9925643410443045,1,0.03006050558265718,0.09930984380675627,0.9020704685797312,0.19861968761351254
VAC14,----++++,0.067228697,0.9988480643685476,0.01953517880026549,-1,0.03907035760053098,0.9568470759171812,0.12640755539411552,0.25281511078823105
CALML4,+++-+++-,0.185894204,0.49441923389194514,0.6601461403708445,1,0.9888384677838903,0.5133309117326553,0.5826371231383944,1
RBX1,+++-++-+,0.083046358,0.2569213905230316,0.7903480020454161,1,0.5138427810460632,0.36839811115147114,0.6610243370868144,0.7367962223029423
ZNF704,---+----,0.22091625,0.1901927521378211,0.9288674396626672,1,0.3803855042756422,0.32008717762440975,0.7768979295314202,0.6401743552488195
SLC35F6,--+-----,0.143347836,0.5267637341173281,0.6190583187228781,1,1.0535274682346563,0.5324373410824556,0.5620050853614239,1
AMY2B,+++-++--,0.135184741,0.38926970798061494,0.5841101014435034,1,0.7785394159612299,0.4525971667272067,0.5428260079912822,0.9051943334544134
KRIT1,+++++--+,0.025168614,0.053057210074827915,0.9406440158126286,1,0.10611442014965583,0.17740646567381038,0.7936069742099527,0.35481293134762076
NDUFAF5,+++++-+-,0.167687554,0.1948661412775532,0.9549577449188641,1,0.3897322825551064,0.32371957864148204,0.8124228114783872,0.6474391572829641
SRRT,--+---++,0.010601211,0.9511299346668193,0.0772463098743148,-1,0.1544926197486296,0.8263712313839447,0.21852524518706865,0.4370504903741373
JPH3,----++++,0.029836805,0.9937944646993595,0.04368267789631141,-1,0.08736535579262282,0.919796585543044,0.17399200871776244,0.3479840174355249
BCKDHB,++++++--,0.153671483,0.06477417459987986,0.9854560451316213,1,0.12954834919975972,0.1930257900472212,0.8745368688703233,0.3860515800944424
WHAMM,+---+--+,0.091828816,0.906282682552968,0.12333093511773963,-1,0.24666187023547925,0.7782055938975663,0.262913185615692,0.525826371231384
NDUFS4,-+-+++++,0.195821167,0.8742503059211548,0.29139960042723384,-1,0.5827992008544677,0.7489284416999636,0.3852524518706865,0.770504903741373
DIP2A,--+-+---,0.129492051,0.5778095889717644,0.4790263829594263,-1,0.9580527659188526,0.5598256447511806,0.4875408645114421,0.9750817290228841
RELL2,-++-++++,0.158683343,0.8303886396150958,0.2167040390898484,-1,0.4334080781796968,0.7186342172175808,0.33490737377406465,0.6698147475481293
BRI3BP,-+-+--+-,0.10870345,0.1290024300405707,0.952308772905442,1,0.2580048600811414,0.26654558663276423,0.8072648020341445,0.5330911732655285
CERKL,+-+-++-+,0.022546978,0.819466416850512,0.17003285113936897,-1,0.34006570227873795,0.7112241191427534,0.3017798764983654,0.6035597529967308
SLC24A5,-+-+-+--,0.00266406,0.608367547264353,0.11844274889335869,-1,0.23688549778671739,0.5787867780602979,0.25869960043588813,0.5173992008717763
ANKEF1,++++-+-+,0.108158586,0.16514003844690517,0.9193382465979835,1,0.33028007689381034,0.30069015619324374,0.7671630948056666,0.6013803123864875
XPC,+++++--+,0.122154208,0.44113883295359446,0.7033646103095034,1,0.8822776659071889,0.484271703596077,0.6069742099527787,0.968543407192154
GBA2,-++--+++,0.131963899,0.8378415631976804,0.23303110651436984,-1,0.4660622130287397,0.7224845622956775,0.3462404649473302,0.6924809298946604
NLGN1,-+++----,0.083736764,0.0655555752474024,0.9881250250926453,1,0.1311111504948048,0.19462404649473303,0.8827460951689067,0.38924809298946605
GPS2,+-+-+++-,0.043265905,0.9203034764311805,0.03455444714439354,-1,0.06910889428878708,0.7923719578641482,0.15822738830366873,0.31645477660733745
RAB1A,++++-+++,0.106779841,0.15451286911253237,0.9607624263471959,1,0.30902573822506474,0.2911006175081729,0.8213585179803851,0.5822012350163458
ADCYAP1,-+-++++-,0.008058435,0.8755868264256311,0.05802506680582468,-1,0.11605013361164936,0.7503814021067926,0.1954231747184889,0.3908463494369778
LMBR1,-+-++---,0.011019891,0.03622062561244869,0.9756996473913573,1,0.07244125122489738,0.14987286596440247,0.8501997820559389,0.29974573192880494
