gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZC3H6,+-++,0.147576501,0.47440221426691487,0.45248378385291144,-1,0.9049675677058229
RP11-214K3.23,+-+-,0.132794388,0.45911104131215597,0.3758559045940119,-1,0.7517118091880238
CA14,+++-,0.031435068,0.035822116565237316,0.9519985478427101,1,0.07164423313047463
PHF7,+-++,0.046748537,0.9483152424776337,0.07431857790642336,-1,0.14863715581284673
RP11-538P18.1,++-+,0.189110595,0.2395019526906882,0.7116910611500805,1,0.4790039053813764
CHCHD7,-+++,0.081370632,0.3652959189237323,0.5425947984538824,1,0.7305918378474646
RP11-303E16.3,+---,0.130612182,0.15807204308962564,0.8613424585770916,1,0.31614408617925127
PPCDC,++++,0.144096994,0.4164165782937442,0.5712808208751083,1,0.8328331565874884
RP4-633I8.4,+++-,0.092645068,0.1931474563937601,0.6895496674862036,1,0.3862949127875202
WASH5P,++-+,0.080124409,0.25926857532029934,0.6789481725722315,1,0.5185371506405987
CCT3,-+--,0.07269443,0.13279462285182228,0.7875770314804202,1,0.26558924570364456
PDCD11,+-+-,0.073650681,0.6322248932506972,0.12359715185838684,-1,0.24719430371677367
RP11-16E23.3,+-+-,0.110727965,0.28877752254383565,0.37155343042535566,1,0.5775550450876713
TMEM38A,+-++,0.016181821,0.9876657103227988,0.005319189288974601,-1,0.010638378577949203
FMN1,---+,0.09530176,0.8334169797401917,0.055936119110837304,-1,0.11187223822167461
NCKAP1L,++-+,0.066679789,0.14645790447029583,0.8753143491812971,1,0.29291580894059166
CLINT1,-+--,0.075230377,0.3131308760442391,0.39365608466629826,1,0.6262617520884782
SYCP2,+-++,0.122349663,0.975640467542516,0.04952113839209155,-1,0.0990422767841831
RHCG,--++,0.019026442,0.9918998948531702,0.011124901598851569,-1,0.022249803197703137
UBE2E1,++--,0.092084168,0.01974992756057784,0.9960071885529893,1,0.03949985512115568
PLAUR,--++,0.034292357,0.9793019162645931,0.04711995597071922,-1,0.09423991194143844
KRT8P48,+-++,0.231161676,0.6841070161547931,0.2573102898168197,-1,0.5146205796336394
NMD3,-+++,0.060478155,0.3269092473693171,0.4996022960793174,1,0.6538184947386342
OVCH1,-++-,0.074786789,0.29157055087180506,0.6085254349318041,1,0.5831411017436101
MSTO2P,++++,0.057450718,0.7795333104220987,0.2113867106931037,-1,0.4227734213862074
RP3-326L13.3,-+++,0.113433049,0.817766009612726,0.13664628697276127,-1,0.27329257394552253
MED11,+++-,0.03406295,0.08723905073195592,0.8688153167323895,1,0.17447810146391185
TCERG1,+-++,0.156604717,0.4720260037792081,0.4473031960372415,-1,0.894606392074483
AP5M1,-+--,0.15500663,0.04867094676160505,0.9426471932986455,1,0.0973418935232101
TRMT1L,++--,0.068414952,0.014502101478214992,0.998317122934366,1,0.029004202956429984
STC2,++--,0.110990015,0.02056338416759375,0.9976113691315074,1,0.0411267683351875
SEC61B,-++-,0.081588879,0.11022080700829018,0.47054999346091214,1,0.22044161401658036
ITGAM,++-+,0.044768881,0.1361340558583621,0.8557885912841281,1,0.2722681117167242
RP11-423G4.7,-++-,0.023666623,0.7880863359004566,0.09611494323824087,-1,0.19222988647648173
BZW1P2,+++-,0.013496823,0.0804355698427153,0.5790095997490807,1,0.1608711396854306
GNB3,--++,0.120962624,0.9869907502395534,0.04667718227588472,-1,0.09335436455176944
DOHH,+--+,0.125213312,0.47721691935923227,0.28932929914910827,-1,0.5786585982982165
STAG3L2,--++,0.075740708,0.990961312848631,0.030482791550446992,-1,0.060965583100893984
ZSCAN32,++++,0.199453717,0.5059382056542586,0.5000694816642846,-1,1.000138963328569
CTB-131B5.2,--+-,0.099191193,0.9134133222600106,0.1355570962234553,-1,0.2711141924469106
RN7SL118P,--+-,0.191447939,0.83944514895889355,0.21255481955964006,-1,0.4251096391192801
RP11-802E16.3,++--,0.023350019,0.02198117299342411,0.9796323365870591,1,0.04396234598684822
TNFSF18,+++-,0.042541817,0.0918072052067189,0.8377193558185604,1,0.1836144104134378
ZNF649,++++,0.20043466,0.3302799422479491,0.7034338829654696,1,0.6605598844958982
INCENP,---+,0.055674248,0.8327709540494147,0.1512022901399219,-1,0.3024045802798438
NUDT10,---+,0.047913761,0.7982282944200991,0.11753497532803686,-1,0.23506995065607372
EEF1DP4,++++,0.246180524,0.6202368211784796,0.4246590714837324,-1,0.8493181429674648
RAB11B,+-++,0.221171225,0.778278554481432,0.16046321130720767,-1,0.32092642261441534
RP11-111G23.1,--++,0.056014565,0.9763682294353062,0.04356492982322081,-1,0.08712985964644163
SNHG15,-++-,0.048626236,0.08638005259170807,0.3109012647380281,1,0.17276010518341614
MXRA5,+-++,0.136133537,0.9312726970294818,0.0791416917360671,-1,0.1582833834721342
CAPNS1,-+--,0.181145149,0.21640005719337563,0.6411285033303445,1,0.43280011438675126
GTF3C4,-+--,0.121043476,0.2704540003773801,0.5427140461159224,1,0.5409080007547602
RPL15P3,----,0.149783607,0.7491668041474018,0.29824169491417907,-1,0.5964833898283581
RP11-274B21.9,+++-,0.187289222,0.14386017843739562,0.8510736119149152,1,0.28772035687479125
RP11-527D7.1,---+,0.036516549,0.9591987109239278,0.01572348354948995,-1,0.0314469670989799
ETV1,-+-+,0.054236876,0.728290053482362,0.19459146031202415,-1,0.3891829206240483
AP1AR,-++-,0.048164537,0.1352700908988739,0.47718595119885704,1,0.2705401817977478
RP4-613B23.1,+-+-,0.061793172,0.08052308847864083,0.6838529096882487,1,0.16104617695728166
GABRD,--++,0.014903662,0.9729979826716506,0.01943925085983299,-1,0.03887850171966598
FABP5P7,-++-,0.122426231,0.33154515268618384,0.42683719727256636,1,0.6630903053723677
TP53I3,++-+,0.119612761,0.18380234020298386,0.8542516191781687,1,0.3676046804059677
ITPR1-DT,++++,0.152689902,0.37361848011586574,0.629339852772427,1,0.7472369602317315
TEDC1,+-++,0.067112936,0.38397879261131235,0.3586485713920073,-1,0.7172971427840146
SOCS7,--+-,0.187682749,0.5602354156978983,0.4126169827671751,-1,0.8252339655343502
ENPP5,-+--,0.124551507,0.07277103406797289,0.9684063776143365,1,0.14554206813594578
RP11-283G6.3,++++,0.159567727,0.38863020246597374,0.6137664724843903,1,0.7772604049319475
PAFAH1B1,-+--,0.172475312,0.09361273877340669,0.8153379257728125,1,0.18722547754681337
RP11-736K20.6,++--,0.028715754,0.028951847985948756,0.9862142690674487,1,0.05790369597189751
KCTD2,--++,0.092982708,0.9746009983129572,0.07284984300354165,-1,0.1456996860070833
FANCB,+-++,0.216817958,0.8488515975665534,0.1803887467564234,-1,0.3607774935128468
CFAP43,+-+-,0.034121136,0.36687645417442943,0.23709432094566837,-1,0.47418864189133675
ZNF205,+-++,0.170357163,0.8257786373327928,0.17377075204207484,-1,0.3475415040841497
NINL,++++,0.213270021,0.5062787261711659,0.510746736522316,1,1.0125574523423317
RDM1P5,+---,0.112965696,0.5821433749288057,0.3824674634257718,-1,0.7649349268515436
VPS29,-++-,0.032781734,0.18752940010892233,0.5049936252191772,1,0.37505880021784466
YEATS2,+-++,0.19310844,0.6230393492602126,0.3049471787902306,-1,0.6098943575804612
PICALM,++++,0.220666415,0.2724313532460893,0.7930129032591341,1,0.5448627064921786
RP11-384K6.6,++-+,0.164474746,0.20471226226503514,0.8377699407452425,1,0.4094245245300703
RNF175,-+++,0.134490404,0.70793712014777,0.11816822156170119,-1,0.23633644312340238
AFG3L1P,+-++,0.168732664,0.5912535392465584,0.3264147045256196,-1,0.6528294090512392
WDR59,+-++,0.204865976,0.8493957926424127,0.17783222272047922,-1,0.35566444544095843
SORBS2,+-++,0.015167353,0.9131980284863258,0.043678924269571075,-1,0.08735784853914215
IQCE,--+-,0.060035511,0.9448515262871324,0.08971578376659589,-1,0.17943156753319178
TICAM1,----,0.089782382,0.6432426311293014,0.3166393898454736,-1,0.6332787796909471
ZNF532,+-++,0.087846405,0.9206655341909681,0.06784164211000802,-1,0.13568328422001605
LIPA,++--,0.129933477,0.092541032306327,0.9603806781565083,1,0.185082064612654
CENPQ,++++,0.122684169,0.22514847423179835,0.8265880458171444,1,0.4502969484635967
LINC02328,+--+,0.081834612,0.6609316993366555,0.22138376579125554,-1,0.4427675315825111
FAM189A1,----,0.24995812,0.5558308447141811,0.46919516203489886,-1,0.9383903240697977
CTD-2293H3.1,+---,0.036417917,0.07744549150004434,0.9247045624770475,1,0.1548909830000887
ZBTB20,++--,0.124325655,0.018677614818389702,0.9951195862299022,1,0.037355229636779404
MED7,++--,0.05625143,0.05003369594369578,0.9796221418931005,1,0.10006739188739155
RP11-361M10.3,+-++,0.027325079,0.9123538122849777,0.06951688086904285,-1,0.1390337617380857
ZBED5-AS1,++--,0.048625292,0.01956406912230606,0.996826622515748,1,0.03912813824461212
WWTR1,++++,0.129401818,0.3222711039510136,0.6863188569611784,1,0.6445422079020272
HMGN4,----,0.123092344,0.6727814818320712,0.34334147816790545,-1,0.6866829563358109
RP11-248J18.2,+++-,0.247976686,0.37810244410102484,0.6148777482798723,1,0.7562048882020497
SYK,++-+,0.040558545,0.15017707928701549,0.8374509289277055,1,0.30035415857403097
TMEM41A,++++,0.200551054,0.8317026181640824,0.23596581446287312,-1,0.47193162892574625
TOX,---+,0.048920438,0.30648883522801634,0.35834388562524705,1,0.6129776704560327
TRIM28,---+,0.175442724,0.8410753657195178,0.1529660502832324,-1,0.3059321005664648
ERVK9-11,+++-,0.086464163,0.6390479236470218,0.31393426313351525,-1,0.6278685262670305
UHRF1BP1L,-+--,0.071762314,0.12672515337978468,0.699952207576477,1,0.25345030675956937
ZRANB2-AS2,++-+,0.116706878,0.10442425852397938,0.9093924056834978,1,0.20884851704795876
NUP210,+-++,0.194588104,0.8403182712991331,0.17310797459935942,-1,0.34621594919871884
MTFR1L,--+-,0.101298648,0.8045977939551522,0.21657595681155908,-1,0.43315191362311817
RLIM,-+--,0.152818234,0.09580239127375294,0.790309689682476,1,0.19160478254750588
LINC01341,--++,0.126393647,0.9758498540819716,0.0709361775231941,-1,0.1418723550463882
RP11-135L13.4,+-+-,0.043422456,0.0855207210777647,0.7797895951053834,1,0.1710414421555294
TBC1D8,+-++,0.168214692,0.955536544530353,0.08081620715524684,-1,0.1616324143104937
LAPTM5,++-+,0.047378044,0.0854095951417907,0.9367707696739669,1,0.1708191902835814
FAR1-IT1,+-+-,0.098306083,0.10264180990392761,0.5731217218299322,1,0.20528361980785523
RP11-10J21.3,-+--,0.183974636,0.21065189354931133,0.8085125040016887,1,0.42130378709862265
UBAP2,--++,0.10916493,0.9554624557769984,0.09938360690222682,-1,0.19876721380445364
PPP2CA,-+--,0.12422506,0.16767039649765528,0.5786431474398287,1,0.33534079299531055
RP11-158K1.3,-+--,0.080593646,0.0625708326544266,0.9653352095476656,1,0.1251416653088532
LRIF1,----,0.211655756,0.339396168276784,0.7186784491505305,1,0.678792336553568
THUMPD3-AS1,+++-,0.011177439,0.026257580873000085,0.8828149433827419,1,0.05251516174600017
NUFIP2,++--,0.084003004,0.024997911909355026,0.9965227656395653,1,0.04999582381871005
FXYD7,+-++,0.141062469,0.9673640621281774,0.06939368957338998,-1,0.13878737914677997
CDKN2C,++--,0.046283801,0.05495571745617992,0.9792911364265604,1,0.10991143491235984
ABCF2P1,++-+,0.127931836,0.31390772640385545,0.5145346748513469,1,0.6278154528077109
MPC1,+++-,0.169703403,0.12676411827138584,0.9331138178450771,1,0.2535282365427717
M6PR,-+--,0.123986771,0.07410841266675329,0.8173697422224543,1,0.14821682533350658
NAV2,+-++,0.152437469,0.9135558552353521,0.1299061157842341,-1,0.2598122315684682
CDH3,--+-,0.165379718,0.5834676257919241,0.265772996229594,-1,0.531545992459188
TSPAN10,++--,0.039811344,0.04080357539566516,0.9800119690319831,1,0.08160715079133032
ADAMTS13,--++,0.047656591,0.9950504664424107,0.026021038343139277,-1,0.052042076686278554
SIRT4,-++-,0.025245655,0.8559875521355511,0.014257278511481486,-1,0.02851455702296297
RP11-707P17.2,++--,0.058617009,0.021380173404783376,0.9963673469232083,1,0.04276034680956675
ARHGEF28,---+,0.199927761,0.7684552863909807,0.2063150938633144,-1,0.4126301877266288
DNM3OS,++++,0.381183617,0.450524879441396,0.6039772718719133,1,0.901049758882792
YWHAH,-+--,0.246153816,0.2079728264580024,0.7285147872950439,1,0.4159456529160048
CHKB-DT,++-+,0.081142181,0.03955584483805148,0.9633455142288171,1,0.07911168967610296
BBS1,+-+-,0.122522173,0.41738106799700114,0.28641484590586586,-1,0.5728296918117317
GBP1P1,++++,0.114906399,0.2637102423413796,0.7789095922543017,1,0.5274204846827591
EFCAB10,--+-,0.030817202,0.22370858538250193,0.39897760472431876,1,0.44741717076500387
RCAN3,++++,0.329101074,0.5054712070911399,0.5480431992772279,1,1.0109424141822798
TGFB3,++++,0.32290333,0.6246662637222966,0.4137918508961328,-1,0.8275837017922656
RP1-7G5.5,++++,0.284525342,0.6111477043331728,0.4414928552427117,-1,0.8829857104854234
RP11-649A18.7,----,0.211719953,0.6363049297309112,0.4103900616177621,-1,0.8207801232355242
CHCHD4,----,0.275250976,0.6040074468640096,0.4498358735958388,-1,0.8996717471916776
GCN1,+-++,0.142990084,0.7974287194792102,0.20492743714051548,-1,0.40985487428103096
SNRPE,-++-,0.044488546,0.1917452260762487,0.6438741683972151,1,0.3834904521524974
FDFT1,++--,0.116135474,0.02713198736203048,0.9909958553744012,1,0.05426397472406096
AC127904.2,+-+-,0.093802353,0.5206749523331201,0.23527663718506334,-1,0.4705532743701267
E2F6,+-+-,0.091756826,0.5338938548155097,0.3490751277378817,-1,0.6981502554757634
RP1-178F15.4,--+-,0.114893925,0.6809355824098784,0.15884595096054774,-1,0.3176919019210955
RP11-767N6.2,++--,0.033670398,0.04476163262885775,0.9811851351655353,1,0.0895232652577155
SAAL1,+++-,0.129282271,0.3775414797763552,0.4746233320076521,1,0.7550829595527104
RP11-423H2.1,++--,0.036128115,0.012300994584415578,0.9981775527093713,1,0.024601989168831155
RECQL4,--+-,0.088511295,0.9365741788711015,0.1097838539437144,-1,0.2195677078874288
CTB-50L17.14,++++,0.137115041,0.7006341120541131,0.31220008318455955,-1,0.6244001663691191
CKAP2L,+-+-,0.042747493,0.14885377599612235,0.1470043361911498,-1,0.2940086723822996
PANTR1,+-++,0.085894887,0.6649196900915385,0.28001554565302084,-1,0.5600310913060417
RP11-10G15.4,+-+-,0.024301288,0.8540090578552629,0.06623062499306494,-1,0.13246124998612988
RP1-79C4.4,+++-,0.171689737,0.26099831647832455,0.7593137843629273,1,0.5219966329566491
NOL3,++++,0.268017598,0.42703441880045656,0.5953442651497003,1,0.8540688376009131
GTF2H2C,--++,0.102151335,0.9839617694243652,0.056709111092587014,-1,0.11341822218517403
SLC2A3P2,+-++,0.115024749,0.9043218258406821,0.1157898438212946,-1,0.2315796876425892
CASC15,++++,0.243926651,0.39586661409775303,0.6573263781923816,1,0.7917332281955061
GSG1L,+-++,0.134659325,0.9363351264013333,0.0727927675903522,-1,0.1455855351807044
RPS6KA6,-++-,0.103067013,0.2501083990410287,0.4323373406381576,1,0.5002167980820574
SLC25A26,--++,0.024689697,0.9513929396294817,0.053038841767534047,-1,0.10607768353506809
TRIM69,++++,0.260008168,0.5503118334934008,0.4717621474830734,-1,0.9435242949661468
GNLY,++-+,0.208474837,0.436341835097457,0.5602603562700008,1,0.872683670194914
HYDIN,+-++,0.087180941,0.8061392640975793,0.22038554168549612,-1,0.44077108337099224
NELL1,-+--,0.099328288,0.11736848189240798,0.7669054376492304,1,0.23473696378481596
AC093673.5,---+,0.061378496,0.3006976270536663,0.5619821013297202,1,0.6013952541073326
RUNDC1,--+-,0.131385332,0.8149354888742252,0.18500182128637344,-1,0.37000364257274687
P2RX5,+--+,0.110530644,0.5451388120415611,0.3141986136107774,-1,0.6283972272215548
EHF,+-+-,0.050670187,0.18295424811188193,0.7690672236401295,1,0.36590849622376387
ANP32E,++--,0.026130374,0.051372603105249805,0.9551230644574801,1,0.10274520621049961
C2orf27A,-++-,0.13587937,0.35995892895623244,0.43337014132774143,1,0.7199178579124649
RP11-231P20.2,+++-,0.103562082,0.29492865467081386,0.47019607028441834,1,0.5898573093416277
ADAP1,+-++,0.109935064,0.6785249832635327,0.10521749565239133,-1,0.21043499130478266
GAS2L3,-+--,0.128940281,0.25901524510566,0.6399071925870852,1,0.51803049021132
ADH5P3,--++,0.061120744,0.9753793770418014,0.06350251130051414,-1,0.12700502260102828
RP1-95L4.3,++++,0.212959069,0.539189443814596,0.4882603047312721,-1,0.9765206094625442
RAD51AP1,++++,0.253517466,0.6584058224573877,0.3937575474258595,-1,0.787515094851719
HSPD1P1,--+-,0.039739379,0.23208647917247213,0.590146086868024,1,0.46417295834494426
RN7SL88P,+-+-,0.027428404,0.1340683675928334,0.5386148009706107,1,0.2681367351856668
POLA1,++++,0.260419895,0.5903714458218763,0.4604046094990747,-1,0.9208092189981494
PGAP2,+-++,0.053155403,0.9102784619943305,0.09066521861771898,-1,0.18133043723543796
MT-CO1,--++,0.03322758,0.9943105374249531,0.010992467567199142,-1,0.021984935134398285
ID4,++++,0.123329817,0.22700766731351027,0.8312260069555713,1,0.45401533462702054
EIF2A,--+-,0.184176511,0.5844815344794212,0.3504994146880782,-1,0.7009988293761564
MGAT4C,-+--,0.017645921,0.01582149707193736,0.8809901556748311,1,0.03164299414387472
RP11-316M1.12,++--,0.036921038,0.03497526737271091,0.9767444319848488,1,0.06995053474542182
GUSBP3,++++,0.100926746,0.8846334866505232,0.17423349795598672,-1,0.34846699591197344
PNPT1,++--,0.179456188,0.12635240145334506,0.9387086958274345,1,0.2527048029066901
RGS17,-+-+,0.033333702,0.5369240896937022,0.20285564262623326,-1,0.4057112852524665
SNX9,+++-,0.101260757,0.1323463546740716,0.9279287188396771,1,0.2646927093481432
ERG28,++--,0.027972693,0.013846814034273193,0.9906662616212781,1,0.027693628068546385
ASPH,++--,0.034015328,0.027816332309112915,0.9904300300104674,1,0.05563266461822583
RP11-259O2.1,--+-,0.159675536,0.7330138633604006,0.263337217617416,-1,0.526674435234832
FAM219A,++++,0.136332635,0.6966661114958443,0.3187224918729568,-1,0.6374449837459136
RP11-874J12.3,+-+-,0.019233981,0.6391921699527779,0.10411037498947968,-1,0.20822074997895937
MYPOP,---+,0.149963862,0.9705931614943331,0.03770515725304094,-1,0.07541031450608188
C6orf183,++++,0.277449837,0.7233399153795912,0.3433764592855119,-1,0.6867529185710238
COL6A3,-++-,0.062148133,0.3869358539422133,0.3329318026345739,-1,0.6658636052691478
RP11-490G2.2,--+-,0.227751826,0.8064461265998988,0.24917110761639663,-1,0.49834221523279326
TP53I11,--++,0.090017351,0.9931677822734257,0.03704457834763111,-1,0.07408915669526223
RP11-32P22.1,+--+,0.059922071,0.07780195043259118,0.5550806099896013,1,0.15560390086518236
SLC14A1,+++-,0.138137084,0.07074767306347089,0.9690231815090845,1,0.14149534612694178
RP11-206L10.2,+-++,0.141744498,0.6368642426516128,0.3092930454999381,-1,0.6185860909998762
ZNF518A,++--,0.130617726,0.07027178710966435,0.9782412581702814,1,0.1405435742193287
THBD,+-+-,0.028995162,0.099187647446353,0.8680053708894236,1,0.198375294892706
CDC14B,++++,0.156269134,0.3932863323991351,0.5921763773840044,1,0.7865726647982701
CCR5,++-+,0.093597731,0.0847212454334045,0.9493354657164297,1,0.169442490866809
DYRK1A,-+--,0.125089174,0.21953250442177835,0.7929421717203641,1,0.4390650088435567
WDR25,--++,0.030934152,0.9915458817004874,0.01628095699788896,-1,0.03256191399577792
RP11-791G16.2,--+-,0.112452586,0.9750998319253849,0.06117256811416366,-1,0.12234513622832732
TMEM147-AS1,+++-,0.077759903,0.17821453585902755,0.8583865717371851,1,0.3564290717180551
SLC52A3,+--+,0.030345145,0.7509457298118702,0.07914035514232452,-1,0.15828071028464905
USP50,++++,0.167709024,0.24990537232773782,0.8163881046525173,1,0.49981074465547565
LINC01597,++--,0.08569424,0.02750777280723174,0.9959824889493023,1,0.05501554561446348
LINC00460,++++,0.282930946,0.5347624154324273,0.49814126032969913,-1,0.9962825206593983
FUT10,++++,0.102048152,0.32301878678857104,0.6553615807692155,1,0.6460375735771421
GPM6B,++--,0.06443225,0.010470742340503266,0.9992107071094316,1,0.020941484681006532
BNIP3P32,--++,0.040355161,0.9912255637392062,0.009377289008033463,-1,0.018754578016066926
DPY19L1P2,---+,0.101824393,0.8979845004039814,0.13705862448354064,-1,0.2741172489670813
RP5-1098D14.1,-++-,0.040852024,0.2804372555892821,0.2727320783048654,-1,0.5454641566097308
ZNF705E,++++,0.200006078,0.5291110277242087,0.47663738071374934,-1,0.9532747614274987
ORMDL1,-+++,0.130057248,0.5201559216470557,0.18274561271759457,-1,0.36549122543518914
AC090571.1,+-++,0.110243014,0.4600954518078399,0.4239180718239536,-1,0.8478361436479072
SNX22,++++,0.189114341,0.44835405596452826,0.5467357674743479,1,0.8967081119290565
TCEAL9,++--,0.048103464,0.04386471797906452,0.9819462901602212,1,0.08772943595812904
RP11-337C18.9,++-+,0.193646899,0.3959010150528971,0.5583704747218334,1,0.7918020301057942
LINC01529,+--+,0.153105403,0.4125934291055665,0.44179105727810297,1,0.825186858211133
LINC02642,-+++,0.032899879,0.20382582060443288,0.6006012228381876,1,0.40765164120886577
TLR6,++-+,0.063651863,0.11272280625662585,0.9106462000025081,1,0.2254456125132517
LSP1P4,----,0.115750954,0.8339197700846263,0.21885534514408506,-1,0.4377106902881701
SUOX,-+--,0.11081608,0.25548964363387283,0.7307799752934735,1,0.5109792872677457
MLF1,+++-,0.062739919,0.252465779393784,0.39031542839295524,1,0.504931558787568
HSPB11,+++-,0.182860162,0.4281018537269969,0.5501124928915345,1,0.8562037074539938
LZTS1,---+,0.05459055,0.8769532441136587,0.10994169572790383,-1,0.21988339145580765
HOOK1,----,0.24532865,0.44321398760795844,0.5731659982321382,1,0.8864279752159169
LINC02003,----,0.234243562,0.5089487547837637,0.4953280060367942,-1,0.9906560120735884
ADIRF,++++,0.074426011,0.2763669635936568,0.6983132154942571,1,0.5527339271873136
RCL1,++++,0.141729804,0.6427672291477604,0.3467344931405743,-1,0.6934689862811486
AF121897.4,++++,0.094012041,0.8138947858811331,0.22866316715127705,-1,0.4573263343025541
ORMDL2,+++-,0.17635829,0.14168589914525387,0.8868540891414767,1,0.28337179829050774
ZNF79,+-++,0.123937579,0.804278635419096,0.22487513392716826,-1,0.4497502678543365
BPTF,+-++,0.241687066,0.7117059369141097,0.21760966962904932,-1,0.43521933925809864
EP400P1,++++,0.314986125,0.5968955876825216,0.4642503735475808,-1,0.9285007470951616
YPEL3,+-++,0.187559262,0.8002718550612655,0.13487557264563632,-1,0.26975114529127264
MED18,-+--,0.045879367,0.03108177608714949,0.8742593072350237,1,0.06216355217429898
RP11-182L21.6,+---,0.165493589,0.1642730618010432,0.8896445276122046,1,0.3285461236020864
LDOC1,----,0.262497755,0.7419093163371733,0.32650090162972345,-1,0.6530018032594469
FBXW12,----,0.155516626,0.4462019529947051,0.5258491082192911,1,0.8924039059894102
CSAD,+-++,0.071953229,0.32909619197701606,0.5724108270791656,1,0.6581923839540321
AP000688.14,+-++,0.08445966,0.358483987781187,0.5652275296270622,1,0.716967975562374
NMI,++++,0.110524492,0.24234751415892852,0.8063887130796572,1,0.48469502831785705
SLC35C1,+--+,0.117919604,0.3388468848698474,0.44553199591721054,1,0.6776937697396948
GJA1,++-+,0.054087868,0.06692000941503232,0.9361923596308516,1,0.13384001883006463
CHAF1B,--++,0.055673765,0.9914541087489499,0.016857146352916977,-1,0.033714292705833954
STARD4,+++-,0.194617089,0.1118626245763439,0.8377617670047661,1,0.2237252491526878
PCAT1,--+-,0.032732329,0.8757521406777234,0.059928802537107397,-1,0.11985760507421479
GOLGA8R,+-++,0.097164005,0.920947970428181,0.13974020281853425,-1,0.2794804056370685
SELL,++++,0.2593714,0.49232385960725433,0.5445833778087223,1,0.9846477192145087
ZNF689,----,0.268999224,0.6879423212654263,0.3755611375420908,-1,0.7511222750841816
LINC01376,++--,0.044327253,0.12393148259505733,0.901298134551256,1,0.24786296519011466
LINC00906,+++-,0.110315745,0.05207821622263012,0.9009220314147761,1,0.10415643244526024
SUMF2,+++-,0.106043298,0.1696044676210131,0.8504733983503874,1,0.3392089352420262
ANKRD31,++++,0.163269739,0.6145753983051538,0.409081829596943,-1,0.818163659193886
RP5-1142A6.2,---+,0.096655293,0.7052717892811128,0.18766652519069138,-1,0.37533305038138276
RP11-377D9.3,++++,0.139382033,0.7504311415729261,0.29911029953434914,-1,0.5982205990686983
WDR1,+---,0.04275563,0.0734079885447667,0.9430471334844781,1,0.1468159770895334
KCNJ10,++-+,0.158540116,0.07992282092782851,0.9322453629342097,1,0.15984564185565703
HNRNPA1P52,-+--,0.151479803,0.2175678269256173,0.5693495173658207,1,0.4351356538512346
WDR41,++++,0.235594181,0.4448372354761062,0.5994090999475536,1,0.8896744709522124
ERI1,-++-,0.117804311,0.32369098349089803,0.5242483286432664,1,0.6473819669817961
RGL2,++++,0.230395826,0.6915197504903765,0.35506868629756133,-1,0.7101373725951227
RP11-452H21.4,+-++,0.182308,0.8553527155292531,0.1060861030301077,-1,0.2121722060602154
SRP14-AS1,++++,0.153390985,0.6256717168695994,0.397647008559916,-1,0.795294017119832
RPL17P50,+---,0.114419838,0.2538112375371422,0.6616772893155929,1,0.5076224750742844
RP11-580I1.1,---+,0.085268295,0.9385954151017946,0.07071733835775937,-1,0.14143467671551874
PSTPIP1,++++,0.232130446,0.6708157652448912,0.373120705873005,-1,0.74624141174601
RP11-231G3.1,++-+,0.096175735,0.32864252890712364,0.4737813714939345,1,0.6572850578142473
TMEM44,+-++,0.087803396,0.8563557623407302,0.1366443556686622,-1,0.2732887113373244
MT-TM,--++,0.055027502,0.9977903074374931,0.007836836871121786,-1,0.01567367374224357
DNMT3B,--++,0.105740947,0.9856801558893951,0.044030585956448966,-1,0.08806117191289793
CNTNAP5,--++,0.054350763,0.9969484373630628,0.010850214346764864,-1,0.021700428693529727
HARS,--++,0.060676606,0.9935941415989546,0.01492766376129482,-1,0.02985532752258964
MIDN,+-++,0.018781786,0.8765844689698934,0.07343989569252828,-1,0.14687979138505655
NSUN5P1,++++,0.146925734,0.8268056896421302,0.23664460103523136,-1,0.4732892020704627
PMP22,++--,0.043062037,0.08105991770265833,0.9547006812920994,1,0.16211983540531666
SCAMP1,-+--,0.221227369,0.23800785560226953,0.6874130744220959,1,0.47601571120453906
BTBD19,+-+-,0.027810389,0.8410877419509019,0.10121141089841251,-1,0.20242282179682503
VNN2,--++,0.058976076,0.9936650170122263,0.024391729047666497,-1,0.04878345809533299
SAT1,---+,0.167450906,0.8156283820673647,0.2393811165811243,-1,0.4787622331622486
CEP170P1,----,0.1936849,0.542899485308811,0.45967377700024603,-1,0.9193475540004921
XK,-+--,0.074641761,0.28374651624471636,0.4126212523439727,1,0.5674930324894327
FUZ,+-+-,0.128633431,0.34123005148387664,0.4421556233401156,1,0.6824601029677533
ZMYND15,+++-,0.202450598,0.34771487184496314,0.6363552169798313,1,0.6954297436899263
PHB2,--+-,0.186110144,0.9256632431211669,0.1311404633248281,-1,0.2622809266496562
PTPRG-AS1,-+--,0.070590007,0.11916634301001237,0.8833952168498111,1,0.23833268602002475
PCF11-AS1,+++-,0.03983941,0.13027567507214083,0.8354152833702451,1,0.26055135014428166
RP11-386G11.10,++--,0.024265424,0.0239257143439116,0.9646897163503585,1,0.0478514286878232
CCDC65,--+-,0.123663717,0.5779910556032656,0.1464195364385103,-1,0.2928390728770206
SLC2A5,+++-,0.03884076,0.10257067346912248,0.9123376351786441,1,0.20514134693824496
SELENOI,-+--,0.099728221,0.040540620852157615,0.940864138528762,1,0.08108124170431523
