gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TBCEL,-++----+--++,0.007357786,0.49829314294945887,0.21410984264124597,-1,0.42821968528249194
ATN1,----+-+-++++,0.00537242,0.9998623154354785,0.0013688055652049784,-1,0.0027376111304099567
DVL3,+-+++-++++-+,0.003229942,0.9152699356000442,0.041092193453547525,-1,0.08218438690709505
ETV7,--+-+-++-+++,0.002145773,0.8882161090621313,0.009580985957558432,-1,0.019161971915116864
PIK3AP1,+++++++-+++-,0.107145503,0.14741391617397342,0.961981725075075,1,0.29482783234794685
FIRRE,+++-+++---++,0.021356004,0.0337121553201451,0.9856945905813476,1,0.0674243106402902
GLRA2,++++-+++++-+,0.008408326,0.92594992635795,0.06123806712509547,-1,0.12247613425019094
ZMYM1,+++++++-----,0.011134625,0.0021543684053228064,0.9990623508507864,1,0.004308736810645613
HPS1,+++---++++++,0.01601915,0.9508812645089303,0.04135489511475414,-1,0.08270979022950828
FRMD4B,++++++---+++,0.054649856,0.012949207698064147,0.9932865669313229,1,0.025898415396128294
RP11-181B18.1,++++++-+----,0.011439768,2.1417341375518448e-5,0.9999757339416578,1,4.2834682751036897e-5
LRRC8A,-------+-+-+,0.084893066,0.8248302773591887,0.2478430760949672,-1,0.4956861521899344
FAM66A,+-+-++++++++,0.145267699,0.9319246749461654,0.19560204620734942,-1,0.39120409241469883
ZFX,-++--++----+,0.009459395,0.17365792805997884,0.7932623550875731,1,0.3473158561199577
RP11-325L7.2,--++---+--++,0.003452462,0.17381969527613833,0.4369709833641879,1,0.34763939055227666
LINC00526,++++-+--+---,0.063155079,0.004186359832983957,0.9892617340653698,1,0.008372719665967913
RP11-775J23.2,--+-+--+----,0.040450894,0.30920805989940464,0.5920161792250871,1,0.6184161197988093
AMDHD2,++--+---++++,0.018792157,0.8907885661088742,0.045468263259088544,-1,0.09093652651817709
SPACA9,++++-+++++++,0.065111351,0.8239528264571179,0.3256668712469548,-1,0.6513337424939096
ITPR1,-+-++-+++++-,0.058755553,0.9805051116244525,0.014518189439952476,-1,0.029036378879904953
TDRP,+++-++++-++-,0.01288567,0.5680694254417625,0.3086298747217149,-1,0.6172597494434298
NCF2,++++++++++++,0.046869598,0.43631394261612516,0.7330493887385496,1,0.8726278852322503
METTL7B,-+++++++-++-,0.033402095,0.3491883253712542,0.31185227775731716,-1,0.6237045555146343
DUSP2,-+-+--+++-++,0.025797982,0.9919322788479357,0.004068123501504695,-1,0.00813624700300939
PJA2,++++-+-++---,0.025452922,0.028562918250152624,0.9693921525980675,1,0.05712583650030525
SLC1A2,++--++-----+,0.047266966,0.010933548297249816,0.9984186228972511,1,0.021867096594499633
ICMT,-++++--+--+-,0.015164737,0.006691228969054739,0.9341992536974032,1,0.013382457938109478
C1orf61,------+----+,0.019473908,0.9184906609488085,0.15186668567297815,-1,0.3037333713459563
BCLAF3,----+-+---++,0.034324406,0.7682240160592577,0.19082640917594432,-1,0.38165281835188863
NUTF2,+-++++--++--,0.035546322,0.22444995127873824,0.46007885481298205,1,0.44889990255747647
USP39,++++-++---+-,0.019301443,0.0019483708867720554,0.9985769387269621,1,0.0038967417735441107
LINC00910,+-++-++-++-+,0.0830202,0.2602901846700831,0.5211022915780706,1,0.5205803693401662
HIGD2A,++++--++++--,0.038018138,0.7511528115614098,0.1431605735142626,-1,0.2863211470285252
ARPIN,+-++++++-+-+,0.03094022,0.4027868397186316,0.5073282544353774,1,0.8055736794372632
COLCA1,--+-+-----+-,0.131604479,0.24168189345906702,0.8689349659162479,1,0.48336378691813403
CCT4,++++-+------,0.002657898,0.003591470198036615,0.9990599999548627,1,0.00718294039607323
LENG1,--+++-+++++-,0.028000612,0.966594340208193,0.060627482587517954,-1,0.12125496517503591
GCHFR,+++--++++++-,0.034554529,0.25670561708662115,0.7155576312035508,1,0.5134112341732423
NFX1,+-+-+-++++++,0.029493383,0.9805825862102183,0.044439194039184435,-1,0.08887838807836887
SLC16A7,-+-+----+---,0.085555822,0.3264379617118693,0.6325446558313245,1,0.6528759234237386
RP4-704D21.2,------+---++,0.010390053,0.8608718767739675,0.03874195440302247,-1,0.07748390880604494
RP11-111M22.4,++----+---+-,0.019418426,0.608783885515052,0.3549461627015561,-1,0.7098923254031122
HTR4,-+---+++--+-,0.047468581,0.20510269673508894,0.5246520413144066,1,0.41020539347017787
TMED1,+++-++++++--,0.01965129,0.3639067049149969,0.6815075033456193,1,0.7278134098299938
PHLDB3,+-+-+++++++-,0.00487279,0.8241899678443919,0.026817123081771033,-1,0.053634246163542065
RP11-154J22.1,+++-+++---++,0.048778094,0.08393809005338411,0.8473939681121994,1,0.16787618010676822
HDHD3,-+++++-+-+++,0.043117432,0.07575689331084856,0.9840241946457242,1,0.15151378662169712
PLXNA2,------+-+-++,0.025189081,0.9973957192284887,0.02289669459216567,-1,0.04579338918433134
HM13-IT1,--+-+-++--++,0.005125756,0.9426015391394569,0.008236044857210127,-1,0.016472089714420254
MYL6P4,+-+-+-+---+-,0.006350464,0.0054023773283637605,0.9195382139529724,1,0.010804754656727521
RPL21P5,+--------+--,0.084422248,0.3978895354613483,0.7034426097435242,1,0.7957790709226966
GABRD,-+-+--++++++,0.014903662,0.9589345679438905,0.029688554288742015,-1,0.05937710857748403
RAE1,++++-+-++++-,0.044178055,0.11342399906856145,0.8369645878929622,1,0.2268479981371229
CCDC74A,+++++++++---,0.049940631,0.30956533226480953,0.7085898716309672,1,0.6191306645296191
GPSM3,+++-+++++--+,0.11299918,0.16385338877812292,0.8404801185041983,1,0.32770677755624583
RANGAP1,+-+++-+-++++,0.026652004,0.7670826719562165,0.0523730895255277,-1,0.1047461790510554
RP11-727F15.11,+++--+-++--+,0.052164,0.23200513412016951,0.7518026950154205,1,0.46401026824033903
TVP23C,+-++++----++,0.009727659,0.07890231417240304,0.6392266658572534,1,0.15780462834480607
CKS1B,+-++-+---++-,0.032683232,0.10135531684516261,0.8714655295728869,1,0.20271063369032521
RP5-1198O20.4,+-+++++-++++,0.079341175,0.28378252880399035,0.8544795348385799,1,0.5675650576079807
RNF214,+-+++++--+-+,0.003581792,0.4167907760926522,0.1131284117515739,-1,0.2262568235031478
JPH4,------+++++-,0.0044075,0.9999131013315703,3.694291783656481e-4,-1,7.388583567312962e-4
HS3ST1,--+----+---+,0.059216784,0.735065858537356,0.3032497727426068,-1,0.6064995454852136
SETDB2,+++---++++++,0.052113094,0.7521133314732383,0.2865485018188219,-1,0.5730970036376438
VAX1,--+-+-++--+-,0.030092889,0.6973222087816893,0.16604108458426453,-1,0.33208216916852906
ZNF766,+++-++++--+-,0.077209298,0.1495409846208295,0.9183496960966943,1,0.299081969241659
SPEG,----+-++++++,0.006936185,0.9994191074666241,0.002968510016590979,-1,0.005937020033181958
CTD-2031P19.3,++++++---+++,0.054020702,0.030661997756501986,0.9161347525481759,1,0.06132399551300397
RP11-759A9.2,----+-----+-,0.208811596,0.39181777191591777,0.733838573714537,1,0.7836355438318355
ZHX1,++++-+------,0.010440675,0.003416646853572382,0.9990502090538715,1,0.006833293707144764
FLJ00273,----+++---+-,0.009772118,0.021506201819756973,0.9533724307954118,1,0.043012403639513946
POLR3K,++-+-++-+++-,0.060089594,0.39228855369210175,0.4366885796918567,1,0.7845771073842035
EFHD2,----+--+++-+,0.015004252,0.8964157536763008,0.00833511808706768,-1,0.01667023617413536
ATG4A,+++-++----+-,0.003199096,1.6839613535823088e-4,0.9962400335220313,1,3.3679227071646176e-4
PIAS2,-+---+----+-,0.034180679,0.236978595331125,0.7780520205835526,1,0.47395719066225
AK6,++++-+++++--,0.030740193,0.2618885763043418,0.7383912077153929,1,0.5237771526086836
CTR9,+-++--------,0.066168073,0.054617514597809724,0.9846464787875998,1,0.10923502919561945
ELOVL1,-+++++---++-,0.058910167,0.03070054961907598,0.9906179342614566,1,0.06140109923815196
C2orf49,++++++------,0.013786821,1.059035836089659e-5,0.9999999835250145,1,2.118071672179318e-5
ABI3BP,--+--+---++-,0.057614503,0.4179329374283035,0.5745232651638825,1,0.835865874856607
PKN3,+++++-+++++-,0.142782921,0.4711081636378136,0.6773607657210978,1,0.9422163272756272
PCDHB7,+++-++++-++-,0.050715066,0.17080056178696928,0.7452616332591477,1,0.34160112357393857
CAB39,++++-+-++---,0.018797274,0.03194521949249659,0.9825325499528956,1,0.06389043898499318
RBMXP4,---+-+++++++,0.05089809,0.837816856581214,0.2487991192332328,-1,0.4975982384664656
MAATS1,+++-+-+---+-,0.012703049,0.16491431477327695,0.5570296487647178,1,0.3298286295465539
NME4,+-+--+++++++,0.033612484,0.9947968983007044,0.01893056202700699,-1,0.03786112405401398
STUM,------+-++--,0.042712874,0.9921203821091514,0.023453606997346336,-1,0.04690721399469267
ZNF169,+++-+-+++++-,0.080266689,0.9716851248526533,0.035235248630046394,-1,0.07047049726009279
ITM2B,++++++------,0.015642895,5.976297251043748e-4,0.9998659710146592,1,0.0011952594502087496
WAS,+-++-++++-++,0.066737505,0.6220611371756544,0.375146836119768,-1,0.750293672239536
SHISA7,------++-+--,0.043839208,0.9910679847269965,0.06367272410461991,-1,0.12734544820923982
SCARNA4,----++++++--,0.001880597,0.9121938287152342,0.008250785761541524,-1,0.01650157152308305
OPA1,++++-+-++-+-,0.013199112,0.039240625770472326,0.9581138642342749,1,0.07848125154094465
RIN1,+--+--+++++-,0.026415958,0.9750510134284774,0.021571608899010636,-1,0.04314321779802127
CNPPD1,++++++------,0.005744878,0.00449198867994079,0.999321927534643,1,0.00898397735988158
MYCNOS,+----++++++-,0.015501427,0.9824199171794463,0.04025810708658014,-1,0.08051621417316028
KIN,-+--------++,0.035258541,0.7375104722085152,0.26275793670307895,-1,0.5255158734061579
C6orf52,++-+++++---+,0.075149701,0.30160474478747845,0.6682715743832626,1,0.6032094895749569
NRK,----+-++-+++,0.001391721,0.9990818620740204,0.0020959247920066737,-1,0.004191849584013347
ZNF622,+++++++-++++,0.034556841,0.7244258363870757,0.4428689844326746,-1,0.8857379688653492
CYBB,++++-+++++--,0.051902217,0.21555998933314108,0.8946952579561549,1,0.43111997866628216
BBS4,++++++-+--+-,0.009837272,0.0011239268282214447,0.9998328543861468,1,0.0022478536564428894
ARHGAP27,+-+--+++++++,0.145540258,0.9797082207628441,0.07133908558929349,-1,0.14267817117858697
LINC01250,----+-+-+-+-,0.029554502,0.9384170084776666,0.04237452181757381,-1,0.08474904363514763
KLHDC3,++-++--+++-+,0.021834973,0.5137267737425839,0.4381456725197316,-1,0.8762913450394632
VDAC3,++++-+-+----,0.009214063,0.008267997972887428,0.9930921817202352,1,0.016535995945774856
MFSD14B,-+++-+------,0.023418718,0.010148419306262368,0.9943517988060635,1,0.020296838612524737
MCM7,-++-+++--+++,0.117329553,0.683363292734753,0.2949265606794572,-1,0.5898531213589144
RPSAP16,+-+---+---++,0.045261002,0.15342348344096415,0.620295394714605,1,0.3068469668819283
CDC37L1,-----+++----,0.109105603,0.4465473895974759,0.5762199875843343,1,0.8930947791949518
TNKS1BP1,------++++++,0.036768648,0.9999980504057574,1.0128138983790883e-4,-1,2.0256277967581766e-4
MORF4L1P1,+++--+++-++-,0.028695103,0.500558262903469,0.4833462383778536,-1,0.9666924767557072
AIM2,------++-++-,0.021241263,0.9677670647771258,0.10724780835844407,-1,0.21449561671688813
PRKCD,----+-++++++,0.001903436,0.9999076785766267,2.090422205755667e-4,-1,4.180844411511334e-4
RP11-527D7.1,-+++---++--+,0.031387526,0.9650081384106437,0.01116901386208942,-1,0.02233802772417884
RP11-197P3.5,--+-++----+-,0.008156537,0.08356538572925072,0.9162657817205322,1,0.16713077145850144
GABPB1,-+-----+--+-,0.087656686,0.2373131886783701,0.660130450097812,1,0.4746263773567402
RP11-742D12.2,++--+++++-++,0.001344269,0.5449435027620873,0.06199421105576912,-1,0.12398842211153824
CPEB2,----++---+++,0.009135071,0.5105264279844604,0.22628647053933543,-1,0.45257294107867085
TNFRSF25,------+++++-,0.066595362,0.9768428770490228,0.047499944179640145,-1,0.09499988835928029
TMCC3,++++++---++-,0.048464902,0.01816868297480724,0.997801043853366,1,0.03633736594961448
UTP23,--+--++---+-,0.06399313,0.3303163063655552,0.5581254626625777,1,0.6606326127311104
CTD-2152M20.2,+++-+-----+-,0.053068249,0.029474060719850124,0.8967872126983272,1,0.05894812143970025
RP11-214K3.21,-++-+-----+-,0.017614636,0.08427032957524223,0.9115468634419117,1,0.16854065915048447
NUS1,-----+-+----,0.223492614,0.32432797663818386,0.8154436284357749,1,0.6486559532763677
TERF2IP,++++-++++++-,0.112212758,0.5160976015679193,0.41521528280317016,-1,0.8304305656063403
POU6F1,------++++-+,0.036774436,0.9998655546468103,0.004373470214894676,-1,0.008746940429789352
REM2,--++------+-,0.039902767,0.05590288498243098,0.9395294800911396,1,0.11180576996486195
CDC123,++++-+++-++-,0.018864456,0.08512732330785254,0.8716004462415406,1,0.17025464661570508
KLF7-IT1,+---+-----++,0.079719598,0.24757824657215438,0.45750665868274676,1,0.49515649314430876
EDN3,+-+++-+++++-,0.096879176,0.9462478252455007,0.1775515369693506,-1,0.3551030739387012
KTN1,+++++-----+-,0.010049147,8.109739059361642e-4,0.999108031842489,1,0.0016219478118723284
CECR7,+-+-+-+--+++,0.062435263,0.8514225705306755,0.13050088254697212,-1,0.26100176509394424
PPP3CB-AS1,+++-++++-++-,0.067440519,0.1957878102742421,0.7438619263128734,1,0.3915756205484842
SORCS2,--+---++-+++,0.040090203,0.9856199021812446,0.040702049918538534,-1,0.08140409983707707
MRC2,++++++--++++,0.06545235,0.08089333963610655,0.970704265276507,1,0.1617866792722131
FLG-AS1,++----------,0.041052348,0.20232851373253857,0.9422391440846797,1,0.40465702746507715
EFNA1,+++++-+--++-,0.05772063,0.014595852034902447,0.9749013341608539,1,0.029191704069804893
SNX6,+++++++--+++,0.078484507,0.09874035715824538,0.9667513884201684,1,0.19748071431649075
FAM228B,+-+-+-++++++,0.020458861,0.6715540371805951,0.40861278913284454,-1,0.8172255782656891
TRMO,-++--+++-+++,0.044764845,0.7223356950987088,0.22964660418224453,-1,0.45929320836448906
LINC02028,+++-+++--+++,0.0654845,0.25254363802547986,0.5208049470526579,1,0.5050872760509597
IGFBP6,++++--++++-+,0.073502427,0.638149211978688,0.39177181040800396,-1,0.7835436208160079
THOC7,-+---+++++++,0.048809146,0.9741300514105248,0.01407834958091012,-1,0.02815669916182024
TARSL2,-++--+----++,0.014859773,0.07414071262806225,0.906732281835869,1,0.1482814252561245
VCAM1,++++-+++-+++,0.061093305,0.0843426940751669,0.9069091730691283,1,0.1686853881503338
KRT8P33,+-+-+++++-++,0.070874045,0.6114450412739438,0.36836887871519763,-1,0.7367377574303953
RAPGEF2,-+-+--+-+---,0.04309161,0.391016126023839,0.6206742801619467,1,0.782032252047678
AC135178.1,++++++----+-,0.03187785,0.0010634083921782897,0.9998639105034098,1,0.0021268167843565794
NRIP2,+-++++---+--,0.020271048,0.013942372521883647,0.9877872302517793,1,0.027884745043767294
REPS1,-+---+++----,0.032990162,0.3239875919669024,0.530406769409761,1,0.6479751839338048
RCOR1,-+--+++---+-,0.039244392,0.18661836942568547,0.6985271077863244,1,0.37323673885137093
CCDC120,------+-+-++,0.052414229,0.9972714788116794,0.00989955762145675,-1,0.0197991152429135
TTC14,+-----+---++,0.072884939,0.3177601750839084,0.6427755779458659,1,0.6355203501678168
GLIS3,--+-++----+-,0.062147874,0.1361979991757325,0.583399660243168,1,0.272395998351465
KRTCAP2,+-----+---+-,0.054551952,0.5235227508708793,0.5298949322107082,1,1.0470455017417586
PRNP,++-+-+------,0.003481222,0.0018599996921946354,0.9681672765141842,1,0.0037199993843892707
PROM1,+++-+-++-+++,0.030778158,0.829475224513052,0.09300119985559092,-1,0.18600239971118185
SSPO,----+-++++++,0.011836229,0.9998756916366055,7.479836474054455e-4,-1,0.001495967294810891
CBX5,-------+---+,0.038100852,0.38633299574322794,0.7544124371412827,1,0.7726659914864559
CHPT1,+++-++-+---+,0.008705562,7.410118490649407e-4,0.9982367173400581,1,0.0014820236981298814
GALNT9,-+------++--,0.027887643,0.4740092452109942,0.29915318039799516,-1,0.5983063607959903
STX16-NPEPL1,------++++++,0.052046626,0.9997782219630942,0.010115127920608943,-1,0.020230255841217886
CRNKL1,++-+-+------,0.009019085,0.010516630168374851,0.9988122909482374,1,0.021033260336749703
ENAH,-++-++------,0.030455229,0.005187767817714788,0.9995420402649237,1,0.010375535635429575
PLK2,---+----+-+-,0.103280765,0.6016266959481729,0.49359119851674654,-1,0.9871823970334931
CYP2C8,+++-+-+++-++,0.064133385,0.8895949237348573,0.08450953571125905,-1,0.1690190714225181
UNGP3,+----+----+-,0.039553271,0.12434472912875814,0.7121724006797567,1,0.2486894582575163
ANKRD6,----+-+-+--+,0.036411077,0.954201799522319,0.05976400201596922,-1,0.11952800403193845
SBF1,----+-++++-+,0.002642321,0.9977267831762833,0.004870285313265488,-1,0.009740570626530975
ERBIN,++++++----++,0.032931729,0.0013700604924048764,0.9993749885611843,1,0.002740120984809753
SRSF12,-----+----+-,0.070288062,0.2868505893070121,0.8579915163383632,1,0.5737011786140243
DNAJC27,-+++-+------,0.046493997,0.019995586379472154,0.9779611171243858,1,0.03999117275894431
GTPBP1,--+++-+-+++-,0.018894051,0.7723328654171215,0.07938831365684426,-1,0.15877662731368852
HCFC1,----+---++++,0.02484752,0.998662649901227,0.013554896049698024,-1,0.027109792099396048
AGTPBP1,++++++--++++,0.060153959,0.24019425865263874,0.8851689364129969,1,0.4803885173052775
SSH3,+-+++-++++++,0.01981358,0.42069452587912387,0.5047044054220566,1,0.8413890517582477
MARC2,+++-+++++-+-,0.027192452,0.10115002760417918,0.9543047426738986,1,0.20230005520835836
HNRNPM,+-+-+-+--+++,0.007876351,0.4835050638613506,0.08902007299445377,-1,0.17804014598890755
AC012358.8,++--++++-++-,0.007246193,0.42831057299849307,0.4814183508744534,1,0.8566211459969861
TTYH3,------++++++,0.048927854,0.9998744517729012,0.0033588886961645873,-1,0.006717777392329175
CEP95,++--+-+---+-,0.024289743,0.07319558817715938,0.5490802362728676,1,0.14639117635431875
RP11-207C16.4,+++++-+---++,0.023171431,0.017099495071338892,0.9922603354775716,1,0.034198990142677785
HACD3,++++-+------,0.028860276,6.305661327297053e-4,0.9998587710861851,1,0.0012611322654594106
DMGDH,++---++---+-,0.058710931,0.1203188932238492,0.8684769182654682,1,0.2406377864476984
MIR29B2CHG,----+-+---+-,0.060690969,0.6322262650709194,0.3617079895836546,-1,0.7234159791673092
MIR4453HG,+-+---------,0.232818829,0.4502954298535927,0.6815228313031065,1,0.9005908597071854
TMEM147-AS1,+-+-+++--++-,0.058829561,0.11663254937684724,0.8942578688453929,1,0.23326509875369447
TMUB1,--+-----++-+,0.044119556,0.8165510330046967,0.13497807426667766,-1,0.2699561485333553
BHLHE40,---++-------,0.067820669,0.12675067545222388,0.9241888056616051,1,0.25350135090444775
PODXL,+++++-++++++,0.047834141,0.8430530058950536,0.19204425325948965,-1,0.3840885065189793
RP11-171I2.3,++--+-----++,0.063888895,0.10310022930914302,0.8391280853932497,1,0.20620045861828604
RP11-192H23.5,++-+-+-+-+--,0.021977069,0.11505850253338931,0.7346590711594339,1,0.23011700506677862
TP73-AS1,++++++---++-,0.030091967,0.042588762529519174,0.9787363953799677,1,0.08517752505903835
ATP6V1A,++++-+-++---,0.010045989,0.005730108029603873,0.9756797772661324,1,0.011460216059207747
SRI,++++-+------,0.014027797,0.0075266575617311425,0.9968255468693792,1,0.015053315123462285
RP1-140K8.5,------+-----,0.087573529,0.5518428182951078,0.5930986985347277,1,1.1036856365902157
SLC33A1,-+---+-+--+-,0.025189755,0.2609488776321861,0.5878700055748709,1,0.5218977552643722
RFPL2,------++++++,0.070656724,0.9999928152027067,0.0016867078574718318,-1,0.0033734157149436636
KCNB1,----+---+--+,0.058768238,0.9469181121733095,0.08252482420942145,-1,0.1650496484188429
LINC01170,+-+++--+-+++,0.084821849,0.23466885646834718,0.6124815575593787,1,0.46933771293669435
TAB2,-++-+------+,0.074240763,0.22307932328698804,0.8846457712014197,1,0.4461586465739761
CNTN2,-++++----+++,0.012202956,0.016366475657753607,0.9314278381584832,1,0.032732951315507214
DHRS12,+-+++++-++++,0.086333678,0.7097092433812358,0.4487360880760831,-1,0.8974721761521662
RP11-440L14.4,--+++-+--+++,0.039277992,0.30401530063594134,0.047735413633051706,-1,0.09547082726610341
CTD-2541M15.3,-+++++++-+++,0.05560289,0.22917214757890542,0.8362611850013699,1,0.45834429515781083
LITAF,++++++---+--,0.053152307,0.0032847941704703372,0.9994465533260632,1,0.0065695883409406745
RP11-253M7.1,++++-+--+++-,0.002734542,0.04931293487552933,0.7488780752486748,1,0.09862586975105866
CCDC144CP,+-+-+++---+-,0.005072905,0.008036624112882019,0.9737290740396437,1,0.016073248225764038
PPP4R3A,++--+-+---+-,0.040100051,0.24151670202245382,0.736618545019007,1,0.48303340404490763
APMAP,++++-+-++---,0.02442835,0.007371951817541417,0.9974323404811619,1,0.014743903635082834
GPT2,--+-+-------,0.074217558,0.3805046704589875,0.7876588263367073,1,0.761009340917975
VWA8,-+----++-+++,0.018684072,0.9889479803554116,0.0022863842030895836,-1,0.004572768406179167
CPE,++++-+------,0.015957946,7.253593711178812e-5,0.9999980840315095,1,1.4507187422357624e-4
EYA2,+-+--+-----+,0.089110512,0.3287467511630939,0.6848897745386824,1,0.6574935023261878
TNKS2-AS1,+---++------,0.07244466,0.19525898267716824,0.81739367947661,1,0.39051796535433647
YBX1P2,-++-++++--+-,0.006735765,0.0462804346517132,0.9075362789231516,1,0.0925608693034264
TNPO1,+++-++------,0.023272603,0.0021257783657387544,0.9998844206869376,1,0.004251556731477509
ADA,++-++-+--+++,0.134757142,0.6205724445811192,0.34615725617546717,-1,0.6923145123509343
RPL13AP2,----+---+-++,0.056050462,0.6045523173527156,0.04334469822454458,-1,0.08668939644908916
SERP1,-+---+------,0.073779081,0.16316785622593993,0.8688118767618616,1,0.32633571245187987
ZNF544,------++++-+,0.020589811,0.9999873135728036,8.272970439348027e-4,-1,0.0016545940878696054
SNORA37,--+++-+++-+-,0.006833281,0.3392264368972206,0.04257281064614929,-1,0.08514562129229858
GPR75,-++--+-----+,0.042330781,0.1622172248165743,0.8893687273171877,1,0.3244344496331486
SLC6A7,-----+-+++--,0.054363321,0.8190562033461115,0.12750848910747403,-1,0.25501697821494806
TEX261,--+-+-----+-,0.066297569,0.5268675135781345,0.33329124789674797,-1,0.6665824957934959
RPL7P16,+-++-++-+-++,0.051680386,0.4456795343902275,0.2561276906300024,-1,0.5122553812600048
TBXAS1,+++-+++++--+,0.035614844,0.23311252076313504,0.8864004579895319,1,0.4662250415262701
PLA2G6,+++-+--+++++,0.11031007,0.793357389256815,0.3407997466138757,-1,0.6815994932277514
BCL2L2,-+---+++++++,0.079448883,0.9786479357240272,0.0654871665272532,-1,0.1309743330545064
AZIN1-AS1,+++-++----++,0.079058375,0.03598555810014827,0.912189652589389,1,0.07197111620029654
RP11-168K9.2,+-----+++-++,0.007304558,0.9972297594262667,0.0015944828415002808,-1,0.0031889656830005617
MOBP,-+++++---+++,0.064390917,0.36864267187026556,0.48372417284929964,1,0.7372853437405311
RP11-66B24.4,++-+--++++-+,0.047072449,0.9376381452105699,0.04599014991135772,-1,0.09198029982271544
FAM136A,+++--+++++++,0.088428922,0.8109547866197161,0.2368135367094157,-1,0.4736270734188314
MTND4P12,-------++--+,0.00115114,0.9921735765598548,0.005478636467367543,-1,0.010957272934735087
ADAMTS13,------++++++,0.016131566,0.9999921245409871,1.0809011272174903e-4,-1,2.1618022544349805e-4
RNU1-146P,+-----+-----,0.066779197,0.1829362721244401,0.7507468589808446,1,0.3658725442488802
MORN2,-+++-++++++-,0.143869068,0.4773085483892788,0.463647079341803,-1,0.927294158683606
ADGRF3,+++-++------,0.06297787,0.011624050373085474,0.9846549351743211,1,0.02324810074617095
ZNF618,--+---++-+++,0.006780196,0.9997985655994618,1.954046687788776e-4,-1,3.908093375577552e-4
TXNDC9,++++-+-++++-,0.054902625,0.1655351849580321,0.8781482636453438,1,0.3310703699160642
GTF3C5,+++++++++++-,0.09963954,0.47554569280955433,0.7133280020751798,1,0.9510913856191087
SEPT4,-+++++---+++,0.054088661,0.12704101171964044,0.8425145885282042,1,0.2540820234392809
RP11-57H14.3,-----+++++++,0.02205214,0.9997289065013186,0.010875729338252442,-1,0.021751458676504885
NDNF,-+-+--++--+-,0.01327506,0.2656227316883302,0.18025675490113446,-1,0.36051350980226893
C6orf165,+-+-+-+-+-+-,0.021981761,0.7725861573716937,0.08063073118544165,-1,0.1612614623708833
TYW1B,+---+-+++++-,0.065788771,0.969181284163836,0.009384408450571872,-1,0.018768816901143744
HSF1,+-----++++++,0.018163807,0.9992421068424637,0.00293963900003656,-1,0.00587927800007312
DMRTA1,++++-+------,0.005137271,0.0014964445772162292,0.9991230312853524,1,0.0029928891544324585
CEP83,+-+-+-+---++,0.030728862,0.30734139510714864,0.1055910273079742,-1,0.2111820546159484
ACTR6,++++++-+--+-,0.024807727,0.038668944332093384,0.989516344354356,1,0.07733788866418677
ATP2A3,-+-+--++++++,0.036113655,0.9817827624837837,0.09502488651439478,-1,0.19004977302878956
C19orf54,--+------+++,0.010894835,0.3203469182437012,0.5335078975452134,1,0.6406938364874024
TCF3,+-+-+--+++++,0.121058792,0.8474820478950482,0.21346821303761646,-1,0.4269364260752329
MMAA,+--+-+------,0.052916271,0.036945332381275515,0.9437447347534436,1,0.07389066476255103
MIS18A,++++-+-++++-,0.054352105,0.1934754882812569,0.6366488267053483,1,0.3869509765625138
MATN1-AS1,+++++++--+++,0.097837629,0.20285213446159855,0.9128784093461141,1,0.4057042689231971
FYB1,++++++++++-+,0.081280118,0.2540803143879162,0.893818421618427,1,0.5081606287758323
RP5-921G16.1,+++-++-----+,0.00969203,0.027653419990130334,0.8571070350525067,1,0.05530683998026067
PDZK1,-++++-+-++--,0.044234852,0.13136348230225336,0.732555897906813,1,0.26272696460450673
PDS5B,---+--------,0.16258473,0.33212640210568173,0.8720208750914826,1,0.6642528042113635
ADAMTS6,-+----++--++,0.004094336,0.973106671461426,0.0030839174087014683,-1,0.006167834817402937
BBS1,+---+-+---+-,0.075510045,0.6477015852270802,0.13425979149040165,-1,0.2685195829808033
RAMP1,------+++-++,0.013752769,0.9977806109738333,0.02666305120004196,-1,0.05332610240008392
KIAA0754,+---+++---++,0.014542256,0.5466441835779169,0.23893263270531986,-1,0.47786526541063973
VWA3A,+++-+-++-++-,0.115916354,0.7028657619349914,0.16459217356607603,-1,0.32918434713215206
ALMS1-IT1,++--+++---+-,0.033685337,0.03867443182201476,0.7413230365098701,1,0.07734886364402951
PRKAG1,++++-+++++++,0.118690603,0.6787973150335851,0.5013206095504212,-1,1.0026412191008425
RCL1,-+++++++-+++,0.141729804,0.7320665148936524,0.31266648750010123,-1,0.6253329750002025
ATRX,+--+++------,0.03458992,0.0037768744763882066,0.9891168244059648,1,0.007553748952776413
CASC3,----+-+--+++,0.003684922,0.994711170823956,0.004169845736911664,-1,0.008339691473823328
NCAPD2,++++++----+-,0.042586475,0.012802547620722471,0.9967172770735275,1,0.025605095241444942
IDNK,+++-++++++++,0.143000232,0.42834425572314233,0.7670996353251005,1,0.8566885114462847
MSL3P1,++++-+-++--+,0.008948202,0.005608189487515264,0.9765829409557331,1,0.011216378975030528
RP11-455J20.3,-++------++-,0.076357443,0.2802455055155956,0.5858570994220533,1,0.5604910110311913
