gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
ADCY10,-+-,+-+-++,NA,0.304917698320319,0.20981338509641564,-,0.42,0.02918155,113,1
SCTR,++-,NA,NA,0.21999771845767738,0.20983288655677865,-,0.42,0.131416988990212,113,1
PPP3R2,-++,NA,NA,0.22004220612559175,0.20984485512206252,-,0.42,0.06211079211369235,113,1
MLPH,-+-,NA,-++-,0.2098947766446106,0.2408092361970346,+,0.42,0.04224199496196245,113,1
GLTSCR1L,+-+,++++++,NA,0.28482332430302326,0.20990115793473638,-,0.42,0.10431444487025719,113,1
AK7,+-+,----+-,NA,0.2743554591078518,0.20991166072240844,-,0.42,0.091747532,113,1
SIGLEC9,-+-,------,NA,0.2999724104417762,0.2099279021993592,-,0.42,0.134724069,113,1
ETV4,++-,NA,NA,0.22004220612559175,0.209958932238193,-,0.42,0.11464099577770152,113,1
COMMD1,++-,++++++,----,0.24082392563681312,0.20996735276318196,-,0.42,0.08510814,113,1
ZNF48,+--,-+++--,NA,0.27813788542878415,0.21004244581200135,-,0.42,0.031995412,113,1
RAB5A,+--,++-+--,-+++,0.22841239012898773,0.2100568676906344,-,0.42,0.035709644,113,1
TMEM233,-+-,NA,NA,0.22005475701574265,0.21006102777619345,-,0.42,0.0662250795007128,113,1
STOM,---,-+---+,-++-,0.24167185781905134,0.21016688276243722,-,0.42,0.055365023,113,1
OR10AD1,++-,NA,NA,0.22028291124800364,0.21017509838590087,-,0.42,0.12474934320945534,113,1
APBA2,++-,-+++--,+---,0.21829084193967876,0.21017558431446862,-,0.42,0.028829893,113,1
LAIR1,-+-,+++++-,--+-,0.2282913687945769,0.2101956377908497,-,0.42,0.027495693,113,1
PIP5K1C,++-,++++-+,-+--,0.2515835659802912,0.2102075108035254,-,0.42,0.008353103,113,1
MESDC2,++-,---+++,---+,0.22034295062119957,0.21021091307001474,-,0.42,0.105777715,113,1
FILIP1L,-+-,--+--+,-+--,0.23716508987121143,0.21022788607152407,-,0.42,0.18171959586133446,113,1
LYZL6,++-,NA,NA,0.2203399498060689,0.21023213369075458,-,0.42,0.18120902262280855,113,1
SSTR3,++-,++++-+,NA,0.2724620769973903,0.21023286929589077,-,0.42,0.14707416562150932,113,1
OXTR,---,+--+-+,-+-+,0.22898855655923148,0.21024987309145737,-,0.42,0.04836454094988631,113,1
AKR7A2,++-,-+-+--,++++,0.21182462852488207,0.21028802787312184,-,0.421,0.096571348,113,1
DVL2,---,++-+++,-++-,0.2541207391130699,0.21029295518058513,-,0.421,0.037126551,113,1
SPSB1,+--,--+++-,+---,0.2129152148050512,0.21029497320183016,-,0.421,0.051878745,113,1
C19orf45,++-,NA,NA,0.2204540269221994,0.210346204300462,-,0.421,0.09464419013942262,113,1
NADK,++-,++++++,+---,0.2596763757897433,0.21040522859829142,-,0.421,0.081161206,113,1
TSPAN5,+-+,--+---,+--+,0.2393747951059424,0.21045364685021165,-,0.421,0.07892848005857023,113,1
HDAC10,+++,---+++,NA,0.2723812356083194,0.21047967375445195,-,0.421,0.069096845,113,1
DDX10,-+-,+---++,----,0.22097329373939453,0.21048233357016202,-,0.421,0.06735309,113,1
BAIAP2,-+-,+-+++-,--+-,0.21555176556591757,0.21048729018496187,-,0.421,0.016084082,113,1
BRD7,-+-,----++,+-++,0.23210822260237568,0.21049331890223974,-,0.421,0.051101238,113,1
UACA,-+-,+--+++,-+-+,0.23945732416509347,0.21051255055455145,-,0.421,0.089453745,113,1
SYTL1,-+-,NA,NA,0.22068218115446042,0.2105743455198768,-,0.421,0.0965120374986089,113,1
CAPN12,--+,-+++++,NA,0.29515749632180943,0.21059776720671314,-,0.421,0.123202612,113,1
POLR2G,++-,+++-+-,--++,0.2665445220124545,0.21064610494910155,-,0.421,0.056286881,113,1
AAED1,-+-,-+----,NA,0.27941433385912384,0.2106552897470592,-,0.421,0.09848738151107539,113,1
PREB,---,++-+-+,----,0.2189562934194205,0.21067960997830049,-,0.421,0.064683801,113,1
SPRR4,+++,NA,+++-,0.21069247000605545,0.24368019628254853,+,0.421,0.158397378,113,1
CLEC7A,-+-,+-+-+-,NA,0.2672318912276077,0.2107269051819813,-,0.421,0.04815347514719372,113,1
QTRT1,-+-,+++++-,++++,0.25344225270177084,0.21078851864637801,-,0.422,0.062299956,113,1
DNAJC17,-+-,++++++,--++,0.23985109632680557,0.2108125066999178,-,0.422,0.069728184,113,1
NEK2,-++,+++-+-,NA,0.29783210780143987,0.2109074746207565,-,0.422,0.01761474,113,1
REC8,++-,++-++-,----,0.2194895661847536,0.21091735464805858,-,0.422,0.084679401,113,1
ADGRB3,+-+,+++--+,+--+,0.23935895620661585,0.21097898931665185,-,0.422,0.043485052,114,1
PRRC2C,--+,++--++,+++-,0.22397320147180205,0.21097973346958596,-,0.422,0.084796161,114,1
UBE3B,+-+,+-++++,---+,0.22748920114921128,0.211019815072736,-,0.422,0.138856835,114,1
SMARCAL1,+--,+-++++,+-+-,0.2526922112770016,0.2110437551124576,-,0.422,0.058704869,114,1
CLDN7,-++,NA,NA,0.2215377595254392,0.21108766326356015,-,0.422,0.2507609669651221,114,1
WSB2,+--,-+++-+,---+,0.24855237185369797,0.21109529842350705,-,0.422,0.029306371,114,1
TRIM42,-+-,NA,NA,0.22163919466149545,0.21109970339949807,-,0.422,0.15264881289678855,114,1
RBM33,--+,+--+++,+---,0.23980256315309367,0.21110708962087932,-,0.422,0.069331127,114,1
OCIAD2,+++,-+++--,--++,0.2403958330509352,0.21111174487593337,-,0.422,0.018096273,114,1
PPOX,+++,---++-,+-++,0.2193517008456705,0.21115002192976282,-,0.422,0.04266264,114,1
SELPLG,-++,++++-+,-++-,0.22793833769956112,0.21130718628956002,-,0.423,0.009423689,114,1
PROKR1,+++,NA,NA,0.22170887519963495,0.21131580448297496,-,0.423,0.3004733288603009,114,1
CPLX1,++-,-+++-+,+---,0.2527692357095904,0.2113586251251745,-,0.423,0.072553211,114,1
LOR,+++,NA,NA,0.2219940679899612,0.21137283978782867,-,0.423,0.21608913357655063,114,1
OR6C3,+++,NA,NA,0.22193702943189597,0.21137283978782867,-,0.423,0.20617063283947878,114,1
DARS,+--,-+----,-+-+,0.2574453528723147,0.2114093343837777,-,0.423,0.021399793,114,1
PURB,+-+,+++--+,-+-+,0.22453188660343495,0.21144674883632425,-,0.423,0.029966011,114,1
PTP4A2,++-,---+++,++-+,0.21816192016135752,0.21146634720383634,-,0.423,0.04613736,114,1
CYB5B,+-+,-++-+-,-+++,0.2156739684445858,0.21147663819162174,-,0.423,0.018151217,114,1
FZD4,+-+,-----+,-++-,0.24011909312842317,0.21152527330838827,-,0.423,0.12332646050701217,114,1
TMC1,-+-,++-+--,NA,0.2908905705302032,0.21155117454227265,-,0.423,0.025141837,114,1
CHID1,++-,++++++,--++,0.27032552382973707,0.2115688199845413,-,0.423,0.012513622,114,1
DPYD,---,+----+,NA,0.26899638585878655,0.21160776111579135,-,0.423,0.14217886204784472,114,1
NDST3,+-+,+++-++,--+-,0.254076596544491,0.2116132852218089,-,0.423,0.019293909,114,1
SLC9B1,-+-,+---++,NA,0.2720979954284263,0.21162219833797388,-,0.423,0.08695180494465386,114,1
DPF3,-+-,+--++-,++--,0.22470231791672168,0.21164302560121642,-,0.423,0.047517228,114,1
SPINT1,-+-,NA,NA,0.222621492128679,0.21165801631209719,-,0.423,0.06233676535982939,114,1
CIB3,+++,NA,NA,0.2227355692448095,0.21165801631209719,-,0.423,0.4722786781846875,114,1
NPHP1,-++,+---+-,NA,0.29290946341710455,0.21171045762119353,-,0.423,0.013247598,114,1
KDM2B,+-+,+-++++,NA,0.3086911512232015,0.211763927331975,-,0.424,0.082475761,114,1
CLU,++-,------,---+,0.23184190104262734,0.21180641829318164,-,0.424,0.024420318,114,1
ALDH3A2,+--,----+-,+--+,0.2439928181460156,0.21181015130043843,-,0.424,0.05350948,114,1
PYDC1,-+-,++++++,+-+-,0.2731485036875845,0.21188138348312996,-,0.424,0.09371249,114,1
UGT2A1,-+-,NA,NA,0.223077800593201,0.2119431928363657,-,0.424,0.057164864365141906,114,1
HINFP,-++,++++++,NA,0.3041614937921012,0.21197553387716733,-,0.424,0.197034773,114,1
KCND2,+-+,+-----,-+-+,0.24093780369075996,0.2119912904535653,-,0.424,0.07261319287545495,114,1
TUFT1,+++,--+++-,+-++,0.2281478541675973,0.21200568933714858,-,0.424,0.09356708632671704,114,1
SLC6A19,---,NA,NA,0.22317914789254548,0.2120123203285421,-,0.424,0.25949176486486336,114,1
KLHL31,--+,+---++,NA,0.27074080478126517,0.21208386958771847,-,0.424,0.057137060369615425,114,1
KHDRBS1,---,++-+++,-+--,0.23258022450758062,0.21210140547697423,-,0.424,0.040212808,114,1
PCDHGA8,-++,+---+-,NA,0.29608470982728624,0.2121121637900812,-,0.424,0.065599392,114,1
C11orf96,-+-,-+----,NA,0.2755293302675685,0.2121498404657267,-,0.424,0.2779960800039156,114,1
CSPG4,-+-,++++++,--++,0.25438791758626433,0.2121524288144431,-,0.424,0.159354715,114,1
RAB34,++-,----++,+-++,0.22974343112099596,0.2121667659758146,-,0.424,0.005964232,114,1
MCIDAS,+-+,NA,NA,0.22347707049965776,0.21217133405578054,-,0.424,0.20010958345183003,114,1
COL11A1,---,+++-++,++-+,0.22294142771473466,0.2121783339338953,-,0.424,0.007145693,114,1
KCNMA1,+-+,--+---,+-++,0.22612380446768143,0.21218007035088574,-,0.424,0.075707782,114,1
SYNDIG1,++-,--+-++,NA,0.2719870724986841,0.21218935097612415,-,0.424,0.12734601426407652,114,1
UFM1,--+,++-+--,-+-+,0.2197930107757169,0.21222270906088003,-,0.424,0.034461798,114,1
CCNJL,++-,-++-+-,NA,0.2754242896986708,0.21223395881824514,-,0.424,0.109391119,114,1
KDM5A,-+-,----+-,NA,0.30050968104189946,0.2122620308850936,-,0.425,0.111212001,114,1
KIF7,++-,++++++,NA,0.29726319932066486,0.21245477582132538,-,0.425,0.153044562,114,1
KRT25,++-,NA,NA,0.22381930184804927,0.21245651058004905,-,0.425,0.3490948915940576,114,1
ACTR1A,++-,-++++-,----,0.2239645497140259,0.21249304396843913,-,0.425,0.091445693,114,1
FAM124A,-+-,---+++,+--+,0.23241245259651738,0.21255329472912374,-,0.425,0.093517978,114,1
OLA1,+--,+-++--,++++,0.2182287824051642,0.21257045630195137,-,0.425,0.06635836669452443,114,1
TUT1,+--,+++--+,----,0.2290944166435571,0.21257271332669736,-,0.425,0.07306339,114,1
GPR139,--+,NA,NA,0.22392060685564363,0.21258270590919462,-,0.425,0.10399015505874058,114,1
PTPN4,+-+,--+---,+--+,0.2522965550409172,0.21264915321104927,-,0.425,0.037183245,114,1
SNED1,+++,+++++-,NA,0.3036243569693322,0.2126500509927527,-,0.425,0.083695525,114,1
EDC3,+--,+-++-+,--+-,0.24436168837790473,0.2126929422663086,-,0.425,0.123630524,114,1
CHAC1,++-,-++--+,+---,0.22702065253577206,0.21272399727166266,-,0.425,0.05780766515955829,114,1
SNRPA,++-,+-++++,+-+-,0.2540128810237219,0.21275589223061608,-,0.426,0.048560687,114,1
GPN1,+-+,+-----,NA,0.29383587122998245,0.21275925436296167,-,0.426,0.11389323317733141,114,1
IQCH,-++,++-++-,NA,0.283021397759678,0.21277699060488128,-,0.426,0.13700201,114,1
EIF4E2,+--,--++++,---+,0.2278624733378501,0.21278101838769034,-,0.426,0.047273473,114,1
DCAF13,---,+---+-,NA,0.30390930202589006,0.2128672283675586,-,0.426,0.051945847,115,1
PTPN22,++-,++--+-,NA,0.2981506199841239,0.2129230636129602,-,0.426,0.029538686,115,1
CARD9,-+-,++++++,NA,0.306803326328547,0.2129433712233641,-,0.426,0.12910576000000001,115,1
BANK1,---,++-++-,NA,0.2688311128832861,0.21294583122946817,-,0.426,0.30342476631452253,115,1
LGALS4,-++,NA,NA,0.2241615331964408,0.2129698283237324,-,0.426,0.09917981933672156,115,1
YRDC,+-+,--+---,----,0.2262207982824281,0.21298886055244803,-,0.426,0.02304279,115,1
MPRIP,+--,++++++,NA,0.2974187926024841,0.21300260066664292,-,0.426,0.058143689,115,1
CCDC43,++-,-++-+-,---+,0.2136590357780271,0.21300714214462088,-,0.426,0.006521348,115,1
GNAL,+-+,++--++,--++,0.2543545916608179,0.2130383606334631,-,0.426,0.015413308,115,1
STOX1,+--,-----+,-++-,0.24540341554433037,0.21307712929941183,-,0.426,0.13738170371229966,115,1
ISY1-RAB43,+-+,-++-++,+-++,0.22067913777667794,0.21316835073462304,-,0.426,0.0290147,115,1
MON1B,-+-,---+--,+---,0.2535044843693697,0.2131695006514553,-,0.426,0.034683594,115,1
NAMPT,+-+,++----,++++,0.2179121790447067,0.2131698156541151,-,0.426,0.150410861,115,1
MSI1,-+-,+-++++,NA,0.29786111858932457,0.2131719148972342,-,0.426,0.061209234,115,1
ASF1B,++-,NA,NA,0.2242756103125713,0.2131979695431472,-,0.426,0.15305470028112886,115,1
SIDT2,---,++++++,+++-,0.23657731887628933,0.21321832229529514,-,0.426,0.010472378,115,1
DEF6,-+-,+-++++,NA,0.30442502408397837,0.21324275574875215,-,0.426,0.065710528,115,1
CHRM4,+-+,+--++-,NA,0.26916925455151924,0.21326255053354903,-,0.427,0.07396099465608472,115,1
FAM212B,+++,--+---,NA,0.2758578568585568,0.21328303632788242,-,0.427,0.046333489,115,1
LAMA2,++-,+++-+-,-+--,0.21799277661708968,0.2133081250471351,-,0.427,0.073874438,115,1
IARS,+-+,--+---,--++,0.24364192065223633,0.21331294628006903,-,0.427,0.059268490496330505,115,1
LDHAL6B,---,NA,NA,0.22431985398961957,0.2133242071640429,-,0.427,0.5158399876916437,115,1
HS3ST2,++-,NA,++-+,0.21333418485296726,0.25843819683192204,+,0.427,0.023623221,115,1
HCN3,+-+,+++-++,NA,0.3050866852845363,0.21338757854729368,-,0.427,0.050331298,115,1
KDR,++-,+--+++,+++-,0.23695604857186606,0.21341065546483054,-,0.427,0.15144602923967845,115,1
TMEM59,+--,------,--++,0.2523343976747959,0.2134653722820054,-,0.427,0.138776592,115,1
FGF22,-+-,NA,NA,0.2243896874287018,0.21348314606741572,-,0.427,0.07657633973973481,115,1
MLEC,+--,+---+-,NA,0.293747805014591,0.21348642491774983,-,0.427,0.14016599800000001,115,1
RWDD3,+++,+-----,-+++,0.2349512184634441,0.21350132302193822,-,0.427,0.106518754,115,1
WDR19,--+,+---+-,----,0.23629711959649624,0.21355783314188653,-,0.427,0.0790453,115,1
TTN,-+-,----++,NA,0.29526311034247155,0.21355929492162995,-,0.427,0.036062492,115,1
ZNF273,--+,+++-+-,++-+,0.2176546088965127,0.21357889320095774,-,0.427,0.016307116,115,1
CPT2,-+-,++--+-,-+-+,0.21872020133092224,0.21358204916558815,-,0.427,0.014542884,115,1
C18orf42,++-,NA,NA,0.2245037645448323,0.21359721667712314,-,0.427,0.3169947366685327,115,1
TLR9,-+-,NA,NA,0.2245479952090344,0.21360939995436914,-,0.427,0.3541793679136227,115,1
KCNIP4,+-+,+++-++,---+,0.246512694130104,0.21362141760598227,-,0.427,0.032660955,115,1
NOD1,++-,++--++,NA,0.283821287317938,0.21365771670403255,-,0.427,0.118656654,115,1
MESP2,++-,NA,++--,0.2136957784385904,0.24462307609152936,+,0.427,0.044672753,115,1
RAB33B,---,++-+-+,++--,0.23598593668956724,0.2136970754489268,-,0.427,0.057132826,115,1
CASKIN2,---,+--+++,++--,0.2506569335108102,0.21372358384445223,-,0.427,0.1626103,115,1
CHMP5,+--,++++--,-+++,0.24580796470426997,0.21373958435694154,-,0.427,0.013473204,115,1
SCEL,-++,++---+,NA,0.2890665244748832,0.21376507294231328,-,0.428,0.035418868,115,1
LCE1C,+++,NA,NA,0.2247319187770933,0.21376832259168424,-,0.428,0.1969841617412291,115,1
SYVN1,+--,++-+++,----,0.2304707369929759,0.2137809921137153,-,0.428,0.187490279777049,115,1
BCL11A,-++,-----+,+---,0.23228916534106772,0.21401129821227347,-,0.428,0.082874251,115,1
ZNF529,--+,+----+,-+++,0.24386717870343433,0.21401241159185674,-,0.428,0.071399749,115,1
CHRNG,-++,NA,NA,0.22496007300935433,0.21405349911595278,-,0.428,0.13035148101127855,115,1
MAPT,++-,+-++-+,+---,0.2356337874396825,0.21412081792519863,-,0.428,0.073513109,115,1
LMNB1,+-+,-+---+,NA,0.2842431906360623,0.21412389464708861,-,0.428,0.07625584354590254,115,1
EPS8,---,+-----,+++-,0.2557465253061217,0.21412669759751898,-,0.428,0.03037911,115,1
GEMIN7,++-,-++++-,+-+-,0.23428839825604697,0.21420054163761065,-,0.428,0.041003839,115,1
ACAD11,---,+-+-+-,++--,0.23252431014951594,0.2142081051515935,-,0.428,0.12052713005651045,115,1
MORN5,++-,+--++-,NA,0.3064455401592754,0.21423669700925418,-,0.428,0.002447588,115,1
SETBP1,-++,++++-+,+---,0.2378515788082355,0.21438758221965845,-,0.429,0.077575057,115,1
PLCZ1,+++,NA,NA,0.2254734200319416,0.214395710945075,-,0.429,0.3478430873916277,115,1
SARS,+--,+++++-,-+-+,0.24681976582194654,0.2144418842612409,-,0.429,0.05684783,115,1
CDH19,---,---++-,++-+,0.24944870548245654,0.2145447643010151,-,0.429,0.135994229,115,1
TLK1,+-+,+---++,-+++,0.21637382725495463,0.21454559879342816,-,0.429,0.043486517,115,1
CTH,-++,+-----,---+,0.25015694803565525,0.21460169166881404,-,0.429,0.056222188,115,1
STRA6,++-,NA,NA,0.2258156513803331,0.21462385216448981,-,0.429,0.21661604213157137,115,1
RAB11FIP5,+--,--++-+,---+,0.2507544226892115,0.21465568494041867,-,0.429,0.057952992,115,1
VCP,+--,-++++-,++--,0.22792396556733793,0.2146667300682018,-,0.429,0.061675375,115,1
C10orf111,NA,---++-,NA,0.3173761441232021,0.21467490010897203,-,0.429,0.074150597,115,1
RTN3,+-+,-+----,---+,0.235529795026835,0.21470242205730625,-,0.429,0.033132491,116,1
TXNDC8,+-+,NA,NA,0.22587268993839835,0.21473792277419723,-,0.429,0.1664697281734485,116,1
PRR16,+--,-----+,NA,0.278021223950008,0.21481260561860396,-,0.43,0.12601270003753431,116,1
ACTA1,+++,+-++-+,+-+-,0.24344165495149858,0.21489565987085232,-,0.43,0.034463390000000003,116,1
VIL1,+++,NA,NA,0.22598676705452886,0.21490902868875833,-,0.43,0.1926930110420406,116,1
PIK3R4,+-+,--+---,+--+,0.25058388792743147,0.21492763946952712,-,0.43,0.07037663850795252,116,1
MTBP,-++,+----+,NA,0.2961960737221571,0.2149624656699309,-,0.43,0.100391686,116,1
DSCC1,++-,+-----,--++,0.2652611411329236,0.21496406777203242,-,0.43,0.034087971,116,1
PPP2R5D,+--,++++++,+---,0.2503508169207261,0.21496575572391344,-,0.43,0.06457123555454751,116,1
TMEM158,---,----+-,--+-,0.2344212360743446,0.21499754630144563,-,0.43,0.082759551,116,1
ULK4,---,++--+-,NA,0.29540933882854103,0.2150108635425853,-,0.43,0.155318429,116,1
ARHGAP29,-+-,+++-++,NA,0.30693238518675414,0.21501537742452886,-,0.43,0.069700987,116,1
OR9Q2,+++,NA,NA,0.2260438056125941,0.21502309929846575,-,0.43,0.359163305439157,116,1
BAZ1A,-+-,----++,NA,0.2974352675619188,0.21503777057488824,-,0.43,0.108765996,116,1
SUPT7L,+--,+---+-,+-++,0.21965759226510964,0.21504941986818463,-,0.43,0.028132022,116,1
KCNV1,+-+,-++---,----,0.2345868191096177,0.2150502453976204,-,0.43,0.053536734,116,1
CCDC28B,++-,++++--,--++,0.23400199437353708,0.21509823854538482,-,0.43,0.06895352748795874,116,1
KTI12,+--,++-++-,---+,0.22413791009565545,0.21510675092617676,-,0.43,0.089383427,116,1
NPVF,+-+,NA,NA,0.22627195984485513,0.21513716990817316,-,0.43,0.08960025359549004,116,1
CAPN1,+--,--++++,+-+-,0.2454314596353669,0.2151837623952146,-,0.43,0.048967228,116,1
NCKAP1L,-++,++++-+,--+-,0.24437926434387772,0.21527925747190696,-,0.431,0.05283517244981098,116,1
ARFGAP2,++-,++++++,+--+,0.25901442472926767,0.21533817904604946,-,0.431,0.039252228,116,1
DRC1,-+-,++-++-,+++-,0.24780792778776076,0.21534157473323415,-,0.431,0.063320318,116,1
MREG,++-,--+++-,----,0.22416708997163526,0.2153442007988432,-,0.431,0.090582697,116,1
CHMP4C,+++,NA,NA,0.22667122975131188,0.21536531112758797,-,0.431,0.2193159669199713,116,1
CRX,-++,NA,NA,0.2267853068674424,0.21536531112758797,-,0.431,0.11015436041261151,116,1
UCKL1,-++,++++++,--+-,0.22811128447425785,0.21536872284779798,-,0.431,0.114819195,116,1
RCOR3,+--,+---++,-+--,0.23184197345506757,0.21545407952126489,-,0.431,0.056176873,116,1
ALPP,-+-,NA,NA,0.22694347801288997,0.21549167237052247,-,0.431,0.1184047470528598,116,1
ZMAT3,--+,-+----,-+-+,0.25709861567823966,0.2155258449406719,-,0.431,0.111826217,116,1
RANBP6,+--,------,-+-+,0.24009860896995214,0.2155726097722841,-,0.431,0.05954465004076966,116,1
IQCJ-SCHIP1,+-+,+++-+-,NA,0.2890224876640788,0.2156033426073443,-,0.431,0.058049956,116,1
EPS8L2,+++,++++-+,NA,0.3087995694901166,0.2156099573633361,-,0.431,0.095888032,116,1
PLCL1,---,-----+,---+,0.23895556456444733,0.21563401506460317,-,0.431,0.164113179,116,1
RNF207,-++,++++++,NA,0.308482376951015,0.21563517423201234,-,0.431,0.248539236,116,1
PARP14,+++,++--++,NA,0.29605909878645315,0.2156426378689728,-,0.431,0.27271412,116,1
AAGAB,+--,+++++-,NA,0.29709023029068116,0.21569613378625857,-,0.431,0.17455499894775073,116,1
SLC9A3R1,-+-,-++-+-,--+-,0.21575724669051707,0.21620111785157803,+,0.432,0.001718258,116,1
MMAA,+-+,------,---+,0.2618498065282989,0.21580539736200652,-,0.432,0.070479771,116,1
NCK2,+++,++++++,----,0.237355180889709,0.2158277248246243,-,0.432,0.15498640290730456,116,1
GP1BA,---,NA,-++-,0.2158427028775041,0.24714418460463675,+,0.432,0.3090837730665455,116,1
PPP1R13B,+-+,+++++-,+-+-,0.23971227227212438,0.21587000467564416,-,0.432,0.06054131538070464,116,1
C4orf36,-++,------,NA,0.30576765004304657,0.21588012609818175,-,0.432,0.081949461,116,1
CCDC151,-+-,+-++++,NA,0.2911055305147369,0.21590071229807276,-,0.432,0.15989570718373092,116,1
LILRB4,-+-,++++-+,NA,0.2918313697784138,0.21595041216133554,-,0.432,0.0715142770784316,116,1
LIPT2,---,+----+,NA,0.2768959641781598,0.21600596541080977,-,0.432,0.16739590678628471,116,1
ZNHIT1,-+-,+-+++-,--++,0.2353205994613594,0.2160250417079234,-,0.432,0.03427076668665291,116,1
MIA2,++-,+-+-+-,NA,0.3112786672424961,0.21605574809987627,-,0.432,0.005680827,116,1
MTERF2,+-+,++-+++,+--+,0.2551756706875853,0.2160887764538864,-,0.432,0.101076782,116,1
OR4D11,++-,NA,NA,0.2272416153319644,0.21610677009068613,-,0.432,0.2951870726846789,116,1
TTI1,+-+,-+-++-,-+++,0.2337653880969828,0.21616174980121597,-,0.432,0.026068667357471695,116,1
PLS1,+++,++++-+,--++,0.2309711488760161,0.21616450768499026,-,0.432,0.035371442,116,1
SMNDC1,+--,+----+,-+++,0.2515718272196824,0.21616825170355083,-,0.432,0.031623857,116,1
SEMA3B,-+-,---+++,-+--,0.23499200701023246,0.21619237193518134,-,0.432,0.141458333,116,1
MTCH2,+--,-+----,+-++,0.23036274520332378,0.2162088978839648,-,0.432,0.017349532,116,1
HSD3B2,+-+,NA,NA,0.22741273100616016,0.21622084070039355,-,0.432,0.33432020114028904,116,1
CSRNP3,+-+,-+----,NA,0.29348421869801633,0.21622989303496873,-,0.432,0.0660998129023493,116,1
HOOK3,-++,+----+,-+-+,0.22294765393445284,0.216256372627336,-,0.433,0.035678558,116,1
RNF43,++-,----++,NA,0.29688228008620493,0.21634830782025816,-,0.433,0.105483276,116,1
FKBP3,++-,++++++,--++,0.2559933410383469,0.21635986687508116,-,0.433,0.095171655,116,1
PADI3,++-,NA,NA,0.22764088523842116,0.21639194661495464,-,0.433,0.2344481628471344,116,1
UGT2B28,+--,NA,NA,0.22792607802874743,0.21639194661495464,-,0.433,0.0908413095288335,116,1
ASB10,+++,NA,NA,0.22758384668035592,0.21639194661495464,-,0.433,0.2312841803195251,116,1
TRIM65,+++,-+++++,NA,0.27958124680515,0.21644125161185043,-,0.433,0.13665734840806507,116,1
ANKRD9,++-,--+--+,--+-,0.23041040866392926,0.21649972480862392,-,0.433,0.034842322,116,1
CPSF3,+--,-+--+-,----,0.23558561328459812,0.21650575214164583,-,0.433,0.083449677,116,1
C1orf228,-++,+--+++,NA,0.3020824118494215,0.21651290693927644,-,0.433,0.143988946,116,1
ERVV-1,--+,NA,NA,0.22802714880511035,0.21651836641569702,-,0.433,0.09275726469570068,116,1
GTF3C2,+--,+++++-,+---,0.23485472457710652,0.21653451311816002,-,0.433,0.08499208478549689,116,1
THNSL1,--+,++--+-,--++,0.2343180302709554,0.21655428827092454,-,0.433,0.0397960910351523,117,1
FAM114A2,+--,------,NA,0.29970939126960783,0.2165818312976985,-,0.433,0.2017893745923156,117,1
ASPHD2,+--,----++,---+,0.2588067293570224,0.21663239972641885,-,0.433,0.029094834,117,1
ATF6B,+++,++++++,NA,0.29623650528980155,0.21666599307370146,-,0.433,0.2131754502973502,117,1
ZNF560,+-+,NA,NA,0.22814121941481777,0.21668948208989278,-,0.433,0.09550280558088656,117,1
C10orf55,-++,NA,NA,0.2282112708190737,0.2167341584440769,-,0.433,0.10570118235935308,117,1
AFF3,+-+,++++--,+-++,0.22874225619583466,0.2167732305929779,-,0.434,0.01381779,117,1
IP6K1,+-+,+++++-,NA,0.2836161109053716,0.21686682118436726,-,0.434,0.0659371633143753,117,1
MRPL53,+++,+--++-,--++,0.2374457706357708,0.21688940799887496,-,0.434,0.112823502,117,1
CMTM3,-+-,+++++-,-+++,0.24031913964318696,0.2169019785529417,-,0.434,0.07416152783875932,117,1
SDC3,+--,++-+-+,+---,0.24096664511078159,0.2169402133696348,-,0.434,0.079509738,117,1
KIAA1549,+-+,+-+---,+-+-,0.2470513448126585,0.21696325942268285,-,0.434,0.071346254,117,1
DNMT1,-+-,+-++++,+---,0.23612793122088108,0.21698736514101533,-,0.434,0.077785861,117,1
HM13,++-,++-+++,---+,0.25242308965580207,0.21699013406716233,-,0.434,0.05181236,117,1
EFCAB9,+++,NA,NA,0.22843942505133472,0.2170193349683454,-,0.434,0.3933722653308612,117,1
MRPL22,+++,+-++-+,--++,0.23156495751206957,0.21702146368011124,-,0.434,0.104411517,117,1
C9orf47,-+-,++-++-,NA,0.30382850058941424,0.21711642251369243,-,0.434,0.19329622,117,1
DOK7,-+-,+++++-,----,0.24461152441966386,0.21711979092490283,-,0.434,0.100800655,117,1
CNTN5,+-+,+++--+,NA,0.30283270007025026,0.21718680920159444,-,0.434,0.124001455,117,1
SCNN1G,-++,NA,NA,0.22849646360939996,0.2171904408829065,-,0.434,0.20402902210093676,117,1
SRA1,++-,++++-+,+---,0.2538540750719408,0.21721893205242623,-,0.434,0.04431439,117,1
OR5M10,++-,NA,NA,0.22861054072553047,0.21724747618776022,-,0.434,0.20042329480558796,117,1
OR2AT4,+++,NA,NA,0.2286675792835957,0.21724747618776022,-,0.434,0.34345735007729017,117,1
PMEL,+++,NA,NA,0.22883869495779147,0.21730451149261393,-,0.435,0.2740795505858928,117,1
DYTN,+--,NA,NA,0.22888267837791593,0.21731690622861055,-,0.435,0.18653365934106306,117,1
