gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
KIAA1033,-+-+,++++----,---+-+,0.0021617421445278284,0.1606901889665629,+,0.00432,0.01265291,1.16,1
VWA7,----,----++++,NA,0.8504931544274921,0.002162270944643249,-,0.00432,0.018313627,1.16,1
SPATA13,-+--,++++----,--++-+,0.0021625657877859224,0.5938117830630952,+,0.00433,0.002496723,1.16,1
CAV1,--++,-+++++-+,+--+--,0.9939035183700975,0.0021636461520103275,-,0.00433,0.006259699943083739,1.16,1
TMED10,++--,++++----,+--+++,0.0021640598061638257,0.01595517794268285,+,0.00433,0.001043446,1.16,1
AQP1,++--,++++---+,--+++-,0.0021654329276097808,0.3243355678189553,+,0.00433,0.02763649661569357,1.17,1
ZNF548,-+--,----+-++,--++++,0.7688002366666589,0.002166222372129691,-,0.00433,0.005568704,1.17,1
ZFP14,----,+++-----,-++--+,0.002168772249390416,0.6872388128840943,+,0.00434,1.79024e-4,1.17,1
SFT2D1,-+--,++++----,------,0.00216917615564174,0.46355440036878937,+,0.00434,0.001414004,1.17,1
NREP,--++,-----++-,----++,0.9996758263980856,0.0021716223967778686,-,0.00434,0.006976404,1.17,1
CCNG1,-++-,++++----,-----+,0.0021740635475620807,0.2912412665362951,+,0.00435,0.005182652,1.17,1
SNX3,--+-,++++++++,-+---+,0.4559158855465911,0.002178876499124589,-,0.00436,0.001622378,1.17,1
LRRC63,-+--,++++----,NA,0.002181916515930059,0.36871973710394723,+,0.00436,0.006770153560546091,1.17,1
DUSP10,-+--,-++----+,---+++,0.8466358932360103,0.0021906003739947766,-,0.00438,0.005437266,1.18,1
STRN4,+---,----++++,+-+++-,0.6368260558892626,0.0021952905119358274,-,0.00439,0.001414888,1.18,1
GLIS1,--+-,----+-++,NA,0.8741962478421181,0.0021971727231616563,-,0.00439,9.1427e-4,1.18,1
LMNB2,+-+-,+-+-++++,+-++-+,0.8746123532945678,0.0021998293235358313,-,0.0044,8.10649e-4,1.18,1
ORMDL1,++++,+++-+---,---+-+,0.40306075757463056,0.0022013549817560423,-,0.0044,0.01050309,1.18,1
PTPN2,++++,+++++---,-+--++,0.02856911229790889,0.0022048352969111073,-,0.00441,9.08333e-4,1.19,1
GPC1,+---,+---++++,+++---,0.007560438265675115,0.002208406378027313,-,0.00442,7.74195e-4,1.19,1
ASB2,--+-,NA,++----,0.0022099961847164063,0.19415993306912324,+,0.00442,0.020178941668385766,1.19,1
CLDN7,---+,NA,NA,0.9306795476172636,0.0022120092097350228,-,0.00442,0.0036246435187765017,1.19,1
TMEM144,-+--,++++----,--++++,0.0022182963547919686,0.003383170932895381,+,0.00444,0.002390262,1.19,1
TWF1,-+-+,-+++----,NA,0.0022213687691501143,0.983523599162605,+,0.00444,0.006158246,1.2,1
SEMA6D,-++-,-++-----,+-+-+-,0.0022334452455436307,0.5999547986456917,+,0.00447,0.00427009,1.2,1
SMC2,-+--,-+++++++,---+++,0.8725351548188367,0.0022336090268995534,-,0.00447,0.003792322,1.2,1
ST8SIA1,++++,-++-----,NA,0.002243428435477629,0.9022126728150692,+,0.00449,0.006458779,1.21,1
IBTK,-+--,+++++---,+----+,0.0022435603596470412,0.9592401363086815,+,0.00449,0.011631085,1.21,1
TCEB2,--+-,++++++++,+++---,0.41798795819149814,0.0022466153966374364,-,0.00449,1.7197e-4,1.21,1
SAMD5,----,--------,--+---,0.4913654842166391,0.0022474839546051647,-,0.00449,0.001158159,1.21,1
TUBG2,+-+-,----+-++,-+-+--,0.7563368893653246,0.0022502717015556845,-,0.0045,0.003140914,1.21,1
RSAD1,+++-,-+--++++,+++---,0.0022526366519408135,0.29850964396216545,+,0.00451,0.020750281,1.21,1
HSF4,+---,++--++++,---++-,0.8824583366164902,0.0022586855045721673,-,0.00452,0.00605219,1.22,1
STC2,++--,+-++----,NA,0.0022653409919438433,0.9997865821921499,+,0.00453,0.018903067,1.22,1
DLG5,+--+,----++++,-+--+-,0.9189764882043465,0.002274029692496123,-,0.00455,0.010975175,1.22,1
ASAP1,++++,----+-++,NA,0.8491181911009202,0.002274615752971415,-,0.00455,0.007190513,1.22,1
TNPO2,+-++,----++++,+++++-,0.22047750415802864,0.0022756044299859115,-,0.00455,6.41854e-4,1.22,1
C15orf59,+-+-,+---++++,NA,0.9343989523174284,0.0022789165945065895,-,0.00456,8.37758e-4,1.23,1
ZNF572,++-+,+++++---,NA,0.0022831268225000966,0.9948324725158151,+,0.00457,0.017098618628517023,1.23,1
CIAO1,++++,-+++----,++-+++,0.13852849910299397,0.002287130661191437,-,0.00457,1.52434e-4,1.23,1
GRHL3,++-+,NA,NA,0.00229344627701146,0.9720404646368191,+,0.00459,0.004824740653214964,1.23,1
TERF2,++++,----++++,--+-++,0.9929028556004932,0.002293723607791361,-,0.00459,0.001685653,1.23,1
ELP2,-+++,+++-+---,+++---,0.0022984018656008747,0.8196413648384417,+,0.0046,0.015874532,1.24,1
AK2,----,+++-----,---++-,0.6877865169938966,0.002306500374204736,-,0.00461,0.003155431,1.24,1
JAK1,++++,+++++---,-+++-+,0.0023079748939646345,0.29771935507025177,+,0.00462,6.4064e-4,1.24,1
IER5L,+-+-,++-+--+-,+++---,0.002311290954296745,0.9491871453620477,+,0.00462,0.032090637,1.24,1
RPS13,--+-,-++-++++,-+--+-,0.9357116498825504,0.002317339518116114,-,0.00463,0.013206398,1.25,1
FAM53A,----,-++-+-++,NA,0.2687154765744797,0.002324426253199452,-,0.00465,0.005640035,1.25,1
FGD3,----,--+-++++,-+++--,0.4346583471580298,0.002327014672200428,-,0.00465,0.011945044,1.25,1
ZNF714,++--,++++++++,NA,0.0023291790044108448,0.9894617968084093,+,0.00466,0.003194052255928327,1.25,1
G2E3,++++,++++----,NA,0.0023307170548425614,0.6935734705431327,+,0.00466,0.007085352306041734,1.25,1
DPEP2,--++,++---+++,NA,0.9624740157183908,0.002334975153884835,-,0.00467,0.009115352381974787,1.26,1
RASGRP3,----,++++---+,---++-,0.09769565774669783,0.0023379967947596086,-,0.00468,0.0018286806757258668,1.26,1
WDHD1,-+--,+++++---,NA,0.002342273545108549,0.9758101640074199,+,0.00468,0.030929635,1.26,1
PNN,----,+-+-+---,---+++,0.2387106572925409,0.0023516379488122837,-,0.0047,0.005205431,1.27,1
DPH5,++--,+-++----,-----+,0.0023608417875556065,0.242878197705947,+,0.00472,0.010301862,1.27,1
FBXO7,-+--,+++-----,---++-,0.002364863328556847,0.0053344966455694046,+,0.00473,0.002501404,1.27,1
COL1A2,--+-,----++-+,+-++++,0.9348246496474295,0.002374605169407235,-,0.00475,0.023288858,1.28,1
SORBS2,++-+,----+-+-,+++---,0.002378186758961203,0.005671102063702738,+,0.00476,0.001787139,1.28,1
RADIL,+-++,--+-++++,NA,0.6341823393784899,0.0023787905210112216,-,0.00476,0.001697137,1.28,1
PPFIA2,++-+,+--++++-,+++--+,0.0023799206675523053,0.5271575847657668,+,0.00476,2.01124e-4,1.28,1
RPL37A,--+-,+-+-++++,+++-++,0.07483017692162201,0.002384840072627992,-,0.00477,0.001525468,1.28,1
TOPORS,-+-+,++-+----,++++-+,0.0023875356001980086,0.9446895956228875,+,0.00478,0.002378517,1.28,1
GJB2,--++,++++----,NA,0.0023994665467741306,0.37853118192695917,+,0.0048,0.008164727,1.29,1
PSD,+-+-,-+--++++,+-+-+-,0.8193545839271029,0.00240991232191683,-,0.00482,0.003752796,1.3,1
DBX1,--++,NA,NA,0.996749680306098,0.0024112806332226224,-,0.00482,0.01917199708021016,1.3,1
CCNDBP1,--+-,-+++++++,-+--++,0.9498936314577294,0.0024133718416981206,-,0.00483,0.001809082,1.3,1
AGL,++-+,+++-----,++++++,0.0024158025229905505,0.7141978996730566,+,0.00483,0.004104054685991925,1.3,1
C16orf45,+-+-,---+++++,--++-+,0.4450866937998027,0.0024222677775167906,-,0.00484,9.58753e-4,1.3,1
IFNAR1,++++,++++----,----++,0.0024240269213712485,0.18855246293403777,+,0.00485,0.01526316,1.3,1
CSNK1G2,----,-+--++++,+-----,0.4159719992279927,0.002427949166974661,-,0.00486,0.007327559,1.31,1
EVI2A,----,++++---+,---+++,0.014867169090418433,0.0024323141915799395,-,0.00486,3.509649952487782e-4,1.31,1
NDUFC1,--+-,++++++++,++---+,0.568874541099091,0.002437268160876917,-,0.00487,0.004787397,1.31,1
LRRN3,++++,++++----,-+++--,0.002438242968831007,0.8012928045889818,+,0.00488,0.006416199,1.31,1
SRSF10,-+-+,+-+-+---,+--+++,0.3834894401200009,0.0024404316424142436,-,0.00488,0.006643633,1.31,1
FOSL1,++--,NA,NA,0.0024527026390479983,0.9974102778789204,+,0.00491,0.006425905603903444,1.32,1
RNF13,-+--,++++----,---+++,0.0024534529093449275,0.028401084116552407,+,0.00491,0.008330908,1.32,1
B4GALT4,++--,+---+---,++++-+,0.0024623679023131942,0.8865463695153619,+,0.00492,0.008533708,1.32,1
OGDH,+++-,--+-++++,+---++,0.4024284036358074,0.0024653019880017265,-,0.00493,0.019133465,1.33,1
ST13,-++-,++++++-+,----++,0.22869661833783098,0.0024664736338889464,-,0.00493,0.004896536,1.33,1
GMPPB,++--,NA,+--+--,0.0024728771948052644,0.875821923021431,+,0.00495,3.00562e-4,1.33,1
PRDM2,----,----+-++,+-----,0.2123492932176706,0.0024739260769029775,-,0.00495,0.002031554,1.33,1
TUSC2,+-+-,++-+++++,++-+++,0.5778455347464091,0.0024745006667089425,-,0.00495,0.005430023,1.33,1
LPAR2,----,--+-++++,NA,0.9874197322160962,0.0024761355071937336,-,0.00495,0.007218326324904594,1.33,1
IL1RL1,++--,NA,NA,0.0024903058328815757,0.9989548172582767,+,0.00498,0.009708589056240564,1.34,1
ORC4,++-+,++++----,+----+,0.0024986688117909664,0.06345473292283293,+,0.005,2.26896e-4,1.34,1
APPBP2,-+++,++++----,+--+++,0.0025044128401337895,0.019171853684021956,+,0.00501,0.003169118,1.35,1
USP36,----,----++-+,+-++--,0.15143383268102026,0.0025050010167583714,-,0.00501,9.65413e-4,1.35,1
AHCYL1,++--,+++-----,+-+--+,0.002509878667529846,0.9900601052235904,+,0.00502,0.002915918,1.35,1
ITGA2B,+--+,----++++,NA,0.8274548022208269,0.0025104953731764005,-,0.00502,0.042171995,1.35,1
EXO1,+-+-,----+++-,NA,0.9656952888955284,0.002513157558811396,-,0.00503,0.012595511,1.35,1
GALNT1,-++-,-+++----,+-++-+,0.0025171055250313577,0.8170680131998065,+,0.00503,0.006114794,1.35,1
PRRC2A,+-+-,----++++,+-+---,0.4765127751411054,0.0025190461780044545,-,0.00504,0.009649687,1.36,1
TPP2,-+-+,-+------,------,0.002519699504573903,0.7246467965412258,+,0.00504,0.008191011,1.36,1
STK3,++--,++++---+,--+--+,0.0025206396812095613,0.590779018764519,+,0.00504,0.012562367,1.36,1
FBXL4,-+-+,++++----,NA,0.0025313601191343225,0.641143908369272,+,0.00506,0.007197856,1.36,1
COL16A1,----,+-+-++++,---+-+,0.9720170795890636,0.0025388403551398543,-,0.00508,0.004650562,1.37,1
BIN2,---+,+-++++++,NA,0.8162503014005851,0.0025422344106963437,-,0.00508,0.007719864,1.37,1
AGRN,----,+-+-++++,+-+--+,0.321105837118075,0.0025461167279095137,-,0.00509,1.77111e-4,1.37,1
MRPL4,+-+-,++-+++++,+-----,0.07891306216336304,0.002551971145899503,-,0.0051,4.65164e-4,1.37,1
ADGRA2,--+-,--+-++++,-+++--,0.8822728826495805,0.0025524388807769698,-,0.0051,0.024498425,1.37,1
SIGIRR,+-++,-++-++++,---+--,0.9516393128718643,0.0025563346302492013,-,0.00511,0.002376685,1.38,1
NOL9,---+,----++++,+-+--+,0.35351870355637666,0.0025613257471997653,-,0.00512,0.007440257,1.38,1
STPG1,+++-,+++++++-,+++---,0.0025619828512960766,0.975917084376124,+,0.00512,0.019067416,1.38,1
MYO1E,-+--,++++---+,++++--,0.0025696448221730313,0.9817286687461582,+,0.00514,0.040125187,1.38,1
ACBD5,-++-,++++----,--+--+,0.0025729599315956293,0.6511247371766473,+,0.00515,0.001319663,1.38,1
C19orf43,--+-,+++--+++,--++-+,0.7991787445524202,0.0025889376333366573,-,0.00518,1.34628e-4,1.39,1
SELE,++--,NA,NA,0.0025909880686516345,0.9984815416678577,+,0.00518,0.006301681974263198,1.39,1
PFN1,--+-,+-++++++,---+++,0.9458374804162102,0.0025929864557108057,-,0.00519,0.002679789,1.4,1
NDST2,++++,+-+-++--,+--+--,0.0025996140950714963,0.007862083485009087,+,0.0052,1.25281e-4,1.4,1
KIF26A,--++,+++-++++,NA,0.9188459613482134,0.002606110659926473,-,0.00521,0.01721703933082598,1.4,1
CDKN1C,----,++++---+,+--+++,0.06278014046971787,0.0026116897019921054,-,0.00522,0.01579489151840197,1.41,1
RBM8A,+++-,+-+++-++,---+++,0.49146638005642174,0.0026125872518221556,-,0.00523,0.013736985,1.41,1
MRPL2,+-+-,+-+-++++,+-+---,0.28888831470560566,0.002618548993823055,-,0.00524,0.003019543,1.41,1
GLDN,-+--,++++---+,--+++-,0.0026205143443588257,0.07664197887470829,+,0.00524,0.011305946944179999,1.41,1
EEA1,-+--,++-++---,NA,0.002623977338162041,0.9981031607716064,+,0.00525,0.025607894,1.41,1
WDR11,-+++,+++-+---,-++++-,0.0026285596647812955,0.725350163173051,+,0.00526,0.013551217,1.41,1
WDR11,-+++,+++-+---,-++--+,0.0026285596647812955,0.725350163173051,+,0.00526,0.013551217,1.41,1
SIX2,--+-,NA,NA,0.9863509926147459,0.002629868903844793,-,0.00526,0.027788296775494624,1.41,1
KLHL24,-+-+,+++-++-+,--++++,0.23927205266277135,0.0026333733218327935,-,0.00527,0.003528745,1.42,1
ENPP4,-+--,++++----,---+++,0.0026462590146333963,0.05633870353678127,+,0.00529,0.027522628,1.42,1
CHN2,-++-,--+-----,---+++,0.11342868333598895,0.002651147697870581,-,0.0053,0.003371433,1.43,1
ATP5I,----,+-+-++++,-++--+,0.9251451461276614,0.002657543057619039,-,0.00532,0.002363734,1.43,1
LCA5,-+--,+++-----,NA,0.002661658871739844,0.6522429754715361,+,0.00532,0.008728499,1.43,1
ISLR,+-++,--+---++,--+++-,0.6504412369530007,0.002666921832322314,-,0.00533,0.008204588,1.43,1
CLTCL1,----,++++---+,-++---,0.002669443177631788,0.4002016556088082,+,0.00534,0.01089691,1.44,1
JPH4,+-++,----++++,+++---,0.01685615981887477,0.0026694961336546108,-,0.00534,0.0044075,1.44,1
WDR33,+++-,+++--+--,++++-+,0.002670026899291524,0.9726272650677437,+,0.00534,0.022197753,1.44,1
TM9SF3,-+++,++++----,+---++,0.0026716528724846905,0.025641537508600633,+,0.00534,0.004677996,1.44,1
ZNF143,+++-,+-+--+--,++++-+,0.0026731172617695275,0.9940138354208844,+,0.00535,0.002690356,1.44,1
ZNF331,++--,--------,-+++-+,0.11652369539929587,0.0026767378089684202,-,0.00535,0.001591073,1.44,1
FDFT1,++--,++++----,---+-+,0.002677298305011689,0.06311379135377958,+,0.00535,0.001357612,1.44,1
ECHDC1,-+++,+++++---,----++,0.06289528865747637,0.0026884223604112063,-,0.00538,0.001925375,1.45,1
CDH19,-+--,++++---+,---+++,0.0026910287960999427,0.08928690501044531,+,0.00538,0.039400251,1.45,1
ZBTB7A,+-+-,----+-++,-++-++,0.4384258691442318,0.0026943957589131012,-,0.00539,0.005571674360129717,1.45,1
SRSF3,----,-+--++-+,---+++,0.9700985413954528,0.0026964157314682334,-,0.00539,0.007310581,1.45,1
CDC42SE2,++++,++-+++++,----++,0.3761301826053172,0.0026987913938493224,-,0.0054,0.003518352,1.45,1
GFRA1,++--,-+++----,--+++-,0.0027061772029935358,0.44146077621259505,+,0.00541,0.017857658683162782,1.46,1
SSR1,++--,++++----,---+++,0.01949427665601804,0.0027104335923030425,-,0.00542,0.008281468,1.46,1
CNN3,++--,+++-----,+--+--,0.002719049233403466,0.8471298916392151,+,0.00544,0.008732116,1.46,1
PI15,++-+,+++-+---,NA,0.0027193538970565053,0.9869786449083932,+,0.00544,9.618844219137032e-5,1.46,1
SIPA1L1,++++,----+++-,+++---,0.0027280426034629,0.21890402508831083,+,0.00546,0.010142697000000001,1.47,1
HR,+-+-,-----+++,++--+-,0.6065368796912107,0.0027287476585370397,-,0.00546,0.008111974306735633,1.47,1
HIVEP3,---+,----+-++,+++-+-,0.30767207866528445,0.0027327199856386456,-,0.00547,0.002627787,1.47,1
ARL4D,--+-,-----++-,------,0.3054063380460319,0.0027378415714116562,-,0.00548,0.0028408799361372174,1.47,1
GXYLT1,++-+,--------,+-++-+,0.0027450644500591273,0.9365791509563584,+,0.00549,0.008893693,1.48,1
PPM1F,+-+-,----++++,+++---,0.02724500908872617,0.0027479041949473805,-,0.0055,0.001028317,1.48,1
C1orf61,--++,----+---,----++,0.9955255700072694,0.00274987423095757,-,0.0055,2.84644e-4,1.48,1
C19orf47,----,+---+-++,NA,0.7719662596642265,0.0027548684416509542,-,0.00551,0.016580396250464965,1.48,1
SOX4,----,----+++-,-+-+--,0.57666155695097,0.0027583432921231975,-,0.00552,0.02011783019793644,1.48,1
DENND4B,+++-,----++++,NA,0.7459318976743241,0.0027601637554609077,-,0.00552,0.0194818,1.48,1
LIN7B,+-+-,+++-++++,-+++--,0.3212701677516883,0.0027651068595365012,-,0.00553,0.00293599,1.49,1
LYRM2,++++,++++----,++-+-+,0.002766162062849243,0.8056434111005485,+,0.00553,0.024938388,1.49,1
GIMAP7,--++,++++++++,----+-,0.8293710888353066,0.0027672694067248016,-,0.00553,0.01829307820868726,1.49,1
PHB,+-+-,+++--+++,----++,0.7680032148921054,0.0027708886800649037,-,0.00554,0.01089382,1.49,1
TMEM243,+-+-,+++++++-,++++--,0.0027742486478251017,0.9606351692439787,+,0.00555,0.004033198,1.49,1
RXFP1,--++,---+--+-,---+++,0.9122275588957183,0.002778088373678354,-,0.00556,0.004176966,1.49,1
PEX26,--+-,----++++,+++---,0.5072072264877419,0.0027901678575003117,-,0.00558,0.01659038,1.5,1
CUX2,-+++,----++++,+++---,0.0027937535327481346,0.012633885048217044,+,0.00559,0.005047505,1.5,1
ITIH5,--+-,+++-++++,----++,0.9959039058701944,0.002797131791630678,-,0.00559,0.008163561944948572,1.5,1
ADIG,-+-+,NA,-++---,0.0028041120392217735,0.9726552939141473,+,0.00561,0.010027996,1.51,1
GAREM,---+,--+-----,NA,0.002808251633775409,0.8629814610867927,+,0.00562,5.08029e-4,1.51,1
ISG20L2,+---,----++-+,+-+---,0.12841624693858464,0.0028128385382382775,-,0.00563,0.001851455,1.51,1
FBXW11,++++,++++----,+---++,0.002813883607031538,0.09693321406161277,+,0.00563,0.001236181,1.51,1
ANXA5,-++-,+-+-++-+,---+++,0.9415851671893407,0.0028155949722770916,-,0.00563,0.018106273,1.51,1
REG1A,---+,NA,NA,0.8737338870575817,0.0028226156377535007,-,0.00565,0.004426737584967132,1.52,1
MICALL2,+--+,--+-++++,NA,0.7412453097322272,0.002840945745827104,-,0.00568,0.013986082,1.53,1
SDHC,+++-,-++-++++,+---++,0.8995289736609374,0.0028419877277377466,-,0.00568,1.50562e-4,1.53,1
NEDD8-MDP1,+-++,NA,NA,0.8376341660211333,0.002842192738507504,-,0.00568,0.010371861279862431,1.53,1
RASL11A,--+-,--+-++-+,NA,0.9863302493064124,0.0028473978951322337,-,0.00569,0.0037846131827234454,1.53,1
PIP4K2A,-+--,++++---+,NA,0.00284785001390724,0.9790456539061775,+,0.0057,0.05465767398302584,1.53,1
TMEM125,----,++++---+,---++-,0.02848571968804543,0.0028479735265449146,-,0.0057,0.004722838518343517,1.53,1
STK35,++++,-+--+++-,-++---,0.002856192131143405,0.5896703148407094,+,0.00571,0.005948783,1.54,1
RAB30,-+++,++++----,--++++,0.004274444960233383,0.0028617211933508898,-,0.00572,0.00149485,1.54,1
TINAGL1,+-++,-++-++++,NA,0.9935112180465455,0.0028623460008249456,-,0.00572,0.012516564,1.54,1
ENTHD1,+++-,----++++,+++---,0.015670259909851433,0.0028685472221021756,-,0.00574,0.007594675,1.54,1
RPL3,+-+-,++--++++,-++-++,0.3922483878541712,0.0028774936243168613,-,0.00575,0.002939001,1.55,1
PDZD8,-+-+,++++----,+---++,0.0028879482594012244,0.30030157438384975,+,0.00578,0.00256709,1.55,1
C2orf49,-+-+,++++----,+---++,0.002889202975299754,0.06432481074632175,+,0.00578,0.007369757,1.55,1
DOK4,--+-,----+++-,++-+--,0.12942550002728767,0.002906096729602978,-,0.00581,0.016060961,1.56,1
STMN4,--+-,+--++-++,---+++,0.9666730249893097,0.0029088744730320967,-,0.00582,0.026515449,1.56,1
PRPF40A,-+-+,++-++---,+++++-,0.0029097433024827387,0.9766224299540378,+,0.00582,0.002261704,1.57,1
LIMS1,++--,++++-+--,NA,0.0029100335713370534,0.9997682197024017,+,0.00582,0.03267725,1.57,1
CCDC85B,--+-,++++-+++,-++---,0.08375731870809262,0.0029169565596476417,-,0.00583,1.76488e-5,1.57,1
MOBP,----,-+++---+,--++++,0.7495660958172755,0.0029220900495048356,-,0.00584,0.028624719,1.57,1
TIGD6,+++-,++++----,NA,0.0029242557687742094,0.9801584532926538,+,0.00585,0.021507505,1.57,1
KXD1,+-+-,+-+-++++,--++-+,0.9674364986177859,0.0029277773069720002,-,0.00586,0.014531759,1.58,1
KCNE4,++--,++++----,NA,0.0029289789247549454,0.9999037554417028,+,0.00586,0.018684174128369944,1.58,1
NRF1,++-+,-+--+---,--+---,0.0029304747094880206,0.5747848752828048,+,0.00586,0.004883989,1.58,1
DDRGK1,+-+-,+-+-+-++,NA,0.9627955983333156,0.002936719682307266,-,0.00587,0.007864206,1.58,1
RIOK3,-+-+,++++----,-+++++,0.0029397594577876733,0.022318746463450737,+,0.00588,5.96536e-4,1.58,1
SPTB,--+-,----++++,-++---,0.0029504387430998548,0.10269997154192077,+,0.0059,0.002352622,1.59,1
KCTD18,--+-,++++----,+++-++,0.002954344825336426,0.8891267269935759,+,0.00591,0.001950835,1.59,1
CAPN5,++++,---+--++,+++---,0.0029590804673192074,0.37886682591511917,+,0.00592,0.026873596,1.59,1
FDX1L,+-+-,NA,++---+,0.002967424210596588,0.2875853125294283,+,0.00593,0.001898221,1.6,1
HP1BP3,-+--,-+--+---,---+++,0.9016388183378002,0.0029684075765254525,-,0.00594,0.009398315,1.6,1
STC1,+++-,+-++----,NA,0.002968865496903023,0.980249561231469,+,0.00594,0.0043186356305119095,1.6,1
P2RX2,----,NA,NA,0.4672830977601859,0.0029693101209019132,-,0.00594,0.0020590963709638506,1.6,1
SCAF1,+-+-,----+-++,--+++-,0.9081122463401762,0.002972929907933591,-,0.00595,0.006851406,1.6,1
ZNF227,+++-,++++----,--+--+,0.002977380311249368,0.7789267617052502,+,0.00595,0.004870693,1.6,1
HS6ST3,++++,-+-++++-,-+---+,0.002985921474482197,0.20983188433521455,+,0.00597,4.72472e-4,1.61,1
USHBP1,--++,+-+-++++,NA,0.9933892799913662,0.0029867262127232933,-,0.00597,0.023153406,1.61,1
PPP1R12C,--+-,-----+++,+----+,0.7956201632653908,0.0029944067491713563,-,0.00599,0.0027754752355033945,1.61,1
BTD,-+-+,++++++--,++-++-,0.0030025397331736813,0.15248170532460376,+,0.00601,2.71108e-4,1.62,1
ITGA2,-+--,++++---+,NA,0.003002911656401374,0.6910713247958215,+,0.00601,0.011305342,1.62,1
DCT,++-+,++++----,NA,0.0030093864143912207,0.9962112606368185,+,0.00602,0.082307677,1.62,1
DPP3,----,+++-----,+-----,0.0030118714646531,0.9898912144767831,+,0.00602,0.007353371,1.62,1
BCL11B,---+,--------,+-++--,0.003036876544825253,0.8506812542411798,+,0.00607,0.009545225,1.63,1
FBXO42,+++-,--------,-++---,0.003042190008547083,0.8886734724252061,+,0.00608,0.021541292,1.64,1
LONRF1,++++,--------,+-+---,0.0030502771798984266,0.5435779047272108,+,0.0061,0.004010672,1.64,1
HHLA3,+-+-,+-+---++,----+-,0.6775830936122083,0.0030508496536701974,-,0.0061,4.26124e-4,1.64,1
CAMK1G,+++-,----+++-,+-----,0.0030625762494552716,0.2306413209992494,+,0.00613,0.003465169,1.65,1
GAN,++-+,++++-+--,NA,0.0030667848265733028,0.9890008329765159,+,0.00613,0.01113363550956138,1.65,1
ESYT1,+++-,++++++++,NA,0.0030698012740906374,0.5513170375893947,+,0.00614,0.002725509,1.65,1
FRS2,++--,-+------,--+-+-,0.0030762043853544887,0.5078999011879057,+,0.00615,0.009838192,1.65,1
USP39,-+--,+++++---,+----+,0.003083563841240291,0.9239769121366017,+,0.00617,0.019301443,1.66,1
NISCH,+-++,----++++,+++---,0.03906404769147455,0.0031052506558368605,-,0.00621,0.004144483,1.67,1
GSTM1,--++,--------,----+-,0.998502456813634,0.003107623736723244,-,0.00622,0.01001133,1.67,1
CCDC152,-+--,++++-+-+,NA,0.003111555292783545,0.9981702673337017,+,0.00622,0.012653591586292793,1.67,1
BBS7,++++,++++----,+--+++,0.0031132379016725804,0.30901292618128107,+,0.00623,0.005320169172493143,1.67,1
PPP3CC,++++,++++-+--,-+----,0.003118672397646001,0.43275124801470605,+,0.00624,0.005345854,1.68,1
SGK223,--+-,----++++,NA,0.9804967130829372,0.0031193766084521768,-,0.00624,0.031516206,1.68,1
CFL1,+-+-,++++-+++,----++,0.5636800034143579,0.0031237269073364667,-,0.00625,0.001180058,1.68,1
OSMR,++--,++++++-+,NA,0.003123835096380531,0.9816417505383621,+,0.00625,0.0019102940491146807,1.68,1
RCBTB1,-+++,++++---+,-+--+-,0.0031259153988001708,0.5335444035176516,+,0.00625,0.014251293,1.68,1
HRK,--++,------+-,+--+-+,0.9563130993432036,0.003132067937017128,-,0.00626,0.006321067,1.69,1
OSBPL6,++++,------+-,-++---,0.003138747451407401,0.0795412925782904,+,0.00628,0.001862636,1.69,1
DAGLA,+-+-,----++++,+++---,0.11789048327590598,0.0031415957612634326,-,0.00628,0.010272393,1.69,1
PRKCH,--+-,++++++-+,---++-,0.7320841741103555,0.0031435519645876863,-,0.00629,0.013409329004872739,1.69,1
MAN1C1,+-+-,----++-+,+++---,0.0031614291534247975,0.39380203948312986,+,0.00632,0.022236423,1.7,1
TMEM86B,+-+-,----++++,+-+---,0.014484466319151672,0.003164499779201147,-,0.00633,6.91199e-4,1.7,1
CACNA1A,+-++,----++++,+++---,0.05362371500883141,0.0031650947384139912,-,0.00633,0.029157756,1.7,1
RPS9,+-++,-+--++++,-+--+-,0.9479018348639238,0.0031671808004123518,-,0.00633,0.015833146,1.7,1
GNAI3,-+--,++------,+-+--+,0.003168023343598104,0.9954031277363792,+,0.00634,0.009694757,1.7,1
DHCR24,++--,++++----,---+--,0.0031685952693809066,0.8704564537178746,+,0.00634,0.024144535,1.7,1
RPL18,--+-,+++-++++,-+----,0.09917867011266264,0.003175483701143172,-,0.00635,0.004467738,1.71,1
ANP32B,--+-,+-+-+--+,--++++,0.9276550984221708,0.003175691804749169,-,0.00635,0.010676594,1.71,1
ITPR2,++--,+++-----,+-+-+-,0.0031781759717078597,0.8359512096698036,+,0.00636,0.0054125289210956865,1.71,1
HLA-A,+-++,++++++++,+--++-,0.003197401151411077,0.11399852010472308,+,0.00639,0.00774014,1.72,1
TP63,--++,+---++++,NA,0.9997230837964076,0.0032051722752385746,-,0.00641,0.022994814,1.72,1
OCLN,----,----+---,NA,0.7595650438285846,0.0032059383092115103,-,0.00641,0.0013843454768411678,1.72,1
RPL23,--+-,+++-++++,---+--,0.8916857209879723,0.0032081080628938666,-,0.00642,0.01976993,1.73,1
RPL5,--+-,++++++++,-+++++,0.23233164915275986,0.003210862278270103,-,0.00642,0.002186891,1.73,1
