gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
TMEM237,++++,++++----,-+-+-+,0.0809341846511956,0.0667132644101163,-,0.133,9.97316e-4,35.9,1
NUDT4,++++,-+-+--++,-+---+,0.06674470980717961,0.06822221356418047,+,0.133,0.025195318,35.9,1
PDZD8,-+-+,++++----,+---++,0.0906886375883758,0.06674540489233528,-,0.133,0.00256709,35.9,1
SFMBT2,---+,-+------,NA,0.0859566606480391,0.06678258676371636,-,0.134,0.051182975,35.9,1
SLC25A25,+-+-,-----++-,++----,0.08122137149293585,0.06682726903012566,-,0.134,0.013320053,36,1
MED8,+++-,+++-++++,-+----,0.08152375371198647,0.06682766685590505,-,0.134,0.015342884,36,1
PPP1R13B,+-++,----++++,++++--,0.07400078198805692,0.06684856893176971,-,0.134,0.015965443,36,1
BTRC,++++,+--+----,-+-+++,0.06861651314729553,0.06685267962239262,-,0.134,0.013126873,36,1
SRRM2,-+-+,----++-+,+++++-,0.07676074118880896,0.06687222578273015,-,0.134,0.003608776,36,1
GCAT,+-++,-++-+-++,++++-+,0.06688458120356808,0.08245217370305143,+,0.134,0.004791667,36,1
ZSWIM2,++-+,-+++-+++,NA,0.12230559830182375,0.06690523609382262,-,0.134,0.00788892,36,1
SERPINB13,+++-,NA,NA,0.06690622861054073,0.08578109849997148,+,0.134,0.09646020952418662,36,1
SLC25A36,++++,+++-----,+--+-+,0.06691076976726659,0.08017116589762904,+,0.134,3.56929e-4,36,1
SEMA3D,++-+,--+-----,NA,0.09812792854954158,0.0669152851930077,-,0.134,0.034856726,36,1
TBCB,+-+-,++++++++,+--+--,0.08802221041312738,0.06693912478979472,-,0.134,0.003207547,36,1
CXXC5,----,++-+-+++,+-++--,0.06694633013903561,0.09003834315395226,+,0.134,0.029501792,36,1
RRP12,+-+-,------++,+++-++,0.06696873438535281,0.06889303722493044,+,0.134,0.043024625,36,1
CXCL16,----,+-+++++-,+--+-+,0.06702865632624952,0.08296033355142106,+,0.134,0.04099897,36.1,1
RTKN,-+--,-+++---+,--+++-,0.06706530353519878,0.08774809809870482,+,0.134,0.011391199,36.1,1
EID2B,+--+,++++++++,+---++,0.091592529123070393,0.06707822922506994,-,0.134,0.033515982,36.1,1
DDIT4L,-+-+,++++----,+++-++,0.07422727347461051,0.0670886661415933,-,0.134,0.0093103,36.1,1
C1orf61,--++,----+---,----++,0.08082659312120194,0.06711931253721322,-,0.134,2.84644e-4,36.1,1
PPCS,+-+-,++++++++,+----+,0.08996651409611031,0.0671448332697958,-,0.134,0.03446714,36.1,1
KCNJ2,-+-+,++++----,---++-,0.06715210268545005,0.08451494661214508,+,0.134,0.00819073,36.1,1
RIPPLY2,--++,++-+-+++,NA,0.08263837154648795,0.06715745632572527,-,0.134,0.073016147,36.1,1
ASPA,----,++++---+,---+++,0.0671584227132444,0.07835139957086062,+,0.134,0.009766386,36.1,1
IQCG,----,++++-+-+,+-+-++,0.0671623305975699,0.0905951129818942,+,0.134,0.032574532,36.1,1
ZDHHC14,+-+-,----+---,+-++--,0.07717512403851406,0.06716857830899015,-,0.134,0.010377247,36.1,1
THRA,+-+-,+-+-++++,-+++++,0.07769751611749821,0.06718628086933758,-,0.134,0.009470037,36.1,1
FBXO10,+++-,--+-+-++,NA,0.06799675975922696,0.06718758598118194,-,0.134,0.03936322478761784,36.1,1
AREL1,++++,--------,-+++--,0.0876622164812365,0.0672241254797631,-,0.134,0.023507959,36.2,1
CDH24,--+-,-------+,NA,0.1300845433282411,0.06723297118644499,-,0.134,0.001917409,36.2,1
IMP3,+-+-,++++-+++,-+---+,0.09010360462203058,0.06726163159085613,-,0.135,0.036078357,36.2,1
ZNF552,----,----+---,NA,0.11426882119201921,0.06726654885387202,-,0.135,0.008916522,36.2,1
DCLRE1C,++-+,+++-----,+-+-+-,0.06729584439145282,0.07417641650082032,+,0.135,0.002522285,36.2,1
DNAJC24,-+++,+++-+--+,NA,0.10183884660903961,0.0673136205303015,-,0.135,0.02170959,36.2,1
PKN1,--+-,+-+-++++,+-++++,0.07609504956049433,0.06746536971281367,-,0.135,0.00640412,36.3,1
TRIM29,+---,NA,NA,0.06747276564193236,0.08635637691079169,+,0.135,0.10373249871272423,36.3,1
PLG,--++,NA,NA,0.06747661419119325,0.08640848685336223,+,0.135,0.14062551163677148,36.3,1
DDX52,-+-+,++-+----,--+-+-,0.06750513952744358,0.06939558441273858,+,0.135,7.8633e-4,36.3,1
SEC14L1,+++-,----+---,+---++,0.06752426949126322,0.08203105484703048,+,0.135,0.03853747143694911,36.3,1
C11orf24,-++-,--++--++,----+-,0.06753751959925458,0.07385468527884216,+,0.135,0.020638775,36.3,1
OAS3,----,--+-++-+,---+++,0.06760987699977565,0.10426785650124351,+,0.135,0.0609103,36.4,1
SCN3A,++-+,+---+---,-+-+--,0.06890371647967815,0.06762391921654363,-,0.135,0.018504877,36.4,1
CLCA1,+-++,NA,NA,0.067647729865389,0.08657959276792335,+,0.135,0.057605346707557216,36.4,1
DDX11,+---,----++-+,-++++-,0.0829808916556025,0.0676577129132321,-,0.135,0.031982584,36.4,1
BMP8B,---+,++++-+-+,--++++,0.06766066050887187,0.07447769975065062,+,0.135,0.009464981,36.4,1
AP5S1,+---,-++--+++,+-++--,0.06767982583012627,0.06847322777208353,+,0.135,0.012164333,36.4,1
DXO,+-+-,+-+-+++-,-+----,0.06770139713237701,0.0911604850041105,+,0.135,0.00893839,36.4,1
DXO,+-+-,+-+-+++-,+++---,0.06770139713237701,0.0911604850041105,+,0.135,0.00893839,36.4,1
IFT74,-+--,+++++--+,+-++++,0.06773734577006364,0.07115038572388842,+,0.135,0.066544944,36.4,1
C3orf20,-+-+,----+--+,NA,0.07906464396910781,0.06774741670208119,-,0.135,0.054629033160490975,36.4,1
QSOX2,++++,----++++,-++--+,0.06776931803965115,0.09220805193005434,+,0.136,0.065528558,36.5,1
ANKDD1B,++-+,+-+-++-+,NA,0.06777233113738335,0.07477069286543776,+,0.136,0.028224295177019368,36.5,1
NBEAL1,-+-+,+++-+---,NA,0.07579660319636668,0.06777552287090652,-,0.136,0.022207321,36.5,1
SMC3,-+--,++++---+,+-++++,0.0679812235819595,0.06777838646090047,-,0.136,0.016781439,36.5,1
ZNF644,-+-+,-+------,---+++,0.07424179120820702,0.06778037082265828,-,0.136,0.00953832,36.5,1
ATXN7L3,+++-,-+-+++++,+--+-+,0.08979932065469323,0.0678168074606586,-,0.136,0.011469268,36.5,1
NABP2,+-+-,--+-++++,+-++++,0.08840839553379,0.06781900029943445,-,0.136,0.001167557,36.5,1
SDHC,+++-,-++-++++,+---++,0.0678267662704824,0.0727632860293252,+,0.136,1.50562e-4,36.5,1
IRGQ,+++-,------++,NA,0.11546592946632155,0.06782817461577854,-,0.136,0.035809772,36.5,1
FGD4,-+-+,++++----,++++++,0.0775784396662651,0.06785622683090052,-,0.136,0.012479504,36.5,1
RFPL1,++--,+-++++++,NA,0.12140854029003935,0.06788808498417526,-,0.136,0.040006687,36.5,1
NOP16,++++,++-+++++,NA,0.10797153240599017,0.06790679129618894,-,0.136,0.047281962,36.5,1
SPINT1,----,NA,NA,0.06792904808076199,0.08686972393337897,+,0.136,0.22266792152726503,36.5,1
SH3BGRL3,+-+-,+-++++++,+++++-,0.08716240559383875,0.06793318575149657,-,0.136,9.9049e-4,36.5,1
ZFHX4,----,--+-----,+-++++,0.07071254566691518,0.06793997256633519,-,0.136,0.025295412,36.6,1
GJB2,--++,++++----,NA,0.11160255491840114,0.06796570646390353,-,0.136,0.008164727,36.6,1
MSTO1,+++-,+++-++-+,+--+--,0.09056095327774825,0.06800261455114302,-,0.136,0.016895783,36.6,1
TMEM25,++++,---+++++,+-+---,0.06804334017849542,0.09251190036521525,+,0.136,0.03523751349685053,36.6,1
ADGRF5,--++,+++++++-,+---+-,0.09176474791366435,0.06806428354390694,-,0.136,0.016805055,36.6,1
CCNF,++++,----+-++,++++-+,0.06806433579748078,0.10542410838475512,+,0.136,0.04307203523006014,36.6,1
KRT35,---+,NA,NA,0.0681001539953231,0.08749714807209674,+,0.136,0.04171369526656919,36.6,1
ANGPTL3,-+-+,NA,NA,0.06810403832991102,0.08754919295043632,+,0.136,0.046467759231275454,36.6,1
GCNT4,++++,++-+--+-,NA,0.06811415241104597,0.0829515500047652,+,0.136,0.1561889417703762,36.6,1
SIVA1,+---,+++-++++,NA,0.12880691329959362,0.06813182407845138,-,0.136,0.002370833,36.7,1
PPP3R2,+--+,NA,NA,0.06815718930017681,0.08761122518822724,+,0.136,0.052148834839498406,36.7,1
BEAN1,+-++,NA,NA,0.06821811544604152,0.08766326356014373,+,0.136,0.05699412316956562,36.7,1
OSBP2,--+-,----+-++,+++-+-,0.06823654324732963,0.09032528598603791,+,0.136,0.0567090178375573,36.7,1
PPIL1,-++-,++++++++,-+--++,0.08722816396668646,0.06827880293214082,-,0.137,0.016599251,36.7,1
WDR89,++++,++++-+--,-+-+++,0.06836164700646472,0.07722215590479893,+,0.137,0.013118165,36.8,1
LRRN2,--+-,----++++,++++-+,0.0683618866613133,0.06961908578711667,+,0.137,0.033495496,36.8,1
OLR1,----,++++--+-,+--+++,0.06836446167669151,0.1047424093224443,+,0.137,0.047776779,36.8,1
ABI1,++++,++++++--,-+--++,0.06838794730449095,0.08168752009761404,+,0.137,0.005877996,36.8,1
GTF2A1,-+++,-+-+-+--,++++-+,0.06882924229428075,0.06840662062062286,-,0.137,0.020251404,36.8,1
RGS20,++-+,+-------,--+--+,0.07167928881122802,0.068409862065723,-,0.137,0.022559831,36.8,1
FIGN,++-+,++++-+--,+-+++-,0.06842510755309675,0.07607508598446329,+,0.137,0.009951498,36.8,1
IFT81,----,+++-++-+,NA,0.07189448115433109,0.06844300576648119,-,0.137,0.05826003883333304,36.8,1
PPM1M,+-++,+--++-++,---+--,0.06844420479104378,0.06889603846645358,+,0.137,0.055843223,36.8,1
PCGF5,-+++,++++----,+---++,0.08692898217476112,0.06847060662834883,-,0.137,3.43334e-4,36.8,1
NODAL,----,NA,NA,0.06849940112929903,0.0878964179785535,+,0.137,0.1946012878099099,36.9,1
HYAL1,+-++,++++++++,+-++--,0.0685378996107626,0.07299543221985896,+,0.137,0.033805358,36.9,1
STEAP2,++++,++-++-+-,++--+-,0.06854366346534264,0.07267628959677705,+,0.137,0.009476954,36.9,1
KLC1,+-+-,+++---+-,--+-++,0.06855087913015243,0.07614817514660512,+,0.137,0.003812079,36.9,1
NEU1,+-+-,+++++++-,-+---+,0.06856005199019542,0.06863631299408599,+,0.137,0.009470635,36.9,1
ATXN3,----,++++-+-+,+-++-+,0.06918019127615968,0.06856020757151626,-,0.137,6.66011e-4,36.9,1
SLCO1B7,+-++,NA,NA,0.06856034679443304,0.08800547538926595,+,0.137,0.10433534163059682,36.9,1
KLHL31,-+-+,+++-+---,NA,0.06856404397244846,0.08105310930497123,+,0.137,0.02963548336763078,36.9,1
GLS,++++,++-+--+-,+---+-,0.06859504719494464,0.07091239904676788,+,0.137,0.025598502,36.9,1
SOX8,----,-+++---+,---+-+,0.06863124262689597,0.08334186083486496,+,0.137,0.002900468,36.9,1
RADIL,+-++,--+-++++,NA,0.11358403376226173,0.06863964860343909,-,0.137,0.001697137,36.9,1
RNLS,--+-,+-+---+-,NA,0.07212745957123913,0.06864581203823568,-,0.137,0.03045912,36.9,1
ASGR1,+-+-,+---++++,++++-+,0.07596771499900418,0.06866178565456342,-,0.137,0.027451133,36.9,1
NR2F6,+-+-,+---++++,------,0.088526292591125,0.06869349071570127,-,0.137,0.001162257,37,1
C15orf41,++-+,+++--+--,+++--+,0.06900679967422595,0.06873575635159114,-,0.137,0.006865356,37,1
FUK,----,+++-++++,------,0.068747582037235,0.07908713624653112,+,0.137,0.05466573,37,1
C9orf72,++++,-+------,-----+,0.06876215805166243,0.07091345542072963,+,0.138,0.024496816,37,1
TMEM206,-+--,-+++----,NA,0.06876980341206941,0.08017392526086146,+,0.138,0.05927987452442548,37,1
TMEM71,++--,-+-+++++,NA,0.09093394602997984,0.06877710754718777,-,0.138,0.087041516,37,1
PPM1A,++++,-+++-+--,---+++,0.06878935223567136,0.0741243469323617,+,0.138,0.003844569,37,1
DTX4,----,--+-++++,-++---,0.0687907934911137,0.09732820738115242,+,0.138,0.09970362537971349,37,1
OTUD3,++-+,----+-+-,+-+++-,0.08238105227556984,0.06879368481954369,-,0.138,0.026968476,37,1
OAZ3,+-++,+-+++--+,NA,0.06881721658318374,0.0791091212957668,+,0.138,0.037101041610923424,37,1
CTTNBP2,-+-+,+-+-----,+--++-,0.06884324763244958,0.07709317342957232,+,0.138,0.040096248,37,1
C1orf123,+-++,+++-++++,-+---+,0.08005853022159959,0.06886657262841006,-,0.138,0.043124417,37.1,1
AFAP1L2,-+++,++++++++,++++++,0.09401378936704531,0.06889466882291899,-,0.138,0.015157977,37.1,1
GDPD4,----,NA,NA,0.06889864826327496,0.08806753365274926,+,0.138,0.1725177620483235,37.1,1
SGOL2,----,+++-+---,NA,0.09128218092404136,0.06892662636515977,-,0.138,0.001461391,37.1,1
TMEM208,+-+-,+++-++++,NA,0.12560478863935126,0.06894712697659931,-,0.138,0.055494516,37.1,1
MINOS1,--++,-++-++++,NA,0.13224124805370982,0.06895484396341323,-,0.138,0.009576649,37.1,1
ARF1,+++-,---+--++,++----,0.06897293103218574,0.08100808221187185,+,0.138,0.029949906,37.1,1
C5orf47,-+++,++-+++--,NA,0.08177701407593302,0.06897925544072563,-,0.138,0.108986316,37.1,1
GK5,---+,+-+-+---,NA,0.10649421401119039,0.06900239549276044,-,0.138,0.02192553,37.1,1
TNFRSF6B,++--,NA,NA,0.06901665525895505,0.08817658130382706,+,0.138,0.1644250948048314,37.1,1
SNX5,----,+++--+--,++---+,0.07400298466635698,0.06902843270487603,-,0.138,3.98783e-4,37.1,1
KDM7A,-+++,----+---,NA,0.11612059756817182,0.06903811494664404,-,0.138,0.063934468,37.1,1
EPB41,+++-,-++-++++,+-+-+-,0.06909126161170667,0.08080514676492151,+,0.138,0.025115709,37.2,1
KIAA1755,-+--,-++++--+,NA,0.06909249097494732,0.08136881322354532,+,0.138,0.11725852483802472,37.2,1
EGFL7,+-+-,-++--+++,++-++-,0.0753839623140239,0.06909443446889407,-,0.138,0.006828652,37.2,1
RND2,+-+-,-++-++-+,+-+-++,0.09002470324187116,0.06912601551599344,-,0.138,0.004399727,37.2,1
SNAP25,+++-,---+-+++,----++,0.0692197193509359,0.07436139320539024,+,0.138,0.006482491,37.2,1
SCGB2A1,+-+-,NA,NA,0.06924086009239719,0.08818161076887976,+,0.138,0.05171040460078397,37.3,1
SPATA8,--++,NA,NA,0.06924480949121606,0.08823361660868077,+,0.138,0.21674593173420775,37.3,1
KCNMA1,++++,------+-,++++-+,0.0766770288035988,0.06928427140227564,-,0.139,0.052999438,37.3,1
ZYX,+-+-,----++++,--+++-,0.08094234312672834,0.06933878631318666,-,0.139,4.33333e-4,37.3,1
GBA2,+++-,-++--+++,++----,0.06936964331839741,0.07062305222850608,+,0.139,0.027094101,37.3,1
FAM109B,+-+-,+++--+++,NA,0.09535720089006752,0.0693714876970619,-,0.139,0.093624083,37.3,1
EEF1E1,-++-,++++++++,-+-+-+,0.09318360636759823,0.06941787080314515,-,0.139,0.006633801,37.3,1
RHOU,-+--,++++----,NA,0.07092680075190907,0.06943242381917694,-,0.139,0.059306806,37.4,1
CREBBP,-+-+,----+-++,+++---,0.08587313168577056,0.06951202460359089,-,0.139,0.010696911,37.4,1
NAALADL1,--++,NA,NA,0.06953000228154232,0.08840472252324189,+,0.139,0.084728974129829,37.4,1
C4BPA,---+,NA,NA,0.06958307192151943,0.08840976500114077,+,0.139,0.05361938395168232,37.4,1
CD300LG,----,NA,NA,0.06958307192151943,0.08846680355920603,+,0.139,0.21248527159745925,37.4,1
SBF1,+-++,----++++,++----,0.08407327130843374,0.06960087993564777,-,0.139,9.84831e-4,37.4,1
ZNF708,-+--,++++----,---+-+,0.07142317353431557,0.06962165647664675,-,0.139,0.022017603,37.5,1
OR8B12,++--,NA,NA,0.06964010722637312,0.08852384211727128,+,0.139,0.0993603906061485,37.5,1
COCH,-+-+,--+-++-+,-----+,0.07536505719369982,0.06965681499487036,-,0.139,0.01121573,37.5,1
ZNF175,++++,-+++----,+--+--,0.06992660333581652,0.06967014534867053,-,0.139,0.02696763,37.5,1
RNF103,+++-,++-+----,++-++-,0.09338652989826791,0.06969638095804444,-,0.139,7.41884e-4,37.5,1
PROM1,--+-,+++-++-+,+---++,0.0697106182201491,0.07978785948730549,+,0.139,0.069142518,37.5,1
SOBP,--++,----++-+,+-+---,0.08448302023114085,0.0697425300020592,-,0.139,0.008799453,37.5,1
SLC6A3,-++-,NA,NA,0.06975815651380333,0.08868989904751041,+,0.14,0.06240096834139189,37.5,1
P4HTM,+-+-,+++-++++,NA,0.11747839229044095,0.06976566275168485,-,0.14,0.081652189,37.5,1
MAZ,--+-,----++++,++-+--,0.08372020315291405,0.0697853259368962,-,0.14,5.52095e-4,37.5,1
ABLIM3,--+-,+---++++,++++++,0.09358623681887691,0.06979635145449782,-,0.14,0.01513121,37.6,1
ADPRH,-++-,+++---++,NA,0.12667341598567025,0.06980528445745895,-,0.14,0.011167527,37.6,1
SCP2D1,+++-,NA,NA,0.06981519507186858,0.08868989904751041,+,0.14,0.06782028412658166,37.6,1
CITED4,+-+-,++++-++-,++---+,0.09152956134806184,0.06984179456075118,-,0.14,0.009065918,37.6,1
TSGA10,----,++++++-+,NA,0.11788245284610548,0.06985676028413677,-,0.14,0.032893948,37.6,1
MEIKIN,+++-,NA,NA,0.06987223362993383,0.08868989904751041,+,0.14,0.10367023941587908,37.6,1
ORC4,++-+,++++----,+----+,0.0878372568775977,0.06993941165316794,-,0.14,2.26896e-4,37.6,1
C1orf74,++++,+++++++-,-----+,0.06993951899546305,0.07038349894415402,+,0.14,0.016808614,37.6,1
B4GALT3,+-+-,+-+--+++,+--+--,0.06995295521388403,0.08015629470089695,+,0.14,0.007286985,37.6,1
PMP2,++--,++++----,------,0.08449173919416646,0.06995635812223677,-,0.14,0.012178469,37.6,1
ATP6V1G1,+++-,++++++++,++-+-+,0.07304168386892003,0.06996544288240379,-,0.14,0.070914877,37.6,1
DDI2,++++,--+---+-,NA,0.08328994027394043,0.06999861370868227,-,0.14,0.07610858170491827,37.7,1
RGS6,++++,+---++++,++++--,0.07000290495680772,0.0795916395208686,+,0.14,0.014876088,37.7,1
SH3BGR,-+--,++++---+,---+++,0.09696549743946697,0.07000614712872578,-,0.14,0.001525045,37.7,1
AVPI1,+-+-,++-+-+++,-++--+,0.07008029107738675,0.0746146159818494,+,0.14,0.03797758770074164,37.7,1
CBX7,+-+-,+---++++,+++-++,0.0912847754453205,0.07009247315413981,-,0.14,0.008582432,37.7,1
GRTP1,----,+-+--+--,NA,0.0743223369945897,0.07009763203793906,-,0.14,0.09304536924799159,37.7,1
ZNF491,++++,+++-++-+,NA,0.128841928622263,0.07011197964964626,-,0.14,0.01382045,37.7,1
UBC,+++-,----++++,-+---+,0.07013661144510104,0.0872824807303345,+,0.14,0.004952996,37.7,1
MAP4K5,-+--,+++-----,---+++,0.07014072280003773,0.07467233350226399,+,0.14,0.027127159,37.7,1
IMPACT,++-+,++++-+--,++-+++,0.07632723042308995,0.07015786967604001,-,0.14,0.012583146,37.7,1
PNOC,--+-,+---++++,-----+,0.07016826185394688,0.0815170771741944,+,0.14,0.029550094,37.8,1
MPZ,---+,+-+-+---,-+----,0.07017936035358459,0.11357102303947314,+,0.14,0.019370225,37.8,1
MPZ,---+,+-+-+---,---+++,0.07017936035358459,0.11357102303947314,+,0.14,0.019370225,37.8,1
ADCK5,+-+-,-++-++++,+--+--,0.09575373342013677,0.07022297542138048,-,0.14,0.010717345,37.8,1
SCIMP,+--+,++++++++,NA,0.13224631010773186,0.07022756301097685,-,0.14,0.016841624,37.8,1
GIMAP4,--++,++++++++,----+-,0.07724246582226274,0.07025914641951005,-,0.141,0.101109925,37.8,1
LRP3,+-+-,++--++++,+++---,0.09672638835640433,0.07026675996711701,-,0.141,2.46158e-4,37.8,1
MAP4,--+-,-+++++++,--++++,0.07530186724857756,0.07032962024004676,-,0.141,0.016133895,37.8,1
TTPAL,--++,--------,NA,0.12861474558105893,0.07036262644364104,-,0.141,0.063532701,37.9,1
HDGFRP3,NA,NA,----++,0.07037526695820197,0.10811635475996745,+,0.141,0.006086423,37.9,1
CFL2,-+--,++++---+,---+++,0.07717175624696719,0.07038524656221758,-,0.141,0.015449971,37.9,1
DPEP3,++++,-++-++++,++++--,0.0916256954729186,0.07039716009415878,-,0.141,9.53578e-5,37.9,1
ALDH1L1,++++,+---+-++,+++-+-,0.07042834875487072,0.09363565300562755,+,0.141,0.046124625,37.9,1
HIST1H1T,---+,NA,NA,0.07043860149432499,0.08892311202372805,+,0.141,0.07886286080965829,37.9,1
TBKBP1,+-+-,----++++,---+-+,0.09482567060869537,0.07044027646081756,-,0.141,0.001220055,37.9,1
RPUSD3,+---,+-+-++++,+++--+,0.08330372303037452,0.07044657659459036,-,0.141,0.010882049,37.9,1
TAF10,+-+-,----++++,-+++--,0.0825968664704899,0.07045042952138002,-,0.141,0.004910359,37.9,1
ARPC4,+-+-,-+-+-+++,+--+--,0.08532878390417539,0.07047218801197165,-,0.141,0.010369944,37.9,1
KLC4,+++-,+-+-++++,-+++++,0.08115586212295642,0.070503357274302,-,0.141,0.020127149,37.9,1
GSS,+++-,+++++---,-++---,0.07599993308579112,0.07053488703301039,-,0.141,0.014105712,37.9,1
LAMA3,--++,++--+++-,NA,0.12660254481053845,0.07053584788810015,-,0.141,0.015836727,37.9,1
STAT5B,++++,-++-++++,+++-++,0.07054965302147742,0.0708646941879815,+,0.141,0.016547753,38,1
OR6A2,--+-,----+---,NA,0.10882698678283054,0.07055084887101637,-,0.141,0.043446579,38,1
MOB2,+-+-,++++-+++,-++---,0.07985669109217916,0.0706571308282092,-,0.141,0.053037734,38,1
SPATA31D1,-+++,NA,NA,0.07067077344284736,0.08931728740090115,+,0.141,0.16483961063652094,38,1
WNK1,-+--,--+-----,+-++++,0.07067587062408186,0.0739809389256366,+,0.141,0.023660768,38,1
PRMT5,+++-,+++-++++,---+-+,0.08459270292417244,0.07069058056809761,-,0.141,0.067654963,38,1
TAS2R3,-+-+,+----+--,NA,0.08820460686567547,0.07071187679691088,-,0.141,0.08089233772581152,38,1
OR51F2,++++,NA,NA,0.07072781200091262,0.08943135801060857,+,0.141,0.09558086105587581,38.1,1
FAM134B,++--,++++----,-+++++,0.0707539983508506,0.07458000326232668,+,0.142,0.003763296,38.1,1
APLF,----,+++-++-+,NA,0.07076022944558998,0.07159618699365544,+,0.142,0.088014008,38.1,1
SPACA7,----,NA,NA,0.07078081332344721,0.08949349760438056,+,0.142,0.18919052768643496,38.1,1
PRSS57,+-+-,NA,NA,0.07078485055897787,0.08954542862031598,+,0.142,0.060676706876129034,38.1,1
CNTD1,--+-,++++-+++,NA,0.13205116215980267,0.07081245223107047,-,0.142,0.016429226,38.1,1
PRMT8,+++-,+---++++,++---+,0.07084742719913245,0.07361054693444319,+,0.142,0.011320318,38.1,1
PRRT2,+-+-,----+-++,+++---,0.07086559832291206,0.08202814840279572,+,0.142,0.004155056,38.1,1
GALNT2,+++-,--------,+-----,0.08683457569506346,0.07088053410313293,-,0.142,0.021791292,38.1,1
MYBPC1,++--,+++-++-+,+-++++,0.08908719878416678,0.0708934189986226,-,0.142,0.003470595,38.1,1
MCM4,++++,-+-++++-,+----+,0.07223489147876354,0.0709236389052963,-,0.142,0.007226685,38.2,1
RSRC1,++--,+++++--+,+--+++,0.08679902779228157,0.0709294318924395,-,0.142,0.011802341,38.2,1
PRR13,+-+-,+-+++-++,-----+,0.09580738632912462,0.07094790921068081,-,0.142,0.018060998,38.2,1
AP3S1,+-++,++-++++-,---+--,0.07095464576019314,0.075540968093072,+,0.142,0.056838286,38.2,1
CLYBL,++--,+---++++,-+----,0.07255257968115404,0.07098446945849066,-,0.142,0.002938951,38.2,1
PRKCZ,+-+-,-+--++++,-+----,0.08839455505617667,0.07099561346020598,-,0.142,0.018702562,38.2,1
RASL10A,----,++-++-++,-----+,0.08250582718362898,0.07101329968830178,-,0.142,0.001961272,38.2,1
UBAP1,+++-,+--+++++,++-++-,0.07101428363348719,0.0835927057210115,+,0.142,7.46723e-4,38.2,1
GLT8D1,-++-,+++-+++-,-+----,0.08101600266100249,0.07103329833351342,-,0.142,0.010632215,38.2,1
ZNF200,--++,+++-+++-,----+-,0.07109982121415202,0.08502415236809624,+,0.142,0.075700303,38.3,1
SOCS6,-+-+,++++----,---+--,0.0711270950744237,0.07359155397529771,+,0.142,0.037979443,38.3,1
PDZK1,--+-,-++++-++,NA,0.11679490896256862,0.07113464929898809,-,0.142,0.044234852,38.3,1
RPL41,--+-,+-++++++,-+---+,0.09752959549806701,0.07115043336731393,-,0.142,0.008272681,38.3,1
OLIG1,----,+-++---+,---+++,0.07115092713593892,0.11300010424577947,+,0.142,0.09425326044513133,38.3,1
ANP32A,----,+-+++--+,--++++,0.07718086001887334,0.07116340645063138,-,0.142,8.82022e-4,38.3,1
RNF43,+++-,++------,NA,0.07543160326486482,0.07117036400002479,-,0.142,0.07585990407972869,38.3,1
MMD,++--,++-+++++,+++--+,0.07211653582595927,0.0712135032506142,-,0.142,0.056374125116163395,38.3,1
ADO,--+-,-+++----,++-+-+,0.0712397749279046,0.07291156369863018,+,0.142,0.002282772,38.3,1
GLYATL1,++++,NA,NA,0.07124115902349988,0.09005874636399931,+,0.142,0.08659859156374883,38.3,1
KCNF1,+-+-,-----+++,------,0.07186067680589053,0.0712416439118219,-,0.142,0.057783454,38.3,1
ZNF576,+-+-,-++--+++,-+-+--,0.08678460597251363,0.07126203737542294,-,0.143,0.020370693,38.3,1
IFNA10,-+++,NA,NA,0.07129819758156514,0.09011578166885302,+,0.143,0.1218811603973732,38.4,1
ATP6AP1L,+---,----+---,NA,0.10274235857965325,0.0713116557174192,-,0.143,0.022110292,38.4,1
RABEP1,-++-,+++++-++,+--+++,0.07955406394858408,0.07132120839691967,-,0.143,0.006704869,38.4,1
DGCR14,+-+-,+-++--++,+++---,0.07133984993126294,0.07323051568198054,+,0.143,0.002730431,38.4,1
TMEM186,+-+-,+++-++++,-+--++,0.08172091779343006,0.07136003505289377,-,0.143,0.014446442,38.4,1
C5orf51,++++,++++----,NA,0.09960535822143307,0.07137523705733528,-,0.143,0.007913069,38.4,1
NNT,++++,+++--++-,----++,0.08408232752648605,0.07139668935016649,-,0.143,0.005549172,38.4,1
MAP4K2,+-++,-+++++++,+++-+-,0.09704133254114468,0.07140897669999234,-,0.143,0.002308267,38.4,1
NRP1,-++-,-+------,++----,0.08871976638798554,0.07143805605089812,-,0.143,0.037154775,38.4,1
ARID4B,----,+-+++---,++++++,0.07263293469745814,0.071445884870558,-,0.143,0.033124552,38.4,1
C9orf131,++--,NA,NA,0.07146523698169167,0.09034907597535935,+,0.143,0.12017214186308266,38.4,1
TMEM8C,-+--,NA,NA,0.07146523698169167,0.0902920374172941,+,0.143,0.16753614670964448,38.4,1
TXNDC2,+-+-,NA,NA,0.07146523698169167,0.09046315309148985,+,0.143,0.04448123113102141,38.4,1
EEFSEC,+-+-,+-++++++,+----+,0.07326375116093382,0.07147073864111428,-,0.143,0.007236155,38.5,1
CLTC,++++,++++-++-,------,0.08345831106178851,0.07147911051566572,-,0.143,0.004383192,38.5,1
GABARAPL2,+-+-,++++++++,----++,0.09240715837102077,0.071511024546307,-,0.143,0.010968914,38.5,1
