gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CTPS,-+----+-,0.061424532,0.9657072636910524,0.060486687788266505,-1,0.12097337557653301,0.17644665920878674,0.25986574450772987,0.3528933184175735
TUBA1C,++-----+,0.01971161,0.8424175225970134,0.06049507662489105,-1,0.1209901532497821,0.17644665920878674,0.2599674532139951,0.3528933184175735
INTS9,+-+-----,0.019295599,0.3767016809561835,0.0604968950576836,-1,0.1209937901153672,0.17644665920878674,0.26006916192026036,0.3528933184175735
SENP6,-+--++++,0.017059363,0.06053886718806144,0.6961816197660674,1,0.12107773437612288,0.17646460537021968,0.26014441167497204,0.35292921074043937
GABRB2,-+--++-+,0.009310206,0.06054007095124566,0.1701645208311179,1,0.12108014190249132,0.17656631407648496,0.26014441167497204,0.3531326281529699
SPON2,+------+,0.004987453,0.835112676436962,0.06060150296794892,-1,0.12120300593589783,0.17665005593409946,0.2601708706265256,0.35330011186819893
SCG3,-+---+-+,0.01031573,0.6145846092762852,0.060615986432513924,-1,0.12123197286502785,0.17665005593409946,0.2602725793327909,0.35330011186819893
TLN2,-+++----,0.005039232,0.060618750133517044,0.06613651872210914,1,0.12123750026703409,0.1766680227827502,0.26034780840028476,0.3533360455655004
DMXL2,-+-+----,0.047644663,0.7550297385377878,0.06063517618035564,-1,0.12127035236071128,0.17675175429675583,0.26037428803905616,0.35350350859351165
RPL24,++++--++,0.055407584,0.06065430027501473,0.9631960439682824,1,0.12130860055002946,0.17676973148901545,0.2604495067629411,0.3535394629780309
SETMAR,+--+++++,0.007123408,0.060687052501175696,0.16757702033181798,1,0.12137410500235139,0.17687144019528073,0.2604495067629411,0.35374288039056145
SNAPC3,----++-+,0.008513296,0.1923108478889527,0.060695190768631384,-1,0.12139038153726277,0.17695515102206855,0.2604759967453214,0.3539103020441371
CMBL,++-++-+-,0.006033708,0.06070544722551525,0.4674692640481965,1,0.1214108944510305,0.17697314890154597,0.2605512051255975,0.35394629780309195
IMPAD1,-+---+--,0.024374064,0.8701833738296314,0.060719129411454326,-1,0.12143825882290865,0.1770568493847249,0.26057770545158665,0.3541136987694498
IFT57,++--+--+,0.004993446,0.544258271379874,0.06073012561211976,-1,0.12146025122423952,0.1770568493847249,0.2606794141578519,0.3541136987694498
AHSA2,--++++++,0.054143352,0.060833772803128246,0.7836833971090502,1,0.12166754560625649,0.17707485760781122,0.2607546018509102,0.35414971521562244
SAFB,+--++---,0.085055243,0.8118017027883412,0.060839774872382,-1,0.121679549744764,0.17715854774738127,0.26078112286411714,0.35431709549476254
C10orf72,-+++---+,0.023497191,0.0608685453789022,0.2164960506615705,1,0.1217370907578044,0.1771765663140765,0.26085630021356654,0.354353132628153
R3HDM1,++-+-+--,0.023029307,0.5854221752816136,0.06088091801739387,-1,0.12176183603478774,0.17726024611003763,0.26088283157038245,0.35452049222007526
PQLC1,+---+---,0.053740262,0.9767427510977383,0.060916652011125054,-1,0.12183330402225011,0.17726024611003763,0.2609845402766477,0.35452049222007526
LRWD1,++-+----,0.050470974,0.5163770185452311,0.06092082411714654,-1,0.12184164823429308,0.17726024611003763,0.26108624898291294,0.35452049222007526
ZNF227,---+---+,0.004870693,0.38408587293513385,0.060931160587468745,-1,0.12186232117493749,0.17726024611003763,0.2611879576891782,0.35452049222007526
RPE,--+--+-+,0.021196536,0.2542286668808104,0.06093545385048102,-1,0.12187090770096204,0.17726024611003763,0.26128966639544343,0.35452049222007526
SGIP1,-+----++,0.009448596,0.6440216608178739,0.06094571684200392,-1,0.12189143368400784,0.17726024611003763,0.26139137510170873,0.35452049222007526
CYP46A1,++-+--+-,0.03802809,0.06098034809738702,0.19926903709973198,1,0.12196069619477404,0.17727827502034174,0.2614664903895047,0.3545565500406835
RARA,++------,0.064308614,0.8501702165305426,0.06099396039993145,-1,0.1219879207998629,0.177361944472694,0.261493083807974,0.354723888945388
CDKL3,---++-++,0.007829682,0.32452837147071206,0.06099617801508209,-1,0.12199235603016419,0.177361944472694,0.2615947925142392,0.354723888945388
ZNF828,-+--++--,0.034520693,0.8691246764107687,0.06100020150499009,-1,0.12200040300998018,0.177361944472694,0.2616965012205045,0.354723888945388
SNX21,++++-++-,0.114906648,0.06101301710326684,0.8857846412485403,1,0.12202603420653368,0.177379983726607,0.2617715854774738,0.354759967453214
CAMTA1,+-+--+-+,0.017947472,0.07902731477259714,0.06105270467387941,-1,0.12210540934775882,0.17746364283535035,0.2617982099267697,0.3549272856707007
ARPC4,+-+-+-+-,0.010369944,0.6778621180893992,0.061086730584717246,-1,0.12217346116943449,0.17746364283535035,0.26189991863303497,0.3549272856707007
CAPN1,++-++-+-,0.008232397,0.19654055177074514,0.06116860416980153,-1,0.12233720833960306,0.17746364283535035,0.26200162733930027,0.3549272856707007
BEGAIN,+-++--+-,0.00949691,0.142765350404297,0.06117944037597706,-1,0.12235888075195411,0.17746364283535035,0.2621033360455655,0.3549272856707007
TRAPPC4,-+--++-+,0.009733614,0.5621684738654305,0.061204301067768474,-1,0.12240860213553695,0.17746364283535035,0.26220504475183076,0.3549272856707007
MAP2K3,++++----,0.007574251,0.061206800130795644,0.40643241206947117,1,0.12241360026159129,0.17748169243287226,0.26228007729075564,0.3549633848657445
VASN,++++---+,0.023047659,0.06121369880645844,0.6470596713397021,1,0.12242739761291688,0.1775834011391375,0.26228007729075564,0.355166802278275
KATNAL1,+-+-----,0.031778371,0.5821400000470617,0.06126405273579372,-1,0.12252810547158743,0.17766703956066307,0.262306753458096,0.35533407912132614
MAZ,++--+---,0.00204588,0.061275091196150336,0.2645513281783819,1,0.12255018239230067,0.17768510984540276,0.262381775653412,0.3553702196908055
ISG20L2,+-++----,0.009698315,0.427775485128182,0.06128465216326469,-1,0.12256930432652938,0.17776873792331943,0.26240846216436126,0.35553747584663886
SMC2,----++-+,0.003792322,0.07892889210312373,0.06130640696757619,-1,0.12261281393515237,0.17776873792331943,0.2625101708706265,0.35553747584663886
RASGRP2,+---+-++,0.041367041,0.06133721733120758,0.2963066123155684,1,0.12267443466241516,0.17778681855166803,0.2625851723787247,0.35557363710333606
PRKCQ,---+++++,0.017825468,0.0613938494364348,0.40190942644071015,1,0.1227876988728696,0.17788852725793328,0.2625851723787247,0.35577705451586655
NUMA1,--++++--,0.001700187,0.061401502666203304,0.27854847893214196,1,0.12280300533240661,0.17799023596419852,0.2625851723787247,0.35598047192839705
ACTR3,----+-++,0.014189513,0.3342619140326502,0.06145380712283075,-1,0.1229076142456615,0.1780738330112885,0.2626118795768918,0.356147666022577
PCGF1,+-++++++,0.040220131,0.06148171874500434,0.9162513073591346,1,0.12296343749000868,0.1780919446704638,0.2626868707413811,0.3561838893409276
SF3B1,+-+-++-+,0.010551779,0.061527226665705335,0.3031854350959019,1,0.12305445333141067,0.17819365337672904,0.2626868707413811,0.3563873067534581
SETD3,-+-+-+--,0.008509551,0.14577627741609767,0.0615294606887537,-1,0.1230589213775074,0.17827722973660123,0.26271358828315705,0.35655445947320247
PLEKHA8,++-++--+,0.033622472,0.0615444380845514,0.9260880359795364,1,0.1230888761691028,0.1782953620829943,0.2627885691040374,0.3565907241659886
SRP72,+----+-+,0.021291948,0.5059379484582761,0.06155819866362177,-1,0.12311639732724354,0.1783789280992576,0.2628152969894223,0.3567578561985152
COX17,++-----+,0.019748502,0.8433997493310199,0.06156102706177589,-1,0.12312205412355177,0.1783789280992576,0.26291700569568754,0.3567578561985152
SULT1A2,---+--++,0.110114888,0.8378851473551003,0.06160139921168153,-1,0.12320279842336306,0.1783789280992576,0.2630187144019528,0.3567578561985152
ASF1A,+---++++,0.004597659,0.06164398341866097,0.19972104277250569,1,0.12328796683732195,0.17839707078925957,0.2630936641920065,0.35679414157851913
GLRX,++----+-,0.010315449,0.8264053154974146,0.061646080249991964,-1,0.12329216049998393,0.17848062646191395,0.26312042310821804,0.3569612529238279
TMEM131,++-+--++,0.012764232,0.061718486221617484,0.496519481975639,1,0.12343697244323497,0.1784987794955248,0.26319536255466286,0.3569975589910496
ZC3HC1,-+--+--+,0.002207584,0.6555425040939253,0.06173334256012901,-1,0.12346668512025802,0.17858232482457032,0.26322213181448334,0.35716464964914063
MYH9,+-+-----,0.062241199,0.46946657792626806,0.06173786458594957,-1,0.12347572917189914,0.17858232482457032,0.2633238405207486,0.35716464964914063
BAZ2B,--+++---,0.013601592,0.6119006660342869,0.061774418270689115,-1,0.12354883654137823,0.17858232482457032,0.26342554922701383,0.35716464964914063
NTSR2,+--++---,0.019673689,0.9005592487733338,0.06179845643926256,-1,0.12359691287852512,0.17858232482457032,0.2635272579332791,0.35716464964914063
CCRK,+-------,0.025207584,0.9774289313351192,0.06183889623989217,-1,0.12367779247978435,0.17858232482457032,0.2636289666395443,0.35716464964914063
PDIA4,+-+-+--+,0.025283052,0.6159607256248412,0.061839364478600056,-1,0.12367872895720011,0.17858232482457032,0.26373067534580963,0.35716464964914063
MRPS18A,++------,0.06452191,0.9186960721214386,0.06188934972996443,-1,0.12377869945992886,0.17858232482457032,0.2638323840520749,0.35716464964914063
WIF1,++-+-+++,0.012983333,0.0618905525483147,0.9195926422539719,1,0.1237811050966294,0.1786004882017901,0.2639072510932574,0.3572009764035802
OAS3,--+-++++,0.0609103,0.06196889866724138,0.8454986836664451,1,0.12393779733448276,0.17870219690805533,0.2639072510932574,0.35740439381611067
MAD2L1BP,-+-----+,0.009393633,0.7514976984547684,0.06197659075875517,-1,0.12395318151751034,0.17878572154988304,0.2639340927583401,0.3575714430997661
VPS37D,-+-++-+-,0.021597285,0.7987411446467054,0.06199568487329324,-1,0.12399136974658648,0.17878572154988304,0.26403580146460537,0.3575714430997661
DTX1,++++--+-,0.028361142,0.062061825420503425,0.6158426962648127,1,0.12412365084100685,0.17880390561432058,0.26411064781857013,0.35760781122864116
PDCD6IP,----+--+,0.02007809,0.7870138360452817,0.062070084032272654,-1,0.12414016806454531,0.1788874199125394,0.2641375101708706,0.3577748398250788
SUPT16H,--+-++-+,0.028276217,0.06213066329741975,0.7366586204798755,1,0.1242613265948395,0.17890561432058585,0.26421234618122647,0.3578112286411717
CUEDC1,+-+-+---,0.004149532,0.19679108402835768,0.06214005994297823,-1,0.12428011988595646,0.17898911827519576,0.26423921887713586,0.3579782365503915
DKFZP564O0823,++-+++-+,0.123535019,0.06216001516175782,0.8396559044719037,1,0.12432003032351564,0.1790073230268511,0.26431404454388285,0.3580146460537022
ZNF326,+---++-+,0.023497846,0.518670618301242,0.062228069188911314,-1,0.12445613837782263,0.17909081663785212,0.26434092758340116,0.35818163327570424
PEX10,+--++---,0.017576498,0.8713167767290075,0.06223753501853087,-1,0.12447507003706174,0.17909081663785212,0.2644426362896664,0.35818163327570424
B4GALT4,++-++--+,0.008533708,0.06224707824640074,0.2817593683043006,1,0.12449415649280147,0.17910903173311635,0.2645174412691956,0.3582180634662327
NOL11,++--+---,0.024190262,0.6502365422240366,0.06226449251548624,-1,0.12452898503097248,0.17919251500050848,0.26454434499593166,0.35838503000101696
MRPS2,-+++--+-,0.060635955,0.7883282559987818,0.062288273210038055,-1,0.12457654642007611,0.17919251500050848,0.2646460537021969,0.35838503000101696
MRPL52,+--+--++,0.001547097,0.8753649732461928,0.06235410334472198,-1,0.12470820668944396,0.17919251500050848,0.26474776240846215,0.35838503000101696
RBP4,++-+---+,0.002540824,0.06236364701626465,0.3419228181762065,1,0.1247272940325293,0.17921074043938162,0.26482253635716463,0.35842148087876324
ECHDC1,-----+++,0.001925375,0.07989058761253247,0.06237831052307353,-1,0.12475662104614706,0.17929421336316484,0.2648494711147274,0.3585884267263297
SOX8,--+-+--+,0.002900468,0.23385487053376394,0.06239841050449933,-1,0.12479682100899867,0.17929421336316484,0.2649511798209927,0.3585884267263297
PTPN1,+-+-----,0.043393071,0.6738745914470197,0.06245074777286559,-1,0.12490149554573118,0.17929421336316484,0.26505288852725795,0.3585884267263297
PARP6,+--+----,0.033158989,0.8944762385363471,0.06245315073144002,-1,0.12490630146288004,0.17929421336316484,0.2651545972335232,0.3585884267263297
CNDP2,---+++-+,0.030238951,0.062457870139477824,0.23076296350220044,1,0.12491574027895565,0.17931244914564687,0.26522932980779007,0.35862489829129374
CCM2,++-+--+-,0.003153184,0.06246161102419918,0.5966125128735931,1,0.12492322204839836,0.17941415785191211,0.26522932980779007,0.35882831570382423
GLTP,--+-++-+,0.025917416,0.6044359507587043,0.06248528635178897,-1,0.12497057270357793,0.1794976100884776,0.26525630593978844,0.3589952201769552
POLG,+--++-+-,0.022236517,0.3887254827446404,0.06263584598298877,-1,0.12527169196597754,0.1794976100884776,0.2653580146460537,0.3589952201769552
THY1,++++----,0.004793165,0.11603463315059019,0.06275352089572826,-1,0.12550704179145653,0.1794976100884776,0.26545972335231893,0.3589952201769552
DRG1,+-------,0.134357022,0.9932884760982712,0.06276622437666297,-1,0.12553244875332595,0.1794976100884776,0.26556143205858423,0.3589952201769552
KIAA0774,+++-----,0.021914981,0.5543466943187741,0.06278130262871628,-1,0.12556260525743257,0.1794976100884776,0.2656631407648495,0.3589952201769552
LZTFL1,+----+-+,0.00250515,0.11521067323422933,0.06284913400912118,-1,0.12569826801824235,0.1794976100884776,0.26576484947111473,0.3589952201769552
LGI1,+-----+-,0.064829307,0.9886360162113865,0.06288701183783747,-1,0.12577402367567495,0.1794976100884776,0.26586655817738,0.3589952201769552
AGTPBP1,+-+-+--+,0.060594101,0.06288874589077058,0.19132109504618125,1,0.12577749178154116,0.1795158665581774,0.2659412183463846,0.3590317331163548
GLT1D1,++-+----,0.002699438,0.1432752412977597,0.0628915357618522,-1,0.1257830715237044,0.17959930845113395,0.2659682668836452,0.3591986169022679
DYRK4,--+-----,0.032797191,0.9880289059442519,0.06290772138688601,-1,0.12581544277377202,0.17959930845113395,0.2660699755899105,0.3591986169022679
NTHL1,++--+---,0.033575187,0.9297586910740689,0.06294744684124733,-1,0.12589489368249465,0.17959930845113395,0.26617168429617577,0.3591986169022679
TOPORS,+++++-++,0.072638109,0.06295193424376042,0.8772205944235774,1,0.12590386848752083,0.17961757526444264,0.26624631343435373,0.35923515052888527
ELMO1,+-+--+-+,2.79026e-4,0.06295348891814127,0.14373778590045785,1,0.12590697783628255,0.17971928397070788,0.26624631343435373,0.35943856794141577
MDN1,+-++-+-+,0.07909691,0.0630123198445612,0.7937790937970428,1,0.1260246396891224,0.17982099267697316,0.26624631343435373,0.3596419853539463
SHC4,--+-+++-,0.007527154,0.07283477793595701,0.06307573336704095,-1,0.1261514667340819,0.17990440353910303,0.266273393002441,0.35980880707820606
SAMD1,+-++----,0.088436142,0.8855999092478638,0.06314103698643281,-1,0.12628207397286562,0.17990440353910303,0.26637510170870626,0.35980880707820606
PRKAR1A,+----+++,0.008480524,0.44551838460688215,0.06314118449006255,-1,0.1262823689801251,0.17990440353910303,0.2664768104149715,0.35980880707820606
EPB49,++++----,0.066523783,0.06318941977057277,0.629585124197055,1,0.12637883954114554,0.1799227013832384,0.2665514085223228,0.3598454027664768
IGSF3,+++--+++,0.019759551,0.06323321116211045,0.8915397793914769,1,0.1264664223242209,0.18002441008950365,0.2665514085223228,0.3600488201790073
GAP43,+-++++-+,0.078841105,0.06323909706601225,0.8919655842760893,1,0.1264781941320245,0.18012611879576892,0.2665514085223228,0.36025223759153785
BACE1,--++++++,0.045823502,0.06330543531579869,0.4912911316981419,1,0.12661087063159737,0.18022782750203417,0.2665514085223228,0.36045565500406834
DHX40,--+-++-+,0.022457303,0.11338210238262918,0.06331617797146118,-1,0.12663235594292235,0.18031119698972847,0.26657851912123676,0.36062239397945695
MRPL44,+----+++,0.016513015,0.06334119187371719,0.08908320690086702,1,0.12668238374743437,0.18032953620829942,0.2666531068849792,0.36065907241659884
MAPKAPK2,-++++++-,0.035739607,0.06335069036202043,0.8197091817523581,1,0.12670138072404086,0.1804312449145647,0.2666531068849792,0.3608624898291294
SUPT6H,-+++-+--,0.012792509,0.06336293140969275,0.39045570051898226,1,0.1267258628193855,0.18053295362082994,0.2666531068849792,0.3610659072416599
ITGA3,-+-+----,0.00171573,0.2422564724855142,0.0633753308434034,-1,0.1267506616868068,0.18061629207769755,0.26668022782750206,0.3612325841553951
EIF4A3,++-----+,0.001950187,0.6364614473955721,0.06339210233443614,-1,0.12678420466887227,0.18061629207769755,0.2667819365337673,0.3612325841553951
ABCC1,-+++--+-,0.012346536,0.3715167278233465,0.06343567498543111,-1,0.12687134997086222,0.18061629207769755,0.26688364524003255,0.3612325841553951
CRYGD,++----+-,0.01350824,0.3279889097717929,0.06345327147366636,-1,0.12690654294733272,0.18061629207769755,0.2669853539462978,0.3612325841553951
LRRK2,++-++-++,0.055271629,0.06347420112889202,0.8893234889067094,1,0.12694840225778403,0.18063466232709519,0.2670599003356046,0.36126932465419037
RAPGEF1,+-+-++++,0.032694195,0.06348339238969379,0.6568633995191582,1,0.12696678477938758,0.18073637103336046,0.2670599003356046,0.3614727420667209
GPX1,----+-+-,0.061207678,0.9482750164359766,0.06349832989656042,-1,0.12699665979312083,0.18081968880301028,0.26708706265256305,0.36163937760602055
PLEKHO1,++-+--+-,0.010202996,0.06350396790062678,0.4507896111345437,1,0.12700793580125355,0.1808380797396257,0.26716159869826095,0.3616761594792514
MAPK8IP3,-+--+--+,0.005269663,0.12061431021032291,0.06355106916050052,-1,0.12710213832100103,0.18092138716566664,0.2671887713588283,0.36184277433133327
CCDC41,-++-----,0.070826592,0.771121423090085,0.06357782829188567,-1,0.12715565658377134,0.18092138716566664,0.2672904800650936,0.36184277433133327
SLC35F5,---+++++,0.048077996,0.063592744447614,0.5860332112815566,1,0.127185488895228,0.18093978844589098,0.26736499542357367,0.36187957689178196
USP6,--++-++-,0.020237079,0.4971392942394373,0.0635929903507436,-1,0.1271859807014872,0.181023085528323,0.26739218877135884,0.362046171056646
ZC3HAV1,------++,0.018589045,0.5361722198338152,0.06362949748697469,-1,0.12725899497394938,0.181023085528323,0.2674938974776241,0.362046171056646
ZNF473,+++++---,0.016001404,0.06364063170832182,0.6784397183892015,1,0.12728126341664364,0.18104149715215623,0.2675683921488864,0.36208299430431246
SLC20A1,+++++---,0.041208427,0.06366146386956771,0.41093151051590715,1,0.12732292773913542,0.18114320585842147,0.2675683921488864,0.36228641171684295
KIAA0100,+------+,0.015498783,0.9300278969327319,0.06366743298192928,-1,0.12733486596385857,0.18122648225363572,0.26759560618388933,0.36245296450727144
AP2A2,-+++----,0.045365637,0.6531386364854109,0.06368377301956464,-1,0.12736754603912928,0.18122648225363572,0.2676973148901546,0.36245296450727144
DENND1B,+--+-++-,0.056220037,0.8466344871613725,0.06369133370698488,-1,0.12738266741396975,0.18122648225363572,0.2677990235964198,0.36245296450727144
RPS9,-++--+--,0.015833146,0.7717313599378866,0.06374818049799504,-1,0.12749636099599007,0.18122648225363572,0.26790073230268513,0.36245296450727144
TNFAIP2,+++---+-,0.014641105,0.06378598275536769,0.19394030764446096,1,0.12757196551073538,0.18124491456468675,0.26797518559951183,0.3624898291293735
ZNF468,+-+-++++,0.057784925,0.06384544356255056,0.7857821182407276,1,0.12769088712510113,0.181346623270952,0.26797518559951183,0.362693246541904
ZCCHC6,+-+++--+,0.023597566,0.0638520527739881,0.8418659291314459,1,0.1277041055479762,0.18144833197721724,0.26797518559951183,0.3628966639544345
PIP4K2B,++++--+-,0.043129307,0.06385925779597999,0.6697926909487215,1,0.12771851559195999,0.18155004068348252,0.26797518559951183,0.36310008136696503
MLH3,--+-++++,0.068511985,0.06394130373112096,0.8525913424086785,1,0.12788260746224192,0.18165174938974776,0.26797518559951183,0.3633034987794955
TMEM134,+-+----+,0.001183708,0.06396119445992478,0.17935816752522257,1,0.12792238891984956,0.181753458096013,0.26797518559951183,0.363506916192026
MRTO4,++++---+,0.035884925,0.06398615556434567,0.8294268187697719,1,0.12797231112869134,0.18185516680227828,0.26797518559951183,0.36371033360455657
NRP1,+++---+-,0.037154775,0.7921184179955176,0.06398692471121925,-1,0.1279738494224385,0.18193837079223024,0.2680024410089504,0.3638767415844605
RND2,+-++-+++,0.108492322,0.06399256897830581,0.9167768666798954,1,0.12798513795661162,0.18195687550854353,0.2680768839621682,0.36391375101708706
PPFIBP1,+-+-++++,0.070115824,0.06403572160226297,0.7876060990111629,1,0.12807144320452593,0.18205858421480878,0.2680768839621682,0.36411716842961755
FYCO1,++++++--,0.032543352,0.0640636467953307,0.8609229075007788,1,0.1281272935906614,0.18216029292107405,0.2680768839621682,0.3643205858421481
TLK1,++---+++,0.043486517,0.0640718289453424,0.36634972962381357,1,0.1281436578906848,0.1822620016273393,0.2680768839621682,0.3645240032546786
POLN,+-+-+-+-,0.075823689,0.8880406368698678,0.06408577251411289,-1,0.12817154502822578,0.18234516424285568,0.2681041497152156,0.36469032848571137
IER5L,++++----,0.032090637,0.18242077997597947,0.06411106133266097,-1,0.12822212266532193,0.18234516424285568,0.26820585842148087,0.36469032848571137
ACAT1,----++--,0.133296161,0.9790347428941762,0.06412264218490173,-1,0.12824528436980345,0.18234516424285568,0.2683075671277461,0.36469032848571137
SCRG1,+-+---+-,0.005082491,0.785545235539808,0.06418903106321233,-1,0.12837806212642466,0.18234516424285568,0.2684092758340114,0.36469032848571137
NSF,-+-----+,0.060121629,0.7555220563568186,0.06420539488555632,-1,0.12841078977111264,0.18234516424285568,0.26851098454027666,0.36469032848571137
DTNA,+-++++-+,0.003296067,0.06421097413662004,0.3634983147120383,1,0.12842194827324008,0.18236371033360455,0.26858537577545,0.3647274206672091
TMCO3,--+----+,0.035263858,0.8587116894014681,0.06426361633781177,-1,0.12852723267562355,0.18244686260551204,0.2686126932465419,0.3648937252110241
DHX35,+--+++++,0.052223783,0.06430522076685506,0.7789588679991053,1,0.12861044153371012,0.18246541903986982,0.2686870741381064,0.36493083807973964
CPNE5,-+-+----,0.11683324,0.9837181556355074,0.06433015258108606,-1,0.1286603051621721,0.1825485609681684,0.26871440195280716,0.3650971219363368
SHQ1,+--+---+,0.055465637,0.7523236239598643,0.06435167306223735,-1,0.1287033461244747,0.1825485609681684,0.2688161106590724,0.3650971219363368
WIBG,+-+--+--,0.021420693,0.40201989278232786,0.06437864990503175,-1,0.1287572998100635,0.1825485609681684,0.26891781936533765,0.3650971219363368
HEATR5B,+-------,0.103549157,0.9889956987500268,0.0643838323083031,-1,0.1287676646166062,0.1825485609681684,0.26901952807160295,0.3650971219363368
SLC17A7,-+++-+-+,0.044194569,0.06444808670221171,0.9133152844938525,1,0.12889617340442341,0.18256712774613507,0.26909386758873183,0.36513425549227013
PPIE,+-+----+,0.020945318,0.24818933249775488,0.06446537226301584,-1,0.12893074452603168,0.18265025933082477,0.2691212367778682,0.36530051866164953
SNTA1,+-++--+-,0.007666854,0.06447422747736252,0.31767637928888964,1,0.12894845495472504,0.1826688364524003,0.26919556595138816,0.3653376729048006
MT1M,+-+---+-,0.003469569,0.9363111013897604,0.06452279896024732,-1,0.12904559792049464,0.18275195769348113,0.26922294548413345,0.36550391538696225
C14orf147,+++--+++,0.098827622,0.06456968245194983,0.930315714225591,1,0.12913936490389966,0.1827705451586656,0.26929726431404455,0.3655410903173312
ADCYAP1,++---+--,0.069461049,0.6123668110566904,0.06460508628008922,-1,0.12921017256017844,0.1828536560561375,0.2693246541903987,0.365707312112275
ERLIN1,-+++-+-+,0.012483146,0.0646770920036371,0.8614528317532859,1,0.1293541840072742,0.18287225386493083,0.2693989626767009,0.36574450772986167
MERTK,++---+--,0.055094195,0.5952681260885859,0.064693108728575,-1,0.12938621745715,0.18295535441879385,0.26942636289666394,0.3659107088375877
FGFR1OP2,+---++-+,0.059972472,0.5007224956787727,0.06473671165486274,-1,0.12947342330972547,0.18295535441879385,0.2695280716029292,0.3659107088375877
AKR1C1,++--+-++,0.029191573,0.48007485231264263,0.06473816764732644,-1,0.12947633529465288,0.18295535441879385,0.2696297803091945,0.3659107088375877
MAP3K9,++++-+--,0.017347378,0.06478565482443208,0.8187197435970498,1,0.12957130964886415,0.1829739625711961,0.26970405776467,0.3659479251423922
ZNF259,++-----+,0.072153558,0.9636052419722309,0.0648075713080193,-1,0.1296151426160386,0.1830570527814502,0.26973148901545974,0.3661141055629004
FOS,--+--+-+,0.031324251,0.8300334383700237,0.06481043735708002,-1,0.12962087471416003,0.1830570527814502,0.269833197721725,0.3661141055629004
NEK7,--+-++-+,0.086644195,0.06490682177119866,0.7618953071253991,1,0.12981364354239733,0.18307567127746135,0.2699074544899827,0.3661513425549227
SUPT7L,+++-+-++,0.028132022,0.06491730922131835,0.7946278656662229,1,0.1298346184426367,0.1831773799837266,0.2699074544899827,0.3663547599674532
TSSC4,-+++----,0.045559363,0.8257820790316625,0.06493260141383043,-1,0.12986520282766087,0.18326044950676293,0.26993490642799023,0.36652089901352586
THAP1,-----+++,0.039509363,0.9516128034715634,0.0649477731430958,-1,0.1298955462861916,0.18326044950676293,0.2700366151342555,0.36652089901352586
ARHGAP10,+-++--++,0.049189981,0.06498731557546032,0.8954194266246174,1,0.12997463115092064,0.18327908868999188,0.27011085121529543,0.36655817737998375
NSUN6,+-+++-+-,0.035627434,0.06504934650381215,0.7692727615419203,1,0.1300986930076243,0.18338079739625712,0.27011085121529543,0.36676159479251425
ZNF606,++++-+--,0.020861517,0.06506705237555634,0.8694188117459031,1,0.13013410475111267,0.18348250610252237,0.27011085121529543,0.36696501220504474
CCDC34,+--+--+-,0.022409925,0.9515798433867978,0.0651165015002693,-1,0.1302330030005386,0.18356554459473204,0.2701383238405207,0.3671310891894641
PROX1,+-+-++-+,0.050999345,0.06512336251581553,0.3009905327276796,1,0.13024672503163107,0.18358421480878764,0.2702125495779518,0.3671684296175753
FYN,+-++-++-,0.001118633,0.0651932337383798,0.10331899600496942,1,0.1303864674767596,0.1836859235150529,0.2702125495779518,0.3673718470301058
MAPRE2,+-+--+-+,0.011990075,0.11824304375406519,0.06521659340871057,-1,0.13043318681742114,0.18376894132004476,0.270240032546786,0.3675378826400895
KCNT1,+++---+-,0.009585487,0.06521741118478165,0.5617802691296189,1,0.1304348223695633,0.18378763222131814,0.27031424794060815,0.3675752644426363
GRIK5,+++++-+-,0.079227715,0.06523812496184307,0.9396578089942874,1,0.13047624992368614,0.1838893409275834,0.27031424794060815,0.3677786818551668
ATRNL1,-+-----+,0.03844485,0.6437274872534868,0.065272126000782,-1,0.130544252001564,0.18397233804535748,0.27034174125305127,0.36794467609071496
LANCL2,------+-,0.087874251,0.9594458135599405,0.06533221483052676,-1,0.13066442966105352,0.18397233804535748,0.2704434499593165,0.36794467609071496
ANP32E,--+-++-+,0.018354775,0.06534441321836784,0.5800620849290263,1,0.13068882643673568,0.18399104963384866,0.2705176446659209,0.3679820992676973
MMP25,+-+-----,0.083056929,0.8612588384862843,0.06535229374986297,-1,0.13070458749972594,0.18407403640801384,0.27054515866558176,0.3681480728160277
ZNF22,--+-+--+,0.025732397,0.40240981807264586,0.06535484001679477,-1,0.13070968003358954,0.18407403640801384,0.270646867371847,0.3681480728160277
XPC,--+-++++,0.009057772,0.06541306364077293,0.8986969510987242,1,0.13082612728154586,0.1840927583401139,0.2707210413912336,0.3681855166802278
RPL17,++++--++,0.102009457,0.06542100134209144,0.9903292093541299,1,0.1308420026841829,0.18419446704637918,0.2707210413912336,0.36838893409275836
DUSP22,++------,0.057514232,0.7352520864331207,0.06546834191433962,-1,0.13093668382867923,0.18427743313332656,0.2707485760781123,0.3685548662666531
SESN2,+++++--+,0.01419382,0.06549390718627848,0.8576410462616193,1,0.13098781437255697,0.18429617575264443,0.27082273975389,0.36859235150528885
