gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SSPN,---+-+,0.011920599,0.3589822530873918,0.09074921432892309,-1,0.18149842865784618,0.26790073230268513,0.2740311260299054,0.5358014646053703
COX7A1,-+----,0.149346816,0.2535154098612954,0.7235090540791703,1,0.5070308197225908,0.41114840809683656,0.39879983726607,0.79759967453214
ZNF76,--++--,0.038158801,0.11206433663413583,0.47817759545670907,1,0.22412867326827166,0.2945783745295494,0.29719283970707894,0.5891567490590988
TMEM65,++-+-+,0.017753277,0.5007975837339603,0.0823215320155033,-1,0.1646430640310066,0.25610252237591535,0.2628420303122775,0.5122050447518307
MTMR3,+-+---,0.145309363,0.0957287654294899,0.9470504914930095,1,0.1914575308589798,0.2736242498219917,0.2790886899918633,0.5472484996439834
CBFA2T2,-++++-,0.008066854,0.307576608810128,0.11766202987651016,-1,0.23532405975302031,0.3017697314890155,0.30302105584375955,0.603539462978031
ZNF540,--+--+,0.028246067,0.05557277238862985,0.4098484431913519,1,0.1111455447772597,0.21472891872647748,0.22477624084621645,0.42945783745295496
RSPO3,+--+-+,0.082565543,0.8357111013352101,0.11923211736140207,-1,0.23846423472280415,0.30349877949552484,0.3042416844675008,0.6069975589910497
MANSC1,-+--++,0.063468633,0.9127702302383907,0.08466782181490061,-1,0.16933564362980122,0.2591537835638731,0.2656901637676737,0.5183075671277462
SNAPIN,---+-+,0.049926217,0.9525213501414996,0.05541796618847098,-1,0.11083593237694196,0.21450366151342554,0.2244939477164073,0.4290073230268511
CNOT2,--+--+,0.032507303,0.3675951088205809,0.13587901797846216,-1,0.2717580359569243,0.32129780309194467,0.3200081375241583,0.6400162750483166
DPY19L2,+-----,0.126763202,0.4567783674138363,0.6307507809784764,1,0.9135567348276726,0.49262536873156343,0.4653173311635476,0.9306346623270952
HIC2,+-++--,0.059706461,0.03334615258965161,0.7149699880015459,1,0.06669230517930322,0.168141592920354,0.18246541903986982,0.336283185840708
LZTR1,+++---,0.014532865,0.001298446708317903,0.9980071363245355,1,0.002596893416635806,0.027158986878242294,0.03854759967453214,0.05431797375648459
LRTM2,------,0.096453933,0.27596176484037993,0.8199227801395946,1,0.5519235296807599,0.4248804801139253,0.40937754271765664,0.8187550854353133
ABCA3,-++---,0.035316854,0.005008675297515591,0.9982686533588795,1,0.010017350595031182,0.06143830739497508,0.07607811228641172,0.12287661478995016
BRSK2,+++---,0.051043539,0.003401054652346619,0.9997027984285393,1,0.006802109304693238,0.04811311158580002,0.06112693246541904,0.09622622317160004
C6orf125,+++---,0.015284363,0.0149072709675721,0.9958217610816943,1,0.0298145419351442,0.10944969992879666,0.128966639544345,0.21889939985759332
CLK2,+-----,0.021607491,0.17435502830113905,0.8485237019306541,1,0.3487100566022781,0.35693215339233036,0.35109845402766476,0.7021969080553295
JUND,++++-+,0.141172566,0.08943219442193087,0.9282629466112322,1,0.17886438884386174,0.26538500661173836,0.2722742066720911,0.5307700132234767
AP3S1,---+--,0.146023408,0.7022259334494798,0.3574559667794665,-1,0.714911933558933,0.46267290480065093,0.4405452141186044,0.8810904282372088
HMHA1,+--+--,0.211706367,0.28972076779731787,0.6350317587056797,1,0.5794415355946357,0.4315939375445021,0.41609031733116353,0.8321806346623271
PRDM12,-+----,0.038053464,0.06141584149298799,0.913686060454331,1,0.12283168298597598,0.2244939477164073,0.23494711147274205,0.4489878954328146
MPST,+-+--+,0.080364513,0.2771558616028465,0.6401341808205568,1,0.554311723205693,0.4250839182178822,0.41019121236777867,0.8203824247355573
FIBIN,+--+++,0.032974345,0.9313463984141631,0.08480174061958161,-1,0.16960348123916322,0.2594589096826688,0.2657918828196521,0.5189178193653377
C20orf166,+++-+-,0.105735393,0.0782129982773219,0.975634815268111,1,0.1564259965546438,0.24992371071101618,0.2581366965012205,0.49984742142203237
FBXO30,----+-,0.19878736,0.9002987359867292,0.1387126690283313,-1,0.2774253380566626,0.32434906427990234,0.32244939477164075,0.6448987895432815
AGPS,+---++,0.02201367,0.9836432401013251,0.008319793646464166,-1,0.01663958729292833,0.0823840520748576,0.09775200895127657,0.1647681041497152
C2orf49,+---++,0.007369757,0.97082404998299765,0.004774168208254016,-1,0.009548336416508032,0.05980471928397071,0.07344115552843047,0.11960943856794141
EPHB6,+++---,0.03374279,0.0056900066192559105,0.9966175365883772,1,0.011380013238511821,0.06581222663004781,0.08045158665581774,0.13162445326009561
C6orf203,-++---,0.059340356,0.19727032614980092,0.7070356052794275,1,0.39454065229960184,0.3744278303326213,0.36696501220504474,0.7339300244100895
ITGB8,+-+-+-,0.037061704,0.5898874677525366,0.1742477598197189,-1,0.3484955196394378,0.3566924328722539,0.35082901027362423,0.7016580205472485
STUB1,++-+++,0.030000375,0.19189198375094285,0.6452603361105291,1,0.3837839675018857,0.37035906825348386,0.3632017900732303,0.7264035801464606
SV2C,-++-+-,0.097981742,0.09790518836125667,0.5984000350704385,1,0.19581037672251334,0.2757603499135388,0.2814279902359642,0.5515206998270776
PARP9,+---+-,0.002533052,0.3714674970858251,0.056005274558768754,-1,0.11201054911753751,0.21552074857607811,0.22551113823619165,0.43104149715215623
BRF2,++---+,0.011665449,0.6451198804002671,0.19228134506615815,-1,0.3845626901323163,0.37093165174938975,0.36364561082290714,0.7272912216458143
MED25,+++---,0.014384363,0.002691345601406137,0.998853036781284,1,0.005382691202812274,0.041094496999287966,0.05390561432058584,0.08218899399857593
RPUSD3,+++--+,0.044323783,0.03369074468645856,0.7914303394345581,1,0.06738148937291712,0.16885362628420303,0.18348250610252237,0.33770725256840606
