gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
EDEM2,+-,0.065374251,0.09616464620309322,0.7582621382061865,1,0.19232929240618643,0.17839707078925957,0.20360012203803518,0.35679414157851913
MMP24,+-,0.028565356,0.06689015353309448,0.39337471871671675,1,0.13378030706618896,0.14371440195280716,0.16149699989830163,0.2874288039056143
EIF6,+-,0.688721161,0.4998134489966722,0.6616977306344294,1,0.9996268979933444,0.44985760781122863,0.5109325739855588,0.8997152156224573
UQCC,--,0.001220037,0.9010476501146172,0.0023250337820211494,-1,0.004650067564042299,0.013017390420014237,0.014747762408462164,0.026034780840028474
CEP250,+-,0.475388296,0.46608193050534746,0.5626745384167118,1,0.9321638610106949,0.4369406021155411,0.49750839011491915,0.8738812042310822
ERGIC3,++,0.017522753,0.013439190205060297,0.9745077525417637,1,0.026878380410120594,0.04820992676973149,0.055527306010373235,0.09641985353946297
CPNE1,+-,0.177213858,0.27978580772692074,0.32508249906885184,1,0.5595716154538415,0.3342148087876322,0.38696226990745447,0.6684296175752644
RBM12,-+,0.299371816,0.5968918926598894,0.34308101686393067,-1,0.6861620337278613,0.376690735279162,0.4288039056143206,0.753381470558324
NFS1,-+,0.104165824,0.576185464013564,0.16597121751907698,-1,0.33194243503815396,0.2452964507271433,0.2876322213181448,0.4905929014542866
RBM39,-+,0.134933895,0.16357021611036054,0.7681385079511052,1,0.3271404322207211,0.24318551668022784,0.28546730397640596,0.4863710333604557
PHF20,++,0.011288951,0.0014557522124531803,0.9994899145082242,1,0.0029115044249063606,0.008136696501220505,0.010068137902979762,0.01627339300244101
SCAND1,--,0.124626685,0.9088468382343373,0.10647303273614499,-1,0.21294606547228997,0.19109122343130275,0.2176566314076485,0.3821824468626055
EPB41L1,++,0.148757022,0.051044015758874,0.9816289646060833,1,0.102088031517748,0.12164361269324654,0.13780128139936948,0.24328722538649308
C20orf4,+-,0.432010861,0.5256114797545666,0.45369264724162184,-1,0.9073852944832437,0.4310993593003153,0.49125305126118796,0.8621987186006306
DLGAP4,-+,0.007264232,0.018199295218167377,0.6331572144155143,1,0.036398590436334755,0.060923515052888524,0.06803620461710566,0.12184703010577705
MYL9,++,0.257255899,0.15380723812891006,0.921675825465336,1,0.3076144762578201,0.23433685923515052,0.27509407098545713,0.46867371847030104
TGIF2,-+,0.075598689,0.743106613352731,0.10997280420967481,-1,0.21994560841934963,0.19526085630021356,0.22223352318958503,0.3905217126004271
C20orf24,--,0.008213483,0.8648460626056633,0.014004208790098428,-1,0.028008417580196857,0.04952710261364792,0.057160292921074045,0.09905420522729584
NDRG3,--,0.045320412,0.9007510053134534,0.05141801450412633,-1,0.10283602900825266,0.12183463846232076,0.13862896663954435,0.24366927692464152
DSN1,++,0.385427154,0.1900833629091363,0.9121401706820282,1,0.3801667258182726,0.26637510170870626,0.31414624224549986,0.5327502034174125
C20orf117,+-,0.010285487,0.024815887088840218,0.617354795467129,1,0.049631774177680436,0.07709519934906428,0.08410454591681074,0.15419039869812856
RPN2,-+,0.28358427,0.3207603156416939,0.6334858808939523,1,0.6415206312833878,0.3621847030105777,0.41564120817654837,0.7243694060211554
MANBAL,-+,0.045626966,0.7529061908475276,0.07297075875668431,-1,0.14594151751336862,0.15081867181938372,0.17259967453213995,0.30163734363876743
SRC,--,0.033080243,0.9935627092808165,0.011859779662662003,-1,0.023719559325324005,0.04373029594223533,0.051159479251423924,0.08746059188447065
BLCAP,++,0.101419757,0.030479225518895887,0.9895948337961642,1,0.060958451037791773,0.08736777868185516,0.09742703142479406,0.17473555736371033
NNAT,-+,0.023361517,0.7622932355063315,0.041769459845440504,-1,0.08353891969088101,0.10820705786636835,0.12205044751830757,0.2164141157327367
CTNNBL1,++,0.178335393,0.1737742989315955,0.8368265989015753,1,0.347548597863191,0.2520341741253051,0.296450727143293,0.5040683482506102
VSTM2L,+-,0.045400375,0.08804042074950941,0.5630218645460876,1,0.17608084149901881,0.16965012205044752,0.19393877758568087,0.33930024410089504
KIAA0406,-+,0.687934831,0.6122825795653017,0.5327939693653799,-1,1.0655879387307599,0.45998169429472185,0.5201383238405207,0.9199633885894437
TGM2,++,0.036194288,0.025349505217438544,0.9717935808329583,1,0.05069901043487709,0.07831570382424735,0.08522322790603071,0.1566314076484947
KIAA1219,+-,0.254120787,0.7690449254912869,0.25196976383580283,-1,0.5039395276716057,0.31414624224549986,0.36655817737998375,0.6282924844909997
ADIG,--,0.011651592,0.9871583477777327,0.007068089225645149,-1,0.014136178451290298,0.031018000610190177,0.03549633848657445,0.06203600122038035
SLC32A1,--,0.00154279,0.8995087867979685,0.002883284013567083,-1,0.005766568027134166,0.015966642937048713,0.016883645240032545,0.031933285874097425
ACTR5,++,0.093647191,0.025480943806522053,0.9917023642529604,1,0.050961887613044106,0.07872253864930838,0.08563002135665616,0.15744507729861676
PPP1R16B,+-,0.007634457,0.021715962224159405,0.4440122558365742,1,0.04343192444831881,0.06895850284784377,0.07525678836570732,0.13791700569568754
DHX35,-+,0.275872472,0.5886356273604058,0.3275881360239917,-1,0.6551762720479835,0.3659107088375877,0.41985353946297804,0.7318214176751754
MAFB,-+,0.365359363,0.3421818701635085,0.7137292228455878,1,0.684363740327017,0.3760170870626526,0.42845520187124986,0.7520341741253052
TOP1,-+,0.361658146,0.618432515841811,0.37882504494788133,-1,0.7576500898957627,0.39896267670090513,0.45016273393002443,0.7979253534018103
PLCG1,++,0.320972566,0.15040287820338724,0.9340042840622435,1,0.3008057564067745,0.23189585028478438,0.27143292992982815,0.46379170056956875
ZHX3,++,0.087707865,0.08056634703511925,0.9143071420817088,1,0.1611326940702385,0.16019121236777867,0.1828536560561375,0.32038242473555734
CHD6,+-,0.257215075,0.5080711807523054,0.3310411112064779,-1,0.6620822224129558,0.36875826299196585,0.42188771358828314,0.7375165259839317
PTPRT,--,0.168322566,0.9800413056550812,0.056069716876752024,-1,0.11213943375350405,0.12864842876029695,0.14554515866558176,0.2572968575205939
SFRS6,+-,0.056473783,0.7829767256734872,0.08248790136177574,-1,0.16497580272355147,0.16332757042611615,0.18633034987794955,0.3266551408522323
L3MBTL,--,0.025289419,0.9959642688561658,0.00770887443561191,-1,0.01541774887122382,0.03295026950066104,0.03742880390561432,0.06590053900132208
IFT52,-+,0.113464513,0.18075619364083698,0.5459646354347306,1,0.36151238728167395,0.25793327908869,0.3051967863317401,0.51586655817738
MYBL2,--,0.041975187,0.9971663097974905,0.008889578586572824,-1,0.017779157173145647,0.036102918743008236,0.041802278275020345,0.07220583748601647
C20orf111,-+,0.104804494,0.6385008135901612,0.15841576063535112,-1,0.31683152127070224,0.23939794569307435,0.27990235964198534,0.4787958913861487
GDAP1L1,-+,0.791480618,0.5592505273089401,0.6130693790633596,1,1.1185010546178802,0.46633441822620014,0.5264924234719821,0.9326688364524003
SERINC3,--,0.084575655,0.9909710438568771,0.025709176906826347,-1,0.051418353813652694,0.0792230245093054,0.08604556550040683,0.1584460490186108
PKIG,--,0.233020787,0.9269208643360358,0.14119684246861267,-1,0.28239368493722533,0.22444828638258923,0.2604759967453214,0.44889657276517847
ADA,+-,0.024794663,0.05649426277957831,0.4943159846415218,1,0.11298852555915662,0.12906834825061025,0.14644564222516018,0.2581366965012205
RIMS4,+-,0.027267322,0.061756166166422904,0.47490738794918835,1,0.12351233233284581,0.13700162733930024,0.15407301942438728,0.2740032546786005
YWHAB,-+,0.152262079,0.2547677155357664,0.28380462330346046,1,0.5095354310715328,0.31631407648494714,0.3690633580799349,0.6326281529698943
TOMM34,-+,0.415142697,0.44852108657138373,0.5077613497495485,1,0.8970421731427675,0.4291090317331164,0.4887623309264721,0.85821806346623275
STK4,++,0.239444569,0.12423823049221513,0.9431461658130209,1,0.24847646098443027,0.2082994304312449,0.24072002440760704,0.4165988608624898
KCNS1,--,0.43231779,0.8164187060341599,0.305711186276738,-1,0.611422372553476,0.3525882233296044,0.4051057770545159,0.7051764466592088
SDC4,++,8.37547e-4,0.0013587440850129071,0.9390193724027412,1,0.0027174881700258143,0.007628152969894223,0.009763042815010678,0.015256305939788446
SYS1,+-,0.130139981,0.5650679113326974,0.19738936041429092,-1,0.39477872082858184,0.2726533102817045,0.3200772986167616,0.545306620563409
PIGT,-+,0.425629401,0.43312515845713456,0.575546051879841,1,0.8662503169142691,0.42422701383238404,0.4806264619139632,0.8484540276647681
DNTTIP1,--,0.186951124,0.8844893206113698,0.15490304091440155,-1,0.3098060818288031,0.23543170954947626,0.2764442636289666,0.4708634190989525
TNNC2,++,0.483807303,0.3286165943166383,0.8068744850949596,1,0.6572331886332766,0.366659886086249,0.42031933285874096,0.733319772172498
SNX21,++,0.137295974,0.08844451914142502,0.9472996893699459,1,0.17688903828285005,0.17026037428803906,0.19485406284958812,0.3405207485760781
ACOT8,--,0.125391386,0.9706455291129443,0.06215863868888065,-1,0.1243172773777613,0.13759788467405676,0.15449552481692433,0.2751957693481135
ZSWIM3,--,0.113402341,0.9898605081126384,0.031204655717955977,-1,0.062409311435911954,0.08847757551103427,0.09875915378356387,0.17695515102206855
ZSWIM1,+-,0.898110674,0.6055423827979362,0.5824599494903054,-1,1.1649198989806109,0.4686260551205126,0.5294955248169243,0.9372521102410252
CTSA,+-,0.370994944,0.34003076162198365,0.7243088158607985,1,0.6800615232439673,0.37489829129373475,0.4278450116953117,0.7497965825874695
PLTP,-+,0.163303558,0.7104083579636438,0.20313741861590925,-1,0.4062748372318185,0.277026339875928,0.3249593165174939,0.554052679751856
ZNF335,+-,0.02785206,0.7389506320698507,0.04990682888527264,-1,0.09981365777054528,0.12030916302247534,0.13567941415785192,0.24061832604495068
SLC12A5,-+,0.182775187,0.5107604641064978,0.2613324071398071,-1,0.5226648142796142,0.32177361944472693,0.375,0.6435472388894539
NCOA5,+-,0.150143633,0.2791202025001072,0.25260606214932274,-1,0.5052121242986455,0.31465473405878164,0.36727013832384053,0.6293094681175633
CDH22,-+,0.254966105,0.26928388539510983,0.72694230910052,1,0.5385677707902197,0.3284174125305126,0.38004678124682195,0.6568348250610252
SLC35C2,-+,0.096723502,0.5266005577198878,0.16242454379644478,-1,0.32484908759288955,0.24255059493542153,0.2834621643612693,0.48510118987084305
ELMO2,+-,0.2144647,0.2684964663977843,0.6246137270576114,1,0.5369929327955686,0.3272986167615948,0.37943659107088373,0.6545972335231895
SLC13A3,++,0.006160112,0.0034863736878889607,0.9910517660121243,1,0.006972747375777921,0.017697314890154598,0.01881419709142683,0.035394629780309196
TP53RK,--,0.257129775,0.8312977267786879,0.22300589900369366,-1,0.44601179800738733,0.2930946811756331,0.3403173311635476,0.5861893623512662
ZMYND8,+-,0.062567228,0.2997358177726634,0.12979251330634045,-1,0.2595850266126809,0.21315976812773316,0.24745728234336858,0.4263195362554663
NCOA3,+-,0.106186985,0.1845207190190263,0.424048503248811,1,0.3690414380380526,0.26200162733930027,0.30916302247533817,0.5240032546786005
SULF2,-+,0.386449813,0.4759524187550459,0.43810148086685075,-1,0.8762029617337015,0.4259127428048408,0.48362489829129374,0.8518254856096816
PREX1,+-,2.83521e-4,0.0012490844486358532,0.36948331110145155,1,0.0024981688972717064,0.007017900732302685,0.008847757551103428,0.01403580146460537
ARFGEF2,+-,0.0515103,0.7001271038278231,0.08597755049072117,-1,0.17195510098144234,0.16698871148174516,0.19080553295362082,0.3339774229634903
CSE1L,+-,0.255886891,0.3140131903507063,0.5793838149258377,1,0.6280263807014126,0.35811635475996745,0.4108613851316994,0.7162327095199349
STAU1,--,0.165664419,0.9612643371540235,0.08406326426931328,-1,0.16812652853862656,0.16464964914064883,0.18897477624084622,0.32929929828129767
DDX27,+-,0.186197659,0.44794399408969143,0.27434102801201854,-1,0.5486820560240371,0.33112986880911216,0.38344182262001625,0.6622597376182243
ZNFX1,+-,1.18352e-4,4.3244574409164946e-4,0.7122122718797563,1,8.648914881832989e-4,0.0027461350691619204,0.0028475541543781144,0.005492270138323841
KCNB1,++,0.001790449,0.0024440214706224475,0.951025791795965,1,0.004888042941244895,0.013730675345809601,0.015254754398454185,0.027461350691619202
B4GALT5,-+,0.013772285,0.13046023853256072,0.040174914711639885,-1,0.08034982942327977,0.1054612020746466,0.11910089503661514,0.2109224041492932
SLC9A8,+-,0.589694663,0.6036768504313675,0.5024671194330358,-1,1.0049342388660716,0.45103223838096207,0.511899918633035,0.9020644767619241
SPATA2,++,0.408801217,0.27364470705967836,0.844534441604912,1,0.5472894141193567,0.33085842148087874,0.38289433540120005,0.6617168429617575
CEBPB,-+,0.631055618,0.4952890067370022,0.6434601094967934,1,0.9905780134740044,0.44863710333604556,0.5094070985457134,0.8972742066720911
PTPN1,+-,0.043393071,0.5657151632068318,0.08475739200989775,-1,0.1695147840197955,0.16546323604189972,0.18917819365337674,0.33092647208379944
BCAS4,--,0.29398324,0.8116381065939919,0.2533387832592713,-1,0.5066775665185426,0.31516322587206347,0.3679820992676973,0.6303264517441269
ADNP,-+,0.233871255,0.6030663460709751,0.2900927329460574,-1,0.5801854658921148,0.3409946099867792,0.39422294548413345,0.6819892199735584
DPM1,-+,0.012831086,0.7275032324802422,0.026597575808343,-1,0.053195151616686,0.08074849994915081,0.08899511798209926,0.16149699989830163
MOCS3,++,0.189455431,0.14990229165062455,0.8946862389220556,1,0.2998045833012491,0.23098047192839707,0.2709244381165463,0.46196094385679415
KCNG1,-+,0.006733895,0.10105020975763605,0.02213818266314761,-1,0.04427636532629522,0.06996847350757653,0.07617982099267698,0.13993694701515305
ATP9A,++,0.473986423,0.30154688820899556,0.832396976501913,1,0.6030937764179911,0.34926769731489016,0.4019119292179396,0.6985353946297803
ZFP64,+-,0.061176404,0.1187795453442967,0.4599350733882134,1,0.2375590906885934,0.20301057770545158,0.23380453574697446,0.40602115541090317
TSHZ2,+-,0.005175281,0.017765601643334857,0.07921876656418542,1,0.03553120328666971,0.059703010577705454,0.06712091935319842,0.11940602115541091
BCAS1,++,0.094801592,0.08441467685114722,0.9164121015171104,1,0.16882935370229443,0.16517493897477625,0.1891589545408319,0.3303498779495525
PFDN4,++,0.066539326,0.08119213810713016,0.8524742421508185,1,0.16238427621426033,0.161106590724166,0.18397233804535748,0.322213181448332
DOK5,-+,0.284592322,0.7524417573269895,0.2780803236726966,-1,0.5561606473453932,0.33316383606223937,0.3854759967453214,0.6663276721244787
CBLN4,-+,0.065538483,0.27683595067526157,0.13564733188271622,-1,0.27129466376543243,0.21844808298586393,0.253966639544345,0.43689616597172787
C20orf108,+-,0.113205524,0.14553151088858152,0.7605824689922405,1,0.29106302177716303,0.22731895850284783,0.2658395199837283,0.45463791700569567
CSTF1,-+,0.200007678,0.4485825903994555,0.28834606990175726,-1,0.5766921398035145,0.34028272144818467,0.3926973148901546,0.6805654428963693
BMP7,-+,0.141247659,0.23477430358893167,0.3565532886400313,1,0.46954860717786334,0.3020748576078112,0.35136784297772805,0.6041497152156224
RBM38,++,0.03338736,0.021985865502726222,0.9763796084794912,1,0.043971731005452444,0.06956875508543531,0.07566358181633276,0.13913751017087062
PMEPA1,+-,0.506734457,0.4904375921122244,0.5426255169215336,1,0.9808751842244487,0.4471114727420667,0.5071697345672734,0.8942229454841334
RAB22A,--,0.034525468,0.9401890694848534,0.033651840628178,-1,0.067303681256356,0.09386758873182141,0.10475996745321399,0.18773517746364282
VAPB,++,0.318507397,0.23393716349479257,0.8562869143773051,1,0.46787432698958514,0.3014646053702197,0.35065595443913355,0.6029292107404394
STX16,--,0.67230412,0.7537763908746868,0.41626689184296434,-1,0.8325337836859287,0.41716668361639375,0.4704027664768104,0.8343333672327875
NPEPL1,+-,0.208110955,0.28739456976791544,0.5036041458041847,1,0.5747891395358309,0.33930024410089504,0.3922505847655853,0.6786004882017901
GNAS,++,0.134283427,0.08683303519372197,0.9477733119280904,1,0.17366607038744394,0.16832790886899918,0.19180311196989727,0.33665581773799835
TH1L,+-,0.133506835,0.1765872978881561,0.7064580270339645,1,0.3531745957763122,0.2541700569568755,0.3004169632868911,0.508340113913751
CTSZ,-+,0.655833521,0.5175644672488299,0.6204391205671516,1,1.0351289344976597,0.4552481692432872,0.5170344757449405,0.9104963384865744
EDN3,+-,0.249079775,0.6883251680749947,0.2783904495307215,-1,0.556780899061443,0.3336723278755212,0.38608624898291294,0.6673446557510424
PHACTR3,+-,0.047705618,0.07831973461732326,0.726904315948158,1,0.15663946923464653,0.15775020341741253,0.17990440353910303,0.31550040683482505
C20orf177,+-,0.038156742,0.6979609064171369,0.06781407668844909,-1,0.13562815337689818,0.14512356351062747,0.16324247355573637,0.29024712702125494
PPP1R3D,--,0.740564326,0.6980664096252072,0.48013080084462023,-1,0.9602616016892405,0.44187938574188956,0.5040683482506102,0.8837587714837791
CDH4,++,0.070053184,0.016186527289973558,0.9950326656509898,1,0.032373054579947116,0.055532953620829946,0.06345977829756941,0.11106590724165989
TAF4,++,0.136105337,0.05846939871726366,0.975692315444163,1,0.11693879743452731,0.13181448331977216,0.14908979965422556,0.2636289666395443
LSM14B,--,0.181907584,0.9718973092044431,0.07231972092919865,-1,0.1446394418583973,0.14990338655547647,0.1712774613506916,0.29980677311095294
PSMA7,++,0.330580243,0.26604510777831986,0.8189290634749116,1,0.5320902155566397,0.32577298616761596,0.3780128139936947,0.6515459723352319
SS18L1,+-,0.046722659,0.07014892986941847,0.7899289230839828,1,0.14029785973883693,0.14727420667209112,0.16709040984440152,0.29454841334418225
GTPBP5,++,0.037779494,0.012267707311908679,0.9942878179710323,1,0.024535414623817357,0.04485353946297803,0.05196786331740059,0.08970707892595606
HRH3,+-,0.858047566,0.5962574795726421,0.5844285447364425,-1,1.168857089472885,0.4688294518458253,0.5296989422294548,0.9376589036916506
OSBPL2,++,0.018208895,0.022040706064149033,0.9228829774618079,1,0.04408141212829807,0.06967046379170057,0.07586697854164548,0.13934092758340114
ADRM1,+-,0.183173783,0.2773932777422521,0.4016410665070391,1,0.5547865554845042,0.3326891781936534,0.38492830265432726,0.6653783563873068
LAMA5,+-,0.436403184,0.3926138972755499,0.6853020368232772,1,0.7852277945510998,0.40541090317331163,0.45815112376690736,0.8108218063466233
RPS21,++,0.274879963,0.21137328886043083,0.8627570799011985,1,0.42274657772086166,0.28417412530512615,0.33041798027051766,0.5683482506102523
CABLES2,++,0.006617135,0.011059867561938908,0.8810555073666215,1,0.022119735123877816,0.042514239218877134,0.0493237058883352,0.08502847843775427
C20orf166,++,0.232313764,0.1579745254767465,0.9088441781405958,1,0.315949050953493,0.23881204231082181,0.27936540221702433,0.47762408462164363
SLCO4A1,+-,0.087451685,0.15472492473914107,0.4803489869002477,1,0.30944984947828214,0.23515052888527258,0.27611105461202073,0.47030105777054515
C20orf20,--,0.880329026,0.6602658453437734,0.5297093246767068,-1,1.0594186493534137,0.45886301230550186,0.5192229454841334,0.9177260246110037
OGFR,+-,0.084500187,0.2057344646165175,0.1686141249067732,-1,0.3372282498135464,0.2476355130682396,0.29149715215622457,0.4952710261364792
COL9A3,--,0.498444476,0.8218373481090793,0.3175027731425358,-1,0.6350055462850716,0.3602156005288315,0.41324247355573634,0.720431201057663
TCFL5,++,0.07789485,0.03780012393485174,0.9801863999119262,1,0.07560024786970349,0.100793327908869,0.11369876944981186,0.201586655817738
DIDO1,+-,0.121412547,0.586223890278048,0.18463047301041224,-1,0.3692609460208245,0.26228007729075564,0.30919446704637915,0.5245601545815113
C20orf11,-+,0.567840449,0.6358950085544749,0.4766432546428146,-1,0.9532865092856292,0.4410657988406387,0.5018307567127747,0.8821315976812774
YTHDF1,+-,0.057636142,0.7309037216133567,0.090493782933612,-1,0.180987565867224,0.17197193125190685,0.1967046379170057,0.3439438625038137
NKAIN4,-+,0.598127809,0.5035959503368738,0.6080212442484704,1,1.0071919006737475,0.45168836452400324,0.5122546527000915,0.9033767290480065
ARFGAP1,++,2.66386e-4,4.939015707973505e-4,0.9355532721491113,1,9.87803141594701e-4,0.0028478437754271765,0.0034577443303162817,0.005695687550854353
COL20A1,++,0.005508521,0.005271824593100515,0.9710401505774802,1,0.01054364918620103,0.024206672091131,0.027356859554561172,0.048413344182262
KCNQ2,++,0.182721536,0.13089017912604503,0.9175314425623804,1,0.26178035825209006,0.213893409275834,0.24855079833214686,0.427786818551668
EEF1A2,-+,0.00502809,0.8390134718033346,0.009812084081462313,-1,0.019624168162924626,0.039458964710668155,0.04454841334418226,0.07891792942133631
GMEB2,--,0.059773034,0.9865140266766994,0.02607657869466147,-1,0.05215315738932294,0.07973151632258721,0.08787632221318145,0.15946303264517442
ARFRP1,++,0.014930243,0.020104560517355364,0.9070276704743181,1,0.04020912103471073,0.06641578519121237,0.0724092342113292,0.13283157038242474
ZGPAT,++,0.241425094,0.1980840847565561,0.8595259768528376,1,0.3961681695131122,0.2729861676159479,0.3203498423675379,0.5459723352318958
LIME1,+-,0.297532397,0.30010445552952714,0.7193929744955807,1,0.6002089110590543,0.3480471928397071,0.40150513576731417,0.6960943856794142
SLC2A4RG,++,0.010668071,0.01773536971014438,0.860353215713014,1,0.03547073942028876,0.05960130187144019,0.06712091935319842,0.11920260374288039
ZBTB46,+-,0.00162809,0.006178595276944402,0.26444733326029624,1,0.012357190553888803,0.027359641985353945,0.032340079324722874,0.05471928397070789
TPD52L2,++,0.045115449,0.04399445144742116,0.9318255593490422,1,0.08798890289484232,0.1121847030105777,0.1259025729685752,0.2243694060211554
DNAJC5,--,0.661781461,0.7578723279174273,0.41068941767191425,-1,0.8213788353438285,0.4138106376487339,0.4669446704637917,0.8276212752974678
UCKL1,++,0.07215618,0.08649336201052693,0.8522164425798219,1,0.17298672402105386,0.16781936533767292,0.19129462015661547,0.33563873067534583
ZNF512B,--,0.239130243,0.8667362922507498,0.19234399799863694,-1,0.3846879959972739,0.26828028068748094,0.31600895036615134,0.5365605613749619
SAMD10,+-,0.142339888,0.7187186281731996,0.1822425616920272,-1,0.3644851233840544,0.25983931658700293,0.30644833197721727,0.5196786331740059
PRPF6,-+,0.008736704,0.5705700466810913,0.022450119598326206,-1,0.04490023919665241,0.07057866368351469,0.07668836452400325,0.14115732736702938
TCEA2,-+,0.335447004,0.6984863859382948,0.3319630346990262,-1,0.6639260693980524,0.3690633580799349,0.42239625711960943,0.7381267161598698
RGS19,++,0.360836985,0.2632203334626498,0.8391325704787911,1,0.5264406669252996,0.3235353946297803,0.3763856401911929,0.6470707892595606
OPRL1,-+,0.326191573,0.49413499246777004,0.3898822850100575,-1,0.779764570020115,0.4046577850096613,0.45636696501220503,0.8093155700193226
PCMTD2,--,0.232372285,0.9739717601194285,0.07186043728242394,-1,0.1437208745648479,0.14959829146750736,0.17005695687550854,0.2991965829350147
RBM11,-+,0.026916948,0.7680772769919975,0.046521943210673516,-1,0.09304388642134703,0.11552933997762636,0.1296786004882018,0.23105867995525273
NRIP1,--,0.275054588,0.933981343514938,0.14346717917958832,-1,0.28693435835917663,0.2261771585477474,0.26342554922701383,0.4523543170954948
USP25,-+,0.010846629,0.023222582061901777,0.7226313372130119,1,0.046445164123803555,0.07272172497965826,0.07881623105867995,0.14544344995931652
CXADR,-+,0.123857959,0.7012024543899603,0.16818466987544847,-1,0.33636933975089695,0.24722871961761417,0.290480065093572,0.49445743923522834
BTG3,+-,0.077362828,0.5272784344702353,0.13694013887557333,-1,0.27388027775114665,0.22017695515102206,0.2549837266069976,0.4403539103020441
C21orf91,+-,0.146591199,0.7447188940099849,0.1798144328402306,-1,0.3596288656804612,0.25719515915793756,0.3039056143205858,0.5143903183158751
MRPL39,+-,0.239147753,0.796767258240269,0.23034636551151025,-1,0.4606927310230205,0.2982812976711075,0.34764035801464604,0.596562595342215
JAM2,--,0.159479775,0.8755230340211013,0.14405119088119903,-1,0.28810238176239805,0.2263805552730601,0.26434092758340116,0.4527611105461202
ATP5J,--,0.052900843,0.8611152594114353,0.0662996773114734,-1,0.1325993546229468,0.14278450116953117,0.16090317331163548,0.28556900233906235
APP,+-,0.715468352,0.6188241113220209,0.5366971993208102,-1,1.0733943986416203,0.4608969795586291,0.521460537021969,0.9217939591172583
CYYR1,++,0.086194288,0.1032115727059924,0.8355091364357741,1,0.2064231454119848,0.1869406021155411,0.21315976812773316,0.3738812042310822
ADAMTS1,+-,0.062057584,0.5166069980064005,0.11622024575375016,-1,0.23244049150750032,0.20075256788365708,0.23047192839707079,0.40150513576731417
RWDD2B,--,0.007305337,0.9999268306018575,3.514578921111268e-4,-1,7.029157842222536e-4,0.0020339672531272247,0.0024410089503661514,0.0040679345062544494
USP16,--,0.024171442,0.9794410604822823,0.01595249530526024,-1,0.03190499061052048,0.055018814197091426,0.06285598047192839,0.11003762839418285
CCT8,--,0.125944944,0.8993506283709727,0.11190167704357491,-1,0.22380335408714983,0.19688803010271536,0.22447111472742068,0.3937760602054307
GRIK1,+-,0.040473783,0.08223004886117105,0.5288239105885717,1,0.1644600977223421,0.16283563873067536,0.1857012102105156,0.3256712774613507
TIAM1,-+,0.229417228,0.7953362684491923,0.2249016203587748,-1,0.4498032407175496,0.2943150615275094,0.34245321399511797,0.5886301230550188
SOD1,-+,0.107733146,0.8207135837912354,0.12602909436811385,-1,0.2520581887362277,0.20980372216007323,0.24288039056143207,0.41960744432014646
SFRS15,--,0.148293539,0.8597443752605469,0.1439955950413625,-1,0.287991190082725,0.2263805552730601,0.26423921887713586,0.4527611105461202
HUNK,--,0.241122472,0.9687499437076681,0.0833374125013484,-1,0.1666748250026968,0.1642428556900234,0.1873474369406021,0.3284857113800468
C21orf63,++,0.376364981,0.27293977929364666,0.8338668204700761,1,0.5458795585872933,0.33014646053702196,0.3824875419505746,0.6602929210740439
C21orf59,--,0.123644382,0.9613580682867984,0.07108041874516564,-1,0.1421608374903313,0.14837791111563103,0.16873474369406022,0.29675582223126207
SYNJ1,--,0.02666161,0.9405675146070116,0.027195384310609312,-1,0.054390768621218624,0.08156208685040171,0.08980878763222132,0.16312417370080343
C21orf66,--,0.223524906,0.8580892780899905,0.18981236781002475,-1,0.3796247356200495,0.2659412183463846,0.31397477624084624,0.5318824366927692
OLIG2,++,0.024633708,0.03315244221920763,0.8855378117250389,1,0.06630488443841526,0.09275834011391375,0.10332553645886301,0.1855166802278275
OLIG1,++,0.016029307,0.023574320995472624,0.8803637257953977,1,0.04714864199094525,0.07343368592351505,0.07962981795993085,0.1468673718470301
IFNAR2,++,0.047947004,0.030907896942973672,0.9730332201531932,1,0.061815793885947344,0.0879780309194467,0.0981389199633886,0.1759560618388934
IL10RB,++,0.069778464,0.08641752495943006,0.8422612353761076,1,0.17283504991886012,0.16771765663140764,0.19129462015661547,0.3354353132628153
IFNAR1,++,0.252620131,0.23408563108606487,0.8058034550408932,1,0.46817126217212973,0.30156631407648493,0.35065595443913355,0.6031326281529699
IFNGR2,+-,0.288378839,0.49948200820045785,0.3589204449283138,-1,0.7178408898566276,0.3866571748194854,0.44029698942229456,0.7733143496389708
TMEM50B,-+,0.278144007,0.29554781612890235,0.6982738277711156,1,0.5910956322578047,0.3448942229454841,0.39835248652496696,0.6897884458909682
GART,+-,0.121428371,0.30811660935713386,0.21411417003075267,-1,0.42822834006150534,0.2860774941523441,0.33319772172497963,0.5721549883046883
SON,--,0.063286142,0.9953872431286978,0.014763824203810621,-1,0.029527648407621242,0.051052578053493336,0.058889340927583404,0.10210515610698667
DONSON,++,0.347667697,0.15568748607847951,0.9321649655483296,1,0.31137497215695903,0.2362693246541904,0.27722973660124073,0.4725386493083808
CRYZL1,++,0.038633427,0.04038854815985668,0.9251785510037623,1,0.08077709631971336,0.10577705451586655,0.11939387775856809,0.2115541090317331
ITSN1,++,0.019898689,0.021053108274062742,0.9425480098466984,1,0.042106216548125484,0.06753458096013018,0.07403640801383098,0.13506916192026036
