gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SLC25A40,-+---+-+,0.016150562,0.7934588191810148,0.01732051488797038,-1,0.03464102977594076,0.811126932465419,0.1405614320585842,0.2811228641171684
TRERF1,+--+-++-,0.031965262,0.3650006593574677,0.04953061714876578,-1,0.09906123429753157,0.5442432872253865,0.22874288039056143,0.45748576078112285
ZNF274,+-+++-+-,0.002535487,0.06885305504092044,0.14440375291142296,1,0.1377061100818409,0.25386493083807976,0.35923515052888527,0.5077298616761595
PAK7,++-+--++,0.03706161,0.025392924210367977,0.9304136706151593,1,0.050785848420735955,0.15795362082994305,0.8841537835638731,0.3159072416598861
BCL7B,++++----,0.016615918,0.006144906602809454,0.999469681968662,1,0.012289813205618907,0.07740032546786005,0.988100081366965,0.1548006509357201
TBL1XR1,-------+,0.096239326,0.7503244036511901,0.12638527569173175,-1,0.2527705513834635,0.7854963384865744,0.34113100081366965,0.6822620016273393
GSTZ1,+---+-+-,0.021573783,0.4606948508181836,0.12814363652676175,-1,0.2562872730535235,0.6067941415785191,0.34316517493897475,0.6863303498779495
GOT1,++---+-+,0.004603371,0.918903800868569,9.88281779391526e-4,-1,0.001976563558783052,0.8991049633848658,0.03346216436126932,0.06692432872253865
SEMA4B,++++--+-,0.040311423,0.013548997169979652,0.9130476373156031,1,0.027097994339959304,0.11371033360455655,0.8713384865744508,0.2274206672091131
SNX6,--+-++--,0.045646348,0.36228332514819994,0.04819966984708448,-1,0.09639933969416896,0.5423108218063466,0.2265052888527258,0.4530105777054516
ZBED5,------+-,0.05368427,0.8634268986674254,0.0914600746213336,-1,0.1829201492426672,0.858726606997559,0.2947518307567128,0.5895036615134256
CLIC4,--+-+++-,0.016086049,0.818713527208954,0.00440105978184995,-1,0.0088021195636999,0.8298413344182262,0.07150122050447519,0.14300244100895038
PDIA6,--+--+++,0.007597659,0.986037167237036,0.00778300394487345,-1,0.0155660078897469,0.9614524003254679,0.09743694060211554,0.19487388120423108
XKR4,++-++++-,0.126310768,0.41247559228563657,0.42377210254546,1,0.8249511845712731,0.5743490642799024,0.5671277461350691,1
MRPL9,+-----++,0.051610487,0.4201536555318539,0.16720064688130348,-1,0.33440129376260697,0.5807567127746135,0.3851708706265256,0.7703417412530512
C10orf10,-+++-+-+,0.018894101,0.10147441046859262,0.16753215672596053,1,0.20294882093718525,0.3017697314890155,0.3854759967453214,0.603539462978031
PTOV1,-++++-+-,0.051943914,0.01450999276533925,0.6064150807433855,1,0.0290199855306785,0.11818551668022782,0.6741253051261188,0.23637103336045565
WBSCR16,-+-+++--,0.016160581,0.28383150180831834,0.026411188509866672,-1,0.052822377019733344,0.48423515052888527,0.17422701383238406,0.34845402766476813
EIF2B2,-----+++,0.018978839,0.989868494527057,0.02796281038129327,-1,0.05592562076258654,0.9673515052888527,0.18002441008950365,0.3600488201790073
TRHDE,++---+-+,0.019313202,0.27035243792529356,0.2833587512155154,1,0.5407048758505871,0.47375915378356387,0.475793327908869,0.9475183075671277
COX6C,-+----+-,0.031294007,0.06914054928314539,0.742933012557766,1,0.13828109856629078,0.2544751830756713,0.7552888527257934,0.5089503661513426
PDZRN3,++-+-+-+,0.004036236,0.004357595715513967,0.8885335162684932,1,0.008715191431027934,0.06458502847843775,0.8508950366151342,0.1291700569568755
CACNA2D3,++-----+,0.004348127,0.440744252417463,0.21962778875324623,-1,0.43925557750649247,0.59326688364524,0.4302278275020342,0.8604556550040684
ARFIP1,--+-++++,0.017238483,0.9407000831000994,0.002616544499898938,-1,0.005233088999797876,0.9153783563873068,0.054922701383238404,0.10984540276647681
NDUFA4,-+----++,0.019915449000000002,0.4892229643370185,0.15645225870189314,-1,0.3129045174037863,0.6251017087062652,0.37408462164361267,0.7481692432872253
BNIP3,++---+-+,0.033475562,0.573873164042788,0.035735996222282435,-1,0.07147199244456487,0.6797192839707079,0.201586655817738,0.403173311635476
SH3GLB2,++++----,0.022145412,0.0014657182003404636,0.9998981194108543,1,0.002931436400680927,0.03600488201790073,0.9949145646867372,0.07200976403580146
C2orf60,+---++-+,0.006969101,0.9296518425471613,0.007314055391239305,-1,0.01462811078247861,0.90673311635476,0.09469080553295361,0.18938161106590723
MDH1,++---+-+,0.011287079,0.8106405935998898,0.008939264216876118,-1,0.017878528433752237,0.8240439381611065,0.10384458909682669,0.20768917819365337
AKR1B1,++----++,0.045914888,0.21650788819539638,0.3291678285990549,1,0.43301577639079275,0.4290073230268511,0.50793327908869,0.8580146460537021
GNL1,----+-++,0.03126882,0.775010885874984,0.036636640980749195,-1,0.07327328196149839,0.8007526444263628,0.20382424735557364,0.4076484947111473
PELI3,+-++--+-,0.012194101,0.0049402535992708685,0.9869249659037379,1,0.009880507198541737,0.06855166802278274,0.9513832384052074,0.1371033360455655
IFIT2,--+-+--+,0.021388296,0.3638698809914017,0.06121084081168376,-1,0.12242168162336751,0.5434296175752644,0.24644019528071603,0.49288039056143207
CYP4F12,+++-+-+-,0.016060768,0.023182205242582427,0.6992367510282038,1,0.046364410485164854,0.1501220504475183,0.7282343368592351,0.3002441008950366
RGNEF,++-+--+-,0.018056367,0.005872540412780181,0.9065217525324405,1,0.011745080825560361,0.07526444263628966,0.8656427990235964,0.15052888527257932
GCLM,+-+--+-+,0.022685861,0.33785460751698426,0.09731057020213008,-1,0.19462114040426015,0.5235964198535394,0.30227827502034177,0.6045565500406835
C10orf119,-+-+++-+,0.084890918,0.3274944534324235,0.2797162622064904,-1,0.5594325244129807,0.5153580146460537,0.47406427990235966,0.9481285598047193
ARID5B,+++-++--,0.0621353,0.08084984191521377,0.7324376645597463,1,0.16169968383042754,0.2732912937347437,0.7482709519934907,0.5465825874694874
PIGF,----++++,0.022404682,0.9998400409995013,6.621377661885444e-4,-1,0.0013242755323770888,0.9961350691619203,0.026240846216436128,0.052481692432872255
PDGFB,+++---+-,0.004194476,0.0024937085808677687,0.9509022902709274,1,0.004987417161735537,0.048108218063466233,0.9037835638730676,0.09621643612693247
CSK,+-+++-+-,0.014601124,0.0031204222005445825,0.5790139295938523,1,0.006240844401089165,0.055024410089503664,0.65673311635476,0.11004882017900733
PPAPDC2,-+-+----,0.057628558,0.00539157643883208,0.9945388067697056,1,0.01078315287766416,0.07139951179820993,0.9663344182262001,0.14279902359641986
CACNA1H,-+-++---,0.016395599,0.03184687739156328,0.48327242307079626,1,0.06369375478312655,0.17646460537021968,0.6022172497965825,0.35292921074043937
HEATR3,+-++--++,0.0059853,0.01834365051958925,0.8623675504882463,1,0.0366873010391785,0.1336452400325468,0.8296379170056957,0.2672904800650936
THTPA,------+-,0.10586779,0.827969039160522,0.09753403238712294,-1,0.19506806477424588,0.8352318958502848,0.302786818551668,0.605573637103336
SH3PXD2B,--++-+--,4.30618e-4,0.0027084440270236858,0.613579650105992,1,0.0054168880540473715,0.04973555736371033,0.6782953620829943,0.09947111472742066
KLHL8,+-+++---,0.012435112,0.0025103172487015765,0.9898764505135497,1,0.005020634497403153,0.048413344182262,0.9564686737184703,0.096826688364524
ABI1,-+---+++,0.005877996,0.957355025417403,0.006359815114606816,-1,0.012719630229213632,0.9282953620829943,0.08696094385679415,0.1739218877135883
FAM53B,++++-+--,0.0011397,1.4328794622637048e-4,0.9909137294740534,1,2.8657589245274095e-4,0.01017087062652563,0.9585028478437754,0.02034174125305126
C1orf54,+++-++++,0.019952528,0.9255207309083775,0.09314825653400376,-1,0.1862965130680075,0.9038852725793328,0.29648087876322216,0.5929617575264443
GATM,--+-+--+,0.040662547,0.6363131069027556,0.04515067933719706,-1,0.09030135867439412,0.7161310008136696,0.22050447518307567,0.44100895036615134
NDRG2,+-+++++-,0.013893446,0.7391437080471472,0.10978830005032575,-1,0.2195766001006515,0.7774613506916193,0.31967046379170055,0.6393409275834011
CPT1C,-+-++-+-,0.007498221,0.11939134079230047,0.40602400655001997,1,0.23878268158460095,0.3255695687550854,0.5553295362082994,0.6511391375101708
NMI,+-+---+-,0.014337921,0.16622646479456546,0.5683177326089457,1,0.3324529295891309,0.37906834825061025,0.6512408462164361,0.7581366965012205
DUSP4,-++---+-,0.012085206,0.09444032589024992,0.6899615447851599,1,0.18888065178049984,0.2921074043938161,0.7223352318958502,0.5842148087876322
EDNRB,--+---++,0.003038858,0.1973000581784161,0.5043507265472582,1,0.3946001163568322,0.4108014646053702,0.6155410903173312,0.8216029292107404
C17orf58,++--++++,4.32303e-4,0.8762171493173122,0.001172290640049787,-1,0.002344581280099574,0.8694060211554109,0.03712367778681855,0.0742473555736371
PPP1R1B,+-++-++-,0.031976498,0.08103090466879347,0.7081388511314761,1,0.16206180933758693,0.27379983726607,0.7336248982912937,0.54759967453214
CLUAP1,+-----++,0.031399064,0.5575188265411003,0.09194870706282776,-1,0.18389741412565552,0.6664971521562246,0.2958706265256306,0.5917412530512612
BLZF1,+++--++-,0.034159831,0.02065980381622797,0.9207040365533158,1,0.04131960763245594,0.1410699755899105,0.8771358828315704,0.282139951179821
LHFPL4,+++++-+-,0.030532303,0.006708984594437856,0.9954357250081032,1,0.013417969188875712,0.08085842148087877,0.9685720097640358,0.16171684296175753
TOLLIP,+++-----,0.012158708,7.965622830525555e-4,0.9731914698891975,1,0.001593124566105111,0.026240846216436128,0.9295158665581774,0.052481692432872255
FBXO28,-+-+-+-+,0.011340356,0.23902091088392433,0.04638786171793162,-1,0.09277572343586324,0.44751830756712774,0.2234540276647681,0.4469080553295362
DENND2A,+-++++++,0.117660112,0.5482616038095486,0.4179512465821791,-1,0.8359024931643582,0.6610048820179008,0.563873067534581,1
BAZ2A,+-+-+---,0.027873502,0.09539762415555733,0.4251974309286193,1,0.19079524831111466,0.29363303498779497,0.5681448331977217,0.5872660699755899
FBXO3,---+++++,0.00235824,0.990469652325607,8.024699603208047e-4,-1,0.0016049399206416095,0.9685720097640358,0.029292107404393815,0.05858421480878763
RAP1GDS1,-+-----+,0.019385768,0.415480904396883,0.09332476779106841,-1,0.18664953558213682,0.5768917819365338,0.2970911310008137,0.5941822620016274
EDEM2,--+-----,0.048686704,0.07019128319474927,0.7018649185229995,1,0.14038256638949853,0.25620423108218066,0.7307770545158666,0.5124084621643613
CECR6,++-+----,0.008030524,0.0024118339377863776,0.9994446014315401,1,0.004823667875572755,0.04739625711960944,0.9879983726606998,0.09479251423921888
BRI3BP,-+-+---+,0.0833397,0.25852557006460597,0.5082521822072037,1,0.5170511401292119,0.46450366151342554,0.6174735557363711,0.9290073230268511
AHRR,--++----,0.011773034,0.02226017223897938,0.9311328520599204,1,0.04452034447795876,0.1466639544344996,0.8848657445077298,0.2933279088689992
GRIK1,--+-++-+,0.035042697,0.6430492935755854,0.020912308832091334,-1,0.04182461766418267,0.7196908055329536,0.15358014646053703,0.30716029292107405
HEG1,--+--+++,0.024998127,0.5033369844970127,0.040136550826370916,-1,0.08027310165274183,0.6345606183889341,0.21094385679414157,0.42188771358828314
PPP4R2,+-++++-+,0.006178277,0.5075807007829491,0.07296070517001015,-1,0.1459214103400203,0.6376118795768918,0.26688364524003255,0.5337672904800651
KIAA1632,++-++---,0.0105647,9.051789554675835e-4,0.8564619806773555,1,0.001810357910935167,0.027664768104149716,0.8242473555736372,0.05532953620829943
FAM84A,++----+-,0.01739588,0.10040344727408924,0.40636195753699855,1,0.2008068945481785,0.30034580960130186,0.5557363710333605,0.6006916192026037
TMEM123,----++++,0.003692978,0.9996217903069209,7.33167430372392e-4,-1,0.001466334860744784,0.9937957689178194,0.027868185516680227,0.05573637103336045
ZNF142,-+-++-+-,0.001774438,0.02307019220120083,0.8159439311054552,1,0.04614038440240166,0.1497152156224573,0.7979048006509357,0.2994304312449146
CLCF1,-++++++-,0.061904682,0.37401879333737953,0.3327995341176135,-1,0.665599068235227,0.5493287225386493,0.5098657445077298,1
MPND,-+------,0.043516479,0.2768834644073894,0.6053288818163969,1,0.5537669288147788,0.479353132628153,0.6737184703010578,0.958706265256306
C14orf159,++++--+-,0.053648127,0.030371092357919176,0.961092160331627,1,0.06074218471583835,0.1724979658258747,0.9145646867371847,0.3449959316517494
H2AFZ,-+---+-+,0.017676873,0.7164887379180762,0.03407239298689847,-1,0.06814478597379695,0.7642392188771359,0.19700976403580148,0.39401952807160295
SULF2,----+-++,0.002492697,0.9958238584022783,0.0022848720418069952,-1,0.0045697440836139904,0.979759967453214,0.05207485760781123,0.10414971521562245
XRN1,+-+++++-,0.1172647,0.3766889607687705,0.5183059620153259,1,0.753377921537541,0.5505492270138324,0.6230675345809601,1
DIMT1L,+-+-++-+,0.048067135,0.6925752542891073,0.08042457814842197,-1,0.16084915629684393,0.7492880390561432,0.27919039869812856,0.5583807973962571
SCNM1,---+----,0.003104869,0.7423156608626909,0.14219081157886662,-1,0.28438162315773324,0.7795972335231895,0.35648901545972334,0.7129780309194467
SMC5,--++++++,0.048054401,0.9540169181055778,0.014985515994991962,-1,0.029971031989983923,0.9257526444263628,0.1322213181448332,0.2644426362896664
CNR1,++---+-+,0.014328652,0.20581822611421166,0.019698373762983036,-1,0.03939674752596607,0.41863303498779497,0.14981692432872254,0.2996338486574451
SNIP1,-----+--,0.041088764,0.8752674333402177,0.10639521369317108,-1,0.21279042738634216,0.8686940602115542,0.314686737184703,0.629373474369406
HSD17B8,+-------,0.054686236,0.764364207080527,0.1835862752435468,-1,0.3671725504870936,0.7936330349877949,0.4003254678600488,0.8006509357200976
TMEM14B,-+----++,0.011540262,0.7037346186012942,0.03117274433614654,-1,0.06234548867229308,0.7566110659072417,0.18897477624084622,0.37794955248169243
PLEKHB2,-----+-+,0.060817322,0.6247456593953086,0.08634872270834154,-1,0.17269744541668308,0.709519934906428,0.2872253864930838,0.5744507729861676
RASGRP3,--+-++--,0.020321536,0.895104579433728,0.007016135731286324,-1,0.014032271462572648,0.8821196094385679,0.09174125305126118,0.18348250610252237
NMT1,++-+---+,0.043393258,0.027613053410426837,0.7963581646869586,1,0.055226106820853674,0.16466639544344996,0.7878356387306753,0.32933279088689993
FECH,+++-+---,0.018657678,0.024215481103582955,0.27478235620041824,1,0.04843096220716591,0.1538852725793328,0.47101301871440193,0.3077705451586656
ZNF540,--++--++,0.028246067,0.05581297799247198,0.3926298918548665,1,0.11162595598494396,0.22935313262815296,0.5464808787632222,0.4587062652563059
CCND2,+---+--+,0.031842228,0.6781089411373313,0.028020829735341746,-1,0.05604165947068349,0.7401342554922702,0.18032953620829942,0.36065907241659884
KLF13,+-+-+---,0.005064607,0.002409287355743523,0.9031735688595114,1,0.004818574711487046,0.047294548413344184,0.8628966639544345,0.09458909682668837
LARGE,-+-----+,0.020957584,0.5882875618643352,0.2703318858370001,-1,0.5406637716740001,0.6890764849471115,0.46796175752644426,0.9359235150528885
DNM2,+-+-+++-,0.026592416,0.4358995686628756,0.011860895354867635,-1,0.02372179070973527,0.5902156224572823,0.11859235150528885,0.2371847030105777
SPTBN4,++++----,0.006130524,1.0597969598945844e-5,0.9999998445342079,1,2.119593919789169e-5,0.0022375915378356386,0.999593165174939,0.004475183075671277
LRRC4C,++-++-+-,0.005237172,0.2375382332736513,0.19899064738211678,-1,0.39798129476423355,0.44548413344182264,0.4126322213181448,0.8252644426362896
CLDN11,--+-++-+,0.02673867,0.7948681837711895,0.005521044540344437,-1,0.011042089080688874,0.8119406021155411,0.07994304312449145,0.1598860862489829
KIAA1191,++-+-+++,0.013444944,0.3193569298815544,0.14505357564133503,-1,0.29010715128267006,0.5089503661513426,0.35994711147274205,0.7198942229454841
TJP2,--+++++-,0.016080337,0.44358007684375966,0.0335712159794121,-1,0.0671424319588242,0.5954027664768105,0.19578925956061838,0.39157851912123676
C10orf78,----++++,0.010499625,0.9998919861292793,3.496796701239401e-4,-1,6.993593402478802e-4,0.9975589910496339,0.018002441008950366,0.03600488201790073
CLOCK,+++++++-,0.08314794,0.09716425850875386,0.8170181506432717,1,0.19432851701750772,0.2962774613506916,0.7985150528885273,0.5925549227013832
MYOT,--+-++++,0.001929026,0.37797229081511197,0.01741072927460954,-1,0.03482145854921908,0.5513628966639544,0.14096826688364525,0.2819365337672905
PRPF4B,+---+---,0.034955056,0.36431355419086187,0.21588370786752512,-1,0.43176741573505023,0.5437347436940602,0.427379983726607,0.854759967453214
UBL7,-+-----+,0.045718071,0.5130166627788949,0.3149985705861775,-1,0.629997141172355,0.6406631407648494,0.4983726606997559,0.9967453213995118
NUDT14,----+--+,0.09795309,0.7499550659284111,0.06364911488559856,-1,0.12729822977119712,0.7849877949552482,0.2511187957689178,0.5022375915378356
ABR,---+--+-,0.068525843,0.30293724990956294,0.28508356084727743,-1,0.5701671216945549,0.4978641171684296,0.47762408462164363,0.9552481692432873
CAV2,+-+++-+-,0.017843446,0.08477734585388051,0.47625003812916566,1,0.16955469170776102,0.27827502034174123,0.5987591537835639,0.5565500406834825
RPL28,-+-+--+-,0.006609831,0.03013445054666422,0.8745064574463373,1,0.06026890109332844,0.17168429617575265,0.8390968266883645,0.3433685923515053
B4GALT6,++-----+,0.016806273,0.33881029655529754,0.10728472261576771,-1,0.21456944523153543,0.524613506916192,0.31580553295362085,0.6316110659072417
LYPLA2,--+---+-,0.046150468,0.38647045010093445,0.18234258248145033,-1,0.36468516496290065,0.5572620016273393,0.39869812855980474,0.7973962571196095
GMEB2,++-+----,0.044521536,9.505169349984686e-4,0.9937862734364757,1,0.0019010338699969372,0.028580146460537022,0.9644019528071603,0.057160292921074045
ITGB5,+-++--+-,0.00738324,0.004660091360477675,0.7633885190586499,1,0.00932018272095535,0.06722945484133441,0.766273393002441,0.13445890968266883
PTEN,++-+-+--,0.01398118,0.025179179731044957,0.8084958147675003,1,0.05035835946208991,0.15703824247355574,0.7932262001627339,0.3140764849471115
KCNK12,+--+--+-,0.003723596,0.04009748360848226,0.4851600133253688,1,0.08019496721696452,0.19700976403580148,0.6032343368592351,0.39401952807160295
ARHGAP22,--+-+++-,0.04318118,0.6803034222863621,0.008901232238583724,-1,0.01780246447716745,0.7413547599674533,0.10374288039056143,0.20748576078112285
SSX2IP,++--++-+,0.012414513,0.3293769071511506,0.022582140419344407,-1,0.045164280838688814,0.5165785191212368,0.15947925142392189,0.31895850284784377
TUT1,--+-----,0.07306339,0.2778998308420136,0.691108694222824,1,0.5557996616840272,0.4799633848657445,0.7231489015459723,0.959926769731489
CEND1,-+-++-+-,0.028971723,0.025858832331599777,0.7832046871238278,1,0.051717664663199554,0.15958096013018713,0.7784784377542717,0.31916192026037427
ELP4,+---+-++,0.014933989,0.6611302427832316,0.032920223644842296,-1,0.06584044728968459,0.7317941415785191,0.19395850284784377,0.38791700569568754
XPO7,----+--+,0.036002903,0.8181103062190915,0.11071577072868706,-1,0.22143154145737412,0.8293327908868999,0.32017900732302684,0.6403580146460537
PLOD2,+-+++--+,0.005516948,0.10306129987900954,0.05563196621358297,-1,0.11126393242716594,0.3039056143205858,0.23840520748576077,0.47681041497152155
PI4K2A,++-+----,0.062071161,0.04752384134531684,0.9262972914173236,1,0.09504768269063368,0.21216436126932464,0.8810008136696501,0.4243287225386493
PMEPA1,++++----,0.018608801,0.001753802888985533,0.9998932257447389,1,0.003507605777971066,0.03936126932465419,0.994812855980472,0.07872253864930838
DCPS,++----+-,0.044072846,0.07477409146497448,0.4917134821882407,1,0.14954818292994895,0.26322213181448334,0.6072009764035802,0.5264442636289667
PSMD9,---+++-+,0.022691667,0.8450565927681255,0.04823509378746494,-1,0.09647018757492988,0.846826688364524,0.2267087062652563,0.4534174125305126
TNRC6B,-++++-+-,0.024622004,0.03254048745670756,0.49612635024584395,1,0.06508097491341512,0.17788852725793328,0.6100488201790073,0.35577705451586655
DST,--++-+++,0.021163858,0.6840673520982782,0.06168661095757484,-1,0.12337322191514968,0.7436940602115542,0.24755899104963386,0.4951179820992677
KIAA0907,---+-++-,0.004533989,0.7965619139178876,0.005712258274194848,-1,0.011424516548389696,0.8127542717656632,0.0812652563059398,0.1625305126118796
YPEL2,-+-++---,0.042520037,0.022932528528186818,0.6892841597396268,1,0.045865057056373636,0.14869812855980472,0.7220301057770545,0.29739625711960943
RNF126,++-++---,0.018864888,5.574830977388359e-4,0.8837664125706846,1,0.0011149661954776718,0.02176566314076485,0.8462164361269324,0.0435313262815297
NEUROD2,+++++-+-,0.036707022,0.01308373528125599,0.9054984952292727,1,0.02616747056251198,0.11187957689178193,0.8646257119609438,0.22375915378356387
PET112L,++-----+,0.034501217,0.08969838080770247,0.6873344955966308,1,0.17939676161540494,0.28620829943043125,0.7210130187144019,0.5724165988608625
NEDD8,-+----++,0.046895974,0.5407926450989227,0.13979042823180282,-1,0.27958085646360564,0.656326281529699,0.35445484133441824,0.7089096826688365
PTK2,--+++--+,0.009969663,0.03410637447954167,0.19653931587869844,1,0.06821274895908334,0.18256712774613507,0.4103946297803092,0.36513425549227013
COMMD3,+---+-++,0.002101404,0.9063018490111201,0.03270476664511126,-1,0.06540953329022252,0.8899511798209927,0.19304312449145647,0.38608624898291294
NPLOC4,-++-----,0.001556929,0.0012711185383143721,0.9716513619711528,1,0.0025422370766287443,0.03376729048006509,0.9276851098454028,0.06753458096013018
CCDC28A,-+-----+,0.082876311,0.33416438530577003,0.2590130263313138,-1,0.5180260526626276,0.5203417412530512,0.4592148087876322,0.9184296175752644
SLC35D1,---++---,0.04344691,0.8258286040418668,0.04619438637009674,-1,0.09238877274019348,0.8339096826688365,0.22314890154597233,0.44629780309194467
NDFIP2,-+---+++,0.016736049,0.6720520294654151,0.001051701585888577,-1,0.002103403171777154,0.7371847030105777,0.03437754271765663,0.06875508543531327
UEVLD,+--+++++,0.065199345,0.8171847675370182,0.03627451054595676,-1,0.07254902109191352,0.8286208299430431,0.2032139951179821,0.4064279902359642
PDE1A,----+-++,0.008905056,0.9984997971626837,1.5367739515928844e-4,-1,3.073547903185769e-4,0.988506916192026,0.010781122864117169,0.021562245728234338
RAB30,--++++++,0.00149485,0.8955782970243997,6.326138562853806e-4,-1,0.0012652277125707611,0.8827298616761595,0.025427176566314078,0.050854353132628156
GPR12,++--++-+,0.011068258,0.23358434310835002,0.019193454704592383,-1,0.038386909409184766,0.4425345809601302,0.14788445890968266,0.2957689178193653
STT3B,-+--+---,0.144031554,0.24557761808368847,0.619818929082129,1,0.49115523616737694,0.4541293734743694,0.682160292921074,0.9082587469487388
CEP63,--+-+---,0.067023876,0.28892360316108867,0.15232325447086367,-1,0.30464650894172735,0.4873881204231082,0.36930431244914563,0.7386086248982913
CNTN4,-+++----,0.006568446,0.005925346375174248,0.9803600402039824,1,0.011850692750348496,0.07536615134255492,0.9397884458909682,0.15073230268510984
PRODH,+-++++++,0.019066854,0.26051035838068987,0.5095754591003806,1,0.5210207167613797,0.46562245728234336,0.6179820992676973,0.9312449145646867
C14orf178,+++++++-,0.144806929,0.3520707453463207,0.517661788386877,1,0.7041414906926414,0.5333604556550041,0.6227624084621644,1
CTNNA2,++---+-+,0.007352622,0.01670571567351333,0.26231420235357605,1,0.03341143134702666,0.12601708706265255,0.46165581773799835,0.2520341741253051
ADORA1,----+---,0.109946161,0.8270062615359162,0.16140935886389984,-1,0.3228187177277997,0.8348250610252238,0.3791700569568755,0.758340113913751
LDB1,+-+++-+-,0.014644476,0.021577226106748563,0.8879915008514541,1,0.043154452213497126,0.14412123677786817,0.8501830756712775,0.28824247355573634
RDX,--+-++++,0.003420318,0.997267232646225,8.603299484769388e-5,-1,1.7206598969538776e-4,0.9846419853539463,0.006712774613506917,0.013425549227013833
PDLIM7,++-++--+,0.012637828,0.0056844283735919075,0.683905641485558,1,0.011368856747183815,0.0733319772172498,0.7183685923515053,0.1466639544344996
CCNL1,----+++-,0.034610861,0.9949092358310442,0.005773088949890162,-1,0.011546177899780324,0.9778275020341741,0.08187550854353133,0.16375101708706266
SLC26A11,++-++-++,0.006609082,0.6428525038836536,0.07837998171890169,-1,0.15675996343780338,0.7195890968266884,0.2766476810414972,0.5532953620829943
DTX3L,-------+,0.004409363,0.23712771826490875,0.23932214707941987,1,0.4742554365298175,0.44517900732302684,0.4458909682668836,0.8903580146460537
C5orf22,++--++-+,0.004970037,0.8095121297032061,0.007163067789834496,-1,0.014326135579668992,0.8231285598047193,0.09255492270138324,0.18510984540276648
TUBGCP2,+-+-----,0.059104401,0.11528079980699282,0.8334085242491701,1,0.23056159961398565,0.32048413344182264,0.8074654190398698,0.6409682668836453
MTMR4,-+--+---,0.034172472,0.10597899119625166,0.6955355028409792,1,0.21195798239250332,0.3085842148087876,0.7264035801464606,0.6171684296175752
PCDHGB5,++++-+++,0.090113109,0.10362146144092817,0.9024517769051494,1,0.20724292288185633,0.30502441008950365,0.8620829943043125,0.6100488201790073
SLC7A14,----+--+,0.056265824,0.5644343448748673,0.059222021259803935,-1,0.11844404251960787,0.6731082180634662,0.2444060211554109,0.4888120423108218
CSMD2,-+++---+,0.007940543,9.077117926292072e-4,0.8540500553283322,1,0.0018154235852584145,0.027766476810414973,0.822620016273393,0.055532953620829946
TAGLN,+++-+--+,0.039004775,0.053251730803470794,0.7698526354244498,1,0.10650346160694159,0.2248779495524817,0.7707485760781123,0.4497558991049634
SLC2A5,+--+---+,0.015961142,0.1068477691499537,0.29444139843812955,1,0.2136955382999074,0.309906427990236,0.4850488201790073,0.619812855980472
SH3BP4,--+--+++,0.019739139,0.663050453878592,0.054682258287899056,-1,0.10936451657579811,0.7324043938161107,0.23738812042310822,0.47477624084621645
CADM4,--+-+---,0.106279588,0.2562342449352484,0.4886661805637617,1,0.5124684898704968,0.4622660699755899,0.6054719283970708,0.9245321399511798
OPA1,-+-+----,0.056016386,0.028966451657423932,0.8840979061851733,1,0.057932903314847864,0.1680227827502034,0.8469283970707893,0.3360455655004068
ATP8A1,++--+--+,0.018643446,0.270787052222926,0.07930686442809043,-1,0.15861372885618086,0.47447111472742065,0.27786818551668024,0.5557363710333605
RPL21,-++---+-,0.036753371,0.19723829790644717,0.17482337671861617,-1,0.34964675343723234,0.41069975589910496,0.39168022782750206,0.7833604556550041
LONP1,-++++-++,0.019730524,0.07188001014275015,0.36128064445639185,1,0.1437600202855003,0.2593572009764036,0.5282750203417412,0.5187144019528072
LEPREL1,+-+-----,0.109080712,0.25273459758881844,0.645492416197085,1,0.5054691951776369,0.4592148087876322,0.6955858421480878,0.9184296175752644
NDUFB4,++----++,0.022932022,0.16031461530530444,0.372476884797743,1,0.3206292306106089,0.3731692432872254,0.5345809601301872,0.7463384865744508
FABP6,++-----+,0.055934176,0.035743534315821814,0.5575448363226625,1,0.07148706863164363,0.18775427176566314,0.6449349064279902,0.3755085435313263
PSMB7,-+--+--+,0.039820037,0.7036244019810172,0.07736034191666435,-1,0.1547206838333287,0.7565093572009765,0.27451179820992677,0.5490235964198535
DPM2,-++-----,0.01075927,0.04276397299331258,0.8687336122142502,1,0.08552794598662516,0.20209519934906428,0.8348250610252238,0.40419039869812856
MEA1,+-------,0.137148502,0.15396433880516833,0.7808499570602483,1,0.30792867761033665,0.3652359641985354,0.7772579332790887,0.7304719283970708
PRRT1,-+-+----,0.054295787,0.06797494183306828,0.8680188933336912,1,0.13594988366613656,0.2523393002441009,0.8343165174938975,0.5046786004882018
C19orf29,+-++----,0.029466854,8.115967647492533e-4,0.9995940242043039,1,0.0016231935294985067,0.026342554922701385,0.9894222945484134,0.05268510984540277
SKI,--++--+-,0.013831648,0.006688384231697393,0.7624483952458858,1,0.013376768463394787,0.0807567127746135,0.7656631407648494,0.161513425549227
HADHA,-+-+-+++,0.041866105,0.8129387951992596,0.07746424434964483,-1,0.15492848869928966,0.8255695687550855,0.2748169243287225,0.549633848657445
