gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
UNC13A,-++---,0.021308614,0.001001623767035311,0.9511608841609158,1,0.002003247534070622
ICOSLG,---++-,0.068397472,0.7783836066272021,0.021198763477112227,-1,0.042397526954224454
TYRP1,-+----,0.025350375,0.15534812637397843,0.4400178115673071,1,0.31069625274795687
SIPA1L3,+-+---,0.030387266,0.034682318476629295,0.8264996208340583,1,0.06936463695325859
ATP5B,-+---+,0.004046629,0.44098414424095944,0.09540390554822717,-1,0.19080781109645434
C12orf53,+++-+-,0.041849438,0.004511760044516992,0.9652425863745117,1,0.009023520089033983
DOCK7,+----+,0.003605712,0.03194356427840751,0.7963615204773152,1,0.06388712855681503
KATNAL1,+-----,0.031778371,0.04174957066583201,0.7454184704069293,1,0.08349914133166401
NARFL,-++---,0.010032865,0.03012417795917202,0.954605368019824,1,0.06024835591834404
ECHDC1,----++,0.001925375,0.9840624423016746,1.2336139695356428e-4,-1,2.4672279390712857e-4
MGST3,++--++,7.65356e-4,0.38802015193018713,0.04182853068798353,-1,0.08365706137596705
MLLT3,+-+--+,0.003109363,0.26975843338126004,0.12275730875066393,-1,0.24551461750132786
SPATA5L1,++++-+,0.01524588,0.33891118241484436,0.25980535604408117,-1,0.5196107120881623
ICMT,+++---,0.04025103,0.0011891103326750958,0.9998853804470103,1,0.0023782206653501915
LDB3,---+++,0.029655618,0.9999999640392202,1.7961371489651188e-5,-1,3.5922742979302376e-5
RDBP,++----,0.052857397,0.1080871886888389,0.6820713004643366,1,0.2161743773776778
ANXA11,+++--+,0.080092228,0.006567413016628064,0.9420114798994319,1,0.013134826033256128
DYNC1H1,-+---+,0.012248783,0.07897407203269734,0.07082972969934143,-1,0.14165945939868285
COBL,--+-++,0.013193539,0.528226167157266,0.005560945114966086,-1,0.011121890229932173
PGM2,---+--,0.05473221,0.5912344441808293,0.12904052662190849,-1,0.25808105324381697
TMEM125,---++-,0.01064794,0.9460661166711274,0.0011585863415053577,-1,0.0023171726830107154
ALKBH8,+--+++,0.007938951,0.9913638203047741,0.002559876601174974,-1,0.005119753202349948
DEPDC6,--++++,0.001553652,0.9295983255630371,0.006090630541641541,-1,0.012181261083283082
TNRC18,+-+---,0.01241779,0.0034865768018488836,0.8133135406308816,1,0.006973153603697767
FAM131B,--++--,0.014499157,0.11019771028475737,0.5394913850698263,1,0.22039542056951475
RAB18,---+++,0.040686236,0.9985194681401599,0.0016804988177167414,-1,0.003360997635433483
TRIO,--+++-,0.002928277,0.37981723639171056,0.07245833028968196,-1,0.14491666057936392
FMNL1,+---+-,0.060791011,0.17376125708211246,0.2096172886682647,1,0.3475225141642249
EPM2A,-+-+-+,0.005235955,0.6399330788974325,0.021984000195356127,-1,0.043968000390712254
EDN3,-+----,0.084789419,0.06059741120415505,0.7516621839635697,1,0.1211948224083101
TUBA1B,+++---,0.010469569,0.003340021391470766,0.9974477501328102,1,0.006680042782941532
ABCG2,+--++-,0.008924064,0.4888824129663407,0.007436127844168352,-1,0.014872255688336704
HLA-F,--++++,0.01175,0.9894397700980425,5.177581679988503e-4,-1,0.0010355163359977006
ASNS,-++---,0.041000843,0.0023080224624587842,0.9043124723479635,1,0.0046160449249175685
THY1,+++---,0.004793165,6.681493752206314e-5,0.9999838074143815,1,1.336298750441263e-4
KPNA4,+--+++,0.002644007,0.9876239379574558,0.0032529429172641422,-1,0.0065058858345282845
ZDHHC22,+++--+,0.03901882,0.022524217853676743,0.8696869842718304,1,0.045048435707353486
NSMAF,++--+-,0.033454307,0.027179643912997823,0.2922265957576071,1,0.054359287825995646
C21orf66,---+++,0.009645318,0.9999982116921428,4.196597999377627e-5,-1,8.393195998755254e-5
PSMB1,--++-+,0.035353464,0.5701559112629058,0.048324213888542335,-1,0.09664842777708467
COQ10B,++-+++,0.128541199,0.44137717764951767,0.307743822292874,-1,0.615487644585748
SH3GLB2,+++---,0.022145412,0.0015236124069958632,0.9996177099206812,1,0.0030472248139917263
TLN1,-+-++-,0.01714588,0.2477630969438539,0.056660327285662664,-1,0.11332065457132533
DRP2,-++---,0.042356929,0.00679063122146425,0.798866082459768,1,0.0135812624429285
CEP63,---+--,0.067023876,0.6509486885146929,0.04681089918230552,-1,0.09362179836461104
VPS11,+-----,0.019831273,0.09330449457922596,0.7542289211902591,1,0.18660898915845192
SPTBN4,+++---,0.006130524,4.3235404691666844e-5,0.9999966625106255,1,8.647080938333369e-5
PAIP2,----++,0.008574438,0.9970895726423455,4.27290249845983e-4,-1,8.54580499691966e-4
HLA-DRB4,--+-++,0.001525655,0.39184500525459437,0.0015984526629271483,-1,0.0031969053258542966
NINJ2,---+++,0.035544288,0.9999132328472372,0.0013507337911636288,-1,0.0027014675823272575
PPP2R5A,-+----,0.029379494,0.20564672134964546,0.3912761714697601,1,0.4112934426992909
EIF4G1,+-++-+,0.057572753,0.13812788379296753,0.5497894384207141,1,0.27625576758593506
MAN1C1,+++---,0.022236423,7.643841033458054e-5,0.999999500123778,1,1.5287682066916108e-4
DHX35,+-++++,0.052223783,0.5057916202896634,0.1131198475460831,-1,0.2262396950921662
NLRX1,-+++--,0.029814981,0.02289132009068071,0.4227718430087707,1,0.04578264018136142
GPR172A,+-+-+-,0.001674532,0.03008495477766449,0.08980462618382691,1,0.06016990955532898
SDS,+++-++,0.03282397,0.09580861645197844,0.5712306444583292,1,0.19161723290395688
MAP1A,+++---,0.007159738,8.391134402979771e-4,0.998157715181463,1,0.0016782268805959541
LAPTM4B,----++,0.013837547,0.6997962265954781,0.008773154241926148,-1,0.017546308483852295
METTL8,+---+-,0.033118727,0.49654088584955697,0.1795611254638917,-1,0.3591222509277834
SLC25A5,++---+,0.0358147,0.12461044595085431,0.48057673084555946,1,0.24922089190170862
PEX3,--++--,0.005491573,0.404353601895897,0.010666728785193048,-1,0.021333457570386096
NDRG4,-++---,0.022875375,0.13446938376556086,0.4964127353120056,1,0.2689387675311217
RGMA,+--+--,0.022310019,0.29411980580790503,0.193647034900549,-1,0.387294069801098
ZNF655,+-++++,0.024318539,0.19509844279977084,0.4114142070163494,1,0.3901968855995417
ANKRD29,++---+,0.01288118,0.11091417713079008,0.2804005091083264,1,0.22182835426158015
NELL1,-+-+++,0.037651498,0.8403736498772901,0.010900211703940574,-1,0.02180042340788115
EML3,-+++++,0.04779794,0.2878705791114815,0.3725170485117367,1,0.575741158222963
FXR2,++----,0.050863483,0.004883916969449739,0.9599404618752424,1,0.009767833938899477
ABCA7,+++-+-,0.015102809,0.0012783608831790716,0.7762087134987492,1,0.0025567217663581433
CTNNA2,++--++,0.007352622,0.014781021787965348,0.2745306546992448,1,0.029562043575930695
VDAC1,-+---+,0.004308801,0.34914566893084675,0.028541946353255944,-1,0.05708389270651189
TAF6,+++++-,0.019651685,0.2527951706644604,0.3594040744027159,1,0.5055903413289208
STK38,+++++-,0.035554963,0.06897787037651278,0.7971971363656111,1,0.13795574075302555
LPAR1,--++++,0.015037172,0.7150307378698294,0.0030382992222645734,-1,0.006076598444529147
PUM1,++++-+,0.068855712,0.2098793505346284,0.42580582241927584,1,0.4197587010692568
KLHL23,-----+,0.069357397,0.4034186641895827,0.22861214232817534,-1,0.4572242846563507
MTCH2,---+-+,0.007885861,0.7400190027540656,0.0052436131721415,-1,0.010487226344283
PWP1,---+-+,7.67509e-4,0.9798601164670402,8.095745211788422e-4,-1,0.0016191490423576845
KIAA0427,+++---,0.009136798,0.0017482916001508998,0.9990019059903368,1,0.0034965832003017996
SKAP2,-++-++,0.007041667,0.599101530436911,0.07471315192505858,-1,0.14942630385011715
MTHFD2L,---++-,0.077057491,0.7497132087703685,0.06461247510839832,-1,0.12922495021679664
JAG1,---+--,0.039959551,0.9079015531579108,0.06107595422571186,-1,0.12215190845142372
SMCHD1,---+++,0.012019195,0.9991593133086939,0.0011811616321980238,-1,0.0023623232643960475
UBR4,--+---,0.125764513,0.054015893152972894,0.805158189533722,1,0.10803178630594579
RSAD1,+++---,0.020750281,2.2443125050710885e-4,0.9999718589664265,1,4.488625010142177e-4
PTBP2,-+---+,0.011870693,0.5456033277361874,0.04601368420562448,-1,0.09202736841124896
GOSR1,-++---,0.059223127,0.05335259634455325,0.706332072179781,1,0.1067051926891065
MAPRE2,+---++,0.011990075,0.39511676246593513,0.0050214123800100775,-1,0.010042824760020155
PAIP2B,--++++,0.02610618,0.5303287456688502,0.10577538142098836,-1,0.21155076284197671
RPS29,-+-+-+,0.020007865,0.6900465912730909,0.09156076555017446,-1,0.18312153110034893
CSNK1A1,+---++,0.019267978,0.3508125782893838,0.002194583600278238,-1,0.004389167200556476
TWF2,+-----,0.061190449,0.07311305242255606,0.7734021381832145,1,0.14622610484511211
ACOT7,-+----,0.066905993,0.10745425255364432,0.593918209406402,1,0.21490850510728865
WDR26,------,0.067231835,0.3861987164470981,0.36105990689504686,-1,0.7221198137900937
PPP2CB,-+---+,0.045306367,0.6265641862548925,0.039232148376804346,-1,0.07846429675360869
THSD7A,-++-++,0.003303558,0.005793388578326095,0.8892454021460373,1,0.01158677715665219
LASS1,------,0.013285674,0.5053258735909599,0.23752536262361926,-1,0.4750507252472385
ZNF514,---+++,7.00094e-4,0.996613453552257,2.021281591473315e-4,-1,4.04256318294663e-4
WDR67,-+++--,0.01965618,0.005432383140476528,0.8989614313961692,1,0.010864766280953056
BTN3A2,------,0.089452903,0.41691466412892136,0.3862064655664603,-1,0.7724129311329206
B3GALT6,+++---,0.017979775,6.946389873405593e-4,0.9995620535391664,1,0.0013892779746811185
ADH5,----++,0.038374345,0.862859672538141,0.003488036169113281,-1,0.006976072338226562
TSC22D3,++--++,0.02266133,0.31242090270196904,0.0385710114644942,-1,0.0771420229289884
ATP6V1D,-+-+-+,0.007916386,0.6349898299089302,0.0042799746206351914,-1,0.008559949241270383
STXBP6,-+-+-+,0.004373127,0.6572002819076603,0.0016749214960923124,-1,0.003349842992184625
ZFYVE19,+-+---,0.034851685,0.014036463200745091,0.9912348976445491,1,0.028072926401490183
SAV1,-+++++,0.03006264,0.7473259400599124,0.12744472062183157,-1,0.25488944124366314
UBE2H,++--++,0.017114326,0.17621106877808854,0.06733459787790116,-1,0.13466919575580233
TRUB1,-+---+,0.021511049,0.4671970965899229,0.03723642068347035,-1,0.0744728413669407
FTL,-+--+-,0.025969757,0.5203573025296621,0.2017777631405214,-1,0.4035555262810428
TTC4,--++--,0.011812453,0.11001205880430859,0.31528619383438733,1,0.22002411760861718
NASP,--++++,0.016550375,0.9514374414879646,0.003435299639645053,-1,0.006870599279290106
KIDINS220,+--+++,0.028711236,0.9319604154854076,0.0029673837868825917,-1,0.0059347675737651834
DCLK1,-++--+,0.043225562,0.025673061546157106,0.7654869487777521,1,0.05134612309231421
VPS37B,++++--,0.062485019,0.0056978399409209025,0.9676480219170314,1,0.011395679881841805
SOCS2,----++,0.003017322,0.9977124856230232,1.0359423902504276e-4,-1,2.0718847805008552e-4
TESC,++----,0.026052715,0.006777139338328231,0.8780998543759049,1,0.013554278676656461
DCTD,-+---+,0.005508801,0.46381025205668186,0.05367063661204013,-1,0.10734127322408026
RAB1A,-+--++,0.006170225,0.6244518597925259,0.011870818697748857,-1,0.023741637395497714
CENPC1,++-+++,0.019760206,0.743469857731741,0.11531796428702185,-1,0.2306359285740437
TESK2,+--+-+,0.0096147,0.24518139596150182,0.018294798217886325,-1,0.03658959643577265
PQLC1,+--+--,0.053740262,0.2380358545649226,0.47171157766231625,1,0.4760717091298452
ANKS1A,+----+,0.01486676,0.015600281547126223,0.6158168440907581,1,0.031200563094252447
OS9,+-+-++,0.013611517,0.36369411117259437,0.19368235861362687,-1,0.38736471722725374
BAZ2B,--++--,0.013601592,0.1915726706392764,0.3158481578933597,1,0.3831453412785528
C1orf198,---+-+,0.015995787,0.33023111979521247,0.3298545250441081,-1,0.6597090500882162
HNRNPUL2,+-+++-,0.041651685,0.42318859967460387,0.16771627337159178,-1,0.33543254674318357
STIM1,+++++-,0.08490515,0.11976520666658992,0.730795708481176,1,0.23953041333317984
FAM53B,+++-+-,0.001317322,0.004741869443727748,0.9740128961929024,1,0.009483738887455496
KLC1,--+-++,0.003812079,0.09443936307579692,0.21165498780827746,1,0.18887872615159385
FRG1,-----+,0.012822285,0.9499817770689406,0.011123684065047061,-1,0.022247368130094123
ALDOC,+----+,0.001436423,0.007171658775133085,0.833680417104621,1,0.01434331755026617
SEC24C,-++---,0.009493727,0.20686118260232042,0.30852450832308076,1,0.41372236520464084
TM7SF2,------,0.072224625,0.4987330986750859,0.28619775083208016,-1,0.5723955016641603
PTPN6,--+-+-,0.064909644,0.5277582681785836,0.1956974398486124,-1,0.3913948796972248
CHD1L,+-+-++,0.085515075,0.08986366745331496,0.42344821427097673,1,0.17972733490662993
KLHL9,--+-++,0.035826404,0.3133522641293652,0.024954413419576854,-1,0.04990882683915371
RPE,----++,0.021196536,0.9983085452140184,6.135828768532928e-4,-1,0.0012271657537065855
CMTM7,++++++,0.153687921,0.548529323514216,0.2985014602577233,-1,0.5970029205154466
ZCCHC6,+-++-+,0.023597566,0.6913017278356325,0.06132563775645264,-1,0.12265127551290528
GRIA2,+++++-,0.03900412,0.021676523887507595,0.8953957009268837,1,0.04335304777501519
STYK1,-++--+,0.012793071,0.008360895557912976,0.8938819649730767,1,0.016721791115825953
NAPA,------,0.141527528,0.28613443608313793,0.5382534759468319,1,0.5722688721662759
LOC650794,--+---,0.044489326,0.14384715998168607,0.7102802463642515,1,0.28769431996337214
C19orf29,+-+---,0.029466854,0.004254840802843554,0.9949492249885709,1,0.008509681605687108
ADD1,+-+-++,0.020273034,0.13219404372144258,0.26368553405911,1,0.26438808744288517
GCC2,---+--,0.08728427,0.3791789037495554,0.38632738190562704,1,0.7583578074991107
SLC16A6,+++-++,0.055987547,0.1745069472726239,0.5725709722576859,1,0.3490138945452478
GRIN2A,++----,0.021916854,0.01727814690866113,0.6645835853884279,1,0.03455629381732226
EIF2C4,+---+-,0.004242978,0.16406247241194372,0.28411117014001436,1,0.32812494482388743
LAS1L,--++--,0.009629588,0.03462778134083963,0.7247885915589095,1,0.06925556268167926
FBXO15,--++-+,4.71348e-4,0.8514569781269999,0.0033584139697480676,-1,0.006716827939496135
PDGFC,---+-+,0.018017884,0.9458165138032426,0.027247260969515533,-1,0.054494521939031065
SEMA6A,--++++,0.006606648,0.9879899819579117,9.467977478936115e-4,-1,0.001893595495787223
FDPS,-----+,0.044685112,0.5077244390426944,0.16466733540600545,-1,0.3293346708120109
RDH5,---+++,0.002496536,0.994209389773998,0.0026287510637213905,-1,0.005257502127442781
DSCR3,----++,0.004664045,0.9760015904645105,0.0011014115634786017,-1,0.0022028231269572035
NUDT4,-+---+,0.025195318,0.4322723937867947,0.023539115099176368,-1,0.047078230198352736
POLD4,+-----,0.01215412,0.6184288286519602,0.14512800148376917,-1,0.29025600296753834
KLHDC8B,++---+,0.002563202,0.006394027442588741,0.9543265744333924,1,0.012788054885177482
C8orf33,----+-,0.003476217,0.8802761099395942,0.03020537827138872,-1,0.06041075654277744
SFRP1,---+-+,0.03621161,0.6375989731426392,0.03419863515045923,-1,0.06839727030091847
TMEM70,-+---+,0.013267322,0.29150688714876993,0.13569376354972965,-1,0.2713875270994593
GADD45A,+----+,0.060464419,0.510175909591713,0.13237122627939207,-1,0.26474245255878415
COL6A2,+--+--,0.004265543,0.07620011119468204,0.1091908620885289,1,0.15240022238936407
KCNJ2,---++-,0.00819073,0.9947280440250182,0.0029566043381345068,-1,0.0059132086762690135
PITRM1,-++---,0.003733333,8.513330931446665e-4,0.9876856996266546,1,0.001702666186289333
UBE2D3,--+-++,0.011417416,0.5536936567802068,0.02192876616018135,-1,0.0438575323203627
ATP5J2,+----+,0.072347659,0.3561629490577111,0.12987975157800027,-1,0.25975950315600055
USP31,+-++-+,0.007531554,0.1518550183061958,0.030182872200593572,-1,0.060365744401187145
HERC2,++-+--,0.032425,0.09893427198830657,0.6297056167267662,1,0.19786854397661313
JPH4,+++---,0.029264326,4.95652228528494e-4,0.9999620279034516,1,9.91304457056988e-4
ASRGL1,+++-++,0.012488483,0.5613448295044355,0.09568267344364559,-1,0.19136534688729118
KIAA1530,+--++-,0.002280618,0.2424160506994494,0.010211643649266843,-1,0.020423287298533686
GALNT2,+-----,0.021791292,0.4028405937966476,0.17473004590500196,-1,0.3494600918100039
MAPK8IP3,-+-+-+,0.005269663,0.5426274660665441,0.008075262475935752,-1,0.016150524951871505
RGS20,--+--+,0.022559831,0.1595645342334219,0.35160289315639787,1,0.3191290684668438
ECSIT,-++---,0.00202912,0.23172370158466193,0.15735320103053158,-1,0.31470640206106315
C8orf40,-----+,0.01796676,0.7348086636868467,0.0856832508389235,-1,0.171366501677847
KLHDC2,-+---+,0.031790075,0.531994220060424,0.08608075117481555,-1,0.1721615023496311
MKKS,-+---+,0.034845318,0.5307685070191218,0.01872635524244203,-1,0.03745271048488406
CCNL1,---++-,0.034610861,0.9698961253825554,0.012180962857773127,-1,0.024361925715546254
PRMT3,+----+,0.014714981,0.13019489064792988,0.3674664232694824,1,0.26038978129585977
TMED9,++----,0.015610674,0.016184669443032568,0.9835653588584652,1,0.032369338886065135
MKX,+---++,0.002494944,0.9533169286425384,0.015386190807512062,-1,0.030772381615024123
FLJ10404,-++-+-,0.009864794,0.00767025842337416,0.7261558124521124,1,0.01534051684674832
HIATL1,+---++,0.028611049,0.2009841931531588,0.14920859520109658,-1,0.29841719040219317
ZNF446,-++-++,0.008436142,0.03639885198495212,0.8574849657505459,1,0.07279770396990425
GPR6,++++++,0.061047378,0.2518345840797449,0.5620777969503381,1,0.5036691681594898
GOLGB1,--+-++,0.026725187,0.3177242984868178,0.0675539665434856,-1,0.1351079330869712
ISCA1,----++,0.001796442,0.9718190858474786,0.004827049254614496,-1,0.009654098509228992
TTC1,-+-+--,0.009787172,0.48080119342618666,0.06833857464476183,-1,0.13667714928952365
GMPR2,-+--++,0.007350843,0.4503971485557775,0.07464852832294655,-1,0.1492970566458931
SSFA2,-----+,0.108546629,0.7498152225179127,0.09851034813822585,-1,0.1970206962764517
CLN5,---+++,4.23783e-4,0.9991977186743278,1.8351218382680804e-4,-1,3.670243676536161e-4
C1D,++--++,0.008838015,0.20239223425825945,0.20163632928498082,-1,0.40327265856996164
MAFF,-+---+,0.013957772,0.13557140940207513,0.6477918532054,1,0.27114281880415025
FYN,+-+-+-,0.001118633,0.014400768150498006,0.5251362617674543,1,0.028801536300996012
TRIM46,+++--+,0.024025375,0.017911785943925295,0.9558681862064224,1,0.03582357188785059
MTM1,-++--+,0.034791573,0.06413308477509744,0.8437767696560148,1,0.12826616955019488
HMGCLL1,-+---+,0.036493727,0.36509928400674896,0.055483124140945264,-1,0.11096624828189053
NUP54,+-++++,0.067170787,0.788046783086306,0.07518310647595956,-1,0.15036621295191913
SLC1A4,+-++++,0.073523127,0.4034996870331473,0.20849642438994015,-1,0.4169928487798803
SCNM1,--+---,0.003104869,0.666342454539559,0.09936563813709233,-1,0.19873127627418466
RGS5,++--++,0.004256648,0.025450550303389753,0.4107005924390256,1,0.050901100606779506
ENSA,-----+,0.021637734,0.3654326802860668,0.16883051144127378,-1,0.33766102288254757
CBX3,---+++,0.026099906,0.999876734823168,5.602482307021593e-4,-1,0.0011204964614043185
LYN,+---++,0.004335206,0.8513649086830622,0.007140755682188974,-1,0.014281511364377948
CUEDC1,+--+--,0.004149532,0.42512820384548855,0.01079110565459112,-1,0.02158221130918224
DPP3,+-----,0.007353371,0.019559173423882012,0.9622886587482339,1,0.039118346847764024
TMEM196,-+--++,0.018673315,0.6010919986032975,0.05913775114974456,-1,0.11827550229948912
PIH1D1,-+-+--,0.058692884,0.22780945058790564,0.2727103065273926,1,0.4556189011758113
UBTF,+++---,0.002795318,4.228587951020086e-4,0.9993916839703058,1,8.457175902040172e-4
C6orf153,-----+,0.024323127,0.6484628684476448,0.16244137761441668,-1,0.32488275522883336
CDC42,+--+++,0.051962172,0.987861118681552,0.005533603413556495,-1,0.01106720682711299
PPM1E,-+---+,0.003615543,0.6507470896671187,0.012783873987531209,-1,0.025567747975062418
XPO5,-++---,0.041405993,0.0030146994370591307,0.9469435872243218,1,0.006029398874118261
ZNF589,-++---,0.022165918,0.01386820901576349,0.9751873015592242,1,0.02773641803152698
ZNF502,--+---,0.037701873,0.05287069742564301,0.9323767480929166,1,0.10574139485128602
TUT1,------,0.07306339,0.2947602126802305,0.5232334961743512,1,0.589520425360461
TRIP6,------,0.013808052,0.1950588923010764,0.6104430346843853,1,0.3901177846021528
EIF4E,++--++,0.019527341,0.11220127240095992,0.09162864356981824,-1,0.1832572871396365
GPR176,++++-+,0.034277809,0.2128991785164328,0.4846863126706157,1,0.4257983570328656
LAT2,+-+-+-,0.001439139,0.089148691026406,0.08700015965059749,-1,0.17400031930119497
MYH14,+-----,0.058493914,0.07206663159149669,0.7867341211127279,1,0.14413326318299338
FOS,----++,0.031324251,0.9836575682696359,0.012992981396997252,-1,0.025985962793994503
SEMA4C,--+++-,0.003066011,0.47938743130975936,0.019430605037969905,-1,0.03886121007593981
TAF1B,+-++--,0.038048876,0.06663842882057278,0.1784876251368609,1,0.13327685764114555
TOLLIP,++----,0.04679176,0.01377580184313358,0.8725320890221767,1,0.02755160368626716
CACNA2D1,----++,0.031564513,0.9164971058629409,0.008492679495141984,-1,0.01698535899028397
BAP1,+++-+-,0.006639607,0.0011235023619349822,0.9393547174145409,1,0.0022470047238699643
SERPINB9,-----+,0.041238109,0.28045203510644034,0.124359191774307,-1,0.248718383548614
WIPI1,++++-+,6.70131e-4,0.00230014205837632,0.6218036804477425,1,0.00460028411675264
CCDC64,-+----,0.028150281,0.02692676164633496,0.9572939294980113,1,0.05385352329266992
RNF150,+++---,0.026892041,0.004741945555194164,0.9987321846982108,1,0.009483891110388328
FUK,------,0.05466573,0.6843625601161671,0.19362875222037831,-1,0.38725750444075663
ZNF317,+----+,0.006982303,0.6595859703060163,0.02327008481346158,-1,0.04654016962692316
SLC25A23,++++-+,0.061054682,0.29505332353020514,0.46377013758495994,1,0.5901066470604103
NECAP2,-++++-,0.013677528,0.043659523198818335,0.2458584377899405,1,0.08731904639763667
MEIS3,+-++--,0.009602809,0.018231136019442127,0.9362294826395409,1,0.036462272038884254
ISG20L2,+-+---,0.042568727,0.027376798885697877,0.9748924807848258,1,0.054753597771395754
ZDHHC3,+-++--,0.006334176,0.007493403733996357,0.7154026030616356,1,0.014986807467992714
ACACA,-++---,0.047162734,0.049333650804006014,0.6540360890117064,1,0.09866730160801203
RXFP1,---+++,0.004176966,0.9986390138135328,1.4203232435846015e-4,-1,2.840646487169203e-4
CLIP3,++----,0.001494007,0.0018118996623330426,0.7612748226617049,1,0.0036237993246660853
ESF1,-+++++,0.0902,0.8241145063237387,0.08111137969812188,-1,0.16222275939624375
RPS20,++---+,0.001072659,0.15672562447967275,0.009393743241010713,-1,0.018787486482021425
SLC2A6,--+---,0.049899719,0.07496708176673585,0.7411533982318549,1,0.1499341635334717
VPS45,++++++,0.014814513,0.14338395007860125,0.7154181101258263,1,0.2867679001572025
FTSJ1,-+---+,0.002570131,0.61286125578055906,0.08034243280977657,-1,0.16068486561955314
CLSTN2,+--+++,0.033791199,0.9696057226329943,0.0036508271642397808,-1,0.0073016543284795616
ZADH2,++--++,0.102586236,0.2975454668902068,0.41593028091106676,1,0.5950909337804136
C10orf72,-++--+,0.023497191,0.04538619691650909,0.24938234048299732,1,0.09077239383301818
FAM43A,+---+-,0.022050562,0.10737006307814378,0.24761121017823148,1,0.21474012615628757
CNGB1,+++--+,0.016063296,0.003641426982641313,0.9947121006636407,1,0.007282853965282626
NGFRAP1,-+--++,0.002800749,0.1256511392622799,0.11541717549357183,-1,0.23083435098714367
PCGF5,+---++,0.030515262,0.8889086429187045,0.005720461666383439,-1,0.011440923332766879
CCDC58,-++-+-,0.019346816,0.030450045028234965,0.803698187330055,1,0.06090009005646993
TMBIM4,---+++,0.008058333,0.9997199932813778,0.0013272006701562542,-1,0.0026544013403125085
DYRK4,------,0.032797191,0.21902412910341548,0.6204766522969932,1,0.43804825820683096
CC2D1B,--++--,0.005525936,0.7556892349428799,0.057766073080308844,-1,0.11553214616061769
HTR2C,---+-+,0.075014139,0.8673893249384845,0.021137098589425387,-1,0.042274197178850774
ZNF420,-+++++,0.104497846,0.3898231609023333,0.39813068534783286,1,0.7796463218046666
C10orf118,---+++,0.011807022,0.9991768108018195,2.5674776278539804e-4,-1,5.134955255707961e-4
MMAA,+++--+,0.088135581,0.05653518480220653,0.759034316547764,1,0.11307036960441307
CCT5,+----+,0.017651498,0.33277939517991606,0.05147972854073925,-1,0.1029594570814785
CHD2,--+-++,0.00185309,0.6373750125593859,0.0010147359811379815,-1,0.002029471962275963
POLR1D,+--+++,0.002978464,0.9969661330478787,0.0019498501308552983,-1,0.0038997002617105966
SMEK2,-+--++,0.00918118,0.7668043621827927,0.040398125826484846,-1,0.08079625165296969
PPP2R5B,++++--,0.024082491,0.03277797281245984,0.9302594115852351,1,0.06555594562491968
KIAA2013,+++-+-,0.036081648,0.0017383497282418199,0.8793444863332602,1,0.0034766994564836397
PIGY,-----+,0.011927247,0.975620874257671,0.002445068868390174,-1,0.004890137736780348
ACRC,+-++--,0.008399251,0.011014153473272023,0.9607689176116897,1,0.022028306946544046
STK24,+---++,0.003566573,0.6673399489325808,0.032945927271464635,-1,0.06589185454292927
JAKMIP1,-++--+,0.024191386,0.14596471969785513,0.5359296813388235,1,0.29192943939571026
MEGF8,+++---,0.01498839,7.364113081658732e-4,0.9999794096801542,1,0.0014728226163317464
MAL,---+++,0.006899625,0.9977634794337282,0.0017318844978028434,-1,0.0034637689956056868
PROCA1,--+---,0.008269476,0.06538706908419185,0.8652096822200572,1,0.1307741381683837
ATXN3,+-++-+,6.66011e-4,0.12405260357211592,0.01208583532491255,-1,0.0241716706498251
PPID,---+-+,0.003648034,0.48358513313528056,0.009541955670303614,-1,0.01908391134060723
FAM108C1,++++++,0.030939326,0.44389078005334137,0.3172297904129419,-1,0.6344595808258838
UCKL1,-+----,0.114819195,0.05044814388359239,0.8120708137551269,1,0.10089628776718478
SDHB,-----+,0.007547846,0.8802242786921083,0.006624353449567382,-1,0.013248706899134764
KRR1,++-+++,0.047341386,0.3818549932429927,0.36908818160025,-1,0.7381763632005
APAF1,+++-++,0.013725843,0.312515006604354,0.30965562727193935,-1,0.6193112545438787
ZNF791,--++--,0.004230431,0.010909952624281839,0.5737590765770595,1,0.021819905248563677
RPL23,---+--,0.070215918,0.5842457495362678,0.18410960145102626,-1,0.3682192029020525
KLC2,+++++-,0.017071535999999998,0.028708018520844845,0.891310784363251,1,0.05741603704168969
SIRT5,+-----,0.055059457,0.13566522961764524,0.497493954789501,1,0.2713304592352905
ZXDC,--+---,0.0625647,0.04085219515375685,0.9422115600928023,1,0.0817043903075137
SEMA4D,---+--,0.00147088,0.25664876772317197,0.016081720263995503,-1,0.03216344052799101
CLCN7,+-+---,0.07593736,0.125656269647317,0.7156079152881086,1,0.251312539294634
CD151,-+++--,0.006885206,0.0028179129518207586,0.9356123052737074,1,0.005635825903641517
DNAJB5,-+----,0.055677247,0.18230727550893247,0.5974893668906006,1,0.36461455101786494
PLSCR3,-++-+-,0.005059082,0.08852704028617868,0.19800787856405794,1,0.17705408057235736
SCML2,+++++-,0.011769663,0.1680396450025364,0.5029900068752452,1,0.3360792900050728
SPEF1,++----,0.0234603,0.002147819901130374,0.9537821752074133,1,0.004295639802260748
CACNG2,------,0.066694195,0.35030914820816006,0.4343132984916816,1,0.7006182964163201
