gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
VPS72,---+-+,0.02662603,0.3769934545596879,0.4427405052754318,1,0.7539869091193758
SH3BGR,---+++,0.147407116,0.37704917387834574,0.504104372114967,1,0.7540983477566915
NECAP1,-+--++,0.088172753,0.44991345312429304,0.3771915757566536,-1,0.7543831515133071
CUTC,++-+-+,0.120257022,0.3772050816932337,0.8301883286778964,1,0.7544101633864674
ENTPD4,++++--,0.144802528,0.37728703767188926,0.5079652329401552,1,0.7545740753437785
ARHGAP10,+-+--+,0.1724397,0.37749628933364787,0.6865182463625037,1,0.7549925786672957
ZNF285A,--++-+,0.068132772,0.37760394448946866,0.37991818764950397,1,0.7552078889789373
IKBKAP,+-+--+,0.152426404,0.5979306370199384,0.3778176192766742,-1,0.7556352385533484
GPR21,-+-+++,0.116238483,0.3778471078574484,0.38920739550552175,1,0.7556942157148968
DSCR10,++++--,0.084585206,0.6967956572592051,0.3782350488232635,-1,0.756470097646527
YWHAG,+++--+,0.326979494,0.3782743856293351,0.84764240730156,1,0.7565487712586701
PUS7,+++---,0.173505524,0.3783743440968116,0.5350288579363245,1,0.7567486881936232
TCERG1,+-+-+-,0.200244663,0.7753794672866008,0.3787205617803501,-1,0.7574411235607001
COPS6,++----,0.12740515,0.6147005441959968,0.3788961230513457,-1,0.7577922461026914
POU6F1,-++---,0.130596536,0.5845603248183308,0.37894437916024093,-1,0.7578887583204819
CAMKV,+++--+,0.094045599,0.6535593026047801,0.3789727082418476,-1,0.7579454164836952
ATHL1,+-----,0.27503736,0.9204603765473189,0.37920542621988473,-1,0.7584108524397695
C20orf94,-----+,0.143943633,0.6817305823371091,0.37924291374116276,-1,0.7584858274823255
C3orf34,++---+,0.133174064,0.49843171571171685,0.3793826481402358,-1,0.7587652962804716
N6AMT2,++-+-+,0.099181648,0.7769431658850086,0.37955885846888715,-1,0.7591177169377743
BATF3,++---+,0.110242509,0.755029079394218,0.3796592481969176,-1,0.7593184963938352
NUP35,-+-+-+,0.044853184,0.3797407930268306,0.47480694221320796,1,0.7594815860536612
PRKAB1,-+++--,0.051107116,0.6373782926558341,0.37988121101485095,-1,0.7597624220297019
SLC22A17,+++-+-,0.167451966,0.37999547442710213,0.6419167269323145,1,0.7599909488542043
POT1,-+-+++,0.04294588,0.3807933342487893,0.38104396786925887,1,0.7615866684975786
TBCC,-+----,0.299950468,0.9077767047371291,0.3809483969336366,-1,0.7618967938672732
CCNB1,---+--,0.301229026,0.9159149180198913,0.3810731183071733,-1,0.7621462366143466
MDH2,+++---,0.127354588,0.38117248773223406,0.39130981012643046,1,0.7623449754644681
RNASEH1,+----+,0.057724157,0.3813725687698724,0.3984517541579525,1,0.7627451375397448
ZNF627,++-+-+,0.091845412,0.3817471117197566,0.7270129671033259,1,0.7634942234395132
RDH14,+----+,0.305974813,0.8176927495866173,0.38177255767663465,-1,0.7635451153532693
SLC38A3,-+++++,0.380955431,0.3817855449716532,0.9410059716608776,1,0.7635710899433064
KDELR2,--++-+,0.061149719,0.3818514675859782,0.5762678135431287,1,0.7637029351719564
ZHX3,--++--,0.038412734,0.40642870521072677,0.38218038746360766,-1,0.7643607749272153
TMEM120A,---+--,0.322278277,0.89974283121251,0.38234335348306464,-1,0.7646867069661293
TMUB1,++++--,0.157108989,0.3823665423343932,0.5228204437906281,1,0.7647330846687864
PEX16,++---+,0.151669382,0.3825056798336668,0.6089299007269673,1,0.7650113596673336
GRB14,-++---,0.069072659,0.38256617290499007,0.48100775399144763,1,0.7651323458099801
ORAI3,-+-+++,0.118279775,0.568922085932625,0.3826432530203451,-1,0.7652865060406902
PCDH20,-++-+-,0.398069195,0.38273648392546716,0.8874849310054097,1,0.7654729678509343
LOC643988,-+++--,0.175658801,0.38277014718449853,0.529037494910069,1,0.7655402943689971
FASTKD3,-----+,0.41151882,0.901382334461871,0.38290077730486005,-1,0.7658015546097201
SHC2,+++--+,0.159774064,0.38300584555948275,0.639634980334866,1,0.7660116911189655
GNG11,+---+-,0.165863109,0.7279252234638165,0.383127868982066,-1,0.766255737964132
OSBPL5,--++-+,0.10626339,0.430357279029883,0.38335199906943335,-1,0.7667039981388667
TSHZ3,--+--+,0.268991105,0.7159260733088569,0.38363964007835244,-1,0.7672792801567049
VWCE,++----,0.108290918,0.8233171290932078,0.38375206164480463,-1,0.7675041232896093
SCMH1,+-+---,0.147715169,0.38398709346665927,0.3979223311120205,1,0.7679741869333185
GTF2H4,++++--,0.160445037,0.38463035334275186,0.7328844190240147,1,0.7692607066855037
C2orf39,-++++-,0.293155524,0.3846723533884028,0.8596587995937992,1,0.7693447067768056
RIPK2,-+-+-+,0.145191854,0.38483692891205035,0.4196188592163069,1,0.7696738578241007
PRPF4,+-+--+,0.10337706,0.5028956899040951,0.38518025188469385,-1,0.7703605037693877
SDF4,-++---,0.095306086,0.5685398295080362,0.3852938249315191,-1,0.7705876498630382
FOXJ2,+-++--,0.11114485,0.5497404513505426,0.38533697897058544,-1,0.7706739579411709
FASTK,+++---,0.099105431,0.40786270082050097,0.38534531046217774,-1,0.7706906209243555
ACSL5,+-+-+-,0.148650655,0.38542625683872733,0.3897233048191687,1,0.7708525136774547
PPP1R15A,---+--,0.433637172,0.8834349932031093,0.38562323590500736,-1,0.7712464718100147
MCTS1,-++--+,0.065491011,0.3856757697569345,0.4873955129074652,1,0.771351539513869
CAMK1D,+--+-+,0.117900562,0.6254096188576574,0.38591672707146085,-1,0.7718334541429217
SLC16A2,-+-+-+,0.128652903,0.38602549796968966,0.7952699415384819,1,0.7720509959393793
COPG,--++--,0.066895974,0.38613240933744564,0.5733379291701385,1,0.7722648186748913
C14orf101,+-++-+,0.035549906,0.40779494043983683,0.38613362274540325,-1,0.7722672454908065
MYO5A,----++,0.063833989,0.3955331759410864,0.38619143051574634,-1,0.7723828610314927
NFXL1,---+-+,0.033575375,0.41465017775951674,0.38622516041061594,-1,0.7724503208212319
RWDD4A,-+++--,0.088217228,0.48034170788124975,0.386360132875023,-1,0.772720265750046
GPR19,-+-+--,0.377309082,0.8313118668091338,0.38657148716832473,-1,0.7731429743366495
SLC38A7,--++--,0.048897566,0.38659360871470155,0.4181036332858782,1,0.7731872174294031
WDR35,-+--+-,0.261108614,0.7356395173679232,0.38725470092291375,-1,0.7745094018458275
TLR5,+-++--,0.061918071,0.3873784632572248,0.72509701079699,1,0.7747569265144496
PATL1,-+--++,0.087310206,0.423693597325772,0.38742660159889364,-1,0.7748532031977873
MTMR15,+++-+-,0.0905147,0.38792696979597907,0.6704578767347223,1,0.7758539395919581
MYBL2,+----+,0.157229588,0.7308002637469516,0.3883897986210539,-1,0.7767795972421078
CASC3,+-++--,0.132775375,0.70628649539277355,0.38888262259604167,-1,0.7777652451920833
RBM24,-+++--,0.132628933,0.3892560583100335,0.8337173116807831,1,0.778512116620067
TMEM2,--++--,0.031741199,0.3959463642171385,0.38925767648767934,-1,0.7785153529753587
C9orf98,-+-++-,0.284104026,0.3894197481132096,0.6832903626884366,1,0.7788394962264192
RNF149,+--+--,0.28238867,0.7923627758271432,0.38946727295584077,-1,0.7789345459116815
FAM19A5,+++---,0.109623408,0.5147306504949906,0.3896629438364532,-1,0.7793258876729064
SLTM,----+-,0.369632865,0.8753280723358712,0.3898761348577035,-1,0.779752269715407
MGAT1,+-+++-,0.261274813,0.3899357451089306,0.7973077033800847,1,0.7798714902178612
STARD7,----++,0.272171348,0.734428561234153,0.39028221210971725,-1,0.7805644242194345
TXNIP,--++++,0.164630993,0.5997571740624225,0.3902916183861937,-1,0.7805832367723874
ZSCAN18,-+++--,0.21289897,0.39036865215888483,0.8337374925008886,1,0.7807373043177697
DDX41,-+----,0.408591011,0.9089735888546878,0.3905735855182866,-1,0.7811471710365732
PRR5,+-+-++,0.166270599,0.39069807611856333,0.730938448056061,1,0.7813961522371267
MRPL39,+++---,0.159429682,0.6324217980177806,0.39073728395043095,-1,0.7814745679008619
NFKBIL1,-+-+--,0.25008633,0.9078910742814893,0.39093329368049096,-1,0.7818665873609819
SLC26A4,-++-+-,0.125260581,0.39099923510056317,0.7991037052121686,1,0.7819984702011263
ZCRB1,-+++-+,0.084223689,0.39103024514526374,0.48095553080906167,1,0.7820604902905275
CCT7,-+---+,0.35691339,0.7477391807241228,0.3910662336771866,-1,0.7821324673543733
NUPL2,+----+,0.069427528,0.39128232705584387,0.3967374254351356,1,0.7825646541116877
SEPHS2,-+---+,0.140789045,0.3915517401744299,0.4286265806484935,1,0.7831034803488598
IL17RA,--+++-,0.081847378,0.6764585089307381,0.3915964019794995,-1,0.783192803958999
PRPS2,-+-+-+,0.140857303,0.5684769493118713,0.39167876837210497,-1,0.7833575367442099
RAMP3,-+-++-,0.037488202,0.4539583570199884,0.3917636769102813,-1,0.7835273538205626
C10orf116,--+++-,0.158269569,0.39197962371439526,0.7026736676153056,1,0.7839592474287905
SVOP,+++--+,0.145015918,0.4695189361212634,0.39241505336508786,-1,0.7848301067301757
SNX16,---+-+,0.23958736,0.8913713028600087,0.39252625814905273,-1,0.7850525162981055
DSCAML1,---+--,0.377540918,0.8695361253936585,0.39268007081422934,-1,0.7853601416284587
FNBP1L,--++++,0.224029588,0.3927053104273198,0.7838885812610922,1,0.7854106208546396
STX3,++---+,0.179087828,0.5107778514612712,0.39278670855821607,-1,0.7855734171164321
GIT1,+-++--,0.08524382,0.6872626380206754,0.39283794659520416,-1,0.7856758931904083
TNFRSF14,++--+-,0.171221255,0.801188244373559,0.3929530429043908,-1,0.7859060858087816
C16orf14,+++---,0.191302996,0.6212847877290439,0.39299823903540354,-1,0.7859964780708071
INTS2,--++-+,0.128952715,0.6745905696761012,0.39310363625022493,-1,0.7862072725004499
GSTT2,---++-,0.323091948,0.920895776122274,0.3932439559666143,-1,0.7864879119332286
TERF2IP,+++---,0.166912734,0.8336615333595039,0.39332109755665445,-1,0.7866421951133089
OR2L13,+++---,0.197559457,0.6440110347068595,0.39350266976896664,-1,0.7870053395379333
RASIP1,-++-++,0.034404588,0.5082342239253295,0.3935458329356607,-1,0.7870916658713214
PRPH2,+++---,0.182295412,0.3938510317286134,0.717338893950965,1,0.7877020634572268
CEBPG,+++---,0.099284644,0.3938867795882859,0.4199280576697116,1,0.7877735591765718
NRIP2,+-++--,0.188849157,0.393947707340924,0.5824285685537148,1,0.787895414681848
IL17RD,+----+,0.107816948,0.3940123693109612,0.5715260644131951,1,0.7880247386219223
HEATR1,+--++-,0.064095131,0.3940146142501062,0.42593713325241156,1,0.7880292285002124
B3GAT3,+++---,0.275530993,0.7757749809637807,0.3941638557403675,-1,0.788327711480735
CTXN1,--++++,0.340776685,0.39441696643738244,0.8824930953767264,1,0.7888339328747649
ZNF295,+---+-,0.234233146,0.7013443570156033,0.3944301555114792,-1,0.7888603110229584
KIAA1012,++---+,0.176702528,0.6469101805451987,0.3945441854649112,-1,0.7890883709298224
TDRD7,++-+-+,0.243832303,0.3946185643448261,0.6186311372953157,1,0.7892371286896522
CORO2B,+-++--,0.143295412,0.39465425910407737,0.5954238992225079,1,0.7893085182081547
F8,+-+-++,0.054806929,0.5901684361055747,0.39471913942543624,-1,0.7894382788508725
POLR3GL,+---++,0.191349157,0.3947259110182901,0.6826379393763089,1,0.7894518220365802
ZNF776,+++-+-,0.301503652,0.3947854987247976,0.86385820738301,1,0.7895709974495952
RPL19,++---+,0.216649625,0.7712675272102851,0.3952767484184895,-1,0.790553496836979
CPNE4,++---+,0.094028277,0.39531091011081876,0.8092572548118362,1,0.7906218202216375
C1orf109,++----,0.328590824,0.8148434724369399,0.3953775762309671,-1,0.7907551524619342
ZNF415,---+++,0.209424813,0.7360756755680642,0.3956154665994788,-1,0.7912309331989577
COMMD8,-+---+,0.051230056,0.3956921155937007,0.5455859027985941,1,0.7913842311874014
TRAF6,---++-,0.082761891,0.4568119490851022,0.39625282332316447,-1,0.7925056466463289
FUT1,++++-+,0.118435768,0.39652165346211454,0.6539910986573835,1,0.7930433069242291
SRL,-+-++-,0.32803221,0.7804910959442137,0.3971216192869527,-1,0.7942432385739054
ZNF615,-+---+,0.088970599,0.41329021999919574,0.39728412982935624,-1,0.7945682596587125
GLUD2,++---+,0.20134794,0.5625126736552398,0.3974865220812832,-1,0.7949730441625664
SLC24A6,-+--+-,0.153647472,0.6096713000191999,0.39752184707799637,-1,0.7950436941559927
SNX11,++-+--,0.123961985,0.5188897347076232,0.3976283877438821,-1,0.7952567754877642
RAD9A,+-+-+-,0.099804494,0.39781757721748423,0.4497587153591963,1,0.7956351544349685
SRM,+++---,0.090197097,0.40132346664858415,0.3982261473605567,-1,0.7964522947211135
MOCS3,++--++,0.156970787,0.3983384852521298,0.5719618742042146,1,0.7966769705042596
RASSF1,--+-++,0.178448783,0.3984339362986277,0.4417166699253419,1,0.7968678725972554
NFKBIE,-+-+--,0.336561423,0.79858647583594,0.39855705270331543,-1,0.7971141054066309
ANGPTL4,+++---,0.08849485,0.5529640327518066,0.39877579212689496,-1,0.7975515842537899
CBFA2T3,+-+---,0.339940543,0.7757408783924007,0.39903363939421516,-1,0.7980672787884303
CSTF1,+--+++,0.186273876,0.3994462677493155,0.6030148704085021,1,0.798892535498631
C6orf70,+-++-+,0.033492135,0.4023250762944101,0.39945510805579554,-1,0.7989102161115911
IER2,---+-+,0.335995693,0.854404526829614,0.3996323456093005,-1,0.799264691218601
ACAD11,--+++-,0.222468258,0.7172969021139683,0.39967198330999026,-1,0.7993439666199805
CIDEC,-++---,0.131866667,0.6407087115581769,0.3997169671048985,-1,0.799433934209797
C15orf17,--+---,0.154018633,0.705527161566671,0.39984954525770927,-1,0.7996990905154185
SHD,++----,0.065553652,0.4075700779606085,0.3999146725732273,-1,0.7998293451464547
PANX2,+--+++,0.074547004,0.5290240683293052,0.4004774639944119,-1,0.8009549279888238
HNRNPL,+-++--,0.162942884,0.523482727486519,0.4011132582609969,-1,0.8022265165219938
PIP4K2C,+--+-+,0.166547846,0.7199132382164914,0.4012257915953982,-1,0.8024515831907963
PRC1,---+-+,0.133216667,0.595445059726292,0.4013480829485889,-1,0.8026961658971778
KRT81,+-----,0.246851498,0.796495581868319,0.4013969402762908,-1,0.8027938805525816
ZNF687,++-+++,0.410095787,0.40142526457950517,0.9314386896243092,1,0.8028505291590103
GNG12,++---+,0.188951966,0.4015396069185958,0.5016476671429115,1,0.8030792138371916
CDC7,++----,0.192433989,0.8473150576003399,0.40176818456199476,-1,0.8035363691239895
RAB13,-++--+,0.078545412,0.5524563467328731,0.40186055612484234,-1,0.8037211122496847
SGSM2,+++---,0.103919663,0.6485673731481796,0.4019835314036254,-1,0.8039670628072508
TIGD5,++-+--,0.134274438,0.40206919163081095,0.4172348540976276,1,0.8041383832616219
CRMP1,++----,0.137361236,0.6965431088462557,0.4021278234792302,-1,0.8042556469584604
DGKI,-----+,0.224345037,0.8024128306315168,0.4023060405503751,-1,0.8046120811007502
CASP7,--+-++,0.212919101,0.6492498559588344,0.40277448016144424,-1,0.8055489603228885
MTO1,-+-++-,0.119014794,0.4540592738160419,0.4028742276733097,-1,0.8057484553466194
ADRA2A,+---+-,0.324766011,0.7903983420908506,0.4030689459822938,-1,0.8061378919645876
MPV17,++--+-,0.22951236,0.8658007358700148,0.4031387119623991,-1,0.8062774239247982
SETD6,-++--+,0.195911142,0.4031584173075577,0.6532267340258857,1,0.8063168346151154
CACNA2D3,++---+,0.17296779,0.7465495417933842,0.40346890517949563,-1,0.8069378103589913
ARCN1,-+--++,0.189823315,0.6422765725774058,0.40363655145661914,-1,0.8072731029132383
TM4SF1,+---++,0.165662828,0.6680743600331596,0.404129126918649,-1,0.808258253837298
OVGP1,++++--,0.17082603,0.4044252640905871,0.5953474835819906,1,0.8088505281811742
SFRS16,+-+++-,0.063353745,0.5614285433236584,0.40445230287655637,-1,0.8089046057531127
ALDH9A1,+---++,0.144906367,0.40467307610678693,0.6384192429722859,1,0.8093461522135739
ZNF593,-++---,0.16225618,0.747913970926221,0.4046739734578673,-1,0.8093479469157346
TAOK3,-+++--,0.069307022,0.4971542549241008,0.40473481468112155,-1,0.8094696293622431
FAHD1,-++--+,0.166118352,0.5613648057979039,0.4047430364402875,-1,0.809486072880575
ERCC4,+-+-++,0.077525562,0.47049564542007266,0.404827379317226,-1,0.809654758634452
ZNF384,++++--,0.089345225,0.4049146545310813,0.5456679862346163,1,0.80982930906216255
FMN2,+++---,0.130027528,0.4853117834848847,0.4051225191315728,-1,0.8102450382631456
CCL2,----++,0.264847566,0.7493906035885187,0.4052507138759709,-1,0.8105014277519418
CHAD,-+--++,0.109483614,0.4053386069941151,0.795932482751371,1,0.8106772139882302
AHSA1,-+---+,0.210180712,0.8781264879935845,0.40577362544956724,-1,0.8115472508991345
LOC440995,+-++--,0.157597472,0.40595446307957817,0.5936689335367134,1,0.8119089261591563
FAM98A,+-+++-,0.098082584,0.4060382464008173,0.500775380181063,1,0.8120764928016346
RNF19B,---+-+,0.21529176,0.8075629759697744,0.40648092366859817,-1,0.8129618473371963
PIAS4,-+++--,0.062594757,0.40654980111083994,0.41089312495579366,1,0.8130996022216799
CECR1,+---++,0.254479963,0.6828190068159286,0.40686706680364726,-1,0.8137341336072945
CTNNAL1,+-+++-,0.150303371,0.49529442291867454,0.4069388122786706,-1,0.8138776245573413
PFKM,-+-++-,0.143769476,0.5135072106589536,0.40700295074078546,-1,0.8140059014815709
ZNF189,+-++--,0.071818446,0.4073800551365865,0.49978695763967423,1,0.814760110273173
GYPC,++-+--,0.135428933,0.5015865752436012,0.4073918657997767,-1,0.8147837315995534
TAC3,-+--++,0.143729963,0.7841981267834068,0.40745895690604994,-1,0.8149179138120999
RBM4,-+++-+,0.257249064,0.40828827065241435,0.5921934873463167,1,0.8165765413048287
NARS,-+----,0.174005524,0.6587529862371588,0.40844390969070465,-1,0.8168878193814093
HHAT,++---+,0.195813015,0.8131136916468295,0.40845827106869825,-1,0.8169165421373965
PLOD3,--+++-,0.143700375,0.40856733398241846,0.5425786781395909,1,0.8171346679648369
WDR43,+-+---,0.070658989,0.4086941283356224,0.7208448982495063,1,0.8173882566712448
PIK3CD,+-+---,0.309307303,0.7913974493024974,0.40892792679939527,-1,0.8178558535987905
CLTB,-++---,0.047680993,0.4173250428726783,0.4089772331280972,-1,0.8179544662561944
BCAT2,--+-+-,0.145985019,0.6149127641945148,0.4091870270981006,-1,0.8183740541962012
FOXP4,+-+-+-,0.048050749,0.41384770767792706,0.40922089371686776,-1,0.8184417874337355
MON1B,++-+--,0.226373596,0.6772868805356527,0.40930075591869836,-1,0.8186015118373967
IFITM2,+---+-,0.088684082,0.40940417411596725,0.5748718784391994,1,0.8188083482319345
SLC25A12,++---+,0.112103558,0.40956127882612586,0.47123333932697986,1,0.8191225576522517
TGDS,---++-,0.088674625000000007,0.5023262236115243,0.4096797441400997,-1,0.8193594882801994
GABRB1,--+--+,0.119017041,0.4097174435731714,0.6009903489418222,1,0.8194348871463428
MAL2,++---+,0.109514513,0.40981563136999,0.6213760915544141,1,0.81963126273998
CDR2,++----,0.120827341,0.4099633310907901,0.6751978140055097,1,0.8199266621815802
APOD,---+++,0.127754307,0.41003417800902986,0.4757143732994977,1,0.8200683560180597
ANKRD40,+-+-+-,0.189364045,0.4254113487762119,0.41004565492575756,-1,0.8200913098515151
ZNF264,+--+-+,0.349928745,0.4101808109978097,0.78142617317172,1,0.82036162199561935
ZNF26,+--+-+,0.072044007,0.5726573720235761,0.4104169161578481,-1,0.8208338323156962
OSGEP,-++-+-,0.154680618,0.7150960538160958,0.41051922653643597,-1,0.8210384530728719
PEX10,+-++--,0.084147659,0.6581449613062367,0.4107149692130867,-1,0.8214299384261734
LOC389895,++-+-+,0.256871723,0.4107796574340002,0.7622954963977311,1,0.8215593148680004
BTN3A3,+--+++,0.304521629,0.4109044351391657,0.7629064771386254,1,0.8218088702783314
ATP13A2,+++---,0.182701217,0.663829014954546,0.41098105653274003,-1,0.8219621130654801
CNO,++-+++,0.405901685,0.4110584769280915,0.9005136455588735,1,0.822116953856183
CKB,-++-+-,0.152344195,0.5949123624009501,0.41117207813588963,-1,0.8223441562717793
NKRF,++-+--,0.182539607,0.7220920551403265,0.4117021236071561,-1,0.8234042472143122
TMEM68,+---++,0.230973502,0.7390328208166539,0.41176942014491863,-1,0.8235388402898373
RSPH1,--+--+,0.384540637,0.8993258973102011,0.41214403473406064,-1,0.8242880694681213
FAM50B,++---+,0.12868661,0.412156656559414,0.43463345328298625,1,0.824313313118828
KIAA0146,+---++,0.270274345,0.4555206345155518,0.4122014005921457,-1,0.8244028011842914
NUDT18,--++-+,0.082673783,0.615819328823415,0.41220159470486956,-1,0.8244031894097391
CCDC86,+++---,0.174683427,0.4122818260131473,0.57291463395776,1,0.8245636520262946
KATNA1,+---+-,0.15475927,0.7566907618655102,0.4124146869060809,-1,0.8248293738121618
FKBP8,+-++--,0.103873783,0.4126907735646498,0.44461479091787,1,0.8253815471292996
IFITM3,+---+-,0.341122472,0.754672693082559,0.412774377683635,-1,0.82554875536727
LOC150759,-+++--,0.15865927,0.412959141842706,0.7105883938373387,1,0.825918283685412
KIAA0355,---+++,0.255207678,0.5927076281122706,0.4130504703003578,-1,0.8261009406007156
NAP1L2,-+---+,0.053914419,0.5051717224546244,0.41343728678299857,-1,0.8268745735659971
IFITM1,+-+++-,0.121933801,0.41355100318834787,0.5581095543826231,1,0.8271020063766957
ACVRL1,-+--++,0.117358052,0.41356217482650487,0.5536855101710288,1,0.8271243496530097
TUBA1A,-+-+++,0.084773127,0.48943912674800266,0.41363842037555193,-1,0.8272768407511039
ZNF428,++++--,0.194049251,0.4137512757502001,0.5717825206603713,1,0.8275025515004002
SCG2,-+---+,0.099535393,0.44693771576863944,0.41393634599586243,-1,0.8278726919917249
ALG2,+-+---,0.097548127,0.45547306371051716,0.41402340098944695,-1,0.8280468019788939
ZNF37A,+-+---,0.1106353,0.5884300063569989,0.41411249664039756,-1,0.8282249932807951
ZCCHC8,+-+++-,0.25547603,0.4145196688544451,0.6400678744012336,1,0.8290393377088902
TBC1D10B,+++++-,0.060946255,0.4145282136093472,0.5413988604286954,1,0.8290564272186944
PNMA6A,+++---,0.213474813,0.41480760700177344,0.6148640467059422,1,0.8296152140035469
ARFGAP2,--++-+,0.162933146,0.41480855152417195,0.6378597297995097,1,0.8296171030483439
ZNF671,++-+-+,0.254755524,0.4148913956284185,0.6988956832822653,1,0.829782791256837
DDX55,-+++++,0.316670131,0.41499210009551335,0.8143549436317716,1,0.8299842001910267
AUP1,--++--,0.155293071,0.7758018525301043,0.4150273932823272,-1,0.8300547865646544
RNF138,--++++,0.147093446,0.4154252122513566,0.5158073831541906,1,0.8308504245027132
RPL11,-+-+-+,0.133414513,0.8477020440525999,0.4155649275333192,-1,0.8311298550666384
ROBO1,-++---,0.290087547,0.90384962039851,0.4155918202516755,-1,0.831183640503351
C19orf55,-++-+-,0.142293914,0.640210618325654,0.41568813710650016,-1,0.8313762742130003
ODC1,+++--+,0.36538633,0.41593206061474036,0.7765063056202967,1,0.8318641212294807
SLC35F1,+--++-,0.122500936,0.525332360752354,0.41613763672781134,-1,0.8322752734556227
DNALI1,-++-+-,0.091720131,0.4163455178091657,0.5710453567414892,1,0.8326910356183314
ARMCX1,+----+,0.124346255,0.4389737409186482,0.41642460856859614,-1,0.8328492171371923
P2RX7,-++--+,0.172813202,0.6027917025342389,0.4167268924892435,-1,0.833453784978487
COMMD9,++-+-+,0.075574157,0.4167551010877632,0.5224354856990618,1,0.8335102021755264
MLPH,+++-+-,0.285231367,0.41691955164477457,0.8031798117756543,1,0.8338391032895491
VTI1B,-+--++,0.216422191,0.4170545808979581,0.5342240661890353,1,0.8341091617959162
VAMP5,---++-,0.156617135,0.4170561773429084,0.6256577681148702,1,0.8341123546858168
GDF10,+-++--,0.08311339,0.5576725050460263,0.417306387287773,-1,0.834612774575546
RFWD2,+-++--,0.149535393,0.41733175294504254,0.4192895402749425,1,0.8346635058900851
C18orf21,+++-+-,0.36877397,0.41763122724341073,0.849719050200477,1,0.8352624544868215
GNB2,+-++--,0.160375843,0.4179406977945496,0.7223339124952387,1,0.8358813955890992
RNF38,++--++,0.07084794,0.46396839353664654,0.4180940092831523,-1,0.8361880185663046
POLR2B,-+---+,0.191473315,0.7115880604863282,0.41864033877541346,-1,0.8372806775508269
ATP9A,-++---,0.09447706,0.4191088418412132,0.5179662569271023,1,0.8382176836824264
S100A13,-+-+++,0.203278277,0.4191551457832262,0.6859767857148327,1,0.8383102915664524
DECR2,++-+--,0.17396882,0.4192079661125543,0.5994544630495217,1,0.8384159322251086
C10orf92,-++---,0.051452715,0.41939923635033355,0.4990577002660567,1,0.8387984727006671
TINF2,-+-++-,0.099773034,0.46401160219651366,0.4195169293826202,-1,0.8390338587652404
HADH,+--+++,0.172254494,0.4195307938227493,0.47762401132893095,1,0.8390615876454987
SUSD5,+++-+-,0.100673502,0.4198082310730853,0.5013238512372735,1,0.8396164621461706
CTSK,+----+,0.063601685,0.45103535137474954,0.4200789902878217,-1,0.8401579805756434
THOC7,+---++,0.121532491,0.42011087191372426,0.451109040799147,1,0.8402217438274485
RWDD3,-+--++,0.199343258,0.42024755194732516,0.6202627446181798,1,0.8404951038946503
KLHL13,+--+-+,0.333828839,0.420785592506218,0.7402925567607594,1,0.841571185012436
AES,--++-+,0.190107584,0.5458797927837653,0.42091549571953446,-1,0.8418309914390689
PRDX6,----++,0.05035515,0.44367709868039495,0.4210071062176345,-1,0.842014212435269
CNTN3,-++---,0.367963577,0.8047210328675931,0.42115685523562135,-1,0.8423137104712427
RBP1,----+-,0.128646161,0.6734586024523767,0.42158623618637053,-1,0.8431724723727411
HDAC5,+-----,0.196594569,0.7369608211893169,0.4218070706961015,-1,0.843614141392203
TMEM109,++++++,0.229047378,0.4218924788574028,0.900734740634729,1,0.8437849577148056
C9orf40,-++--+,0.203261704,0.8532435662381372,0.4219182674916244,-1,0.8438365349832488
PCDHAC2,+----+,0.057932303,0.4225173531506347,0.4883222322715988,1,0.8450347063012694
MAPRE1,+---++,0.124246161,0.45186150680329074,0.4225516125512799,-1,0.8451032251025598
PLOD1,+++--+,0.210165169,0.42265159618840664,0.6395016118595289,1,0.8453031923768133
ZNF605,+-+--+,0.214124813,0.4480423930609005,0.4228181597341947,-1,0.8456363194683894
PTDSS1,+-+--+,0.136712547,0.8280597168746393,0.42283817553070313,-1,0.8456763510614063
WDR6,++----,0.080010768,0.42287881157886903,0.5496712232804571,1,0.8457576231577381
DTX3,++---+,0.142288483,0.4231965583406383,0.6746278094621954,1,0.8463931166812766
C1orf50,-+++-+,0.10534691,0.42320800307334633,0.6256924984457113,1,0.8464160061466927
TBC1D14,+++---,0.28592397,0.42322277020457616,0.7517304339926807,1,0.8464455404091523
ANKRD50,-+++--,0.224320693,0.42331003371509374,0.6104487957851912,1,0.8466200674301875
PMS2L5,---+-+,0.132066292,0.6309444921695563,0.42382839868548106,-1,0.8476567973709621
CDH8,++---+,0.082093071,0.4238775170325869,0.44170486527272657,1,0.8477550340651738
C8orf34,-----+,0.393481273,0.8662506730606179,0.4241429963122017,-1,0.8482859926244034
PSME2,----++,0.31055927,0.7775942502525338,0.42448975642426434,-1,0.8489795128485287
TIMP3,+---+-,0.087459925,0.4746797448284803,0.4246813496900273,-1,0.8493626993800546
TPCN1,--+-++,0.160791199,0.4247421188321705,0.47402790557405383,1,0.849484237664341
LAMC1,++-+--,0.092432397,0.5030317203718655,0.42501688293812223,-1,0.8500337658762445
UBL4A,+++--+,0.338824345,0.42531405873903216,0.7875052380872862,1,0.8506281174780643
