gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
ATP10B,-+,++++,+-,0.03397816928233111,0.02151735207383123,-,0.043,0.013748803,11.6,1
TTK,--,+++-,NA,0.04231034427631342,0.021521719699419916,-,0.043,0.028682247,11.6,1
RCN2,+-,-+--,--,0.027269124423959994,0.021526252031734486,-,0.0431,7.60112e-4,11.6,1
GNB3,-+,--++,++,0.034979543175026453,0.02153660462894101,-,0.0431,0.020709632040423098,11.6,1
PLEK,++,++++,+-,0.03521232345508535,0.02153996475253276,-,0.0431,0.019418662,11.6,1
C5,+-,++++,++,0.03484325345336652,0.02155535909008063,-,0.0431,0.032751562,11.6,1
SLC26A2,++,-++-,--,0.02930857400013649,0.021565872888747614,-,0.0431,0.044404775,11.6,1
NETO2,+-,--+-,--,0.03388216032434952,0.02158174236852708,-,0.0432,0.015218258,11.6,1
ABCC6,-+,+++-,NA,0.038021459820615236,0.02160166182874089,-,0.0432,0.014496701554025467,11.6,1
COPS4,--,-+--,--,0.027016107226236208,0.02160776060197582,-,0.0432,0.003885581,11.6,1
HYAL2,+-,+-++,++,0.026950288523470686,0.021613772323263135,-,0.0432,0.009029401,11.6,1
AURKC,++,-+++,NA,0.040485205109335905,0.02164179938792066,-,0.0433,0.100706583,11.6,1
ZNF419,-+,++-+,++,0.0260537984289456,0.02166162069386787,-,0.0433,0.001666386,11.7,1
DENND4A,+-,-+++,+-,0.03506556920243166,0.02166368475960277,-,0.0433,0.018374102,11.7,1
CTH,-+,----,--,0.027958137268142034,0.021668916904258765,-,0.0433,0.003617978,11.7,1
USP25,+-,--+-,-+,0.03091933110390499,0.021672558469982294,-,0.0433,0.010846629,11.7,1
RAPGEF6,--,++++,++,0.030863902813086094,0.021712539476787286,-,0.0434,0.007977154,11.7,1
TMEM156,-+,++++,NA,0.04071370672441067,0.021712948450734185,-,0.0434,0.06434278,11.7,1
GEMIN6,-+,+++-,--,0.025438498830045515,0.021716734014690372,-,0.0434,0.002617041,11.7,1
C17orf67,-+,++-+,NA,0.04269472061060074,0.02172308396579544,-,0.0434,0.067940232,11.7,1
SNX22,-+,++++,++,0.03195137347912424,0.02175079084734342,-,0.0435,0.002815918,11.7,1
SCRN2,-+,--++,++,0.03450156440817314,0.02175630777950864,-,0.0435,0.00877912,11.7,1
SLC25A44,+-,+---,--,0.0249668929875263,0.021771939643096424,-,0.0435,9.41386e-4,11.7,1
NRD1,+-,++++,++,0.033668781497411475,0.021806306229495358,-,0.0436,0.056802903,11.7,1
USP18,-+,--+-,NA,0.043639241849771214,0.021834919825347285,-,0.0437,0.018572432,11.7,1
NAA50,+-,-+--,--,0.027658555928095793,0.021851395221509817,-,0.0437,0.05397875414318249,11.8,1
NAA50,+-,-+--,-+,0.027658555928095793,0.021851395221509817,-,0.0437,0.05397875414318249,11.8,1
PRCD,-+,++++,NA,0.040467747246673576,0.021875156283562697,-,0.0438,0.03394891699129719,11.8,1
NAIF1,-+,-+++,NA,0.03923414707873122,0.02188078178678388,-,0.0438,0.019648003,11.8,1
RPL23A,++,-+++,-+,0.03726290327864171,0.021890146047656378,-,0.0438,0.012412130083587105,11.8,1
ZNF460,+-,++--,NA,0.038107855553043045,0.02192783925886391,-,0.0439,0.019410086354479175,11.8,1
SYNGR1,+-,---+,--,0.03240295104874487,0.02193040309514325,-,0.0439,0.0049147,11.8,1
IVD,++,++++,++,0.036580190843428714,0.021938656638486653,-,0.0439,0.176248948,11.8,1
RNF125,-+,++++,NA,0.043944192471108874,0.02194586890511566,-,0.0439,0.07592975,11.8,1
FUT10,--,++++,NA,0.03927305836871208,0.02198258305280898,-,0.044,0.102048152,11.8,1
ARSB,+-,----,NA,0.03967064901472887,0.022014577255375572,-,0.044,0.03126193190484012,11.8,1
CHN2,+-,-+--,++,0.03829261617244061,0.022038232927050344,-,0.0441,0.043482336,11.9,1
CACFD1,-+,+++-,++,0.027196218451534034,0.022085893855492342,-,0.0442,0.008438577,11.9,1
TTLL5,++,+-++,-+,0.037112566138853685,0.022088807934642633,-,0.0442,0.024796609,11.9,1
RRH,+-,+++-,NA,0.03960209205501858,0.022094545187032483,-,0.0442,0.027314359309074058,11.9,1
NOX4,-+,++++,NA,0.04489463936756517,0.022113012815500144,-,0.0442,0.015699898,11.9,1
ARHGAP10,-+,--+-,++,0.030123611312420546,0.022127606192080738,-,0.0443,0.049189981,11.9,1
FAM3D,++,NA,NA,0.027150353639060005,0.022129698283237322,-,0.0443,0.031450172708473105,11.9,1
OR1B1,++,NA,NA,0.027207392197125257,0.022129698283237322,-,0.0443,0.06674146419565444,11.9,1
DOCK10,--,+++-,++,0.03977405398810747,0.022130764741566968,-,0.0443,0.040922109,11.9,1
RAMP2,-+,+-++,+-,0.037891919293035335,0.02213162960424868,-,0.0443,0.005829468807893818,11.9,1
DEAF1,++,--++,++,0.0327720240920863,0.022142006859996857,-,0.0443,0.058273315,11.9,1
MTR,+-,++++,++,0.03981410279557253,0.022188191231264094,-,0.0444,0.034893914,11.9,1
MEGF10,--,++-+,-+,0.03666112367745335,0.022190811143151502,-,0.0444,0.048882748,11.9,1
VPS28,++,---+,-+,0.03825774903932036,0.022231666988077225,-,0.0445,0.010913283,12,1
RBM4,--,++++,--,0.032267316460805294,0.022240828711392508,-,0.0445,0.12621861967431958,12,1
SARAF,+-,-+--,--,0.03157854278555071,0.022251856523724283,-,0.0445,0.017855243,12,1
TPH1,-+,-+++,NA,0.04219926101189479,0.02229793626173471,-,0.0446,0.013918254,12,1
LAMB2,-+,+++-,++,0.02765915621868745,0.022305866285217704,-,0.0446,0.022883895,12,1
RPS6KA2,++,+-++,++,0.02715039893617854,0.022327410205572506,-,0.0447,0.020810861,12,1
CASD1,+-,-+--,--,0.034023267734508575,0.022334789171240908,-,0.0447,0.039653652,12,1
KIF25,-+,----,++,0.03748571862703855,0.022339332113184014,-,0.0447,0.096100922,12,1
HR,-+,+-++,--,0.0331890126934699,0.022346374099636315,-,0.0447,0.021715077,12,1
INVS,--,++++,NA,0.045105836009625914,0.022375312808898137,-,0.0448,0.062205235,12,1
HYI,-+,++++,++,0.037326260483613496,0.022384535743007493,-,0.0448,0.061618470401285715,12,1
DUSP16,--,+-++,++,0.037131675708910364,0.022395951892441753,-,0.0448,0.010837024,12,1
FABP6,++,-+++,--,0.03242454090682145,0.022398163386141482,-,0.0448,0.055934176,12.1,1
FUBP3,+-,++++,+-,0.035417871046671344,0.02240423574869201,-,0.0448,0.011962921,12.1,1
RAD51B,-+,++++,NA,0.045213544211879605,0.022424113172550632,-,0.0448,0.043964727,12.1,1
CRB1,--,+++-,++,0.028461167217557332,0.02246230798590247,-,0.0449,0.001253558,12.1,1
RBM11,+-,-++-,-+,0.03309845672765377,0.022467843693311333,-,0.0449,0.026916948,12.1,1
TBL1XR1,+-,-+--,--,0.03483874858506009,0.022494782090203592,-,0.045,0.07810357722123042,12.1,1
PDAP1,++,+-++,NA,0.038749041816092414,0.022497955555628224,-,0.045,0.15055054902200898,12.1,1
CRYGD,-+,NA,-+,0.024342646560464525,0.022498703541199806,-,0.045,0.01350824,12.1,1
RAP1GAP2,+-,---+,-+,0.030674256450324892,0.02250851785508359,-,0.045,0.004859082,12.1,1
LY86,++,-+++,-+,0.03601928552380037,0.02252696806190089,-,0.0451,0.053639018,12.1,1
BSDC1,+-,--+-,++,0.028828185736236606,0.022556821139066634,-,0.0451,0.001577247,12.1,1
SLC7A14,+-,-+--,--,0.03539363144380919,0.0225671092410351,-,0.0451,0.07801108970726725,12.1,1
KLF9,+-,+-+-,--,0.03371321945220336,0.022570087472104185,-,0.0451,0.015689835570962974,12.1,1
OXER1,-+,NA,NA,0.027720739219712527,0.02258598072206696,-,0.0452,0.025322128710413772,12.2,1
TFF3,++,NA,NA,0.027663700661647275,0.02258598072206696,-,0.0452,0.15390617796471986,12.2,1
H1FX,++,+--+,++,0.029086606023276486,0.022598595275509278,-,0.0452,0.017637172,12.2,1
NFYA,+-,++++,NA,0.04295851995745645,0.022607270319472884,-,0.0452,0.08227448506618386,12.2,1
SIAH2,--,----,--,0.038519505473489854,0.022622186532184913,-,0.0452,0.056582418,12.2,1
MYOM1,-+,++++,+-,0.04016992731992888,0.022625000221064125,-,0.0453,0.011236891,12.2,1
LMOD3,-+,+-+-,+-,0.03360136503940309,0.022668450255216063,-,0.0453,0.021578464,12.2,1
NUDCD1,+-,----,-+,0.03765087940566387,0.02267358222156941,-,0.0453,0.017667859478198718,12.2,1
PCSK6,-+,++++,NA,0.04281808879273332,0.022676139580405503,-,0.0454,0.036703481,12.2,1
SUSD3,++,++--,NA,0.04053291793567314,0.02269228474102739,-,0.0454,0.055022018406707486,12.2,1
LYPLA2,++,+-+-,++,0.03783680016485538,0.022692961059244912,-,0.0454,0.044922395,12.2,1
H3F3B,++,+++-,+-,0.029236574092029156,0.02270680004535675,-,0.0454,9.89139e-4,12.2,1
ZNF614,--,----,NA,0.04201648608279046,0.022710571245710402,-,0.0454,0.07137383699925211,12.2,1
YTHDF3,+-,-+--,--,0.03702004095788738,0.02274093300737744,-,0.0455,0.01725793618266959,12.2,1
SDC1,++,NA,NA,0.02789185489390828,0.022757086636628072,-,0.0455,0.03797037847866039,12.2,1
OR51B6,+-,NA,NA,0.02783481633584303,0.022757086636628072,-,0.0455,0.028346059578094076,12.2,1
SIX1,-+,NA,NA,0.027948893451973534,0.022757086636628072,-,0.0455,0.021811434504801806,12.2,1
CHKA,-+,++++,++,0.036188767767884704,0.0227921299833788,-,0.0456,0.017644382,12.3,1
PKIA,+-,-++-,-+,0.033455124153154416,0.02282506239755484,-,0.0457,0.006925562,12.3,1
TPH2,-+,----,NA,0.04810582074995152,0.022861859317379597,-,0.0457,0.034126153,12.3,1
HOXA2,++,NA,NA,0.02840520191649555,0.022871157246335483,-,0.0457,0.03717699069965376,12.3,1
CHD4,++,+++-,+-,0.04075463580519538,0.02288972412243555,-,0.0458,0.018587079,12.3,1
BCAN,-+,+-++,--,0.02817746486508137,0.022891435721225532,-,0.0458,0.023143165,12.3,1
MRPL46,-+,+++-,--,0.0377533734261654,0.02292230543109964,-,0.0458,0.02523867,12.3,1
KRT27,++,NA,NA,0.028462240474560804,0.022928192551189185,-,0.0459,0.12573141960921083,12.3,1
OR9A2,++,+++-,NA,0.04486022136379889,0.0229292483827529,-,0.0459,0.091254874,12.3,1
IL27RA,++,--+-,NA,0.0426925512933089,0.022936353267975794,-,0.0459,0.013367262,12.3,1
KPNA2,+-,-+--,--,0.03514868304153309,0.022948846310403635,-,0.0459,0.055907846,12.3,1
SLCO2A1,++,NA,+-,0.03163059660264005,0.02299303868857204,-,0.046,0.05010129671710569,12.4,1
IL17RE,+-,++++,NA,0.045671313154603814,0.022999557149584713,-,0.046,0.045876599,12.4,1
LY6H,++,-++-,-+,0.03740968096793149,0.023008393276257588,-,0.046,0.11849575016752638,12.4,1
ICAM2,-+,--+-,++,0.024667531813140242,0.023056363695401084,-,0.0461,9.93633e-4,12.4,1
ATP6V1B2,+-,-+--,--,0.03405809301154114,0.02307209825224705,-,0.0461,0.029878184,12.4,1
ACTR3,+-,-+--,-+,0.0365709065836836,0.023082338973554162,-,0.0462,0.035376319940025734,12.4,1
MYLK,-+,++-+,+-,0.03469504229239731,0.023090021877595436,-,0.0462,0.017892205,12.4,1
WIPI1,-+,+--+,++,0.036096052713111004,0.02310251406785405,-,0.0462,0.008070924,12.4,1
ACYP1,-+,++++,-+,0.033344700193418744,0.02312337212264959,-,0.0462,0.001529307,12.4,1
TRABD2B,-+,NA,NA,0.028747433264887063,0.023156333770604005,-,0.0463,0.027333504349527755,12.5,1
FITM1,++,NA,NA,0.028861510381017568,0.023156333770604005,-,0.0463,0.09735605656214649,12.5,1
OR3A1,++,NA,NA,0.02891854893908282,0.023156333770604005,-,0.0463,0.15134356531155205,12.5,1
TUSC5,++,NA,NA,0.02920374172940908,0.023213369075457707,-,0.0464,0.12448081247206781,12.5,1
SP6,++,NA,NA,0.029032626055213326,0.023213369075457707,-,0.0464,0.06363209757876612,12.5,1
ROBO3,-+,--++,+-,0.03292916795555373,0.023249892770321762,-,0.0465,0.006170506,12.5,1
CCDC102B,++,++++,NA,0.04632972899812711,0.023291829398788415,-,0.0466,0.02328293,12.5,1
MKNK1,-+,++++,++,0.03150436665247579,0.023335070011097303,-,0.0467,0.009452903,12.6,1
RAP2B,+-,-+--,-+,0.03532315727100839,0.023353741974455347,-,0.0467,0.003251404,12.6,1
HSPA12B,-+,+-++,+-,0.03902192821333411,0.023365676977073077,-,0.0467,0.009108716468139263,12.6,1
EGLN1,+-,-+--,++,0.04040796126841615,0.023381265502547873,-,0.0468,0.0633336309705875,12.6,1
TTC39C,+-,----,NA,0.0469479239131788,0.023385698508326846,-,0.0468,0.006858399,12.6,1
GFRA4,-+,NA,NA,0.029316146694804084,0.023385808806753366,-,0.0468,0.017237184880234707,12.6,1
WBSCR27,++,--++,NA,0.04635193110858147,0.023393422253768843,-,0.0468,0.010620272,12.6,1
SDC4,+-,++-+,++,0.028598472864834915,0.023394821114741473,-,0.0468,8.37547e-4,12.6,1
EGLN3,--,++++,+-,0.041224473286680184,0.023423632194801335,-,0.0468,0.025780537453447678,12.6,1
ANKRD9,-+,+--+,-+,0.03665131533839319,0.023429693089332078,-,0.0469,0.013673351281416026,12.6,1
KLF15,--,++++,++,0.02607834786179253,0.023458545261753498,-,0.0469,0.014067135,12.6,1
CCDC150,-+,++++,NA,0.04686432804302635,0.02348715834076751,-,0.047,0.025352756,12.6,1
ATP6V1F,++,-+-+,-+,0.04015228524727766,0.023489324668260814,-,0.047,0.08799766308230743,12.6,1
SESN3,+-,-+--,--,0.03218634869998351,0.02349164889724221,-,0.047,0.024352524172091702,12.6,1
BCL7B,++,--++,+-,0.037523733362093935,0.023504460598082703,-,0.047,0.016615918,12.6,1
MATN2,++,+-+-,-+,0.03552933453205221,0.02350686156611535,-,0.047,0.008570969,12.6,1
MAP2K1,+-,-+--,--,0.03688675472510159,0.02352300566283564,-,0.047,0.019195693,12.7,1
DDX43,-+,++++,NA,0.04267793337046887,0.023545312225849088,-,0.0471,0.057444360819115435,12.7,1
STX10,-+,--+-,++,0.028468301507027623,0.023547785630739563,-,0.0471,0.012476779,12.7,1
PARP10,-+,-+++,++,0.027586602626898476,0.023550446269318407,-,0.0471,0.003535674,12.7,1
SNPH,+-,---+,++,0.03178331747840045,0.023552422244766894,-,0.0471,0.029893633,12.7,1
PITX2,++,NA,NA,0.02943189596167009,0.023555580904579935,-,0.0471,0.04200502630682832,12.7,1
TMEM260,+-,++++,--,0.036881001670158474,0.02357270211853128,-,0.0471,0.032739981,12.7,1
FRK,-+,+++-,NA,0.047218430965071244,0.023573150941180617,-,0.0471,0.048985623,12.7,1
ATP5G2,-+,++--,++,0.0338144660386181,0.023577611390359385,-,0.0472,0.0204467867581155,12.7,1
POLR2H,-+,++++,-+,0.04113149108400947,0.023578565397517535,-,0.0472,0.05767723282278415,12.7,1
ERMARD,--,++++,+-,0.03836904327637533,0.02358723758334224,-,0.0472,0.011353371,12.7,1
CCDC15,-+,++++,NA,0.04614325065543884,0.023593318620387518,-,0.0472,0.060700696,12.7,1
VCP,+-,-++-,--,0.027326877450077194,0.02363109856729889,-,0.0473,0.001009738,12.7,1
NUP210,--,+-++,++,0.03192016728935583,0.023642638825242448,-,0.0473,0.033201311,12.7,1
TTLL3,-+,++++,++,0.040193850025274,0.02364829942979818,-,0.0473,0.053097283,12.7,1
CHST8,++,-+--,-+,0.036577466015199206,0.02366732935578964,-,0.0473,0.005367233,12.7,1
MRPS27,+-,-++-,-+,0.03520931611778005,0.023677761807321097,-,0.0474,0.00877209435686967,12.7,1
RANBP3L,--,++-+,-+,0.03464567688983617,0.023682088712486477,-,0.0474,0.05788427,12.7,1
GPM6A,+-,----,-+,0.040665634579774734,0.023686337872420322,-,0.0474,0.01063867,12.7,1
JCHAIN,++,NA,NA,0.029660050193931097,0.023726686819141047,-,0.0475,0.15690887004724724,12.8,1
TNFRSF6B,-+,NA,NA,0.02971708875199635,0.023726686819141047,-,0.0475,0.024623816579078563,12.8,1
C1orf228,-+,++++,NA,0.046985375856756086,0.02372676562346662,-,0.0475,0.046659625,12.8,1
ELOVL2,--,++--,++,0.034390977839986334,0.023727940770786243,-,0.0475,0.027888336,12.8,1
AP3B1,-+,++++,+-,0.04032617746542652,0.02376990573890298,-,0.0475,0.023224813,12.8,1
NOTCH1,-+,+-++,++,0.03940615858656984,0.023786296642509454,-,0.0476,0.094942244,12.8,1
CIITA,++,++-+,--,0.03621068905354501,0.023811502118931106,-,0.0476,0.06948504395842564,12.8,1
SETD4,+-,+++-,--,0.03500465700134379,0.023834361583363425,-,0.0477,0.01304279,12.8,1
SLC1A7,-+,NA,NA,0.029831165868126855,0.023840757428848457,-,0.0477,0.021735903916586002,12.8,1
GSX1,--,NA,NA,0.030000570353048536,0.023842117271275384,-,0.0477,0.16012779338068586,12.8,1
SIL1,-+,++++,--,0.034695229102599014,0.023846949858378833,-,0.0477,0.007552434,12.8,1
RAPGEF4,+-,---+,-+,0.03748659660959656,0.02385283272642992,-,0.0477,0.036238951,12.8,1
BLOC1S1,-+,++++,++,0.03631046727076014,0.02387838763183268,-,0.0478,0.0317945394249893,12.8,1
FOXQ1,-+,---+,++,0.03899237368641074,0.02388169584192875,-,0.0478,0.03623885,12.8,1
FOLH1,-+,+++-,++,0.03930644123198438,0.02393184923784936,-,0.0479,0.04313144,12.9,1
ASCC3,+-,----,++,0.03389596803713232,0.023936759185874106,-,0.0479,0.023981461,12.9,1
TRPV5,-+,++++,NA,0.04426352359205362,0.023976613341913023,-,0.048,0.081247536,12.9,1
C12orf76,-+,+++-,NA,0.04701841960948409,0.02397856967546774,-,0.048,0.03177474,12.9,1
AP5S1,++,--++,--,0.036556914109558726,0.02398576873291026,-,0.048,0.02078325,12.9,1
GLRX2,-+,-+--,--,0.027790485339539803,0.02399195365640334,-,0.048,7.34363e-4,12.9,1
PLEKHB1,-+,++++,+-,0.03891120812604114,0.02402766572332572,-,0.0481,0.005644944,12.9,1
DNAJC16,+-,-++-,--,0.029302435190151205,0.02403163024768892,-,0.0481,0.028613577,12.9,1
UNC5CL,++,++++,NA,0.04914824395695203,0.024052372694604206,-,0.0481,0.011083071,12.9,1
APOC4,-+,NA,NA,0.030287474332648872,0.024068898648263275,-,0.0481,0.017486424292179746,12.9,1
RECQL,--,+++-,--,0.04127201267770958,0.024085673918853714,-,0.0482,0.03876335,13,1
ZCCHC2,+-,+--+,NA,0.044498706761266826,0.02409439625607048,-,0.0482,0.020053071,13,1
TP53,++,++++,NA,0.045092900670120506,0.024125427160021924,-,0.0483,0.1276028829990541,13,1
RHOF,-+,---+,+-,0.03724391546220168,0.024137409884016196,-,0.0483,0.016579855,13,1
PABPC4L,++,+-++,NA,0.040511051232067094,0.024162867018494145,-,0.0483,0.06130739634093491,13,1
MMP16,+-,---+,+-,0.039992089011455914,0.02416620948370193,-,0.0483,0.041477484,13,1
EIF2AK3,--,+--+,--,0.03320574548207218,0.02417498956301332,-,0.0483,0.05001992535461865,13,1
ASB4,++,+++-,NA,0.04911728366322182,0.02417888569601792,-,0.0484,0.002089515,13,1
EDN1,+-,+-++,+-,0.032201826693449544,0.024193558424787306,-,0.0484,9.17416e-4,13,1
C17orf58,+-,-++-,-+,0.030876030361337233,0.024201157437451357,-,0.0484,4.32303e-4,13,1
GREM1,-+,+-++,++,0.03840487289689124,0.02420384706846071,-,0.0484,0.07451574547259755,13,1
MKNK2,-+,+---,++,0.03702105427044364,0.024216470171010085,-,0.0484,0.010800094,13,1
DHX9,+-,-+--,+-,0.041778658702526006,0.02422523239169827,-,0.0485,0.008652887708282524,13,1
TMEM144,--,+++-,+-,0.03985131864124357,0.02422979937543277,-,0.0485,0.021784796,13,1
UBAP1L,--,++++,NA,0.048257041986827516,0.02423946441755912,-,0.0485,0.03518774,13,1
ANGPT1,++,+++-,NA,0.04660026171581918,0.024251766966160326,-,0.0485,0.025262679,13,1
KIF4B,--,-+++,NA,0.04719521965053378,0.024296728581636926,-,0.0486,0.068644225,13.1,1
TIGD4,+-,++++,NA,0.05060906607469339,0.02437657615829144,-,0.0488,0.006802064,13.1,1
C1QTNF2,++,---+,NA,0.04734234587113268,0.024381490495834827,-,0.0488,0.02992185,13.1,1
UHRF1BP1L,+-,-+--,--,0.035710942244684164,0.024388575215692928,-,0.0488,0.03739241794304765,13.1,1
MAN1A1,+-,--+-,--,0.03441976290883201,0.024394617820263708,-,0.0488,0.006490637,13.1,1
FNDC4,++,---+,--,0.041580489971229546,0.02439530235061859,-,0.0488,0.044996438,13.1,1
OCIAD2,++,-+--,-+,0.04035770492268798,0.024419004558416346,-,0.0488,0.018096273,13.1,1
CSMD3,--,----,++,0.03550437834751326,0.02444668113535954,-,0.0489,0.04505477696041159,13.2,1
RIN3,++,++-+,NA,0.044785182025930605,0.024454110684370197,-,0.0489,0.079958198,13.2,1
KCNV1,+-,----,--,0.044673808110474396,0.02445503772311433,-,0.0489,0.043722378,13.2,1
GUK1,-+,---+,-+,0.04169175027580771,0.02445756244714139,-,0.0489,0.021345056,13.2,1
CRKL,+-,---+,++,0.031223034862828764,0.02447325075807773,-,0.0489,0.009048408,13.2,1
MKRN3,-+,++++,NA,0.04484793769041007,0.024502784420849667,-,0.049,0.024773282,13.2,1
ZNF536,-+,++++,+-,0.03882936199672798,0.024505414707292034,-,0.049,0.038440967,13.2,1
RABL6,++,--++,++,0.031672889076556236,0.024507354199395148,-,0.049,0.014734551,13.2,1
SSBP1,++,-+--,--,0.0352368452151527,0.02452337770765964,-,0.049,0.005130618,13.2,1
C8orf89,+-,NA,NA,0.030627958706439286,0.024526579968058407,-,0.0491,0.02772216076280551,13.2,1
NR1H2,++,+-++,++,0.03657846906547559,0.024550426495166,-,0.0491,0.024349345,13.2,1
MATR3,+-,-++-,+-,0.030909256834050037,0.024561680424447525,-,0.0491,0.001736423,13.2,1
PCID2,--,+-+-,--,0.042531848411526955,0.02457332970436497,-,0.0491,0.07413367357284993,13.2,1
PRUNE,+-,-++-,NA,0.04443984491152918,0.02457693460082588,-,0.0492,0.03818240837231711,13.2,1
KMT2D,+-,+-++,--,0.030852573272226715,0.024600452228272205,-,0.0492,0.021148127,13.2,1
KMT2D,+-,+-++,++,0.030852573272226715,0.024600452228272205,-,0.0492,0.021148127,13.2,1
OCA2,+-,---+,-+,0.04051529182291469,0.02462144226034799,-,0.0492,0.036159893,13.2,1
VASN,++,++++,+-,0.03990378984653642,0.024626416095298715,-,0.0493,0.081879334,13.2,1
NIF3L1,+-,-++-,--,0.032210982266423376,0.02462693065052357,-,0.0493,0.007878371,13.2,1
ZC3HC1,+-,----,--,0.030603243001413195,0.024643143958867762,-,0.0493,0.002207584,13.3,1
TBC1D2B,+-,-+++,++,0.030911199603371995,0.02465036809706894,-,0.0493,0.004019288,13.3,1
IFRD1,--,--+-,++,0.03725596856295973,0.024673966024552425,-,0.0493,0.06890397328186124,13.3,1
ATM,--,+++-,++,0.04001163437994197,0.024679634739964224,-,0.0494,0.025301442,13.3,1
MRPL14,++,-+--,-+,0.031039090369615063,0.02468084715770667,-,0.0494,0.008138858,13.3,1
BAZ1B,++,+-++,+-,0.04041164571494418,0.02469388566551727,-,0.0494,0.003798876,13.3,1
PCSK1,+-,+--+,--,0.027202337264414737,0.024716363162057404,-,0.0494,0.014913764,13.3,1
JAK2,+-,-++-,-+,0.04457172835004038,0.0247292394146412,-,0.0495,0.033105098,13.3,1
EXOC4,+-,+++-,-+,0.03679009340265799,0.024788930458967,-,0.0496,0.013824064,13.3,1
PRKD1,-+,+-++,--,0.03247836813053682,0.024804540711338578,-,0.0496,0.009405805,13.3,1
PDYN,+-,----,--,0.0346748719530905,0.024806475449385523,-,0.0496,0.021972378,13.3,1
SLFN14,-+,NA,NA,0.030629705681040384,0.024810357611361432,-,0.0496,0.01820743389069741,13.3,1
FST,-+,-+--,NA,0.0506894935433601,0.024818472397175745,-,0.0496,0.012445485,13.4,1
CPLX1,++,+--+,--,0.03684567596418218,0.02485740442796672,-,0.0497,0.023641237,13.4,1
ABCD2,--,-+-+,NA,0.04635869041893145,0.024858167960581823,-,0.0497,0.019530279,13.4,1
CLEC12B,--,NA,NA,0.030970170535561514,0.02486881131644992,-,0.0497,0.06820625161813568,13.4,1
SBK1,++,---+,--,0.03729215962330216,0.0248731015632226,-,0.0497,0.07911799,13.4,1
F12,++,+-++,--,0.027858276251247205,0.024942613516918375,-,0.0499,0.002515169,13.4,1
RORB,--,+--+,++,0.04129199062464365,0.024954393843141458,-,0.0499,0.002520664,13.4,1
CXCR4,--,++--,-+,0.034949337873962795,0.024988839484846096,-,0.05,0.025406554,13.4,1
EMX2,++,--++,++,0.04006943824311641,0.025000926817234606,-,0.05,0.10879875256421671,13.5,1
MTRNR2L1,++,NA,--,0.029220857457938395,0.02500652890245055,-,0.05,0.11369120760738782,13.5,1
KCNH4,-+,+-++,++,0.03615652638168754,0.025014406244090334,-,0.05,0.029096348,13.5,1
PMEPA1,++,---+,+-,0.04259744640195636,0.025033126424144507,-,0.0501,0.075599455,13.5,1
FASTKD2,+-,++--,-+,0.03626006851383397,0.025058370965961054,-,0.0501,0.015552377779067211,13.5,1
DAXX,-+,+--+,++,0.02814764958178507,0.025067200798089988,-,0.0501,0.00106161,13.5,1
RPL4,++,--+-,++,0.03109990803544252,0.025094497804876912,-,0.0502,0.008874906,13.5,1
KIFAP3,+-,-+--,--,0.03237253947231234,0.02510100125853936,-,0.0502,0.007630337,13.5,1
CA3,-+,++++,NA,0.050222272666853286,0.025131509642322098,-,0.0503,0.03167172,13.5,1
IARS,+-,-+--,-+,0.032901429465786475,0.025147296165418716,-,0.0503,0.00675103,13.5,1
RAI14,++,+-++,+-,0.041733732979784825,0.025156085899455918,-,0.0503,0.031185019,13.5,1
UBFD1,+-,-+--,--,0.04195455694685228,0.025159007103696954,-,0.0503,0.006836616,13.5,1
USP6NL,-+,++++,--,0.044589979212770005,0.025165057626050428,-,0.0503,0.052992056,13.5,1
RPS6KA5,--,+++-,--,0.03849544071779266,0.02518856016104008,-,0.0504,0.011375375,13.6,1
ZNF334,--,++++,NA,0.052027436630961675,0.025209381143565312,-,0.0504,0.049608076,13.6,1
GPRC5D,-+,NA,NA,0.03108424114526892,0.02521104266484143,-,0.0504,0.03230023376446807,13.6,1
THTPA,++,++++,-+,0.04208194010049055,0.025213504050407076,-,0.0504,0.090364655,13.6,1
FRMD5,--,++++,+-,0.04123589983846919,0.025216206217829922,-,0.0504,0.011414618,13.6,1
RDH10,+-,----,NA,0.05044077037924494,0.025226004808843624,-,0.0505,0.052798028,13.6,1
SPA17,+-,+++-,-+,0.042238465857816036,0.025235634149913293,-,0.0505,0.019244882,13.6,1
THAP9,--,+++-,NA,0.04948780442095141,0.02524456563533702,-,0.0505,0.06653224,13.6,1
SPINT1,++,NA,NA,0.0310860141455624,0.02526664005019107,-,0.0505,0.06233676535982939,13.6,1
FKBP15,+-,++++,+-,0.04271495967276261,0.02527264375597142,-,0.0505,0.042809009,13.6,1
TM9SF2,+-,-+--,-+,0.041646219535049094,0.02528075616090377,-,0.0506,0.036287842007720054,13.6,1
GRAMD2,+-,+-++,-+,0.044634580874001475,0.02528358037731805,-,0.0506,0.003287459,13.6,1
XPNPEP1,+-,-++-,-+,0.039584275659933145,0.02529073279913119,-,0.0506,0.010012182443151852,13.6,1
IER5,--,----,--,0.04486125041546727,0.025318400758463113,-,0.0506,0.051182491,13.6,1
