gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
CXCL17,---++-,NA,NA,0.2635031084241145,0.2413301391740817,-,0.483,0.12902148698780716,130,1
LY75-CD302,+++-+-,++++-++-++++,NA,0.24935088005667533,0.24135289455513828,-,0.483,0.003128127,130,1
LDHB,+-++--,++++++---++-,++---+++,0.24136803197062012,0.24159880581110094,+,0.483,0.030561049,130,1
IKZF3,----++,NA,NA,0.26356014372896824,0.24138717773214693,-,0.483,0.1673031648020894,130,1
SGMS2,----+-,-++-+-+---+-,NA,0.24996177504043213,0.24149436402426236,-,0.483,0.038019242,130,1
ARHGEF19,++-+++,NA,NA,0.26373124964352934,0.24150125484827745,-,0.483,0.25731990015822875,130,1
PXMP4,--+-+-,-++------+--,--+-++-+,0.2415057082227521,0.2458570262552128,+,0.483,0.006907983,130,1
PRG3,+-+++-,NA,NA,0.26386036960985626,0.24160155136029202,-,0.483,0.01921699533534393,130,1
ACTN3,+-++--,NA,NA,0.26390235555809044,0.24161533196440793,-,0.483,0.08161636312718334,130,1
COX17,-+-++-,+++--++++++-,++-----+,0.24164108765242528,0.24184841327649306,+,0.483,0.019748502,130,1
ZDHHC3,++++--,-+++++-+++--,+--++---,0.24226743953332996,0.24164773795083258,-,0.483,0.006334176,130,1
SLC17A6,--+++-,NA,-+--+-+-,0.25436806670815887,0.24165132401405037,-,0.483,0.02941985,130,1
FBXO17,+--+++,+++---+++-++,+++++-+-,0.24167594032044204,0.24421905587265197,+,0.483,0.013055942,130,1
ZNHIT1,+---+-,+++++++-+++-,-++---++,0.24168212692256263,0.2517959090546013,+,0.483,0.03427076668665291,130,1
FST,--++++,+-+--+-+----,NA,0.24866541224368832,0.24168924431221622,-,0.483,0.012445485,130,1
ARL10,+-++-+,-+----------,NA,0.24766262696064764,0.24170218134550905,-,0.483,0.017025904,130,1
ABCC9,+++-++,+++-+--+---+,NA,0.24355544451826827,0.24184529812929878,-,0.484,0.03621607444544264,130,1
TRIM26,++++--,+-+-+-+--+++,--+--+++,0.24185709850706316,0.24363823679363106,+,0.484,0.0104825,130,1
GSX1,------,NA,NA,0.26401642616779786,0.2419005247547342,-,0.484,0.04118038208054148,130,1
UBE2U,-----+,NA,NA,0.2640734614726516,0.24195756331279944,-,0.484,0.24548591594474503,130,1
NSMCE1,++--+-,++++-++++++-,--+--++-,0.24317817325270952,0.2419690886753327,-,0.484,0.027462079,130,1
ZNF77,-++---,--+++++--++-,----+-+-,0.2420144972278535,0.24634022080532178,+,0.484,0.016476775,130,1
TP53AIP1,+-+-++,--+-+++++-++,NA,0.2473888470119617,0.24204559009495719,-,0.484,0.015203446,130,1
TGFBI,--++++,+-++--+++-++,+++---+-,0.2446914122160002,0.2420620834063367,-,0.484,0.00947613,130,1
DNA2,--+---,-+--+++---++,--++----,0.2431152435854224,0.24208303841280082,-,0.484,0.006696816,130,1
MTRNR2L6,++-++-,NA,NA,0.2644727086066275,0.24212867898699522,-,0.484,0.1025047386414837,130,1
ENG,+++++-,+-+-+-++++++,-+++++--,0.24507630751859058,0.2421387035266188,-,0.484,0.019325109,130,1
GPR135,-+---+,--+-+-----+-,NA,0.2528824613698894,0.2422521172914496,-,0.485,0.023920835,130,1
TPM4,-+--+-,----+---++++,--++-+++,0.24226073264711148,0.2464936118176358,+,0.485,0.008750096,130,1
CRAT,+-+++-,+-+-+-++++--,----+-+-,0.24227564989605704,0.2450283851042848,+,0.485,0.009479836464722788,130,1
PIGL,+---++,--+-+++--+++,NA,0.24911027358669388,0.2422786306360231,-,0.485,0.043903624,130,1
AGGF1,-++-++,++++-++++-+-,+-----++,0.2422809969030586,0.24672136425699626,+,0.485,0.028107336,130,1
KLHL9,--++-+,++++-+------,---+-+++,0.24228835244281166,0.24251047325093653,+,0.485,0.035826404,130,1
CEP95,-----+,++--+-+---+-,--+++---,0.24343371354092067,0.24238502388470454,-,0.485,0.024289743,130,1
RNASE13,-----+,NA,NA,0.2646438145211886,0.24241387177732146,-,0.485,0.13871408098513976,130,1
ZNF587,-----+,--+-+-++-++-,---++-++,0.24241725634459327,0.24388220723825427,+,0.485,0.030240356,130,1
SHFM1,----++,+-+++++--+++,+++--+-+,0.24246469648822191,0.24346495827571024,+,0.485,0.019820752,130,1
COL15A1,----+-,++----++-+-+,NA,0.24663212245950755,0.24251504231184498,-,0.485,0.03068787288170164,130,1
PEX11A,+-++-+,+++--+------,+--+--++,0.24369006907986535,0.2425440257526723,-,0.485,0.005481273,130,1
PROM2,----+-,--+-+-+-++++,NA,0.24884858707846177,0.24257085044616458,-,0.485,0.058422408324295974,131,1
WNT1,++---+,NA,NA,0.26483002509696557,0.242571151542805,-,0.485,0.14907080559616895,131,1
FAM131A,++-+--,-------++-+-,---+---+,0.24585146445857792,0.2425929341831698,-,0.485,0.035914139,131,1
LIMA1,--+-+-,+++-+-++-+++,+-+-++-+,0.2426329531186036,0.24308517483012085,+,0.485,0.010560019,131,1
RAB2B,++++--,++++-+-+-++-,+++-+---,0.24269974889018647,0.24862950913306595,+,0.485,0.088742041,131,1
MRPS23,++-+-+,++++-+++++--,-+----++,0.24274254230740352,0.2472783926626302,+,0.485,0.007508708,131,1
TNFSF15,+---++,-+--+++++++-,NA,0.2509949210897034,0.24279267137607766,-,0.486,0.064062314,131,1
SCFD2,++++--,-++++++++-+-,++-+--++,0.24280191059649053,0.24778759077483745,+,0.486,0.023463112,131,1
FAM213A,++++++,++++-+-+++--,NA,0.24880113841621737,0.24284683525128878,-,0.486,0.036963668786648723,131,1
LRRC46,-+--+-,NA,NA,0.265157132264872,0.24287018024184348,-,0.486,0.0638547732604962,131,1
NOB1,+++++-,+-+-+-++++++,-++-+--+,0.2428710926990593,0.2450783723312979,+,0.486,0.015307584,131,1
C9orf92,-++-+-,NA,NA,0.2651722564453571,0.24297039867678094,-,0.486,0.008110753571073978,131,1
SPRR2F,+-++++,NA,NA,0.26521416756972566,0.242984257357974,-,0.486,0.18005262453965476,131,1
NFKBIL1,++-++-,+++-+-+-++++,-+--+-+-,0.24446803757191285,0.24299749739215493,-,0.486,6.20308e-4,131,1
CEP295,+++---,++--+-+++-++,NA,0.24881456849625871,0.24301385385358817,-,0.486,0.032649956,131,1
GEMIN6,----+-,+++++++-+++-,++------,0.24305548396074875,0.2444799433280132,+,0.486,0.002617041,131,1
PTTG2,+--+--,NA,NA,0.2652292950034223,0.24308446928648833,-,0.486,0.03249016151098375,131,1
ISG20,--+++-,+++++-+--+--,NA,0.250676080006779,0.24309769423464805,-,0.486,0.063010303,131,1
RWDD4,++++-+,+-+-++------,-+-++---,0.24363366608127238,0.24310984502705765,-,0.486,0.060627162,131,1
MLEC,++++--,++++-++---+-,NA,0.2518954908899209,0.24312775756021854,-,0.486,0.089595499,131,1
HAX1,+--++-,++++-++++++-,-+-----+,0.2469915422390048,0.2431739079844938,-,0.486,0.005995412,131,1
CHMP7,++++--,-++--+++++--,+-++--+-,0.24324888349451299,0.2475616110909567,+,0.486,0.066946629,131,1
TCHH,+--+++,---++------+,NA,0.24946621876472375,0.2432585068127974,-,0.487,0.009289814,131,1
H2AFX,-+-++-,-+--+----+-+,+-+----+,0.24331478562942344,0.25005507396629606,+,0.487,0.007595506,131,1
CLPP,---++-,++-++--++++-,------++,0.243388348569706,0.24718747266777,+,0.487,0.051960835,131,1
WBSCR16,---+--,+-+-+++-+-++,-+-+++--,0.24338924875453108,0.24695307514723136,+,0.487,0.016160581,131,1
PHLDA3,++--+-,--+-+--+++-+,++++++-+,0.24343445639762823,0.24523019500455284,+,0.487,0.023355805,131,1
SLC8A1,-+++-+,-+++-+-+----,NA,0.2491242301966148,0.2434789818554553,-,0.487,0.080277773,131,1
SH3RF2,++++-+,-+----++--++,NA,0.2492830336196967,0.24350021391058316,-,0.487,0.056120446,131,1
VARS,++-+--,--+---++++++,-+-++--+,0.24459638846517523,0.2435058105096786,-,0.487,0.066477584,131,1
PXDC1,+++-+-,+-+---++-+--,-+-+----,0.24351780178388438,0.24480943971770955,+,0.487,0.03524382,131,1
CHL1,-+++-+,++-+-+------,-+-+-+-+,0.2444840397467693,0.243553005029019,-,0.487,0.014259738,131,1
CCNL2,+---++,++--++++--++,---+--+-,0.2436185289963635,0.24449458529427368,+,0.487,0.035114794,131,1
SLC6A7,+--++-,-----+-+++--,NA,0.2522818555802086,0.2436795880686282,-,0.487,0.054363321,131,1
GRAMD3,--+-+-,+++-++----++,--++++++,0.2436909464011467,0.2463925774057551,+,0.487,0.02646367,131,1
STRN3,-++--+,++--+++-----,---++++-,0.2448209494408346,0.24372026728323046,-,0.487,0.04055675876982945,131,1
ONECUT3,+---+-,NA,NA,0.2658985912279701,0.24372575861282228,-,0.487,0.09161765413340354,131,1
APAF1,-+++-+,+++-+++---++,++-+-+++,0.24456195377797205,0.2437274235568698,-,0.487,0.013725843,131,1
STRBP,++++++,----+-+++--+,++-++---,0.24485911702442695,0.2437713102841265,-,0.488,0.032255805,131,1
PPBP,++++++,NA,NA,0.2660696971425312,0.24383983572895276,-,0.488,0.1029554902161136,131,1
VEPH1,++++--,+++-++++-++-,NA,0.24638702292253714,0.2438608400348721,-,0.488,0.07131653556871227,131,1
ARF5,++-++-,+--+--+++---,+-+-+-+-,0.2477671378434783,0.24394356755299984,-,0.488,0.005732509,131,1
TMEM134,+---++,+++++-++-+++,+-+----+,0.24540601467047105,0.24395451567955023,-,0.488,0.001183708,131,1
IFI6,+--++-,++++++++++++,----+---,0.2439751791753794,0.24515468679845157,+,0.488,0.023935527,131,1
NOMO1,-+++-+,--++-+++++--,NA,0.25349441371846376,0.243983053566131,-,0.488,0.020287621,131,1
RIPK4,+++++-,NA,NA,0.2663130276066621,0.244111104773855,-,0.488,0.12547170175279507,131,1
PRL,--+---,NA,NA,0.2663548736667998,0.24412502851927903,-,0.488,0.025602258901414727,131,1
PHYKPL,+-+-+-,+-+-+++--+++,--++++++,0.2442093977892507,0.2441541786830638,-,0.488,0.019506461,131,1
CDC42BPA,--+-+-,+++-+++---++,+--++---,0.24830050634198336,0.2442186391611153,-,0.488,0.044375682,131,1
CA10,++++--,---++-++++-+,++-+---+,0.24680324407696977,0.24422079476577074,-,0.488,0.019810822,131,1
SLC22A7,+-----,NA,NA,0.2665411818389231,0.24422517538356242,-,0.488,0.09591801618269892,131,1
OR52E6,+++-+-,NA,NA,0.2666552589550536,0.24422517538356242,-,0.488,0.11736613746562205,131,1
FAM64A,----+-,NA,NA,0.26669708549592197,0.24423910563540954,-,0.488,0.01911212346372465,131,1
ETHE1,+--++-,+++++-++-+++,--+-+-++,0.24448826060259596,0.24431737080424293,-,0.489,0.020120943,131,1
KRT32,+++-++,NA,NA,0.26686819141048307,0.24435318275154005,-,0.489,0.03983463816344726,131,1
MARCH11,++-+--,-+----+++--+,NA,0.24814210849970375,0.24438124364917121,-,0.489,0.043479291,131,1
KRIT1,--++-+,+++++++--+++,-+-+++++,0.24447560130710705,0.2445939187648123,+,0.489,0.025168614,132,1
KCNJ15,+---++,NA,NA,0.2669822620201905,0.2445242984257358,-,0.489,0.04117579292768429,132,1
DPY19L2,+++--+,--+---+-----,+-+---+-,0.24910852895569832,0.24458565634230525,-,0.489,0.004393699,132,1
CSTB,-+-++-,+-+-+-+++++-,-+----++,0.2445907255503968,0.2469313065148524,+,0.489,0.037858562,132,1
MESP1,+---+-,-+-+--++++--,++-----+,0.24717065831871654,0.24462105553869962,-,0.489,0.001188109,132,1
NPY1R,+-++-+,-----+--+-+-,++++++++,0.2446367460283919,0.24786705318286317,+,0.489,0.02562411390867809,132,1
A4GALT,+++++-,+++-++++++++,+-----+-,0.24464246441691803,0.2531850686342149,+,0.489,0.0016713028811693239,132,1
FAM26F,-+---+,-+-----+++++,NA,0.25356027709539575,0.2446612228356392,-,0.489,0.037266894,132,1
UNC80,+++--+,+---+-+++--+,NA,0.2535494000165007,0.24474346539846223,-,0.489,0.12346925279784787,132,1
CNTLN,----+-,+-+--+++-+++,NA,0.24688807088385165,0.24477964231499746,-,0.49,0.004535765,132,1
ALDH2,+--++-,+++--+--+--+,++++--++,0.24478048268392183,0.24519556913610557,+,0.49,0.006282491,132,1
ZNF570,++++--,++++-+-+-++-,NA,0.24935233245928828,0.24479424192196272,-,0.49,0.109864538,132,1
PPP3R2,++--++,NA,NA,0.2672104032396053,0.24480949121606205,-,0.49,0.06211079211369235,132,1
CATSPERB,----++,-+------++-+,NA,0.25317116430475095,0.244859945736537,-,0.49,0.035168454,132,1
POU2F3,----+-,NA,NA,0.2672104032396053,0.24486652977412732,-,0.49,0.10296925038475356,132,1
MTFR1L,++++--,-++---+++++-,NA,0.2521700998579671,0.24488089633365476,-,0.49,0.101298648,132,1
PSTPIP1,+---+-,+-+-++++++++,NA,0.2525254828509953,0.24488957674315362,-,0.49,0.006648503,132,1
MPV17L,+---++,--+---+---+-,NA,0.24863173575676867,0.2449149443239343,-,0.49,0.027622399,132,1
LECT1,-+---+,++-++-++-++-,NA,0.25257913243856556,0.24493896424889833,-,0.49,0.005868459,132,1
OR2Y1,+--++-,NA,NA,0.26749557976387384,0.2449806068902578,-,0.49,0.12176481258068454,132,1
FGL1,---+++,+++--+++++-+,NA,0.25516502238312944,0.24499382874742423,-,0.49,0.008663744,132,1
TPD52L2,--++--,++++++++++++,-++++-+-,0.2469836880643733,0.2450077139704802,-,0.49,0.045115449,132,1
USP54,--+---,+++++----+++,--++-+++,0.24779894670195302,0.24502185537214113,-,0.49,0.028499477,132,1
ADIPOR1,-+++--,-+-+---+--+-,+-+-++++,0.24506474264594452,0.248797780952284,+,0.49,0.020347097,132,1
SPG7,+--++-,++--+++-++++,+-++---+,0.24564670228197463,0.24507225576427774,-,0.49,0.020809738,132,1
BRIX1,----++,-+-+-++++---,-----+-+,0.24628983085394085,0.24508856379625718,-,0.49,0.049033333,132,1
RBBP8NL,----+-,NA,NA,0.26760965037358125,0.2450946840063883,-,0.49,0.03512490551615923,132,1
PIGP,----+-,++++-+---+-+,+++-+-++,0.2451458410556307,0.24651973018455856,+,0.49,0.036805206,132,1
ERC1,++++-+,------+--+-+,NA,0.24937232073379803,0.245168487300874,-,0.49,0.03555826,132,1
MAP7D1,-+----,--+++---++++,NA,0.2527735601851268,0.24520458229108746,-,0.49,0.074177095,132,1
MSMP,--++-+,NA,NA,0.2681229681172646,0.24526579968058407,-,0.491,0.07149143651925999,132,1
SPCS3,-+++-+,++-+-+------,---+----,0.24703308929450501,0.24528292826374073,-,0.491,0.045707039,132,1
RNF114,----+-,+++-++---+-+,NA,0.2541321914142503,0.24534779571281237,-,0.491,0.09175623720693384,132,1
TRIM16L,--+-+-,++++-+--++-+,NA,0.2530164801053651,0.24535913354831138,-,0.491,0.03605848,132,1
C18orf63,+++++-,NA,NA,0.2687086470454027,0.2453658814806365,-,0.491,0.14759129028239967,132,1
SDHAF3,---+++,++++-+-+-+--,-+--++++,0.2465767507747063,0.24537062113260966,-,0.491,0.015604548,132,1
ACP6,--+---,--+--+----+-,-+++--++,0.24711136545720505,0.24539395937301461,-,0.491,0.011783427,132,1
MOB2,+--++-,++++---+++-+,-+++--+-,0.24866015009191045,0.2454027738929921,-,0.491,0.032816057313264424,132,1
PITHD1,++-+--,++++-+++++--,----+--+,0.24546254400285708,0.24783113303454724,+,0.491,0.007799719,132,1
DFNB31,------,+-+++----++-,--+++-+-,0.2473933094140077,0.2455861348381977,-,0.491,0.003668711,132,1
PIH1D2,--++-+,+++-+-++--+-,NA,0.24963704620344107,0.245588224519935,-,0.491,0.051423558,132,1
MRGPRX4,++++-+,NA,NA,0.2689368012776637,0.24559402270005135,-,0.491,0.05649353768502763,132,1
TMIGD2,----+-,NA,NA,0.26903553299492383,0.24560803102897558,-,0.491,0.0820151915395435,132,1
CACNA2D2,++++--,--+--+++-+++,+--++---,0.25079186724090274,0.24564835596105078,-,0.491,0.024824932,132,1
SEMA5A,--+--+,+++++----+-+,--+++-+-,0.2463016360549344,0.2456964214483726,-,0.491,0.016528464,132,1
CAPRIN2,+-+--+,+-----+++-++,++-+--+-,0.24912638878699378,0.24570895246540558,-,0.491,0.031585674,132,1
HMHA1,---++-,++++++++++++,+-+-+-+-,0.24573064161202818,0.25044669060522773,+,0.491,0.036440114,132,1
SLC40A1,---+--,++++--++-+++,+----++-,0.24646641369929892,0.2458406044081286,-,0.492,0.022559831,132,1
FAM205A,-----+,NA,NA,0.26909256829977757,0.24589322381930184,-,0.492,0.04639721186585698,132,1
PSTK,--+-+-,--+--++---+-,-+-++-+-,0.2475907089014903,0.2459195843110308,-,0.492,0.029407414,132,1
C11orf70,-+-+++,+++-+++---+-,NA,0.25203258922759564,0.24592543288598046,-,0.492,0.108648135,132,1
GRID1,++++--,--+-+-+--+++,+-+-+--+,0.2459440352193617,0.24730818716533914,+,0.492,0.042946536,132,1
TAS1R2,++++++,NA,NA,0.26914960360463125,0.2459502623773671,-,0.492,0.1820952902262242,132,1
CDC123,++++-+,++++-+++-++-,++-----+,0.2475683056407546,0.2459565625249061,-,0.492,0.018864456,132,1
ASCL3,++----,NA,NA,0.2691649555099247,0.24599326983402725,-,0.492,0.26311718870742506,132,1
C18orf8,++++-+,++++++++++--,++--+---,0.24831030561376138,0.24602532557785592,-,0.492,0.007079113,132,1
ACOT2,++-+++,+++-++--+---,NA,0.252997491505942,0.24602631273599151,-,0.492,0.114925662,132,1
ALS2CR11,--+---,+++-+++-----,NA,0.2545207070182634,0.24605106962663398,-,0.492,0.031133771049706025,132,1
GHDC,++-++-,+++-+--+++++,+--+----,0.24611753457439164,0.24763748797690113,+,0.492,0.018916105,132,1
ZNF500,+---+-,+-+-+-++++-+,--++--+-,0.24745963648103256,0.24619731149166169,-,0.492,0.058450606,132,1
ADAMTS3,-++--+,+--++-+-+-+-,---+----,0.2493850544723147,0.24620464325755975,-,0.492,0.014979494,132,1
LIPM,+++++-,NA,NA,0.2695071868583162,0.2462784463582958,-,0.493,0.20304044522122153,132,1
PNPLA2,++-++-,------+-++-+,++--+--+,0.24633767648660793,0.24628389311411797,-,0.493,0.010228371,133,1
NT5C3A,++++-+,++++-+----+-,+--++-++,0.24629234912433146,0.2506384983065437,+,0.493,0.012593352,133,1
NT5C3A,++++-+,++++-+----+-,-+--++-+,0.24629234912433146,0.2506384983065437,+,0.493,0.012593352,133,1
LRR1,--++++,++++-+++--+-,NA,0.2533888165894106,0.24632878228846444,-,0.493,0.126760231,133,1
H1FOO,+++-++,NA,NA,0.26962126397444675,0.24639251696800318,-,0.493,0.08872826306253995,133,1
ADIPOQ,----+-,NA,NA,0.26971995665316834,0.2464065708418891,-,0.493,0.21527855948055616,133,1
ERMAP,-+++-+,-++-++----+-,NA,0.2550648295261242,0.24643500885945022,-,0.493,0.0832435,133,1
NUBP2,+--++-,+++-+--+++-+,+-+-----,0.24644285151800366,0.2488585219606362,+,0.493,0.023446059000000002,133,1
SSMEM1,--+-+-,NA,NA,0.2698340272628757,0.24646360939995438,-,0.493,0.11308909102890245,133,1
TG,-++-+-,----++++++--,NA,0.25319797011932216,0.24647199209311227,-,0.493,0.02390665,133,1
FRK,+---+-,++++++++-++-,NA,0.24971049768075948,0.24653086786776024,-,0.493,0.048985623,133,1
CD226,+---++,+++-+++--+++,NA,0.25085466948020857,0.24655530931259673,-,0.493,0.131509317,133,1
WDR72,+-+-++,NA,NA,0.2698494182067077,0.2465636228825643,-,0.493,0.17850522907135663,133,1
HUS1B,----+-,+---++++--++,NA,0.25548888012343846,0.2465835297773095,-,0.493,0.001233468,133,1
CAPZA2,--++-+,++++-+++++--,+-+--+-+,0.24661151604427653,0.25274790911580175,+,0.493,0.005482584,133,1
CYP2D6,------,NA,NA,0.2699480978725831,0.24663472507415013,-,0.493,0.10764060998269279,133,1
YDJC,-+--+-,-+-+--++++++,-----+--,0.2498009355866536,0.24666283468803069,-,0.493,0.029273867063198043,133,1
OR1M1,---++-,NA,NA,0.27000513317743685,0.24674880219028064,-,0.493,0.1965205414517109,133,1
EXOC8,-++--+,-+-+-+------,-+++++--,0.24681348976186337,0.24758525428158826,+,0.494,0.06730371935565863,133,1
TRH,+--+++,NA,NA,0.27006216848229053,0.24686287930641113,-,0.494,0.1313370495612697,133,1
COL22A1,++-++-,-----++++++-,NA,0.2552399675192027,0.24687451496502227,-,0.494,0.004421385,133,1
VPS33A,++++-+,-+++----+---,++-+-+-+,0.2475954232248753,0.24693122287676156,-,0.494,0.020645911,133,1
PERP,-+-+++,-++-+-++-++-,NA,0.24718739422636327,0.24695424350486284,-,0.494,0.033554579674294996,133,1
NAA35,+++--+,++--+++---+-,+++--+++,0.24701778453924314,0.24719648944085518,+,0.494,0.03852803814337443,133,1
OR9I1,+++++-,NA,NA,0.2702486881131645,0.24701990532139395,-,0.494,0.12459105747718736,133,1
TMEM183A,-+++--,-+-+--++++--,--------,0.24704717380807845,0.24702182227129457,-,0.494,0.00355515,133,1
PRMT7,+---+-,------++-+++,--+-+-+-,0.25301472885974996,0.24702620865530545,-,0.494,0.08027646767507392,133,1
TRPM7,-----+,-+----+---+-,NA,0.25436483256137804,0.24712339858362334,-,0.494,0.06745172098438453,133,1
NQO2,++-++-,------++++++,++-++--+,0.24891604435482192,0.24716929146860595,-,0.494,0.018516529,133,1
DOK1,+--+++,++++-++-++-+,++++----,0.24754746577284442,0.24717383019414935,-,0.494,0.061059548,133,1
EPPK1,+-+--+,----+--+++++,NA,0.2555405590963583,0.2471750507752618,-,0.494,0.03098768107655461,133,1
C3orf20,--+--+,----+-+--++-,NA,0.2517685288736274,0.24719412688652045,-,0.494,0.038039252995394866,133,1
TMEM218,------,+++-+++---++,NA,0.254356611332527,0.24719952273235796,-,0.494,0.062087323,133,1
DIO1,----++,NA,NA,0.27063252153082756,0.24720511065480263,-,0.494,0.0897411770252553,133,1
GPCPD1,-+-+++,+++-++++++++,NA,0.25654562805800574,0.24724405647094314,-,0.494,0.08370274756081357,133,1
C20orf24,++-++-,--++-+--++-+,-+--+--+,0.24727598764133474,0.24781493227391574,+,0.495,0.008213483,133,1
FADS2,+-+---,+-+-++------,+-------,0.24789474063071806,0.24728309405134255,-,0.495,0.085617322,133,1
GALNT4,+-+--+,NA,NA,0.27076203513575176,0.24730508184566247,-,0.495,0.032321205994792886,133,1
SREBF1,------,--+-+-----++,-----+++,0.24807457836481306,0.24733566193487685,-,0.495,0.06390552749029525,133,1
ZNF689,-+++-+,++++--+-++--,++-++-++,0.24740207910496045,0.24840902337253334,+,0.495,0.001834644,133,1
PIGT,-++++-,+-+++----++-,-----++-,0.25137489286964526,0.24741681103676838,-,0.495,0.024862688,133,1
TPBGL,++-++-,---+--+---++,NA,0.25668026508336006,0.24741694806611025,-,0.495,0.057871446,133,1
HBG1,--++-+,NA,NA,0.27137398049392575,0.24743326488706366,-,0.495,0.2046156687024754,133,1
TTF1,++-++-,+++++-++++++,++-+--++,0.2474532691563909,0.24991721555128693,+,0.495,0.004907678,133,1
CRTC3,-++---,--+-+++---++,NA,0.2521796876538838,0.24748916515007996,-,0.495,0.073210397,133,1
CC2D2B,----++,+------+---+,NA,0.2568975216260257,0.24750525417547795,-,0.495,0.012619878925353942,133,1
IL2,++++--,NA,NA,0.27150353639060004,0.24753322306507727,-,0.495,0.05999777795708717,133,1
CLEC19A,++++-+,NA,NA,0.2715605749486653,0.24759025836993098,-,0.495,0.024189496571032868,133,1
GALNT5,--++++,NA,NA,0.27171619232304794,0.2476043805612594,-,0.495,0.05810046591657525,133,1
ACADVL,+--++-,--+---++++++,+-+++++-,0.24762965144127141,0.2482115008727736,+,0.495,0.021936049,133,1
MRAP,-++-+-,++++-+++++++,++---+++,0.2495771649091546,0.24764660276600128,-,0.495,0.013003652,133,1
CGB5,++-++-,NA,NA,0.2719443335424628,0.24777549623545517,-,0.496,0.058727369025535374,133,1
SRRM1,----+-,+---+-+--+++,--++++-+,0.25506072663034424,0.24779132247321872,-,0.496,0.013263858,133,1
NCAM1,-++---,+--++------+,-+++++-+,0.2516692033825087,0.24780489622451804,-,0.496,0.022246629,133,1
TMEM202,++++++,NA,NA,0.2719443335424628,0.2478325347935204,-,0.496,0.07043845668656473,133,1
PDSS1,++----,+++-+-----+-,--------,0.24788807038289157,0.25043557800425653,+,0.496,3.94e-5,133,1
INSL3,+--+--,++----------,+++++--+,0.2479352840548988,0.24913772205973458,+,0.496,0.008512244,133,1
SLC2A6,++-++-,+++-+--+++--,---+----,0.24902891727456006,0.24796360106107923,-,0.496,0.024735189,133,1
NOC4L,++----,---++---+--+,++--+-+-,0.24803779721272884,0.2542446481984449,+,0.496,0.032185137018786614,133,1
CLIC1,+++-+-,-++-+++++++-,+-+--+++,0.24806971035959346,0.24854631764498458,+,0.496,0.011148066,133,1
REST,----+-,-+++++------,NA,0.253593277253346,0.24811024205452592,-,0.496,0.06003154833609107,133,1
SDAD1,+++---,++++-++++++-,---+---+,0.2525253462654629,0.24811695412743262,-,0.496,0.001599166,133,1
GPR75-ASB3,-++--+,+++-+++---++,-+-+++++,0.25171913583460676,0.24813834636930346,-,0.496,0.008894101,133,1
NAA30,++++-+,++++-+--+---,NA,0.25552810549606036,0.2481650927440558,-,0.496,0.00982814,134,1
C20orf196,-++++-,-+++--+++++-,NA,0.25483009668065787,0.24819698382376196,-,0.496,0.006360899,134,1
FAM131B,++++--,---++--+++-+,---++---,0.25032328023475503,0.24823175383398147,-,0.496,0.014499157,134,1
RAD51B,----+-,+++-++----++,NA,0.2537728815580256,0.24823555644684242,-,0.496,0.043964727,134,1
PEG10,-++--+,--++-+++-+--,++-+-+++,0.24985775668362298,0.24833779617668825,-,0.497,0.022431837,134,1
SOX5,+-+--+,-----------+,NA,0.25762719708655646,0.24835302565916667,-,0.497,0.040092956,134,1
WFDC9,+-+---,NA,NA,0.2728724617841661,0.24838875263788285,-,0.497,0.2723591271606113,134,1
LAPTM4A,---++-,++++-+-+-+--,--+--+-+,0.24838879804309077,0.2546134213355662,+,0.497,0.130897753,134,1
PATE4,+---++,NA,NA,0.2729709690298295,0.24840292037417294,-,0.497,0.1507597713301376,134,1
MNAT1,-++-+-,----+-+-+-++,+---+---,0.24910986819195197,0.24843927168050767,-,0.497,0.042294787,134,1
ARL8A,++-+--,--+-+---+++-,---++--+,0.2484558395492661,0.25547161721549677,+,0.497,0.046376498,134,1
CCDC74B,++----,-++---+++-++,NA,0.25173364347157084,0.2484567350850753,-,0.497,0.031360803,134,1
TP53BP1,++++-+,-+----++----,+-----++,0.2484722562263454,0.25075675171289735,+,0.497,0.003964607,134,1
FUT6,+---++,NA,++-++--+,0.26201854831300814,0.24855270558784356,-,0.497,0.029336517,134,1
EMX2,++++++,------++--++,+-+-+-++,0.2514426409572899,0.24857279203886937,-,0.497,0.003605712,134,1
MCIDAS,-+++-+,NA,NA,0.27319911024924426,0.2486881131644992,-,0.497,0.11621606352083247,134,1
C6orf165,--++-+,+-+-+-+-+-+-,----+-+-,0.2535711861882256,0.24886611421932747,-,0.498,0.020085487,134,1
SLC50A1,+-+-+-,++++++++++--,++++--+-,0.2492712299839934,0.24887087200353458,-,0.498,0.004550187,134,1
TACR1,-+++-+,--+--++-----,++++----,0.2510079114136406,0.24888815344882878,-,0.498,0.023532959,134,1
LHX1,+++++-,NA,NA,0.2734428473648186,0.2489591056864199,-,0.498,0.1130647260033086,134,1
TM2D2,-+-+--,++++-+------,++----++,0.24904536712852146,0.2526623617065357,+,0.498,0.048737453,134,1
IL20RA,+++++-,+++--+------,NA,0.25545722381017394,0.2490671532218777,-,0.498,0.049039505,134,1
