gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
EZH1,+++,+-+-++,+--+,0.29524708359392404,0.8111259681415843,+,0.59,0.08054211391335388,159,1
GTF2B,+-+,++-+-+,----,0.7183689184159838,0.2952482971037252,-,0.59,0.017776498,159,1
ART5,+--,NA,NA,0.6941592516541182,0.29528861510381016,-,0.591,0.13129832424743215,159,1
LGALS9,---,++++++,---+,0.7123115741585677,0.295302587190604,-,0.591,0.02024691,159,1
WDR83,+--,-++---,-+--,0.9554156896436312,0.29533412024468125,-,0.591,0.12323319452622734,159,1
WDR88,-+-,NA,NA,0.29534565366187543,0.5647958019621264,+,0.591,0.07416029092918401,159,1
MON2,--+,+++-++,--+-,0.5612463886423393,0.29536267253434406,-,0.591,0.054967683,159,1
RARA,++-,----+-,++--,0.8334741196252752,0.2953735784525257,-,0.591,0.142321269,159,1
EFTUD2,+++,--+--+,-+++,0.29543178894631694,0.8806158743920923,+,0.591,0.11056795815822515,159,1
PPIL1,--+,++++-+,-+--,0.6945463249447759,0.29545156814487483,-,0.591,0.016599251,159,1
AIMP2,+++,+++--+,NA,0.29546987672847563,0.8882585126462083,+,0.591,0.080158756,159,1
MRPL28,++-,++++++,----,0.2954856326170628,0.6376245318374919,+,0.591,0.03341225586478298,159,1
ZNF827,+-+,------,++++,0.2954927530396641,0.4452229167785897,+,0.591,0.050807086,159,1
ADAD2,---,+-++--,-+--,0.8858983127040957,0.29550064832255174,-,0.591,0.027549155957942842,159,1
KRT19,-+-,NA,NA,0.6870864704540269,0.2955167693360712,-,0.591,0.17415338648973452,159,1
FBXO48,+-+,+--+++,NA,0.29553831968777367,0.7217462538276234,+,0.591,0.131689019,159,1
IMPACT,+++,++++-+,+++-,0.29558049886807186,0.8976881483909014,+,0.591,0.063649468,159,1
SLC52A2,+--,+---+-,+-++,0.7429943931911831,0.2956236831638408,-,0.591,0.027626361625366663,159,1
MYO1A,---,NA,NA,0.8413187314624686,0.29568788501026694,-,0.591,0.3588587083551125,159,1
NOM1,+--,--+---,++-+,0.7054354725313322,0.29569063512401644,-,0.591,0.051943715,159,1
WDR7,+++,-+-+-+,-+-+,0.29570197861852565,0.7146011037550014,+,0.591,0.11908221,159,1
KMT2D,-++,----+-,-+-+,0.36249446282637227,0.29570759008176006,-,0.591,0.014195859,159,1
KMT2D,-++,----+-,++++,0.36249446282637227,0.29570759008176006,-,0.591,0.014195859,159,1
DDOST,++-,++++-+,++--,0.2957447469632505,0.5426791781099284,+,0.591,0.005193071,159,1
ZNF816-ZNF321P,-+-,NA,NA,0.5987907825690166,0.2957449235683322,-,0.591,0.2681318509903304,159,1
SERPINI1,-+-,++-+--,-+--,0.5351855412883716,0.29577442361279443,-,0.592,0.013861049,159,1
CLASRP,---,+-+-+-,+-++,0.6614910944596395,0.2957915351668238,-,0.592,0.071418914,159,1
ABO,+--,NA,NA,0.5778576317590691,0.2958019621263974,-,0.592,0.24134459522720905,159,1
SOSTDC1,+++,NA,+++-,0.2958222135908922,0.9479692980763137,+,0.592,0.1633106522219179,159,1
APOL1,++-,+++++-,----,0.29582963911699317,0.82301871977689,+,0.592,0.01725388248453559,159,1
LUC7L3,+--,+-+-+-,NA,0.7149824719789629,0.29583979720558756,-,0.592,0.10612105427694371,159,1
CYP4F8,+--,NA,NA,0.7876454483230664,0.2958590006844627,-,0.592,0.2678010637630564,159,1
IL11RA,---,--+--+,++++,0.2959071274366134,0.3739862895331347,+,0.592,0.024982772,159,1
ALDH16A1,---,++++++,NA,0.5555168878525162,0.29599997352797736,-,0.592,0.06880511612516378,159,1
SETD1B,-+-,------,-+-+,0.9047680548839357,0.29600959541932503,-,0.592,0.149973921,159,1
PKDREJ,-++,NA,NA,0.4612708190736938,0.2960871549167237,-,0.592,0.08235342697083957,159,1
