gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
RAVER2,++-+,+---+---,--+++-,0.5875237545097385,0.2334488515859697,-,0.467,0.028733333,126,1
KLRC1,---+,NA,NA,0.8457251700075449,0.23350861906752124,-,0.467,0.2980668437837504,126,1
ZFPL1,+-+-,+++-++++,+--+--,0.23355755372574027,0.23395914876925056,+,0.467,0.056262247,126,1
THAP3,----,++-+-+++,+----+,0.23359162831566838,0.2682018792500164,+,0.467,0.00495711,126,1
TMEM199,--+-,+-+-+-++,---+--,0.2815084026471575,0.2336448223506108,-,0.467,0.001585206,126,1
RDH13,----,+-----+-,+-++--,0.8919354460164859,0.23365723332915403,-,0.467,0.005590075,126,1
C3orf70,++++,----++--,NA,0.7760327136924265,0.23371910089774106,-,0.467,0.04320888,126,1
CLDN7,---+,NA,NA,0.840283912323246,0.23375405317531311,-,0.468,0.29027171629909987,126,1
CCL11,++-+,NA,NA,0.2337543063809153,0.5996748765073902,+,0.468,0.17057547819047622,126,1
OTOS,+-++,NA,NA,0.2338370020507111,0.8868890742571846,+,0.468,0.4695552245279221,126,1
SCGB2A2,++++,NA,NA,0.2338973458337574,0.8640556883687303,+,0.468,0.33658982155372097,126,1
P2RY14,--++,-+--++++,--+++-,0.4998349333619865,0.23392500231245625,-,0.468,0.030805891,126,1
CCDC171,-+--,++--++--,NA,0.8310865572503214,0.23394283627408197,-,0.468,0.128762562,126,1
SLC1A4,++--,+++--+--,+-++++,0.23398940246578032,0.881469605101162,+,0.468,0.073523127,126,1
EP300,-+-+,----++-+,-+++--,0.558951144987067,0.2340734152300101,-,0.468,0.037458427,126,1
DEFB113,++++,NA,NA,0.2340839959339503,0.8031937275177146,+,0.468,0.2504106933040113,126,1
UBE2I,+-+-,-----+++,-+---+,0.5954520213107428,0.2341086203884943,-,0.468,0.050267509,126,1
AQP8,+--+,NA,NA,0.23412916244035392,0.8777527070139077,+,0.468,0.3862246937098933,126,1
NTSR1,+-++,+--+-+-+,NA,0.23412976519444906,0.8757469680378824,+,0.468,0.111989419,126,1
IFNA6,-+++,NA,NA,0.234162917750737,0.864617934295131,+,0.468,0.33889251226552997,126,1
OR1F1,++++,---+-+-+,NA,0.2342800112507943,0.9331305512765056,+,0.469,0.121937327,126,1
RHOBTB2,+-+-,----++++,+++---,0.23432123771570348,0.4086350180998218,+,0.469,0.008922098,126,1
TRIM16L,-+--,++++--++,NA,0.23439191246369484,0.41093522764925455,+,0.469,0.03605848,126,1
R3HDML,-+-+,NA,NA,0.46355208254502456,0.23444198216970932,-,0.469,0.15111752589209426,126,1
ABCC8,++++,----++++,-++---,0.23444849339163176,0.27811658937500866,+,0.469,0.056317452,126,1
CNRIP1,+++-,++-+-+++,++++--,0.23459848393797772,0.9712083655677258,+,0.469,0.079871448,126,1
INHBB,-++-,+-+--+--,++-+--,0.23463471697214272,0.6662990216838822,+,0.469,0.019285206,126,1
COPS7B,+++-,+-+-+--+,+--+-+,0.23473630917817226,0.5529907455505788,+,0.469,0.044375187,126,1
RAMP1,+-+-,----+++-,--+-++,0.7428575461774043,0.23475646354911384,-,0.47,0.013752769,126,1
DDO,---+,+++++--+,NA,0.23477020941322085,0.5800984095147975,+,0.47,0.010203436,126,1
CA6,+--+,NA,NA,0.23478849653813536,0.8851687036231697,+,0.47,0.4487105099941898,126,1
NEURL1,+-+-,----++++,+----+,0.23555446029007443,0.2347961561472885,-,0.47,0.006174021,126,1
OSBPL2,-++-,+++++--+,--+++-,0.2348313207786979,0.8513292611709813,+,0.47,0.068432894,126,1
CSRNP3,++++,-+-+-+--,NA,0.23488830045740094,0.9312772069848263,+,0.47,0.093326244,126,1
C10orf67,----,-++--+--,NA,0.9252159461828612,0.23489270469847415,-,0.47,0.046359142,126,1
TTC36,---+,NA,NA,0.7830286568894027,0.23495316924960385,-,0.47,0.23680846896367122,126,1
FXYD5,+-+-,+-+-++++,++-+--,0.23496247496584646,0.8854936355898919,+,0.47,0.139075375,126,1
TRAP1,+-+-,--+-++++,+++--+,0.23496669328528214,0.9655616254593042,+,0.47,0.137009925,126,1
C9orf92,-+--,NA,NA,0.7640545304138713,0.23497815713237197,-,0.47,0.22529666482131339,126,1
HINFP,---+,+-+-++++,NA,0.2350015714678674,0.9324328802001747,+,0.47,0.163420327,126,1
ZNF594,-+-+,+++-+++-,+++++-,0.23502005367580542,0.7782945145176174,+,0.47,0.096459738,126,1
C19orf35,+-+-,NA,NA,0.6639150487453337,0.2350248976055557,-,0.47,0.18669200447994772,126,1
MAML2,-+--,+++-----,--+++-,0.7201527729038351,0.2350424692239702,-,0.47,0.060742041,126,1
ZFYVE27,+++-,-+--++++,+++---,0.2350455211949574,0.4283023140864213,+,0.47,0.02102191,126,1
SYNGR3,+-+-,++++-+++,-+----,0.2728242008614033,0.23505381777837284,-,0.47,0.090292228,126,1
APCS,++++,NA,NA,0.23521148467332445,0.8476102193466898,+,0.47,0.3052175571837064,127,1
BHMG1,++-+,NA,NA,0.23526823309370087,0.7973516470455182,+,0.471,0.24768375731930883,127,1
MRPS34,--+-,+++-++++,+-+---,0.2352804393885767,0.6261218825093182,+,0.471,0.031224869,127,1
OR6N1,-+-+,NA,NA,0.5437194994066612,0.2352821696255612,-,0.471,0.16244795903535228,127,1
EGF,++-+,+++--++-,NA,0.5108528129301891,0.23539618411366459,-,0.471,0.029729006999999998,127,1
CPEB3,++++,-----++-,++----,0.7456844791891424,0.23541296903453154,-,0.471,0.074466667,127,1
RAP2A,-+++,-+-+--+-,---+--,0.8886185818143035,0.23542482228447775,-,0.471,0.069736517,127,1
TMEM14B,--+-,-++-++++,-+---+,0.6938589387196687,0.23543800566770706,-,0.471,0.011540262,127,1
AVP,+-++,NA,NA,0.2355461083086865,0.8803931475408312,+,0.471,0.40877348944712455,127,1
C1QA,----,++++++++,+---+-,0.2844544379506,0.23556078619876228,-,0.471,0.029854963,127,1
IL36RN,+-+-,NA,NA,0.8034757223850753,0.2355752872232993,-,0.471,0.2531991530261843,127,1
HAPLN2,----,++++---+,--+++-,0.5027754896194334,0.2356085134903349,-,0.471,0.034800339,127,1
OR7C2,++++,NA,NA,0.23561910039006953,0.8565448130902908,+,0.471,0.3235422615822646,127,1
TM9SF4,++++,----++-+,+-+++-,0.23566235199844157,0.8323275034358902,+,0.471,0.040858989,127,1
TADA3,+++-,-++-+-++,-+----,0.258301281295478,0.23568347967056508,-,0.471,0.021980805,127,1
BIK,++--,NA,NA,0.23568419926737208,0.8646694215224258,+,0.471,0.3437225114391065,127,1
IFT80,-+++,++++----,----+-,0.5177698652712233,0.23575979401920918,-,0.472,0.042666608,127,1
HMGN2,--++,+-+-+-++,--++++,0.2358685465334263,0.9599337033604638,+,0.472,0.038468633,127,1
AGBL3,---+,+++-++--,NA,0.5021555853050365,0.23590390406497694,-,0.472,0.006228894,127,1
OR4C16,-+--,NA,NA,0.8549892832351387,0.23596290137201756,-,0.472,0.3211404682634351,127,1
TECTA,-+-+,----++++,NA,0.818087571842443,0.23605482537447023,-,0.472,0.125157002,127,1
NME8,--+-,NA,NA,0.8011739287801773,0.23607751929418683,-,0.472,0.25212868627324064,127,1
OLFM1,+-++,------++,+++--+,0.23616782238935843,0.5911697234006016,+,0.472,0.06008599,127,1
MTMR7,-+++,+++++---,NA,0.2361785603963242,0.5088158407654123,+,0.472,0.009554398,127,1
NIPSNAP3A,-+--,++++++++,-+--+-,0.2362333517672032,0.2731401792674421,+,0.472,0.08689202788867585,127,1
OR51A4,-+--,NA,NA,0.8803869430021006,0.23624693525266185,-,0.472,0.41278428993876404,127,1
BIRC5,+--+,NA,NA,0.8856583604033379,0.23626213715817826,-,0.473,0.4829421700611737,127,1
ZNF274,-+--,+++++---,+-++--,0.29452004251726627,0.23629162937689346,-,0.473,0.002535487,127,1
SRBD1,-+--,+-+-+--+,----++,0.8870454731739619,0.2362979661069721,-,0.473,0.104640918,127,1
SYNC,-+++,++++++-+,NA,0.23642965257705575,0.910247978509871,+,0.473,0.08371026,127,1
PCDH10,-+++,--++---+,+--+++,0.23646314942367933,0.6776691613696837,+,0.473,0.044964607,127,1
KRT32,++-+,NA,NA,0.23647628456023173,0.5248621988635083,+,0.473,0.16079153438568317,127,1
SPNS2,--+-,-+--+-++,NA,0.6214730990174218,0.23651989440401905,-,0.473,0.11451436573337627,127,1
ME3,++++,-+----+-,++-+--,0.26115845601554716,0.23652916941951588,-,0.473,0.027075749,127,1
FAM47E-STBD1,++++,+-+++---,NA,0.23654018075221828,0.8087759781346577,+,0.473,0.143514978,127,1
MIEF2,+++-,-+++-+++,-+++-+,0.6621045851367522,0.23660220336460994,-,0.473,0.00139073,127,1
TCTE1,+-++,--++-++-,NA,0.23661659842388574,0.9027891570911166,+,0.473,0.023158027,127,1
TMEM233,+---,NA,NA,0.8852821328712807,0.23665667735260956,-,0.473,0.4782942034001346,127,1
NDUFA9,++++,-+-+-+--,-+---+,0.2366811271909754,0.6046215286503954,+,0.473,0.049085462,127,1
GIPC2,----,-++-++-+,NA,0.46262007605460204,0.23682106438316272,-,0.474,0.097915195,127,1
SERPINB10,+---,NA,NA,0.8834831258727949,0.23683334761025115,-,0.474,0.44597381667536184,127,1
IL21R,+---,NA,NA,0.8168065972336294,0.23686625834490702,-,0.474,0.2679412375137513,127,1
GLYAT,-++-,+++-++++,--++++,0.23686637141665368,0.9083876876235412,+,0.474,0.071398596,127,1
SDAD1,++--,++++++++,--+--+,0.23686910300313208,0.5553775320311164,+,0.474,0.037162266,127,1
LONRF2,++++,--------,+-+--+,0.8462157682407357,0.23696097523903636,-,0.474,0.045823783,127,1
SAC3D1,+-+-,--+-+-++,-+++--,0.7890994665111678,0.2369686694942791,-,0.474,0.025851779,127,1
TTC17,++++,+++-+---,+++---,0.6845284884892631,0.23701681376627234,-,0.474,0.022860207,128,1
EVC,+---,-----+-+,NA,0.9702181289707621,0.2370970238685747,-,0.474,0.185243149,128,1
STKLD1,----,++++++--,NA,0.23712385295463126,0.4871845452241554,+,0.474,0.128766461,128,1
MAPK13,+-++,-+--++++,+++---,0.7298755834344886,0.23721475462869787,-,0.474,0.051464232,128,1
KRT37,-+--,NA,NA,0.8575725926845972,0.23722672881177734,-,0.474,0.33025116747613503,128,1
CSTF3,++++,+++++---,--+-++,0.23727378029390625,0.4231678749018054,+,0.475,0.00635103,128,1
KRT85,+-++,NA,NA,0.23728560850185176,0.8377835276772321,+,0.475,0.2943722041930499,128,1
ANXA10,-+++,NA,NA,0.23729847695443945,0.8833708155186013,+,0.475,0.4490098518618325,128,1
RCBTB2,-+-+,+++--+-+,-++-++,0.23731956771101476,0.4820195062388519,+,0.475,0.00277912,128,1
TKT,+++-,-++--+++,+-+--+,0.2373296531848568,0.5672253236368007,+,0.475,0.006555899,128,1
FAM160B2,+---,+---++++,NA,0.8036231154270668,0.23737374545610146,-,0.475,0.035717386,128,1
ZNF354B,++-+,+++-+---,NA,0.46368796188744027,0.23744397040529563,-,0.475,0.055546235578972855,128,1
OR52A5,++-+,NA,NA,0.23747229869525682,0.7700155007154039,+,0.475,0.23241987851553234,128,1
PARVG,----,++++++++,NA,0.39441164433511094,0.23760329098928853,-,0.475,0.13058573045326935,128,1
LCE3D,--++,NA,NA,0.23760629053970053,0.803013821029432,+,0.475,0.25630732535933676,128,1
SEMA3F,+++-,-+-++-+-,NA,0.23762192498603252,0.9569238249849358,+,0.475,0.1026849514980167,128,1
HGF,++-+,++-+--+-,NA,0.23764168602834415,0.3328599132439388,+,0.475,0.057516179,128,1
FAM183A,--+-,NA,NA,0.8823414445104198,0.23766686083701968,-,0.475,0.4397388649732922,128,1
LPPR2,NA,NA,+++---,0.23766711884949973,0.6295047885868492,+,0.475,0.042938015,128,1
LIPI,++-+,NA,NA,0.23771581926574004,0.7584828346019423,+,0.475,0.226205546650193,128,1
TMEM156,----,+-+-++++,NA,0.23779145257033754,0.6595339824454437,+,0.476,0.019437644,128,1
TMPRSS12,+--+,NA,NA,0.23783530431569042,0.871719744847544,+,0.476,0.37472338127816784,128,1
OR10G8,++++,NA,NA,0.23784678573876755,0.8557849086852818,+,0.476,0.3279183498913464,128,1
DAB1,-+++,----+++-,-++---,0.7008939825080052,0.23789666763880002,-,0.476,0.048602967,128,1
OR5H2,-+++,NA,NA,0.2380710811579532,0.8038191034694873,+,0.476,0.25781333484501107,128,1
TGFB1,+---,+-++++++,NA,0.23812145079778727,0.8611147731610052,+,0.476,0.105517572,128,1
RIC8A,+++-,----++++,++---+,0.23813488539500505,0.343597181198595,+,0.476,0.005762335,128,1
PASK,----,+++-+-+-,NA,0.96015471265714,0.2381731330385804,-,0.476,0.087890815,128,1
GATAD2A,+-+-,--+-+-++,+-+++-,0.23817706308450695,0.721302064375209,+,0.476,0.094694569,128,1
FGG,+++-,NA,NA,0.23818814756888837,0.7242938034088388,+,0.476,0.2107312022391108,128,1
YTHDC1,----,+-+++---,--+-++,0.4903103167005599,0.23823035177130422,-,0.476,0.021047566,128,1
ZFR,-+++,+++++++-,---+++,0.23833166099980255,0.6391522019216443,+,0.477,0.056155805,128,1
STK32B,+---,--+--+-+,+-++-+,0.8075650868728382,0.2383666486005894,-,0.477,0.103652589,128,1
COL7A1,+---,+++-++++,+-++-+,0.2384322952191841,0.5498922261630494,+,0.477,0.041314513,128,1
GYPE,----,NA,NA,0.8485127130509835,0.2384492847108087,-,0.477,0.31472491086785465,128,1
ANGPTL6,+---,+-+-+++-,NA,0.23847753570669597,0.664992046760003,+,0.477,0.040851155,128,1
ZNF500,+---,+-+-++++,--+---,0.5842865650354588,0.2385757381978734,-,0.477,0.110656657,128,1
CBX3,--++,+++-+-++,---+++,0.23858677649676518,0.2846594184529767,+,0.477,0.026099906,128,1
IL31,-+++,NA,NA,0.23860698546721174,0.864758316053496,+,0.477,0.35330438951461995,128,1
FRMD5,-+--,++++-+--,--++--,0.9831687903994559,0.23863854408809596,-,0.477,0.112911985,128,1
HIST1H4E,----,+++++-++,NA,0.8026302222331503,0.23864782327927453,-,0.477,0.0704707362446503,128,1
PRM2,++++,NA,NA,0.23867329607315693,0.8759468311493029,+,0.477,0.39805999766955413,128,1
RASSF8,-+--,+++-----,+--++-,0.9628303791457922,0.2387155262246025,-,0.477,0.059761697,128,1
TMCO2,--+-,NA,NA,0.2387155910463951,0.7434804604493339,+,0.477,0.21997077281093663,128,1
PVRL4,----,NA,NA,0.8809776664367195,0.23875045630759625,-,0.478,0.4341872615988418,128,1
ST14,+-+-,-+--++++,NA,0.23882944405871687,0.34579471127944655,+,0.478,0.0688538825739491,128,1
FKBP2,+-+-,+-+-+--+,++----,0.23887545987053854,0.4878955133454795,+,0.478,0.006097525,129,1
GNA15,++--,-+---++-,++----,0.7814681178188109,0.23893126229309777,-,0.478,0.049214076,129,1
RPP14,+++-,-----++-,---+-+,0.5142594352976979,0.2389779288484663,-,0.478,0.014785019,129,1
HMGN3,+-++,+++--+--,+-+-+-,0.23897841497661454,0.7330277363926379,+,0.478,0.052982303,129,1
VAX2,+-++,NA,NA,0.2389984993897443,0.8454313982802345,+,0.478,0.31050807533696484,129,1
TRAF7,+-+-,----++++,---+--,0.5369168848011715,0.23903119837444153,-,0.478,0.071778339,129,1
ZSCAN32,+++-,+-+-+--+,+-++++,0.23906192896986073,0.9949512539525084,+,0.478,0.059812363,129,1
GSC,+-++,NA,NA,0.2391278524131596,0.8155355209289539,+,0.478,0.2708610808247141,129,1
HSPB11,---+,+---+---,NA,0.8511341123660461,0.2391564805421521,-,0.478,0.113088831,129,1
RAP1B,-+--,+++-+---,NA,0.8155941966273474,0.23920165621001926,-,0.478,0.032497644,129,1
ADGRD2,+--+,NA,-----+,0.9218409378967733,0.23920552731374303,-,0.478,0.250886049,129,1
EPS8L1,+---,--+-++-+,NA,0.593827771586113,0.2392993083521012,-,0.479,0.091011665,129,1
NLRP7,++++,NA,NA,0.23946562869112206,0.8624088411605451,+,0.479,0.34919426834832057,129,1
CTBP2,--++,+-+++--+,--+---,0.46802266566962286,0.23949201913862214,-,0.479,0.056545599,129,1
LACC1,----,++++---+,NA,0.23950986505938487,0.5252605753624966,+,0.479,0.020278595,129,1
GOLGA6L3,+-++,NA,NA,0.2395243681378619,0.6850366428274663,+,0.479,0.1981801370208618,129,1
SCGB2B2,-+--,+-+--++-,NA,0.9563688228475118,0.23957348906849227,-,0.479,0.11401292,129,1
BCAS2,+-+-,++++++++,++---+,0.2396018203290705,0.9781282774441932,+,0.479,0.090180918,129,1
MYOD1,-++-,NA,---+--,0.8304177171431231,0.2396053117082494,-,0.479,0.101624719,129,1
TM9SF1,+++-,--+-----,+--+++,0.23965677075894073,0.5082151436552914,+,0.479,0.03935824,129,1
LYZ,++-+,----++++,NA,0.2396884249377716,0.4605191108642201,+,0.479,0.028038582,129,1
XPNPEP1,++++,+++--+--,--+--+,0.23969031624268583,0.5255023340706406,+,0.479,0.051635237,129,1
MED20,--+-,--+-----,+--+--,0.8657425889665453,0.23970074864038118,-,0.479,0.056161408,129,1
ZNF740,+++-,--+-----,-+-+-+,0.5192218339395479,0.2397287270126929,-,0.479,0.037619476,129,1
CPSF7,+++-,+-+--++-,NA,0.8018143358360761,0.2397530005947198,-,0.48,0.031688149,129,1
GNG5,+++-,-++-++++,+---+-,0.23978245925396488,0.7590051743395981,+,0.48,0.048412018,129,1
RFPL4A,++++,NA,NA,0.23980517667454893,0.7596633811565139,+,0.48,0.2298826112231281,129,1
OR8J1,-+++,NA,NA,0.2398745506301645,0.8835687478645995,+,0.48,0.4999555206815839,129,1
SF3B4,+++-,----++++,+-+-+-,0.2398788838709661,0.3800772680404293,+,0.48,0.05002132359067794,129,1
MAML3,-++-,+-+-++-+,NA,0.23995847864046688,0.5323678591940809,+,0.48,0.041938478,129,1
COX19,---+,++++-+-+,--++--,0.239995732604676,0.6067992431250573,+,0.48,0.014124313,129,1
RAP1GAP2,+--+,-----+++,-++--+,0.8194379319940186,0.24004675245546878,-,0.48,0.027471826,129,1
HSPA9,+++-,++++----,+--+-+,0.2400479205314733,0.599289238491817,+,0.48,0.039429682,129,1
PSEN2,+++-,+++-++++,++---+,0.24004950268447603,0.24500543267426267,+,0.48,0.003469663,129,1
KRTCAP2,+---,+---+---,-+++-+,0.461926285791133,0.2400985483107264,-,0.48,0.028579401,129,1
PCDHB1,----,NA,NA,0.8830632543967953,0.24010918841320175,-,0.48,0.4812391095068722,129,1
CEP350,-+--,++------,-+++-+,0.7232778420319299,0.2401768508250379,-,0.48,0.120790652,129,1
TMEM52,+-++,NA,NA,0.2401813216538395,0.8766719322135931,+,0.48,0.4099817671206911,129,1
MS4A8,-+++,NA,NA,0.24022317588091,0.8130419006187208,+,0.48,0.27035304056251347,129,1
SCGB3A2,+---,NA,NA,0.8807937399630981,0.24022436564148866,-,0.48,0.44400630919491035,129,1
GMPR,-+--,--+----+,NA,0.9555536793751378,0.24023342105111276,-,0.48,0.159993324,129,1
YME1L1,-+-+,-++-+++-,-+-+++,0.24026125732931322,0.6106000803285386,+,0.481,0.025317884,129,1
KIAA2026,-+--,+-+-+--+,+-++++,0.2402638699844109,0.5766929846821285,+,0.481,0.045185768,129,1
GPC2,----,+---++++,NA,0.5146987499782458,0.24026893995990903,-,0.481,0.027833641,129,1
SEC24C,++++,-++++---,-++---,0.6452674640417344,0.24032490466264161,-,0.481,0.009493727,129,1
COLEC12,+---,-++-+---,+---+-,0.8872916211713034,0.24034574843637913,-,0.481,0.055651217,129,1
DCLK1,+++-,---+---+,-++--+,0.24037535347373132,0.44123442218314896,+,0.481,0.043225562,129,1
TUBA1A,+-+-,+-++--+-,-+-+++,0.24039829414013175,0.6525771713675957,+,0.481,0.012570106,129,1
FBXL8,----,NA,NA,0.8626360131287782,0.2404380537848365,-,0.481,0.3529307396818797,129,1
VASH2,++-+,---+----,NA,0.40139737591647606,0.24052381598006795,-,0.481,0.090902005,129,1
RGPD3,---+,++-+++++,NA,0.24053156242732668,0.4433902743676576,+,0.481,0.110533501,129,1
XBP1,-++-,+++-----,+---++,0.47138790585390844,0.2405467235121474,-,0.481,0.006092322,129,1
RNPS1,+-+-,+---+-++,--+-++,0.49376821410483196,0.2405553773125114,-,0.481,0.006225006,129,1
YDJC,----,-+-+++++,----+-,0.3155778333375648,0.24057471964859425,-,0.481,0.032728614,129,1
SDHAF2,--+-,--+-++-+,NA,0.9799750828309133,0.240713596575183,-,0.481,0.195147759,130,1
CKAP2L,+--+,+++++-+-,NA,0.24071413333749345,0.8474056704993509,+,0.481,0.04068201,130,1
DHX15,-++-,++++-+--,-----+,0.2407923013372467,0.3919776253167138,+,0.482,0.009236517,130,1
KLF9,+++-,-+++----,+---++,0.24094953747174813,0.45134121877449473,+,0.482,0.018909738,130,1
CBLN1,+-+-,+-----+-,NA,0.8070320043500943,0.2409739716414568,-,0.482,0.074268801,130,1
PPP1R27,+---,NA,NA,0.6357177166275143,0.24099650108396806,-,0.482,0.18612683290753929,130,1
C1orf53,---+,NA,-+----,0.4538656000504755,0.24103644818203634,-,0.482,0.094146536,130,1
UGT2B4,--++,NA,NA,0.2410440344213592,0.855753250156605,+,0.482,0.33673592750581105,130,1
LPAR2,----,--+-++++,NA,0.24113899220372423,0.5032432136975796,+,0.482,0.092267686,130,1
TAF11,+---,+++--++-,++++-+,0.24114095370141583,0.9253667846466251,+,0.482,0.064875375,130,1
CNBD1,++++,NA,NA,0.24120244845598174,0.8169163696261303,+,0.482,0.2762511263436861,130,1
AGPAT1,+-+-,---+-+++,--++--,0.7164871400853612,0.2412763528007211,-,0.483,0.061097378,130,1
OR8D2,+---,NA,NA,0.873191263986989,0.24129584530415843,-,0.483,0.39594824964365194,130,1
USP28,-+-+,++--++--,--+++-,0.7772580254448627,0.24131338014189438,-,0.483,0.020270364,130,1
OR1L6,+--+,NA,NA,0.7608436319844045,0.24132719915888526,-,0.483,0.23277818453929772,130,1
POC1A,+-+-,-++-+-++,NA,0.24142908434237143,0.7455757592448193,+,0.483,0.043295602,130,1
SLN,+---,NA,-++--+,0.842192421873451,0.24143374938472906,-,0.483,0.070527809,130,1
ALG9,++++,++-+----,--++-+,0.5800243267066207,0.24158410560947222,-,0.483,0.047697717,130,1
GRK4,----,-+--++++,+-+---,0.6192229973839458,0.24161039538048637,-,0.483,0.039430618,130,1
ENTPD6,+-+-,+-++-+++,--++--,0.24164147207536382,0.618270602510073,+,0.483,0.083563033,130,1
CEP55,+---,NA,NA,0.8258596329705266,0.24172986403821192,-,0.483,0.28769291260192725,130,1
ERICH6,---+,+++++-+-,NA,0.24176051739556323,0.6644205243038491,+,0.484,0.06699525,130,1
INHBE,+-+-,NA,NA,0.24188314511990505,0.4422672680190624,+,0.484,0.15538534029034062,130,1
ZNF225,+++-,+++++---,NA,0.24190951599333482,0.6629866177433391,+,0.484,0.025049765,130,1
PF4V1,----,NA,NA,0.6697087831751035,0.24194986298083893,-,0.484,0.19634560367134282,130,1
TBRG4,+++-,+++--+++,+++-+-,0.24201089706006562,0.9367850276960312,+,0.484,0.17281911436232822,130,1
DUSP14,+++-,----+-+-,+++---,0.24203273448281107,0.25854863006203255,+,0.484,0.016054026,130,1
LURAP1L,-++-,++++-+--,+--+++,0.24206776449595813,0.9121131540411566,+,0.484,0.053987921,130,1
CPSF4L,-+-+,NA,NA,0.5324343976608839,0.24224732716292835,-,0.484,0.16745226765901106,130,1
H6PD,----,--+-+--+,NA,0.9413306302880204,0.24231437863334074,-,0.485,0.152075981,130,1
GBE1,-++-,++++--++,-----+,0.42063639404852743,0.24238477527674643,-,0.485,0.011760981,130,1
MYH1,-+--,NA,NA,0.8561321179138339,0.2424560087059805,-,0.485,0.3416932572894129,130,1
SLC25A39,+-+-,-++--+++,----+-,0.24247231070412414,0.6012166984588043,+,0.485,0.101905654,130,1
CLEC16A,++++,----+--+,++--+-,0.5037314911280155,0.2426580702753921,-,0.485,0.038955235,131,1
MLH3,-+--,+++-+---,---+++,0.24270553026725528,0.2860856139879561,+,0.485,0.031042323,131,1
FGF6,---+,NA,-----+,0.9215354446657644,0.24277308765157565,-,0.486,0.14198641203198714,131,1
CCDC38,----,NA,NA,0.8816759621156866,0.2427782095839584,-,0.486,0.49773507273674955,131,1
SNRNP48,-+++,+++-+---,NA,0.25094436015881805,0.24287560915013326,-,0.486,0.045559656,131,1
CHD8,++++,+-+-++++,+-++--,0.24289629247498817,0.9689477725206572,+,0.486,0.031688109,131,1
ZNF486,++--,++++----,+++-++,0.2429906923729028,0.8888405669999898,+,0.486,0.107085674,131,1
GOT1L1,-+--,NA,NA,0.7339987059219358,0.2430336834939398,-,0.486,0.22143173107126196,131,1
XYLT2,+-+-,+++-++-+,+++--+,0.24311414595609782,0.8207923176298098,+,0.486,0.127890449,131,1
USP30,-+++,-+++-+--,-++-++,0.24313977759054375,0.8884255141000832,+,0.486,0.057947097,131,1
TSPAN9,+++-,----++++,++---+,0.5204439496096285,0.24314480509469352,-,0.486,0.045294195,131,1
ZFAND2A,----,++++--++,-+----,0.7796957005731069,0.24318158147076116,-,0.486,0.095831648,131,1
AIFM2,++++,++--+---,NA,0.24323004901463988,0.6635654789856396,+,0.486,0.15124282490144275,131,1
KLHDC7B,+++-,NA,NA,0.6069540907205176,0.24323473137946727,-,0.486,0.1819780234342668,131,1
NMUR1,+--+,NA,NA,0.24323582497545831,0.8792816023289565,+,0.486,0.4528057170399167,131,1
ZFP69B,-+--,-+--+-++,NA,0.9576090868497833,0.24327144755056138,-,0.487,0.054902045,131,1
CPLX1,+-+-,-----+++,+-++--,0.5703955886489037,0.2432915096068494,-,0.487,0.004922504,131,1
MARCH1,-+-+,++++----,NA,0.485030268167524,0.24336674519321408,-,0.487,0.019131817,131,1
PDHX,++++,++++--+-,++--+-,0.24349215282931508,0.70270706920909,+,0.487,0.025822846,131,1
ZNF461,++-+,--+---+-,NA,0.6452560508885008,0.24353702378875028,-,0.487,0.018456553,131,1
SLC17A7,+-+-,----+-++,-++-++,0.2435374396247434,0.7111320513654952,+,0.487,0.025032415,131,1
USE1,----,-++-++++,--+--+,0.3509651882845333,0.24358923820703032,-,0.487,0.030153815,131,1
PDE3B,-+-+,++--+++-,++-++-,0.2435996570002764,0.734797116077281,+,0.487,0.036283427,131,1
KCNB1,+++-,------+-,+++---,0.6865549355165848,0.24364235800760847,-,0.487,0.058768238,131,1
PANO1,----,NA,NA,0.8793205715107963,0.24366938573888583,-,0.487,0.4574430262925032,131,1
PROB1,--+-,NA,NA,0.8116212949712741,0.24368020929785134,-,0.487,0.2753533413974392,131,1
GABRB3,++++,-+-+--+-,+++--+,0.2437098527595818,0.6368416989093728,+,0.487,0.077241667,131,1
MMS19,++++,-+--+++-,NA,0.24371627563039672,0.43900659078648036,+,0.487,0.024352367,131,1
ACTL10,---+,NA,NA,0.6539784567483562,0.24375921866543834,-,0.488,0.1939591659714066,131,1
ACACA,++++,++--+++-,-++---,0.6017030574118551,0.24376105282231603,-,0.488,0.047162734,131,1
ADGRE1,+---,NA,NA,0.8363382716763137,0.2437732479882521,-,0.488,0.30668690410041494,131,1
CDO1,+++-,+++++---,-+---+,0.24379138709570383,0.5342213075306174,+,0.488,0.034236612,131,1
MDC1,++--,--+-+--+,--++--,0.8735173441865364,0.24381778117789585,-,0.488,0.012060136,131,1
FAM8A1,-+++,-+++----,-+-+-+,0.7035267037768262,0.2438555970402047,-,0.488,0.064934781,131,1
ZNF547,++++,++++----,NA,0.24386224892091196,0.6892728472026257,+,0.488,0.073768464,131,1
SRR,++--,-+++----,----++,0.8819537302352756,0.24386473325574626,-,0.488,0.073762547,131,1
