gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
PRPF31,+++,++++++,--++,0.002802023278644637,0.8591892307311728,+,0.0056,0.003767644,1.51,1
RPS23,+++,++++++,-+++,0.002812103937013082,0.9996585194177764,+,0.00562,0.03287706,1.51,1
TBX2,-+-,++++++,NA,0.0028515404509644278,0.9821042420300945,+,0.0057,0.015074619208082474,1.53,1
TPMT,+++,+-++++,-+-+,0.0028650497189070174,0.9682994071167872,+,0.00573,2.40824e-4,1.54,1
ZNF304,+--,------,-+--,0.9787315756321164,0.002900519003298253,-,0.0058,0.010150159846696481,1.56,1
IFNA4,+++,NA,NA,0.0029089664613278577,0.9960643394934976,+,0.00582,0.006992549389674513,1.57,1
GIMAP1,++-,++++++,NA,0.0029381067087675414,0.9967071520721648,+,0.00588,0.002590756808104264,1.58,1
FUOM,++-,-+++++,NA,0.0029835801980793125,0.9264819151079959,+,0.00597,0.0011428162466805953,1.61,1
QPRT,-+-,++++++,+-++,0.0029846486091970052,0.8930106559622882,+,0.00597,6.52847e-5,1.61,1
PILRB,-++,++++++,-+++,0.0030474943974003834,0.9975740821997328,+,0.00609,0.002967031,1.64,1
RPL36,++-,++++++,--+-,0.003075960746872366,0.8066366188543046,+,0.00615,2.28312e-4,1.65,1
TIPARP,---,------,+--+,0.8843072117781042,0.0030955617229465747,-,0.00619,0.007963871,1.67,1
IKZF2,--+,------,NA,0.9972436716056178,0.0031258912534110938,-,0.00625,0.015686088,1.68,1
PRR5-ARHGAP8,---,NA,NA,0.986881131644992,0.003137120693588866,-,0.00627,0.010687652319287054,1.69,1
LRRC8C,+--,------,++--,0.9580560297313292,0.003140262031872786,-,0.00628,0.002213602,1.69,1
RPLP2,++-,++++++,NA,0.0031487071385653933,0.9823588646432845,+,0.0063,0.005080981,1.69,1
COLEC11,+++,------,++--,0.003149060346102009,0.06715131741384997,+,0.0063,0.009992837782626733,1.69,1
RPS8,++-,++++++,NA,0.0032109693560319016,0.9943116905274627,+,0.00642,0.007266848,1.73,1
IL18R1,---,-----+,NA,0.9966975711347763,0.0032801713044007487,-,0.00656,0.038080544972615614,1.76,1
CCDC70,---,NA,NA,0.9987451517225645,0.003308236367784622,-,0.00662,0.03528922150952216,1.78,1
C7orf50,++-,++++++,-+--,0.0033206081000467227,0.7088882671343159,+,0.00664,1.35065e-4,1.79,1
RPL29,++-,++++++,--++,0.0033266180458155978,0.9660694652959831,+,0.00665,0.00166316,1.79,1
ADCY7,+++,++++++,--++,0.0033282854146875706,0.9655021429714046,+,0.00666,2.48309e-4,1.79,1
CFH,++-,++++++,+--+,0.003334626660668763,0.9999164227653001,+,0.00667,0.013264419,1.79,1
CFH,++-,++++++,-+++,0.003334626660668763,0.9999164227653001,+,0.00667,0.013264419,1.79,1
WDR64,-+-,NA,NA,0.910164271047228,0.0033652749258498743,-,0.00673,0.007763616481309174,1.81,1
TINAGL1,+++,++++++,NA,0.00336957319941132,0.9994116763795529,+,0.00674,0.012516564,1.81,1
LRRCC1,-++,+--+++,++--,0.0033834308379869834,0.8804924909768623,+,0.00677,1.98221e-4,1.82,1
ZNF654,--+,------,++-+,0.49372153142425745,0.0034043949492023845,-,0.00681,1.10049e-4,1.83,1
RPS14,++-,++++++,-++-,0.0034322427480412126,0.9913273731864136,+,0.00686,1.74313e-4,1.85,1
MFAP3L,---,------,NA,0.9999353474321223,0.0034377853243165394,-,0.00688,0.018380803,1.85,1
IFI27,++-,++++++,+++-,0.0034461590806171365,0.987266069589495,+,0.00689,0.0015733365889031613,1.85,1
SIGIRR,+++,++++++,+-+-,0.003467873472864731,0.9842014414413351,+,0.00694,0.00405972446618735,1.87,1
CADM1,--+,------,--+-,0.9672796686290368,0.0034688770225631852,-,0.00694,0.010877791,1.87,1
SH3BGRL3,++-,+++++-,+++-,0.0034720376119152176,0.8526036830472882,+,0.00694,9.9049e-4,1.87,1
SMIM24,++-,--+--+,NA,0.003474076969114629,0.7606313455511293,+,0.00695,0.004240653623446402,1.87,1
DNAJC3,---,------,+---,0.9862202858252754,0.0034869497138894077,-,0.00697,0.005746634,1.88,1
TBC1D9B,++-,++++-+,----,0.6441012081900542,0.003534673719195038,-,0.00707,0.001624251,1.9,1
ITPR3,-+-,++++++,NA,0.0035779688473674878,0.9143268444659369,+,0.00716,0.001833984,1.92,1
FOSL2,---,------,-+--,0.9984060164738096,0.0035992401906412273,-,0.0072,0.017440449,1.94,1
MEP1B,--+,++--+-,NA,0.8013059555153228,0.0036109836003263974,-,0.00722,0.0032724818491313757,1.94,1
NDUFB9,++-,++++++,NA,0.003632140493446297,0.9526772986275045,+,0.00726,0.001398063,1.95,1
MYL2,+++,NA,NA,0.003650467716176135,0.9968058407483459,+,0.0073,0.009978148123090483,1.96,1
SLC25A34,-+-,+--+++,----,0.9514677277586714,0.003686653172707963,-,0.00737,0.002468446,1.98,1
PCOLCE,++-,++++++,NA,0.003695085966528349,0.9951981462568398,+,0.00739,0.010827236872436578,1.99,1
MYL9,++-,++++++,+++-,0.0036975266747878,0.994695524198686,+,0.0074,0.002376878350313861,1.99,1
C5orf46,+++,NA,NA,0.003707506274241387,0.9991444216290212,+,0.00742,0.049985347907799925,1.99,1
CPS1,---,---+-+,NA,0.9565606040527486,0.0038261541134496577,-,0.00765,0.020259084891896605,2.06,1
TNFAIP3,---,+-+-++,NA,0.8588835878995512,0.003832305752654099,-,0.00766,0.014162263615554383,2.06,1
SUGT1,+-+,------,+--+,0.8552770728179316,0.0038879571735864157,-,0.00778,0.007355833,2.09,1
TRIM25,+-+,++++++,++++,0.003902376851452105,0.9975304046627809,+,0.0078,0.007643967528837598,2.1,1
TMEM33,+-+,------,++-+,0.4304571244243934,0.003954356825161056,-,0.00791,0.001588586,2.13,1
KIF13B,-+-,---+++,++++,0.003954881089077252,0.13695366598236366,+,0.00791,5.17884e-4,2.13,1
ARSB,+-+,------,NA,0.8948312535283425,0.003958036456290762,-,0.00792,0.005390452,2.13,1
SPATA13,---,----+-,+--+,0.9837182224283907,0.004002664248987025,-,0.00801,0.002496723,2.15,1
RPL26,+++,++++++,NA,0.004038490132804528,0.9977178705483869,+,0.00808,0.001198507,2.17,1
C1orf43,+-+,++++-+,-+++,0.0040712282202024,0.9503772639604002,+,0.00814,0.001660319,2.19,1
FAM171B,--+,------,NA,0.9347429730252569,0.004097906323149876,-,0.0082,0.009590907,2.2,1
BOD1L2,+--,NA,NA,0.8025325119780972,0.004106776180698152,-,0.00821,0.0020555939446071712,2.21,1
EGR2,---,------,----,0.9999673887589219,0.0041284644593065625,-,0.00826,0.033673751,2.22,1
CETN1,+++,NA,NA,0.004163814738763404,0.99435318275154,+,0.00833,0.009664169854781149,2.24,1
ZNF358,++-,++++++,-++-,0.004175580801411519,0.9438233008351472,+,0.00835,5.27303e-4,2.25,1
DTL,--+,------,NA,0.9919038636902614,0.004180578842753114,-,0.00836,0.007890225280927424,2.25,1
KLF11,+++,++++-+,++-+,0.004200778838826382,0.9987814598847058,+,0.0084,0.01862179795660272,2.26,1
CD7,---,NA,NA,0.9884211727127539,0.004220853296828656,-,0.00844,0.009511379339683199,2.27,1
ITGAV,--+,------,--++,0.8802024626802719,0.004234125312007733,-,0.00847,0.01709809,2.28,1
SLC9A3R2,++-,++++++,+--+,0.004234732291793716,0.9817258903709414,+,0.00847,0.003973199,2.28,1
F10,+++,NA,NA,0.004277891854893908,0.9981177275838466,+,0.00856,0.038707075397530495,2.3,1
POGLUT1,---,------,+---,0.9962608132663588,0.004322472312043663,-,0.00864,3.16374e-4,2.33,1
YPEL3,++-,++++++,+---,0.004332478252314437,0.9709888185032349,+,0.00866,2.52184e-4,2.33,1
PDIA4,---,------,+--+,0.9515929732246842,0.0043671775260511825,-,0.00873,0.02036931671517611,2.35,1
ARHGEF25,+++,++++--,NA,0.0043809699484454205,0.9571111418008617,+,0.00876,0.00242952,2.36,1
RPL7,+++,++++++,++++,0.00440904101083429,0.9998141114743703,+,0.00882,0.025922004,2.37,1
LGR4,--+,------,NA,0.9900003721242525,0.004428547745130353,-,0.00886,0.003349343,2.38,1
ZBED8,--+,------,NA,0.9550644689757072,0.004432780838447215,-,0.00887,0.01542095892754794,2.38,1
SP110,-+-,+--+++,++++,0.00446241388530698,0.3507095569396103,+,0.00892,0.01335824,2.4,1
AURKC,+++,++-+++,NA,0.004529320073490262,0.9981065325517611,+,0.00906,0.011506888,2.44,1
UBXN7,---,-----+,NA,0.9911066960859984,0.0045297888635383345,-,0.00906,0.002223326,2.44,1
MINOS1,+++,++++-+,NA,0.004534851332009858,0.9185209807932648,+,0.00907,0.009576649,2.44,1
ZBTB21,+-+,------,-+--,0.9106707547619608,0.004592054351810126,-,0.00918,0.00525223,2.47,1
