gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
VEZF1,--+---,+++++-----+-,--+-++-+,0.09911360917746624,0.10674924141824228,+,0.198,0.030029588,53.3,1
MEGF9,+++---,-+++++----+-,+-+-+--+,0.12859716316638714,0.09913603120982938,-,0.198,0.023700281,53.3,1
RNASE13,-----+,NA,NA,0.09918439514059203,0.10848733744010951,+,0.198,0.06863724766872648,53.4,1
PPHLN1,++++-+,+++--++++++-,++-++---,0.12813041418489246,0.09918501068751917,-,0.198,0.022373689,53.4,1
ATP5I,----+-,+-+--+++++++,-+-+--++,0.1303656779403491,0.09924956578713182,-,0.198,0.002363734,53.4,1
KLHDC8B,+--++-,+++---+-++-+,++----++,0.13059630522714052,0.09929392237267691,-,0.199,0.002563202,53.4,1
MME,-+-+-+,----+-++++++,NA,0.182712847132788,0.09929540035005247,-,0.199,0.004576222,53.4,1
MINOS1-NBL1,-++---,NA,NA,0.09929846575029944,0.10865845311430528,+,0.199,0.16816501906940548,53.4,1
SPSB1,-+++--,-++++---+++-,--+++---,0.10649312868001848,0.09936513037855582,-,0.199,0.011575562,53.5,1
METTL2A,-+--++,+-+++-++++--,NA,0.14754908097617078,0.09940370077932295,-,0.199,0.071912132,53.5,1
CHD2,+++-+-,+-+-+-+----+,--++-+-+,0.11879277723846324,0.09943833646027571,-,0.199,0.00185309,53.5,1
KRTAP11-1,+-++-+,+++-+-++--++,-+------,0.12757044132940992,0.09943959540482103,-,0.199,0.024504213,53.5,1
HSPE1-MOB4,+++++-,NA,NA,0.09953228382386493,0.10922260879484401,+,0.199,0.1853606175411738,53.5,1
GCKR,+++-+-,++---++-++++,NA,0.15340852568818608,0.09958076678590343,-,0.199,0.015068758,53.6,1
TMF1,--+-+-,+-++++------,++++--+-,0.11927812024532092,0.0995854318057341,-,0.199,0.011129869,53.6,1
USP6NL,--+++-,+++-++++-+++,-----+-+,0.12943850205569848,0.09959266308717186,-,0.199,0.052992056,53.6,1
KIAA0408,-+++-+,++--+++---++,++++---+,0.12948524051828844,0.09962625840353771,-,0.199,0.004047671,53.6,1
ARSJ,+-+-++,--------+--+,NA,0.1836034824911937,0.09964224487367286,-,0.199,0.006596468,53.6,1
SULT1C3,++--++,NA,NA,0.09964636093999543,0.10933667940455141,+,0.199,0.06988812787890203,53.6,1
CACNG5,++++-+,--+------+-+,NA,0.1820369285680236,0.09967397182802061,-,0.199,0.062577287,53.6,1
ZYX,++-++-,----+-++++++,--+++++-,0.11602955128094483,0.0996866009651352,-,0.199,4.33333e-4,53.6,1
OTP,-+-++-,NA,NA,0.09969771288427537,0.10934291581108829,+,0.199,0.043345399125701116,53.6,1
POLR3E,-----+,----+-+-+-+-,NA,0.1749455690792108,0.09972434116352613,-,0.199,0.079086441,53.7,1
MTG1,---+++,--+-++++++++,------+-,0.10593335457704424,0.09976010165460454,-,0.2,0.061712828,53.7,1
KCNJ6,+-++++,-----+--+---,++++--+-,0.13356864844134914,0.09977634837674683,-,0.2,0.06200912,53.7,1
UBC,+-++--,------+++++-,-+-----+,0.10418329933214796,0.09977667920161941,-,0.2,0.004952996,53.7,1
FRZB,---++-,+++++-+++++-,++++---+,0.11437084000977157,0.09981051433221622,-,0.2,0.00100206,53.7,1
TAS2R16,+++++-,NA,NA,0.09987451517225644,0.10962185592881994,+,0.2,0.08935645272348128,53.7,1
RUSC1-AS1,NA,++--++++-+++,NA,0.2117689792953142,0.09995641435420602,-,0.2,0.068067647,53.8,1
TAF6,++-+--,----+-++++-+,+++++++-,0.12856754348431174,0.09996186895590721,-,0.2,0.001730052,53.8,1
ARMC5,++-++-,+-+---++++-+,--+-----,0.12365905154270929,0.09999561641859941,-,0.2,0.013848407,53.8,1
CHRM3,+-++++,---++---+---,NA,0.1500633637837465,0.1000139175239381,-,0.2,0.099670592,53.8,1
MEDAG,-+++--,NA,NA,0.1000456308464522,0.10990703245308846,+,0.2,0.1457873916490901,53.8,1
TP53I11,+-++++,------++++++,++++----,0.1335560548661434,0.10005517875218016,-,0.2,0.008008719,53.8,1
BCL10,---+--,-+-+---+----,--++-+--,0.11547811016980022,0.10005527601085028,-,0.2,0.00181676,53.8,1
ISY1,+---+-,----+--++-++,+-+++-++,0.10550911935171768,0.10006767780125417,-,0.2,0.004208427,53.8,1
HDHD3,+++++-,-+++++-+-+++,+---+---,0.12116118793708605,0.10014682433874053,-,0.2,0.043117432,53.9,1
MEI1,++--+-,NA,NA,0.10015970796258271,0.10996406775794217,+,0.2,0.06962224797142547,53.9,1
SUGP1,++-++-,+-+---++++++,+--+----,0.13061875967390774,0.10016318214267614,-,0.2,0.004983004,53.9,1
PRB1,---+++,NA,+++---+-,0.10019078386335703,0.13324037998403665,+,0.2,0.003313577,53.9,1
CCND1,-+--+-,+++++-++-+-+,+-+--+++,0.1150678195489849,0.10019281378192983,-,0.2,0.1273919105301317,53.9,1
TEX261,--++--,--+-+-----+-,----++--,0.12037886754722706,0.10019438566049117,-,0.2,0.066297569,53.9,1
EBNA1BP2,-+-++-,++-+--++++++,-+----++,0.12350457969926239,0.10021852313035319,-,0.2,0.005735674,53.9,1
SPAM1,+++++-,+++++-++++++,-++-+---,0.20452085559697666,0.10023382289269894,-,0.2,0.033805358,53.9,1
SPAM1,+++++-,++-----+++++,-++-+---,0.20452085559697666,0.10023382289269894,-,0.2,0.033805358,53.9,1
LCA5L,---++-,+++++++--++-,NA,0.18175318002477486,0.10025789865099148,-,0.201,0.047661791,53.9,1
MEOX1,+++-++,NA,NA,0.1002737850787132,0.11007813836764957,+,0.201,0.11482264931189667,53.9,1
NT5DC1,-++---,-+++++---++-,+-+-++++,0.10201835949611045,0.10031799159868542,-,0.201,0.08718661,54,1
ADGRE5,--+-+-,-++-+---++++,NA,0.11761258698689638,0.10032026082482569,-,0.201,0.11377743768384636,54,1
GORASP1,-+++--,--+-+++++++-,-+++----,0.102379643618971,0.10033251423754547,-,0.201,0.0102353,54,1
DISP1,+-++-+,-------+----,NA,0.18111207168742263,0.10033792335233226,-,0.201,0.049287103,54,1
GRIA2,-+++-+,++-+-++-----,+++++++-,0.11587576665245004,0.10036617026898606,-,0.201,0.03900412,54,1
ACOT2,++-+++,+++-++--+---,NA,0.12954848517336148,0.10036781974201126,-,0.201,0.114925662,54,1
MED23,-+++-+,++---+++--+-,----++--,0.11902614968399897,0.10040479590494569,-,0.201,0.019710487,54,1
FH,++++--,++++-++++---,-+--+--+,0.1272919808408178,0.10044997341916183,-,0.201,0.002341199,54,1
DNAJC7,++++--,++-+-+++++++,+-++-+--,0.1291747233937199,0.10045154672114177,-,0.201,0.02392857,54,1
IMMT,++++--,++++-+-++++-,-+-++-+-,0.10612093117656797,0.10045803040849859,-,0.201,0.00173633,54,1
ARHGAP42,-++---,++----++--++,NA,0.1771703641172089,0.10047957458768561,-,0.201,0.004849187,54.1,1
SCNN1G,+++-++,NA,NA,0.10050193931097422,0.11007813836764957,+,0.201,0.1819589212174209,54.1,1
ATXN3,----+-,++++++-+-+-+,+-+++--+,0.12600441650007074,0.1005133255871616,-,0.201,6.66011e-4,54.1,1
CUX2,--++++,------++++-+,++++----,0.12952573818239949,0.1005190195529574,-,0.201,0.005047505,54.1,1
FAM212A,-+-++-,+-++-+-+++++,NA,0.18318256028453156,0.10056387318497102,-,0.201,0.016283433,54.1,1
LHFPL3,+++--+,-+++---+--++,---++-++,0.10059305792042444,0.10820520115562982,+,0.201,0.021687513,54.1,1
CRISPLD2,+++-+-,----+----++-,+++-----,0.1296897386933844,0.10059706363930992,-,0.201,0.004140824,54.1,1
GBP2,---+++,++-+--++-+++,--+++---,0.12609371698336705,0.10060270164244878,-,0.201,0.03540515,54.1,1
NDNL2,++-+--,-+-+-+------,++--+---,0.1284176757356118,0.10065476140485272,-,0.201,0.069243901,54.2,1
FBXL3,+-++-+,++++-+------,+--+--++,0.12174758739117578,0.10066436612956328,-,0.201,0.001923596,54.2,1
MBIP,+++---,+-+-++---+--,-+--++-+,0.11621025798860136,0.10067364575004277,-,0.201,0.001161141,54.2,1
IFNL4,+++---,NA,NA,0.10072434837164204,0.11019849418206708,+,0.201,0.2240917023880224,54.2,1
C5orf51,++++-+,++++++-----+,NA,0.18323049048567489,0.10074686022938356,-,0.201,0.007913069,54.2,1
C5orf64,NA,++++++------,NA,0.2132064506755775,0.10076280421358517,-,0.202,0.005884159,54.2,1
NUDT6,----++,+++-++++--++,++--++++,0.13004625368337097,0.10078689207079104,-,0.202,0.003498408,54.2,1
NUDT4,++++-+,-+-+----++-+,-+-----+,0.11403222464866655,0.10079682847559016,-,0.202,0.025195318,54.2,1
INO80B,++--+-,+---+-+-++++,NA,0.18315460075768392,0.10080329187211805,-,0.202,0.004796722,54.2,1
FAM161B,--++-+,-+++---+++-+,NA,0.18498566067084618,0.10080464217985652,-,0.202,8.9703e-4,54.2,1
FAM13A,+-++-+,++-++++++-+-,NA,0.1465260958662213,0.10080871886392465,-,0.202,0.07910917797341595,54.2,1
CHRNA2,+-++++,NA,-++-----,0.10081319972090358,0.14530648907681973,+,0.202,0.08971843880203473,54.2,1
NEUROG2,+---+-,NA,NA,0.10083841898134946,0.11048368697239334,+,0.202,0.3167698455647835,54.3,1
OR5M11,+++++-,NA,NA,0.10084417065936573,0.11053442080647921,+,0.202,0.13871212868081978,54.3,1
C5orf63,-+--++,+-+-+++--+++,NA,0.13360661162814777,0.1008858320171813,-,0.202,0.04012846365903923,54.3,1
SIGLEC7,+-+-++,NA,NA,0.10090120921743098,0.11053442080647921,+,0.202,0.21256371003038896,54.3,1
CHD4,-++-+-,+-+-+++---+-,+++++---,0.11455644566948943,0.10091019617483327,-,0.202,0.018587079,54.3,1
SRC,++++--,------+++++-,++-++---,0.1037956991714441,0.10093416570466969,-,0.202,0.008010487,54.3,1
AIPL1,+-+++-,NA,NA,0.1010152863335615,0.11053442080647921,+,0.202,0.12298835215398894,54.3,1
PNPO,++++-+,+-+--+++++-+,++-+-+++,0.12106894811278174,0.10104020320822661,-,0.202,0.016905618,54.4,1
CDKL4,--+--+,+++--+++++++,NA,0.18358717108694725,0.10104777883305274,-,0.202,0.035627389,54.4,1
TSPAN13,++++-+,++-+-+-+++--,-+-----+,0.10853023576911706,0.1010730366792526,-,0.202,0.007675678,54.4,1
ZSCAN21,+-+---,-++-----+---,+-+-+---,0.10107309074742783,0.10634233176360681,+,0.202,0.020557959,54.4,1
TSSC1,+--+--,-++---+++-++,++----++,0.13261148995337962,0.10107377497623846,-,0.202,0.011190208,54.4,1
UPK3B,----++,NA,NA,0.10112359550561797,0.11054072553045859,+,0.202,0.09001426446984118,54.4,1
RAB32,----+-,++++++++++--,NA,0.18476193271938632,0.10113730538715492,-,0.202,0.096791614,54.4,1
G3BP2,-+++-+,++++-+-++---,----+--+,0.10762251552703528,0.10116499168578037,-,0.202,0.010443071,54.4,1
CD151,+--++-,--+---++-++-,-++++---,0.10118846602650595,0.1135016491891017,+,0.202,0.006885206,54.4,1
CES2,-+--+-,------++++-+,+--+----,0.1304476457942464,0.10122332703863228,-,0.202,0.009670221,54.5,1
GPR149,-+++-+,--+----+--++,NA,0.14740682603441643,0.10125146827610879,-,0.203,0.034457387,54.5,1
CORO7,-+-++-,+-+-+--+--+-,+-+++-+-,0.10698693765638125,0.10130434315292812,-,0.203,9.32e-5,54.5,1
NME2,++-++-,-++-+++--++-,NA,0.1344147261405641,0.1013354656725189,-,0.203,0.08738831578018476,54.5,1
CYYR1-AS1,NA,-+++++++++-+,NA,0.21373047584453322,0.10133662647101555,-,0.203,0.010665057,54.5,1
L3HYPDH,--++++,+++-+++---+-,-++-++++,0.12221654666762312,0.10135799357068154,-,0.203,0.07757088,54.5,1
FLII,++-++-,+-+-+-+-++++,+-+++---,0.13470358411127223,0.10139629061360525,-,0.203,0.032721442,54.6,1
KRT26,----+-,NA,NA,0.1014087720298865,0.11093999543691535,+,0.203,0.16598145233878933,54.6,1
OR51F2,+-++++,NA,NA,0.10141455624001826,0.11110477385501626,+,0.203,0.09558086105587581,54.6,1
HNRNPUL2,++-+--,------++-+-+,+-++++--,0.13485310713226453,0.10142963891658988,-,0.203,0.031914068,54.6,1
MOB3C,+-++--,-++-++-+-+++,++++++-+,0.10143646611406561,0.113863549434898,+,0.203,0.112465262,54.6,1
WDR45B,-+++--,-+++++-++--+,+-+++++-,0.12149389698274995,0.10144874572254776,-,0.203,0.025968446,54.6,1
TALDO1,----+-,++++++------,----+-++,0.10147874875027772,0.10491974734454808,+,0.203,0.010245599,54.6,1
ZNF559-ZNF177,+-+-++,++++++-+--++,NA,0.18384150504113153,0.10148524233145323,-,0.203,0.151002118,54.6,1
MYB,-+++-+,++++--++-++-,NA,0.18500202681978992,0.10150184003739326,-,0.203,0.001149129,54.6,1
ASCL3,++----,NA,NA,0.10152284263959391,0.11128222678530687,+,0.203,0.2151636658454335,54.6,1
SUMO4,+---++,-++---+-----,NA,0.1550112250923751,0.10152799110487351,-,0.203,0.08077268705357502,54.6,1
C6,-+++++,NA,NA,0.10152863335614876,0.11156105629384588,+,0.203,0.25197242140697834,54.6,1
GDI2,-+++--,++++-+---+--,--+-++++,0.13175827966307632,0.10156296462314043,-,0.203,0.006901592,54.6,1
KANSL1L,--+--+,+++---++-+++,NA,0.11774702009064827,0.1015676737225951,-,0.203,0.024793699580927146,54.6,1
SURF6,----+-,+-+-+-++++++,+-+----+,0.1330487823622436,0.10157709392408928,-,0.203,0.018197083,54.6,1
MPP5,-++---,++++++---+--,----+--+,0.1085865378451746,0.1015786594006948,-,0.203,0.00810721,54.6,1
CAPS,-+--+-,-+++++++-++-,NA,0.18391102183803582,0.10160793689216918,-,0.203,0.010525571,54.7,1
PEX1,--+--+,+++--++---+-,+--+-+++,0.10161447288870762,0.10649102360713208,+,0.203,0.054879494,54.7,1
CLTA,++-++-,-+++--+++++-,-------+,0.1325168778590208,0.10162502221567929,-,0.203,0.003015429,54.7,1
C9orf41,-+-+-+,-+----+---+-,NA,0.17941185302791027,0.10163113547687454,-,0.203,0.059509759,54.7,1
PGAM1,++++--,-+++-+-+++--,-+---+++,0.13015173296549828,0.10170492620189962,-,0.203,0.009304343,54.7,1
CCDC85A,+++++-,++++-+++++++,++---++-,0.1350290214697854,0.10170593237775537,-,0.203,0.006551685,54.7,1
TSC2,++--++,----+-++++++,--+++---,0.12738611965176497,0.10170648422726157,-,0.203,0.010526217,54.7,1
ATL2,++++-+,++-+-------+,NA,0.18417141115715907,0.1017308705292666,-,0.203,0.008357011,54.7,1
DNAJC19,++++-+,++++-++++++-,++----++,0.13112360262276798,0.10173763788676798,-,0.203,0.015843258,54.7,1
KIF16B,----+-,+-----++++++,NA,0.18573372576803304,0.10174451401515301,-,0.203,0.020265061,54.7,1
SCGB2A1,++-+--,NA,NA,0.10175098385900873,0.11173853524982888,+,0.204,0.05171040460078397,54.7,1
RAC1,-+-++-,+-+++---++-+,--++-+++,0.10178309784110667,0.10675469588382441,+,0.204,0.042633989,54.8,1
THEMIS2,-+----,----+----++-,NA,0.1584961749937391,0.10180590156826272,-,0.204,0.190651817,54.8,1
MT1B,--+---,NA,NA,0.10180801916386244,0.11190965092402463,+,0.204,0.1106838854242665,54.8,1
AMHR2,--+++-,NA,NA,0.10181382614647502,0.11196030342782182,+,0.204,0.11254845827900145,54.8,1
TMEM220,+-+--+,++++++------,NA,0.18671951154408797,0.10181939461078195,-,0.204,0.006029105,54.8,1
POU3F2,---++-,-++-+------+,+-+-+++-,0.1312042312561817,0.1018225770473329,-,0.204,0.007596323,54.8,1
AKAP7,--+-++,++--+++--+++,-++++-++,0.1232099814369019,0.10184952894021591,-,0.204,0.012347191,54.8,1
KRTAP2-1,+++++-,NA,NA,0.10186505446871613,0.11196668948208989,+,0.204,0.05019885441253917,54.8,1
CST2,+++++-,NA,NA,0.10187086470454026,0.11201733873267553,+,0.204,0.15615592527955302,54.8,1
RIPK3,----+-,NA,NA,0.10192208977356984,0.11202372804015515,+,0.204,0.04909790135647383,54.8,1
SNAPC2,++-++-,+--+--+++++-,-++-----,0.12077495758216654,0.10192394811342716,-,0.204,0.00811197,54.8,1
UBE2L3,+++++-,------++++-+,+--+----,0.13244562906899363,0.10193032840753795,-,0.204,0.006447466,54.8,1
SGTB,++++--,++-+--++++-+,-++-++-+,0.13310480353310064,0.10194381822649563,-,0.204,0.025256457,54.8,1
GOLGA3,-+-+++,------+-++++,++++--++,0.12094518661204436,0.10194893735472112,-,0.204,0.014607772,54.8,1
MDM4,----+-,+-+-+++---++,+-+++++-,0.10195781643071192,0.10399736291323815,+,0.204,0.017960393,54.9,1
ZBTB9,++++--,+-+-++------,NA,0.11918189482822261,0.1019933730350652,-,0.204,0.012368817226798338,54.9,1
COL4A2,+++-+-,------+++++-,++++-+-+,0.1119009798014104,0.10200409626459685,-,0.204,0.004167433,54.9,1
SC5D,-+++--,++++++------,-----+-+,0.1069679125979093,0.10201149144130811,-,0.204,7.50281e-4,54.9,1
TTLL3,----++,+-+-++++-+++,--+---+-,0.12457449354502838,0.10201604709284831,-,0.204,0.011961236,54.9,1
SP5,----+-,NA,NA,0.10203616038327724,0.1121948437143509,+,0.204,0.16320103270843445,54.9,1
SLC24A3,++-+-+,--+--+++-+--,+-----+-,0.13263298860612965,0.10207442936775647,-,0.204,9.16794e-4,54.9,1
RNF215,+--+++,++----+++---,NA,0.13578340339295972,0.1021161755386131,-,0.204,0.078115202,54.9,1
CREG1,-+-+--,++++-+-+--+-,--+-+-++,0.1279435485107339,0.10211834038603716,-,0.204,0.014739458,54.9,1
CCDC172,++-+-+,NA,NA,0.10215605749486653,0.11235955056179775,+,0.204,0.09560573891537248,55,1
YAF2,+++-++,++---++-----,+-+-+--+,0.12626821554478743,0.10217961471393014,-,0.204,0.016478277,55,1
GLT8D1,-+++--,+++-+++++-+-,-+----+-,0.13717566833256511,0.10219209038373274,-,0.204,0.007735487,55,1
KRT25,--+++-,NA,NA,0.10221309605293179,0.11235955056179775,+,0.204,0.17810956939215672,55,1
C12orf54,+----+,+---++-++-++,NA,0.14281618214514472,0.10222763378321958,-,0.204,0.062910735,55,1
ZNF418,+++---,+-+---++++++,++++++-+,0.13383637277945484,0.10230009062978376,-,0.205,0.004992152,55,1
HRH1,------,-+-++---+---,-++-+---,0.13452358245110546,0.10230939360817362,-,0.205,0.01208978,55,1
MGAM2,-+---+,++----+-+-+-,NA,0.12679208130517325,0.10234642854778518,-,0.205,0.14588840530389544,55.1,1
C9orf114,+--++-,+-+-+-+-++++,-++++-+-,0.12830075243075847,0.10236395548792832,-,0.205,0.023384738,55.1,1
STK17B,+-+--+,++-+-+------,NA,0.18743779389568666,0.10237455014548616,-,0.205,0.021251773,55.1,1
SLC17A4,---+++,NA,NA,0.10238421172712754,0.11247362117150517,+,0.205,0.20843661650778866,55.1,1
FKBP11,+++--+,----+-++++++,+-------,0.11099724067654797,0.10240881482032034,-,0.205,0.012765262,55.1,1
ADAMTS15,----+-,+++---+--+++,NA,0.16033956103517466,0.10248854942292251,-,0.205,0.021887535,55.1,1
ANTXR1,+++-+-,--+-++-+--++,+-+++-++,0.11419397659686585,0.10249625319812991,-,0.205,0.01039794,55.1,1
RNF41,++++-+,++-+--++++--,+------+,0.11693104457638596,0.10251678795569767,-,0.205,0.029102366,55.2,1
FECH,--++-+,-+++++---+++,+++-+---,0.11755513264045904,0.10253151847474938,-,0.205,0.018657678,55.2,1
PSME2,+---+-,+++--++++-+-,--+--+++,0.13241453198158076,0.10253167768081407,-,0.205,0.005427996,55.2,1
PDZD9,--+-+-,+---++-+-+++,NA,0.1879809567204049,0.10253909271258178,-,0.205,0.001992335,55.2,1
METTL18,+-+---,+-+--+++++++,+-+-++-+,0.10261794753803424,0.10564515148501101,+,0.205,0.005473596,55.2,1
PEX11G,---++-,+++++++-++++,-+-+---+,0.13376037351633296,0.10261886393090529,-,0.205,0.014633801,55.2,1
PLCG2,-----+,++++++++++++,+---+--+,0.13774860936904795,0.10265854890889133,-,0.205,0.063351217,55.2,1
PDCD5,+---+-,+++-++++++++,++---+-+,0.13537100385754405,0.10271971076377158,-,0.205,0.01893736,55.3,1
USP46,++++-+,++-+-+-+----,++++++-+,0.11931885523191803,0.10273294682162133,-,0.205,0.001270629,55.3,1
C8orf46,++++-+,++-++++-+-+-,NA,0.18009865725707916,0.10275510625719489,-,0.206,0.042520337,55.3,1
SEC14L5,--+---,-+++++---++-,--+++---,0.10277021213035117,0.11368939429528264,+,0.206,0.043653504,55.3,1
CDH24,---++-,----+----+-+,NA,0.1888186363523686,0.10279345249877818,-,0.206,0.001917409,55.3,1
FBXO25,-+++-+,-+++-+-+---+,-+----++,0.12029649562882475,0.10279812875846812,-,0.206,0.003069812,55.3,1
BNIP3L,--++--,++++++-+++--,-+---+-+,0.1392285340208286,0.10279842175011697,-,0.206,0.002542741,55.3,1
DIAPH1,++++-+,------++++++,++++-+--,0.11036450969064882,0.1028054816416983,-,0.206,0.011257116,55.3,1
DNASE2,+-+++-,++++++--+--+,++-+-+-+,0.13454003411733811,0.10283740403757671,-,0.206,0.016888292,55.3,1
TMEM71,+++-+-,-+-++-+++++-,NA,0.1754806282781002,0.1028449586438295,-,0.206,0.087041516,55.3,1
KRT5,++-+--,++-+--+-++--,NA,0.1529519031506093,0.10288596836961571,-,0.206,0.06394829072325182,55.4,1
NRDE2,+++-+-,+++-+++--+++,+++++--+,0.13390084517057155,0.10290690677636281,-,0.206,0.028339513,55.4,1
ALDH1B1,+-+++-,+++-+-++++++,NA,0.1887339165929118,0.10294226832659065,-,0.206,0.006572096,55.4,1
PROSER2,-+-++-,NA,NA,0.10295459730778006,0.11287286830548109,+,0.206,0.06602845883957785,55.4,1
ACOT13,++++--,++++-++--+-+,NA,0.18759493592921245,0.10295526333545972,-,0.206,0.04537643,55.4,1
TRIP4,+-+-++,-+--+-++-+++,+++-++++,0.10296388108507964,0.11057962212011949,+,0.206,0.072235544,55.4,1
THAP1,-+++-+,-+---+++----,-----+++,0.10306444803763208,0.10296722553303442,-,0.206,0.030966336260179406,55.4,1
TRIM48,++++++,NA,----++--,0.10298236153489396,0.14487796653828378,+,0.206,0.035504963,55.4,1
DCAF4L1,--+-++,-+--+-----+-,NA,0.18801016911559487,0.10298252999050152,-,0.206,0.023997483,55.4,1
CEP295,+++---,++--+-+++-++,NA,0.16436736110133957,0.10298332910275117,-,0.206,0.032649956,55.4,1
IMP3,++-++-,++++-+-++++-,-+----++,0.13600934275847082,0.10299686987724627,-,0.206,0.036078357,55.4,1
AKAP12,+-+---,++-+-------+,-+-----+,0.11283869941172144,0.10300503561080057,-,0.206,0.005215918,55.4,1
ZNF710,+++---,--+-+++++-++,NA,0.13511563417153277,0.10300625191662557,-,0.206,0.083619853,55.4,1
PI4K2B,-++--+,+++++++----+,NA,0.18798570266398926,0.10301686672154747,-,0.206,0.030707767,55.4,1
MARVELD2,---++-,+++++-++-++-,NA,0.1495965901136462,0.10302106029779057,-,0.206,0.03564014550565616,55.4,1
AKAP10,++++-+,-+-+-+++----,+---+-+-,0.11751050843726882,0.10302555931719051,-,0.206,0.003357261,55.4,1
NUDT17,------,++++-+++++++,++++----,0.1356497290293257,0.10304744195305957,-,0.206,0.011860092,55.4,1
CHRAC1,------,-++++------+,+--+++-+,0.10306302338649999,0.10434180780107788,+,0.206,0.11544152236149666,55.4,1
ASTE1,-+++-+,++++-+++-++-,-++++--+,0.13248274125834172,0.10307308853952134,-,0.206,0.013898319,55.5,1
CDHR3,++-+-+,+---++----+-,NA,0.1548944878022791,0.10307351069966153,-,0.206,0.1531922837476805,55.5,1
ZFP3,-++--+,--+--+------,++++++--,0.13037213617975546,0.10312163723304547,-,0.206,0.052671765,55.5,1
SLC9A4,+-+-++,NA,NA,0.10312571298197581,0.1129869389151885,+,0.206,0.13128278575325059,55.5,1
NUAK2,--+-+-,+-+++++-+-+-,NA,0.18993294152845905,0.10321749111942931,-,0.206,0.029757626,55.5,1
UNC50,+--+++,++++++-+--+-,-+---+-+,0.1105208629313397,0.10321979423080065,-,0.206,0.014679869,55.5,1
ADGRG6,---+++,+++-+-++++++,NA,0.18370622479692092,0.10328266298870177,-,0.207,0.118965497,55.6,1
WDR53,-++---,+-+--+--+++-,NA,0.12175907177584812,0.1032873198854651,-,0.207,0.081905696,55.6,1
FAAH,-+----,+++++-++++--,--+++---,0.13180479865294809,0.10332756472285647,-,0.207,0.009922285,55.6,1
BCDIN3D,+-++++,+++++++++-+-,NA,0.1727530722724381,0.10334228167844352,-,0.207,0.050259759,55.6,1
OR6N2,++++++,NA,NA,0.10335386721423682,0.1131010095248959,+,0.207,0.09324902036362363,55.6,1
STC2,+-+-+-,+-++++------,NA,0.18854949180248692,0.10337464510708393,-,0.207,0.018903067,55.6,1
ZPBP2,++-+++,NA,NA,0.10341090577230208,0.1131010095248959,+,0.207,0.1874751581732112,55.6,1
PYY,----++,NA,NA,0.10346204300461986,0.11316449920146018,+,0.207,0.02661123096361438,55.7,1
SLCO2A1,+++++-,NA,-+++-+--,0.10346958892437129,0.15247475427789522,+,0.207,0.021373127,55.7,1
ELMO1,-+-+--,--+++-+--+++,+-+--+-+,0.10353043934820946,0.10427798034443712,+,0.207,2.79026e-4,55.7,1
SPNS2,-+-+--,-+----+-++-+,NA,0.1418500321192325,0.10353557615108064,-,0.207,0.029457583,55.7,1
IGSF21,++-++-,----+--+++--,------+-,0.13620463222862028,0.10354660160790023,-,0.207,0.012224571,55.7,1
TNPO3,++++-+,++++-+++-+--,++++--+-,0.13083065148131914,0.10360955892645084,-,0.207,0.026091417,55.7,1
RIN3,+++-+-,+++-+++-++-+,NA,0.18896443270799035,0.103635332647766,-,0.207,0.034713988,55.8,1
IL6R,-+--+-,-+++++---+-+,NA,0.15167661683402026,0.10363584239743574,-,0.207,0.028470094,55.8,1
UGT2A1,++--+-,NA,NA,0.10363906000456309,0.11327211543945702,+,0.207,0.03853746137520778,55.8,1
CCNB2,------,+-+-+-+-++++,NA,0.12052660005529545,0.10366247122766734,-,0.207,0.131932989,55.8,1
AARSD1,++-++-,-++-+-++++++,-++++---,0.10367351980067516,0.1111559335464216,+,0.207,0.030348810453067938,55.8,1
CFAP58,-+----,+-+-+-++--+-,NA,0.12133045034023954,0.10367567384446336,-,0.207,0.084187057,55.8,1
GPR161,++-+++,--+--+++++--,++--+--+,0.10373326441768467,0.11718368812478458,+,0.207,0.03046310370210489,55.8,1
ZFP82,++++++,+-+--++---+-,NA,0.12434357238201843,0.10374536460880186,-,0.207,0.04682622,55.8,1
IL20RA,+++++-,+++--+------,NA,0.16038317994652912,0.10375933079443092,-,0.208,0.049039505,55.8,1
JRK,-+---+,+---+-+-++++,--++--+-,0.11725605009225143,0.10379154986497889,-,0.208,0.006893352,55.8,1
B3GAT1,-+-+++,----+-++++--,++++-+--,0.13376618682002642,0.10380855168326227,-,0.208,0.011247659,55.8,1
YY1,++++-+,-+--+-------,++-+----,0.1299741148341245,0.10382455501066191,-,0.208,0.027651966,55.9,1
CYP46A1,++-++-,----+-+-++++,++-+--+-,0.1038510302114811,0.11474275724705156,+,0.208,0.01561060890560692,55.9,1
COMMD6,---+++,++++-++++++-,--++--+-,0.13669013704647215,0.1038630174069419,-,0.208,0.002591044,55.9,1
KRT8,++--++,NA,NA,0.10386721423682409,0.11361432726857926,+,0.208,0.04817018240680658,55.9,1
C22orf23,-+--+-,+-+-+++--+--,NA,0.11933125071955324,0.10387166364190356,-,0.208,0.082011032,55.9,1
ANKIB1,--+--+,+++-++---+++,NA,0.18238283893489307,0.10387204397903034,-,0.208,0.05471538,55.9,1
