gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
OR2C3,+-,NA,NA,0.048187111470804365,0.9819678196508193,+,0.0964,1.0160391106118758,0.1320220318924811,25.9,1
P2RY14,-+,--++,--,0.9550787856612779,0.048210981996338775,-,0.0964,1.015824026737107,0.125975562,25.9,1
POT1,--,++-+,+-,0.04821694479646889,0.9758432027188787,+,0.0964,1.0157703159235985,0.05404747691769566,25.9,1
MYO5C,++,--+-,++,0.8181318516494186,0.048221116014075104,-,0.0964,1.015732747005785,0.007330632,25.9,1
TTC14,-+,--++,++,0.04828195874792787,0.4001023050300222,+,0.0966,1.0151851236861666,6.15637e-4,26,1
NSG1,+-,-+++,--,0.5068144189996956,0.04829337120498682,-,0.0966,1.015082481175887,0.016562172,26,1
ATF1,--,--+-,-+,0.9281049810317588,0.04830197978109124,-,0.0966,1.0150050725413942,0.05274472,26,1
FAM102B,+-,-+--,--,0.04831460757768202,0.9308660752536341,+,0.0966,1.0148915478856568,0.033563489,26,1
DTNB,+-,--+-,+-,0.04834913618532236,0.9725549556487089,+,0.0967,1.0145812850338363,0.15006144201335944,26,1
TMEM245,+-,---+,+-,0.04835567847444368,0.8716275229839197,+,0.0967,1.0145225231184398,0.037710581,26,1
NGRN,++,+--+,-+,0.7086255063027753,0.04836315349737936,-,0.0967,1.0144553932502776,0.003852996,26,1
JKAMP,--,++--,NA,0.048395581621454194,0.9421469000892124,+,0.0968,1.01416429072906,0.050636429,26,1
MR1,++,-+--,-+,0.0483969266477638,0.20121272359447867,+,0.0968,1.0141522208382232,0.03727316,26,1
POLR2B,+-,-++-,-+,0.04841564264747299,0.635615018133533,+,0.0968,1.0139843034787845,0.009211729475956072,26,1
FAM46A,--,---+,NA,0.7592600729920439,0.04842593659873702,-,0.0969,1.0138919752395594,0.015935216977875248,26.1,1
TMEFF2,--,+++-,-+,0.44573094273668734,0.048427949347599836,-,0.0969,1.0138739248388726,0.004369757,26.1,1
SOHLH1,-+,NA,-+,0.95904142311693,0.048461269440939,-,0.0969,1.013575218059623,0.042050724265865154,26.1,1
ZNF544,--,---+,--,0.8010431844876804,0.048480584546996185,-,0.097,1.0134021567090519,0.073149064,26.1,1
RIC1,+-,+++-,NA,0.0484909926990784,0.9674416357504185,+,0.097,1.013308929329198,0.09196810182889345,26.1,1
CCDC159,-+,++++,NA,0.8779626117557935,0.048513863433424335,-,0.097,1.0131041430060475,0.08618516665241109,26.1,1
PPP1CC,+-,++--,-+,0.04852054328211909,0.31382473518774345,+,0.097,1.013044349340463,0.016307214,26.1,1
HSD17B6,--,++--,--,0.048567609263697596,0.20081368294455687,+,0.0971,1.0126232784445786,0.021055604942192913,26.1,1
AP1G1,+-,++--,--,0.04858740084826281,0.9910752150947257,+,0.0972,1.0124463369554306,0.035472428353046745,26.1,1
MFAP2,-+,NA,NA,0.9806065691161174,0.04859272994558954,-,0.0972,1.012398705869818,0.12213005065909482,26.1,1
MARVELD3,-+,NA,NA,0.9804743478679392,0.04861303517250121,-,0.0972,1.012217267081304,0.12125057718146483,26.2,1
RRP36,-+,-+-+,--,0.7488518604140386,0.04863497413734575,-,0.0973,1.0120213150695372,0.001276124,26.2,1
DNASE1,-+,+-+-,NA,0.9523037532889659,0.0487375858468287,-,0.0975,1.0111059911690372,0.08940067247595801,26.2,1
VSIG2,-+,----,--,0.6287608898629771,0.048809371376167913,-,0.0976,1.010466789992743,0.003617978,26.3,1
FHL3,++,+-+-,NA,0.7949390705511111,0.048841340335177355,-,0.0977,1.0101824307137848,0.008148486492987207,26.3,1
CLDN12,+-,----,+-,0.048856152862681704,0.7275049320921951,+,0.0977,1.010050738511725,0.048543980268090786,26.3,1
ATP6V1B1,-+,NA,NA,0.9543673742974756,0.04890083183764223,-,0.0978,1.0096537574940923,0.06451665218841268,26.3,1
RGS5,-+,--++,+-,0.2306908998135001,0.04890339088185467,-,0.0978,1.0096310308929342,0.033059551,26.3,1
CCL22,-+,NA,NA,0.9787527346197038,0.048943223928429466,-,0.0979,1.0092774310609107,0.11207595192776762,26.3,1
ASS1,+-,--++,--,0.8986602812969928,0.04894499162343976,-,0.0979,1.0092617458186288,0.067910112,26.3,1
MTURN,-+,++++,+-,0.048963498435447665,0.34010014192139953,+,0.0979,1.0090975638069657,0.001885768,26.3,1
OR13A1,++,NA,NA,0.0490301877689996,0.6133556962059229,+,0.0981,1.008506447886001,0.023144365047353527,26.4,1
MAP3K11,-+,+-++,+-,0.04905019800397201,0.42665737154036215,+,0.0981,1.0083292394730816,0.012596922,26.4,1
ATP2B2,+-,+-++,--,0.04905568372734225,0.6539774665045202,+,0.0981,1.0082806711436525,0.006442228,26.4,1
SETD7,+-,++--,+-,0.04912177488943182,0.9905974772005628,+,0.0982,1.0076959538014383,0.070818165,26.4,1
CNTNAP5,+-,--++,NA,0.7089906153973906,0.04915011577826361,-,0.0983,1.007445459140361,0.054350763,26.4,1
LCN2,+-,NA,NA,0.04916115415305244,0.9558112875410498,+,0.0983,1.007347934100079,0.06622165555068105,26.4,1
G2E3,+-,++--,NA,0.04919621849449304,0.993522906840759,+,0.0984,1.0070382826680726,0.0589446983104552,26.5,1
CASQ1,++,---+,-+,0.8508503520622377,0.04927541191642362,-,0.0986,1.006339740896825,0.051843997,26.5,1
IFNB1,++,NA,NA,0.38170564253893235,0.04928315975100148,-,0.0986,1.0062714598380826,0.019544928737364672,26.5,1
PDGFRA,+-,+---,++,0.049312525113794685,0.5929250040767738,+,0.0986,1.0060127626057491,0.076187547,26.5,1
UNC5CL,++,++++,NA,0.049316260001879594,0.901672913217634,+,0.0986,1.0059798707621626,0.011083071,26.5,1
CAMK4,+-,--+-,--,0.049368542437830974,0.5589610796347033,+,0.0987,1.005519699084312,0.01351236,26.6,1
TK2,+-,++++,++,0.04936971743376171,0.7276889695381932,+,0.0987,1.0055093627820588,0.021550375,26.6,1
PAK7,+-,--++,-+,0.7011986137632515,0.04939479192466333,-,0.0988,1.0052888440281094,0.060321246,26.6,1
ZNF263,+-,+++-,+-,0.049417199339860364,0.9953707864532766,+,0.0988,1.0050918756882132,0.05439570933883673,26.6,1
PCSK7,-+,+-++,++,0.28040363313417715,0.049450750852194,-,0.0989,1.0047971140956637,0.010605993,26.6,1
GPR176,+-,---+,--,0.04947211607114654,0.5520474998005346,+,0.0989,1.004609517493814,0.059705805,26.6,1
HYOU1,+-,----,+-,0.049497027113432505,0.720875383295393,+,0.099,1.0043908891803093,0.039696536,26.6,1
DMPK,-+,--++,NA,0.9984105809651009,0.049525624010717154,-,0.0991,1.0041400480869929,0.12066607126617715,26.6,1
PTAFR,-+,-+++,-+,0.9847138939490923,0.04952696432027193,-,0.0991,1.00412829495558,0.014034059584225331,26.6,1
PRPF18,+-,-+++,-+,0.8021834944271434,0.04954821563168388,-,0.0991,1.0039419853788436,0.022215637,26.7,1
TRUB1,+-,-+--,--,0.04957592277810839,0.5340597669919416,+,0.0992,1.0036991976722793,0.052650375,26.7,1
OR6C65,-+,NA,NA,0.9807898602842106,0.0496064085366067,-,0.0992,1.0034322187268583,0.12910491200334934,26.7,1
SEPP1,--,++--,+-,0.0496140734705738,0.5274735636234709,+,0.0992,1.003365118900989,0.044167416,26.7,1
ITFG1,+-,-++-,--,0.049686145936440745,0.1614071513675395,+,0.0994,1.0027346937134838,0.005061236,26.7,1
LOXL1,-+,--+-,NA,0.9430191442200371,0.04969947431949875,-,0.0994,1.0026182091911842,0.026095146,26.7,1
ZNF276,-+,+-++,++,0.14678210006732909,0.0497198614702024,-,0.0994,1.0024400943988028,0.004190543,26.7,1
ARL6IP1,+-,-+--,--,0.04974906375112404,0.9176834053044192,+,0.0995,1.0021850923506876,0.122435633,26.8,1
RSBN1,+-,----,+-,0.04975747428982308,0.9920746498279814,+,0.0995,1.0021116770630607,0.109576779,26.8,1
MTMR4,--,++--,--,0.0497744640513389,0.9462496782571763,+,0.0995,1.0019634118957221,0.034172472,26.8,1
PCYOX1,+-,-+--,++,0.049782341770363454,0.9491689516431491,+,0.0996,1.0018946822919297,0.014168352,26.8,1
HEATR4,-+,--++,NA,0.9865114457530351,0.04978471666474672,-,0.0996,1.0018739645255887,0.147538533,26.8,1
MAN1A1,+-,--+-,--,0.44461034396998944,0.0497989475618065,-,0.0996,1.001749839747581,0.006490637,26.8,1
SSMEM1,-+,NA,NA,0.9782620161213973,0.04981267790317261,-,0.0996,1.0016301145347881,0.11308909102890245,26.8,1
PLCB3,--,--++,NA,0.9744305353152889,0.049818868615423194,-,0.0996,1.0015761438344049,0.09111195551351266,26.8,1
FBXL15,++,-+++,-+,0.9229502103657852,0.04983863423987545,-,0.0997,1.0014038717726412,0.0808786071473878,26.8,1
DHX37,-+,--+-,-+,0.9794580930406345,0.049848532293898046,-,0.0997,1.0013176285698864,0.118933333,26.8,1
AURKB,-+,NA,NA,0.9822749411518661,0.04990996780647612,-,0.0998,1.0007827146036228,0.14945779592967406,26.9,1
GGA3,+-,++++,--,0.5917992319476868,0.049922476236055516,-,0.0998,1.0006738854143922,0.002826592,26.9,1
PTGES2,++,--+-,--,0.7853022237191002,0.049934678726061395,-,0.0999,1.0005677443150702,0.007735019,26.9,1
SPIRE2,++,--++,++,0.8591651105681694,0.04994411607184683,-,0.0999,1.0004856730962712,0.060169447,26.9,1
SLC36A2,-+,NA,NA,0.979028581339163,0.04995085992265661,-,0.0999,1.0004270351684124,0.11798471087302138,26.9,1
OCSTAMP,+-,NA,NA,0.04996801522728026,0.9762820066726046,+,0.0999,1.0002779051027375,0.10476170196633482,26.9,1
BMI1,--,-+--,++,0.04997020241871218,0.8746058908547172,+,0.0999,1.0002588956548553,0.010826394,26.9,1
CENPT,-+,--++,NA,0.998024493271768,0.04998952594545302,-,0.1,1.0000909860121154,0.08562892728084652,26.9,1
TCERG1,++,+-++,++,0.05010402169360727,0.8433373637029514,+,0.1,0.9990974176056469,0.005165356,27,1
PEX7,++,-++-,-+,0.6491909914708514,0.05013790031147883,-,0.1,0.9988038618345279,0.004880337,27,1
ACACA,+-,++-+,--,0.11936424449819769,0.05014167089477616,-,0.1,0.9987712022708568,7.00281e-4,27,1
MGAT4A,+-,-++-,NA,0.05018003111625596,0.7740415296129928,+,0.1,0.9984390780546357,0.022673726197775624,27,1
SLC4A10,+-,----,NA,0.050183927155486786,0.8194906233829893,+,0.1,0.9984053602067307,0.039209287,27,1
CPSF2,+-,++--,++,0.05018994230903049,0.9611678968778791,+,0.1,0.9983533078546813,0.052184526,27,1
KPRP,+-,NA,NA,0.05020945956380303,0.943056269976719,+,0.1,0.9981844575229409,0.05887413515936243,27,1
EEF1E1,-+,-+--,--,0.2887837384628044,0.05021503423908654,-,0.1,0.9981362411839815,0.002946442,27,1
HLA-A,++,++-+,++,0.05030593900106577,0.09755410373093121,+,0.101,0.9973507444663082,0.008004519526971142,27.1,1
PDE6G,-+,NA,-+,0.9783749809567757,0.05032265603784199,-,0.101,0.9972064491615857,0.06839990551442002,27.1,1
NMRK2,-+,NA,NA,0.9825787866262404,0.05034722848512142,-,0.101,0.9969944358365913,0.16104931799872335,27.1,1
PPFIBP2,-+,++++,++,0.4174226229271055,0.05042636345517148,-,0.101,0.9963123546043757,0.007679696,27.1,1
LTC4S,-+,NA,NA,0.9707186589330347,0.05044802465627539,-,0.101,0.9961258386724025,0.08983223781340742,27.1,1
MYH3,-+,--++,NA,0.9899839230136721,0.05046073778822092,-,0.101,0.9960164082731564,0.088935488,27.1,1
ADD1,+-,+-++,+-,0.05047700835079455,0.970104446307817,+,0.101,0.9958763969122001,0.056370974,27.2,1
GTF2H2C,-+,--++,NA,0.9941426656604935,0.05048177414190246,-,0.101,0.9958353948967141,0.102151335,27.2,1
PCDHGA11,+-,++--,NA,0.05050662022820071,0.9773261099230032,+,0.101,0.9956216967096849,0.08177790917039918,27.2,1
ANKRD36B,-+,+-+-,++,0.11201129294407838,0.05052852541123707,-,0.101,0.9954333800559775,0.003581742,27.2,1
RPS2,++,--++,++,0.8378625991816918,0.05054917441201781,-,0.101,0.9952559374106398,0.031086891,27.2,1
RGS2,--,----,--,0.7288016950220124,0.050556399467673846,-,0.101,0.9951938676020665,0.006053498,27.2,1
NAPB,+-,-+--,--,0.0505830018742082,0.9380408153370228,+,0.101,0.9949654051339015,0.068713997,27.2,1
SPSB3,++,+--+,-+,0.9868134697994444,0.050694714077012135,-,0.101,0.994007326400404,0.056635581,27.3,1
FSHB,--,NA,NA,0.050711434526693876,0.832861122737471,+,0.101,0.9938641082780808,0.034674553506136935,27.3,1
CCNDBP1,++,--++,--,0.9265868131011994,0.05074258956137003,-,0.101,0.9935973774078113,0.006331086,27.3,1
AHNAK,+-,+++-,+-,0.050771562323059495,0.9758020280976641,+,0.102,0.9933494767824246,0.113272753,27.3,1
CABLES1,+-,---+,++,0.7763530405080639,0.05078554499233797,-,0.102,0.9932298870006985,0.024717121,27.3,1
WT1,+-,NA,NA,0.05081844157624952,0.9379579447767878,+,0.102,0.9929486617092905,0.0570448317825436,27.3,1
HPS3,+-,+++-,NA,0.05082726655388095,0.9869839368436525,+,0.102,0.9928732499842234,0.037502996,27.3,1
AKAP7,-+,++++,++,0.9928397510042379,0.05083738945539974,-,0.102,0.9927867632845667,0.036318538,27.4,1
RPS11,++,-+++,++,0.44508097404271507,0.05085988119744427,-,0.102,0.9925946629547371,0.008967349908040215,27.4,1
COQ10B,+-,-+--,--,0.05087111023750474,0.9393479614675632,+,0.102,0.9924987883331228,0.07640070195722545,27.4,1
BANF2,-+,NA,NA,0.9814273212714952,0.050886544851114365,-,0.102,0.9923670406515054,0.1444952240871163,27.4,1
LIG3,+-,+++-,++,0.05093810540932775,0.9579551381800762,+,0.102,0.9919272165465856,0.016647352514577465,27.4,1
NEURL3,++,NA,NA,0.8336476643124834,0.050940633400682514,-,0.102,0.9919056636159403,0.03494402142395804,27.4,1
CPNE3,+-,++--,+-,0.05094067846559634,0.9991208520053495,+,0.102,0.9919052794150884,0.196298389,27.4,1
CNOT3,+-,+-++,+-,0.05098056847253771,0.7431826189262988,+,0.102,0.9915653304583653,0.022157772,27.4,1
KCNH7,--,---+,NA,0.5718303813729421,0.050983044890882734,-,0.102,0.9915442347991028,0.035334322,27.4,1
PPDPF,++,+--+,NA,0.4569325800590835,0.051008550036338016,-,0.102,0.9913270258384984,0.030806364195175864,27.4,1
HSPA12B,-+,+-++,+-,0.4182299365171444,0.05102240089306105,-,0.102,0.9912091135652792,0.009108716468139263,27.5,1
FADS1,--,++--,++,0.05103049379519684,0.814177067814181,+,0.102,0.9911402335446142,0.052192182,27.5,1
HTR4,+-,-++-,+-,0.05103718296361144,0.9423269653789843,+,0.102,0.9910833091778138,0.047468581,27.5,1
CCDC85A,++,-+++,-+,0.9430867604926199,0.051043232710528914,-,0.102,0.9910318326690458,0.047022079,27.5,1
MASP1,++,+++-,NA,0.0510827225560195,0.8482394547812953,+,0.102,0.9906959685334737,0.032112271,27.5,1
AKAP12,--,---+,--,0.880406060910764,0.051082833187320625,-,0.102,0.9906950279706146,0.031060861,27.5,1
BMPER,+-,+--+,NA,0.05111629733360444,0.7151969625920472,+,0.102,0.9904106166548238,0.082763717,27.5,1
HYAL1,-+,+-++,+-,0.6664120480485561,0.05113141864611641,-,0.102,0.9902821619002499,0.010464533863750158,27.5,1
MPHOSPH9,--,+-+-,-+,0.8680897799059043,0.05113615362685208,-,0.102,0.9902419462979589,0.023769476,27.5,1
HIBCH,--,+++-,-+,0.1103876901767911,0.05114064660583728,-,0.102,0.990203789531666,0.009212513,27.5,1
NXPH3,-+,+--+,--,0.8150038026486842,0.0511438593437194,-,0.102,0.9901765073089772,0.02039799066039824,27.5,1
GSS,+-,-++-,++,0.05114874842475425,0.8157736148750905,+,0.102,0.990134993049776,0.027403558,27.5,1
ZNF780A,+-,++-+,NA,0.05123533915299298,0.9933436484197287,+,0.102,0.9894003889659961,0.044396356,27.6,1
OSBPL3,++,+--+,-+,0.9202234630073481,0.05125079590882354,-,0.103,0.9892693900984482,0.06267122,27.6,1
ZNF45,+-,+---,NA,0.05127347495790213,0.9360671713555437,+,0.103,0.9890772524524638,0.016504713187387512,27.6,1
SOSTDC1,+-,NA,+-,0.05128907888303041,0.986115199309753,+,0.103,0.9889451048337132,0.053309831,27.6,1
CDKN2D,++,--++,--,0.7686651208760751,0.051304103431208135,-,0.103,0.9888179018701998,0.036050375,27.6,1
KCNJ2,--,++++,+-,0.05133726395648306,0.8885474821485304,+,0.103,0.9885372853115647,0.032366199,27.6,1
C19orf45,-+,NA,NA,0.971697747735007,0.051342074231769244,-,0.103,0.988496594047838,0.09464419013942262,27.6,1
ANKRD24,++,+-++,+-,0.1905007271567395,0.051342450107611376,-,0.103,0.9884934145852039,0.022545523,27.6,1
RBM45,--,+++-,--,0.5336576215649298,0.05134424846490841,-,0.103,0.98847820294316,0.003777434,27.6,1
VPS51,++,--++,-+,0.8489018533925815,0.05136763264050097,-,0.103,0.9882804533062169,0.014130993,27.6,1
FDX1L,-+,NA,-+,0.9660546903361316,0.05146124982790266,-,0.103,0.9874896747203376,0.039298766766152446,27.7,1
PPFIA1,-+,+-++,-+,0.9495094237172547,0.05149858372819819,-,0.103,0.9871747187411584,0.007830524,27.7,1
RSPO4,+-,NA,NA,0.05153110454897472,0.9822729523824766,+,0.103,0.9869005528436304,0.16927965308377851,27.7,1
PIK3CA,--,-+--,++,0.05155802190489269,0.9532558552178266,+,0.103,0.9866737576459139,0.049297782,27.7,1
UBAP2L,+-,+-++,--,0.05157575604636674,0.2702583251948254,+,0.103,0.9865244013435971,0.018640607,27.7,1
BRMS1L,+-,-+-+,-+,0.4397498939066644,0.05157943711372355,-,0.103,0.9864934059629036,0.007778371,27.7,1
TSHR,-+,NA,NA,0.9817478638021864,0.05161144126146303,-,0.103,0.9862240173226327,0.156222430677807,27.8,1
SLC22A9,-+,---+,NA,0.9820267987238263,0.0516623349848765,-,0.103,0.9857959732279047,0.09907169197110728,27.8,1
LIN54,+-,-+--,NA,0.0516836522624955,0.994408839121375,+,0.103,0.9856168085323608,0.08216182567340645,27.8,1
OR2F1,++,NA,NA,0.05170376743572267,0.5550156809506556,+,0.103,0.9854478148797322,0.023361373925159256,27.8,1
ORAI1,-+,----,NA,0.9491684855891507,0.05170669750435737,-,0.103,0.9854232039732689,0.02362195317328441,27.8,1
C1orf61,-+,---+,-+,0.9954747611380562,0.051753425183391176,-,0.104,0.9850309064578744,0.058285674,27.8,1
FCGR2C,-+,-+++,NA,0.9304222272890507,0.05176967761649674,-,0.104,0.9848945438125839,0.024175115,27.9,1
ALPP,-+,NA,NA,0.9815194984069087,0.051771481015925165,-,0.104,0.984879415405082,0.15345791197633407,27.9,1
TDP1,+-,++++,++,0.05177224879470521,0.6367988154739362,+,0.104,0.9848729748009408,0.02322305010418349,27.9,1
CHST15,+-,--++,NA,0.05185133684046931,0.709103250676238,+,0.104,0.9842100464083631,0.035741384254489354,27.9,1
B3GAT2,++,+++-,--,0.0518618262956925,0.35079870485921705,+,0.104,0.9841221981083136,0.008545012,27.9,1
NAGK,-+,++++,-+,0.988323582811186,0.0518763885910769,-,0.104,0.9840002695677514,0.040138764,27.9,1
RBM15B,+-,--+-,+-,0.051876645593569,0.7322961295494532,+,0.104,0.9839981180207623,0.042098876,27.9,1
C6orf89,+-,-+--,+-,0.051935423486422466,0.9977683889290074,+,0.104,0.9835063270858899,0.08899402049212007,27.9,1
INS-IGF2,-+,NA,NA,0.9723357830456686,0.05194288336137187,-,0.104,0.9834439505872716,0.09809268270727955,27.9,1
SMAD1,+-,-++-,-+,0.7316373712869121,0.051961343530841364,-,0.104,0.9832896325184163,0.044755712,28,1
SNX27,+-,++--,--,0.0519769200254357,0.9048815366164805,+,0.104,0.9831594632146604,0.02086815810576092,28,1
TPSAB1,-+,NA,NA,0.974429217852154,0.051982687919495875,-,0.104,0.9831112721024655,0.10477060532783447,28,1
ZNF358,++,+-++,++,0.5234781346937515,0.052027212780965955,-,0.104,0.982739443984278,0.026219625,28,1
ABCD2,--,-+-+,NA,0.052039004546741534,0.3923544326354438,+,0.104,0.9826410239789843,0.019530279,28,1
POPDC3,+-,-+--,--,0.052046946179672045,0.9725661628084179,+,0.104,0.9825747516849496,0.016245219,28,1
RERGL,-+,--++,NA,0.9977994717335877,0.05207871020702529,-,0.104,0.9823097844768828,0.116289269,28,1
RINT1,+-,+++-,+-,0.052107667300075426,0.9541366660456284,+,0.104,0.9820683727616786,0.041778073,28,1
KLHL21,+-,+---,+-,0.052110839167277705,0.877795332726354,+,0.104,0.9820419374485965,0.078445131,28,1
MAPRE2,+-,++--,+-,0.05211936075503705,0.9987146072043231,+,0.104,0.981970923892987,0.06144308120815181,28,1
RALGAPA1,--,+-++,++,0.05212758854627186,0.4935020667406125,+,0.104,0.9819023696693306,0.004828005217458662,28,1
HSPA1A,--,++--,+-,0.05214278945315546,0.9684356272803991,+,0.104,0.9817757436773106,0.127307803,28.1,1
SLC39A4,++,--+-,-+,0.9837171625606687,0.052162106051448026,-,0.104,0.9816148865650356,0.047709082,28.1,1
PCDHAC2,+-,----,+-,0.05216642702210901,0.9826330686417422,+,0.104,0.9815789122508126,0.05813927587192942,28.1,1
SLC6A15,+-,+++-,-+,0.3538408049586008,0.0521778613329449,-,0.104,0.981483730076521,0.009318071,28.1,1
AGK,+-,-++-,--,0.18250759159217053,0.0522081065478867,-,0.104,0.981232061569969,0.002343633,28.1,1
CDKN2AIP,--,--+-,+-,0.052227031391587554,0.8132741527201357,+,0.104,0.9810746632949767,0.020129257367197045,28.1,1
RABGEF1,+-,+++-,--,0.052228905766318993,0.867570701177854,+,0.104,0.9810590771899621,0.043712935,28.1,1
AGPAT3,++,--++,+-,0.05225277861033513,0.5933047538348852,+,0.105,0.9808606147577028,0.006184738,28.1,1
ZNF229,+-,-++-,NA,0.052279002524917455,0.9168433025289282,+,0.105,0.9806427116183467,0.031114534634782077,28.1,1
FAM169A,+-,-+--,NA,0.05231881921454805,0.8045672752130312,+,0.105,0.9803120705181422,0.032744879475918295,28.1,1
STK35,+-,---+,+-,0.05231895551695899,0.8546026502435196,+,0.105,0.9803109390838185,0.1150699332179773,28.1,1
JOSD2,-+,+-++,++,0.5342307034583139,0.052344336326800786,-,0.105,0.9801003065748956,0.049235866,28.2,1
CANX,+-,++--,--,0.05235863325739878,0.9257000339644956,+,0.105,0.9799817029072038,0.03158315936684009,28.2,1
NGLY1,-+,++--,--,0.05733740663004938,0.05236807555563659,-,0.105,0.9799033897800415,0.004053371,28.2,1
HDAC10,-+,--++,NA,0.9949439251949417,0.05237144756506766,-,0.105,0.9798754262177546,0.069096845,28.2,1
RUFY4,-+,NA,NA,0.9582023956500897,0.05238109715611378,-,0.105,0.9797954135714373,0.0746616913690065,28.2,1
LRRIQ3,+-,+++-,NA,0.052388858482670095,0.9964513357526864,+,0.105,0.9797310687641637,0.15448201060601244,28.2,1
DESI2,+-,--+-,NA,0.05977927862297897,0.05240964222973218,-,0.105,0.9795588093001577,0.009462493,28.2,1
VPS45,+-,-+--,--,0.05241135409201036,0.8164175272844165,+,0.105,0.9795446241203303,0.018339445774302614,28.2,1
MSGN1,+-,NA,NA,0.05241575542319377,0.9350122876256088,+,0.105,0.9795081550455661,0.057896788899635634,28.2,1
KRT80,++,NA,NA,0.05243385910858602,0.5594799781549042,+,0.105,0.9793581815662891,0.02385632072637224,28.2,1
ZFP14,--,----,+-,0.05245161824705734,0.9593919917379653,+,0.105,0.9792111126658157,0.014375655,28.2,1
MRPS27,+-,-++-,-+,0.0524536073637774,0.39243848894052846,+,0.105,0.9791946432781288,0.00877209435686967,28.2,1
MGARP,-+,-+++,NA,0.9889587752522553,0.052484478325706005,-,0.105,0.978939119485879,0.100421971,28.2,1
AHCYL1,+-,-+-+,++,0.05248576466372387,0.8251443856707551,+,0.105,0.9789284755264646,0.025125936,28.2,1
ZSWIM8,+-,+-++,++,0.05253192166276568,0.6792794168850715,+,0.105,0.9785467163775623,0.002794757,28.3,1
SNTB2,+-,----,+-,0.052564025895875145,0.6396514403379328,+,0.105,0.9782813837545116,0.024472986,28.3,1
TBK1,--,-++-,+-,0.0525866949793153,0.9835705750250963,+,0.105,0.978094127634564,0.02051997915784746,28.3,1
NCAM2,--,++--,--,0.05262279414330639,0.21464527025515764,+,0.105,0.9777960999857535,0.008662547,28.3,1
DOK4,++,---+,++,0.31899527345465767,0.0526254325617314,-,0.105,0.9777743257364564,0.020956835,28.3,1
SEC23IP,+-,+++-,--,0.05273616316195442,0.4389991395316162,+,0.105,0.976861474976564,0.029028818,28.4,1
PPP2R2D,+-,+---,--,0.21029228852566303,0.05276446414516918,-,0.106,0.9766284723594013,6.83801e-4,28.4,1
UBE2E2,+-,+++-,-+,0.052780470276334035,0.5613261756580662,+,0.106,0.9764967488516288,0.07176645139705487,28.4,1
CREB1,--,---+,++,0.05278504348617456,0.8743961796346273,+,0.106,0.976459120657936,0.004968071,28.4,1
RCOR2,+-,--++,NA,0.5526683447533698,0.052802677533777584,-,0.106,0.9763140589108913,0.030129084,28.4,1
RECQL,--,+++-,--,0.05281339082336341,0.7927561652488169,+,0.106,0.9762259525717994,0.03876335,28.4,1
CRKL,+-,---+,++,0.052821897802319454,0.6704659578819068,+,0.106,0.9761560037114454,0.009048408,28.4,1
ADIRF,-+,++++,++,0.7664464786188798,0.0528240538835022,-,0.106,0.9761382770660721,0.008557571841643142,28.4,1
PPM1B,+-,++++,+-,0.05283282940137877,0.8459082566783018,+,0.106,0.9760661348850819,0.065018122,28.4,1
RNF144A,+-,+-++,NA,0.05285075674572548,0.8124221191818881,+,0.106,0.9759187941847237,0.03229558280809667,28.4,1
HUS1,+-,-+++,--,0.05286968317304932,0.7973977788290152,+,0.106,0.9757632964769387,0.02126206778951174,28.4,1
G3BP1,+-,++--,++,0.05288806884277882,0.8885125501080012,+,0.106,0.9756122948749216,0.08365049927019426,28.5,1
GLUL,+-,-+-+,++,0.05289379856123912,0.8684126439578432,+,0.106,0.9755652473955441,0.04217202999142778,28.5,1
KIAA0930,-+,+-+-,--,0.9398813373385646,0.05289743772866007,-,0.106,0.97553536835479,0.051240865446071704,28.5,1
STX6,+-,++--,+-,0.05290953865367875,0.9969803513088611,+,0.106,0.9754360296313119,0.054202123,28.5,1
PCYT1A,+-,++-+,+-,0.05292690750605293,0.9974806096299622,+,0.106,0.9752934852227547,0.095553277,28.5,1
CXXC4,+-,---+,--,0.05296680464823604,0.7699774575536981,+,0.106,0.9749662304847498,0.010945318,28.5,1
GYPB,+-,NA,NA,0.05297002426034123,0.9147749895136865,+,0.106,0.9749398324929279,0.050840004076398264,28.5,1
SMG8,+-,-+--,-+,0.052973647122179536,0.5848858384654126,+,0.106,0.974910130125903,0.01554310750082781,28.5,1
C19orf54,-+,--++,-+,0.9936203490301441,0.05298756701374538,-,0.106,0.9747960255041352,0.017134644,28.5,1
CLTC,+-,-+--,--,0.052995614705236206,0.9360272371121792,+,0.106,0.9747300703599973,0.029221681654415188,28.5,1
APBA1,+-,---+,+-,0.05299880922126194,0.8505177450003675,+,0.106,0.9747038923662622,0.064298221,28.5,1
CHSY1,+-,----,+-,0.0530019887942059,0.9833004132297016,+,0.106,0.9746778383928839,0.0897,28.5,1
NHLRC1,+-,+-+-,--,0.05300649180559267,0.9327079340334707,+,0.106,0.9746409426089365,0.08697284248340809,28.5,1
ADNP2,--,--+-,--,0.053049579827156995,0.7629886960400956,+,0.106,0.9742880558624635,0.019870507809333766,28.5,1
UBE2I,++,----,+-,0.053054034378899155,0.7635843526266559,+,0.106,0.9742515898616286,0.011012266,28.5,1
