gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
C10orf71,+-,NA,NA,0.29209445585215604,0.7931781884553959,+,0.584,0.49537694316595793,157,1
GALNTL6,+-,---+,NA,0.3883905275750053,0.29214166941273256,-,0.584,0.029752263,157,1
FOLR1,-+,NA,++,0.29216410706220536,0.7105859614282428,+,0.584,0.032258708,157,1
ERICH3,+-,-++-,-+,0.2921915401672072,0.6201247585319531,+,0.584,0.082736404,157,1
PDRG1,-+,--++,--,0.9540201225995402,0.29223287665036624,-,0.584,0.11716445135440777,157,1
TAF15,++,++++,+-,0.29230003244016456,0.7954184234419185,+,0.585,0.077158989,157,1
SAMD12,+-,+--+,-+,0.42972749496483825,0.29232055088546977,-,0.585,0.019728933,157,1
ERICH2,--,+-+-,NA,0.2923351579411319,0.8445824642021826,+,0.585,0.132527473,157,1
RAD23A,++,++++,++,0.29234536542111306,0.38908214157992577,+,0.585,0.014900094,157,1
DENND6A,+-,-+++,+-,0.29239405379707795,0.8558336296712639,+,0.585,0.105779682,157,1
SPATC1L,++,+-++,-+,0.8017476549543019,0.2924835220107051,-,0.585,0.14188840901592098,157,1
HECW1,+-,+--+,--,0.6734665976288259,0.292484854550719,-,0.585,0.03533255,157,1
MYC,+-,+---,++,0.2925584777870272,0.9053333732274681,+,0.585,0.14126301247301484,157,1
GNPAT,--,+++-,-+,0.2926300955186629,0.5570601899184741,+,0.585,0.094325562,157,1
HEBP1,+-,-+++,-+,0.627809328047429,0.2926599026443018,-,0.585,0.05449485,157,1
SLC52A3,++,+--+,++,0.2926867432917679,0.29801830977948063,+,0.585,0.012027434,157,1
RASGRF2,-+,++--,-+,0.7607579479258968,0.29271572393369794,-,0.585,0.067325094,157,1
TOMM20L,++,NA,NA,0.29272187999087385,0.7107574720511065,+,0.585,0.2819125377090246,157,1
NAF1,+-,-++-,-+,0.29274520696253314,0.3699944132656699,+,0.585,0.03735,157,1
CAPN13,--,++++,NA,0.29276506053919765,0.6247554289555768,+,0.586,0.03953739,158,1
ICOS,++,NA,NA,0.7135523613963038,0.29277891854893906,-,0.586,0.2983429812015143,158,1
ELOVL7,++,+-++,++,0.292803435961642,0.532332624027155,+,0.586,0.018745201,158,1
PCGF3,--,----,-+,0.2928109840435591,0.4968288465326696,+,0.586,0.005813942,158,1
CYP4F11,+-,-+-+,NA,0.2928438140927619,0.9420610096275743,+,0.586,0.253352936,158,1
ATP6V0E2,++,-+--,--,0.513988686658509,0.29293085621642806,-,0.586,0.028833146,158,1
LHX9,+-,NA,NA,0.2930070727812001,0.728952772073922,+,0.586,0.30088872902380226,158,1
CTSB,+-,---+,++,0.29307733417240767,0.5149187711452191,+,0.586,0.046325468,158,1
CAPRIN2,--,--++,-+,0.7177843186435171,0.2931024484971015,-,0.586,0.11428096762275136,158,1
TDG,+-,--+-,++,0.2931121969858988,0.7107753233862723,+,0.586,0.076797317,158,1
AREL1,+-,+++-,++,0.2931531345955021,0.9462103492264071,+,0.586,0.10714420968281667,158,1
FGB,+-,NA,NA,0.29317818845539584,0.7237052247319188,+,0.586,0.2952819739005518,158,1
NANS,-+,-++-,--,0.7951538691457142,0.29319799673531394,-,0.586,0.042366199,158,1
CDK8,+-,+--+,--,0.2932059506853775,0.757884423612895,+,0.586,0.07102572782621626,158,1
RASGRF1,++,+--+,++,0.2932098797366845,0.9164072725673368,+,0.586,0.116820787,158,1
SHROOM3,+-,---+,NA,0.8110231872344027,0.2932264954151407,-,0.586,0.113024648,158,1
TECPR1,++,--++,NA,0.9173387573833488,0.29322865618737887,-,0.586,0.327210999,158,1
SPDL1,-+,++++,++,0.7927701671069272,0.29325067832778595,-,0.587,0.106580954,158,1
RAB1B,++,--++,-+,0.851700337509129,0.293250764740411,-,0.587,0.101492789,158,1
SMPDL3A,+-,--+-,--,0.29326159948561165,0.6631512255888774,+,0.587,0.042467135,158,1
HIST2H2BE,-+,++--,+-,0.29328509275828596,0.9064845367442973,+,0.587,0.103981367,158,1
CHST4,++,NA,NA,0.3528975587497148,0.2932922655715264,-,0.587,0.18213944045875421,158,1
NACC1,+-,+-++,NA,0.38123829158499195,0.29334804782959706,-,0.587,0.036516013,158,1
LMX1A,++,NA,NA,0.2933493041295916,0.7103582021446497,+,0.587,0.2824498084631953,158,1
NCLN,++,+-+-,NA,0.7869316209568487,0.2934606663708447,-,0.587,0.085055606,158,1
PLEKHG6,++,NA,NA,0.7132101300479123,0.29346338124572213,-,0.587,0.299396769460263,158,1
TEK,--,--++,--,0.7865558019047549,0.29349801741248727,-,0.587,0.088404673,158,1
CYBA,++,++-+,-+,0.2934992242828373,0.5139647692573935,+,0.587,0.10951080420817479,158,1
COX16,-+,-+++,NA,0.7736048292489965,0.2935413811659227,-,0.587,0.138211075,158,1
KLK9,-+,NA,NA,0.8015628564909879,0.2935774583618526,-,0.587,0.4446722659716156,158,1
HEY1,+-,-++-,-+,0.5869709208407857,0.2935927570727965,-,0.587,0.078743914,158,1
MKRN3,-+,++++,NA,0.2936715872523213,0.3386852521354455,+,0.587,0.024773282,158,1
FGGY,-+,-+-+,NA,0.882452256273916,0.29371124425859485,-,0.587,0.14736992784254185,158,1
SHANK2,+-,---+,-+,0.564259788599711,0.29379738182248294,-,0.588,0.151132303,158,1
PA2G4,++,--+-,++,0.31845709093261715,0.29381615677073325,-,0.588,0.017897846,158,1
ELOVL4,+-,-+--,--,0.2938340892484664,0.7037086022343835,+,0.588,0.064562467,158,1
OR1F1,+-,+-+-,NA,0.293844005525907,0.7031960016415401,+,0.588,0.118687828,158,1
C11orf97,+-,+++-,NA,0.2938873618993987,0.7232807974213878,+,0.588,0.108141765,158,1
PHYH,--,---+,-+,0.828220681153065,0.29391597160096306,-,0.588,0.097987737,158,1
ZNF524,++,+-++,+-,0.29395362268893294,0.46255286942662793,+,0.588,0.021975281,158,1
SULT2A1,-+,NA,NA,0.7450946840063883,0.2939767282683094,-,0.588,0.3316356109921811,158,1
CLDN16,++,--+-,NA,0.8175079210667977,0.29403703051403873,-,0.588,0.075512228,158,1
SNX19,+-,+-++,++,0.29404771728325624,0.6647306228781489,+,0.588,0.072930247,158,1
CHDH,-+,-+-+,+-,0.29405769541258275,0.5217955501996404,+,0.588,0.021242697,158,1
HLA-DQA2,--,NA,NA,0.7087611225188227,0.2940908053844399,-,0.588,0.2970612970588937,158,1
RARG,-+,+++-,NA,0.5827837806453628,0.29409425430515024,-,0.588,0.099931241,158,1
PLXNC1,+-,---+,-+,0.29410331607379997,0.43270014311124205,+,0.588,0.0412658473878005,158,1
STK17B,--,-+--,NA,0.2941145781132493,0.7700763936292743,+,0.588,0.161376181,158,1
APITD1,++,-++-,NA,0.2941160502292428,0.6796143293532964,+,0.588,0.11770526691254421,158,1
HMGCS2,--,NA,NA,0.5628564909879078,0.29414784394250515,-,0.588,0.22388048439701905,158,1
CNIH1,+-,----,-+,0.6945737677725314,0.29421555952762835,-,0.588,0.021665075,158,1
STBD1,-+,+--+,-+,0.9593634638148385,0.2942592953990059,-,0.589,0.24003802488006226,158,1
ISY1,-+,+-++,++,0.30338337453421793,0.29435875995678107,-,0.589,0.004208427,158,1
MSANTD3-TMEFF1,+-,NA,-+,0.6224617753188204,0.29441966501772826,-,0.589,0.080050562,158,1
ITFG3,-+,+-+-,++,0.2944277179376279,0.34841531259614084,+,0.589,0.00335412,158,1
RPL8,++,---+,+-,0.7395947119429755,0.2944985137812342,-,0.589,0.07036059328208909,158,1
ZNF595,+-,++++,NA,0.2945032243461294,0.7812022196387374,+,0.589,0.123088168,158,1
SAMD9,-+,---+,NA,0.9449959322083376,0.2945652175941918,-,0.589,0.165500442,158,1
ASTN1,+-,----,++,0.29457849014122445,0.8062050878325651,+,0.589,0.09972752302149049,158,1
LRRC52,--,NA,NA,0.344113620807666,0.29460415240702714,-,0.589,0.18228115658035093,158,1
GCKR,++,-+++,NA,0.8466622738204908,0.29464187913165585,-,0.589,0.227247809,159,1
RTN4IP1,+-,+++-,--,0.2946942966236199,0.4471869715168958,+,0.589,0.01547912,159,1
KIF13B,-+,++++,++,0.2947008904999368,0.8003995120272192,+,0.589,0.062352246,159,1
ZNF710,+-,++++,NA,0.2947042539864418,0.6057199134860934,+,0.589,0.083619853,159,1
CFAP58,+-,+-+-,NA,0.29471360752288067,0.7139059663954432,+,0.589,0.13849284032707251,159,1
CD177,--,NA,NA,0.5433493041295916,0.2947182295231577,-,0.589,0.2187233058830385,159,1
MSRB3,-+,---+,+-,0.294758073504499,0.6812995034501519,+,0.59,0.065772566,159,1
FAM69C,-+,++-+,NA,0.29476369099129057,0.30143578663962217,+,0.59,0.14052736426278284,159,1
ADGRF1,-+,NA,NA,0.754734200319416,0.29494638375541865,-,0.59,0.3459328825455822,159,1
TRPV4,+-,NA,NA,0.29494638375541865,0.78251197809719375,+,0.59,0.42938285051638053,159,1
FAM78B,+-,----,NA,0.2949852763229811,0.774758484811186,+,0.59,0.181908374,159,1
BTG2,+-,----,+-,0.29505879631993703,0.8075016481871964,+,0.59,0.082306146,159,1
KANK1,--,+-++,NA,0.29508073278505526,0.3268107843656022,+,0.59,0.008477844,159,1
KRT25,-+,NA,NA,0.756559434177504,0.2951174994296144,-,0.59,0.3490948915940576,159,1
EED,--,-+-+,NA,0.8040010186416932,0.29513214787638326,-,0.59,0.08912578,159,1
CHADL,-+,++++,NA,0.7776945026099744,0.2951457992083303,-,0.59,0.1796598261109958,159,1
SLC30A5,--,-++-,--,0.2952019093364565,0.7357422917700951,+,0.59,0.104530524,159,1
UPK2,++,NA,NA,0.29523157654574494,0.3751425963951631,+,0.59,0.16629740087659658,159,1
TTC39A,+-,--++,NA,0.29524619377909794,0.7706543988214123,+,0.59,0.1610989377315516,159,1
C10orf35,+-,-++-,-+,0.5679593487705282,0.2953056563023762,-,0.591,0.011744757,159,1
SMARCA5,+-,++-+,+-,0.2953300634547562,0.950548601153627,+,0.591,0.123567041,159,1
RNASET2,-+,+++-,-+,0.3781034448306434,0.2953331163067833,-,0.591,0.010691727,159,1
GALNT11,+-,--+-,+-,0.2953956685055121,0.3445512621919828,+,0.591,0.055443771,159,1
HOXD12,+-,NA,NA,0.2954597307780059,0.7397330595482546,+,0.591,0.3202413377422095,159,1
TTBK2,+-,++-+,NA,0.29550881477714297,0.9165993938909374,+,0.591,0.225028986,159,1
OR7C1,-+,NA,NA,0.8132557608943646,0.29557380789413645,-,0.591,0.5320445170582444,159,1
GNG7,++,--++,++,0.29559612040936445,0.3725311273776368,+,0.591,0.032762605789267006,159,1
HOXC4,+-,NA,NA,0.29563084645220167,0.7868469085101528,+,0.591,0.45508856818407317,159,1
C9orf72,+-,-+--,--,0.2956313093196211,0.9546973065182983,+,0.591,0.13426031058552879,159,1
USP12,+-,-+++,--,0.3529990790641813,0.2956577402223854,-,0.591,0.017458989,159,1
ACTL8,+-,NA,NA,0.29568788501026694,0.7908966461327858,+,0.591,0.5004230548615657,159,1
MCL1,+-,----,NA,0.2957043477160611,0.6547179421793379,+,0.591,0.12486782723752438,159,1
RBP4,+-,+++-,--,0.295717518696605,0.6676033494943354,+,0.591,0.048171633607414985,159,1
MARCKS,+-,-+-+,--,0.5286481146587934,0.29575391917599053,-,0.592,0.006911423,159,1
C1orf110,++,+++-,NA,0.29575516071851815,0.7023403672054855,+,0.592,0.163398304,159,1
ARL8A,+-,+-+-,--,0.29582672890136025,0.9050701965575307,+,0.592,0.127696442,159,1
BCL6,+-,---+,++,0.2958437722848547,0.33762630721399256,+,0.592,0.0442353,159,1
TRIM6-TRIM34,++,++++,NA,0.7766811006163448,0.29585160608368594,-,0.592,0.135142603,159,1
RBM14,--,+---,++,0.29585585071314424,0.7564026176842549,+,0.592,0.06452567560020361,159,1
CPA4,-+,NA,NA,0.8142254163814738,0.2958590006844627,-,0.592,0.5675754043215624,159,1
RPS6KB2,-+,+-++,++,0.9156970410664561,0.2958941243147476,-,0.592,0.134359294,159,1
ANGPTL3,--,NA,NA,0.29591603924252796,0.646589094227698,+,0.592,0.2399021766674217,159,1
MSX2,+-,NA,NA,0.2959730778005932,0.7882728724617841,+,0.592,0.4697488522248314,159,1
CYP2F1,++,NA,NA,0.6512092174309834,0.2959730778005932,-,0.592,0.26168224982167115,159,1
ADAM7,++,NA,NA,0.29603011635865845,0.49207164042893,+,0.592,0.18663908926185235,159,1
ZNF629,++,+-++,+-,0.29625014922448145,0.6791408886834795,+,0.593,0.052022753,159,1
CA8,+-,---+,-+,0.6840216943226733,0.296263084173041,-,0.593,0.027748034,159,1
GCNT4,+-,+--+,NA,0.5860783023664612,0.29628539288679934,-,0.593,0.07999193,159,1
SH3BP2,-+,++++,NA,0.6433201586768594,0.2962870726159281,-,0.593,0.07677411468123478,159,1
RRP15,++,++-+,--,0.29629321216409626,0.5734725606908759,+,0.593,0.040686985,159,1
SAXO1,++,NA,NA,0.29631530914898474,0.45242984257357977,+,0.593,0.1790136552583043,159,1
DSC2,+-,-+--,NA,0.2963258881098639,0.9375737862311677,+,0.593,0.23004610954169394,159,1
PPP2CB,--,-+--,--,0.2963398890114426,0.33953182096102813,+,0.593,0.006609363,159,1
PCLO,+-,+--+,NA,0.29646751502192376,0.8521756910051728,+,0.593,0.2697224920066962,159,1
RNF2,+-,-+--,-+,0.4260657335805056,0.2965086375308655,-,0.593,0.027495787,160,1
NCAPG2,+-,+++-,-+,0.6881851738358624,0.2965198364746887,-,0.593,0.012129213,160,1
ANKRD61,-+,NA,NA,0.8117157198266027,0.2965434633812457,-,0.593,0.5249858019293425,160,1
YME1L1,+-,-+--,--,0.29654828557461266,0.5223499048667588,+,0.593,0.026979682,160,1
LRRK1,-+,-+++,--,0.6843185626240157,0.2965532944378549,-,0.593,0.047865049,160,1
PDCD1LG2,++,-+--,NA,0.2965538970543207,0.826609560691139,+,0.593,0.202619757,160,1
EFCAB8,+-,NA,NA,0.29665754049737625,0.7792037417294091,+,0.593,0.42004432764067284,160,1
SAV1,-+,++-+,-+,0.8804869287138007,0.2966687414603816,-,0.593,0.09108661,160,1
GMPR2,+-,-++-,--,0.6398899820788982,0.2966939548865941,-,0.593,0.006432772,160,1
FAM124A,-+,+-++,+-,0.2967456232531405,0.7968089852931457,+,0.593,0.093517978,160,1
HSPBP1,++,--++,--,0.8194415584397794,0.29678849582183914,-,0.594,0.076738951,160,1
PPP1R27,-+,NA,NA,0.803388090349076,0.296828656171572,-,0.594,0.4701005877001183,160,1
HLCS,+-,-++-,++,0.29695371426132233,0.4701831090327431,+,0.594,0.06038221,160,1
PSD,+-,--+-,++,0.29698957124363906,0.5598934279327465,+,0.594,0.041388483,160,1
SLC12A1,+-,-+-+,NA,0.29700278220907944,0.8099606511477551,+,0.594,0.137659127,160,1
MIS18BP1,-+,-+--,+-,0.2970337121475844,0.4456870876365379,+,0.594,0.070246536,160,1
MYBPC2,++,NA,NA,0.29705681040383297,0.3985284052019165,+,0.594,0.17116384928944064,160,1
EXTL1,++,+--+,++,0.29707792432706837,0.5497669017465152,+,0.594,0.037032678,160,1
ANAPC16,-+,-++-,++,0.8954413508469014,0.2970790327792664,-,0.594,0.235013549,160,1
DRGX,++,NA,NA,0.5740360483686973,0.2971708875199635,-,0.594,0.23067047622920553,160,1
CCKBR,+-,---+,--,0.5978673344170989,0.2972457588097579,-,0.594,0.082728728,160,1
NEUROD6,-+,----,--,0.42335749005818374,0.2972566956036189,-,0.595,0.02331161,160,1
SPI1,++,++-+,NA,0.29734514423079794,0.4203145625633802,+,0.595,0.041069178,160,1
IFFO1,++,++++,NA,0.6235735671948606,0.29738500806406143,-,0.595,0.13336784127736018,160,1
TMEM14B,-+,-++-,-+,0.9246964772043149,0.29739118749558363,-,0.595,0.120942041,160,1
MRFAP1,++,-+-+,--,0.6632694340623568,0.2974116230823173,-,0.595,0.037377133,160,1
ULK4,+-,--+-,NA,0.5964211143676101,0.2974307806380645,-,0.595,0.155318429,160,1
KAT5,--,--++,NA,0.8543748407532368,0.2975092123805584,-,0.595,0.196820839,160,1
ERICH5,+-,--++,NA,0.42527190907104545,0.2975452045315354,-,0.595,0.18900115668840028,160,1
ANP32C,-+,+-+-,NA,0.9080376929816643,0.2975568425417961,-,0.595,0.24813853682561418,160,1
CENPA,-+,NA,NA,0.7669404517453798,0.29757015742642023,-,0.595,0.3724604814801826,160,1
CNIH2,++,-+--,-+,0.29764390211807745,0.35506705317991993,+,0.595,0.03809624435500492,160,1
TMEM50A,+-,--+-,++,0.29764589129520075,0.7298274124935576,+,0.595,0.09449756207350808,160,1
ZNF786,--,-+++,+-,0.2977011889480002,0.865901280985981,+,0.595,0.046224625,160,1
TMEM126B,-+,-+--,--,0.5182076625732669,0.29775901499162866,-,0.596,0.010907116,160,1
LMAN2L,+-,-+++,+-,0.29780215090462103,0.8740174949246104,+,0.596,0.14432716056961517,160,1
TTN,++,++++,NA,0.46858378145420976,0.2978876142060419,-,0.596,0.10869854,160,1
CCDC129,+-,NA,NA,0.2979123887748118,0.7830823636778462,+,0.596,0.45284570727710893,160,1
GPR62,-+,+-+-,++,0.29795065903633766,0.5490964029619592,+,0.596,0.026121852,160,1
A4GNT,--,NA,NA,0.7218229523157654,0.297969427332877,-,0.596,0.3154575517814391,160,1
SALL2,+-,++++,+-,0.29804849829807495,0.9167602373171735,+,0.596,0.15137220977676033,160,1
DSPP,++,-+--,NA,0.2980505874009748,0.45560370730141103,+,0.596,0.071914477,160,1
INO80B,++,+-++,NA,0.787099260253004,0.29805552825683823,-,0.596,0.2095321342556612,160,1
GRIP1,+-,----,NA,0.2981223722900631,0.7841260167490476,+,0.596,0.122644968,160,1
NPW,-+,NA,NA,0.8082363677846224,0.29814054300707277,-,0.596,0.5098714017153735,160,1
NPAS3,++,++-+,++,0.2981790590146061,0.8527571780027114,+,0.596,0.146332246,160,1
GPR137C,--,++-+,--,0.5655988791823052,0.29826081134643245,-,0.597,0.015022097,160,1
PPP2R2C,+-,+--+,--,0.5844611833264194,0.29826484999075037,-,0.597,0.013819195,160,1
ZEB2,-+,++++,++,0.41732155438682283,0.2982893487390413,-,0.597,0.070138202,160,1
HOXB9,++,NA,NA,0.6319872233629934,0.2983116586812685,-,0.597,0.25620976814455537,160,1
RPL37,++,--++,++,0.681884704241182,0.2983349418795483,-,0.597,0.157765217,161,1
GPR65,-+,++++,NA,0.7511197842719762,0.2983436802495355,-,0.597,0.11272346172444606,161,1
ERCC2,++,++++,+-,0.29845515080294366,0.7872196186873797,+,0.597,0.061722047,161,1
SEMA3F,--,+-++,NA,0.8721740497738741,0.29845749721582854,-,0.597,0.155953425,161,1
FOLR2,-+,-++-,--,0.8471636339007032,0.29848840212695077,-,0.597,0.130409363,161,1
PPHLN1,+-,-++-,--,0.2984979428882813,0.7328545077926539,+,0.597,0.099761517,161,1
CILP,-+,NA,NA,0.743896874287018,0.29853981291352955,-,0.597,0.3406035124061013,161,1
NUDT4,+-,---+,--,0.5822697384522681,0.29861408099785386,-,0.597,0.151612219,161,1
TANC2,+-,+-++,NA,0.2986289561533809,0.7456833075797576,+,0.597,0.16631633299944085,161,1
OR52L1,++,NA,NA,0.5935432352270135,0.29865389002966003,-,0.597,0.24015276906632532,161,1
DMRTA2,++,NA,NA,0.2987109285877253,0.6213780515628565,+,0.597,0.23246521256764868,161,1
SYCE3,-+,NA,NA,0.7668263746292494,0.2987109285877253,-,0.597,0.3761741321758759,161,1
HMSD,+-,NA,NA,0.29876796714579057,0.715605749486653,+,0.598,0.29923188571002124,161,1
EIF4A1,+-,++--,++,0.2987845163651583,0.8164435926492127,+,0.598,0.117059831,161,1
SEC24A,--,+---,--,0.2988158311506719,0.9186927934369329,+,0.598,0.05964009561814456,161,1
PANK2,-+,-++-,--,0.7923903875699612,0.2988493635208844,-,0.598,0.092243655,161,1
EOGT,+-,-+++,-+,0.823050248340882,0.29884958799149486,-,0.598,0.195755993,161,1
ZNF99,-+,+-+-,NA,0.8495367488174527,0.2988582835174859,-,0.598,0.16602743640607556,161,1
SIRPB1,+-,----,NA,0.29888238162127884,0.8270978660501808,+,0.598,0.199337987,161,1
EIF2B3,++,+++-,NA,0.29888299950664915,0.7820261230693306,+,0.598,0.109056399,161,1
GSN,-+,++++,++,0.3677706648283551,0.2989111487120734,-,0.598,0.046062742,161,1
BCAR1,--,+-+-,+-,0.2989119931593348,0.8179105664519681,+,0.598,0.027483577,161,1
ZBTB14,+-,-+++,+-,0.29894678519826046,0.8976925042960577,+,0.598,0.178256273,161,1
SYNPO2L,-+,NA,NA,0.7991101984941821,0.29899612137805154,-,0.598,0.45838884493263976,161,1
KCNK15,++,NA,NA,0.29899612137805154,0.6521218343600274,+,0.598,0.2484903166867787,161,1
TRMT6,++,-+++,+-,0.29907647787679786,0.7846105399373999,+,0.598,0.060613408874142814,161,1
HTRA4,-+,NA,NA,0.7930070727812001,0.2991101984941821,-,0.598,0.4358540718553787,161,1
CAMSAP3,+-,+--+,+-,0.29914528935670354,0.6903323938333672,+,0.598,0.054000295,161,1
DHODH,-+,+++-,NA,0.7987317565569234,0.29916071001810174,-,0.598,0.071967535,161,1
VEGFC,-+,+-++,NA,0.8552392078719244,0.2991790844606846,-,0.598,0.2873089,161,1
NACA2,-+,NA,NA,0.7741843486196669,0.29922427561031256,-,0.598,0.39082696899351876,161,1
GABRR2,++,NA,NA,0.7367100159707962,0.29928131416837783,-,0.599,0.3336899187213095,161,1
MAPK7,+-,+-++,+-,0.2993417549587641,0.8627049106836318,+,0.599,0.047090169,161,1
AGR2,++,NA,NA,0.5096395163130276,0.2994524298425736,-,0.599,0.21546874027703988,161,1
LAMB3,++,++-+,NA,0.299559820396053,0.764481899597933,+,0.599,0.079298663,161,1
ROS1,++,NA,NA,0.7118412046543463,0.29956650695870407,-,0.599,0.30915277304990574,161,1
TBC1D24,+-,----,++,0.29958408006223985,0.7284570682667055,+,0.599,0.19152739146924974,161,1
TNIK,--,++++,++,0.4495037877216496,0.2996483661804807,-,0.599,0.040274315,161,1
PCDHA10,-+,+-+-,NA,0.7208751266956077,0.2996490363088585,-,0.599,0.164596237,161,1
SUN3,-+,-+++,NA,0.9369275129893614,0.29975073587498047,-,0.6,0.161726359,161,1
PSMC3IP,++,--++,+-,0.5175776418630145,0.2997639724582672,-,0.6,0.133873375,161,1
CAMK1D,+-,--+-,+-,0.2997769933486579,0.9023660216089344,+,0.6,0.092311798,161,1
ARL5C,-+,-++-,NA,0.9274565746638809,0.2997857638070992,-,0.6,0.35208199892505976,161,1
ADH6,-+,NA,NA,0.7880447182295232,0.2997946611909651,-,0.6,0.4224483797628703,161,1
HOXC12,+-,NA,NA,0.2997946611909651,0.7529089664613279,+,0.6,0.35345827273689723,161,1
AHSG,+-,NA,NA,0.29985169974903036,0.7839949806068902,+,0.6,0.4704409333847269,161,1
MTHFS,-+,+-+-,-+,0.9199841223154168,0.29985459597406466,-,0.6,0.2372347222745456,161,1
CYR61,+-,+---,+-,0.2999116397622047,0.5022167897626881,+,0.6,0.007858196,161,1
GPR78,++,NA,NA,0.29996577686516085,0.3304243668720055,+,0.6,0.16620404721763266,161,1
DYNC1LI2,-+,++++,+-,0.6939974089492078,0.2999803785307241,-,0.6,0.149578486,161,1
KIF13A,-+,+-++,NA,0.8174010605441564,0.2999868657441897,-,0.6,0.193970321,161,1
PAFAH1B3,++,--+-,-+,0.8507608366276506,0.3000327831068177,-,0.6,0.125203558,161,1
ELN,-+,+++-,NA,0.7274546208526458,0.3000408382192216,-,0.6,0.17947991829368873,161,1
ESRRB,+-,-+-+,NA,0.30007245095006824,0.7967845084747942,+,0.6,0.089872793514766125,161,1
BRWD1,+-,-+--,--,0.30007494420867886,0.3792813838868461,+,0.6,0.009062266,161,1
ADGRG7,-+,NA,NA,0.8062970568104039,0.30007985398129133,-,0.6,0.5066550138958852,161,1
ZNF280D,-+,++++,--,0.30008137538983565,0.552208020539547,+,0.6,0.015965388,161,1
FBLN1,-+,--+-,++,0.9074337554077787,0.30011292986075844,-,0.6,0.16311019749954808,161,1
PCDHGB6,+-,++++,NA,0.3001812515368451,0.88159035326339,+,0.6,0.301512776,161,1
B3GNTL1,+-,+-+-,++,0.6454238999270346,0.30018597508869704,-,0.6,0.124364284,162,1
OR56B1,++,NA,NA,0.3001939310974219,0.634382842801734,+,0.6,0.24053021724880674,162,1
TMEM38B,+-,++--,NA,0.30021201714011236,0.9583051546683025,+,0.6,0.3614435381365906,162,1
BMP2,+-,--++,NA,0.7615785480325753,0.3002186853062907,-,0.6,0.047444449,162,1
GTF2H1,+-,-++-,-+,0.30024034960728246,0.6699904596403129,+,0.6,0.02766155508043584,162,1
EPPIN-WFDC6,++,NA,NA,0.6634725074150125,0.3002509696554871,-,0.601,0.2747689999997992,162,1
C1orf159,-+,+--+,+-,0.6875620505865238,0.3002660134363232,-,0.601,0.144165543,162,1
OLR1,--,++--,-+,0.30030339660604805,0.4918645092695033,+,0.601,0.049982742,162,1
CD164,+-,-+--,-+,0.3003915831878997,0.8010435797090625,+,0.601,0.175016739,162,1
SLC9A8,+-,-+++,+-,0.3004047502147707,0.9452410579580808,+,0.601,0.08818633776352705,162,1
PCDHB15,+-,--++,NA,0.30041472142293907,0.4106408638108801,+,0.601,0.12412763531150339,162,1
TEKT3,++,++-+,NA,0.3004722343357848,0.6561619147150787,+,0.601,0.134072271,162,1
MT1B,--,NA,NA,0.5147159479808351,0.3004791238877481,-,0.601,0.21747044496178683,162,1
OR2AK2,--,+-+-,NA,0.6818634311816478,0.30049352108213057,-,0.601,0.088482532,162,1
NR1H4,++,NA,NA,0.7352270134610998,0.3005361624458134,-,0.601,0.333822904361174,162,1
NMI,-+,++++,++,0.6623496239612292,0.3005965450620232,-,0.601,0.04584573628467508,162,1
CCDC179,++,NA,NA,0.6900524754734201,0.30065023956194387,-,0.601,0.2929763525669644,162,1
HTR3D,++,NA,NA,0.6443075519050878,0.30070727812000914,-,0.601,0.26504296638491626,162,1
IL13,+-,NA,NA,0.3007643166780744,0.7629477526808123,+,0.602,0.38002493158652395,162,1
CSPP1,++,--++,-+,0.9472874558661075,0.300777888214726,-,0.602,0.109978437,162,1
B4GALT7,--,--++,--,0.7819243781113014,0.3008028340122676,-,0.602,0.144219288,162,1
TAAR6,+-,NA,NA,0.3008213552361396,0.7687086470454026,+,0.602,0.39873584724666833,162,1
PRSS54,-+,NA,NA,0.7702486881131645,0.3008213552361396,-,0.602,0.3866592981482165,162,1
NDN,+-,-++-,--,0.30088561637113953,0.38311881572509643,+,0.602,0.037532865,162,1
TFAP2D,++,NA,NA,0.6145904631530915,0.30093543235227016,-,0.602,0.25126244160045963,162,1
GPATCH1,++,--++,++,0.9002610263481273,0.3009501384879225,-,0.602,0.207219279,162,1
SEC31B,--,+-++,-+,0.9502435535095805,0.3010008398321327,-,0.602,0.16465380934405743,162,1
MITD1,-+,+++-,++,0.8103913882495417,0.3010838345966063,-,0.602,0.18548900838682744,162,1
BMP7,-+,-+--,-+,0.485662623755777,0.30109090528897464,-,0.602,0.068380959,162,1
BLZF1,+-,----,++,0.3011081215236689,0.8295967450281962,+,0.602,0.034159831,162,1
CISH,++,NA,NA,0.5958818161076888,0.3012206251425964,-,0.602,0.24398211018822413,162,1
TMEM100,--,----,--,0.5859836274525365,0.30124524600166974,-,0.602,0.08019234108949318,162,1
ABCG2,-+,+--+,++,0.8127821498067402,0.3012606077185478,-,0.603,0.056999214,162,1
MPG,++,--+-,++,0.8259753411950195,0.30127375913271265,-,0.603,0.07133976,162,1
WDR59,-+,+-++,++,0.9127136606671051,0.3012770248279377,-,0.603,0.204865976,162,1
