gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
STAG3,----,+---++-+,++-++-,0.8954318936015935,0.25538059499055643,-,0.511,0.1148412489200827,137,1
IFT140,++--,--+-++++,+-+---,0.6839684898540443,0.2553980613258976,-,0.511,0.00181573,137,1
CNPPD1,--+-,++++----,+--+-+,0.4406256540048418,0.2554063733192859,-,0.511,0.005744878,137,1
RPP25L,--+-,-+++++++,-+-+--,0.2554154064540654,0.45945894967151407,+,0.511,0.011617273,137,1
C3orf30,--++,NA,NA,0.255418663016199,0.811772758384668,+,0.511,0.40244678417861435,137,1
FANCD2,+--+,+++++--+,NA,0.2554345359937367,0.9137973065044253,+,0.511,0.040090033,137,1
ATOX1,--+-,+-+-+-++,-----+,0.771112842384674,0.2554564975515293,-,0.511,0.027507584,137,1
RPUSD3,+---,+-+-++++,+++--+,0.2555453868644725,0.4631729183925514,+,0.511,0.010882049,137,1
LCE2B,+++-,NA,NA,0.5785420944558521,0.25558977869039473,-,0.511,0.23554288490090794,138,1
CACFD1,----,+++---++,+-----,0.8349085436681513,0.2556242047811965,-,0.511,0.044818319,138,1
PDE9A,----,--+-++--,-+--+-,0.7357355716523637,0.2556387886448224,-,0.511,0.020816739,138,1
NLRP12,+---,NA,NA,0.8266598220396988,0.25564681724845995,-,0.511,0.5034435675229181,138,1
ABCC5,++++,----+---,+++---,0.3704145718899801,0.2556491201040568,-,0.511,0.015487172,138,1
PTPN11,+++-,+-++----,----++,0.7642505115304594,0.25565234888774296,-,0.511,0.008132959,138,1
KIF7,+-+-,+-+-++++,NA,0.646061678580844,0.25575481675146217,-,0.512,0.008272661,138,1
SLC25A36,++++,+++-----,+--+-+,0.2557754055081845,0.4243306727660654,+,0.512,3.56929e-4,138,1
OIT3,-+++,NA,NA,0.2558179329226557,0.8404631530914899,+,0.512,0.4977876692494183,138,1
ABHD11,+-+-,----++++,+-+---,0.25588143972218397,0.29393519012948877,+,0.512,0.002229753,138,1
PGM3,-+-+,++++----,+---++,0.4476766808913041,0.25588637552443816,-,0.512,0.002843633,138,1
GFRA4,+-+-,NA,NA,0.3475359342915811,0.25593201003878624,-,0.512,0.19366363514601043,138,1
LRFN4,+-+-,++++-+++,+++---,0.25597424175237454,0.47161954740761175,+,0.512,0.005433349,138,1
RTP1,+-+-,NA,NA,0.7480606890257814,0.25598904859685145,-,0.512,0.3221538562845583,138,1
APOL3,+-+-,++++++++,+---+-,0.2560072220113067,0.6698565576501562,+,0.512,0.045358146,138,1
GJA5,-++-,-+++++++,NA,0.2560451109151575,0.9608744744259867,+,0.512,0.056524139,138,1
FAT3,++++,++++++++,-++---,0.2560680106693083,0.7832175324029225,+,0.512,0.024402154,138,1
RIIAD1,---+,-+---+++,NA,0.7963302660344138,0.2560723114098901,-,0.512,0.07924768359930418,138,1
HMBOX1,++++,--+-+---,------,0.25609965947930713,0.3479161150630598,+,0.512,0.037070078,138,1
COL6A5,++++,NA,NA,0.2561601642710472,0.8208989276751084,+,0.512,0.421543972787484,138,1
RDH8,+--+,NA,NA,0.6875998174766141,0.2561601642710472,-,0.512,0.2782478970598098,138,1
UNC5D,-+++,+--++-+-,-++---,0.25626914848352855,0.948140788773068,+,0.513,0.002630712,138,1
FUBP3,++--,+-+-+---,-++-+-,0.8682329369393651,0.25627916457930744,-,0.513,0.027420412,138,1
TMEM126A,---+,-++-++++,++---+,0.6862865524169625,0.25640968811326603,-,0.513,0.002310861,138,1
MAPK8IP2,+-+-,----++++,+++---,0.2564102772298358,0.6725191197369962,+,0.513,0.001665484,138,1
SOCS7,+-++,-----++-,++++--,0.6782369201724698,0.2564117481457238,-,0.513,0.028862802,138,1
NCOA1,++++,----++--,+----+,0.5118441309772273,0.2564168190666028,-,0.513,0.007637921,138,1
LPL,+++-,-++++---,++----,0.25643131074643094,0.7802624356460148,+,0.513,0.06262479225384976,138,1
MUC1,++-+,-+++--++,+--+--,0.25644705176672905,0.7690063338492816,+,0.513,0.013011423,138,1
SNX6,----,+++++--+,---++-,0.7805170384917851,0.25646607822565687,-,0.513,0.045646348,138,1
PIGL,+--+,--+-+--+,NA,0.8505448201698962,0.2564751621885461,-,0.513,0.09576822,138,1
COL28A1,+-++,----+---,NA,0.6183664792795844,0.256514572580782,-,0.513,0.036528763,138,1
SVEP1,-+--,++++--++,NA,0.7284013627849291,0.25655084190566113,-,0.513,0.15958970434286354,138,1
TGM1,----,-++-++-+,NA,0.5329166159842784,0.25660494366741643,-,0.513,0.012411798,138,1
REP15,----,-+--+-+-,NA,0.7896005503378742,0.2566545812944229,-,0.513,0.039291544,138,1
GPR180,++++,++++----,---++-,0.5372116946364816,0.256693265582556,-,0.513,0.009753605,138,1
SLC22A24,---+,NA,NA,0.2590120921743098,0.25673054985169974,-,0.513,0.18511438218143514,138,1
SOX9,-+--,--+-----,+-++-+,0.914112869273586,0.256752216630524,-,0.514,0.016924625,138,1
MPHOSPH8,+-+-,+---+-++,+++--+,0.2567847062004832,0.7564249692962141,+,0.514,0.044098221,138,1
ZFYVE19,--+-,-+--++++,+-+---,0.6822526693301816,0.2568162745724757,-,0.514,0.014016844,138,1
ZNF480,-+-+,+++-----,NA,0.7107964759591799,0.25683578411064945,-,0.514,0.045836058,138,1
NPEPPS,-+++,-+++----,-+---+,0.2568460877229508,0.5515017324152689,+,0.514,0.062700826,138,1
ARPC1B,--+-,+++-++++,+--+++,0.2568875904264017,0.9482532212192852,+,0.514,0.060791438,138,1
ARHGEF2,-+--,++++++++,+--+--,0.7476955432420198,0.256902982966346,-,0.514,0.114826217,138,1
SPHK1,--+-,+++-++++,NA,0.256941686191326,0.36544321039150685,+,0.514,0.08195896046111592,138,1
SF3B4,+++-,----++++,+-+-+-,0.25695046034570207,0.5540721840900634,+,0.514,0.05002132359067794,138,1
C19orf67,++-+,NA,NA,0.3947068218115446,0.25701574264202603,-,0.514,0.20068909281778827,138,1
WBSCR16,--+-,+-+-+-+-,-++++-,0.25702172767373854,0.45139889050168786,+,0.514,0.024372566,138,1
IER3IP1,+++-,NA,-+-+-+,0.25704993970379536,0.9576737717898303,+,0.514,0.243480243,138,1
UGGT1,-+++,+++-+---,NA,0.8503632345685308,0.25709862170770564,-,0.514,0.078378543,138,1
GNMT,----,++----+-,NA,0.9119827473132999,0.25714047891672187,-,0.514,0.196989651,138,1
GIMAP6,--++,++++++++,+---+-,0.2572007103131405,0.5042807923817524,+,0.514,0.018659911,138,1
KIAA1217,-+++,-----+++,++++++,0.2572327221001177,0.5122636504995371,+,0.514,0.013726781,138,1
BAHD1,-++-,--+-+-++,-+---+,0.7955023023765728,0.25723424276251367,-,0.514,0.020542884,138,1
OR4E2,-+++,NA,NA,0.257243896874287,0.7528519279032626,+,0.514,0.3324212489815992,138,1
TMEM79,----,+++--+++,+-+---,0.4696873125121313,0.25732017939919,-,0.515,0.011448797,138,1
RPRD2,++++,----+---,NA,0.36462324136568375,0.25736550805543285,-,0.515,0.088253896,138,1
ZNF827,++++,----+--+,+++--+,0.2573877415492138,0.6595402934993941,+,0.515,0.050807086,138,1
DSG3,+---,NA,NA,0.6605635409536846,0.25741501254848276,-,0.515,0.26779825947639613,138,1
PDLIM4,+++-,+-++++-+,NA,0.2574353148263785,0.8931836002755706,+,0.515,0.17573834761188692,139,1
ZNF831,-+-+,----+---,NA,0.7615247529310455,0.257454965786538,-,0.515,0.025184817,139,1
CYP4F8,+---,NA,NA,0.7882728724617841,0.25747205110654803,-,0.515,0.376495198248062,139,1
C2orf49,-+-+,++++----,+---++,0.25752573047849164,0.33163342987498573,+,0.515,0.007369757,139,1
B3GNTL1,++--,----++--,+++--+,0.35727275586962665,0.25754491988484746,-,0.515,0.015204494,139,1
NECAB1,++++,-+-+--+-,++---+,0.25755185945210535,0.8677432486074698,+,0.515,0.013365659,139,1
SMIM17,-+-+,+++-++++,NA,0.25757499778243875,0.7601728754083863,+,0.515,0.043187971,139,1
TLK2,-++-,--+----+,-++-+-,0.8369622314303217,0.2576024686759024,-,0.515,0.026701311,139,1
TRIM71,++++,+---+---,NA,0.6989910759296785,0.25763552473511664,-,0.515,0.063731011,139,1
TBC1D14,++++,+++++++-,+++---,0.25764419624249,0.9917362955054203,+,0.515,0.125623426,139,1
GIPC1,--++,+-+--+++,+--++-,0.2576871515829959,0.894069771487908,+,0.515,0.031997497,139,1
HAPLN2,----,++++---+,--+++-,0.7444071034873153,0.2577116396668545,-,0.515,0.034800339,139,1
NOX4,++--,+++++++-,NA,0.2577118952759563,0.647313371631203,+,0.515,0.036399682,139,1
HCST,+-++,NA,---+++,0.2577158444106988,0.8447802820047816,+,0.515,0.036019287999999997,139,1
C9orf116,+-+-,+++-++++,-+-+-+,0.2577400275800138,0.8788950092835746,+,0.515,0.068736985,139,1
MED10,--+-,+-+-++++,---+-+,0.2577451246134523,0.48860474491364697,+,0.515,0.003407457,139,1
DPT,++--,NA,NA,0.7984257357973991,0.25775724389687427,-,0.516,0.397281892957266,139,1
MADD,++++,+--+++++,+++---,0.2577749635942709,0.9850198751655845,+,0.516,0.07715293,139,1
MRPS21,+-+-,++++++++,+++--+,0.2577959941946925,0.9449899543505158,+,0.516,0.012823962,139,1
ZMIZ1,++++,-------+,+++---,0.8873240793111585,0.2577998865221121,-,0.516,0.048610316,139,1
SLC13A1,-+-+,NA,NA,0.31257129819758156,0.25781428245493954,-,0.516,0.19161896782349053,139,1
NAA60,+++-,NA,NA,0.25781428245493954,0.41216062057951175,+,0.516,0.21183553871115018,139,1
PUS10,-+-+,+++-+---,NA,0.2578515442996933,0.5974475294228315,+,0.516,0.11881616582216833,139,1
EYA2,+-++,+-+-----,NA,0.8224721259948653,0.25786161420400566,-,0.516,0.089110512,139,1
ATP5H,+-+-,++-+++++,-+++-+,0.25788815954285854,0.9595000115873228,+,0.516,0.026810894,139,1
HMGCR,++++,++-+-+--,-+---+,0.25793048930093604,0.5581945807140025,+,0.516,0.016467322,139,1
FBXO8,-+--,++++++--,+----+,0.7402049149026311,0.2579702670172327,-,0.516,0.012645787,139,1
EFEMP1,++--,+++-----,+-++++,0.25797246430681875,0.30778487807569366,+,0.516,0.029791024,139,1
GYS2,-+-+,+++-++-+,NA,0.5740062116215959,0.2579848194615896,-,0.516,0.099625604,139,1
CYP2F1,+-++,NA,NA,0.2579853981291353,0.5748345881816108,+,0.516,0.24553100588429408,139,1
ERC1,++++,----+--+,NA,0.5131014505426552,0.25802943415754476,-,0.516,0.03555826,139,1
SOD2,++--,++++-+++,+---+-,0.25803353959171854,0.6920740699014545,+,0.516,0.019169476,139,1
PLEKHA8,-+++,-+--+---,++++-+,0.25805861770329813,0.4140379494526715,+,0.516,0.015323373,139,1
GHRHR,-+-+,+-+-+++-,NA,0.333059604514096,0.2580846810012659,-,0.516,0.022381446,139,1
SLC25A45,+---,+-+-+-++,NA,0.4162372717345116,0.2581394058661001,-,0.516,0.057991114,139,1
WDR3,++++,+++++---,++---+,0.2581538916190453,0.8348898673635655,+,0.516,0.075518446,139,1
SMTN,++--,----++++,NA,0.6111818861829555,0.258200544381662,-,0.516,0.024924854,139,1
THAP1,-+++,-+--++--,----++,0.2582375675099987,0.6233834920342727,+,0.516,0.030966336260179406,139,1
TGM6,--+-,NA,NA,0.8187885010266941,0.25827059091946153,-,0.517,0.4677919288221265,139,1
MURC,--++,+-------,NA,0.8940202518704452,0.25832686906723734,-,0.517,0.059739536,139,1
FAM46B,+++-,NA,NA,0.2583276294775268,0.7216518366415697,+,0.517,0.30952933978778613,139,1
PRKACB,-+++,+++++++-,---+++,0.25836569858269903,0.825382822315546,+,0.517,0.018505588,139,1
COPG1,+++-,--++-+++,--++--,0.25842860082703617,0.942838541581269,+,0.517,0.066895974,139,1
GUSB,----,+++-+-++,---++-,0.327440236105981,0.2584329270959299,-,0.517,0.002121816,139,1
TUBB2A,+-+-,+-++-+++,-+---+,0.2584360054029425,0.9618787281743153,+,0.517,0.021499775,139,1
SYNGR2,-+--,++++---+,+--++-,0.31764000453827573,0.25845523109667573,-,0.517,9.60581e-4,139,1
MYLK4,++++,----++++,NA,0.2584614534800582,0.8530379688814965,+,0.517,0.301748187,139,1
ARFGAP2,+-+-,-+++++++,--++-+,0.25849049854590506,0.8617160149282423,+,0.517,0.039252228,139,1
CHRAC1,----,-+++----,+-++++,0.794216782460251,0.25849246436321605,-,0.517,0.11544152236149666,139,1
IRAK4,-+--,++++++-+,NA,0.25852750924296664,0.6093556261361766,+,0.517,0.060867787,139,1
MIR1-1HG,NA,NA,+++-+-,0.25854353132628155,0.9227013832384052,+,0.517,0.105735393,139,1
PINK1,+-+-,++++-+++,-----+,0.25855225819552824,0.4678964091781091,+,0.517,0.016600081,139,1
TUBA8,+-++,-+--+-++,NA,0.25857569380826534,0.8328601138055942,+,0.517,0.076142201,139,1
DNAL1,++++,+++++++-,+---++,0.2585901662109245,0.9469753127431417,+,0.517,0.024732303,139,1
PEX12,-+++,++++----,---+++,0.25860236270925263,0.8948877575203306,+,0.517,0.012029764,139,1
CD247,++--,--+-++++,NA,0.656980400269036,0.2586027338944531,-,0.517,0.102122777,139,1
FAM98B,++++,-----+--,-+-++-,0.47695733849106914,0.2587637238284826,-,0.518,0.025642228,139,1
LZTR1,+-+-,+-----++,+++---,0.7246750267832264,0.25877657281273814,-,0.518,0.014532865,139,1
CYP2W1,----,NA,NA,0.7573009354323522,0.25878393794204885,-,0.518,0.3379796320065557,139,1
TRIM41,--+-,+-+---++,+-++--,0.9292500326483621,0.2588149306164378,-,0.518,0.004691056,139,1
COA5,++++,++++++--,-+---+,0.2588294800008686,0.48658038931809056,+,0.518,0.005634407,139,1
ZNF716,+---,NA,NA,0.8181610768879762,0.25884097650011406,-,0.518,0.46660383330828736,139,1
LAYN,----,++++---+,---+++,0.3211192661088283,0.2589197547730275,-,0.518,0.002894944,139,1
C6orf47,+++-,+++++-++,NA,0.25892085422627287,0.5251878553179385,+,0.518,0.15499462829281876,139,1
SNRNP27,---+,++-++++-,NA,0.4401807089220564,0.2589267933411661,-,0.518,3.7259e-4,139,1
WBSCR27,++--,-+---++-,NA,0.5311975943022278,0.258947481068932,-,0.518,0.010064884,139,1
TMEM255B,+---,--+-+-+-,NA,0.9266028046142588,0.25896279907500985,-,0.518,0.091740577,139,1
MON1B,-+--,--++---+,++-+--,0.9730324784791216,0.25899144529355106,-,0.518,0.034683594,139,1
C12orf60,+--+,++++----,NA,0.40019139752640137,0.2589999635474712,-,0.518,0.005541237,139,1
LRRIQ4,+--+,--++++++,NA,0.25904382982533153,0.9190448035054535,+,0.518,0.18095613,139,1
SEPT3,++++,+---++++,NA,0.25904884724966776,0.7655695709371562,+,0.518,0.108286548,139,1
FDXACB1,-+-+,-++-+++-,NA,0.2590804624306612,0.5752423500274757,+,0.518,0.019872026,139,1
NME9,+---,+++-+--+,NA,0.856768940188918,0.2591245954370123,-,0.518,0.120287122,139,1
GRP,----,NA,++----,0.9589271791724794,0.2591343262679303,-,0.518,0.1684272836161022,139,1
FAM214A,-+++,-+--+---,----+-,0.9658163033288052,0.25914158295112,-,0.518,0.004157678,139,1
PSD,+-+-,-+--++++,+-+-+-,0.25917137377492794,0.8313702253323096,+,0.518,0.003752796,139,1
LIMK1,+-+-,-----+++,NA,0.25919047546977164,0.6245842021280575,+,0.518,0.00763394,139,1
USP16,-+--,-++++---,---+++,0.8431381053436697,0.2591991756764191,-,0.518,0.092250435,139,1
BTBD2,+-++,----++++,NA,0.25920197482962976,0.6992861426787438,+,0.518,0.004175582,139,1
COA4,----,++++-++-,-----+,0.7739618700068762,0.25921658915367507,-,0.518,0.015081952,139,1
MED6,+++-,+-+-+---,+--+++,0.29709444003021346,0.2592309099278505,-,0.518,9.18258e-4,139,1
CDKL4,-+-+,+++-++++,NA,0.25929128841779586,0.8306374404488595,+,0.519,0.035627389,139,1
CDC25B,--+-,----++++,+-+---,0.8596894102842643,0.2593190036106615,-,0.519,0.035724842,140,1
FAM159A,----,NA,NA,0.8236938170203058,0.2593543235227013,-,0.519,0.49712460901378297,140,1
EGLN1,-+++,++-+----,---+-+,0.67668843633647,0.25938650328335755,-,0.519,0.041833549,140,1
CYP2C18,++-+,NA,NA,0.6947866757928359,0.2594113620807666,-,0.519,0.28712196428034226,140,1
OR6C3,+-++,NA,NA,0.25958247775496235,0.7031143052703628,+,0.519,0.29911833081597483,140,1
CLMP,-++-,-----+-+,NA,0.9366588110343808,0.25960575125508856,-,0.519,0.193342229,140,1
EFCAB1,--++,--+-----,NA,0.8490755104878036,0.25960611236581294,-,0.519,0.077576038,140,1
CHRNA9,-++-,NA,NA,0.2596395163130276,0.8157654574492357,+,0.519,0.42326114690926697,140,1
GSK3A,+++-,---++-++,-+++-+,0.25969889212569275,0.7205235623799138,+,0.519,0.005139721,140,1
ADAMTSL1,++--,--+---++,NA,0.8366143865339906,0.25970216944842056,-,0.519,0.141739812,140,1
EIF2B4,+-++,+---++-+,---++-,0.2597325516633032,0.8680074552562214,+,0.519,0.037951807,140,1
CLEC2L,+-+-,-+-----+,--++--,0.7743581926486457,0.2597374018473961,-,0.519,0.017100468,140,1
ZNF729,----,NA,NA,0.8016769336071184,0.2597535934291581,-,0.52,0.408772219956659,140,1
ZNF613,-+--,+++++-++,NA,0.2597630503377095,0.6592175103322698,+,0.52,0.056676219,140,1
RNF181,--+-,++++++++,-----+,0.2598299459699511,0.4694790647404334,+,0.52,0.008452434,140,1
ZMYND11,++++,+++-+--+,+--+++,0.25987330158662164,0.8024908479277888,+,0.52,0.0111103,140,1
SMARCAD1,-+++,-++-+---,+----+,0.7744574183100829,0.25997420877785393,-,0.52,0.012535231,140,1
TAS2R1,-+--,NA,NA,0.7304357745836185,0.2599817476614191,-,0.52,0.31359588093576496,140,1
KCTD15,----,-+--+++-,-++---,0.8805252018913352,0.26001486361252707,-,0.52,0.066857491,140,1
CTXN1,+---,+---++++,--++++,0.26005969614923424,0.7341078134764798,+,0.52,4.17563e-4,140,1
CCDC62,---+,++--++-+,--+++-,0.26011530731106375,0.8655482893533011,+,0.52,0.009817805,140,1
RPA3,--++,++++++++,-+---+,0.26012595249621784,0.4637353775591434,+,0.52,0.008659831,140,1
SIX6,-+--,NA,NA,0.7767510837326033,0.2601528633356149,-,0.52,0.36347092781676305,140,1
CELA3B,+---,NA,NA,0.8236367784622405,0.26020990189368015,-,0.52,0.501782940687094,140,1
ZNF839,+-++,++++++++,NA,0.2602123538438835,0.9166539315703123,+,0.52,0.080636037,140,1
SPRY1,++++,++--+---,-+++--,0.26024820374518914,0.6734169773899492,+,0.52,0.045293258,140,1
SERF2,--+-,+++-++++,NA,0.2602640473046658,0.9066591994018729,+,0.521,0.100473705,140,1
C11orf87,++++,-+-++-+-,NA,0.2602957820252262,0.9186252038111069,+,0.521,0.074420904,140,1
KCNC2,-+++,++-++++-,NA,0.2603368243448052,0.9237110185120945,+,0.521,0.144507505,140,1
ZNF615,+++-,++++----,-+---+,0.260370824591038,0.6098723339436836,+,0.521,0.014341461,140,1
TXNDC9,----,++++-+++,----+-,0.6935516394365683,0.2604022804130463,-,0.521,0.054902625,140,1
TLR1,-+--,++++++++,NA,0.4357021390852568,0.2605184145698136,-,0.521,0.045545535,140,1
KIAA1024L,----,NA,NA,0.6517796030116358,0.26055213324207166,-,0.521,0.26759073840676884,140,1
RNF103,+++-,++-+----,++-++-,0.48914135045890456,0.26057388384856994,-,0.521,7.41884e-4,140,1
FDXR,+-+-,--+--+--,NA,0.8540886924953425,0.2606816275570373,-,0.521,0.042447181,140,1
ARHGDIA,+-+-,----++++,+--+--,0.8413437049039973,0.26071038680013564,-,0.521,0.071024541,140,1
CCDC73,++-+,+-++-+++,NA,0.26077204057684494,0.9280606848492761,+,0.522,0.162069461,140,1
MFSD4,++++,-+-+--+-,-+----,0.26092512904030585,0.4882471982080503,+,0.522,0.066835206,140,1
HIST1H4B,-+--,-+----+-,NA,0.9523155161477541,0.26092880782541344,-,0.522,0.26205145099551425,140,1
GNPNAT1,++++,++---+++,+--+--,0.26094666883764983,0.7833735589268802,+,0.522,0.059767135,140,1
OR5AR1,++++,NA,NA,0.2609514031485284,0.8061259411362081,+,0.522,0.4071846283055338,140,1
RNF32,+--+,++++----,NA,0.7691701487480435,0.2610505243796659,-,0.522,0.082624853,140,1
OR10H5,+--+,NA,NA,0.2610654802646589,0.8089778690394707,+,0.522,0.4134309567655102,140,1
NUP35,++++,-++-++--,-+-+-+,0.26109608653888755,0.6193097872482077,+,0.522,0.004149913,140,1
TMEM127,+++-,--+--+--,+++---,0.2611217969171661,0.4653755861852713,+,0.522,0.04600576549877323,140,1
CCDC40,---+,--+-++-+,NA,0.8027935906478598,0.2611711639986746,-,0.522,0.15791194,141,1
RNASEK,+-+-,++--++++,NA,0.2613053627988349,0.7941219903905801,+,0.523,0.025010658,141,1
TEKT5,+-++,-----+--,NA,0.2613157883057977,0.2999286015144218,+,0.523,0.023809063,141,1
TGIF1,-+--,-++--+--,NA,0.941105390481521,0.2613481321622806,-,0.523,0.118502681,141,1
SOX14,-++-,NA,NA,0.26135067305498516,0.42453798767967144,+,0.523,0.21797091300691415,141,1
RDH12,+++-,-++-----,NA,0.26138908785733367,0.5162857016559472,+,0.523,0.07176937195553676,141,1
ZNF260,-+--,-+++----,+-++++,0.7475868815772723,0.2614022649932974,-,0.523,8.12901e-4,141,1
ELMOD1,++++,-+++++--,-+---+,0.2614652096977566,0.9251553705390583,+,0.523,0.016298221,141,1
HDAC11,----,++++-+++,--+-++,0.3477873444440954,0.26149665396588495,-,0.523,0.036071536,141,1
PPFIBP1,-+++,+---++++,+--+++,0.2615156822713069,0.9039795249110484,+,0.523,0.05052914,141,1
S100A7A,++++,NA,NA,0.2615217887291809,0.810403832991102,+,0.523,0.41932638051350923,141,1
OXR1,-+++,++-+--+-,-+--++,0.2615623098746948,0.8351432974454982,+,0.523,0.013959082,141,1
PLA2G4C,----,+++++--+,--++-+,0.6588000048399064,0.261606048300827,-,0.523,0.043345225,141,1
C5,++--,+++++---,+---++,0.6960515880230231,0.26162927033872063,-,0.523,0.06518884,141,1
DSPP,-++-,--+-++++,NA,0.26168525132438614,0.8200822184410756,+,0.523,0.069325146,141,1
ADAD1,++++,NA,NA,0.26169290440337667,0.8420031941592516,+,0.523,0.5956168983333141,141,1
WDR86,---+,+--++++-,++--+-,0.8451541485331999,0.26170353275904645,-,0.523,0.017389139,141,1
EIF2B3,+++-,+++++-+-,NA,0.26174858152653024,0.9568072805362918,+,0.523,0.08478579,141,1
C18orf63,+++-,NA,NA,0.26174994296144194,0.7917522245037646,+,0.523,0.38612937379851175,141,1
LIPT2,-+--,-+-++---,NA,0.8746070137517568,0.2617764956925714,-,0.524,0.056504009,141,1
WFIKKN2,--+-,NA,NA,0.8211270819073694,0.2618069815195072,-,0.524,0.4943427457175904,141,1
FRAS1,-+++,+++-+++-,+++-+-,0.26181090225452286,0.6343651534089634,+,0.524,0.001042416,141,1
ENTHD1,+++-,----++++,+++---,0.3722221300522176,0.2618595463870246,-,0.524,0.007594675,141,1
TEAD3,+++-,+++-++-+,NA,0.2618823417753147,0.906436192071044,+,0.524,0.12918197,141,1
LRRC15,--++,NA,NA,0.2619210586356377,0.7192562172028291,+,0.524,0.31390875959275694,141,1
MDP1,--+-,NA,NA,0.7805726671229751,0.2619210586356377,-,0.524,0.37326884979795993,141,1
IFI6,+-+-,++++++++,---+--,0.26194818431185196,0.48090435897881045,+,0.524,0.023935527,141,1
CACNG5,++++,--+----+,NA,0.6717081827765938,0.26196455416848674,-,0.524,0.065414906,141,1
TPH2,++--,++++++++,NA,0.261964706643112,0.6752884545708431,+,0.524,0.018004251,141,1
GP1BA,-+--,NA,+++-+-,0.26204483290108377,0.5385388226656862,+,0.524,0.017783052,141,1
RNF207,+--+,----++++,NA,0.7954364333680614,0.26207369229367483,-,0.524,0.022925021,141,1
CIPC,-+++,-+++----,NA,0.8804509976129031,0.2620845046194314,-,0.524,0.077929052,141,1
AQP9,--+-,---+--+-,+++-+-,0.8535177898099735,0.26211193979856834,-,0.524,0.071023649,141,1
POU4F1,++-+,NA,NA,0.2621492128678987,0.5038215833903719,+,0.524,0.2338824770322413,141,1
PTPN1,-+--,----+++-,+-----,0.9059687590297644,0.2621769380478698,-,0.524,0.057155431,141,1
ADRB3,+---,NA,NA,0.8032169746748802,0.26220625142596393,-,0.524,0.4197240657574147,141,1
ODF2,+-+-,+-+-++++,+-----,0.5395240131743719,0.2622185535903015,-,0.524,0.004696348,141,1
ZKSCAN2,++++,-++----+,++++--,0.5780179905350116,0.2623029180765617,-,0.525,0.042227622,141,1
THOP1,+-+-,-+--++++,+++---,0.2623641177632947,0.7930116546813213,+,0.525,0.009645612,141,1
AARSD1,+-+-,-++-++++,-+++--,0.2623941437944253,0.6906857990858392,+,0.525,0.030348810453067938,141,1
VPS16,+++-,-++-++++,+++--+,0.26242403795308344,0.7614703695665336,+,0.525,0.007654874,141,1
RAB12,++++,-+++++++,--+-+-,0.2624774521547877,0.7615740011631636,+,0.525,0.01785103,141,1
PPP1R9A,++-+,++++----,++++++,0.26249005472563214,0.876235186056326,+,0.525,0.026641573,141,1
CORO7,--+-,+-+--+--,+-++--,0.7839379021359385,0.2624906501032581,-,0.525,0.014281554,141,1
WDR41,-+--,++++----,-----+,0.7076818627579007,0.26263253874825654,-,0.525,0.025996935,141,1
PLA2G12A,-+++,++++----,--+-++,0.26265315709985554,0.6683178824928255,+,0.525,0.022171859,141,1
ZNF423,+-+-,--+-++-+,+-+--+,0.8065243657600372,0.2626609257710632,-,0.525,0.016137828,141,1
GABRR2,-+-+,NA,NA,0.3502737850787132,0.262662559890486,-,0.525,0.1997396100651161,141,1
PLA2G7,-+--,++-++-+-,NA,0.5665795453269152,0.26271016411503606,-,0.525,0.035470664,141,1
PIM1,+++-,-++-++-+,+-+--+,0.2627267188260766,0.9032011025930737,+,0.525,0.083915918,141,1
NOP10,--+-,--++-+++,NA,0.2627932405583875,0.7225473570477783,+,0.526,0.007443193,141,1
ASF1A,-+++,++++----,+--+++,0.2628416228530058,0.44628363144297095,+,0.526,0.004597659,141,1
ADH5,+++-,++++++--,----++,0.2628675997531535,0.5863738235949253,+,0.526,0.017871179,141,1
BBS5,----,++---++-,NA,0.706662453392906,0.2628831302267674,-,0.526,0.031879955,141,1
INPP5J,++++,----++++,NA,0.26294013459182125,0.6773721591295188,+,0.526,0.026719907,141,1
C9orf50,+-+-,NA,NA,0.2629477526808122,0.29380561259411364,+,0.526,0.20145773914845921,141,1
BTG1,-+--,----+---,--++++,0.2629717001002516,0.4016530426689015,+,0.526,0.016027622,141,1
L2HGDH,++-+,-+-++---,+-++++,0.26297225436591315,0.9339828612513335,+,0.526,0.08925824,141,1
MRPL35,++++,++-+++++,---+-+,0.26304927553550417,0.9148552627248034,+,0.526,0.027301779,142,1
TAS1R3,++++,NA,NA,0.263118868355008,0.8348163358430298,+,0.526,0.5092941924198422,142,1
LACRT,--+-,NA,NA,0.2632329454711385,0.6806981519507187,+,0.526,0.29349161085280073,142,1
SNX11,+++-,--+-+-++,++-+--,0.263275685632639,0.8853429036511633,+,0.527,0.06117137631090527,142,1
KIAA0101,----,NA,NA,0.8251197809719371,0.2632899840292037,-,0.527,0.5651111975865306,142,1
DCAF13,----,+++-+---,NA,0.9116940430365811,0.26333243378907134,-,0.527,0.051945847,142,1
OR5B2,-++-,NA,NA,0.263347022587269,0.7948323066392882,+,0.527,0.39525696727296866,142,1
MDM1,-+-+,+++-++--,NA,0.30148801633698946,0.26335560028427984,-,0.527,0.033640547,142,1
