gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
PCDHGA7,+-,+-++,NA,0.750612562629404,0.21920682845669573,-,0.438,0.3581159257149616,0.14527224308581785,118,1
TECTB,--,NA,NA,0.7807827786739685,0.21921722132603144,-,0.438,0.35809533575961255,0.4384344426520629,118,1
MRTO4,++,--++,+-,0.21924967192403813,0.3323016050382215,+,0.438,0.3580310521574001,0.010834559,118,1
C11orf65,--,++-+,NA,0.2192499667203508,0.5600793609729697,+,0.438,0.3580304682188944,0.045256625,118,1
RFC1,++,+++-,+-,0.2192875211164143,0.8359089145478564,+,0.439,0.3579560861308229,0.126442523,118,1
GSDMB,-+,+-+-,NA,0.21930814282581024,0.9144199976905831,+,0.439,0.3579152471743947,0.146183454,118,1
CDKN1A,+-,----,++,0.578615394947268,0.2193150206888369,-,0.439,0.357901627200766,0.099175507,118,1
TUBB1,--,NA,NA,0.780651739518603,0.21934826048139694,-,0.439,0.3578358097086907,0.4386965209627939,118,1
VGLL2,++,NA,NA,0.21936503911429106,0.7806349608857089,+,0.439,0.3578025904391128,0.4387300782285821,118,1
SLC2A5,++,+++-,--,0.21944098963380496,0.5115853588651906,+,0.439,0.3576522511561906,0.03884076,118,1
C19orf54,-+,--++,-+,0.21945470414106655,0.6908938506655642,+,0.439,0.35762510969678624,0.017134644,118,1
SLC25A18,-+,-+-+,++,0.219476306232171,0.7335655575953397,+,0.439,0.357582361890183,0.153828933,118,1
C6orf226,++,NA,NA,0.21948011631294378,0.7805198836870562,+,0.439,0.3575748226586316,0.43896023262588757,118,1
ZNF121,-+,-+--,-+,0.2978019124736483,0.21950903838625963,-,0.439,0.3575175971133989,0.035304494,118,1
GALE,++,++-+,-+,0.21962648887144479,0.8745912347266376,+,0.439,0.35728528569397183,0.136612453,118,1
GNB1L,-+,+---,--,0.6617870227529525,0.21962678479989942,-,0.439,0.3572847005186182,0.073938858,118,1
PLXNA4,+-,--+-,NA,0.9026216499135313,0.21968706152084425,-,0.439,0.3571655244549586,0.068718363,118,1
TAAR1,-+,NA,NA,0.21971232733354024,0.7802876726664598,+,0.439,0.35711557990189324,0.43942465466708047,118,1
SDHAF4,-+,-+++,--,0.8852048236235985,0.21976038345658475,-,0.44,0.3570206001289487,0.04969436,118,1
PALB2,+-,+-++,--,0.9581473127161695,0.21977762062621634,-,0.44,0.35698653705549915,0.176508046098046,118,1
SEC22A,--,-++-,--,0.8246472555930564,0.21978389514593719,-,0.44,0.3569741383845793,0.071433865,118,1
ZBED3,++,++-+,+-,0.21994152319602314,0.6440734395433548,+,0.44,0.3566627759187211,0.033022802,118,1
EIF3B,+-,-++-,++,0.21998190636584244,0.8064660065665887,+,0.44,0.35658304300755966,0.096602903,118,1
CCDC169-SOHLH2,++,-+--,NA,0.7684415153508475,0.22008741910240234,-,0.44,0.3563747867284482,0.055624069,118,1
BET1,--,-+--,-+,0.883789654248144,0.2201418168906649,-,0.44,0.3562674578304157,0.185516052,118,1
CHEK1,++,+--+,NA,0.22015292468791473,0.6797282208923712,+,0.44,0.3562455449861449,0.097607978,118,1
CTAGE1,-+,NA,NA,0.22018275110831148,0.7798172488916886,+,0.44,0.35618671055357426,0.44036550221662296,118,1
PF4,+-,NA,NA,0.2202152047799737,0.7797847952200263,+,0.44,0.3561227027608156,0.4404304095599474,118,1
CNBD1,+-,NA,NA,0.22024495910884112,0.7797550408911589,+,0.44,0.3560640271214778,0.44048991821768224,118,1
DLGAP2,+-,---+,+-,0.9473307777870761,0.22025880538888323,-,0.441,0.35603672491203575,0.052016708,118,1
HSPB11,-+,+++-,NA,0.22026709190535224,0.8945350831402139,+,0.441,0.3560203863112896,0.182860162,119,1
MRPS18A,++,--+-,--,0.7002658070420188,0.2203516630534215,-,0.441,0.3558536717401445,0.140298408,119,1
ATP6V0A2,-+,++--,NA,0.22036399357202602,0.8346718243241357,+,0.441,0.3558293700113094,0.095855219,119,1
NXPH1,-+,---+,-+,0.9303737457214184,0.2203645414401399,-,0.441,0.35582829027137985,0.129328869,119,1
KLRC4-KLRK1,--,+-+-,NA,0.22037309364472296,0.47518693000235007,+,0.441,0.3558114359119454,0.012438167,119,1
RSRC2,-+,++--,--,0.22037629908200654,0.3821701618574528,+,0.441,0.3558051189266139,0.038144699,119,1
RHPN1,++,+-++,++,0.2203933978897326,0.9401305577059378,+,0.441,0.3557714236980294,0.163058614,119,1
PRDM2,+-,---+,+-,0.3983891565217626,0.22043605184781315,-,0.441,0.3556873804078429,0.02530116,119,1
CCDC149,+-,---+,+-,0.5703619955364716,0.22044307978702923,-,0.441,0.35567353445777655,0.064387852,119,1
APC2,++,+-++,++,0.22047079247642304,0.8548639532911448,+,0.441,0.3556189411738933,0.064811985,119,1
SNX15,++,+-+-,-+,0.2204980102630823,0.9141060059780366,+,0.441,0.3555653295147586,0.180467978,119,1
KRTCAP2,-+,--+-,++,0.22053703610183123,0.8320275376242868,+,0.441,0.3554884707408166,0.168917978,119,1
UGT1A10,-+,NA,NA,0.22054229079564375,0.7794577092043562,+,0.441,0.35547812301247017,0.4410845815912875,119,1
MTNR1B,+-,NA,NA,0.7794313589072246,0.22056864109277546,-,0.441,0.3554262367959784,0.4411372821855509,119,1
ZSCAN16,-+,++++,NA,0.2205954396776767,0.5201954600234364,+,0.441,0.35537347421594506,0.133811503,119,1
RSC1A1,--,NA,--,0.9098530522233822,0.2206321000960345,-,0.441,0.35530130547760264,0.244604307,119,1
GNAS,-+,---+,++,0.22070267140307587,0.5565063200572249,+,0.441,0.3551624144068362,0.122868132,119,1
PKNOX1,--,+++-,-+,0.40220300980446927,0.22077324064028578,-,0.442,0.3550235718120882,0.02796676,119,1
ADD1,+-,+-++,+-,0.22078916194250278,0.5206681248155514,+,0.442,0.3549922533227417,0.056370974,119,1
SDCBP,+-,-+--,--,0.9525978458877401,0.22078941325634904,-,0.442,0.3549917589861829,0.102053426,119,1
ZCCHC4,++,++--,NA,0.22079762171986198,0.9234789518240228,+,0.442,0.3549756131751575,0.173406648,119,1
HNRNPU,+-,+-+-,+-,0.2208404436950442,0.2594605066594553,+,0.442,0.3548913933171313,0.01527809,119,1
FRMPD1,-+,+-++,NA,0.2208558134009363,0.8324704557651836,+,0.442,0.35486116902451903,0.120773857,119,1
FAM101A,++,-+-+,++,0.22086285127783373,0.9607132040665588,+,0.442,0.3548473298488376,0.185680478,119,1
GPR137,++,+---,-+,0.22087015385483744,0.25865500440948924,+,0.442,0.3548329706370068,0.028654639,119,1
FAR2,+-,+++-,NA,0.7971260236377965,0.22093058839709281,-,0.442,0.35471415513548554,0.18653083,119,1
RESP18,--,-+--,NA,0.7210600467685775,0.2209342370382095,-,0.442,0.354706982875499,0.091807198,119,1
NXNL1,-+,NA,NA,0.77900513528248,0.22099486471751995,-,0.442,0.3545878222832877,0.4419897294350399,119,1
MEGF8,+-,+-++,--,0.9109237283814929,0.22100885656451077,-,0.442,0.3545603266688881,0.140336798,119,1
GALNT4,--,NA,NA,0.7789834984866317,0.22101650151336827,-,0.442,0.35454530418638613,0.44203300302673654,119,1
MARK3,-+,+-+-,++,0.221029072517506,0.8677024834360125,+,0.442,0.35452060303315125,0.058120691,119,1
C10orf53,++,NA,NA,0.22104202030578168,0.7789579796942183,+,0.442,0.3544951629937826,0.44208404061156337,119,1
AVPI1,++,+--+,--,0.3592323047194617,0.22111293030592502,-,0.442,0.35435586421630455,0.032704645,119,1
SDC1,++,NA,NA,0.2211526866089174,0.7788473133910826,+,0.442,0.35427778469849164,0.4423053732178348,119,1
FZD8,-+,----,-+,0.9447847709179398,0.22116851869749535,-,0.442,0.35424669512545354,0.113297535,119,1
ATP6V1G3,+-,NA,NA,0.7788221298842184,0.22117787011578155,-,0.442,0.3542283327313525,0.4423557402315631,119,1
GLIPR2,-+,+++-,NA,0.22119550735381266,0.8011144654060539,+,0.442,0.35419370245951837,0.071719338,119,1
CHD3,+-,---+,--,0.8459112829238691,0.22121746993685404,-,0.442,0.35415058334176797,0.200626708,119,1
GALNT13,+-,-+++,++,0.22121946328497621,0.2683631808640841,+,0.442,0.35414667001525757,0.05732882766469116,119,1
BMP2K,--,++--,NA,0.7069773296516193,0.2212268754327632,-,0.442,0.35413211885005835,0.155143223,119,1
CELA1,-+,NA,NA,0.22135432763945573,0.7786456723605443,+,0.443,0.35388198716249986,0.44270865527891146,119,1
MS4A4A,-+,-+--,NA,0.221375595450427,0.898448796768134,+,0.443,0.3538402619821026,0.16384331643124367,119,1
NDUFS1,+-,-+--,--,0.9503771344524837,0.22138556569612794,-,0.443,0.3538207028017958,0.23269750532810254,119,1
CPNE5,+-,--++,--,0.6012259917580826,0.2213934363097599,-,0.443,0.35380526320753125,0.039251,119,1
ZSCAN10,++,NA,NA,0.2213963994581915,0.7786036005418084,+,0.443,0.35379945061243995,0.442792798916383,119,1
ERCC8,-+,+++-,NA,0.22146011277439853,0.8988379454436113,+,0.443,0.3536744876003624,0.176121965,119,1
APH1B,+-,+++-,-+,0.7990349013925788,0.22146602796128867,-,0.443,0.353662887774614,0.09869122887428036,119,1
IL12RB2,-+,-+--,-+,0.22149153732403057,0.31279008241794287,+,0.443,0.35361286684098,0.05892694580269879,119,1
ARPIN,++,++-+,--,0.31261153946889253,0.22155618324023024,-,0.443,0.3534861294103186,0.03094022,119,1
EIF5B,++,+-++,+-,0.22158112146065015,0.8200192012920363,+,0.443,0.35343724825581685,0.152583333,119,1
CHST2,+-,-++-,+-,0.8913796814275293,0.22161961785725004,-,0.443,0.353361802656677,0.165589101,119,1
SYNDIG1,-+,++++,NA,0.22162612258419506,0.8631222039234757,+,0.443,0.35334905592608956,0.09784368,119,1
SLA,+-,-++-,--,0.6384220138456749,0.22164688448857733,-,0.443,0.3533083731848906,0.036832538,119,1
TUBA3E,--,NA,NA,0.7783359476437383,0.22166405235626174,-,0.443,0.35327473580044805,0.4433281047125235,119,1
FIBCD1,+-,NA,NA,0.7782890231232278,0.22171097687677216,-,0.443,0.35318280883543623,0.4434219537535443,119,1
FAF1,+-,--++,+-,0.22175123810061403,0.25614873117942594,+,0.444,0.3531039510351245,0.016457022,119,1
DLX4,+-,NA,NA,0.22180331108404228,0.7781966889159577,+,0.444,0.353001979318209,0.44360662216808455,119,1
SLC5A2,--,--+-,NA,0.7351920422684853,0.22181804646667558,-,0.444,0.3529731281582736,0.062531976,119,1
KIAA1549,+-,+---,++,0.22183725957200878,0.39300679950917455,+,0.444,0.35293551271440043,0.038790303,119,1
SLC7A1,--,+--+,-+,0.41167442972847884,0.2218705671318867,-,0.444,0.35287031084678744,0.045814232,119,1
ZNF563,-+,+++-,NA,0.2218850618496859,0.6537206247968884,+,0.444,0.3528419394840461,0.062094674,119,1
PI4KA,+-,+--+,NA,0.9037501373584824,0.22195547522829404,-,0.444,0.3527041416062787,0.067869991,119,1
TGOLN2,+-,+---,--,0.9118377782341079,0.2219932148439323,-,0.444,0.3526303037631817,0.112142322,119,1
LRP10,-+,++++,++,0.22199767458601713,0.9785070087037275,+,0.444,0.3526215790734445,0.263417322,119,1
LARS2,+-,--+-,-+,0.7893479791024416,0.22202566013279004,-,0.444,0.3525668343444977,0.133262547,119,1
CMIP,+-,---+,++,0.22203017952631027,0.7055645255031571,+,0.444,0.3525579942505629,0.106039513,119,1
SH2B2,++,-+++,--,0.22206385468901685,0.681498980539843,+,0.444,0.35249213010359437,0.029461595,119,1
KCNH2,+-,+-+-,++,0.22209521922577136,0.7138888462063349,+,0.444,0.3524307942171404,0.032422378,119,1
PFAS,--,--++,--,0.963477848034398,0.22209557436913926,-,0.444,0.3524300997551786,0.24311044060466122,119,1
SLC5A8,++,++-+,NA,0.2221465817131601,0.9566949404481617,+,0.444,0.35233036942639806,0.3543746306773691,120,1
HRH1,--,+---,+-,0.6670004626016235,0.22216292973730922,-,0.444,0.3522984103685871,0.088058488,120,1
DENND4C,+-,-+++,+-,0.22218389099431385,0.4947512612096913,+,0.444,0.35225743625632666,0.065585674,120,1
TMEM213,-+,NA,NA,0.22219155897697335,0.7778084410230266,+,0.444,0.35224244819811196,0.4443831179539467,120,1
CTSD,-+,+---,--,0.8517102893518463,0.22227432001045594,-,0.445,0.35208071402560187,0.149347753,120,1
GYS1,-+,+-++,+-,0.22229058716320255,0.91683554732178,+,0.445,0.3520489313339711,0.031330925,120,1
TNFAIP8L3,-+,-+--,NA,0.7539338470168286,0.22235181180326336,-,0.445,0.3519293317475854,0.11197465,120,1
SLC1A3,--,-+-+,++,0.5909298889007156,0.2223670133128257,-,0.445,0.351899641384375,0.03071333,120,1
KIAA0895L,+-,+-++,NA,0.22248560600758466,0.545222286556386,+,0.445,0.351668085350259,0.015929332,120,1
FAH,-+,-+++,++,0.22250198702003637,0.946817774459929,+,0.445,0.35163611060116284,0.075017693,120,1
TNS2,++,+-++,--,0.22252787164269666,0.22732303851596594,+,0.445,0.35158559017615604,0.049620787,120,1
CDK15,++,NA,NA,0.22253536926224488,0.7774646307377551,+,0.445,0.3515709577621607,0.44507073852448975,120,1
COPZ1,+-,-++-,++,0.5049157081699411,0.2225597172180171,-,0.445,0.3515234434975946,0.048795814,120,1
ADCY5,+-,+-++,+-,0.6608142919971002,0.22256439644542267,-,0.445,0.3515143127289864,0.065951771,120,1
LRTOMT,-+,+-++,NA,0.22259318959826774,0.8974952462904124,+,0.445,0.3514581316919484,0.108169492,120,1
PSTPIP1,-+,++++,NA,0.22265776091376357,0.9005349865705506,+,0.445,0.35133216692455854,0.232130446,120,1
ZBED2,+-,NA,NA,0.7773418196177247,0.22265818038227525,-,0.445,0.351331348751019,0.4453163607645505,120,1
SIGLEC8,-+,++-+,NA,0.22266637168167983,0.9508777727232316,+,0.445,0.35131537192640905,0.2257541526614613,120,1
MYL5,-+,-+++,+-,0.2226745093543698,0.9297054884152411,+,0.445,0.3512995002806847,0.11344073,120,1
LOXL1,-+,--+-,NA,0.22267969422800207,0.46787557337840585,+,0.445,0.351289388050959,0.026095146,120,1
TIMP4,+-,--+-,NA,0.22283961563752847,0.5598887383459985,+,0.446,0.3509776036360503,0.008277324,120,1
KHDRBS1,+-,--++,--,0.9178979717277235,0.2228803895004458,-,0.446,0.35089814629280275,0.265989607,120,1
TOR1AIP2,--,++--,NA,0.7978319790472421,0.22289626799930323,-,0.446,0.3508672072818806,0.065177138,120,1
CYP17A1,-+,NA,NA,0.22289685071450827,0.7771031492854917,+,0.446,0.35086607191218805,0.44579370142901653,120,1
C7orf55,-+,++--,NA,0.22293832905294478,0.488617617186733,+,0.446,0.3507852626159685,0.068308935,120,1
ZNF407,+-,+-++,NA,0.22295331580092706,0.25137253317044594,+,0.446,0.3507560686984419,0.126078701,120,1
ZNF559,--,++++,-+,0.244341691277851,0.2229676812233647,-,0.446,0.3507280869539685,0.022860206,120,1
ZNF362,++,---+,+-,0.44551050212917137,0.22306618281924934,-,0.446,0.35053626878187244,0.042929981,120,1
ATG16L2,-+,+-++,+-,0.22311493824391418,0.9566863960514601,+,0.446,0.3504413557029478,0.223029495,120,1
JRKL,--,++--,NA,0.5991336904296671,0.22312173952937253,-,0.446,0.35042811716433475,0.102867546,120,1
JPH3,++,---+,+-,0.2232638205842053,0.5864993544030593,+,0.447,0.3501516520377973,0.023311985,120,1
IAH1,++,+++-,-+,0.22331801421932784,0.744109578259097,+,0.447,0.35004624695873093,0.15288523866921874,120,1
POLL,-+,++++,+-,0.22337813092895079,0.7400993870525596,+,0.447,0.349929351589471,0.205813398,120,1
WDR89,+-,-+--,-+,0.7454131669655082,0.22342608129370858,-,0.447,0.34983613591097096,0.11320824,120,1
ZNF639,+-,++--,NA,0.8683198627470685,0.2234493384437682,-,0.447,0.34979093113353776,0.064659341,120,1
DCLRE1C,-+,++--,++,0.22345331287758416,0.9792338650238914,+,0.447,0.3497832065220596,0.305106929,120,1
MAN2A1,--,++++,++,0.2234640522472789,0.43304665345982357,+,0.447,0.34976233443535004,0.11870051959849987,120,1
FGF4,-+,NA,NA,0.22347904075569547,0.7765209592443045,+,0.447,0.34973320577623607,0.44695808151139094,120,1
KCNA5,+-,----,--,0.9221109910568634,0.22351297021518282,-,0.447,0.34966727449918433,0.047873137,120,1
IDI2,-+,NA,-+,0.22355443974831657,0.8482777836017996,+,0.447,0.34958670504116807,0.30459113828542234,120,1
LYPLA1,+-,--+-,-+,0.7824057343175211,0.22357796097083757,-,0.447,0.34954101326333453,0.033365169,120,1
ASCL4,--,NA,NA,0.7763359759779566,0.22366402402204344,-,0.447,0.34937387015088095,0.4473280480440869,120,1
KAT5,--,--++,NA,0.9163565250381511,0.22366591867949595,-,0.447,0.3493701912588678,0.196820839,120,1
TNFAIP8,-+,+---,NA,0.2236730555620138,0.5834646776832473,+,0.447,0.3493563337196225,0.13390685044224063,120,1
NDUFS7,-+,+--+,--,0.6209855501297777,0.2236877664475584,-,0.447,0.3493277712881179,0.09398983,120,1
ANKRD63,+-,NA,NA,0.7763094018481791,0.22369059815182096,-,0.447,0.34932227350980344,0.4473811963036419,120,1
OR56A4,-+,NA,NA,0.22370825906420344,0.7762917409357966,+,0.447,0.34928798626622487,0.4474165181284069,120,1
APBA3,-+,+---,-+,0.22373141471721147,0.6976893694099058,+,0.447,0.3492430355257139,0.034583801,120,1
PINLYP,-+,--++,NA,0.22374279554368706,0.686146213786335,+,0.447,0.34922094428547895,0.101760449,120,1
SLC24A4,++,--+-,++,0.2238224067489646,0.7936380375100476,+,0.448,0.3490664429643877,0.180002528,120,1
DBT,+-,-+--,+-,0.22384334905691847,0.7103226651265391,+,0.448,0.3490258093949383,0.004640643,120,1
EME1,+-,++-+,+-,0.6774027029249616,0.22384838745066044,-,0.448,0.34901603415710636,0.08521533186723958,120,1
LEO1,+-,----,--,0.905783767134093,0.22385315232431205,-,0.448,0.34900678979160793,0.13983661,120,1
TREH,-+,NA,NA,0.7760601408704166,0.22393985912958342,-,0.448,0.3488386036583712,0.44787971825916684,120,1
RHD,-+,NA,NA,0.22395972161422456,0.7760402783857754,+,0.448,0.3488000853482274,0.4479194432284491,120,1
KRTAP10-10,--,NA,NA,0.7760177709506108,0.22398222904938925,-,0.448,0.34875644194806105,0.4479644580987785,121,1
BRIP1,-+,-+++,NA,0.2240311244156905,0.9365697831592241,+,0.448,0.34866164572069264,0.3425900550300376,121,1
NEBL,+-,+++-,-+,0.22404266074571913,0.5725967151231993,+,0.448,0.3486392825981897,0.022605904,121,1
SYNJ2,-+,++++,-+,0.2240978042779361,0.8390705495254585,+,0.448,0.34853240302026944,0.092830904,121,1
HOXC8,+-,NA,NA,0.7758799160661864,0.2241200839338135,-,0.448,0.3484892278955424,0.448240167867627,121,1
GPC5,+-,-+-+,-+,0.22416560050893428,0.48004085896473053,+,0.448,0.3484010359315157,0.019750168,121,1
GLI1,--,--++,-+,0.9452842562046881,0.22427447751824536,-,0.449,0.3481901507426314,0.107755925,121,1
OR51G1,-+,NA,NA,0.22432995534343425,0.7756700446565657,+,0.449,0.34808273444575416,0.4486599106868685,121,1
RTN4RL2,++,NA,--,0.25068505672939573,0.224333743712264,-,0.449,0.3480754003659894,0.130543727,121,1
ICE1,+-,-+--,+-,0.2243783874268163,0.3370784505276052,+,0.449,0.3479889818468534,0.012214045,121,1
CCDC83,-+,NA,NA,0.22439147639128276,0.7756085236087172,+,0.449,0.34796364830509163,0.4487829527825655,121,1
CDK11A,-+,--++,NA,0.22444388809559335,0.7154291762813887,+,0.449,0.34786222085140284,0.101228902,121,1
ZNF300,+-,++++,NA,0.5797769749187527,0.22450566688520604,-,0.449,0.34774269656499185,0.131387497,121,1
BBC3,++,++-+,--,0.22451224238372527,0.3258126682579056,+,0.449,0.3477299767929564,0.063393633,121,1
TLR4,--,++-+,--,0.772736853580748,0.2246005040858726,-,0.449,0.3475592776934507,0.121029092,121,1
WDR86,-+,--+-,--,0.750293323172859,0.22464720943232946,-,0.449,0.34746897617958955,0.079221255,121,1
MSH3,++,-+++,--,0.22466148656980325,0.6240990386258638,+,0.449,0.34744137608157455,0.151333853,121,1
GUCA2A,--,NA,NA,0.7752990444402013,0.22470095555979874,-,0.449,0.3473650850389846,0.4494019111195975,121,1
EP400,+-,+-++,+-,0.22474440742174187,0.4395081146346214,+,0.449,0.34728111085443,0.020100936,121,1
MINA,+-,-++-,-+,0.22476838371571842,0.43935918421527215,+,0.45,0.3472347817070256,0.024632584,121,1
USP3,--,++--,-+,0.22481545459370306,0.8572628613525377,+,0.45,0.34714384150455463,0.063654401,121,1
VIL1,-+,NA,NA,0.2248177126507876,0.7751822873492125,+,0.45,0.3471394794520946,0.4496354253015752,121,1
ZRANB3,--,++++,NA,0.22481892419913876,0.9361639443074754,+,0.45,0.3471371390344313,0.328253445,121,1
ADAM20,--,+-+-,NA,0.22482969235484718,0.5178127507742415,+,0.45,0.3471163381226386,0.099639052,121,1
RUSC1-AS1,NA,++++,NA,0.22487040026646984,0.9549285963580983,+,0.45,0.34703771140351664,0.348325896,121,1
CYB5R4,--,-++-,--,0.7282407274941367,0.22494812965090824,-,0.45,0.34688761779538746,0.062352341,121,1
STAT1,+-,++++,-+,0.22497954574600743,0.6476338768331912,+,0.45,0.3468269687732767,0.196702117,121,1
POMZP3,-+,++++,-+,0.49082258533709383,0.22511427217041313,-,0.45,0.34656697433609773,0.026343352,121,1
SCAND1,++,+-+-,--,0.5999629835621784,0.22516863347426827,-,0.45,0.34646211219670897,0.075974539,121,1
DCP1B,+-,++++,--,0.5461865896268496,0.22518478348620408,-,0.45,0.34643096394378026,0.163110019,121,1
C1QC,++,-+-+,++,0.22519604938587026,0.9579284248306615,+,0.45,0.34640923691766096,0.232743539,121,1
C20orf203,NA,--++,NA,0.22521251899548647,0.5773260205883564,+,0.45,0.3463774761516333,0.156416944,121,1
ZNF318,--,+-++,++,0.22531498324354204,0.600835038280982,+,0.451,0.34617993145982645,0.145958801,121,1
MRPL32,++,-++-,-+,0.8908359044085465,0.22538665209116165,-,0.451,0.34604181176880383,0.136785674,121,1
ZNF672,+-,+---,+-,0.22540417476819058,0.45668454613776566,+,0.451,0.34600804887261233,0.018507303,121,1
PARP2,+-,--++,-+,0.904275141335085,0.22558335568032623,-,0.451,0.34566295159056515,0.052233333,121,1
SMOC1,++,+-++,NA,0.2256669041268851,0.867822749175329,+,0.451,0.3455021333796583,0.216250779,121,1
KDM4D,+-,-++-,NA,0.9060038413556777,0.22574066998625186,-,0.451,0.3453601946626399,0.3254651899750354,121,1
USP37,--,-+--,+-,0.6901140271684565,0.2258630011374634,-,0.452,0.34512490983821276,0.125942603,122,1
TYROBP,++,++-+,-+,0.22590568237045636,0.8616065832568023,+,0.452,0.3450428491522844,0.200412172,122,1
FZD10,-+,NA,NA,0.22590683207606155,0.7740931679239385,+,0.452,0.34504063889566605,0.4518136641521231,122,1
PRAC1,--,NA,NA,0.7740841234231546,0.22591587657684542,-,0.452,0.34502325164749414,0.45183175315369084,122,1
B3GNT7,+-,+-++,NA,0.22594651223015497,0.5992792450312495,+,0.452,0.3449643625010115,0.041975604,122,1
RPS6KC1,+-,-++-,--,0.8401149043357117,0.2259700933701945,-,0.452,0.34491903927598044,0.208911995,122,1
RAB3A,+-,---+,--,0.9449836429244667,0.22598654300669554,-,0.452,0.3448874256839237,0.175381648,122,1
FCGBP,++,+++-,NA,0.22598941380734486,0.945503640658518,+,0.452,0.344881908696297,0.24945153462754868,122,1
AP1B1,+-,--++,--,0.774624917899185,0.22603319923914708,-,0.452,0.34479777232377895,0.05689794,122,1
SDHD,--,+++-,-+,0.47013324241313903,0.2260672254763542,-,0.452,0.3447324000910668,0.031045225,122,1
ZNF587,--,+-+-,-+,0.6742924282785638,0.22610044233213938,-,0.452,0.34466859235678293,0.054502903,122,1
CDC16,--,-+++,-+,0.22611618190237737,0.45716820530801805,+,0.452,0.3446383607901473,0.098972873,122,1
COL14A1,-+,++++,NA,0.2261487486002294,0.8216437948350586,+,0.452,0.344575815426837,0.123424558,122,1
RMDN2,+-,--+-,NA,0.8543078818827421,0.2262014044913204,-,0.452,0.3444747071907172,0.125684742,122,1
FAM13B,--,-+++,NA,0.3647233805497193,0.22620971539749782,-,0.452,0.34445875099276274,0.1292852799976588,122,1
CACHD1,+-,-+--,++,0.2840764369808231,0.2262566054832139,-,0.453,0.3443687371967492,0.112485206,122,1
SLC45A3,-+,+++-,+-,0.2262701960076269,0.5094543621480059,+,0.453,0.34434265127325886,0.028126706,122,1
SPINK5,-+,NA,NA,0.22629222125104298,0.773707778748957,+,0.453,0.34430037890895754,0.45258444250208596,122,1
HHAT,++,----,--,0.9384089290487228,0.22630237633842348,-,0.453,0.3442808899515691,0.291596536,122,1
PNO1,+-,-++-,--,0.8085381538802701,0.22636088452176814,-,0.453,0.3441686220318533,0.17308854,122,1
NANOS3,-+,+-++,-+,0.2263615988117773,0.7830416009438348,+,0.453,0.34416725160197237,0.053146863,122,1
SAA2,++,NA,NA,0.22638110505503561,0.7736188949449644,+,0.453,0.34412982878436477,0.45276221011007123,122,1
SYTL2,-+,+--+,+-,0.2264072781514893,0.620664584222347,+,0.453,0.3440796206438806,0.104471442,122,1
IL10,-+,NA,NA,0.22645949731365222,0.7735405026863478,+,0.453,0.34397946538716434,0.45291899462730445,122,1
LSM2,++,++++,-+,0.22647378108272842,0.9464347083356595,+,0.453,0.3439520734405421,0.169031675,122,1
C2orf27A,++,-++-,NA,0.226491315672272,0.825011642883831,+,0.453,0.3439184497660491,0.13587937,122,1
SLC12A7,-+,+-++,+-,0.2264972658891021,0.9226089963862041,+,0.453,0.3439070404438684,0.105487734,122,1
KLHL18,+-,---+,+-,0.8880585549720811,0.22653080826166108,-,0.453,0.34384272978335917,0.076437547,122,1
SMIM4,--,++++,NA,0.2265517170841374,0.5567365772314605,+,0.453,0.3438026461971556,0.152175921,122,1
RBBP8NL,-+,NA,NA,0.22655804131764,0.77344195868236,+,0.453,0.34379052295477697,0.45311608263528,122,1
ARHGAP32,+-,+-++,--,0.855087442673033,0.22660846400071993,-,0.453,0.34369387727219564,0.065720954,122,1
CAMK1D,+-,--+-,+-,0.8561993677982667,0.2266194540409366,-,0.453,0.3436728154018521,0.092311798,122,1
C5orf51,+-,++-+,NA,0.4148804848144237,0.2266208887185613,-,0.453,0.34367006598827643,0.033748412,122,1
LRRC10,-+,NA,NA,0.2266244298820294,0.7733755701179705,+,0.453,0.3436632797835849,0.4532488597640588,122,1
TMEM115,++,----,--,0.9661298344455942,0.226678502278979,-,0.453,0.34355966984831304,0.106265565,122,1
KLHL31,+-,++++,NA,0.2268419417068508,0.8388783735144294,+,0.454,0.3432466482605797,0.242803177,122,1
HMGB2,++,++++,--,0.22689048565928094,0.5732767433990409,+,0.454,0.3431537196115387,0.118347753,122,1
TFR2,-+,--++,--,0.22691711420723293,0.7560873886073451,+,0.454,0.34310275249925004,0.06342247653723257,122,1
TMEM200B,+-,+-++,NA,0.3946744178691402,0.22695575222467354,-,0.454,0.3430288098644387,0.020708865,122,1
ADAM10,+-,++++,-+,0.4053358635255685,0.226997929238883,-,0.454,0.342948108923638,0.066597566,122,1
SAMD7,++,NA,NA,0.22699848831383967,0.7730015116861604,+,0.454,0.34294703929771464,0.45399697662767935,122,1
LRFN4,++,+---,++,0.22702236393604983,0.5979587722035228,+,0.454,0.34290136275693,0.041661798,122,1
TMEM86B,-+,--++,+-,0.2270458442677046,0.8135676229544666,+,0.454,0.3428564471328199,0.184765379,122,1
AMZ2,++,+++-,++,0.22704728276920863,0.9399508520745247,+,0.454,0.3428536955683138,0.136201436,122,1
EPB41L3,+-,++++,--,0.7176033017529999,0.2270580176438885,-,0.454,0.34283316245921325,0.25868709568635895,122,1
