gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p
SYTL2,----++,++--+-+++--+,+-++-+-+,0.516234391791675,0.02676407807741319,-,0.0535,1.2714177161827187,0.045907945,14.4,1
CETN1,--++++,NA,NA,0.9626476048342771,0.026775332817262305,-,0.0536,1.2712351265201862,0.009664169854781149,14.4,1
CDKL3,----+-,--+-++----++,---++-++,0.09281019070298849,0.02678404016704856,-,0.0536,1.2710939167267632,0.005869911,14.4,1
ARHGEF28,++++-+,++-+--+-+--+,++-+--+-,0.02679056960428659,0.8891651600093202,+,0.0536,1.2709880569327843,0.018056367,14.4,1
ZNF428,++-++-,++++-+++++++,++-++-+-,0.6237572976928829,0.026806818395630285,-,0.0536,1.2707247321366442,0.003789157,14.4,1
C19orf81,---+++,NA,NA,0.9921510039987872,0.026815603304295377,-,0.0536,1.2705824320587866,0.053016107593092276,14.4,1
RGR,+----+,------+---++,---+-+-+,0.36649667236573497,0.02682341296820682,-,0.0536,1.2704559683686625,0.008308864828106683,14.4,1
DNAJB14,++++-+,++++-+------,-----+-+,0.02683730266594251,0.09783423092338352,+,0.0537,1.2702311402371198,0.007936236,14.4,1
PDGFRA,+++--+,-++-+-------,-++-+++-,0.026876942375861093,0.9143632972154607,+,0.0538,1.269590144151494,0.006213951,14.5,1
OXA1L,+++++-,++++++-++-+-,+++----+,0.026890660025675896,0.3886268536777743,+,0.0538,1.2693685423138663,0.0025107993243217376,14.5,1
PDE10A,-+++-+,-++-+-----+-,NA,0.026910054006565653,0.8214127657014316,+,0.0538,1.2690554349732337,0.003420034,14.5,1
LPAR1,---++-,-++++----+++,--++++++,0.31762427000157556,0.0269138813137867,-,0.0538,1.2689936714325503,0.015037172,14.5,1
MARK1,++++-+,-+------+--+,++-++---,0.026919138776826727,0.9515013175831938,+,0.0538,1.268908842931734,0.045640356,14.5,1
ZNF285,+-+---,+++-++----+-,---++-++,0.026928594842993057,0.521795435572556,+,0.053900000000000003,1.2687563121891121,0.068132772,14.5,1
BCL2,+----+,------------,+++++-+-,0.026933714889058966,0.985376227273822,+,0.053900000000000003,1.2686737458167723,0.008996467,14.5,1
PIK3C2B,--+---,+-++++----++,--++++-+,0.30047226140541755,0.026949344394399447,-,0.053900000000000003,1.2684217999100296,0.001836236,14.5,1
C21orf91,--+---,++++++----+-,--++++-+,0.02696129776060663,0.04866595879756991,+,0.053900000000000003,1.268229211550422,0.0017549546720748903,14.5,1
SEMA3B,----+-,-+++++---+++,--++-+--,0.026961481049569042,0.028010976860948833,+,0.053900000000000003,1.2682262591289506,3.57584e-4,14.5,1
GFAP,++--+-,-++-++---++-,--+++---,0.026984710255812786,0.9626628241585042,+,0.054,1.2678522450801348,0.004480618,14.5,1
KLF9,++++--,-++++-----+-,+----+-+,0.026998510626351554,0.23319600553426342,+,0.054,1.2676301973843571,0.015689835570962974,14.5,1
ARNTL2,+--+++,------+++---,NA,0.9949198049461766,0.027023517598709697,-,0.054,1.2672281247026458,0.030924584,14.5,1
GPR68,---++-,NA,++-+----,0.1551484453824808,0.027028983391872954,-,0.0541,1.2671402929178213,0.013318539,14.5,1
HSPA2,--+-+-,++++++---++-,--+-++-+,0.032066325510659445,0.027035629225618578,-,0.0541,1.2670335225629377,6.913781778873919e-4,14.5,1
CRYGB,---+++,NA,NA,0.9815016764655838,0.02706025821394314,-,0.0541,1.266638067937104,0.010285033035076555,14.6,1
STAT1,++++-+,++++++++--++,-+-+-+++,0.02706252777962362,0.7674460624288069,+,0.0541,1.2666016448360449,0.027627535,14.6,1
KMT2C,--+--+,--+-+-+---++,--+-++++,0.22833103675366118,0.027066930244725652,-,0.0541,1.2665310006295598,0.018776501114264727,14.6,1
SALL1,--+---,-+++++----++,--+-++++,0.48433454170254686,0.02707046656126794,-,0.0541,1.2664742634071082,0.008824345,14.6,1
KBTBD3,--++-+,++++-+-+----,----+--+,0.027089498185276003,0.3671787880912073,+,0.0542,1.266169044241356,0.001442142,14.6,1
ZNF648,----++,+++-+--++-++,NA,0.9933012518524945,0.02710173702403388,-,0.0542,1.2659728774550743,0.021744193,14.6,1
ARL1,++++--,++++-++-+++-,++---+-+,0.027101926623636516,0.28246831736935374,+,0.0542,1.2659698392080019,0.014414139,14.6,1
COMMD7,+--++-,-------+++++,++++----,0.2272140170676153,0.02710870209392344,-,0.0542,1.2658612793391038,0.018431621,14.6,1
SEL1L3,--+--+,-----------+,NA,0.027109843787399036,0.6280087554795242,+,0.0542,1.2658429892441376,0.003823645,14.6,1
PCDHGB1,+++---,+----+-+----,NA,0.02712201899436128,0.9581690508241583,+,0.0542,1.2656479885557104,0.005987004,14.6,1
GRAMD1C,+-+--+,+++--+-----+,--+--++-,0.02714601474121913,0.8839216167269235,+,0.0543,1.265263923742179,0.011298114,14.6,1
CSRP1,--+-+-,-++-++-----+,+-++-+-+,0.02716051326665997,0.9604077382068822,+,0.0543,1.2650320315562755,0.001552809,14.6,1
MUC12,+---+-,NA,NA,0.2681373228704857,0.027161914350340575,-,0.0543,1.265009628915672,9.694145402721146e-4,14.6,1
C1orf54,---++-,--+--+++--++,+++-++++,0.9991663760427552,0.027162814911994633,-,0.0543,1.2649952299867748,0.019952528,14.6,1
LZTR1,+--++-,+---+---++--,++++--+-,0.027172532873779014,0.39493539111992515,+,0.0543,1.2648398814928277,0.014532865,14.6,1
DUSP23,++-++-,-+++-+-++++-,-+--+--+,0.48140533043709116,0.027179085365246713,-,0.0544,1.2647351666382152,0.002511971,14.6,1
PPM1G,++-++-,+-+++++-+++-,++++--+-,0.02719141159307642,0.8519765386520799,+,0.0544,1.26453825054878,0.023690784,14.6,1
MYT1L,++++-+,------+++++-,++-----+,0.256640698267598,0.027195281328561825,-,0.0544,1.2644764484909499,0.010057022,14.6,1
SLC38A9,----+-,+++-++----++,----+++-,0.29379499891695265,0.027208954071639774,-,0.0544,1.264258156773308,0.005802340366559335,14.6,1
SAMD10,++-++-,------+-++++,--+-----,0.5014131405970155,0.02722402789463321,-,0.0544,1.2640176232556464,0.035300977,14.6,1
DHRS11,+--++-,----+-++++++,NA,0.9235758157144516,0.027225192122839095,-,0.0545,1.2639990511664445,0.021533093,14.6,1
SPCS1,+++++-,++++-+++-+++,-+------,0.6433738355754226,0.027235304105939336,-,0.0545,1.2638377754228833,0.004113015,14.7,1
ARFGAP3,-+++-+,+++++++---+-,-----+++,0.027236981108585735,0.5704181165853023,+,0.0545,1.263811034742083,0.046931654,14.7,1
MRPL51,++-++-,++++-+++++++,-----+++,0.549029483205899,0.027239733640278475,-,0.0545,1.263767147759105,0.00270936,14.7,1
BRPF3,++++-+,----+-++++++,-+-+-+++,0.9033912364981691,0.027247913531304187,-,0.0545,1.2636367519080771,0.017575179,14.7,1
COL6A2,-+-++-,+++++--++++-,+---+-+-,0.42511972409921145,0.02725421362941772,-,0.0545,1.2635363485660103,0.004265543,14.7,1
SLC19A1,+--++-,----+-+-+-++,-++++--+,0.8147599941620056,0.027272274363031535,-,0.0545,1.2632486470277948,0.0342189679022575,14.7,1
SLC2A8,-+--+-,-++++++-+-++,++-+--+-,0.027276842010474978,0.7230658311471765,+,0.0546,1.2631759160940426,0.007033614,14.7,1
RAB2A,++++--,++++-+++++--,-----+++,0.33266415237698654,0.02731899229766928,-,0.0546,1.2625053286395924,0.043101217,14.7,1
C19orf71,-----+,-------++++-,NA,0.9968671767646043,0.027322899729526035,-,0.0546,1.2624432159991352,0.016519054957082672,14.7,1
RERG,-+++-+,++++-+------,++---+-+,0.027328312422586022,0.5021673242356198,+,0.0547,1.2623571903596915,0.012885955,14.7,1
ZNF276,----+-,--+-+-++-+++,--+++-+-,0.3101316520480103,0.027359598077947033,-,0.0547,1.261860291178725,0.004190543,14.7,1
LAMB1,++++-+,------+++---,++-+--+-,0.02736565933781911,0.09754284720100788,+,0.0547,1.2617640880048746,0.004451209,14.7,1
SLC10A5,++-+-+,++++++------,NA,0.027368966863007542,0.897407295061385,+,0.0547,1.2617116005745386,0.07148211199211894,14.7,1
CPNE7,+--++-,++-++-+++--+,-+------,0.5030408608362231,0.027370936721897467,-,0.0547,1.2616803437110673,0.009754364,14.7,1
RAB11FIP1,-+-+++,++----+++-+-,NA,0.9915622173134528,0.027371986911322442,-,0.0547,1.2616636806816928,0.011567694,14.7,1
CNPPD1,---+--,++++++------,+-+-+-++,0.027372691279819925,0.3458471971124884,+,0.0547,1.2616525050437382,0.005744878,14.7,1
PRMT8,+++++-,+-----++++++,++----++,0.06015452229000674,0.027373182469037048,-,0.0547,1.2616447119169885,0.011320318,14.7,1
WDR75,+-+--+,+++--++----+,---++---,0.02737330050245293,0.8780971715402829,+,0.0547,1.261642839239205,0.006100372,14.7,1
DNAJC16,-+++-+,--++-+----+-,++-+++--,0.027388944855349692,0.7749924137971713,+,0.0548,1.261394702725574,0.028613577,14.7,1
SDC4,++++--,+++-++-----+,+-++++++,0.027405909263817238,0.9857264742605718,+,0.0548,1.2611257888160459,8.37547e-4,14.7,1
IMPDH1,++-++-,-+++++-++++-,++-++-++,0.8921981932130933,0.027410576899762094,-,0.0548,1.2610518282731087,0.008896303,14.7,1
MECR,++-++-,--+--++++++-,++--+---,0.5084411552934673,0.027442693298679145,-,0.0549,1.260543272397711,0.010121707,14.8,1
YES1,--+---,++++++------,--++-++-,0.027473867283652677,0.690090106022075,+,0.0549,1.2600502083396707,0.016077387,14.8,1
LCORL,--+--+,++--+++---+-,+--+---+,0.027474400334889487,0.9182673313194899,+,0.0549,1.260041782188283,0.0319624877784752,14.8,1
NKIRAS2,+-+-+-,+++-+-++++++,+-++--+-,0.027487039694064706,0.17826002393912893,+,0.055,1.2598420347275736,0.006554869,14.8,1
ZBED9,-+++-+,-+++-+------,NA,0.027491173344691085,0.9067920898831343,+,0.055,1.2597767280702157,0.021122187512546593,14.8,1
PQLC2,++-++-,++++++-+++++,++++----,0.027492745519998654,0.637106266020441,+,0.055,1.2597518921881998,0.019923541,14.8,1
TRIO,++++-+,----+-+++---,---++++-,0.8133347844665489,0.02751271785526443,-,0.055,1.2594365098663145,0.002928277,14.8,1
MRPL28,++--+-,++++++-+++--,--------,0.027515444088985694,0.866909549732732,+,0.055,1.259393477781627,0.007102079,14.8,1
MITF,-++---,-++-+----++-,--+-+-+-,0.027524962386261526,0.47496267908179324,+,0.055,1.2592432701690768,0.002081648,14.8,1
RNF150,-+++-+,-----------+,++++--+-,0.02753413164955834,0.6664005887652207,+,0.0551,1.2590986197508498,0.021696588,14.8,1
CUTA,++-++-,++++-+-+++--,-+--+-+-,0.16635263568680228,0.02754669436102371,-,0.0551,1.2589005139214018,0.001009457,14.8,1
KLHL36,-++---,+++-+-++----,NA,0.02755403563001292,0.999173130289277,+,0.0551,1.2587847886803183,0.070496918,14.8,1
SLIRP,---++-,+--+-+++++-+,-+--+-++,0.9981027015844324,0.027579235916014796,-,0.0552,1.2583877744778857,0.033414040813977315,14.8,1
ZNF302,--++++,+++++++---+-,+-+--+++,0.17128777892698446,0.027581433806594422,-,0.0552,1.2583531653349633,0.003780899,14.8,1
GDAP1,++++--,++++-++-++--,-+----++,0.25571443715821834,0.02758344510724258,-,0.0552,1.2583214967519616,0.006812547,14.8,1
RAB5C,+-+++-,+-++++-++--+,--+--+++,0.8029244263696179,0.027586756640276083,-,0.0552,1.2582693606176258,0.015068352,14.8,1
CCR7,--+--+,NA,NA,0.027593005217326612,0.8909978298443376,+,0.0552,1.2581710012752498,0.005510011344758116,14.8,1
EIF3M,++++-+,++++-++++-+-,-+-+-++-,0.0275951390095812,0.8428724741206849,+,0.0552,1.2581374181854346,0.004054775,14.8,1
FAM109B,++-++-,+++----++++-,NA,0.6790313598850318,0.027608164720272638,-,0.0552,1.257932466887272,0.006206155548259103,14.9,1
JUP,----+-,+++-+-++-+++,--++++-+,0.9299013333565562,0.027644816583182408,-,0.0553,1.2573562914928433,0.021344007,14.9,1
ST5,++--+-,--+-+-++-+++,+-++----,0.02766235650127249,0.24867819984686063,+,0.0553,1.2570808303014605,0.002952676,14.9,1
SNAP25,++++--,---+-+-+++--,-----+++,0.32673206584991643,0.027676905904658083,-,0.0554,1.2568524670932706,0.006482491,14.9,1
CELF4,++--++,+------+++--,-+--+--+,0.8554259411524094,0.027678496362479293,-,0.0554,1.2568275110085037,0.032633708,14.9,1
TMEM51,---++-,--+++--+-++-,NA,0.983137888626662,0.027681918290216073,-,0.0554,1.2567738219476552,0.02427038175717311,14.9,1
HIST1H3D,--+-++,+++--+-+++--,NA,0.19296265274462043,0.027687683176455143,-,0.0554,1.256683387549532,0.01149207121771946,14.9,1
ITFG1,-+++-+,++++-+----+-,++-----+,0.02769034269186947,0.029839011404587872,+,0.0554,1.2566416737884596,5.853e-4,14.9,1
MRPS33,----+-,++++-++++++-,-+----++,0.5492571306733596,0.027706443353376253,-,0.0554,1.2563892248958988,0.002391011,14.9,1
METTL25,--+-+-,-++---++++++,-----+++,0.9390035453899309,0.02771011936140968,-,0.0554,1.2563316078251718,0.014647659,14.9,1
MAP6D1,--+-+-,++++++---++-,--+----+,0.027717561957224406,0.5308792299002152,+,0.0554,1.2562149773533244,0.020301733,14.9,1
LYRM5,-+++++,++++++-+----,--++++++,0.0277381229937021,0.3649699156458538,+,0.0555,1.255892934803438,0.002677596,14.9,1
NAAA,-+-+++,-+++-+----+-,NA,0.02775399787784813,0.4192274020171132,+,0.0555,1.2556444535896993,0.008372055,14.9,1
RPP25L,---++-,-++++-++++-+,-+--+-+-,0.9037712347941936,0.027801376883136577,-,0.0556,1.2549036991395008,0.011617273,15,1
FGF23,++--++,NA,NA,0.7955207795661027,0.027803614644438597,-,0.0556,1.2548687437385877,0.006464383969949198,15,1
COL20A1,------,----+-++++++,-++---++,0.26567875802278956,0.02780976926319405,-,0.0556,1.254772618784959,0.005508521,15,1
ZNF274,-++---,+++++++---++,+-+++-+-,0.02782127533940521,0.679005609859459,+,0.0556,1.254592969975061,0.002535487,15,1
CACNB1,++-+--,----+--+++--,+-++-+--,0.027821362122617727,0.04304157349112267,+,0.0556,1.2545916152775831,0.017126301628505782,15,1
DNMBP,-+++-+,------++-+++,NA,0.6774043211653935,0.027830851749974874,-,0.0557,1.254443506422618,0.01879592,15,1
ABHD10,++++--,++-+-+-+----,-++----+,0.027843510558102705,0.4561373727889215,+,0.0557,1.2542460133437856,0.006384831,15,1
RNF149,-----+,-----+------,+---+---,0.027878928978181658,0.5170981761936745,+,0.0558,1.2536939188340135,0.010158729,15,1
CALN1,++++-+,-----+----+-,++++++++,0.13590357600445926,0.027879654831088018,-,0.0558,1.2536826117350741,0.006168633,15,1
LMBRD1,--+---,++++++------,--+--+-+,0.02788493751124974,0.6033608684476786,+,0.0558,1.2536003287395607,0.043496504,15,1
HYI,---++-,+-+-++++++++,--++-++-,0.9810809287163917,0.027926412209253786,-,0.0559,1.2529548601785023,0.037607022,15,1
SDF4,+---+-,+-+---++++++,-+++--+-,0.6484845768661014,0.027927152453491477,-,0.0559,1.2529433485054462,0.033619191,15,1
SNAP23,--+-+-,+-++++------,+--+--++,0.02794314798882082,0.5569119988646326,+,0.0559,1.2526946735255937,0.022515262,15,1
RPP14,+++++-,-------++-++,----+-++,0.991736142309382,0.027967562896043848,-,0.0559,1.2523153809002883,0.014785019,15,1
RBBP5,++++-+,++++-++-+---,++-++--+,0.02797727652727876,0.9874828317687089,+,0.056,1.252164568902955,0.017232157,15.1,1
SPEN,----+-,----+-----++,+-++----,0.02798305700498637,0.519897514583255,+,0.056,1.2520748471510768,0.01265515,15.1,1
CSNK2A2,++++-+,------+-+-++,++-+--+-,0.02798310154825178,0.4828390891990053,+,0.056,1.2520741558442272,0.010672753,15.1,1
TOX3,--+--+,+-----+++-++,-+----++,0.909745807391879,0.02798590575169479,-,0.056,1.2520306371133723,0.010960581,15.1,1
CNTN4,-+++-+,++-+----+--+,-+++----,0.027988243500486114,0.8038000144536283,+,0.056,1.251994360674541,0.006568446,15.1,1
HSD17B1,-+--+-,+-++++---++-,NA,0.027992171474844563,0.8368263496494359,+,0.056,1.2519334144456686,5.59702e-4,15.1,1
RCN1,++++-+,++++--++-++-,++-+--+-,0.1357462062627645,0.02799391048627643,-,0.056,1.2519064347734852,0.003495327,15.1,1
ERI1,-++---,++++-+---++-,NA,0.028005882746091636,0.9878013200005307,+,0.056,1.251720738143096,0.038996216,15.1,1
CETN3,--+-+-,+++++++---+-,+-+--+++,0.02801861097339139,0.6240436975405304,+,0.056,1.251523403063069,0.03957868,15.1,1
LMOD3,---+++,+-+++-+++++-,+++----+,0.20545765113803463,0.028018737254787405,-,0.056,1.2515214456787462,0.021578464,15.1,1
UBE2N,++++--,++-+-+-+++--,------++,0.43046039246841195,0.02802438136719191,-,0.056,1.2514339699300343,0.003178371,15.1,1
CXCR5,-+-++-,NA,NA,0.9364043536757032,0.028025408030900985,-,0.0561,1.2514180599903733,0.012117252978208452,15.1,1
PRR36,++-+--,----+-++++++,NA,0.5344829203978783,0.02802755336449721,-,0.0561,1.2513848161966488,0.025670144495483965,15.1,1
PARVA,++++-+,----++-++---,+--+++-+,0.5817073913765786,0.02803522324397462,-,0.0561,1.2512659856086474,0.036199345,15.1,1
WDR49,-++-+-,++++++++-++-,NA,0.028059058550671947,0.9789021849427816,+,0.0561,1.2508969090302533,0.017290533,15.1,1
WNT5B,-+-+-+,++++-+-++-++,++++--+-,0.02807051299396562,0.5517095571300434,+,0.0561,1.2507196548147703,0.005257491,15.1,1
CCDC97,++++--,----+-+-++++,-++-+--+,0.30273125045332605,0.02810193716962245,-,0.0562,1.250233745887172,0.007136798,15.1,1
TRAPPC8,-+++-+,-+++-++---+-,++-----+,0.028157263837241178,0.6709838669520786,+,0.0563,1.2493795540833452,0.006084321563922773,15.1,1
TMEM63C,++++--,--+-+-++-+++,--++----,0.02817309461531364,0.5839780997452672,+,0.0563,1.2491354505508638,0.041569288,15.2,1
SIRT1,-+++-+,-++-+++---+-,-++++-++,0.028174069601281573,0.8429543730240336,+,0.0563,1.2491204211866807,0.006403794,15.2,1
FRMD4B,--+-+-,++++++---+++,-----+-+,0.07701351412852586,0.028193235524053478,-,0.0564,1.2488250849167388,0.003288408080145118,15.2,1
MTA3,++++-+,+--++-+++++-,++++---+,0.02821230828300573,0.36580325134074126,+,0.0564,1.2485313834922243,0.043625796,15.2,1
TMEM176B,+++-+-,+-++++-+---+,--+----+,0.028219369744704327,0.9780059674334145,+,0.0564,1.2484226944022287,0.004852341,15.2,1
TCN2,+--++-,-++++++++-++,--++-++-,0.8326129356153054,0.02826529656810358,-,0.0565,1.247716457765949,0.013081172,15.2,1
ACADS,---+++,-+++++-----+,--+-+-++,0.1985835946354232,0.028270530726092855,-,0.0565,1.2476360427071291,0.005121816,15.2,1
TPX2,++----,++++++--+-++,NA,0.02828594408307894,0.9987092793865239,+,0.0566,1.2473993258298848,0.09104449315808842,15.2,1
MANEAL,++++--,-+++----+---,----+--+,0.3865832264740615,0.028305854070695892,-,0.0566,1.247093740978523,6.5103e-4,15.2,1
YTHDC2,-+++-+,++--+++---+-,+---++++,0.16743494299453515,0.02832875013765592,-,0.0567,1.2467425904330658,0.003074685,15.2,1
PRRC1,++++-+,+++-++------,--++++-+,0.028338535409123795,0.6881722276051858,+,0.0567,1.246592603031917,0.0353983981819272,15.2,1
HES4,----+-,++--+-+++-++,++----+-,0.9608925058976002,0.028357450348410227,-,0.0567,1.2463028239954421,0.033500690521058994,15.3,1
FBXO8,--+---,++++++++----,+-----++,0.02836934537685355,0.40081134397911306,+,0.0567,1.2461206897773998,0.012645787,15.3,1
GPR19,++-+-+,-------+----,-+--+---,0.21038186396561984,0.028378024669350747,-,0.0568,1.2459878424273048,0.00199779,15.3,1
NDC80,----++,NA,NA,0.9936875840611612,0.02837919420082639,-,0.0568,1.2459699444021208,0.10340992942751501,15.3,1
NDFIP2,++++-+,-+-+-+--+---,-+---+++,0.028384269267712377,0.028769190329021033,+,0.0568,1.2458922862250095,0.006414568,15.3,1
SMAD9,-++-++,++++++++-++-,++--+-++,0.02840503069200794,0.3117530045494045,+,0.0568,1.2455747414616083,0.018705805,15.3,1
REM2,++-+--,--++------+-,NA,0.028409282986776384,0.8512047685911129,+,0.0568,1.245509731500659,0.01301173219054238,15.3,1
FAT2,-+----,----------+-,NA,0.3471838024623815,0.028412008408159377,-,0.0568,1.245468069812255,0.018193092,15.3,1
B3GALT1,++++-+,-+-+-+----+-,NA,0.028416233019174886,0.8904839337316544,+,0.0568,1.2454034989154783,0.017821607,15.3,1
VEGFB,-+-++-,-+----++++++,+-+++---,0.5552175910423245,0.02842463353059384,-,0.0568,1.245275130155379,0.057738296,15.3,1
FMO2,-+-+-+,-+++-+++++-+,+----+-+,0.9880189290773755,0.028456759590595015,-,0.0569,1.244784559467787,0.021475944990077208,15.3,1
CDH23,----++,--+-++++-+++,NA,0.9919246340178854,0.028460515187208567,-,0.0569,1.2447272469947548,0.044941054,15.3,1
C7orf77,++----,NA,NA,0.028468518268955054,0.7803036692292908,+,0.0569,1.2446051407845276,0.062294053653806004,15.3,1
ISCA2,+---+-,++++-+---+--,+----+-+,0.20652534484033658,0.028525605806178335,-,0.0571,1.2437351279158249,3.3427e-4,15.3,1
RBM24,++++-+,------------,-+-++-+-,0.32848681926419604,0.028550594696020778,-,0.0571,1.2433548455016,0.012052711,15.4,1
MRPL39,+--++-,+++-++----+-,++++----,0.028553143157314012,0.7405307130780283,+,0.0571,1.2433160815705742,0.02193291938833883,15.4,1
CCDC155,+---+-,NA,NA,0.9328920188931676,0.02855550669240399,-,0.0571,1.243280133592443,0.010859896845402742,15.4,1
CEP170,-++---,+--++++-----,++++++-+,0.028556822953241544,0.9572610505947321,+,0.0571,1.2432601153294116,9.67228e-4,15.4,1
TAC4,+-+---,+--+-+++++--,++++----,0.028562495348799004,0.9389222368127468,+,0.0571,1.2431738576438822,0.038109551,15.4,1
SPRYD3,++-+--,+--+--++++-+,++-+-+++,0.5375887022341462,0.028568562681242738,-,0.0571,1.2430816132815001,0.007437172,15.4,1
NUDT6,----++,+++-++++--++,++--++++,0.22931095964913753,0.028604982971010225,-,0.0572,1.2425283107764922,0.003498408,15.4,1
SERINC1,++++-+,++++-+------,++---+++,0.028617346829053893,0.13964540940385217,+,0.0572,1.2423406373481043,0.003190075,15.4,1
GRIA2,-+++-+,++-+-++-----,+++++++-,0.02862746796977966,0.8315616736350646,+,0.0573,1.2421870669110606,0.03900412,15.4,1
CCDC64,+---+-,------++++-+,-+----+-,0.449076767012664,0.028638850139767042,-,0.0573,1.2420144274313147,0.005112734,15.4,1
RGL4,+-+--+,------+---++,---+-+-+,0.4910237674569293,0.028654499887703418,-,0.0573,1.2417771712981782,0.011554608,15.4,1
PCDH20,+-+--+,++-+-+--+---,-+-+-++-,0.02866466588357431,0.9212681624337784,+,0.0573,1.241623120348669,0.015726843,15.4,1
CENPB,---++-,--+-+-+-++++,+-++++--,0.8091294951955956,0.028668280905284498,-,0.0573,1.241568353096305,0.008328976,15.4,1
PCDH12,---++-,+-+++-+++++-,-+---+++,0.9564439167646561,0.028680707660567066,-,0.0574,1.2413801415352432,0.021421628944860927,15.4,1
TXNDC11,++++--,-++---++-+--,++-+----,0.028703499307670514,0.7825656121057983,+,0.0574,1.241035158564703,0.050957462731528236,15.4,1
ATP6V1A,-+++-+,++++-+-++---,----+--+,0.03502244236734287,0.02870366607756826,-,0.0574,1.2410326352822574,0.002604869,15.4,1
MBL2,++++++,--+++----+++,+++-++-+,0.028706030724261776,0.3146199348788248,+,0.0574,1.2409968589911973,4.00562e-4,15.4,1
HTRA1,--+-+-,++++++-----+,+-+-+-+-,0.028733586619834727,0.9475624540562917,+,0.0575,1.2405801649092145,0.014669663,15.5,1
