gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
C1orf111,--+---,NA,NA,0.9250820892759504,0.059705942841314384,-,0.119,0.052855920031291255,32.1,1
FARSA,++-++-,+++++--+++++,+------+,0.05972497189083712,0.07353940873075564,+,0.119,0.004410971,32.1,1
TRIM23,++++-+,++++-+------,+----+-+,0.059779925623327484,0.22574075826513929,+,0.12,0.002809965,32.2,1
TFEB,----+-,++++++---++-,-++-++--,0.1722992934552053,0.05983764806610222,-,0.12,1.61142e-4,32.2,1
KIF17,++-+--,-+----++++-+,--------,0.2082145310329409,0.05989685890232109,-,0.12,0.002484718,32.2,1
METTL7B,++-++-,-+++++++-++-,NA,0.05993221604216457,0.8683719353850479,+,0.12,0.033402095,32.2,1
MRPS11,+--++-,+++--+++++++,-+----+-,0.27591160152816263,0.05993735805900604,-,0.12,0.018075187,32.2,1
ARHGAP11A,++--++,--+-+-----+-,NA,0.9188876301088931,0.05993947070843147,-,0.12,0.01707776,32.2,1
ATG12,--++-+,++++++----+-,+-+----+,0.05994294656426172,0.43173517273832623,+,0.12,0.004721161,32.2,1
PHACTR2,--+-+-,-+-++-------,+------+,0.9007440828650861,0.06001641619945606,-,0.12,0.04505206,32.3,1
MAL,----+-,++++++----++,--+-++-+,0.20936653782500733,0.0600538074467042,-,0.12,0.006899625,32.3,1
PABPC1,++--++,------+--+++,--++--++,0.06007638181427357,0.837819889700308,+,0.12,0.010314607,32.3,1
FOXD3,++-+++,NA,NA,0.060130885539797445,0.9903571961817459,+,0.12,0.25912646940399053,32.4,1
STMN4,---++-,+--++-+-++-+,--+-++++,0.06015252742240479,0.8614130823856159,+,0.12,0.026515449,32.4,1
ASB5,+-++++,++++++-+++-+,NA,0.06015691985007444,0.9993321297905676,+,0.12,0.084967815,32.4,1
AP2A1,++-++-,----+--+++-+,--++----,0.5747516144473536,0.0601628743142436,-,0.12,0.016038202,32.4,1
MVB12B,----+-,--+-++---+-+,--++-+++,0.5869280239474618,0.0601683575928456,-,0.12,0.016145131,32.4,1
CCDC70,+++---,NA,NA,0.989379184568228,0.06017593710344947,-,0.12,0.20258404834509136,32.4,1
FLNC,----+-,-+++++----+-,--+-+-++,0.22747894091155826,0.060177736546457236,-,0.12,0.008637526,32.4,1
C11orf49,++-++-,+-+--+++++++,-+-++-++,0.060183590526990564,0.8271278543038685,+,0.12,0.009430056,32.4,1
ANGPTL4,+++-+-,+-+-++++++++,++++----,0.06020114849157512,0.9519358637543154,+,0.12,0.07862667957037615,32.4,1
SLC39A9,-+++-+,++++-+------,+-+--+-+,0.2579364557984164,0.060212028787245575,-,0.12,0.001386142,32.4,1
PIP5K1B,--++++,-+----+++---,++----++,0.5061730920099369,0.060223835594676846,-,0.12,0.031313015,32.4,1
CYP7A1,-+++-+,NA,NA,0.06023957837005251,0.9592343832997452,+,0.12,0.057217334200024235,32.4,1
PPP1R14D,---+++,NA,NA,0.06025165423445767,0.982176744661367,+,0.121,0.11148085470878678,32.4,1
ZNF32,++-++-,-++--+++++-+,+------+,0.06026267297956396,0.8464613437817977,+,0.121,0.010756408,32.4,1
NOLC1,++++--,+--+-++-++--,-----+-+,0.6346973163214306,0.06030604270336142,-,0.121,0.012620037,32.4,1
ADGRV1,+----+,++----------,-+++-+++,0.06031202306936636,0.2830864153510499,+,0.121,0.025346609,32.4,1
RRP1B,-++---,-----------+,+--+++-+,0.672505078535946,0.0603618498882699,-,0.121,0.024514961,32.5,1
SMPDL3A,-+++-+,++-----++-+-,-+------,0.5490838255153901,0.060369138704561856,-,0.121,0.03075605983079119,32.5,1
PPDPF,++-++-,--+-+-++++-+,NA,0.06037069083094179,0.9316176576546162,+,0.121,0.026244878,32.5,1
ENTPD7,+-+--+,--+--+-++---,NA,0.9880215726208007,0.060380408793179165,-,0.121,0.018977606,32.5,1
TREM2,----+-,++++++-+++-+,------+-,0.06049589300595381,0.17169618820729565,+,0.121,0.022388667,32.5,1
ZFP3,-++--+,--+--+------,++++++--,0.9883861751900389,0.060501562042171574,-,0.121,0.052671765,32.5,1
USP28,--+--+,++--+-++--++,---+++--,0.8600120733636223,0.06050293654116053,-,0.121,0.020270364,32.6,1
ZNF169,+++++-,+++-+-+++++-,NA,0.060549365989085314,0.98191363120859,+,0.121,0.080266689,32.6,1
RGS20,+-+--+,+----+----+-,---+--++,0.7849445481345932,0.06055407001619563,-,0.121,0.022559831,32.6,1
SLC27A1,----+-,+-+-+--+++++,--+++-++,0.06057189715707646,0.4337387190082217,+,0.121,0.004655899,32.6,1
BAIAP2L2,---++-,++-++++++--+,NA,0.06057199940553346,0.4006763573388234,+,0.121,0.01547602,32.6,1
MRPS7,+--++-,++++-++++++-,-+-----+,0.060578684644662,0.11284651974570155,+,0.121,0.010075655,32.6,1
HPCAL1,-+-+++,+--+--++++-+,++-+--++,0.06061364053676113,0.7904507320900493,+,0.121,0.008784948,32.6,1
KCNJ6,+-++++,-----+--+---,++++--+-,0.7117701709163575,0.060621986166265206,-,0.121,0.06200912,32.6,1
DDRGK1,++-++-,+-+-+-+-+++-,NA,0.06064420301078711,0.6443115895075564,+,0.121,0.007864206,32.6,1
ZNF33A,-++--+,++++++-----+,++++++-+,0.06065093067459712,0.6070875648900769,+,0.121,0.010326685,32.6,1
PPP2R5E,-++--+,---+-+------,-------+,0.9790201985119908,0.060672733263384564,-,0.121,0.091073315,32.6,1
CCDC175,----++,+++-+-++-+++,NA,0.060690958864148825,0.9772224487456965,+,0.121,0.02062813,32.7,1
DRAXIN,----++,------+--++-,NA,0.5793573337276035,0.0606943697481852,-,0.121,0.046754271,32.7,1
STAR,++++--,++++-+++++-+,+---+---,0.06070246978616885,0.07819454625236023,+,0.121,0.005492228,32.7,1
DCUN1D1,-++---,++++++------,--+--+-+,0.9326182224146722,0.06072697828871228,-,0.121,0.028993446,32.7,1
SLC36A1,---+-+,----+--++-++,++-+----,0.835455825459318,0.06073762484172235,-,0.121,0.015901966,32.7,1
SYPL1,--+-+-,++++++------,----++++,0.10300297594630492,0.06073769431907227,-,0.121,0.019061512,32.7,1
CCDC132,+-++-+,++++-+------,+------+,0.3251540179802824,0.06074997834548359,-,0.121,0.007055337,32.7,1
IGFL2,------,--+-+-+---++,NA,0.9786601887958579,0.06075079239118695,-,0.122,0.043749887,32.7,1
CCDC73,+++-++,+-++-+-+++-+,NA,0.06076315435662529,0.9924464951749432,+,0.122,0.014067999,32.7,1
SPTLC2,-++---,++++++------,--+-++-+,0.4894313479902124,0.0607702909336948,-,0.122,0.025031397,32.7,1
TULP1,++--+-,NA,NA,0.060773244127406686,0.8241654148327402,+,0.122,0.018511927976911664,32.7,1
NNMT,+++++-,NA,NA,0.0607847479821927,0.6771495377609302,+,0.122,0.01672398919820488,32.7,1
CYP1A1,+-++++,----+-----+-,--++----,0.8619005451356654,0.06079791204592933,-,0.122,0.011773034,32.7,1
PIGX,++++--,++++-++++++-,+++-++-+,0.060801978024262675,0.9823041705589619,+,0.122,0.023640471,32.7,1
ICK,--+---,-+-++-----++,NA,0.7951652241431151,0.060839699811061534,-,0.122,0.080357405,32.7,1
NUAK2,--+-+-,+-+++++-+-+-,NA,0.06086040540401639,0.7481363971476317,+,0.122,0.029757626,32.7,1
MME,-+-+-+,----+-++++++,NA,0.060870514114925375,0.7914596755049972,+,0.122,0.004576222,32.7,1
PSMB2,+++++-,++++-+-+++--,+---++--,0.3837028366359595,0.060874194085583484,-,0.122,0.021184738,32.8,1
MUTYH,----+-,+++-+-++-++-,--++++--,0.060880919175553126,0.7907709727095303,+,0.122,0.002444476,32.8,1
GABPA,-++--+,++++++----+-,NA,0.9354390222438104,0.06090919405489478,-,0.122,0.021458139,32.8,1
RAB32,----+-,++++++++++--,NA,0.06091493731061538,0.8292271346781921,+,0.122,0.096791614,32.8,1
GPSM3,-++-+-,+++-+++++--+,--++-++-,0.060926422911658916,0.9435243854679789,+,0.122,0.011246201827735648,32.8,1
DGCR6L,+--++-,--+-+-++++-+,NA,0.06092827168263901,0.7652336186589281,+,0.122,5.98952e-4,32.8,1
SPDEF,+++++-,NA,--+---++,0.060935572424876926,0.5526513287593552,+,0.122,0.012744944,32.8,1
STXBP6,--+++-,++-++++++-++,-+--+--+,0.060960924886175986,0.09796766719958863,+,0.122,0.004373127,32.8,1
GREM1,----+-,-++++---++++,--+-++++,0.4861773226280743,0.06096931148803524,-,0.122,0.020664185176106114,32.8,1
KARS,++++--,+++---++++--,-+-+--++,0.061000513587268775,0.7667540663350499,+,0.122,0.007645030127768397,32.8,1
DMXL1,+++--+,++++++------,-+-+----,0.6302782661856402,0.061034008717513855,-,0.122,0.003541324,32.8,1
SNX10,++++--,++-+-+++++--,-+-----+,0.21891972242485358,0.06113892025630109,-,0.122,0.026731367,32.9,1
CCDC88B,----+-,+-+-+-++++++,NA,0.06113957812313496,0.44531658899549986,+,0.122,0.057751769,32.9,1
UNC79,--++-+,------+++-++,++-+----,0.9629317125124164,0.06115409603066239,-,0.122,0.01056328,32.9,1
TNFAIP3,-+----,+++++++-+-++,NA,0.06115592590689161,0.0825808785486842,+,0.122,0.041102435,32.9,1
CCDC60,-----+,NA,++++++++,0.06117764663801094,0.7081339755802776,+,0.122,0.047095131,32.9,1
ADM2,---++-,NA,-+--+++-,0.5751757344679382,0.061195040517406714,-,0.122,0.03163179400565752,32.9,1
SPARC,-+--+-,++++-+++--+-,-+++-+++,0.061201819770996806,0.36799529418490007,+,0.122,0.015226966,32.9,1
FFAR4,+--+++,+++++-+++-++,NA,0.0612070301838349,0.9959448765297709,+,0.122,0.008824627,32.9,1
ANAPC10,+++---,-++--+-----+,-------+,0.9904798688539256,0.061211097795572426,-,0.122,0.007333614,32.9,1
RPP40,++++++,+++----+-++-,-+----++,0.06122240304469238,0.5198114013977653,+,0.122,6.89677e-4,32.9,1
PFN2,++++--,++-+-+-+++--,-+---+++,0.06124144704534053,0.11129556318564936,+,0.122,0.001871723,32.9,1
PLAA,++++-+,---+-+----+-,-++-+--+,0.8065909111857155,0.061264895294514184,-,0.123,0.028300843,33,1
PPP4R2,--+--+,+++++-------,+-++++-+,0.06126614593778493,0.5228189165206835,+,0.123,0.006178277,33,1
MED9,++++--,++++----+-++,++++----,0.06129364148769794,0.6864428904020727,+,0.123,0.021315001,33,1
ZNF260,--+---,-+++++------,+-++++++,0.8068422555634368,0.06129677597799006,-,0.123,8.12901e-4,33,1
ANKS1A,---+-+,------++++++,+-----++,0.7977388370637705,0.061329974456713975,-,0.123,0.01486676,33,1
MYH9,-+-++-,----+-+-++++,+-+-----,0.3158284082326506,0.06133854969568216,-,0.123,0.00149471,33,1
GNG11,---++-,-++++-++++++,+-+--++-,0.06138329726659744,0.9131172897615416,+,0.123,0.042537385,33,1
WTAP,--++--,-++--++-----,--+-++-+,0.23932298019042003,0.06139950208935602,-,0.123,0.00095383900000000005,33,1
KDM8,++-+--,+-+-++++++++,-++++-++,0.06145674576395766,0.7577945889425046,+,0.123,0.030400094,33.1,1
ADRA2B,------,NA,NA,0.9870434276784332,0.061471334868455005,-,0.123,0.16647482924987936,33.1,1
CPXM1,++++++,NA,NA,0.06156518656514152,0.9558682908953928,+,0.123,0.06745003422669828,33.1,1
RANGRF,++-++-,+-++-+++++--,+---+--+,0.06160585893291222,0.19350343233145662,+,0.123,0.007367603,33.1,1
SCG5,++-+--,--++-+-++++-,++---+++,0.06163200111346777,0.7459506572642183,+,0.123,0.003370412,33.2,1
FAM159B,+-+---,NA,NA,0.9867946317831082,0.061644291832096625,-,0.123,0.15255381247967925,33.2,1
KLHDC2,++++-+,++++-+-+--++,-+----++,0.06165300787230208,0.1431757974809118,+,0.123,4.66894e-4,33.2,1
ADAL,+-+++-,-+----+---+-,+-++-+-+,0.06165995534855886,0.256992838645223,+,0.123,0.00931236,33.2,1
DFNB31,------,+-+++----++-,--+++-+-,0.4977484063097905,0.06168576737743081,-,0.123,0.003668711,33.2,1
SNX33,+-+-+-,------+---+-,+-++++--,0.11223985107392884,0.061688782856945186,-,0.123,5.77434e-4,33.2,1
LHX1,+++++-,NA,NA,0.0616907338952365,0.9718887918170298,+,0.123,0.15791658213790166,33.2,1
KLF15,+-++-+,+-+-++-+--++,+++-+-+-,0.06169748150107915,0.9153715878949313,+,0.123,0.014067135,33.2,1
TRUB1,++++--,++-+-++++---,-+-----+,0.41785768821142166,0.06170274957898473,-,0.123,0.021511049,33.2,1
STOX2,+-++-+,---+-+--+---,+++++-+-,0.06176668118062392,0.5059975223903772,+,0.124,0.018912828,33.2,1
MKRN1,++++--,+-++-++++++-,++-+-+--,0.061815951227190004,0.9311149877015565,+,0.124,0.006270412,33.3,1
TAF10,++-++-,------++++++,-+-++---,0.06189572069951824,0.3939734397097162,+,0.124,0.004910359,33.3,1
TBCEL,-+++-+,-++----+--++,---+-+-+,0.9594602795267558,0.061903432883502696,-,0.124,0.007357786,33.3,1
ANXA6,++++--,++++++-+++++,-+-+----,0.25718426077420203,0.0619307509988547,-,0.124,0.008997799,33.3,1
OR2B2,+++++-,NA,NA,0.06193763889795502,0.7778750566414017,+,0.124,0.03360960610736883,33.3,1
HNRNPC,-+++--,+++++++++++-,----++-+,0.061955335823800736,0.12225824050353039,+,0.124,0.004691854,33.3,1
CHCHD5,-+-++-,++++-+--++++,+-+--+--,0.06196219220751933,0.272044631523409,+,0.124,0.026333146,33.3,1
PTOV1,---++-,-++-+-++++++,-++++-+-,0.06196735576313873,0.7035054541373696,+,0.124,0.017230437,33.3,1
FSHR,+-++++,NA,NA,0.0619726812999167,0.9899742931454076,+,0.124,0.2602224253370592,33.3,1
SPAST,-++--+,++++-+------,++-+++++,0.06198372682795596,0.2691368138155892,+,0.124,0.037093352,33.3,1
SORT1,+-++--,-+++++----+-,--+-++--,0.2981357623220993,0.062051750280481315,-,0.124,0.003572472,33.4,1
IFT122,++-+--,------++++++,++++-+++,0.06206973841836888,0.8655144072525391,+,0.124,0.030332973,33.4,1
SMAP2,++++--,-----+++++++,++-+----,0.6462556321919264,0.06209570242585448,-,0.124,0.003012734,33.4,1
ST8SIA1,++++-+,-++-++-----+,NA,0.25951681616630634,0.06212072322805564,-,0.124,0.006458779,33.4,1
GPR68,---++-,NA,++-+----,0.8669116479319315,0.0621374866900606,-,0.124,0.013318539,33.4,1
RPS25,-+--+-,+++---++++++,-+++++++,0.06215325327587053,0.9942340902697715,+,0.124,0.102153643,33.4,1
RAPSN,+++-+-,+-+-++------,+-------,0.3133025897216646,0.062176792589369236,-,0.124,0.009263475824627805,33.5,1
TFF2,----+-,NA,NA,0.9758788522150605,0.06219041251894202,-,0.124,0.1263311343327256,33.5,1
C14orf132,++++++,++-+--+++---,++-+--++,0.06219430914870006,0.801922689219801,+,0.124,0.023312172,33.5,1
IGF1R,-+++-+,----+----+-+,++-+++--,0.06222463694199823,0.1753386266559059,+,0.124,0.003084925,33.5,1
DYNLL1,+--++-,++-+-+-++---,-+----+-,0.9083359167536973,0.06225365797396016,-,0.125,0.005752528,33.5,1
GMNC,-+-+--,--+-++++-++-,NA,0.9636842756971711,0.06229475303941006,-,0.125,0.03303122006909422,33.5,1
CDC42EP5,++-++-,NA,NA,0.062295967977812144,0.8287364127643024,+,0.125,0.03889574105029002,33.5,1
FGD5,---++-,------++++++,++--+-+-,0.06234293698672265,0.8483381703966776,+,0.125,0.014153832,33.5,1
WFDC10A,-+-+-+,NA,NA,0.06235259463653743,0.9011764304790002,+,0.125,0.08323217455059485,33.5,1
ALPL,+--++-,----+-++++++,------+-,0.27894301307457364,0.062370149851286145,-,0.125,0.007175037,33.6,1
SFN,+++-+-,NA,NA,0.06239569634573785,0.9785656229757227,+,0.125,0.15002792222447342,33.6,1
MOB3C,+-++--,-++-++-+-+++,++++++-+,0.06243341981393226,0.9989764187565258,+,0.125,0.112465262,33.6,1
ZNF510,++++-+,-+++-++-+-+-,++--+---,0.5544984308501745,0.062440849788432964,-,0.125,0.019023928,33.6,1
CHMP5,---+--,++++-+++++--,-+---+++,0.10391713537652884,0.06244583024271077,-,0.125,3.39045e-4,33.6,1
IL12RB1,+---+-,-++-+++-++++,NA,0.0625147374832033,0.2537649518272425,+,0.125,0.045731216,33.6,1
ORC1,++-+++,-+++++-+++++,NA,0.06252706841241647,0.996868583040582,+,0.125,0.119039671,33.6,1
EXOC4,+++---,+++++++-+-+-,++----++,0.06255636776257946,0.26362468443073306,+,0.125,0.013824064,33.7,1
CLEC12A,-+-+++,NA,NA,0.06261315921848969,0.9783108162124514,+,0.125,0.1203716577429128,33.7,1
CDH5,+++++-,+++++-++++++,--+-++-+,0.06264497516803172,0.7237512479341244,+,0.125,0.003638202,33.7,1
GABARAPL2,++-++-,++++-+++++--,-----+++,0.06267002815222728,0.4085020289933128,+,0.125,0.010968914,33.7,1
RYBP,--+---,---++------+,+-+++-++,0.6590770913456578,0.06270011841874046,-,0.125,0.017295131,33.7,1
DAP,++++++,----------++,++-+++++,0.06273578262310439,0.4988697562349909,+,0.125,0.048413858,33.8,1
NDUFA13,-+-++-,+--+---++++-,-++---++,0.0627525011091004,0.31772762880209626,+,0.126,6.67836e-4,33.8,1
ECH1,++-++-,+-+--+++++-+,++-+-+++,0.06277224205327651,0.9777191391716495,+,0.126,0.040843068,33.8,1
ADSL,+---++,++++-++++-+-,-+-----+,0.11400599757275946,0.06277363040513123,-,0.126,0.002876779,33.8,1
CLDN8,++-+++,NA,NA,0.06278786989167705,0.971792682369294,+,0.126,0.07271486390258385,33.8,1
TAS2R31,------,----++----++,NA,0.9565808759812345,0.0629000037998574,-,0.126,0.016356072,33.8,1
HIATL1,-+++--,-+++-+------,+-+--+++,0.3601872917418044,0.06290779077439898,-,0.126,0.023418718,33.8,1
MOGS,+-++++,++++--+-++--,NA,0.06292059703875094,0.9926543562868713,+,0.126,0.009926659,33.9,1
SNX7,--+-++,+++---+----+,++--+--+,0.7237305985087352,0.06295241110135998,-,0.126,0.004952247,33.9,1
FAM110A,++-++-,+-+++--++-++,-+-+-+++,0.06297433313107743,0.9862775164131081,+,0.126,0.025293739,33.9,1
FCRLA,-+----,++++-++++++-,-+---+++,0.06299073628825916,0.408746641645786,+,0.126,0.024871277,33.9,1
IRAK2,--+---,+++-+-++++++,----+-+-,0.19657118693218567,0.06300273210190602,-,0.126,0.012742884,33.9,1
NME1,++-++-,++-+-+++++--,++----+-,0.06301451203854395,0.5814252919705892,+,0.126,0.009448508,33.9,1
SNX2,-+++-+,++++-++---+-,-+---+-+,0.11376205233360767,0.06302546267263642,-,0.126,0.001617603,33.9,1
PSPN,----+-,-+-----+++++,NA,0.0630617347610395,0.8581964373449003,+,0.126,3.73409e-4,33.9,1
GLRX3,++-+++,+++--+++-++-,NA,0.06307441259053803,0.9740794848057556,+,0.126,0.020044154,33.9,1
ARL13B,-++-+-,+++++-+---+-,--+-++--,0.8252651399126922,0.06310196326977711,-,0.126,0.014580266,33.9,1
CTSA,+-+++-,--+-+-++-++-,++++----,0.06312148411418368,0.7101769437217682,+,0.126,0.012723112,34,1
TMPPE,-++--+,--------++--,NA,0.9991700173253203,0.06314511732658126,-,0.126,0.076332186,34,1
C3orf17,+++--+,-----+++--+-,+---++-+,0.8658487810169169,0.06315045428962611,-,0.126,0.015231749,34,1
PRMT6,++-+-+,++++-+-+-+--,-----+--,0.9685850694775782,0.06315924997627595,-,0.126,0.006876592,34,1
PLSCR1,+++---,+++-++++--++,NA,0.06317966684415717,0.9996570389601271,+,0.126,0.107572559,34,1
LRP3,++-++-,++--+-++++-+,++-+--+-,0.06320055582422975,0.35972282719221,+,0.126,2.46158e-4,34,1
GPR39,++----,+--+-+++----,NA,0.7729829728937009,0.06321101394775636,-,0.126,0.07543180424666583,34,1
AMFR,-+++--,-+++-+++-++-,----++-+,0.7596377445118261,0.06321167041123768,-,0.126,0.045685955,34,1
UNG,++++--,++++-+------,+-++-++-,0.06321684976531917,0.6030882402716595,+,0.126,0.013121348,34,1
CINP,+--++-,-+++--+-++++,-++-+--+,0.06322053200870902,0.9642660638685053,+,0.126,0.0037615,34,1
ZFP57,----+-,NA,NA,0.9292847458748557,0.06326179083802981,-,0.127,0.10100607428339776,34,1
MYO6,--+-+-,+++-++----++,--+-++++,0.06328131414124177,0.3964702502298403,+,0.127,6.08513e-4,34,1
FEM1C,+-++--,-+---+------,+-+-++-+,0.06331633636707404,0.13667231600393348,+,0.127,0.001948502,34.1,1
MYLPF,+++-++,NA,NA,0.06333412201894287,0.9559131432264611,+,0.127,0.06979186534254891,34.1,1
CHAMP1,++++-+,--+-+-+-++++,-+--++--,0.9635177874617014,0.06344467416541652,-,0.127,0.001582752,34.1,1
MUC2,+++---,NA,NA,0.8309786228634016,0.06345043454825651,-,0.127,0.020660639311823357,34.1,1
PPFIA2,+++--+,+--+--+++---,++++---+,0.06350463465155806,0.28586150695942747,+,0.127,2.01124e-4,34.2,1
TLR1,-++---,++++++++++--,NA,0.06353926577127471,0.43335392693260855,+,0.127,0.014597973,34.2,1
CD46,--++-+,++++++++--++,-----+++,0.0635436455748967,0.0642143453422537,+,0.127,0.007216292,34.2,1
GRM4,++-+-+,-------+-+++,++-+--+-,0.9419752792058831,0.06365773097696517,-,0.127,0.004183023,34.2,1
NBPF7,+-++-+,NA,NA,0.06371587774622262,0.8841821843471991,+,0.127,0.02678430593603934,34.3,1
OR11A1,+----+,NA,NA,0.06374239453843453,0.8890733137144025,+,0.127,0.028138415971774727,34.3,1
MTMR9,++++-+,++++-+------,-+++----,0.5794671635025218,0.06376097527080982,-,0.128,0.014983826,34.3,1
DCST2,---++-,NA,NA,0.06377667528025328,0.7945642970892771,+,0.128,0.018773424260341332,34.3,1
DHDH,++-+--,++++++-+++++,++--+-++,0.06379705874101665,0.7646946261567484,+,0.128,0.027217509,34.3,1
GNAL,++++-+,-+++--++--++,++++--++,0.0638217382353745,0.9272901234744708,+,0.128,0.015413308,34.3,1
SLC38A7,+-+++-,+-+-+-++++++,--+++-+-,0.06382975183176197,0.9719215892885952,+,0.128,0.048897566,34.3,1
ATXN7L1,+++--+,------++-+++,NA,0.6627748428138408,0.0638384864573879,-,0.128,0.009570207,34.3,1
C5orf51,++++-+,++++++-----+,NA,0.06385525617484741,0.5857859997101892,+,0.128,0.007913069,34.4,1
CACNA1A,+--+++,------++++++,++++--+-,0.06386271389071198,0.34595574575752186,+,0.128,0.012353371,34.4,1
FGF12,-+++-+,-+-+----++-+,-----+++,0.7780806620360359,0.06386594412920345,-,0.128,0.004130712,34.4,1
WNT3A,--++-+,NA,NA,0.5458695731232138,0.06388315287017553,-,0.128,0.010358326052168618,34.4,1
BAIAP2,++--+-,------+-+++-,++++--+-,0.4424612723430169,0.0639013351048969,-,0.128,0.016084082,34.4,1
SEPSECS,--+-++,++++++++--++,---+---+,0.06390896213109551,0.42749748107161195,+,0.128,0.044033824,34.4,1
CEP192,-++--+,+++-++++-+++,-+---+++,0.15087404031934173,0.06391313346468674,-,0.128,0.013233146,34.4,1
NIPAL3,-++-+-,++++++---+++,NA,0.06392184533402724,0.4042476313589654,+,0.128,0.054896439,34.4,1
THEM5,+--++-,NA,NA,0.94006883973868,0.06395156307872156,-,0.128,0.04521152677564921,34.4,1
TAF9,++++--,NA,-+-----+,0.6941555463036759,0.06395670192668183,-,0.128,0.036264326,34.4,1
CNKSR3,----+-,--+-++---+++,+-+-++++,0.07607472806979845,0.06397354755060392,-,0.128,6.41386e-4,34.4,1
CKAP5,++++-+,++++++------,-++--+++,0.06398988243637042,0.619567790702418,+,0.128,0.008377903,34.4,1
ZNF528,+-+--+,+++-++------,NA,0.963250479039202,0.0639990970655843,-,0.128,0.030378568,34.4,1
BOK,----+-,+++++----+++,--++++-+,0.06405312165687044,0.13023728535539758,+,0.128,0.010045318,34.5,1
GZMB,+-+---,NA,NA,0.9722992608983952,0.06407476988423909,-,0.128,0.08933381242300535,34.5,1
CHRNA7,--++++,++-+--+++--+,NA,0.06408790125650027,0.9741964568138729,+,0.128,0.011718631,34.5,1
TP63,---+++,+---++++++++,NA,0.0641166776363347,0.9245984320052552,+,0.128,0.022994814,34.5,1
CCND3,++-+--,++----++++++,++-+-++-,0.06414104416986582,0.8474769319380198,+,0.128,0.005912734,34.5,1
C8A,++++++,NA,NA,0.06416621355009462,0.9674806331077275,+,0.128,0.06733116613807189,34.5,1
CCDC173,-+--++,+++++++--++-,NA,0.06417181625979816,0.8379065228195013,+,0.128,0.06166045,34.5,1
SDHB,+-+++-,+++--++++++-,------++,0.0641781596720084,0.28032119725381416,+,0.128,0.007547846,34.5,1
NDUFC2,-+-++-,++++-+-+++--,-+--++++,0.11537523623401771,0.06418048012741505,-,0.128,7.41011e-4,34.5,1
PIK3R5,----++,-++--+++++++,NA,0.06418444722725367,0.2969388568387907,+,0.128,0.014871238,34.5,1
PRAM1,----+-,+-++++++-+++,NA,0.18766218564535997,0.06420474100979083,-,0.128,0.006049320942229878,34.5,1
CASP1,--+-++,+++++++-+-+-,NA,0.0642076989516715,0.9860019688995045,+,0.128,0.03353692,34.5,1
ACTR5,-+++-+,++++-+++--++,-++++-++,0.06421917951065645,0.6626057780717794,+,0.128,0.018927625,34.5,1
APBA2,++-++-,----++-+++--,---++---,0.9637859665870029,0.06421945277262178,-,0.128,0.028829893,34.6,1
AARS2,+-----,-+----++++-+,--+-+-++,0.7939263927233595,0.064231038179760655,-,0.128,0.014697097,34.6,1
KAT6B,-+--++,------+--+++,+-++-+++,0.06424148114981659,0.4454061168878509,+,0.128,0.007939419,34.6,1
VNN1,----++,NA,NA,0.8925978812258136,0.0642607285846731,-,0.129,0.028249505115121344,34.6,1
RFPL4B,+-++++,NA,NA,0.06426600622863714,0.9800847133820779,+,0.129,0.11119335839070198,34.6,1
SLC2A6,++-++-,+++-+--+++--,---+----,0.5674087951547355,0.06429603114475262,-,0.129,0.024735189,34.6,1
BMP7,----+-,+++--+------,-+-+--++,0.7099940420749735,0.06429952056024706,-,0.129,0.004384644,34.6,1
TIGD5,+--++-,+++++--+++-+,+++-+-+-,0.06434569496825614,0.9126130539585032,+,0.129,0.006352759,34.6,1
PPBP,++++++,NA,NA,0.06437319521930594,0.9836773726907073,+,0.129,0.19077904056015166,34.6,1
LILRB3,+--+++,NA,++-----+,0.0643851604612895,0.20111462281927298,+,0.129,0.01251985,34.6,1
ABHD6,--++--,++++++---++-,+-+-++--,0.13030559990929255,0.06439612200167975,-,0.129,0.005216474,34.6,1
SNAP29,-++---,+-++-+------,+--+--++,0.6200527133607612,0.06441182383769356,-,0.129,0.010499519,34.7,1
WNT9A,+++++-,NA,NA,0.06441229585138365,0.965523868682153,+,0.129,0.09121270028538729,34.7,1
TEX19,+-++++,NA,NA,0.06441448754751888,0.9726274219343976,+,0.129,0.07769122372683052,34.7,1
FKBP15,+++---,+-+-+++---++,-+++++-+,0.06443545275774047,0.5720591199987587,+,0.129,0.042809009,34.7,1
SECTM1,+++++-,NA,NA,0.0644569461517303,0.9386251756848502,+,0.129,0.11327216326311591,34.7,1
ADCK4,+++-+-,+++-+-+-+-++,+-+-++--,0.06448360752179086,0.6377376066717247,+,0.129,0.003489045,34.7,1
MED27,++++--,+-++++--+-+-,-+------,0.8431453234088417,0.06448678027569388,-,0.129,0.035656385,34.7,1
NOX3,-+++++,NA,NA,0.06457139490645238,0.9684815381985649,+,0.129,0.1619179699611163,34.7,1
NFS1,++++--,-+++-+--+++-,++-+-+++,0.06457406740439153,0.9453740844669503,+,0.129,0.015177619185879688,34.7,1
ERO1L,++++-+,++-+++-----+,+---++-+,0.09264708759785739,0.06458600895814035,-,0.129,0.001886704,34.7,1
